,UKF296,ZH1007nec,ZH916T1,ZH916bulk
ICAM5,0.023510809327085495,,0.03341274086420316,0.024642615950685766
HPX,0.09717135213268696,0.043393262552912544,0.05648447406856447,0.04790865972719891
SFRP2,-0.018499762644511187,0.00982217769927437,0.03359162154372002,0.05176342617137773
CFC1,,,,0.11974460137047835
CD70,,,0.02531985155127409,0.00312790749806888
HP,-0.01580464553303159,0.07291305790305401,-0.027195812050618343,0.010677918795153405
CXCL2,-0.02161886363698721,-0.04338103919150437,0.049598171316941005,0.011643041603703323
NPPB,,,-0.02589453546528163,
CCK,-0.07079567224523978,,-0.03359220286833548,-0.02295188234183812
SEMA6A,0.018459857178580907,0.11390754634513002,0.029005108142001124,0.08856802718828774
IRAK4,0.031413453695282464,0.038648176587610855,0.07614306646917149,0.010761727578759666
GSTP1,0.026458225266682983,0.16238888993589567,0.07320646152721332,0.012043942667299558
VCAM1,0.053479390408625496,0.014600549912516836,0.12541382528920686,0.09305925565858923
NXPH3,-0.016032660865739543,0.0875027833552538,0.07467737272186645,0.04996521759417134
MTMR4,-0.004039121092417086,-0.007942520008846746,0.07195234496413523,0.0314281215652848
LAMC2,,,0.02357087110908456,0.04942290492106081
IL10,,0.021317038754142602,0.043092307696481896,-0.00428418629666252
SEMA4D,0.03422171493170963,-0.017726333864636405,0.03442124782249039,-0.010211930299603482
TRH,,0.0022036332693494,0.1486829512697431,0.05506132709784714
SEMA6D,-0.055104795249156374,0.09314614144795069,-0.005214164257924814,0.024347504766651575
CEL,,-0.05527983815298183,0.07491503596686709,0.025738395131045075
PDCD1LG2,0.07150612267852055,-0.011402415973933416,0.07323887323049003,0.01717586828323556
SPINT1,-0.025421730226256156,0.03906006437021832,0.031788885080158646,-0.05388684014823977
CTHRC1,-0.018834643669626956,0.07337062156439478,0.030940402173391484,0.047195213618210254
PODXL,-0.004996570079328425,0.14024675905393968,0.06679312992000888,0.0455295534494807
JAM3,0.07214256466601686,0.015955126075099798,0.05233157083621637,0.03551400121900802
TGFB2,0.028276874552819995,0.16988959162987244,-0.004349995211978863,0.07045291047826385
COL18A1,-0.002222903213250385,0.09192441134402758,0.02171291285989601,0.04069882582396267
NODAL,,0.03353822416571555,-0.017411734954319816,-0.05603218439100888
INHBB,0.008297855466590351,-0.1182214372830508,0.09160510325215816,0.07091798274415587
LCN1,,,0.027181190579640087,0.03401610432423785
ARF4,-0.0435315839015139,-0.027134173379184785,0.041402177199309234,-0.07371412304861279
CXCL14,-0.023741540341565667,0.04966981079475478,0.07974087304791917,0.044123657347852105
LIF,-0.01844185082361473,-0.017101774144476636,0.04093438389747105,0.04465056667866343
IL17B,,0.0018205451362986278,0.05545889232896822,-0.0213310790748883
MMP1,,0.03040655719420078,0.02165372739065312,-0.02654533488675837
MATN1,,,0.023746682219901893,-0.019439226558009084
ADAM28,-0.007796015457752921,0.022908048931280674,0.05844934370630196,-0.02593528457648341
TCN2,-0.05142813315389227,0.13336625665452448,0.06566802226876174,0.007350969889711976
THPO,-0.019190497069630823,-0.054726588948478136,0.08375259255347604,0.03868978347159736
CUBN,-0.009437671893685757,0.018569990015621738,0.0627930751276063,0.0716890271616127
TIMP3,0.01746314568027225,0.04207874723416155,-0.010045205113501184,0.0881848117607757
PIGF,0.0763060254808236,0.07219786013697076,0.0966165180670779,0.016882862849130514
CRH,-0.034721207360726584,,-0.023983536525966114,0.01896367025760637
BDNF,0.00504176248713097,0.03529644497473527,0.07052124713038835,0.03368555576729644
CCL5,-0.041264013342680914,0.16107787796629822,0.003857215017047664,-0.014255735862597586
GAD1,-0.05755661440333291,0.03377286151893908,0.04535352622304588,0.04358399912940433
COL14A1,-0.02513686556522808,0.05413986945276099,0.09667945437963898,-0.0019195416294939807
HLA-A,-0.038054677439309806,0.14545479983152124,-0.012025766419843653,-0.04452876984455069
FGF18,,,-0.014096516976567436,-0.026686548892693368
ADM,0.008510292986308338,-0.17010895921355954,0.011068924035610933,0.03390546647447767
CCL15,0.0991128439533179,,-0.008927033992658436,
GNAI2,0.0005922362038806136,0.04226528351720306,0.0173295161242239,0.03277274781004919
HDC,-0.023361961857330277,,0.01922219342158654,-0.019439217754167355
COL11A1,0.011149708260455525,0.058217074088049776,-0.047383716837238236,0.08297595624024746
NUCB2,0.0036306239882181314,0.009902804545145414,0.009109508740488952,-0.03251437805467606
FGF16,,,,0.03212223873447807
CXCL1,-0.0012737811455120326,-0.041083290295754984,0.022155908643957126,-0.03509262303670215
VCAN,-0.035731966432869446,0.09881731840914822,-0.03421340746054569,0.002524359687657245
MMP7,-0.033735634830644616,-0.015989630979700784,0.022421391878820526,0.02771444934178172
PTPN6,0.0014528409921661537,-0.010572045228160576,0.13292713057869643,-0.026742936111191037
PTGS2,0.02872962068231032,-0.06509145020538298,-0.01699015771712313,-0.02717390761928631
XCL1,,,,-0.020480373201696104
CD58,0.01659049318011239,0.026213405412550378,0.04856895920348285,0.07637626531420134
TNFSF14,-0.01705721187031354,0.10482039137480831,0.039972407637785375,0.024555388609678687
CNTN4,-0.017392605127335245,,0.008364766395221383,-0.011569762531084729
INSL3,,,-0.0221684047499227,
BTLA,-0.021782642958368438,,0.028740904369697205,
MFNG,0.012253774643308363,0.08104821768998144,0.018819259219147053,-0.011585262026852831
ICAM1,-0.016060114947272813,0.03938620609150022,0.051831015638290207,0.026027004010772188
PROS1,-0.020583092499782782,-0.08861630794541292,0.06033595538016607,0.021256091194193454
CLCF1,0.030524738631691518,-0.03579975539753667,0.06170315677812656,0.017353562330538343
PSAP,-0.04485175072437589,0.10964968440902624,0.08311574377781834,0.009854301803856507
EFEMP1,0.049839106426990805,0.11080780373252169,0.058788429749493776,0.07847991714472197
C1QTNF1,-0.03785374197514096,-0.07239071664003774,-0.025453623150170513,0.056242056562780474
ALB,-0.019373390076680663,0.06001632682583098,-0.005009686676222178,0.06474394259947529
EFNA3,0.002600051329534255,-0.010873642834722625,0.058907550967108376,0.02392887715515548
DRAXIN,-0.015555881543735113,0.03650110733212272,0.05163349706743084,-0.0028553425705061556
RAET1L,0.04191274599316151,,,
NPTX2,-0.050068471217311755,0.022522265216164475,0.02931745980186754,0.024877408203731674
FGF11,0.03168013275105449,-0.06505623203699264,0.0008762229122720296,0.005865490612889053
CD59,-0.004218309731978878,0.15485092799920908,0.06482379326805274,0.062348503195163635
COL9A2,-0.018778008223112423,-0.04146412199984777,0.09499940805461657,0.08263496080663287
DLL3,-0.04703867138147694,0.0656611949687904,0.04104441447200266,-0.04427737166578438
FGF5,,,0.03174843983551962,0.07445577631758897
LIN7C,0.027796127657457363,-0.013236827307978958,0.03980073743603092,0.05467538904461053
GDF7,-0.017057211207470252,,-0.01616744232820208,0.09251677292560352
PSPN,0.039321348250226186,0.032450651171848054,0.08542611034361869,-0.013586455013689554
ANGPT1,-0.031598348183385534,0.011634299072074222,0.0452242475807533,0.04276138086360943
PNOC,0.007681693716376324,,0.06111100609899961,0.06762070222497156
L1CAM,-0.015164293687283083,0.0526683292080525,-0.032967152502036,-0.003046675710771474
APOA1,0.06440951715208555,0.04021073522955062,0.040184720284146686,0.07030515936673432
PSEN1,-0.04538078249064517,0.09890108713050574,-0.0415714078291378,0.038386214130795855
CALM2,-0.03776864156819883,0.057229630348461465,0.0276690787103522,0.012337351698063465
CLEC2B,0.008869183295933737,-0.07022775178642336,0.09343647796469118,-0.025081761855883532
NTNG1,-0.010348156389592795,-0.06937571736532999,0.06868121583101293,0.0142482390028703
LRIG1,-0.009043371416030063,0.19223135842508088,0.06351029640256749,0.06683564154412452
CPAMD8,-0.03157148754237817,,-0.01204924054977109,0.07652327781152107
GHRL,-0.015555881543735113,0.020267698899185567,0.09896279091556093,-0.018573839511987537
NPY,0.017915041615784447,-0.019283092724831565,-0.024046467103439773,0.06496101938377856
MMP2,0.026942532253431274,0.14319466340364218,0.04627088553163194,0.039624052831114934
PPY,,,0.04351926471774926,0.09731776675998097
ALKAL2,0.024181742689616946,-0.05582884058552644,0.06297305840266121,0.13384512388748904
CSF1,0.011847440616442944,0.06527383395583676,0.012581928844964237,0.07842947618335942
SEMA4C,0.03452026050497801,0.0551515363503415,0.02988796841038615,0.027716501358780937
BMP8A,,,0.039098343152221667,
ICAM2,-0.017933198467836812,0.0579104570968517,0.05734633440004219,-0.002934281108170729
SYTL3,0.005145447278012701,-0.02209843552114723,0.09861136590242767,0.02963340128045877
IL1A,0.014557566873020752,-0.07786112320833201,0.04221705402823636,-0.001621657209452143
HLA-G,,0.04220713046455674,,
PGF,0.01221302479099345,0.03726329071618429,0.07255738895529214,0.008278279991387711
LGALS8,0.005155188204875549,-0.02780478852190854,0.10403399670745103,0.022207509125168147
DKK3,-0.01886052818102789,0.056449339097046296,0.09985327740021398,0.005348048775193308
COL16A1,-0.03731421352819467,0.1174414993958104,0.04557832470097508,0.07803009456348596
TPH1,,0.11036410460221066,0.08038021212597486,0.061998738218697266
TNC,0.03378664624118768,-0.007621584511500796,0.05058740580221663,0.03855134609890433
TNFSF9,-0.025983020035039134,,0.01324276389467124,0.029163936748245422
C4A,,0.12460796845968856,-0.02055152228840121,
CNTN2,0.06087483304294637,0.04519787801632181,0.03628505883849042,0.029292255602272915
F7,,,,0.2513665033235403
LUM,-0.003780522062103054,0.043943724944067244,-0.01625726723515514,0.06501104993261007
BTC,0.018667799347072734,,0.07385209897488897,0.12835929779592728
APOC1,0.01691559639781918,0.01984548581443807,0.0791979646518407,-0.07646810336176141
PKM,-0.012725184699187835,-0.09216441520220443,0.008211904890977829,0.02118469148363632
TNF,-0.02274235502366572,0.04264592409015804,0.0005898879054620118,0.02895250026100828
GNAS,0.007466490961864881,-0.026010196123210847,-0.010421429390447736,0.003939027239966067
BMP8B,0.003635174410590938,-0.024410361144643435,0.0874409443082784,0.040115766317698316
LIPH,,0.02187258383425284,0.07090795361038256,0.14120847058910257
CCL28,0.0450018580624049,-0.04449325149687647,-0.024004909075677136,0.06922454076476907
PTPN11,-0.001722240164119527,0.053434492410776094,-0.008590989817679473,-0.01478962706224468
ADAM12,0.016478178322761727,0.02674533155803858,-0.011840731998123877,0.09982852036926791
EPO,,,0.023243012580923816,
EDN3,0.0014687427133718064,,0.007466025701273256,0.0328174132981008
CCL22,,,0.09377594518111988,
CCL2,-0.029002960359469684,0.0720674911600087,0.042175870467945485,0.015237663213819952
DSCAM,0.007118162670830216,0.04583535371160811,0.033597524685532856,0.07919575031180684
ANG,0.07145584643470415,-0.13835551247893402,0.04219190615139036,0.02566537644212835
FBLN2,-0.02247352682577743,0.006615163741288187,0.017302035481687527,0.04733154576853147
VTN,5.773270101333249e-05,-0.042475827770868814,0.010602435619601638,0.04593839717999415
VEGFA,0.00598968555275306,-0.15566601046292478,-0.09002369826645765,0.00922475348623702
F10,-0.032212669757843065,,0.041332000718037255,0.049362289409171325
SERPINA1,0.0501546505560879,-0.026548131421364363,0.046455443347883936,-0.006729216813408145
VWF,-0.04275291625630339,0.10310758841460556,0.028535675286272977,-0.002121080889008166
VASP,0.06391322103575824,-0.07509866227704674,0.053745473819507165,0.026442340182844012
ADAM15,0.009437030625405364,0.08489185892985779,-0.0035731495585418728,0.0070946977928906035
WNT2,-0.020264561915093803,-0.010880173832666635,0.09882379500581205,0.10237808714068329
CALCB,,,,-0.03122728140337137
OLFM2,0.04587727995989948,-0.011520601604933857,0.08437207505056976,0.06008745057284315
MFAP2,-0.02115292453746197,0.07965173490021908,0.04395530409368702,0.0328519671053078
HLA-C,0.024090517725979588,0.16096512019510675,0.0793015372598899,-0.0671832742954458
THBS1,-0.04392766580234502,0.023608322914997343,-0.018522769503710977,0.016102358653916692
HSPA4,0.007311749391658433,0.1542940670047137,-0.040536365135182606,-0.016876252188819576
LMAN1,0.014792772656144725,0.0010459898291618418,-0.019341599495302276,-0.012661873797261473
LYPD3,0.02512166125849305,0.13323048220081277,0.018750928545601064,-0.029521869053319418
APOE,0.01126622509320363,0.06518450102378205,0.06310220974825881,-0.04223900280362197
SOSTDC1,-0.036522949282998964,,-0.0020139770055203577,0.08660967822543576
ANXA1,0.029767621977060482,-0.06911625095602754,0.0023972269184979285,0.018848975423864166
WNT2B,0.0004971591884322855,0.05152441801787517,0.09636743320041732,0.020251347567219035
AMH,-0.006100741752251163,,0.0006281801693414868,0.14944989362788824
GDF10,-0.011743901765043398,0.1268463928324484,-0.008140316206263076,0.06346163636753595
EFNB3,-0.019239295874208803,0.053131531059527275,0.020319685604563122,0.06102529850831313
LTB,0.016999903665252687,-0.030756645356044082,0.032746339132166805,-0.009982759231208983
ANGPT2,0.0009015175825805412,0.028853697341106512,0.06436234360840536,0.025960755435309485
ADAM17,-0.010086419647838844,0.0903688688601773,0.049205367012640375,-0.014816367248611866
LRPAP1,0.01142958652635729,0.08629045968887182,0.06052351087373384,-0.01983004769201383
NID1,-0.02360880284937996,0.076163137974746,0.0165514379529178,0.040160781537573784
MST1,-0.012857914784137663,-0.056686418970740636,0.060267639733616485,0.06707307280498301
IL13,,0.12630367649362023,,
DCN,-0.00165944576189167,0.06028582391897469,-0.01300734821016956,0.021035834481561048
IGFL2,,,0.07164967162649301,
COL7A1,-0.03641897448764273,-0.08014176663794004,0.0564519598273767,0.10451467469924713
CALR,-0.025626071406066316,0.14368120095852324,0.025977417000008437,0.006831624538944409
PIGA,-0.0051501554941398514,-0.0159830291679036,0.06253511019905743,0.14649579999093262
CD200,-0.03821789903406529,0.10806281659359125,-0.0017676361478251108,-0.009475542621178975
GRP,-0.02484905116696325,,0.07173197819439711,-0.030289831607824922
CDH1,,-0.02268726621625069,0.037939810885726816,0.040308634667744876
LPL,0.011194384482604448,-0.060081171682532956,0.016143511280444996,0.0307273306833792
SEMA5A,0.054626812672075295,0.06999528798980015,0.005687370025495056,0.06451731124373908
SEMA7A,0.003520457019679034,-0.002561891649657809,0.09247158354777002,0.03247561033995151
SEMA4G,0.029534054238923167,0.11034966620786155,-0.0028865393449726403,-0.019800762435274923
SEMA3B,0.014208174203096736,0.0872750752747424,0.048128996267436296,0.0216678367519494
RPH3A,-0.000296271984441648,0.1963927525178654,0.052592806802251695,0.018139944067824255
JAG2,-0.008002761714341831,0.09281678584780187,0.08646979030835905,0.03868689560804611
CGN,-0.01881968678263727,0.04876147745072409,-0.011273644456794294,0.008344501107558515
GDF15,,-0.05734295003994172,0.10901012424143726,0.029162470244249956
SEMA4F,-0.04005767420734904,0.01455828373964911,0.0812933190724893,0.009596439050692688
NXPH1,0.025577303554804226,0.09427013300296776,0.008713394712708301,8.002393486299136e-05
ARF1,-0.017411795809073396,-0.0051305061696161145,0.009614009868240165,0.006531080379979314
DSC3,,,0.00640355504839998,
EBI3,-0.004127825536803706,-0.02605669276092195,0.04195992489415324,0.06095054559897885
TIMP1,-0.012390858389847867,-0.01459615926492422,-0.010574837168623633,-0.00021727253240876762
SEMA3C,-0.04388763952288584,0.14299297229423102,0.03947758994714507,0.03877774333364107
GNRH2,,,0.033019864079060025,
GAS6,0.05583979616064626,0.06771786490434327,-0.0039742404151602686,0.029106709355614203
MEPE,-0.03279073596775324,,-0.011168728822137012,0.04920783690501641
SERPINE1,-0.02172183007289136,-0.08998850604289084,-0.0345628988280389,0.029876103901486678
RSPO2,0.027235996515682037,,0.08175736607433808,0.13180997774361197
SHBG,0.07485800351777407,-0.041784587562362356,-0.02018427575110833,0.07568302904265381
LGALS3BP,0.046649500625406945,0.18406060460451187,0.09168220563662711,0.025778405297714347
LAMB1,0.05843149645914543,-0.09173830691919456,0.03183768215254698,0.05952003309685403
SPTBN2,-0.0325022432754676,0.06785795621278538,0.05105643899701789,0.03341766916801854
COL1A2,-0.014837696866604865,0.03997204466471973,-0.02408915890096689,0.005799835526522408
DEFB1,,,0.0391663935564967,-0.02516538841774826
CEACAM16,,0.07650208260791072,,
WNT11,-0.02889359324317235,,-0.021919481873293775,-0.022592714086500574
LGALS1,-0.0315497235618949,-0.1824511571793271,0.0017339896995305847,0.031317209743694216
BCAN,-0.04352243521855681,0.07959540979003231,0.06205964342119776,0.024741504947235395
ANOS1,0.029788219670219985,0.10030500075600947,0.025773924556002355,0.02523479607809542
EDA,-0.0038574192775809816,-0.05851269348407434,0.1376886562788339,-0.012107962111011478
FGF22,-0.008535521347429898,,0.17169852709847327,-0.03141194663887823
SHANK1,-0.02747351034031574,,0.10784841984641784,0.03846544124874542
RAET1G,,,0.02434019784026112,0.07641633151243246
TGFB1,0.05735283454557499,0.07563886807010774,0.06254034717329793,0.045344990475744834
MSTN,0.024699815457751788,-0.021473801302010098,0.02379069718342048,-0.02813513293738359
WNT4,-0.002466361931745483,,-0.014264398887820776,0.09442971349258866
TNFSF4,0.020347432103787828,0.06247260240153384,0.11091258166017572,0.050516454353517246
NTN1,0.046823711465698366,0.2060396363424499,0.0877179612525181,0.082597548876146
CXCL12,0.01702711273236113,0.14583876116645536,0.04249919091279998,0.060869211485753076
GNRH1,0.07929673670039886,-0.020974240184929115,0.06806117075683912,-0.011297416293539177
RIMS1,-0.02579168171716774,,-0.016098191503996193,-0.02945449884674239
FGF14,-0.03633081842656742,0.06738024746823473,0.0019939093150124574,0.04285981003253977
IGF1,-0.017300288612708388,-0.022576891050266813,0.07637065112751762,0.05794847268506612
TNFSF10,0.017960162100086288,0.011887944805633566,0.04699480439324538,0.039663383235507825
GDF5,0.029360283167229478,,0.04612800888852707,0.09777345137991365
CHAD,-0.018441849211670452,,,
RGMA,-0.015236248644540276,0.15033753308756148,0.033822992549106874,0.08225892745199943
CLEC3A,0.06835055931519823,,,
WNT16,-0.030213108653999593,,-0.024258260479064812,0.030736722539661
CX3CL1,0.020720347745087544,0.011732473765121213,0.05206193500337063,0.01706351705571038
FGF1,0.0668058278997388,0.08727527590715302,0.04562226597157487,-0.0003278560920285782
ALOX5AP,0.020158839544993368,-0.0036254295369016368,0.01768771832719999,0.011897977177181296
IL1RN,,-0.02169974106072211,-0.03466459177650642,0.026341752469515492
NPW,,-0.011779153833547211,-0.01076716011940725,0.06591887165681276
CXCL9,-0.021945280723958148,,0.07014168593114783,-0.014051668652545122
ANGPTL4,-0.01808300485598555,-0.0873196524062286,0.015908678273682496,0.03525876592955514
UCN2,,-0.04831020292645826,,
OBP2A,,-0.02354094226815561,0.028221737821409305,
COL4A3,0.05422351714697261,,-0.018123940260461376,-0.024941388986560023
NRG3,-0.0018292703888861763,,0.0424822475021621,0.08577254173415291
IL23A,,-0.05246724487376651,0.13609900282611306,0.008594830459017122
COLQ,-0.024603489608650976,0.12814198537190355,-0.0004782378860183312,0.042983598832292844
TNFSF12,0.0007930374195651113,-0.029526886982605353,0.06934103389790802,-0.012394225431262508
DKK2,-0.015100688270887504,,-0.042437203315000956,-0.020937910711589163
FYN,0.00523815707198292,0.067105043337044,0.07172268698912042,0.029874060691963782
ACE,0.10276392830925427,0.04283198674781727,0.09855849074360787,0.01823483665240843
IL18,-0.007777848375018924,-0.03122109975764614,0.0697635453110497,-0.0020761764128295166
PPBP,,,,0.060672658749659436
CCL27,0.02157436335705078,0.0026279113614296906,0.036535070114746084,-0.007174552264338486
SERPING1,0.03584232450087129,0.023695633503502473,0.016285798114358367,0.05243928115680717
AZGP1,-0.020545095615909798,0.11342352785156382,0.10313349900787193,0.09320365028172789
INHA,0.025252705964083903,-0.06606028520395528,0.09241801694991703,-0.00791762918822382
SEMA3G,-0.029272944761549503,-0.04126750969178743,-0.0019475033067421095,0.10637453872618083
COL6A1,0.049334093923477665,0.05310957943148021,-0.025633322680526427,0.030136814445352492
FGF17,-0.010676160281039128,,0.06549933894417495,0.020620155560252325
TNFSF8,,0.006364896257291827,0.0883090375157289,-0.02625990231955177
FGF20,0.006207927786673827,,0.0934643709977815,-0.019439231226717882
ICAM3,-0.009237900092709363,-0.0652502507311921,0.07165128165066624,0.030520911436792197
LAMA4,0.021127888224060726,0.05583195041798295,0.04936811033568881,0.05358746180896193
DLL4,0.03228842051094875,0.0027333351084669385,0.14813120533033963,0.07105195015677367
SEMA3A,0.011926728742390378,0.04105370894370681,0.10129526500419746,-0.0014800869823051368
RLN2,0.07207224921578805,-0.058512624749570474,-0.005464014222351975,-0.022837379207987247
C5,0.015131165381460454,-0.06117483830048243,0.033307104883052864,0.04202330261545312
COMP,,,-0.01698378378367842,
C1QA,0.02898591963777755,0.09326290164853994,0.009594221220826244,-0.028604319751362628
