,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,-0.011239140905352357,-0.02417284561353696,,0.07012001838396492,0.013516130209578252,-0.0024386868269762143,0.019312397167570654,0.013590589709190663,0.016055686495816353,-0.03770413078116993,0.06534146696695989,-0.06552581121603912,-0.005902002250804314,0.04272420812998307,-0.003344758092401143,0.024591025316091888,0.023141539786404795,0.07710269952264043,0.050477835237520995,0.06086418972833983
EFNA2,,,,,,,,,,,,,,,,,-0.018797428328472657,,,
HBEGF,-0.03835249617101236,0.07163858852464088,0.03603613692999905,0.08850833014108453,-0.04396844261003577,0.04023585549228599,0.0818572328213021,-0.03425597712691673,0.04241046531114793,0.028542636903096698,0.030411850191583333,0.041431798677986055,-0.04269166440422276,0.015698013785734672,0.050440993769406486,0.02285820823913599,0.08151154379770296,-0.015219501358886434,-0.0353109313290705,0.031501371676215195
CSF3,,-0.013918043656342988,,0.019413531606160248,-0.024884537298527173,0.012868890112995635,-0.022985215669412466,,,-0.01472441004410166,,,,,,-0.11018036797691837,-0.15895434032895792,-0.043776837351072864,0.04177047301046384,-0.024424236660893803
PI3,,-0.038335774484231734,0.015653741046410083,0.012574899110657787,-0.006174758199504538,0.07418936515868328,-0.02588165621576811,,,,,,-0.06410078500201152,,,-0.15041209944710748,-0.31700342725339564,-0.08457263994189196,-0.0655350118259372,-0.06863813608714703
PCSK1N,0.028926703318774172,0.0630040158545493,0.01388394105197181,-0.006116970744192621,0.008548851781792047,-0.03723421236530075,-0.014648220793245011,-0.016213613050343623,-0.07707828763810759,-0.008221859896660244,-0.012199485064823396,-0.029774688321078692,0.009039070098679635,0.04420793437775143,-0.0018959783352616,0.004497447901400138,0.0735469833472956,0.02147167207180463,0.05558609613430365,-0.06184183818947012
NTS,,,,,,0.11664983844533595,-0.0017097897520447394,0.03525588018603378,0.01756297637318678,,,,,,,-0.07927088903678656,-0.001911049849303973,-0.03101864905262701,0.04363860155396302,
SFRP1,-0.005288649536617742,-0.037433414362461725,0.01522146961000521,,-0.024794933592041615,-0.017258145453172086,0.002686027408729839,-0.02870910166626724,-0.03295250366462764,0.0455061098353326,-0.023885642210152356,-0.006332279859896961,0.08141151418016569,-0.04542731975477171,0.028352463004653758,0.04537197045546677,0.1359188448050026,0.020092870756568473,-0.04362989018273174,-0.05839748628504895
CXCL13,,,,-0.027282778150725398,,-0.017103042540678837,,,,0.030167259755687376,,,,,,0.048666801099939955,-0.10370859738851002,0.012686329855595332,,0.040871266874095126
MICA,0.006194532091824739,0.07773650596710958,0.047412906784802464,0.03931667406001053,-0.02080985282531858,-0.007961100461484766,0.10473239257483652,0.01893182866562245,0.07127993668588004,0.08189704810180724,0.061392335893881454,-0.006648739299227014,0.06393485676972738,0.0681774108540852,0.01768563597278709,0.016119866978728428,0.07810834678222126,0.028717383108667865,0.12918376340117055,0.07848822608964136
TG,0.06691456073310302,-0.02579644095784259,-0.010663778200154657,,0.005952090719758537,0.002376542185111483,0.09865264896668671,-0.03397868315199283,0.0171448160113326,0.0711047038890057,0.07327244542503346,-0.04807400222312758,-0.0610992453100854,0.03910461542792168,0.07530837488581449,0.05743008794484794,0.030452023622457247,-0.025808807919456066,0.10010295704379525,-0.010325398708696209
ADA,0.028753487269491798,-0.03814872191259479,0.034400796721010984,0.03815221666985581,-0.03745220551089521,-0.010948198519791386,0.06657811717604907,0.028730068284184587,-0.008754833947192378,0.10347072416599527,0.031023533734966,0.03363017329003024,0.14609818980982858,0.06022319195671043,0.003852633497600041,0.02693509502758355,0.05052295483981712,-0.03995288372365681,0.03416294801415758,0.04376296972627854
LAMC3,0.02062279569531473,-0.007418627073615392,0.08401437514044385,0.04169134394878175,-0.02579334111310967,0.010768207479584053,0.08651284628847895,-0.0002693563864126803,0.09138419990493298,0.033171168351338896,0.000532528534914058,-0.004106048508528183,0.042804461728331786,0.06347683645073195,0.10521968753796787,0.08397971849962962,0.15267651566229676,0.002582420262715776,0.052465236091626746,0.10271969434480445
CCL7,,,-0.012316345191721286,,0.02484542375205479,0.092823602974314,,,,,,,,,,-0.0018895422242754642,,,-0.018797040412820876,-0.07000920784651089
NGF,,0.043950238347623044,0.005033074061838959,,0.024586917906765673,0.03580504687605457,,,,0.012960721994890923,,,,0.005233354273889975,-0.03849384863320613,0.10116526862465354,0.03803928250555371,0.015344964051296517,-0.011689888772479281,-0.0006480677762381232
TNFSF15,,-0.02306467414933669,,,-0.021542435101537225,-0.016788846018732307,,,,-0.023173327312813612,,-0.028105968175552765,,0.0288345035934321,0.033082331047713305,0.0475163773317787,,-0.027184664439450005,0.03457473058633368,-0.02012665476467919
HMGB1,-0.01948241836924056,0.02878640704447269,-0.013299278267402148,0.033809999921446725,-0.02234106429977801,-0.04627779539958899,0.10836817378490125,-0.012658307406679862,0.014321465494842641,0.08659279471381531,0.04925329531751865,0.08235641175292081,0.05435162795881891,-0.06762158435644394,-0.08626566255555104,-0.05445934615638211,-0.02532084986205852,0.05709642225451439,-0.07496420929508629,0.025002396801172687
ITGB3BP,0.08059993405148673,-0.03144500010920766,-0.007294419109303168,-0.0404909005048628,0.053364382530300535,0.034096319371379594,0.11242763329274816,-0.0007618807266953632,-0.020128943248048353,0.02669567859129831,0.04099324933131088,0.11083464528399728,0.11968333011833618,0.043621577004227335,0.009336087101817606,0.028508707490685594,-0.056076584355899184,-0.0032557590611936595,0.007167118769752663,0.03143581705847879
AANAT,,-0.03341601536158595,0.07114492594266095,,0.08345842912728613,-0.015127754332496527,0.016106122208831456,0.006963194424220261,0.029374778810032528,,-0.023795720984759336,,-0.03763052332502356,,-0.02697930928603671,0.01960677660750625,0.04931560947605382,,0.06279851088033943,-0.024953916491531676
RELN,-0.030788457919532074,0.04028260899058079,-0.06164219512546062,0.03743070808798122,0.1357454833261346,-0.015613713295824483,-0.010936875772156863,-0.049547886312625855,0.017479152538051605,,-0.02634391702304286,,,-0.03230328708395989,,,,-0.02153149115631816,,0.007042308418604345
IL15,0.042300615777977876,-0.03278603617438488,-0.014707930979026349,,0.02376690906159331,0.013834887104718854,0.13304563688411353,-0.002669782511878999,-0.01762323067093951,0.025295015507682435,-0.02206943139303127,0.032125797040553426,0.0524496655405184,0.12603784801001472,-0.011668333797333855,-0.023821335350498726,0.018416609899365288,0.03650374472602747,0.04604532025211298,0.027722177228539722
UTS2,,,,,,,0.05087241538673085,,,,,0.021930293745610025,0.15116037727037215,,,0.1407266173258454,,,,
BSG,0.04334922167020234,-0.06566061517462653,0.014038181488087824,-0.06451811421701287,-0.0006732146051235023,-0.023470916230438378,0.022472574890458622,-0.035211005494803375,-0.01268901036479207,-0.027323530256666884,0.014253730356516017,0.0009483718234704694,-0.14825238931502344,0.12830036711413362,-0.013011581081398774,0.03164728035908149,-0.008186968794671123,-0.09107459826987564,0.07192342914458819,0.1311317240794691
ADAMTS3,0.09006328429135804,8.23712555257322e-05,0.048124202274432905,,0.04268101871740264,-0.04197204551909638,0.15320871643336242,-0.059569137135718,0.03456037690725949,0.00899255145946027,-0.018745696489828236,0.10212908112234989,0.11480664827283744,,-0.03230497626249163,0.10941978306467885,0.08163365255605443,0.055699474125158493,-0.00926018900632978,0.03593342676837706
CD34,-0.002310517203751679,0.012933026749174653,0.032489499621026534,-0.05319262019540314,0.015367906991055983,0.063095757747282,0.0927101421384972,0.042669367873892985,-0.006007138432741902,0.07396077981267725,-0.05110926714625694,-0.08573781357272299,0.10578735971823174,0.08342403768231761,0.08673184462338036,0.0674398814975141,0.105039810248899,-0.01587828310433083,0.019022460890827368,-0.020717883183722877
CCL23,,,,,,,-0.023591188910261993,,,,,0.029834772142085752,,,,,,,,
PLAT,0.04137361030739985,0.014656210027292723,0.08801775754317849,0.025314927919221856,-0.011303001759612526,0.05516545304895608,0.1327892870571357,-0.05040366748394097,-0.022329959118362545,0.012011374265831171,-0.06131703309714902,-0.02379339406177593,-0.052150109496600275,-0.01775562015660161,0.09300425975927369,0.0930183143765283,0.24751075869615188,0.029189588397632138,0.036665488294972945,0.09707867718646494
NTF3,,,,,,,,,0.01587426642269344,-0.01777678142844489,,,,,,0.0777102876247083,0.18575754842171557,-0.011980992750319384,,
LTA,,,,,0.035683576817461926,,,-0.010641903921359136,,,-0.022069434117292185,,,,,,,,0.09291193520599568,
CKLF,-0.009559346972650927,-0.004291071381074589,-0.020410676030782216,0.022601154951593254,0.060342927965122424,-0.0016460843751925636,0.1281758672513599,0.017360393163678167,0.06317555808305468,0.0585377030333281,0.056738337687131844,0.007893386731565982,0.03750107522118602,0.036600080976909324,0.0708767259714308,0.058945481967109054,0.16713504159719975,-0.017479078247596105,0.06417832517865397,0.04483585440549605
APELA,,,,,,,,,,-0.03359287764355845,,,,,,,,,,
CD24,0.014137622202923467,0.09663533573804983,0.044232606467601486,-0.035893941331917714,0.03807251349645766,0.04080383459735992,0.023310225842924425,0.06170336409926226,0.06601415836203581,0.079303753901454,0.021430022544439785,-0.04590256391179311,0.013751507306387535,-0.09360230245215176,0.026745917059242525,0.035834609535103715,0.10544076150659408,0.09026508086576128,0.031740658852010245,-0.04659143411344348
HSP90AA1,-0.07471660368526635,-0.03973211081120701,-0.025775007756561753,-0.12987960747755373,0.00938773956745742,-0.008148239387601623,-0.16753891156101447,0.06865649331142243,-0.026194733431417788,-0.05890974334563886,-0.05220851250219844,-0.04553270058247843,-0.14598806230902364,-0.02149374009794458,-0.08935294925293524,-0.26196845408834973,-0.3585767407439137,-0.034941615221023924,-0.13000046893429598,-0.09243309777168804
BMP4,-0.014504054045820447,0.0037860546902450526,0.024026468651548314,0.030762735760635984,0.028286544486248916,-0.01709060029819621,0.05226272110773577,0.04380323747307457,-0.026788310797794767,0.031044963894990157,0.055349095752188236,0.015297061078622894,0.06737835177130905,-0.11941008344021253,0.08095993988198344,0.11897328986662066,0.08596300827224099,0.007265350629217853,-0.0043026176259748595,0.03315062872521295
SCGB3A1,,,-0.02562907524821261,-0.0401623136656224,,-0.01801528789474642,,,-0.01702866615435263,0.022644557623321647,0.00596470610407863,-0.05160094890246694,0.03839821999417968,0.04291109576461042,,0.038672638850794507,0.10281828346276281,0.03648755916419755,-0.0041587882523873194,-0.0032536889743376737
IGFBP4,0.05764677071184098,-0.02260231491356672,0.02026484777410877,0.08128822801056074,-0.0689048321333478,0.012990222210916969,0.12120565626683599,0.016133517264044193,-0.006793884636465254,0.08878075017897118,0.02160413926883112,-0.04318963943391868,-0.00993605334681063,0.09869128376917657,0.05610594035707242,0.0182564034680148,-0.08598427584659057,-0.04410158795799477,0.06227030559297213,0.06151946994428095
RSPO4,,-0.02277528028966653,,,-0.02136721762320358,0.04783242930912775,,0.02485374570858382,-0.002636167158215776,,-0.007438951241894595,,,0.01838585527896018,,,,0.0027309823665047214,0.07893983915474831,0.10533217692386866
LEFTY2,0.014249421215819487,-0.038148741811028467,0.05964605903492373,0.048856918527009886,0.032640108771227215,0.014788495416518962,0.1393000012780477,-0.0024724575448292468,0.026443393810129553,-0.026201846225594988,0.025182675947992447,0.020166608721296646,0.12120856675676546,,-0.013004191263860322,0.08217324933083416,0.041021249531335166,0.018447950726474958,0.02795952706316109,-0.04068808285346218
PF4,,,-0.026586051501668165,,-0.016878782832617525,,,,,,,,,,,,0.007996586309274118,,-0.03507637973115483,-0.03906974953999031
ANGPTL2,0.07342742616974678,-0.02388466956113481,0.06282266617783452,0.030600846231281863,0.04727796856893137,0.00914504289638446,0.13921034537871577,0.04865187548481095,0.0697063483799299,-0.10298842888138687,0.07397210804239933,0.02663813803868903,0.06387185690578187,0.12598805196025356,-0.034800995083620466,0.18326021230514697,0.2791183097754749,-0.04223895174475894,0.03229785123505365,0.04558612935647756
LRIG2,0.025930527895807284,0.022611292628791434,0.009816623818133169,0.020658311461088544,0.03779742936231788,-0.0906032958290529,0.11057573959663049,-0.009508459483976748,0.04010443011811602,-0.008043840600662473,0.03174375401659277,0.044278888170999835,0.015813944112051573,0.005633603621944581,0.08187794584935378,0.0988264533877018,0.0926392256280085,0.03841941334346704,0.06889852826288131,0.06772325698376684
ICOSLG,0.0373966329895268,-0.007510586126903555,0.10289560328411007,0.008424086111522048,0.05868438053992071,0.02371426004215085,0.11829252095979789,0.035188919224043526,-0.014155889833887172,0.04107912083267602,-0.01876675497003776,0.0454233909741398,0.04434577274781748,0.060677705070264654,0.003160636236359185,0.029767016677065244,0.17910343933295547,0.05752665290477758,0.035374944117136604,0.05068887521981468
WIF1,,-0.013985278761380966,-0.0011672438196783693,0.030100649173611858,,0.007550263020741395,-0.0778365385347601,-0.02641343364635747,-0.03867936889717713,,-0.011310433481273476,,,,,,,-0.03534266501360346,,-0.01843940031405737
NPPC,0.06744207028897778,-0.04648103589359621,-0.032208169513588125,0.003920015972939536,0.007421261786723452,-0.036271037525772556,0.0028394607839663365,0.05441304300004874,-0.02370149873871872,,0.05509027043900041,0.00390199804131003,0.027901745089784703,-0.026778620310172866,-0.03230491421885025,-0.003155912983330802,0.006940849272814161,0.032409751953702735,,0.061532133024805126
LYZ,-0.029070660020114398,0.017309532210406837,0.08342542341254261,0.029395520520080293,0.050109968296695735,0.054561062202529216,0.13334301797415302,-0.00954470480369149,0.06025784869772942,-0.007900996371464231,0.018200699517924347,0.02853219822696087,-0.04491517672202883,0.028950976588199655,0.017769169490447333,0.08746282979654568,0.011722978998001711,0.004000229651246157,0.05128537323396541,-0.024864705825481673
EREG,,,,-0.03967017026171944,,0.11442398620462353,,,,0.022803707545726883,,,,,,-0.020575783271521934,-0.02425064399890887,-0.0473537368273881,0.015576342871407047,0.048910257131192875
SPTAN1,0.07400523841033975,-0.059271046132751866,0.02261002254770129,-0.017098606755337004,0.035563897902859055,-0.009737059624992172,-0.01971467912736024,0.07069964432095535,0.08461830199189103,0.007407296665120676,-0.0073666616026899735,0.10584772472324534,0.023667524732269817,-0.06885796119896626,0.029358373119428453,0.03195331425330146,0.11953407508023398,0.029110004713870024,0.04714180716180696,0.022775966839364347
PTH2,,,,,,,,,,,,,,,,,,0.004043983133615702,,
LIPC,-0.017532461478201013,-0.010831304683034665,-0.03254831504321488,,-0.0013334821551713176,-0.002006527151666922,0.05019625131039457,-0.012205383663998998,,-0.017626119064926563,0.0545330685561824,0.018962765659785438,0.020201703662162313,0.028212682756314507,0.09358527523106372,,,,0.10377430418969497,0.08277524748255981
COL8A1,0.07826789455332282,0.05672987784331824,0.0563246449423099,-0.011778020536635786,-0.0306339666504379,0.04017527851306473,0.018121063382207116,-0.00449684735643729,0.02195422754557968,-0.0625880072662563,0.00017162894567897754,0.0004048124585135568,0.06842306111335464,-0.040572645332546765,0.06091872568964677,0.12996824975075683,0.10554823915815387,-0.03922129440947991,0.08909575948323407,0.019642547049417144
GSTM2,0.025347756143625014,-0.022692893526344866,-0.036262088230584695,0.023106516869419294,0.06048084616941156,0.04722548667428004,0.06499895653479083,0.0026529859233662134,0.012337705225728792,-0.00011044823532526459,0.0392231149984483,0.07256560466364721,-0.03210276895377157,-0.048676361516972876,0.013808773821851477,0.08743743141638555,0.11215557405388293,-0.030441191763701803,0.12332074849235361,-0.060003521078400936
IL4,,,,,,,,,,,,,-0.006148534970254265,,,,,,,
SPX,0.06029411385177945,0.029731418381158222,0.018611213172807818,,0.06844722758896517,-0.029826719650377403,-0.05675943832800084,0.022170537382150843,-0.023816959462297907,,-0.04247968948792881,0.016469764247780138,,,0.04295055487338826,-0.0017831389573848898,0.0756366215294427,0.003331286516938162,0.04888198425073339,0.055637613913303435
MFGE8,0.04317008783448454,-0.034413261147739904,0.01847293360814052,0.012295751531226955,-0.03156910402498656,0.05231104174748753,0.04115896867233258,-0.02639686922353414,0.007599770464474126,-0.0296070686233806,-0.007410533982325605,-0.016691361608576306,0.059423864699316535,0.10785223421681897,0.036077977525451346,0.04320360319442597,0.08396490344847413,-0.06304386232121198,0.029571170453519785,0.03852283392840976
TGFA,-0.0011352475176650118,-0.024292738567994965,-0.0028729538088515536,0.03298351494347071,0.012930766539384594,-0.05755949305325497,-0.008023135309244894,-0.002887064058789652,0.022137847298711467,0.06749493758004427,0.03434738908607698,0.036833801279602466,-0.0776702717565296,-0.07010822754825696,0.019390815698680407,0.08755754174713547,0.1109224278396102,-0.004654382546149233,0.07575360250080136,0.004235865381567581
SLIT2,0.10914176924961194,-0.03229870451520433,0.09489087596840529,-0.029851450265492775,-0.04727753424811299,0.05012042058549165,-0.05154832908124422,0.007579938250415429,0.026288000743044285,-0.05074617759614461,-0.018544141752976948,0.12480652509853182,-0.10166928131310968,-0.05623793519340868,-0.03653400102121115,0.03447542035617812,0.08574930610711085,-0.007349638417446017,0.03181876412834982,0.002300319516734849
PLTP,-0.01704467565759337,-0.010938630424522486,0.05751484458999236,0.09323978417095329,-0.012143491179501038,0.08158174030800325,0.13544907721075317,0.022156009342283466,0.1283450508778797,0.014224739550867905,0.06994364512796113,0.03273304604929156,-0.044942699866117805,0.002856535023106817,0.024570293894643998,0.0846390551706459,-0.047371415381295176,-0.005119766574218363,0.05532954678266889,0.047748627714767594
APOD,-0.042587401097966625,-0.02207880835077396,0.04056940371386126,0.01735149775945931,0.027776402465662677,-0.01691203280254324,0.05993237230705155,0.025993658801308328,0.022634792874505157,0.009749425875779765,-0.046308720936524606,-0.1007748546542993,-0.10536497680553408,0.09444277397370793,-0.026791866358716426,0.2489616920003236,0.35442041229808546,-0.0028465781194540276,-0.01415976121754625,0.05924136268791167
B2M,0.047904252968933914,0.04137336029004548,0.03539009289162884,0.07568747188083953,0.056676960986856095,0.06023609108412015,0.18757600893681925,0.04748010977969913,0.11826931330962014,0.07443471928821739,0.08838814194741486,-0.007793993409981621,-0.07780670478305546,0.13308611268592369,0.12387454420333681,0.1395394966525894,0.12896311096166604,-0.02803515599208701,0.022487963454038112,0.008605552282327462
OMG,-0.07385403457771803,-0.05818010010479941,0.016483804683375722,0.06792785541606879,0.022652081807477686,-0.022908583564382863,-0.10356240282598286,0.08610623206538123,-0.02496396730081862,-0.01940382778097197,-0.02074534382824428,-0.015153419876486848,0.09501954588889011,-0.03191625179663437,0.0036655432015218095,0.17322125570481445,0.3311717195863725,0.03522354354670327,0.04734381104002796,-0.01847296660493024
CXCL3,-0.013329107861443045,-0.008871028538593256,-0.03136996089512524,0.09454310030460746,-0.016150607508201367,0.04155519340929203,-0.027221814145869612,-0.009992024672918754,-0.020501439139371476,0.06116275526700458,-0.015893989038587446,-0.03807395016445126,0.04311234312986055,,,-0.054845531656979654,-0.09443411389322534,-0.04462329555810853,-0.05955348541636553,-0.07298697071357747
CXCL10,-0.0015590483432084536,0.03498751404913069,0.038117134384470494,,0.04767460523147569,-0.031223751048168515,0.1583699105113706,0.06162242304447121,-0.030563626149323606,-0.026439703106248248,0.04036936728931729,0.07606977199820611,-0.0374402844891296,0.019957346119817598,0.007024338834626809,0.0014191684493027068,0.01126026301475415,-0.028976416605025205,-0.00506552122802291,0.08341537020156216
RSPO3,,,0.006386758888109329,-0.024017582389768144,-0.005015559870006047,-0.02013061829575593,-0.03404515589763799,0.02401634978805023,-0.07643910537970933,,0.0032000167106720845,,,,,0.07122866378092144,0.15813471776814508,0.013157129458600304,-0.032076245996468335,0.0029831345255538822
CORT,0.017491868684631314,-0.025535101945831123,0.010501563410218302,-0.04986510277016456,0.030629355847200303,-0.024431544727380253,-0.05892276989798316,0.011712686771156942,0.003947690520768431,,-0.0007754259201749144,,,,,-0.01260359236324186,0.030986926026926716,0.0333952466453497,,
NCAN,0.08131901948072993,-0.057069167681423685,0.018221029214068412,0.0010668520460131432,-0.027760744399709835,-0.03356039039370653,0.07695142927005037,-0.06062077973970038,-9.878209099827493e-05,,0.0069666583831680595,-0.09512096373635902,0.09084306710656634,0.11209172867327731,0.15665416229465245,0.18120128768488372,0.30434623783551473,0.009964555433433811,0.02084490475569637,0.058888018660780604
