,MGH258,UKF269,UKF275,ZH1019T1,ZH1019inf
JAM3,-0.012980362352940112,0.12797717710998205,-0.024653903731692677,0.10056842845028821,-0.17210197220140147
TGFB2,-0.06939530592674627,0.1875829279990937,0.0022274801699648863,-0.05730021394852334,0.1562074568734545
COL18A1,0.011370089662566479,0.1769833477367145,-0.046688616320666516,-0.04540954365686863,0.05136505679050085
NODAL,-0.03391740108189908,0.10883135331670513,,0.08670570038573723,0.09331807303465758
INHBB,-0.009879924015480076,0.045766910531089326,0.010264777229618112,0.04961495319361622,0.12956332515766716
LCN1,,-0.027788279065905388,,,
ARF4,0.021809820164547435,0.1282125595123126,-0.0019691566016093627,0.023244125551454674,0.0998150280834245
CXCL14,-0.053670227272326836,-0.01515721188717775,0.029449962951226826,-0.026198860514388838,0.0250111721380623
LIF,-0.028957228679883654,0.03667726647518786,-0.026142038433918355,0.02429894980889261,0.08295270011316476
IL17B,,0.050609568739425854,,-0.014162779769447275,
MATN1,,0.026245247355149225,-0.018931147488689456,-0.006965844612952374,
ADAM28,-0.07275401117751318,0.12332417565147986,0.019905613242476774,0.07030211447040914,0.007047108301422602
TCN2,-0.003886829854539702,0.11577626233920671,-0.01007490171162363,0.06463600187800192,0.009801043450912624
THPO,,-0.0277305995057672,-0.01394336716763826,0.05565380691311973,0.0246460038599095
CUBN,0.0007832998211425581,0.03638221980979805,-0.015447450257077812,-0.022292016264044413,0.10549125363855122
TIMP3,0.057625447799834674,0.07877855110455764,0.03501717882459618,0.09693898084766027,0.03897806444430963
PIGF,-0.016495352497035026,0.1350969717924332,0.018869000629286283,-0.0427518967849015,0.07812405646152625
CRH,,-0.04273106589282838,-0.007632217866157747,,
BDNF,,-0.12732812761165513,-0.028077520712273804,,
CCL5,-0.010117249541806235,0.12457706812775789,0.016249007122196023,-0.015553263200063122,0.04797841368657128
GAD1,0.003338652612022938,-0.09717778326544657,-0.032245657036900924,-0.061323893402966734,0.06168889263310894
COL14A1,0.008556731178064332,0.09281259103501016,-0.033994845780909104,-0.06074494950897329,-0.014075110329425062
HLA-A,0.026598273879801484,0.18438644975113377,0.05199788873000395,0.04675955578188892,0.06831098108326708
CD5L,-0.04099022520496301,,,,0.023249155090315905
FGF18,,,-0.0390687073967243,,
ADM,0.06991751371447472,0.06625135266385768,-0.07475843204800049,0.14502137525643152,0.14419711360354756
GNAI2,-0.043094188070579936,0.18363501149467296,0.023600156881041796,-0.07578640038437752,0.0465314577717913
HDC,,0.08665653010919531,,-0.051693808655633444,
COL11A1,0.0968191686019927,-0.034325859178305454,0.029190804860226644,,0.056271708191208254
NUCB2,-0.003369259167596398,0.07099543099708223,0.025447555899039825,0.11163570235317169,0.05127797025696613
CXCL1,,0.08763152921204058,-0.009502248589595834,0.0057962438516437524,
VCAN,0.013736022456229496,0.11160910381488268,0.007551239781373004,-0.07506653329514995,-0.05304375641465782
MMP7,,0.16081411027196824,-0.036008121578801115,,
PTPN6,0.02155454197820245,0.10988372019240539,0.06690051099596306,0.032313332391249006,-0.0038611269873994234
PTGS2,0.13149995068675113,-0.11605546229117175,-0.03015712823006313,-0.026000966521674773,0.0052861225079488695
XCL1,-0.020936446494164204,,0.02909881909824037,,
CD58,0.05892589544030806,0.12065015786299846,0.0521691015506093,-0.015160334502798476,0.12681114470289295
TNFSF14,-0.034248655024615736,0.01393527789657948,0.03316189610507223,,0.16140031697756282
CNTN4,,-0.07202128362655191,-0.016746544596190148,,0.022666117216616058
INSL3,,,0.015100414394594964,,
BTLA,,,,,0.17249989220957285
MFNG,-0.07781310413253933,0.13210101818038203,0.016831527761132985,0.027838051486101432,-0.04917645476565813
ICAM1,-0.05618936170033636,0.09364577620779369,0.024497369002189122,-0.04039204913719907,0.07817740217357944
PROS1,-0.06703152740206818,0.15460870213129962,0.059492887819351026,0.03556124583217264,0.10046303950427841
CLCF1,0.00343262190305435,0.0503952750916961,0.08617623789518843,0.0924461768509363,0.10759043150579657
PSAP,-0.12213278766054796,-0.07385865525306262,0.06419742575920548,0.015033435653876298,0.06813554874486691
EFEMP1,-0.1051075506006087,0.12267462191851619,0.13144804194673093,-0.1016764770842617,0.13505857683100142
C1QTNF1,0.05716130283283644,0.12451543134629259,-0.0382588335824688,0.025040641958275166,0.08028042836016885
ALB,-0.03151933039787879,0.012665311127254953,0.012566825905109602,-0.06147873173932446,0.008237689419922473
EFNA3,0.02975407056369935,-0.10914441781964622,-0.01625877844284918,0.0990185394137655,0.15782462618389456
DRAXIN,0.007135402646810516,0.058464569701918025,0.013593117337599952,0.02336796489983427,0.02355511784626463
NPTX2,0.052186099609821596,-0.14148822416762438,-0.04832696292964065,,0.09580419155180724
FGF11,0.03891378865922276,0.11082916632779756,0.011173158986007946,0.034193244884853057,0.03680513926198635
CD59,-0.012019798064714841,-0.09507197128222655,0.07599952244882373,-0.0581224174994963,-0.06209439955340265
COL9A2,0.07502654414014027,0.03099715925807842,0.06354217654791665,-0.0066114372962150164,0.017523679916863343
DLL3,-0.0772060622862669,0.12286775426613533,0.03966331771647935,0.0013087366521830613,0.01642365506784118
FGF5,,-0.02709187394611718,,,
LIN7C,-0.04684449795477851,0.0516656176311714,0.0128088676187817,-0.019254899501899184,0.003684659279399627
GDF7,-0.0216860679729012,0.09987479579931444,-0.010064586616937227,,0.06263512416644619
PSPN,-0.024748000305358574,-0.0027770794580208123,-0.020991790468868076,0.011712933013281518,-0.005652803883599093
ANGPT1,0.019246820701846412,0.08625642760013498,0.0355560413994773,-0.02630952929551836,-0.02007163644852975
PNOC,0.030331658590992804,-0.07952516753670494,-0.0376834394320424,,
L1CAM,0.024901980167117366,-0.0925146320621613,0.02829246113016249,0.00846929794065775,-0.010479654797337062
APOA1,0.01908734213944179,0.13574225924916825,0.0012247384422463844,0.012980033316057838,-0.008685307681565117
PSEN1,-0.0016747586928009496,0.001035795304520937,-0.00040843934670313953,0.08628635779595487,-0.013468383950075635
CALM2,0.07020387704218606,-0.17458183487027967,0.01450374120465312,-0.010253415461403851,-0.10055324967054172
CLEC2B,-0.03459070575242857,0.1273626414237989,0.008077574266952985,-0.07126662971963858,0.023067166634273564
NTNG1,0.03754952919611784,-0.04340232713542361,0.04214093138958442,-0.011060221019168948,0.04322811339296683
LRIG1,0.0327897870030865,0.048886857408990916,0.06327349478493047,-0.026208026718302857,0.10580326695058635
CPAMD8,-0.019081878705416895,-0.024508245915964847,-0.020397617963256894,-0.03832227905504306,0.1132546377125434
GHRL,0.07665545966358078,-0.012878472222393354,-0.051772206409325026,-0.04856349025694966,0.06736642256014495
NPY,-0.0279938607913406,-0.07975979646593136,-0.010880426793510997,,0.05636271937978002
MMP2,0.01501444554946325,0.15956809637888866,0.0190609620859586,-0.03782900994050379,0.09534730103135286
PPY,,,0.017494309879726853,,
ALKAL2,-0.02857527038147953,-0.027788274562225233,-0.05373632654081899,,0.04940588442749885
CSF1,0.02745333725847004,0.08876951715683665,0.07392520673672026,0.053330344505560304,0.08723242249423716
SEMA4C,0.015385791841821107,0.018625971470993107,-0.00830868047358607,0.0608642136370734,0.09919346057059093
ICAM2,0.040744848529708215,0.1050190488203815,0.03525688226396637,0.040494627481839116,0.05895851881678027
SYTL3,0.01718835801244597,0.07328042021564929,0.011292430308192776,0.11421635924282733,0.012359136157738282
IL1A,0.01957667160198862,0.001335218787283188,0.0485577874445864,0.11496648115040561,0.09964918791018748
HLA-G,,,,0.11778321804760455,
PGF,0.14724482440058598,0.2065331063495192,0.01370205109031734,0.03484685844570779,0.14628901843407016
LGALS8,0.0365777738837451,0.05120351683380125,0.030508519283474308,0.009497105359248177,0.044276039464711675
DKK3,0.05072320831958742,-0.13327550842392483,-0.009136382826727666,-0.0062261149967157755,-0.0509091606271494
COL16A1,0.06210277264280479,0.042584491083041374,0.0603952335937612,0.05554344585658826,0.05965123137638758
TPH1,-0.035548541774465044,0.02701784286736508,0.0013764700298750216,-0.019355495544695876,
TNC,-0.0005275430769721808,0.16565472657585192,-0.012465841644915855,0.0073038692022643755,0.1625118262362664
TNFSF9,-0.019081869648846797,-0.06576750383728612,-0.01612082772441569,0.18222002120366607,-0.025020974294540456
C4A,,,0.06847995419994479,,
CNTN2,-0.09585189307781625,-0.053502365563338095,0.0324683947834329,0.07882824118274791,-0.15421385763969983
F7,,-0.024508231670952483,,,
LUM,0.09140110639515306,0.17836822610266068,0.002420538042547863,0.04114285465520232,0.0872978937438927
IZUMO1,0.00801424900650431,,,,
BTC,,,,0.009101607892134989,
APOC1,-0.14331016531977833,0.23512501931169577,0.03524913077921024,0.06339876214568206,0.09901791576792489
PKM,-0.041110886662134555,0.10119551035817066,-0.06614129084452162,-0.002291963901488353,0.11666704985704404
TNF,,0.02935788024120757,0.0209936621240864,-0.007672945430235399,-0.032079863232333757
GNAS,0.10100928748969859,-0.12394169046339389,-0.07592176446850032,-0.036307004607268274,-0.03785726988231339
BMP8B,-0.03316250709600296,-0.0016825634350571713,0.04454243522877807,-0.021659275522431368,-0.0042619310445916585
LIPH,,,0.031232050717296376,,
CCL28,,,-0.002321597219963831,,
PTPN11,0.020435386868514434,-0.0005113722325192738,0.014273039403725174,-0.08438111643254093,-0.08343325603857137
ADAM12,0.10193181929844067,0.14160871833680186,-0.03724645320088334,0.06345446522424233,0.07829072372571126
EPO,,,-0.0336598418906219,0.04898866982257512,0.004066677411061712
EDN3,-0.009420205020585822,0.12141338424916012,-0.024928995862227882,,-0.04518819598782975
CCL22,,,0.05765335683441767,,
CCL2,-0.06752152225148077,0.03260469481658845,0.07906204067092956,0.01730969381853231,0.1071926907054419
DSCAM,0.03257863353706045,-0.006044144025083598,0.01437151695865515,-0.06422795090613546,0.03274652000494386
ANG,-0.005119356615980418,0.11977413835067283,0.03591014321716562,-0.011597580147636118,0.20484472483273305
FBLN2,-0.025126642134618564,0.040667142456397784,-0.03898323858224842,,-0.03529615796579643
VTN,,0.007704643335205309,0.0021468687388436327,0.0040341704598399275,
VEGFA,0.033718692845902745,0.07418067702242946,-0.025759153385849835,-0.01688294044836922,0.15275429340736016
F10,,0.16835293418862152,-0.028541907713054992,-0.01107207238430965,
SERPINA1,-0.07317808949281206,0.1525566955452204,0.010045641123763452,-0.06660373818828663,0.053283431500760585
VWF,0.027248237275295545,0.1587596627807208,0.01871751513627223,0.06948667767447912,0.004619907012878953
GDNF,,,,-0.07646647000427223,0.04992476346505792
VASP,0.008224633958812646,0.12393797185184859,0.016773223554521138,0.007301069562766331,0.061603146543254585
ADAM15,0.006313872115777873,0.09168701065816541,-0.01819923120257409,-0.0554387443274432,0.020040271395959354
WNT2,,-0.0629088865820371,,,
CALCB,,-0.027091873651700966,,,
OLFM2,-0.09426809833475375,-0.08349138092315794,-0.042358963810019995,0.036757374586471075,0.0726015586804052
MFAP2,-0.01586373336146584,0.1081037393430178,0.02604402426029342,0.04061488660172592,-0.002385237524231202
HLA-C,0.03062684101178722,0.18490980215121486,0.08161819626213604,-0.0067113501876156795,-0.0003822797190815319
THBS1,-0.04141888591890633,0.07952379201495713,0.05404187658529279,0.13777903668892916,-0.005927561273692797
HSPA4,-0.04504158640966133,0.05429234099506131,0.031913432844107366,-0.029527197658865318,0.02059490002226676
LMAN1,0.013624175377458308,0.1503533460442072,0.042450503797584034,0.07025537134850238,0.08997012699971145
LYPD3,,0.0716947239906969,0.02538018949644275,-0.0032166221399118483,-0.02428886340204943
APOE,-0.07874099614909452,0.11235192064857856,0.06870267353162238,0.0005906651452122997,0.05575298114125787
SOSTDC1,-0.0190818771205162,0.011380693437650847,-0.014442733673952185,,
ANXA1,-0.034001537695546646,0.20927398635296923,0.00514696303626985,0.0015785154567689685,0.10201761073311344
WNT2B,0.0509029985725478,0.04690753417056077,0.036274167030803266,0.050175913486456405,-0.03501887239784951
AMH,,0.003996335764383353,0.08033463926114864,-0.05835704756902973,0.11291574037623926
GDF10,,-0.043654360537053086,-0.010603137639412646,-0.008549277763665231,
EFNB3,-0.0027150421548659282,-0.04210435149786421,0.029958044194654525,0.09910059025577557,0.09617055358370154
LTB,0.02092401265364597,-0.027069919229271554,-0.028106552984518106,0.06577794379965886,0.05932912961126939
ANGPT2,-0.01768906388838637,0.18818164490295897,-0.04428683583600944,0.004483749272070365,0.1158435273874834
NRTN,,,,,-0.021508677396571408
ADAM17,-0.009605977534920075,0.064313215549805,-0.0183039834329039,0.04338273755997622,-0.008276008017177362
LRPAP1,0.027207438076093673,0.06603363774259845,-0.003555524038000219,-0.013128621014270368,0.036240339088458244
NID1,0.04698257892324941,0.21689767260299309,0.020611196982624685,0.036770353697882084,0.09687925744233598
MST1,0.010032459712879624,0.11938704149464589,0.0061615061208661615,0.030769399887790608,0.045023290173558904
IL13,,-0.02744216410688863,,,
DCN,0.012221791894508772,0.15667082735770588,0.008288772928849946,0.0565808733267557,0.08038627981635726
IGFL2,,,-0.025757337495287254,,
COL7A1,-0.030805799388334918,0.12280920720243381,-0.005620204727619534,0.004888991655063031,0.10539550957963474
CALR,-0.02145256673952342,0.12217877834985248,-0.04569761546973286,0.06446971584274265,0.024589394847154732
PIGA,0.036470344935722744,0.0704665813644679,0.004439920657225786,-0.002982309201592621,0.022148775545958403
CD200,0.06328007852686435,-0.04623108533770511,0.04355114013290443,0.07693447921763541,0.06678334074305875
GRP,,,0.04148487296479637,,
CDH1,-0.007684794682096369,0.09860391101633495,-0.005373649994324661,0.02162695995941495,0.19866312482185794
LPL,-0.004123431143396033,0.18446208911189277,0.009606189921868853,-0.057069714067080494,0.04786656023257826
SEMA5A,0.021116986234462787,0.14085295059940264,-0.006933565138545483,0.03919559766579739,0.1278491009076082
SEMA7A,0.00097981288122589,0.06928997324843386,0.02034136968068508,0.011026176296921493,0.012543281371542455
SEMA4G,0.03476890278973308,0.038020664169377806,0.014319414053965975,-0.08202798515806968,-0.004090667592910648
SEMA3B,-0.019611793820361458,0.028484485001814025,-0.053521790255960065,0.023769330691373273,0.02051877497067141
RPH3A,0.11333051239822951,-0.04950323865171057,0.021872031709868213,,0.014939767800266464
JAG2,0.10265217074569981,-0.00744423371749864,-0.039040225610327356,-0.03243800292118163,0.09542317415914464
CGN,0.01769461556558967,0.018205653342815434,-0.016838143312238894,0.040675842789402596,0.07837061913565334
GDF15,0.03322300535959727,0.12348296104274402,0.013390681408622864,0.07714093436209846,0.1254329200192583
SEMA4F,0.00448176369302878,0.02630633524752887,0.0339760913159122,-0.026901215024774494,0.0644235185774967
NXPH1,-0.025594119280016776,0.06178393527857946,0.02392645940063287,-0.0001359282430508704,0.08647396602125697
ARF1,0.06835712148105054,-0.06711385753447578,-0.01549946733663417,0.095910885921447,0.05265179526603846
EBI3,-0.022278027078005126,0.08853692587865651,0.020835942485127185,0.0700869994378276,0.01754332454055817
TIMP1,-0.01479981699810471,0.21930474391063542,-0.018477440688701267,0.03466243376424697,0.07193609774304982
SEMA3C,-0.01572518062327569,-0.03793713320861425,0.007795604637870167,0.03411873591261098,-0.017138662011818937
GAS6,-0.039560962292881,0.12422586141166062,0.03787996909021216,0.05956734573647081,0.06462231748954193
MEPE,,-0.04319482934641804,0.014374160258514559,,
SERPINE1,0.020570041854603757,-0.024923488521423027,0.013742366680397921,0.008061671508096417,0.06250495767365716
RSPO2,-0.020161097429245965,-0.028258073327558624,-0.01657617359138328,,
SHBG,-0.022649997585526972,-0.007527765782437496,-0.018369366361331567,-0.03611345499150175,0.09350453557903649
LGALS3BP,0.019867422989809452,0.0948097998002424,0.06209211886726143,-0.05852420630756814,0.07188727256132794
LAMB1,0.06074964112020577,0.16556111596858955,-0.011232168947647407,-0.00037054642339303577,0.11908994645877694
SPTBN2,-0.033521328835187596,-0.08630612916016593,-0.015946843154768735,-0.033241828431966,0.06928913805440585
COL1A2,0.012915079492738499,0.214793833230485,-0.03510924728008539,0.004940306648753885,0.06086532561099218
DEFB1,,,-0.0009076660140504311,,
SCT,,,0.006909314563025827,,
WNT11,,0.05988469686584651,,,
LGALS1,-0.07673931704764991,0.10612929818868384,-0.06155345869938451,0.03553584074012211,0.10689092519589234
BCAN,0.06532111605212308,0.11921915651476207,0.040095628998912294,-0.03609284079992449,0.06013278018827373
ANOS1,-0.0003988757532769674,0.09098190193190164,-0.003256441802331698,-0.00973730244177987,0.06377396789846351
EDA,-0.02838261278159317,0.018482089195411375,0.018387734600358096,0.013239325126602777,0.04069636268958555
FGF22,,-0.02450824267845985,,,0.001088147570073472
SHANK1,0.05491700116171798,-0.023318036331001674,-0.024199491783588246,,0.09832312415806173
TGFB1,-0.041674547417175876,0.03777275100437717,-0.010357062580466045,0.0445686888881007,0.03927831022696483
MSTN,0.026501790485337684,0.1001760004248441,0.015402835119313394,-0.07032126396738174,0.035175114947516004
WNT4,,-0.014078145781907353,-0.005778257867151558,,-0.03311292931193973
TNFSF4,-0.032907369309358316,0.037321692897902915,-0.019698217906634917,-0.018856306022141636,-0.00884545674407764
NTN1,-0.06791041435487383,0.10423535779813735,-0.040399980014646425,0.06379334527606612,0.07488729703180969
CXCL12,-0.03398812916281439,0.016356330370624703,0.020050155793933728,0.043559368349127915,0.042544263768998565
GNRH1,-0.030985482741917966,0.05405704146899502,0.00549690601153357,-0.08090963604547394,0.055651068294256256
RIMS1,-0.025764776929641842,-0.06431260744190045,0.013058015064681133,0.019442726648979895,-0.012912785780763209
