,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8812bulk,ZH881inf
PDAP1,0.07309641455960293,-0.017322778980215055,0.05708761024181197,-0.03818918703255623,-0.01857252971622456,-0.043247479783056396,0.0544872333588212,-0.004590731348943613,0.012037066686449821,0.024719837524497485,-0.06422776162916644,0.009576183354254057,0.0178708266400465,0.016541043111687814
QDPR,0.13219064036352293,0.03759436370237747,-0.07422579503826027,0.05604245339378212,0.029603113896895607,0.12144864282089088,-0.11154526485591909,0.08302022473887428,0.044789514516751075,-0.0630715014503027,0.011146354625588098,0.04164039150118618,-0.021124807838437454,0.12217468595591545
POMC,0.04617296968814785,-0.017591910403506647,-0.011025871605073212,-0.038400887684739864,0.0394967371892423,0.021005866586636626,0.034882994268801884,0.0286801483711439,0.043961766625766445,-0.07590617520824505,0.018572720765848424,0.09030469957569189,0.05035065016651943,
CCL18,-0.0082981923597962,0.01330826452300288,,,,,,,,0.03136732109221486,,-0.038150564530196045,,
CCL17,,,,-0.011432831038057034,,,,-0.019090317214905533,0.10991518684660556,,-0.018129910486976417,,0.10155863420677852,
VEGFD,-0.03805241371775052,-0.004105148083372025,0.021672615361748113,0.016377884261195543,0.06694899278684337,,-0.027782192395423812,-0.0373280088640384,0.020430567690346454,-0.023483952691267372,-0.019430386612715574,-0.04298087546548488,0.009471292160282184,
TNFSF13,,0.02790810106545819,,-0.016486410813547733,,0.0990093584203037,,,,,,,0.11718129598083175,
WNT5A,-0.012780962951117136,-0.022955805222473088,0.018210821720698177,-0.05847869750756454,0.012339554632359617,-0.07940607305547212,0.06912493045377772,-0.07353758908308089,0.02925935920501402,-0.062300293407170276,-0.05519015019336533,0.031544982977932616,-0.0035818276791803375,0.10460601094429571
CXCL8,-0.13759021212030045,-0.04192048659441022,0.06048290869946075,-0.04685217146900028,-0.00873974341625323,-0.043103959317576636,0.049257069911319964,-0.02196769383865336,0.03243984967207433,-0.053512075847814346,-0.03501079852180563,-0.01816897648481011,0.021641049310395562,0.01382622971743095
GRN,0.05475303165019865,-0.047342590637205535,-0.0432473242206751,0.05574424935095815,0.031927616913589994,-0.06494914785571539,0.06622160753286803,0.0038056525834796015,-0.034477399768572975,-0.04460176118606773,0.009907503915532663,-0.01289631257183209,0.08665934896275602,0.05495162493071109
MIA,-0.06450400396859217,-0.04170573258066243,-0.0338210570031643,0.02147938255719423,-0.05193349951288197,-0.016705575365542572,0.05099019406073252,-0.037444152897310894,0.03710590491649424,,-0.026610804913327183,0.08944043737921581,0.08592062707563328,
COL4A4,0.11722596849839617,0.009760566274064623,0.027104050172076743,-0.027756181838656115,-0.015861515326654578,-0.028831903657470553,0.00026039173049710324,-0.029163038154912713,0.013531884253045044,,-0.02581346800279755,,0.07573972482982391,
TAC1,0.024023318930271917,0.016549675140835177,-0.02613972619445435,0.05846595705328591,0.036546614824745936,0.1615609165020707,-0.010263483782502405,0.035795999929860954,-0.043573817676698164,0.057757295510459404,0.16171831434739498,,,-0.035633591239399916
RARRES2,0.05858774526779991,0.08456187695771665,-0.0006984236482043629,-0.007338857432674685,-0.019525211056953817,-0.06274995658860476,0.05566027324857485,0.09915329424110587,0.010422185053214943,0.08681505101086284,-0.07686672647297209,-0.03724529314923279,0.04150148304210376,0.10971953130520244
FGF7,0.04314998227403976,,0.018864974092116172,-0.027332407127191788,0.03632707785491166,0.012096787825855892,0.031353390817195036,0.02076352781947561,0.0019691417428917336,0.01089103591286498,-0.049981754626110875,0.049975626875859006,0.008181607875990517,-0.02615777280893588
HBEGF,0.03591716732100002,-0.053505221748830586,-0.004056944160223981,-0.02278164578002226,-0.042708984547486235,-0.025897872016829852,0.031099127182466456,-0.12083626802853709,0.04193979335860312,-0.09453688941930802,-0.04358431162654843,0.04033389506688596,0.09782672237668785,-0.0144488393408311
CSF3,-0.02691797015652698,,,-0.028487970091493727,-0.057023411982433124,,-0.04564936222946983,,,,,,,-0.03233150174903768
PI3,-0.08462180174074956,-0.04285901054533104,,-0.049161635592099594,0.026202584022603014,,-0.03615036570395571,,,,,-0.06106908036136537,0.01769773448734786,
PCSK1N,0.13913717135000633,0.08861556044456952,0.023481566404694263,0.05500657644543797,-0.006342711070602643,0.02346670977064337,0.006534170439740294,-0.06752964833214348,-0.04995720617385543,0.09423178094836551,0.1956538815304375,-0.04676713886585827,0.016166193806612782,-0.03544928932499704
NTS,,,,,-0.0025617834865559607,-0.0003841759525037635,0.02980284049606332,-0.03441467671325519,0.005364423469223124,-0.021143101104090897,,,,
SFRP1,0.0006694927447844487,-0.0005369601946939302,-0.007036761048814463,0.12113597044455979,0.11026593285261868,0.010172402628525227,0.03638008923158008,0.0065704971762531915,0.01026894851086546,-0.05854982227247785,-0.029840840442114675,-0.009303366715860517,-0.11424809131220084,0.04180074732278992
CXCL13,,,-0.005977061844537269,,-0.019350024956624204,,,,,,,,,
MICA,0.002251206882700546,-0.03253615347859848,0.026515568584861007,-0.029726452742066267,-0.003413503125782119,0.003952272599848768,0.018085371792190018,-0.005690479434838492,0.02877753507863166,-0.014885600892852622,-0.07329948855035956,-0.014541746856267867,0.0753862317829006,-0.03509779268749916
TG,-0.024988907463478535,0.05819983836846633,0.051174490955150635,-0.02250540864885086,0.04284478361622378,0.06013241708400766,0.006030976986815496,0.028889815009736395,-0.01118974877317836,,-0.0272336837350883,-0.060281134838412236,,
ADA,0.024532918997408084,-0.04882672755883736,-0.01943113361709635,-0.005284560272297639,-0.003806950483426428,-0.002141328468406206,-0.0027730577239948513,-0.008938889298543523,0.014551660562951216,-0.04385446617878771,-0.08298903287028225,0.007237489068088717,0.05648180660491791,-0.0580509596114576
LAMC3,0.0013556786632258917,-0.02863215366294695,-0.009122589875189269,0.0728769670926372,-0.03186838119436536,-0.033234434748124965,0.032456603107187454,-0.046050080529822,-0.008274817871761604,0.042692667647603384,0.004162041040813446,-0.030309089375257562,0.06830459580123517,0.021819618922211136
CCL7,,-0.025913363866333878,,-0.01627137449556823,-0.01133002573973218,,,,,,,,,
NGF,-0.02493909763130652,-0.044491958924524413,,-0.0372818748735187,-0.013995491348084936,0.003056916211363121,,,,0.0782500576269908,,,,
TNFSF15,-0.006215891721027654,,,0.013499931026787756,-0.01899454957693725,-0.04707395976875774,,,,,,,,
HMGB1,0.08402883767487698,0.031413475755569915,-0.012656639983627706,0.021400535273916242,0.018475099548134307,-0.03339721257329765,0.08346239183404483,0.08196848215392583,0.019057379308638118,-0.014844962301586924,-0.00995990051027018,-0.06595067716370821,-0.07243521895474107,0.03135178138334571
ITGB3BP,0.013522066871851963,0.005140405273187684,0.0010730093450842474,-0.06586972656137491,0.02269730753599285,-0.07385287403598392,0.060789664555435406,-0.0216348155040836,0.029883338776862445,-0.07928995545876805,-0.10622325003598,0.04381140742252827,0.050515537219623624,0.09294636793882462
AANAT,-0.02723699699791805,0.039623197250662004,,-0.01648641257311098,0.024945192880011013,,-0.030329564747155043,-0.03174329492843306,-0.015172763170717786,-0.019877637561404857,0.032813840768593915,-0.05195582524858216,0.045495108775549846,
RELN,-0.04145685228187783,0.0388121455669575,0.04960591054553216,-0.02861672017657046,0.019610008327657493,0.019109620362225684,-0.03091446756581323,0.010171730049128556,0.03262954394103283,0.002852399011057411,0.20534494234468142,,0.07240907085355375,0.2070675129935505
IL15,-0.01428075916692084,-0.030689267048184515,-0.010095232235017456,-0.05088247684195318,0.023938433198500544,0.03765267906839185,0.08285868808403488,-0.01785000676234396,-0.03535489795926075,0.028006510310622408,0.0837495475220471,-0.017570126101061775,-0.06248670813815729,-0.034195476577476715
UTS2,,,,,,,0.00481729508896453,,,,,-0.01902658025302843,,
BSG,0.014420912345244322,0.12209794310318618,0.00267067388673248,-0.011344870941825576,-0.002467735774177383,0.010615256149996111,0.05449288954447906,-0.021905950730678483,0.040688247103426806,0.03328837410383886,-0.11334619475124595,-0.006594355278908616,0.07724395499680811,0.10736577763842796
ADAMTS3,0.04144421993636769,-0.007973383325647971,0.011149916831700928,0.013937547640901193,0.03959432071366695,0.014651607709811453,0.042981813214660367,0.019141306985166504,-0.017713784957707673,0.07173735288912023,0.05083744808509316,0.025988297913092984,0.03300858567199497,0.24616760891872616
CD34,0.001253041466195134,-0.0056831167870517755,-0.004005637372568207,-0.052360097433581186,0.009302010464517289,-0.0656271500877853,0.007337364189589724,-0.011675123996892562,0.0010273508130457247,0.06778677188914276,0.05459765706519844,-0.033129994923222876,0.11662367434495036,0.11466947793214766
CCL23,,,,,,,0.10050795608804576,,,,,,,
PLAT,0.14364913421065534,0.011473579726429853,0.048235415577359136,0.020948514177481913,-0.03523554292142384,-0.08525867504686406,0.06093312774643536,-0.12957557493662517,0.0034930305897102943,0.019855864486950904,-0.09351957076708405,0.11472110383594294,0.08218591255074789,0.02566744952817412
NTF3,,,,,,,,,-0.0130241219199614,,,,,
LTA,,,0.011506338817187002,-0.02085459083845073,,,,-0.030572101184783856,,,-0.02255525282086392,,,
CKLF,0.0030493131156013277,-0.007570855229290749,-0.04848391571471878,0.02611926883881284,-0.03576023572615521,-0.08257987475143731,0.1058691103875826,0.030323946508561666,0.019943171279741285,0.00747046186054188,-0.13916468351019312,0.005212994498897094,0.006702719699662499,-0.1021379099015486
CD24,-0.061065401471791035,0.01071885857162156,0.05081592788009637,-0.06988263018369086,0.02165355745178507,0.0428099884226458,-0.047263016453641206,0.057023483900055044,0.02407590279998756,0.014142830966860184,0.02130625589682553,0.11439295504711686,-0.08442494222757045,0.1310192821771009
HSP90AA1,-0.0059237768779227176,-0.026205239824718632,0.04423338797998618,0.002864341115200519,0.0066043489263716846,0.13308718859350344,-0.07097326442720518,0.028808724513167662,-0.04455003484505338,0.06553235746019395,0.2028719690428932,-0.07874622462861049,-0.055511480872806454,-0.1287682210015158
BMP4,-0.058136070495434074,-0.025215791926480588,-0.028146236093005917,-0.022307085680932776,-0.022317179650687323,-0.048677499605334254,-0.022875630840165626,-0.00528596200061145,-0.03471757558085006,-0.03170526323282434,-0.019219405009705,0.15814602320396637,0.05483411275660484,
SCGB3A1,,0.02846785452340464,,,-0.020382120288538846,0.012334253739194735,,,0.031627724832189535,-0.0053044651564338584,0.06957489323860558,0.11069493721792435,,
IGFBP4,0.07591444654783108,-0.04272864399885951,0.05652568550469123,0.012403584075070006,-0.029523103851790373,-0.10797984150374891,0.06272344829961374,-0.062055448517102096,0.027352114465190994,0.05179165972060724,-0.07603783732267318,-0.045974406779580756,0.06854446225852454,0.08696264711834642
RSPO4,-0.0008246199441930865,,-0.018954498234605013,-0.031921605010951995,-0.008081506686948658,,,0.07641263876817814,0.005513494009492327,,-0.031287686577243665,,,
LEFTY2,0.05785792986715995,-0.04281223213932824,-0.02687767842105107,-0.03995892203036484,0.06696721286089466,-0.048985790465509174,0.09037935225045522,-0.009766022024460131,-0.033478336366528944,0.077169137572252,-0.027844207718540633,0.12595203742156916,0.05857045753365354,0.004581761378914427
PF4,,-0.0009788689213564867,-0.010342954669779367,0.027665623123754122,,,,,,,,,,
ANGPTL2,-0.008788159188916376,0.005696984958571006,-0.0033467202232611596,0.022489198784853982,0.015564237146681755,-0.0946685475032054,0.05293756763072135,-0.029218925949337178,0.03733365743686777,-0.07008610588136006,-0.1678244280212427,0.05576843466199616,-0.010303797205671686,0.1184894195502066
LRIG2,-0.05610350518977394,0.024121732655761258,-0.06707794761007935,-0.03745920242236862,0.0030654428118338287,-0.020198315990545595,0.04764414327879596,-0.04100894214323517,0.027438922064964514,0.0291095580955665,-0.020759742186808112,0.10830712717920468,0.03722028223449485,-0.02420675430084186
ICOSLG,-0.08591119078245753,-0.07009825149807034,-0.0160202479913894,-0.06808870057680293,0.013908224939286156,-0.03372264420955368,0.004097808086135842,-0.04900240497299334,0.012801042286425299,-0.0221947114850441,-0.08603930663939159,-0.014331836568641525,-0.03725824260676391,0.04472958027370724
WIF1,-0.006435079947357235,0.06927742643188202,,,-0.006562165580071785,0.13715230706996642,-0.042607300887267746,0.07916367595260998,0.0407064034151093,-0.04843287950086691,0.17487642550666285,,,-0.03479686040100769
NPPC,-0.008415911515297372,0.060131659346324806,,-0.022022200597775658,-0.022431358235696683,0.07611404956339855,0.010907690555923617,0.008503586266739556,-0.05435076322919208,-0.028343559170241856,-0.10665495272507892,-0.05369514501742029,0.13630005826155753,0.08158999026839363
LYZ,-0.032464866169070995,-0.0450124727447774,-0.0036882476461162043,0.004617553268680245,-0.039719219693817455,-0.040860916323248744,0.029714802036098744,-0.005464910822081164,-0.018099306082976704,-0.03765906192841141,-0.037138299548823014,0.0564986890503495,0.038813507828110126,0.019185622004879735
EREG,,,,,-0.03310424359883625,,,,,-0.021750086531841156,,,,
SPTAN1,0.15000275352933706,0.0679046869069682,0.03263745648036467,-0.011042785910269614,0.041846038877779705,0.12662309451642817,-0.018818324868649594,0.015270795137637364,0.05124278883989913,0.09399443341932727,0.13300471583811405,0.0694480627697942,-0.009562704124398993,-0.06079498292176901
LIPC,0.08241459367473618,0.007492958868595151,-0.03635046453209005,-0.0255120845811855,-0.02277537494582761,0.08423231732571278,0.11207828012924045,0.006605602679034658,,-0.010221502665934903,-0.035432192935488376,-0.038712294670262014,0.03781151941184695,
COL8A1,0.06821936157692501,-0.0819180162112521,-0.04878322002600434,-0.0036247245911065636,-0.012193891608234498,-0.09290124226765892,0.012399447915899156,-0.05594183606197956,-0.010037091435241815,-0.013335122957590666,-0.10758763462298973,0.04204045726078799,0.059233456768799875,0.15271050674529282
GSTM2,-0.021472300829079968,-0.011060886840971876,-0.009596621408726037,-0.017106990843282082,0.04046880165225404,-0.028325311425746943,0.028611761203804945,-0.028271936983567468,0.04174458617710601,-0.03459378059185899,-0.017931999998844685,0.10606771835612967,0.06981491405833286,0.1802934489444234
IL4,,,,,,,,,,,,0.16937044169658247,,
SPX,0.050781576425979205,0.019465378105687874,-0.00896211051254402,0.11053914668406385,0.038633959390214814,0.03582954707203598,0.0048990407706042596,0.05114183765767997,0.03840387869302616,0.011546588096012833,0.22419786369940456,,-0.057924293543183826,0.04582523557624877
MFGE8,-0.0762463967721864,-0.04020295024136826,-0.048518222299878226,0.00037595698569435984,-0.0008976989492598318,-0.06480981329883452,0.003458399885808715,-0.05954676872036596,-0.00115082435758194,0.044692313692345165,-0.07681258220573338,-0.017178218074004808,0.06734637788116302,0.09627766557212972
TGFA,-0.06546127081711042,0.09854826469001936,0.035570207005163404,-0.0001506187455176406,-0.04059108538299345,-0.04970599338271857,0.02399336054707306,-0.037793871288389055,-0.0026917045383337873,0.0018652477218710317,-0.07165360237024587,0.08775952156768434,-0.025830349263435637,0.024097394561538577
SLIT2,-0.02558653258155531,-0.03768110938283373,-0.057824116212198184,-0.028343808930019462,0.05260554872739518,0.049257918517901136,-0.009195543208665715,-0.05155664480938801,0.028566304402235728,0.012532713760489617,0.17809678787980807,0.030641935965300755,0.024242400714142822,-0.06387477242648411
PLTP,0.052590425044215905,0.0002751432437389697,-0.004585534638177261,0.0376903863895345,-0.053354236134690966,-0.12587352395342,0.03362292957544379,0.04581690286303574,0.06502546528374847,-0.05783122812069146,0.02300303110956814,0.09498233310485155,0.09986276226746629,-0.03165452934450443
APOD,0.054743869165822766,0.1029670744705991,-0.006989426088395324,0.07948164131584635,-0.005510567991241677,-0.04892880207196869,0.02107223608337019,0.06066457432092975,-0.060957397144297515,0.015855274411641883,0.10512548040688739,0.09093436278078064,-0.04523132092296049,0.13193484927229687
B2M,0.07055367207687847,-0.07470489711517887,-0.0762361760069106,-0.027362718541034323,0.017302680982147663,-0.1686594680919648,0.06703512275406139,0.04429713712224597,0.030191738998061754,-0.07558370019754793,-0.19042733148504482,0.06577363432130402,0.10135467739735711,0.08843945002153111
OMG,0.11497885868770309,0.10126659440978952,-0.035019159374464516,0.049073978049993285,-0.016234294056189716,0.03295665685073751,-0.042559954268241634,0.048705237745131254,0.002692999687723121,-0.07825141793603267,0.1149072438100836,-0.015632409866472262,-0.012986411309692166,0.018539646197950385
CXCL3,-0.04523974456008226,-0.02697643209753845,-0.00018064463069494407,-0.042602776847070166,-0.04959534752400568,,0.01514247553949842,-0.07159420799177603,-0.01260822863171755,0.04225769588286028,-0.016243866480313958,0.04531364237289628,0.014160884598332786,-0.04769108707826982
CXCL10,-0.02326107943906119,0.02971124716702891,-0.037202158922722134,-0.09023653376264222,-0.013911366557683165,0.03846551692246641,0.07066713251647672,0.0038865006199272525,0.027750028578227965,-0.00028509798288703294,-0.02581346963357311,-0.0797610433131034,0.015525248196614242,
RSPO3,,-0.014755191906009895,,0.037218383134201345,0.008961006969098146,0.1259780410181791,0.028505248600121425,0.12782807108671795,-0.01960595424758938,0.054442176838615006,-0.01697452740206899,,,0.00930631831339998
CORT,0.07633906284580047,0.03524328134079377,0.016492315872922634,0.003277571412124137,-0.027641339199108626,0.10881278733151116,-0.04040030833898421,0.011906589507481401,-0.038230544904785405,0.04566270527539846,-0.027864671515445423,,,-0.06610463044650254
NCAN,0.18558301405362468,0.15203332451756105,0.03731171042249818,0.05416172870380913,0.09031073872701932,0.006676612633116179,0.03805149158645252,-0.04475781501163003,-0.04844964786392592,0.000641339818226945,-0.19682371393032858,0.03907811518639978,0.004120033972964128,-0.03374478593256837
PRG4,0.027548825431434044,-0.02139235709626668,,-0.01627137703122041,-0.016307076639297705,,0.020284692766076036,-0.004158784659258021,,,-0.0198460285259087,,,
ZG16B,,-0.016806477629178196,-0.007061916820239018,-0.003051883305275639,,,-0.02518191089977922,-0.012692149056589953,,,,,,
TGM2,-0.05671818577205717,-0.10617433409212891,-0.007672972767846575,-0.036650470430205744,-0.06079927481970029,-0.030791441778719404,0.05731818307620387,-0.05798225552579565,-0.05246454686644798,-0.04282821050764211,0.05673355689645316,0.029174514992075972,0.04566111430752667,0.17031005949279968
VEGFC,-0.010330489028079535,-0.049480935367872146,0.007724374069613348,-0.009108748372085395,-0.025101994590736795,-0.012767211495248853,0.0456900687370734,0.07044510412670597,0.07911826434570308,-0.00239846100499878,-0.020253663170674476,-0.04194805347510552,0.035798344309693274,
WNT6,-0.05162641509943219,-0.008784964576073506,0.02146862626632824,0.002862898086904418,-0.022469581652533054,0.03421737968566307,-0.022371571196494165,-0.02597107534748105,,,0.03897711928623978,-0.04692518462944618,,
NRG4,-0.0029164353794534797,0.0065884836430413745,,-0.01980301019534421,0.023207230199650392,0.009672931004098348,0.022670320598331725,0.02749641510697681,0.019150544133904202,-0.027380792737780348,-0.023628260459765776,,0.021105982634762325,
PMCH,,-0.0026623248827126723,,-0.02743899990469661,,,,0.014253433412755371,,,,,,
COL9A1,0.030958744018961374,-0.005830447580207533,0.018218352550024818,0.007846515452861427,0.003623862774594078,-0.057625970528673645,0.06231800681231133,-0.03852231160028693,-0.013269955558229343,0.1481464795868748,0.026684073353267876,0.0384378762662285,0.06890358968903305,
GDF11,0.06360171761419221,0.05574280551004043,0.05312727951429696,0.019796707428215637,0.009937264073216427,-0.09012653516439796,0.04675382103933023,0.04505267702699141,-0.02283021227674941,-0.03969334430703859,-0.0737834705469182,0.0028039761527946542,-0.00953898992521125,0.015911808732162806
SORBS1,-0.0028855306937781025,-0.045104810799312556,0.015493625460370962,-0.005713611776348869,0.004374566367902051,0.019448638176242317,-0.059726967095921665,0.009539696803356956,-0.005329604241088539,0.008871285872696325,0.06763121833093716,0.04190991189902578,-0.022048371467548542,-0.008294783626111467
DLL1,0.0024487964971136944,0.04477528936317997,0.03636593543987785,0.0010716082728484371,-0.019840319417953535,-0.05879905136345371,0.011181284146986275,-0.008053219025721578,-0.044511140016212085,0.04076384954790186,-0.09427434263283284,-0.00904525863923589,-0.03097645358762333,0.08096853747182611
TLN1,-0.03119900711036005,-0.059323135057474004,0.0556093744817956,0.0237752241559811,-0.0065406617749158595,-0.06578092500462947,0.044994061067859574,-0.008224435590308379,0.06294024920015326,-0.06825076796236468,-0.14229774237466053,-0.02191982462211606,0.038491908511771325,0.12154420906274882
COL2A1,0.00022469523160963657,0.05840323837126617,,,-0.014564693251678654,0.06257197828002631,0.03752636298996128,,,,-0.016490859392304352,,,
SHH,,,,0.01714398294921154,-0.036922482812422414,0.04296773011432681,0.0006322965496485747,-0.08729362200329217,-0.0023301525566062457,,0.0274160426428205,-0.01943828722367068,0.0781606636496702,
PON2,0.15503053443669446,0.10302929539001893,0.04254969610459911,0.05482415133932471,0.02606461787097494,-0.0437815984728096,0.05217639761061708,0.0009403701480972525,-0.030257546181185944,-0.07532208191072369,-0.08383104301132452,0.09378446088017098,0.04439989186666479,-0.01690522410093367
ICAM5,0.03256888739045935,0.024973318302583248,0.06726678538355241,0.030056472996982768,0.030359451680738506,0.06474080026294417,-0.037948841393580394,0.006917370340867288,0.01528442105230266,0.03268335400039178,0.10285726602279018,,,-0.04107017452502979
HPX,-0.007505262974222483,0.0025603244153491293,,-0.041141002602835,0.06052731778744659,0.029823659690855504,0.00031615299015853474,-0.010042063664606634,-0.0266760228789731,,-0.003584154380290889,0.006687030356690355,0.06360411816860556,
SFRP2,-0.004123364372750465,-0.02447668455182863,,-0.019257099768069257,,-0.045790203583988234,-0.015118113128574941,-0.039731621415119205,-0.00038756684017459737,-0.014215885591932768,0.004276317255904339,-0.037005280857497456,-0.0410376858349527,-0.023267757412861644
CFC1,,,,,,0.05170414368184752,,0.11142766205648594,,0.07414598667426275,,,,
CD70,,-0.012900772716867131,,-0.032731590423210014,,,,-0.009355201093108176,,,,,,
HP,0.11304111239461177,0.007180289235851264,,-0.03657161587394471,-0.04637852057685292,,0.0035640709378720065,-0.068705299246949,0.046923403593827316,-0.028007628358410943,-0.012772501517257765,0.16836373458307036,-0.03334505368606995,
CXCL2,0.0006822756658079444,0.05281655765704341,0.05982996269278861,-0.048905527485131106,-0.006337696480308466,-0.03710972610080715,0.008277343469152204,-0.08219948611364837,-0.002581780830095845,-0.013339176570488427,-0.031150780376224055,-0.006115922125637977,0.007780535553819247,-0.030929453314608057
NPPB,,-0.033430744059392836,,-0.038442575355363676,,,,-0.016255080916702636,,,-0.02025366464378148,,,
CCK,-0.005001597756768499,0.13914691492461737,-0.026671660434153345,0.1090125706753392,0.07313696398057058,0.13165169346074454,-0.06606540523087767,0.14227912276615443,-0.015405558663635325,0.08505450692273891,0.24136853060714944,,0.0016566863749650784,-0.06569784112332339
SEMA6A,0.15715741579092704,0.013629897372708522,0.0030799452792777482,0.039921063123307496,0.027210664072218584,-0.027778184351550696,0.015723712080440305,-0.028124139712443184,0.0021054764074292186,-0.08011859859563454,-0.17615092695677104,-0.008346567632706726,0.0025982124922824474,0.025685512436394914
IRAK4,0.05271210691571704,-0.07257757874525264,0.03697882668258566,0.027618461549756987,0.035643121335449654,-0.06272714871262208,0.07104066215613719,-0.0037123035264497108,0.00825896045335836,0.05142602433745991,-0.07233294946084812,-0.06080903592271446,0.02072357813986766,0.007591857152559218
GSTP1,0.05790339515712365,0.07257696207918675,0.06433989174824672,-0.018377454138931278,-0.04073311244793858,-0.08802070668284416,0.08903465466020385,0.06256111669854991,-0.021812380105150356,-0.07198823585197732,-0.14875808243659971,-0.010729052215249465,0.015797260843215283,0.08507983821240926
VCAM1,-0.02465313515164414,0.057135267097053695,-0.016545202947503706,0.014329433159733023,-0.03611199575054215,-0.06739597653459752,0.08341162919948579,-0.02388188847610026,0.06651130549892464,-0.01697176058931133,-0.05479460306676955,0.0785862153410533,0.014800370149178538,0.07244424438719638
NXPH3,0.00526144546698208,0.020496812839589026,-0.009443879057383241,0.028818854309417954,0.08853343206976409,-0.03909572984460433,0.012079192986561696,-0.012997120058005022,-0.01389641657386001,0.08862308211054777,-0.019508740714755658,0.06283834736672285,0.0364853239819971,-0.02101495926306182
MTMR4,0.012783191178105122,-0.021245978805146136,0.030487624316781717,0.028194087466483383,-0.007214343952375398,0.025061255559071537,-0.00923337506558872,0.023010879153757366,0.026159565284226412,0.03995429360510046,0.0053910355150284875,0.11603376187346506,0.028133920310983853,0.026143197760986964
LAMC2,-0.007366941299893769,-0.026239638462235676,,-0.037793761704245435,,-0.0033044514170009363,,0.026612980854307907,,,,,0.04367528109964123,
IL10,0.06601023192536119,0.00895489846660393,-0.03849748271073292,-0.020444373591095754,-0.009044631184476997,,-0.044869450171269934,-0.05436371284772815,,-0.023978141162224006,-0.018129909332950934,-0.01476670990888756,0.05592615573944894,
SEMA4D,0.010870012266851465,0.006370324474452338,-0.05441140475328807,0.001450108377230843,0.05754502558956295,-0.04311538240089711,-0.07981691413866583,0.07042616050706893,0.009189004288731505,0.008351864508435324,0.009724659431454431,-0.0018591043434839857,-0.06537056259537694,0.015637704308041636
TRH,-0.078761354884477,-0.07941900818184636,,-0.03223000838428563,-0.01433276240260842,-0.06439807616583351,0.026751755732222382,-0.03497171582851698,,-0.03479244574826995,-0.06884588304128454,-0.07220077239487985,0.15995180045808732,-0.035972986966659404
SEMA6D,0.10898634020569987,0.06464584211062199,0.022507107191308835,0.01837163222704944,0.0050224045843494285,-0.08880563009496302,0.01105933302569415,0.008020847044619332,0.04597990765079312,0.029453085422214444,-0.1009959891082312,0.03594652425604658,0.04986452932182493,0.09519618566426781
CEL,,,,,0.06404288446047715,,,,,,,-0.047399662504839776,0.05286896636685272,
PDCD1LG2,0.023479384922937902,0.002134905226697317,-0.008388001351139504,-0.005215870536443192,0.03797689976069866,-0.011029193864853128,0.028198105744353767,0.00444699433929012,0.05606753301527483,-0.027077580063225186,-0.031013363378490207,-0.030557520504432997,0.05226393837655155,
