,MGH258,UKF248,UKF266,ZH1007inf,ZH1007nec,ZH1019inf
IGFBP4,-0.03912625413232339,-0.008865435782598666,-0.003765688471749976,-0.08325887576350413,-0.04556511098821757,-0.0002742110458335382
LEFTY2,-0.024296659168728172,0.05284442652901628,0.016978102384869027,0.0600197128571898,-0.10141176799174063,-0.04264809064992157
PF4,,-0.017397874132250326,,,,
ANGPTL2,0.026852246905367555,0.006311781158403582,-0.0020049627532796447,0.13375496479101476,-0.04366936304809096,0.0691756671477002
LRIG2,-0.022201700982863344,0.009127235860160695,-0.04165310149327302,0.05752049066354563,-0.011082971114203399,0.10268096814563452
ICOSLG,-0.00911236258409243,-0.022355964963866746,-0.019174931372150057,0.07181700739052115,-0.038526920223144495,0.0830880953850395
WIF1,,-0.03130465059442863,-0.03592566082699627,,,
NPPC,0.04427049356398428,-0.019645013825861167,-0.038774421226212545,-0.0394727201461217,0.025909171895280202,0.07311817473904202
LYZ,-0.028846951436354778,0.02091350830464504,-0.010951805704719798,0.03244906782619782,0.08322713076631097,-0.0016855279813615457
SPTAN1,0.01876810065574885,0.08051299624684975,0.008120819257685307,0.03152996942890003,-0.08658149954771416,-0.01958791424963391
LIPC,-0.031417631787988766,0.010078466454625186,0.006055624319785425,-0.04185677912466555,0.015872477280727583,-0.06333246385929196
COL8A1,0.02700207501433708,-0.045899361490006986,0.04136452445498945,0.03159042941943685,-0.05091624725576635,0.0501142831440014
GSTM2,0.0017999660416868671,-0.017317873851599858,-0.013388756882677459,-0.03502163456585722,0.1764719242715467,-0.044038679191654315
IL4,,,,,-0.039145777195133104,
SPX,0.02864439359977031,-0.023887990775105523,0.005106148961295654,0.00850040278913883,,-0.01326344060908162
MFGE8,-0.019331965544593134,0.004237933907115841,0.06126662797911001,-0.017914057383227662,-0.05030626557200677,-0.011280460195475468
TGFA,-0.012931702932763824,0.018117895754904557,0.012858219611249675,0.11046483192213609,-0.07289724408232717,-0.05076923820082547
SLIT2,-0.025254483670173345,-0.02162126854840708,0.0036397812373987104,-0.05705586436293755,0.04652107298589966,0.12503255234565974
PLTP,0.012834515815741764,0.057280606237737355,0.013351223355610597,0.056575264829077425,-0.014761587247848587,-0.008270416629743834
APOD,0.04568683081990247,0.0754285525796516,-0.029671148780112143,-0.044099606543011254,-0.021328877808228425,0.04947032382438682
B2M,-0.058895188139834014,0.015211492199938382,0.026760254059142626,0.06947903755856646,0.11907646359918524,0.020132575771689875
OMG,0.04643394043258311,0.02823430547837093,-0.052641290668025885,0.06654462154166631,-0.08223483456613871,0.07196803492634055
CXCL3,0.09864210581263158,0.02377486828665335,,0.06707498802523933,-0.028702257346362073,
CXCL10,0.009458005618129399,0.052109374237142826,0.011982466136430937,-0.016904767530411237,0.1644303758751622,-0.05390245608449177
RSPO3,,0.03897223218715385,-0.04448291345470612,,,
CORT,0.05249395598649363,0.030679994220241372,0.006131076854705413,,,
NCAN,0.05717877219274174,0.051541482079127114,0.04187453940065079,-0.016990512305233522,-0.0881249189678824,-0.05226716823063842
PRG4,,-0.025222531440710357,,,,
ZG16B,,-0.02325718913999748,,,,-0.037099798742646226
TGM2,0.031247621736035215,-0.018994434359054676,0.012833150549947719,-0.008628335418187038,0.11180672921121114,-0.020357556006713556
VEGFC,-0.024539292634353064,-0.032025021495652,-0.020217405801028876,0.007348383329917629,0.004059527846254089,-0.016018752666311222
WNT6,,-0.027060657325882437,-0.016239565337698724,,-0.049639507145005535,-0.03528191295990991
NRG4,,-0.015447261805197145,-0.019880230044774305,,,
PMCH,,-0.0178038005392024,,,,
COL9A1,-0.021620389257358912,0.03912380907958231,0.0980332812345003,-0.023913730275797733,0.07952896147112974,-0.006957074242879464
GDF11,-0.027410490086126227,-0.02542376505881145,0.024475491735614086,-0.029697427756507796,0.06295089312570079,0.07683001191731785
SORBS1,0.031371707389215,0.05872431250785411,0.035875313793573234,0.08332954891596955,-0.10365149390966714,-0.008546356260182563
DLL1,0.034408215961595316,0.07130599774856611,0.03379588058592498,-0.01798184844989839,0.13312713912233445,0.01122387208442417
TLN1,-0.08590775417901475,0.00959359721780587,0.027823783619403557,0.00964571449726039,0.007622123433338272,0.019041431734712976
COL2A1,-0.023048670001313706,0.05004561450522473,-0.017593547984919963,,,
SHH,,,-0.01920342852100942,0.05446218055692671,0.04893174624819617,
PON2,-0.00600006967557453,0.044876846264016335,0.0008862338688111268,0.023415972171363268,-0.16356320574256342,0.021422361399816042
ICAM5,,0.008894993518570631,-0.004729441375441847,,,
HPX,-0.026180571902208044,-0.006110631893739916,-0.01623956643317202,0.10831487877484537,-0.016706196817992416,-0.02245349774739645
SFRP2,,-0.022297927097808586,0.05985365017525716,0.006194075774204361,0.06961029790403671,-0.022409544971576205
CFC1,,,0.04406251982878977,,,
CD70,,-0.0050400170880630065,,,,
HP,-0.04573369111503789,-0.03144324570854078,,0.04312831810378536,0.008394630760997515,-0.0639490281176947
CXCL2,-0.007402984678955142,0.05259679902258376,0.003997531307993774,0.019608553202534008,0.054940576027525195,
NPPB,,-0.021637026243704505,,,,
CCK,0.016001426948939405,-0.019181230591707427,-0.02953890280934873,-0.024079274774048334,,-0.04617528510259905
SEMA6A,-0.06273578772522734,0.07516633909027653,0.03232819976557236,0.019650501677371895,-0.13655560423321955,-0.04460365806661899
IRAK4,0.002756752427240232,-0.030001883486239823,-0.002451941056102257,0.022116964004346255,0.11746621188357999,0.0011775500208330045
GSTP1,-0.021580319839412426,-0.012836563394444068,0.005325396946209899,0.017851016119193302,0.026546220886951893,0.025138162445536114
VCAM1,0.06051084673188451,0.043603425221914266,0.0337400438631544,-0.00025407631255330767,0.0009012138502609616,-0.006443603638699543
NXPH3,0.01181774354101438,-0.01767897270045519,-0.06619086204244672,0.24990830970327918,-0.03104440873654594,-0.023298574299962533
MTMR4,-0.0601188083180677,0.02168585658020339,-0.015465211806064551,-0.02656482762558986,0.05916515956278206,0.07903553703078846
LAMC2,,-0.016982803165375395,-0.005917351154172628,,,
IL10,-0.02548885303218961,-0.035882796385387106,,0.051648498520384244,-0.06899309496942534,-0.06383923029635552
SEMA4D,0.0025749097531610776,0.015543262834285356,-0.020238830185002783,-0.022332118610987786,0.023991396859993665,0.04757288301673046
TRH,-0.022531779594804905,-0.0782689071008447,-0.030439565960526917,-0.016111362299806833,0.04326055161790782,
SEMA6D,0.02497097609132086,0.08431753452767901,-0.018127550347598734,0.11319380955505055,-0.08828602706520278,-0.0031200195907217696
CEL,,,,,-0.025168970644664727,0.008642676103509023
PDCD1LG2,-0.004932062376847899,0.004557930125713917,-0.015625661504729493,0.0484114193791849,0.015639329637384455,0.03890663052596357
SPINT1,-0.006706452310002653,-0.0023173607194426488,-0.020210844160500598,-0.03811612431734946,0.13557102814483316,-0.037071531749712214
CTHRC1,-0.020452383489801492,0.030756224381462555,-0.013745317032626395,0.017494317873576023,0.02065118307886233,-0.03280133435593222
PODXL,-0.021862817019138153,0.031840301760119316,0.011923744391422979,0.08869963951562146,-0.13706520045720405,0.013749675234382744
JAM3,0.023164598555983233,0.01149225186244735,0.01738183865675226,0.07835062889975052,0.1670575946956332,-0.06823748111639523
TGFB2,0.03019792429916113,-0.02238810018224935,0.05042131277252764,0.05365314450277745,-0.06314173000995706,0.013141898940293913
COL18A1,-0.031058917775431735,0.021307623841351844,0.037250109301580465,-0.009327740117659994,-0.15502877461045164,0.004062601212274975
NODAL,-0.021758311150239604,0.028325672117883283,0.06995853091710023,-0.03514948195779247,-0.00529591772309016,0.09726314281884117
INHBB,-0.024459284728715315,-0.008510810130715023,0.0352072864477364,0.0031271161777618323,0.009224126583245057,0.01385253382831898
LCN1,,-0.016982806986575255,,0.006384598510956752,,
ARF4,0.04345631736264428,-0.030928960973649035,0.013915492170165238,0.04124740946438921,0.09140766392979456,-0.06672904962807638
CXCL14,-0.0141518039210796,-0.029035848131254236,0.0023194711197987725,0.1121340602098967,0.0015602833962186679,-0.03757285162327548
LIF,0.08251123352640467,0.01585870544643131,-0.01971302940868781,0.06781353996426673,0.03801500854097999,0.01815468552740715
IL17B,,,,-0.04105233313532881,-0.03047214455996909,
MMP1,,-0.023413603831449505,,-0.03906206692851295,-0.04133293547044063,
MATN1,,-0.02229793013643639,-0.019030776772675104,,,
ADAM28,0.026183951799838432,0.05640308381924315,-0.005386881350305222,0.10689003512997511,-0.0037568343234318587,-0.03395209882833124
TCN2,0.03461034755180192,0.03144735235328378,0.01700623351397923,-0.03980325791182559,0.09223680931093488,0.06862220658142715
THPO,,0.09397324826428537,0.04153486772610591,,-0.049639607314830074,0.11436737677838575
CUBN,0.04024044214957334,-0.011173828917468083,-0.011696081129032577,0.05549103620593743,-0.02001794659838348,0.03326989352765008
TIMP3,0.06505765781176769,-0.026521176222425,-0.011798017423675134,-0.0017985063040673948,-0.012943488567402392,-0.05609135259092472
PIGF,-0.04080575437654106,-0.001222409637015416,-0.026557582030012124,0.00252188950924823,-0.05294082525190695,0.01939224617169737
CRH,,-0.019897380332425545,-0.016037393335376408,,,
BDNF,,0.0025335168978339565,0.007199526072204503,-0.019997930590874673,0.011416882043046,
CCL5,0.011898547962101966,0.03505339890184853,0.0082070393575601,-0.03473919200998219,0.005456980630605401,-0.005196967796966344
GAD1,0.05112964043691209,-0.015831978914556597,0.004774338857120709,-0.043683676721024974,-0.03187792433540906,0.051738638853486285
COL14A1,0.003924990540832987,0.002925805948949909,-0.02482708499045608,0.0012261791178447942,-0.046985950492025426,0.00528168069516722
HLA-A,-0.09369189197038517,-0.04974084341567581,0.022216652801455343,-0.033097063358885265,0.09070427928216619,-0.04320809278791013
CD5L,0.0035217565456139087,-0.0024180438639369636,,,,0.019901993240810694
FGF18,,0.0015428220546018793,-0.0222508285829962,,,
ADM,-0.07579511177298749,-0.023118639763390698,-0.025383949902047016,0.030776958501521966,0.12403348922731434,0.057368163779237216
CCL15,,0.020688038823417125,,-0.040680596540655915,,
GNAI2,-0.0400412535600222,-0.010744784205686145,0.005915884233542025,-0.04474730443944105,-0.1502438374572528,-0.012117114344662047
COL11A1,-0.028377145612093577,-0.0395678625477044,0.018038545786942254,-0.004760777791712483,0.03140856863290325,0.08274065363382054
NUCB2,0.0049924333161836774,-0.014786037947987345,0.004889762855958072,0.04030284824662471,0.011400506972680824,0.050570276938580405
CXCL1,,0.07437487869966,,-0.02457597462693549,-0.008639343514126676,
VCAN,0.008005402121543659,-0.06090625026284192,0.00018881239963011788,0.013679637224763095,-0.09057599161111715,0.02915866000698124
MMP7,,-0.05836682134624527,0.05819198407465499,0.06794266119519675,0.03920842332373993,
PTPN6,0.018108584516554886,0.0059816260123628584,0.03479895989475729,-0.07217440502729894,0.13941261401058375,0.027437207449661362
PTGS2,0.03622058139123299,-0.032225776907792596,-0.03320611462848708,0.04183265576339356,-0.02298955318129433,0.04908554135371391
XCL1,-0.022003738804170992,0.10443718188034665,,,,
CD58,0.018853218830594,-0.0355363218747341,-0.012454329120118379,0.11270926057154544,0.017675627090605415,0.05106261978834661
TNFSF14,-0.022317537193370582,-0.02196974501256634,,-0.024056771083459334,-0.04810913559763952,-0.03850227587102804
CNTN4,,5.258816408253274e-05,0.005724330722939506,0.012452964719582963,,-0.02456625588016552
INSL3,,-0.01953233073732111,,,,
BTLA,,,,,,0.05931531139063254
MFNG,-0.037223257298027355,-0.0197309783324592,0.03799503209107374,-0.06114107286180297,-0.08286267213265516,0.002091928031118739
ICAM1,0.08312254262339254,0.03357571671164945,0.017525467492290284,0.013001114674346857,0.05485859530699762,-0.04170957333502879
PROS1,-0.0181780066623465,0.014005531754577865,0.015133657868913507,0.0982964087913465,0.02709971199096582,0.04511674954113585
CLCF1,0.0015647720689349225,0.0035058967127696732,-0.018325224242859414,0.08080901955597297,0.05470298387619921,0.03679755416415576
PSAP,0.020792232089447586,-0.024776169316019916,-0.009328853093843889,0.08612715883372155,0.10872759599482282,-0.006256580519930286
EFEMP1,-0.01203511036538066,-0.04546983726873263,0.009934932193946294,0.05537161304295491,0.06960725466675663,0.01911711034355486
C1QTNF1,0.006313161576627797,0.019651390750037936,-0.011549718524976075,0.009427165041672233,0.03818697874853386,-0.016860090362139996
ALB,0.06671129605580471,-0.03019749301459831,-0.01885667728828157,0.033505631442117004,0.0056853851139282525,0.021698700854154603
EFNA3,-0.04699276250060441,-0.024192211508061508,-0.00807930244426369,-0.008218640086071616,0.018985138889667175,0.0689139877981104
DRAXIN,-0.01721097042748955,-0.04533485505706796,-0.008137049556234326,0.07957694696820417,-0.13831832793925827,-0.047354861356781915
RAET1L,,-0.015215875340161755,,,,
NPTX2,-0.018034722876554728,-0.01130084113080479,0.01878561920481502,-0.04074504701507708,-0.04815523187985087,0.049577377506558266
FGF11,0.009158753360992419,-0.0064088580474930025,-0.03765524400307632,0.15183135545746654,0.08572598857777296,-0.03280172615820175
CD59,0.005213722811287075,0.06054073111122284,0.01655810121413039,0.08642200215774289,-0.05698570822392329,0.042306076930288254
COL9A2,-0.030426663716165276,-0.007348005549741006,0.020659170740388456,0.01158835678468504,-0.030782474133402744,-0.06277843691608592
DLL3,0.11255096510102039,0.06103464176549174,0.029119985411236574,-0.06668766272895998,-0.048867518865573,0.12873939162490436
LIN7C,-0.012585933804243428,0.028875772267297588,-0.008654741627963721,-0.04769916956234483,-0.02001201182068958,-0.03102991689546994
GDF7,0.019698813668570788,0.06711770055728311,-0.026935499708031996,,,0.1018861975826469
PSPN,-0.016628818745186343,-0.05190013632152085,0.04729422183736698,0.0464249608140952,-0.02187383696578776,0.01985986503530383
ANGPT1,-0.043066511885404495,0.0014489110264849336,0.02597700609986994,-0.05166286647236129,0.16858448365110204,-0.00936202621709515
PNOC,-0.03218644118005993,0.004933829818038162,-0.007421425639653658,,,
L1CAM,0.022457212318737384,0.09796641968213654,-0.048640544753710484,0.004561288704768158,0.010974723775183135,-0.05938045861709354
APOA1,0.005386385053197294,-0.005646260334543404,-0.0045443183675649024,0.018438466281090058,0.05411352311894667,-0.00938807010424412
PSEN1,0.02165605864438991,0.024128794942494553,-0.03886436023870054,0.036935726454973235,-0.08492757413598609,0.015700363998518308
CALM2,-0.07287020663214712,0.014425843497638374,0.006629387605303479,-0.049951597332725244,-0.017128691629459843,0.04532100262467171
CLEC2B,-0.04972194458839979,-0.0027495791800352955,0.012555352205299521,0.019591404551323823,-0.021462346655782116,0.04048369341473245
NTNG1,-0.04350285690090097,0.01975220716083049,0.05337607452544074,0.15439527002935408,0.0148113471310582,0.023565847347824926
LRIG1,-0.061372910555109704,0.0233620184025887,-0.03653141307800333,-0.004578352014203877,-0.10923203065833775,0.04146133786170418
CPAMD8,0.003405230669737932,-0.01953941698930296,-0.015199282504517355,-0.026631619309511724,,-0.04216892466237633
GHRL,0.03098734700282087,0.052715791076060184,-0.020046150592247902,-0.004207148208219285,0.08581878962339722,-0.015019805118756861
NPY,0.20014482075064277,0.02096149108436351,0.025457170110114218,-0.050877713324869726,-0.054493912679096417,-0.0031452649675211297
MMP2,0.04066159207197705,0.051130646964845324,0.021667583226760156,0.11896103790910002,-0.026068956526428395,0.06990040115744649
PPY,,-0.025656972729218526,,,,
ALKAL2,-0.01394796101692683,0.02192846738413669,-0.005926229571621527,-0.0264286992263484,0.1497366246524521,0.05506698535165562
CSF1,-0.03253411278117014,-0.07864705227826095,0.024904757535651342,0.053796788759777905,0.07271240421204347,0.022286072638161628
SEMA4C,0.04640019745043803,0.04164618390563017,0.007957651601460058,0.04176134174102898,-0.004772127174101056,-0.057741809385077926
ICAM2,0.028744234252888606,0.03111856006400666,0.0939268128530939,-0.04006823669119271,-0.0679443893052692,0.04184034692003431
SYTL3,-0.01686919134496695,0.013406063857971363,-0.010585846751182784,-0.02363120145143356,0.08921936831314771,0.08265961632886089
IL1A,0.018554839545375238,0.02920028607046688,-0.026935496169685165,0.10368933482779295,0.06388122412809073,0.012759006985449937
HLA-G,,0.006433206813582446,0.037159952419707536,,0.03127367689247429,
PGF,-0.0006925728638276865,0.026400351730971296,0.015173595603927288,-0.02141298802427061,0.036288042011084716,0.04539573666228284
LGALS8,-0.03207475222426871,0.008778986673321833,0.05219350304920226,-0.023216215933673557,0.05896252994059621,-0.09042532547430018
DKK3,0.07763355772531945,0.04400616956729617,-0.008015112763345449,-0.05942486818749374,-0.07841042467460665,-0.007862172469291813
COL16A1,-0.06420599077758435,0.002247302287132075,-0.015255218051081843,-0.001178963549376492,-0.10821968266236175,-0.018135801046330804
TPH1,-0.03736072538826108,-0.01719152784249654,-0.015415900844750405,,-0.01567254933302436,
TNC,-0.042998121462493835,-0.03447530915033518,0.01082690209040426,0.13730476808471254,-0.025629685295594704,-0.004708306540067413
TNFSF9,-0.020054619859463624,0.01455318077349431,-0.007210516009005911,,,0.013034622851237201
C4A,,,,,0.012831182522325298,
CNTN2,0.04270551856267147,0.033653313826500685,0.005047697527529856,-0.03507955932098739,0.007617528832313147,0.07119243303144852
F7,,-0.016771631077321558,-0.013388753874019884,,,
LUM,-0.0006831221207948886,0.021008279647922814,0.03755454976779559,0.013468293161766332,-0.046833700625296154,-0.024713719579065558
IZUMO1,-0.01916282458003656,,,,,
BTC,,-0.01521586900226065,,,,
APOC1,0.07106865975309229,0.05995674556140385,0.03773693885760387,0.1176165549801212,0.058252953695899896,0.04589423428462051
PKM,-0.07144418206843707,-0.04432986173528652,0.0019468326952324178,0.08935127877903982,0.10649073966172153,-0.011853879617630724
TNF,,-0.020259769440293646,0.04978642580402804,0.076607505609063,0.13298471504387982,0.020408972224877028
GNAS,0.06436035058265116,0.043045839569476,0.0012449951920003354,0.1187202035505086,-0.15735246085480925,-0.015752990691290512
BMP8B,-0.00445253987444754,0.01080513414397397,-0.024106359565999096,-0.04116466113973203,-0.000902413411066225,-0.0393735895221247
LIPH,,-0.0171915236100768,,,-0.0443745063049482,
CCL28,,0.004032162024516273,-0.015495983420253885,,-0.040357485728632125,
PTPN11,-0.017177352247975942,0.024211186629765225,0.021376691838543814,0.015287215695743553,-0.05452025012438953,-0.05207674197491583
ADAM12,-0.015714525556681354,-0.022766453035850273,-0.006483207743386266,0.03491560116192116,-0.11011849413905041,0.030621057242241546
EPO,,0.00638024116341037,,,,0.045486561827721435
EDN3,-0.011397757236190444,0.017526510070289207,0.05959946544038277,,,0.03973090088659426
CCL2,-0.04155047578114587,-0.02771242594454669,0.031208308785499673,0.04200238480139846,0.07366786948413981,0.002578912168212173
DSCAM,-0.037542172957380146,0.002549601323442543,0.1252233359643428,0.05422416020204337,-0.00490364193960394,0.05716798832280763
GPHA2,,0.05334162314684144,,,,
ANG,-0.06369425911942705,-0.04772499572244959,-0.03134918058446976,-0.04941311642334524,0.026906338543754252,0.012716275540203898
FBLN2,-0.026407541065296514,-0.02637700858700598,-0.0208001646489949,0.043257585782554814,0.13793096497683,0.01025145406992758
VTN,,-0.0012183297718870109,-0.015415895803736928,-0.03694996959999797,-0.008921853053906961,
VEGFA,-0.03980732507464331,-0.04786653344700891,-0.011937548900882404,0.016637164648772212,0.15343832891780623,0.03657684967005258
F10,,,-0.026807892567755565,-0.040080750157990896,,
SERPINA1,0.10057078979023379,-0.005495054223386222,-0.022005911659641907,0.03684067711610367,0.08121567317388617,0.08223154190568609
VWF,-0.0912567272795398,0.028471641368951063,0.06510110527773856,-0.12096831362553051,-0.08149869089611031,-0.016895167958250037
GDNF,,-0.026923171270886188,-0.023995439545293883,,,-0.007678826703985516
VASP,0.044995619623807596,-0.008886891127198732,-0.0011017178030860862,-0.025656041257977203,0.06035773577700739,0.010692232433241357
ADAM15,-0.009188654954203268,0.04305874909982526,0.02307865100153952,-0.018866232523210538,-0.07660787350012135,0.02212428331664186
WNT2,,-0.030072371697376865,0.08200900624522178,,0.04235293641307061,
CALCB,,,-0.01562565955722966,,,
OLFM2,0.007204392394331748,0.037746184144152664,-0.04751579510608304,0.04625456892164822,-0.11305988558759851,-0.020239338068455123
MFAP2,-0.0076416715839631956,0.000909933154169138,0.010011690880222883,-0.029460585560624423,-0.09847532547696984,0.03230430908340713
HLA-C,-0.0325381628971787,-0.034930659635385664,0.04164679765256467,0.07156674029947867,0.03749562271497903,0.04080692560301609
THBS1,-0.03163752624980928,-0.027173883257385793,-0.002116642504979365,0.009185436419214004,-0.07161279730077792,0.03760639747607633
HSPA4,-0.00857455203378721,-0.03688292764237474,-0.02230075586744515,-5.100913044521279e-05,-0.03405906404063437,0.017143914245129475
LMAN1,-0.023458818080645805,-0.02325108575245174,0.021774081116604848,0.053334641888496306,0.036464539895200085,-0.031760241769277206
LYPD3,,0.025772899682204486,0.0004627050272711755,0.017018985057510875,0.10756460634795557,-0.0127419640148485
APOE,0.057864168349665214,0.03830538791281474,-0.004085680225570244,0.06209780602258039,0.053546811443130546,0.01347432289159967
SOSTDC1,0.0745463728246545,-0.029708062122603993,-0.030771217697479696,,,
ANXA1,0.03913905167812525,-0.044641526148498825,0.08244247791896159,0.0532263874320377,0.06159450935395984,-0.0587408092133116
WNT2B,0.042954235357408256,0.04733590381686504,-0.03078189101835449,0.005484457382552794,-0.019130195120287463,-0.05080709590381312
AMH,,-0.021249511049097385,-0.028061822608650606,,,0.016347087248521668
GDF10,,-0.019897378943302395,-0.008315768348167163,0.05713145730187037,0.006139132547871885,
EFNB3,-0.012579937717774162,0.0022657467494880653,0.027171209946902156,0.04565985084231899,-0.0528038044075174,0.037970424213314376
LTB,-0.027459677089212476,-0.033884356869441336,-0.01603738800412105,0.04920732546418531,-0.06906483200790632,-0.01886199136842057
ANGPT2,0.02861700515950644,0.05632889823259928,0.005327622466849161,-0.030932077741539978,-0.11374366806596695,0.04721867368001464
NRTN,,,,,,-0.04368149235866737
ADAM17,-0.04072655457698861,0.009026677449707539,0.044347990789312626,0.049074810770236545,-0.002120814551168642,0.05144434369040265
LRPAP1,-0.04507252440488817,0.01748854495058956,-0.03868769112905057,0.07444067417632903,0.10273705937146371,0.026842386181131602
NID1,-0.02355638349200121,0.0151647040179536,0.036390108903960376,-0.06809830242247754,-0.16940789993154073,-0.028114424723611503
MST1,-0.0313057683546131,0.02884524780539612,-0.03292423972437042,0.022717531904182305,0.026123881011753093,-0.03981179577466563
IL13,,,,,-0.03975562979811441,
DCN,0.0034485331903005905,-0.03150176252132498,-0.0585325389870985,0.01496964515393787,-0.05918692022881484,0.0519320417129677
COL7A1,-0.03237620880809707,-0.04434137368695692,-0.01939675409746718,0.04856979000302915,0.027290556449626947,-0.01625365886887516
