,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CXCL13,,-0.04035502480185679,-0.0003466138367407301,,-0.027671747959782413
MICA,0.08573319868565202,-0.005338349606972878,-0.054658658216103495,0.04283435118429586,0.08094811958134676
TG,-0.03767233665839751,-0.023872147885633743,0.019483770387593077,0.06796837118844248,-0.030494409451288767
ADA,0.054960080525818016,0.036846178809389354,-0.007752862783726595,0.09071975320818343,0.05800945117076622
LAMC3,0.12946877920622293,0.02635810726424116,0.018809680397271128,0.054973215773212694,0.17294149762490627
CCL7,,-0.026926696159141145,,-0.005103207669155013,-0.04003145230099493
NGF,,-0.03109817841879346,-0.013798759293122465,-0.03679673047873689,0.07441692716432854
TNFSF15,0.05646666105705537,-0.02625050514796156,,-0.006413173147429712,0.10577506082726855
HMGB1,0.031684942150682655,-0.01755721433219363,0.00945050888978616,-0.012880469454607886,0.05891605148785243
ITGB3BP,0.046712276987992754,-0.036973949727556424,0.00883460790158141,0.034383136129917585,0.07028276992254762
AANAT,,-0.023622310300829164,-0.018822397361902096,-0.006784661182168108,0.14928301797670546
RELN,,,,,-0.03377526685986017
IL15,0.18162957888523681,0.009244108006604157,-0.021974991804908077,0.041372831140403424,-0.044336863225527316
UTS2,0.08100590304823267,-0.02011612608107704,,,
BSG,-0.02511507502149223,-0.04071706736745333,0.05898026312679686,0.027703702170728345,0.08145329574757908
ADAMTS3,0.04244267931676468,-0.06336231413980001,-0.02648335021778006,0.04509936574059043,0.009654521963319134
CD34,0.04033222734391689,0.02441187680552332,-0.03901797933461908,0.08884447162321296,0.07587432998493482
CCL23,0.058640604471731125,,,,
PLAT,0.08930343170783106,-0.02489738208447335,0.03031245627801185,0.08645221529325496,0.13596202146408698
NTF3,,-0.04648257005436137,0.07020001241410165,,
LTA,,,,-0.026288685631162795,
CKLF,0.09513708749140976,-0.06313900069958736,-0.023457264192378934,0.05197183190629145,-0.027296883640307287
CD24,0.1720176520803079,-0.02948359478988723,0.09187670332377584,-0.007048217749678964,0.005442679762090134
HSP90AA1,-0.08329725561135688,0.07008772911118756,0.06370235551967977,-0.0466859146994992,0.020049436158456342
BMP4,0.11814615712323108,0.043398944243391815,0.03851768971327229,0.027125322798727432,-0.039384095335605225
SCGB3A1,0.07566929890251044,0.014760387156612017,-0.02677426240223065,0.03589465774515201,0.03274100298954164
IGFBP4,0.08833549616151629,0.08147185226988077,-0.00947032118578664,0.06083776102617076,0.1733992891195967
RSPO4,,,,0.05359926335623764,0.05082935986518348
LEFTY2,0.03500369947296614,-0.022857715831566205,-0.016082266724622738,0.003960983474097613,0.09421093404609572
PF4,,,-0.012819838421046132,0.008368406283779595,0.00453024623764333
ANGPTL2,0.04085446354842602,-0.09876207545836685,0.04392778095911323,0.05937219129520605,0.14868308156732735
LRIG2,0.06740403262347208,-0.03408503904565167,-0.007417474721053396,0.06184298972122458,-0.019225767855916787
ICOSLG,0.02804785244640469,-0.04764241793396458,-0.010541638173365876,0.08565547135529646,0.10081605978406698
WIF1,,,,,-0.037756426318644544
NPPC,-0.0289500927314392,-0.028952303234826584,-0.024255993734658463,,0.020588036610890384
LYZ,0.06872593475828155,0.005144434750320975,0.0341122367666047,0.0556209160665112,0.04029131917817213
EREG,,-0.012694552019730177,0.017007316309777497,0.016362329518311448,-0.02368901227030144
SPTAN1,0.047244108896952464,-0.03706857911258966,0.0681935604782822,-0.021740349183762258,0.01818718655989852
LIPC,0.016772390919444168,,,0.040597800138633434,-0.03208696040483032
COL8A1,0.06905219432804617,-0.017666067022163588,0.05297631865289287,0.060474256458609876,0.0111160780046036
GSTM2,0.1406648749109128,-0.008852618023430032,-0.03962964623552565,0.028022108197032308,0.11587712062600188
SPX,0.06656476923533214,-0.010787542090812839,-0.015917468013362485,-0.08089859831854686,-0.06538356958329988
MFGE8,0.05583740486986514,-0.005364905274301249,0.03138528742005808,0.057843976835180125,0.12094318553856147
TGFA,0.013373747571196694,0.018175586047390342,-0.03890971897072523,0.007143525788362581,0.006502870818095748
SLIT2,0.165858908535965,0.013403889320765396,-0.03463212282690377,0.011893983434125371,-0.012040062222973987
PLTP,0.038475929037396925,0.0552621984465208,-0.0657000548765901,-0.0743175535601311,0.055839383932569854
APOD,0.004107617300989658,-0.061127365349447065,-0.013584169968374521,-0.08444100241615879,0.03637133148612298
B2M,0.11259004225113615,-0.030272243433010732,-0.05241921578560015,0.0766535234493922,0.08865965844749024
OMG,0.0032466822509698554,-0.017329859838210556,-0.010687323039664657,-0.022645710057961975,0.005432962904786361
CXCL3,-0.004738206555089092,0.0009563997250243891,0.008299059639649716,-0.020693708850519504,0.05229535843339741
CXCL10,-0.035481502236752394,-0.027805268145350292,-0.017195119748764684,0.008664261239031268,0.012391651358575825
RSPO3,,-0.06116068577367601,-0.007688288644734785,-0.018702201525131846,-0.05317025779430206
CORT,,-0.0026377821820332834,-0.013415309325184598,,
NCAN,-0.0817801973344671,-0.03419424808789205,0.0432303270122159,0.04912023437302903,0.019052852217263515
PRG4,,-0.014720543285673396,-0.019795109846362097,0.015206646423129948,0.04447586316618437
ZG16B,,,,-0.018425317543810608,-0.017553394540543783
TGM2,0.05735425485665767,-0.006947532455907465,-0.016242322021712455,0.023366244042300605,0.029298546720321266
VEGFC,0.14658072720291637,-0.034653111084246783,-0.026879390566740186,0.03190149810595222,-0.008718836962741774
WNT6,,-0.01664560396429561,0.008615210925857974,-0.004690794234170601,-0.018137922958760454
NRG4,,,,-0.01837676391782711,-0.02727665415477951
PMCH,,-0.027369133133183097,0.06898041201544815,0.007647006719498768,0.02495407944272494
COL9A1,0.04383497725909272,-0.024734775913775393,-0.0417831526393149,-0.01393503961650203,-0.021228000917922527
GDF11,0.010533974401510203,0.05061504081071534,0.017328810745023224,0.05065354075832253,0.04860106222614793
RAET1E,,,,0.015301902547784275,
IL24,,-0.020405766152007676,-0.012615432615268056,,-0.030494391940547646
SORBS1,-0.03653639308029083,-0.03467546431015702,0.03363971448571366,0.010242695899074929,0.021942001639750824
DLL1,0.09358197782952575,-0.011436957170529847,-0.08699555487994287,0.03375338220500655,0.061054669179289166
TLN1,0.02173431053167387,0.056200716607860926,0.006002257005900513,0.02955125535526741,0.05353473732967578
COL2A1,,-0.044609679849995726,-0.032879676550727814,-0.046384037690198145,0.01626399568472952
SHH,-0.00318002508654808,-0.024880781087550263,0.009197904108131812,-0.009375316541613284,-0.006782582215595731
PON2,0.03202048770377694,-0.1404234758591003,0.0037534333772720582,-0.025624176727008344,-0.010771752663221132
ICAM5,,-0.05703972935904806,-0.018914729865051733,0.018786047026213604,0.052212672380037635
HPX,-0.004262590660899884,0.04393516981891959,-0.04719636537788044,-0.004184658175798759,-0.018426240660856744
SFRP2,0.04420415450494936,-0.006267330237843965,0.09144988315833505,0.004773038245341972,0.17592526603077646
CFC1,,,,,-0.024135547149137477
CD70,,-0.0068274315267843715,-0.03278006044533849,0.0460683714760116,-0.005366516127709719
HP,0.008204704629135013,0.0327506706092923,0.024033311270991148,0.006725383517984451,0.05164965789173696
CXCL2,0.04742689481168325,-0.021905674794552212,-0.028658309391736483,0.04833038361246613,0.032854680122199456
NPPB,,0.028897654583744686,0.014773922778508962,0.010219721435604248,
CCK,-0.005423517926467891,-0.07058770989507955,-0.03299224385033771,0.06320997314643317,-0.028230372789890792
SEMA6A,0.014813291818160263,-0.05736887013996338,0.049534423895829655,0.026768619458198473,0.11345639518366356
IRAK4,0.012124809059993056,-0.05053157598943522,-0.030121259976096017,0.04567749046714229,0.023189412083686314
GSTP1,-0.05135783441599209,-0.029366600386354257,-0.06508973311047787,-0.05062447165133236,-0.023820124339102355
VCAM1,0.12350935672267176,-0.018731351989867268,0.002185289179989081,0.012510070242491804,0.06328683390118381
NXPH3,-0.0012944391306871448,-0.06583381415063048,0.02803095981266781,-0.0097353088032419,-0.026353416668321732
MTMR4,0.05836757310377828,-0.06785590256135525,0.05231127716382026,0.010060579469160193,0.07118362830096853
LAMC2,,-0.025087028018403297,0.05807798223809884,0.019972324737223084,-0.02626640340944141
IL10,-0.002588655504967867,-0.047750152183435514,-0.03866657406173946,0.018561259114150817,0.07817678875175846
SEMA4D,0.03327259234416742,-0.06328919815274779,0.04497337044839434,0.023372561048011744,0.034034244484090065
TRH,0.07516938778902674,0.005286243800319954,-0.004354675174367954,0.01005024322685635,0.10115008378540018
SEMA6D,0.041556391899900444,-0.0037276895714375676,-0.06549838809951798,-0.012667184685599216,0.09890535970277944
CEL,,-0.016396612239740156,-0.020596366591869,0.009971968125095395,0.04282221357781595
PDCD1LG2,-0.013888625129603984,-0.0576763134276742,-0.03549538253897963,0.044755434916869376,0.005743370639018124
SPINT1,0.11313037637423322,-0.027683086748532874,0.021656521422149643,-0.006004796618925422,0.0035456671988198956
CTHRC1,0.05465459497220358,0.03553954168716673,0.011564305814391704,0.0929243611569863,0.12844807783199708
PODXL,0.008792178354985514,-0.04096855533512571,-0.026118377287675073,0.07782327056603225,0.14379598009146796
JAM3,0.010952464178508948,-0.09779194626209668,0.054668876020428886,0.02903284959402607,0.11892482927188362
TGFB2,0.029307864744947832,-0.07703465918095788,-0.041467964205430405,0.012832978380958208,0.02620211147783432
COL18A1,0.06901191595295286,0.031206967867767298,-0.01884202423119454,0.05565909163520817,0.16419846300835403
NODAL,0.002436699928649489,0.02832726621176967,-0.015583031004318536,0.09723026866314462,0.02572740141045671
INHBB,-0.033603465922884254,0.024888019426078645,-0.03822543969139914,0.0344422752908212,0.09407302167004558
LCN1,0.09262357370182135,-0.0324465564156512,-0.014716201787083698,-0.03661959764268451,-0.01842364099575625
ARF4,0.009856292549000239,-0.063768654913341,0.01456435754793677,0.02038532862409179,0.07897866618949037
CXCL14,0.0880949891476721,0.04548621177122408,0.05959861868858514,0.07809623925702336,0.0025088016055684493
LIF,0.09821489943677432,0.01838403678266478,0.09943316293519333,0.011116820987195103,0.0526743896043022
IL17B,0.11648118655370415,-0.02823536852345295,0.01270423387577368,0.06549981466675282,-0.020830458991389866
MMP1,0.04287999928223145,0.006905856223344705,-0.024255992162110076,0.10254166653595513,-0.03608692407912298
MATN1,,-0.028891758222787788,-0.026028878969104698,0.021767264439330327,-0.01898300644891615
ADAM28,0.07762502873678502,-0.07289619808802963,-0.052289609795609364,0.04202892715794963,-0.008473198894928155
TCN2,0.0646680653585296,0.09106947967780146,-0.0025104347996557598,-0.012056168264278482,0.05912693514820999
THPO,,,,0.014468636470215011,-0.028447761106253088
CUBN,0.03646614624160054,-0.010045839955915901,-0.049333911767601456,0.0336001687303188,0.04625188524956774
TIMP3,0.031569115868149034,-0.02874272296176183,-0.023891402153554314,-0.0015313081215552445,0.14399075666242753
PIGF,0.05399161939339871,-0.06425699303189242,-0.059029288555460496,0.03024131862568347,0.03684662190958862
CRH,,-0.020423990876951074,-0.041281958021948395,0.0032453716680902263,0.10071848420957145
BDNF,0.0058432656045490075,-0.08384325023743192,0.04020317586390062,0.05859598370085004,0.027734275534706768
CCL5,0.13734494170507658,-0.013567705969789545,0.01771821095848652,0.06289328003170722,-0.018439209229451387
GAD1,0.0710472614942926,-0.002083279567804559,-0.0011495448816219733,-0.03822953334983176,0.04449107291533948
COL14A1,0.005292718605117217,0.10003776234004379,0.030230477622726543,0.030325205837672474,0.02924161114800039
HLA-A,-0.07473444127995489,0.048609145687587826,0.05407464339586669,0.07246063981965563,0.06399139740841943
FGF18,,-0.033380968880497526,0.0710185485143001,-0.03621205458807234,-0.026060241039816256
ADM,-0.022264692092877403,0.009822071538642015,0.05714626854045471,0.03608721724900561,-0.005959202957210536
CCL15,-0.029835973752570646,,,-0.01763419189130356,
GNAI2,0.05183321597058916,0.01836903437650903,0.0016106847570832592,0.05358495357007022,0.07450026005150813
HDC,,,,0.018939367022176624,-0.01898299785169219
COL11A1,0.11713010962083265,-0.003386845814216734,0.004213354470379783,0.04979885752252468,0.08030029743584026
NUCB2,0.018927574665517987,0.07586414126508115,0.04360559850559507,0.020638704540959257,0.0008691056945017818
FGF16,,,,,-0.01870527660854606
CXCL1,0.014721766867994953,-0.0558960323415367,-0.009589206372713497,0.00972717584978744,-0.013685909777683638
VCAN,-0.08834546048096877,-0.038282281153206206,-0.0029698733982493545,-0.02593139905163365,0.12688892747867195
MMP7,0.08488437865999252,0.010500776602677862,0.03598058614299861,0.052060046843725,0.05420909096713369
PTPN6,0.038831351181346306,0.022352312836572612,-0.031817649970973985,0.045319842639802876,0.08796366298124715
PTGS2,0.12171926272246283,0.03637018291785463,-0.012638951688894132,0.04400796327508645,-0.057294069708553975
XCL1,,,,,0.04184743984410721
CD58,0.0851729523906376,0.000471497387505398,0.0219543952110391,0.054097156070870824,-0.020201752952665453
TNFSF14,-0.038026987553921976,-0.026703019360680452,0.009102536111651715,0.048917369751932935,-0.041640402699611244
CNTN4,0.30136248117419157,-0.05452912362044173,-0.034908856684798095,0.04040410601525887,0.016065732406025695
INSL3,,-0.02969708788947753,-0.014537059153195081,0.033870313131041156,
BTLA,,,,0.0377339970946638,
MFNG,0.005240199710491126,-0.031900490216974074,-0.034561111452565525,0.07542909358909942,0.0837002038945357
ICAM1,0.06332838677732354,-0.08804547797787866,0.0019250904942409257,0.019473274162446104,0.0705465258109223
PROS1,0.064520913298253,-0.02559027608935475,0.06822037748616201,0.008833389145860416,0.028866556386007523
CLCF1,0.089750397355027,0.04092726115850296,0.07766395148354871,0.060027505288373376,0.017603439730018933
PSAP,0.021786743738627105,-0.028010186085787075,0.07933098161120625,0.018079955289454906,0.04301127094398103
EFEMP1,0.11360654935661306,-0.023228702326852115,0.05048259250578636,0.05711086801943843,0.09168823538607974
C1QTNF1,0.03755825709030326,0.004693504061792073,0.029132726360508752,0.012114062516908504,0.095086450134983
ALB,-0.02149494069293142,-0.04402114027882167,0.019048882233472283,-0.0029161886568526657,-0.02687651703164359
CCL13,,0.0020015383934412823,,,
EFNA3,-0.03294727035821175,-0.10483682140041845,0.05388988891049302,0.017547374090521768,0.015398408962194606
DRAXIN,0.06107272215516428,0.03133589329190417,0.07275525080370557,0.11189713746734962,0.1264869252070401
RAET1L,,,-0.014716192142701269,,
NPTX2,-0.03191000512610201,0.018562378922363933,-0.00013934430122026278,-0.021667722947784886,0.07784912697421369
FGF11,0.022981242663418652,-0.05142082893645442,0.02238528520830273,-0.044144227933894484,-0.019829026119609388
CD59,0.02663286849103558,-0.011214929990283737,-0.0010809350716563882,0.008114187404653032,0.16901470884837405
COL9A2,0.03488589069099498,-0.008153220691411047,0.0028325265327772005,0.018875246218819697,0.0658778799003417
DLL3,-0.02616084849680112,-0.0650340371417644,-0.008484093903675145,-0.03378757511509452,0.07146100825386278
FGF5,,,,0.026591417066654046,-0.03208695074032165
LIN7C,0.06187178954987321,0.060876385585420356,0.014046311211138364,0.049137564098092563,-0.035551422996303234
GDF7,,,-0.012615436612092546,-0.05454293878690016,-0.029018042797320145
PSPN,-0.03212339302302644,-0.03739832272031048,-0.013533374140929493,0.06342080358277939,-0.007404474580405122
ANGPT1,0.10708671597929345,0.004619822003989661,0.013937080038798129,0.051003581517815894,0.06040273036622463
PNOC,,,-0.013415310784729371,-0.01538976170703564,0.03928955575262683
L1CAM,0.05381230289387995,-0.0028736027296658597,0.07507598102886104,0.002196042444707366,0.03723264985633801
APOA1,0.03929909136371608,-0.0031487775401827832,-0.055903806621776256,0.14433321471366775,0.08124220307214915
PSEN1,-0.01865874352379086,0.05082004715992944,0.017037357791856153,0.007478862806291642,0.031658781275296796
CALM2,0.06696541354761575,-0.033348260084151905,-0.016862932736395123,0.01065795877482663,-0.028463954728818505
CLEC2B,0.11888064513727108,-0.05863302209023405,0.008094896771024719,0.08846654179017212,0.03086082626707704
NTNG1,0.06739042082029364,-0.030959930158432868,-0.005388618076586484,0.0407300835067217,0.04669947760352351
LRIG1,0.00846597961766679,-0.008679042374173282,-0.04356200185580597,0.014877037476525539,0.013485321501747263
CPAMD8,-0.03195348063073353,,-0.014172424204486328,0.08718841360154236,-0.020575967235102518
GHRL,-0.004807752343036738,,,0.042306786815886094,0.036174780009354424
NPY,-0.037314745810931305,-0.04352350182076587,-1.8304153903923727e-05,0.10851459824840218,-0.048292882533741026
MMP2,-0.022598535920454216,-0.0424193716786444,0.010572854190978233,0.027577202022352195,0.11329037558686929
PPY,,-0.0648888051382579,-0.0031893725406686095,0.0893360882547134,0.017107661432449104
ALKAL2,0.06898212554702605,0.00413501955381904,-0.005552602486405968,0.0031764470590321526,-0.012056856171361976
CSF1,0.02020873933580845,0.030775396744344923,0.021842529755620448,0.007149550398788367,0.019312894455225223
SEMA4C,-0.018697903711419286,-0.06793102267439247,0.029818885321392662,0.08269043885732587,0.09175570167893533
BMP8A,,,,0.041404924100960555,
ICAM2,0.06367431788004663,0.03659869235506628,-0.024410290041470144,0.05765012228294217,0.07054239529388497
SYTL3,0.016478869204176638,-0.05742320687661569,-0.03320943367763752,0.04053176453848072,0.05372318360233997
IL1A,0.16063305435325298,-0.011110364076342272,-0.007379697581340857,-0.021626538369076808,-0.03260349773141439
HLA-G,,-0.043724638729061904,-0.03568107377028378,,
PGF,0.09981794365304114,-0.012650153482122464,-0.09111743600645665,0.11704718108901736,0.09883144621977401
LGALS8,-0.027121481127414783,-0.047197094664731334,-0.010565721384803738,0.03165183833009843,0.029963477346949728
DKK3,0.11877435128331222,-0.021573101421211927,0.04819593613481972,0.04803198315947364,0.034471201244875606
COL16A1,-0.053012811765164355,-0.007814459526026987,0.04375007098876754,-0.030950439249641977,0.09247623876564698
TPH1,,-0.008408238868854445,0.021744655436392816,0.07134694327667247,-0.0428395001601425
TNC,0.07511670683300625,-0.005257357566101336,0.07584899933624166,0.04647692818642585,0.050738875176234446
TNFSF9,,-0.048718528375422954,-0.031692662949404315,0.007156688783752367,-0.012200157876086389
C4A,,-0.022068679770642155,,-0.04331616527629579,
CNTN2,0.055196365898787174,-0.09207550110007483,0.058815626137420175,0.038574075756790185,-0.0025530706827044786
F7,,-0.027805262347947505,,,0.013796670695090604
LUM,0.12859286417651344,0.04695561275416653,-0.05715197037263803,0.02774631247944498,0.1818421513176892
BTC,,-0.020116129778730483,-0.021497966601170634,0.05804486156330074,0.025557115246407892
APOC1,0.06958798321397261,-0.025894170864452476,-0.02224627634288359,-0.033006116845289216,-0.05184845651770216
PKM,-0.04507978771539987,-0.005787318837795732,-0.0017566605784656393,0.03392972737294794,0.025078193770296218
TNF,-0.03121656262609516,-0.019524689369535393,-0.014716196156545987,0.0018362280770696108,0.15559161424362924
GNAS,-0.03824900098230253,0.0030977207982433004,0.017734486091902982,0.03494138424043372,0.04921225952627252
BMP8B,0.042972422345039334,-0.02765903305884424,0.06336425310366925,0.09821452999619969,0.06750820414611179
LIPH,,0.023631284589265496,-0.016407292661482158,0.01051601614027516,-0.03156349128861179
CCL28,,,,0.027432338578477516,0.002932650568906799
PTPN11,0.017815657264896315,0.03283047395858755,0.04511177284045882,-0.0032787615056956675,0.06885710090354479
ADAM12,-0.026180447706904402,-0.004165134762884911,0.010235604478108225,0.049654513496275574,0.11105121171475817
EPO,,-0.0005247176242498759,0.03180484311194344,0.019120968553689378,
EDN3,,-0.03895011671095741,-0.007670386579329972,-0.028666802082751564,0.04989037187649798
CCL22,,-0.024364749399930156,-0.015583024132949421,-0.04925005733657623,
CCL2,0.15764018570036314,-0.020230735351032005,0.06260299617992453,0.017951256740414534,0.038298510522662844
DSCAM,0.015480310389420769,-0.0960553235650748,0.04191833906837182,0.06373540085447402,0.07591440706044489
ANG,0.11738532538540448,0.024375902930722868,0.01606644311790639,0.09481283472323734,-0.0007576675270826229
FBLN2,0.13494222226625543,0.02683325148158767,-0.03379793425025727,-0.008217956734636973,0.07380007301814424
VTN,-0.027099856366217565,-0.024607664296345158,-0.011982342148799459,0.02899802445387232,-0.0005612879628993268
VEGFA,0.03141586590481121,0.0062831239541702045,0.055250426026291884,-0.0366584805387443,-0.009776854806307264
F10,-0.029396034261740367,,0.08087932405527848,0.08506017991067344,-0.026060250420526947
SERPINA1,0.035491328835517796,-0.007355889817412138,-0.013002235214589545,0.046326736398478785,0.03903189884043758
VWF,0.0690000977139663,0.0101222274984815,-0.03921168222198152,0.023701655117287546,0.04841890732989794
GDNF,,0.012026265575303889,0.10980126744750694,,
VASP,0.07762275234316529,-0.06573482665678011,0.07579315262977941,0.08058398078344957,0.04769768948957764
ADAM15,0.062272895143425384,-0.03678150376278426,0.000881206545948243,0.08004988754856741,0.04693955966938082
WNT2,,-0.02670300725918048,-0.017501163835257013,0.03629762517678699,-0.029179089405706814
CALCB,,-0.02337001546440585,-0.0008071931925751768,,-0.012666180849650413
OLFM2,0.07864857211499998,-0.07399007468574618,0.04974423572553478,-0.0038480235979028265,0.039011700084336486
MFAP2,0.044202766206773096,0.004120535461738636,-0.06388230676686622,0.09936299228292934,0.10791548942694715
HLA-C,-0.013911511839547584,-0.05712368077760192,-0.01994569476437702,0.07614703322770185,0.00015827934684698713
THBS1,0.11058350456792838,0.07194274473755492,0.03975747166393247,0.013799079448669429,0.11782246176568785
HSPA4,0.02177966818017685,0.01211429731906166,0.028991043491953212,-0.0017208821323878058,-0.002374795810403359
LMAN1,0.021010513390304082,0.0352700007883172,0.09083114801445041,0.0028012796678243412,0.06403469922113393
LYPD3,-0.04399964411774392,-0.04490180779737489,0.019211417794083297,0.1001805617555892,-0.011577391566243782
APOE,-0.0016868094994177169,-0.00786735242447875,0.014789554456355547,-0.028278184703735824,0.04475824581624436
SOSTDC1,,-0.044463100793844676,-0.032244424243856325,-0.0007715298317349525,-0.03955302694606954
ANXA1,0.10122786061939847,0.028044213850021593,-0.021117246783701284,-0.019264837872321368,-0.08784406315194905
WNT2B,0.005804361180918666,0.03783581267563729,0.02137176164468937,0.025756467850987008,-0.012809628903168991
AMH,,-0.026854349590560538,-0.037767042127385,0.04474743886931476,-0.009643462761529251
GDF10,0.21093169863110955,-0.0331958805622455,0.0880535005569706,-0.05472603737405018,0.03229609101055101
EFNB3,-0.007349141090375531,-0.0018507029143755463,0.017005428347699584,0.03756692544839406,-0.03936262806572612
LTB,0.10725452418581553,-0.023413592379693607,-0.04477636682918107,-0.009438561275968605,0.00032457162271807687
ANGPT2,0.08391781372836633,0.07929102276475708,0.00891380024411256,0.08426402203327235,0.13862363736603256
ADAM17,-0.03459630509266884,0.0610025850792476,0.04183084642331185,0.0343182553869683,0.08185298342146799
LRPAP1,-0.029469720771711574,0.022240859780166492,-0.012962150362307794,-0.024711898424414326,0.022209699446255587
NID1,0.138113977900838,0.057256892422808965,0.016390056928384123,0.055300644529728764,0.16211738458024258
MST1,0.0009428055395478919,-0.02663390020429845,0.039134147651493194,-0.03847372910969977,0.10065805996432295
DCN,0.07393388688234873,-4.511427763358414e-05,-0.009117422762658782,-0.016362674744362368,0.1528030480464329
IGFL2,,,-0.016884025121628496,-0.05946017357483784,
COL7A1,-0.020828799992642692,-0.018884464849278953,-0.045526885174180916,0.03294867218929982,0.10399747361123923
CALR,-0.02371536305503761,0.0551384031956443,0.004459983659149235,0.06947929297057574,0.12151650414135476
PIGA,0.07593509678269665,-0.054021582318951426,-0.04641085937555046,0.04874140309970637,0.004450811153171219
CD200,0.021274544753507978,-0.015407823398218792,0.01664478592042197,0.08729943635823759,0.05969202630930456
GRP,0.019002901988720296,,-0.015917469101764312,0.018914082978514504,-0.029578958145895184
CDH1,-0.04143276785696317,-0.027125014914599753,-0.021404201526967273,-0.009993633451441672,0.16868514053591505
LPL,0.06247472046804002,-0.06088435559054935,0.04059958314772871,0.008245191847254307,0.0930876894839857
SEMA5A,-0.041841928593068886,-0.054689648865823955,-0.04681057780747993,0.021409497126857885,0.05465516295839804
SEMA7A,0.08272811301552768,0.06940406162892027,0.08345101465914156,0.10314917578657491,0.03601698838240447
SEMA4G,-0.05163561165196363,-0.07016154241434924,-0.04876384710854945,-0.06418559605693028,0.011489416459244454
SEMA3B,-0.028237421034409974,-0.05803716213290085,-0.027321032548130703,0.04327786647843856,-0.0597220762202775
RPH3A,-0.07071091598579675,-0.06141019811279773,-0.019164154929298998,-0.0023088478036459663,0.024054713174968864
JAG2,-0.013572402608280305,-0.03226386132498849,0.02639870337513916,0.0689745997576572,0.1105810359051372
CGN,-0.04764082744162854,0.0050992755931893565,0.04313753957795404,-0.013554510222588918,0.013402573885184134
GDF15,0.06293799935625859,-0.04942968500179461,0.0006716259276701088,0.10047396931054067,-0.030916024147470442
SEMA4F,0.172793852659608,-0.021487918940437507,0.057358222784720726,0.03776644734110862,0.0377428985096162
NXPH1,0.031144065954531158,-0.030757338195135576,-0.06573380218865185,0.025726702842154878,0.053315561016457076
ARF1,0.02154915827593236,-0.005149735035280633,-0.04220972704380496,0.07930770967805081,0.062127539837381736
DSC3,,,,0.18090898017115176,
EBI3,-0.04905400670657451,-0.022450031222344662,-0.01954369012285265,0.02574987416118343,-0.024513007160813886
