,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,0.0010060210470343818,-0.054866966740316554,-0.020938228035484237,-0.0023524792913218787,-0.0053768265062361705,0.037910430054422406,-0.1623154620900341,-0.01862039159071116,0.06462598885157557,,-0.09344456778512542,,,,,,,-0.04807875787931348,-0.048561590427887914,-0.019389867677158192
RARRES2,0.16396681109728126,0.008540785447438597,0.08123544398397882,0.00934244418972585,-0.020186609145989978,0.01212331654599614,0.26664935587260546,-0.0016864538330877863,0.054182254986286135,-0.07709575816410293,0.09284566255850003,0.05148357864056327,0.04652405276736183,0.0916223665912336,-0.017944370452231954,-0.045436554386643194,0.02637703815863506,0.020647160553028045,-0.02494706151861012,-0.14018515216248142
FGF7,0.044616353976238254,-0.0043956731365591886,,0.09170658723798088,0.02500680796922437,0.009366446239447974,0.11510042716911265,-0.04291338862021194,-0.024899003638742784,0.014375723461306455,0.09278747321710537,-0.0799126038442305,0.027695183488921696,0.054197567878611644,0.05678970898383925,0.11777507373476903,-0.021482815209758584,-0.02155146419515038,0.10792939013334406,0.04913175091778506
EFNA2,,,,,,,,,,,,,,,,-0.0263892086379165,,,,
HBEGF,0.03574124061045397,0.07153884094115215,-0.038612317332756864,0.006751286097067359,0.029919832067776226,-0.04033276593945534,0.12624732151887935,0.03996748449234166,0.010056926823952707,0.09743326407248419,0.04851824245718988,0.068871049004924,-0.09102301470281254,0.030073922436208638,0.008666676390824392,0.0001165795131473478,0.07798338814420556,-0.01581003067084959,-0.10022453410277388,0.1103536161715368
CSF3,,0.05485473699983072,,-0.00020940403635002076,0.028488121823120334,,0.007181169449109511,,,0.06004238782712132,,,,,-0.005454446606043102,-0.02645215752768777,,-0.010454938684298068,0.019795003990209697,-0.01775160746362858
PI3,,0.10862553970213942,-0.03167766128057394,-0.008066964903904471,-0.04099121356813437,,-0.046087700954629114,,,,,,,,-0.0895080668268114,-0.1522019977617173,-0.029879718780099276,-0.00914282422176944,-0.03239711248678451,-0.09204353357342
PCSK1N,0.1597944875791685,-0.05468473244499629,0.09761952991587078,-0.010054923292267042,0.023424073398107054,0.053232769430067856,-0.06593392103055218,0.009465288347079057,0.02395538897311659,0.03324998281820779,-0.04020645491567931,0.07335889189013071,0.005228785259339894,0.028947333863751225,-0.018033969593959993,-0.03708169493856988,0.007643672404214501,0.08159854650217206,0.059010460837048535,-0.006549414146951126
NTS,,,,,-0.04596590477056639,0.012634372529523276,-0.007733880174382488,-0.03307087576869054,-0.036611176642611404,,,,,,-0.021349834997227698,0.027252710446290913,,0.030802697340860417,0.10439794053667772,
SFRP1,-0.05537551817674514,0.0032875886349529072,0.015398841621602927,0.033914922376386276,-0.02458196791735843,-0.03532353332926152,0.06522670682800483,-0.00663047065399629,-0.01562749187895151,0.04240640531419314,0.05553793402600235,0.01644133852804356,-0.09095207661126417,-0.0313673767860435,0.03348749600414878,0.06610669853316054,-0.07706339374718316,0.011103968778869213,0.023507184556702317,-0.07647527738458143
CXCL13,,,,,-0.024361044132172858,,,,,0.062418334797646316,,,,,-0.024424281446830662,-0.015512314346456195,,-0.034899565919583465,,0.0630516180291258
MICA,0.000295081139822645,-0.0030223981952122695,0.024879173681984394,-0.011688095317861948,0.009793043976722574,-0.0703214680317973,0.12621978792664845,-0.00408269586489354,0.0694048514851935,0.0009624243162710284,0.05314437571135571,0.05271742466629388,-0.06919643618467713,0.062081338299541475,0.038024427033124926,0.1198577756593322,0.025002007986461582,-0.00784362009468181,0.042392430969188696,-0.04077764653279994
TG,0.030406087424050023,-0.03492248931739663,0.04481702668260355,0.014858776309691332,0.028606393060554458,0.052382570010802335,0.040036221910551804,-0.027935024024408717,-0.011309547894624348,0.015724672057971116,0.029557297572159417,-0.0507203994227101,0.047170185180697294,0.06895342318805683,0.000800453133659912,-0.061614424183579486,,0.015652856212538646,-0.005601127633834675,0.0019848143805781147
ADA,0.07655544776978808,-0.051644656549410486,0.06253296310485762,-0.014366055359155163,-0.03636443936308176,0.08408751804783575,0.22377449000587407,0.04643670229768997,-0.018367615295316986,0.07211290814090986,0.07961075145751426,0.04731343661712358,0.027384476090431528,-0.0246707998109486,0.06547687202516747,0.20462498592634307,0.006820005495012181,0.01430759573726771,0.01891441213335954,0.1516460990631096
LAMC3,0.028398907714406164,0.0030739860310765523,0.07182126875109061,-0.005211144894490509,0.034935230456749754,-0.009942624378858858,0.24534372492194825,0.00664282717326294,0.006185176388341968,0.0801254547496526,0.00018502029083237838,0.05250279745955491,-0.021029471914726264,-0.025147747831634246,0.045233770571225025,0.03493791074055636,0.09036496945412839,0.06140502259574633,-0.05060432558561272,0.21601041711405014
CCL7,,,-0.05465630927011474,-0.019513191049824137,0.023394254584939267,,,,,,,,,,-0.0065422842722759915,,,,-0.040755344544474256,-0.07575111603772465
NGF,,0.02228606426454479,-0.04403939656781675,-0.03163252670063514,-0.011582993308475646,0.020377591943735056,,,,0.0811214438461715,,,0.05598231609286713,0.000718769733343128,0.09852088435512939,-0.02451720387069559,,0.035240773675811334,-0.06255904279823483,0.09817238649913212
TNFSF15,,0.06602130389948425,,0.004745191291852208,0.040290233147500354,-0.05315547829899086,,,,-0.020151526262484416,,0.03474827542075296,0.0845896107529157,0.0011809219514971954,0.009482354625643062,,,0.0353307800617391,-0.02738006415113077,0.009765053533296597
HMGB1,-0.008198977120517708,0.01022184071825047,0.14072622482815345,-0.03930565316994947,0.04575297955949371,-0.08643832787507374,0.2149170441263138,0.018203041261513165,0.01392923201508287,0.07958976538223227,0.04424894047167836,-0.0010601446885087455,0.07572846964698543,-0.02946150704218739,-0.06241679412877918,-0.037313172276130374,-0.024876968112287925,0.03440958751212401,0.10579723971390208,-0.02987012092365321
ITGB3BP,0.02002358454627982,0.02197610917136438,0.026527492570549187,-0.055968249541050646,-0.035326820583366794,-0.07741243754328289,0.19310553239343942,-0.039839227014509176,0.021243629134538825,0.04096680272722368,0.11575979813518524,0.007870103571519148,-0.07313281137731525,0.03626888342891892,0.015698889442685826,-0.02249667139987845,0.028905842671806358,0.05008548620933346,0.04367552849504041,0.02233372156244693
AANAT,,-0.019554427673524232,-0.0032853890121492062,-0.019771072096764663,-0.021547504780982076,,0.05751639858921417,0.021506564241280113,-0.013036697015199633,,-0.026750661109394586,,,-0.025746161394675057,0.056808939988870835,0.06064892570579745,-0.03131188855485814,,-0.011622639586297515,0.031996825786691704
RELN,0.06472995968932048,-0.01481722131484574,0.010975248489250647,0.0007225950402207898,-0.01362125268717909,0.06308533189582656,-0.09573394160417444,-0.05531082159761005,-0.02621798160711769,,-0.059879200261704284,,-0.02019700044068169,,,,0.051522152716968785,0.03163923546260114,,0.01111990602739948
IL15,0.02636159491902992,-0.044384804862456946,-0.038804684446767226,0.007149196035569819,0.0357657253609325,0.07717781481820965,0.06152456152899706,-0.004353835699430865,0.07824881906984528,-0.015728402853453196,0.06202638784217753,-0.003353751872998274,0.016575803491457083,-0.04352228976974818,0.04499052862009162,0.09967500868706336,0.015300389749336044,0.08565420102225339,0.04748381653722481,0.05923966424925972
UTS2,,,,,,,0.11556707118239858,,,,,0.0026833652476865883,,,0.015001100056104779,,,,,
BSG,0.17240463929326252,0.02072917448777494,0.17447706745444025,0.007422542986150527,0.03415018858761077,-0.057540203375905166,0.05764057538312028,0.0442830719181262,0.01408480373029458,-0.0027723035568979764,0.028236233834644985,0.08520629056885147,0.027749024665892023,0.053268646903561555,0.0884579939939176,0.03361106570612771,0.14205185469889098,0.05315968056763023,0.01577125946941954,0.06740964721692662
ADAMTS3,0.10742135223670014,-0.029862438510095738,-0.029099990023124873,0.09100119659703859,0.07323815763561914,0.007387320366104932,0.2749896059160034,0.007940867354108762,0.04868307611385817,0.00204996185827094,0.04830232411820306,0.007299681138913036,,-0.03082840720224524,0.0287768655682681,0.045757931831404766,-0.018075352420937742,0.0435774733727842,0.2198656784717918,0.08415560657091552
CD34,0.07418785979025946,0.03073258383761565,0.049865607384570645,0.005687899768922214,-0.008437755245185731,-0.02465144078014505,0.21021985141675606,0.053886454293430336,0.0345579677911405,0.058978193033626836,-0.05578810808422493,-0.033488357259174636,-0.028769238234804,0.013937116336162673,0.007474204931870163,0.030705706656363657,-0.01899594481379378,0.07290130757125858,-0.029283680254385942,-0.024919582074348225
CCL23,,,,,,,0.10288508041660863,,,,,0.12762229449773102,,,,,,,,
PLAT,0.1462313306014685,0.023107627233310862,0.14496332804161113,-0.011636117506955741,0.005643628615542191,-0.058740278247709825,0.23091204212057606,0.05168143783450457,0.013886910442929853,0.03645468740892964,0.11824624776252303,0.004628208967349775,-0.05325667789129347,0.007399651929507576,0.03160843510655288,0.15922813793124008,0.07865165368402485,0.05243966536176255,0.05695217304920618,0.12428298659012303
NTF3,,,,,,,,,0.00680341716880805,0.05110571372174989,,,,,0.010321632373892251,0.1036846751177116,,0.05679456985124369,,
LTA,,,,0.04451171193770995,,,,-0.02419522967013441,,,0.023525737659303415,,,,,,,,-0.01974067621564447,
CKLF,-0.04688009212434076,0.01288223750970441,0.11659515541640303,-0.03236979242356686,0.01067457225488977,-0.07589608103790295,0.2960932285651613,0.03417337891777572,-0.027806407270023002,-0.010676527612744275,0.11463770449098305,0.10003184153789073,0.03120819259692793,-0.006052027281745462,0.12165265212842254,0.1366094613490483,0.014751977170168797,-0.005759570604197091,0.10907754247525321,0.02921577922232566
APELA,,,,,,,,,,-0.016806102425336082,,,,,,,,,,
CD24,0.028426211109811896,-0.04737404925047926,0.11391774187047926,-0.010391238472009671,-0.013141959696158409,-0.14451040841459895,0.06277607043475322,-0.09384415764730232,0.014931849639171813,0.11472660347059876,0.03761033053367247,0.020414604601392616,0.0021025257381477483,0.08610302265528523,0.020374834456953206,0.0328188054857727,-0.03893044383227269,0.032700162664028344,0.0025150057465624896,-0.05004877096603187
HSP90AA1,-0.07022040247757903,-0.049452281403200925,-0.04462853636459067,0.04278928656756699,0.012448550595320637,0.05220068914175842,-0.26836645177292584,-0.018685933175610125,0.011047767598346936,-0.030035917623077005,-0.12822092288945044,-0.07973749096883864,0.042369358046308564,-0.051821060010182676,-0.15335971374683519,-0.20374867972610006,-0.04777918672145633,-0.03587426801032087,-0.06188313163033267,-0.06088406579046488
BMP4,-0.01888711629374476,0.0250378117332511,-0.006820160727109085,0.04198800521368445,0.0018713519006064072,-0.050722476619931116,0.026756344377409386,-0.017034781796855684,0.024257554049338586,-0.011191832496407301,0.06795013503429384,0.05432699042510964,0.020181703885681142,-0.013995694627216407,0.06788136634307022,0.027619228764433117,0.026957113421533264,-0.0063492522336683335,0.04030913093184915,-0.04634743983349341
SCGB3A1,,,-0.05465630380455685,,0.0442467473116789,-0.03922306215667509,,,-0.010996581440206061,0.05980593164479954,0.003825311707609918,0.03024361133124485,-0.03282213688398588,,0.054287032816791286,0.06055443819761242,,-0.005347872934630866,-0.006232265791165271,0.037801391320377
IGFBP4,0.08538441258142195,0.0048659094551556925,0.07810865106052706,-0.005440888862038253,-0.008619313229884904,-0.03828868595411642,0.25399120422856963,0.061703270036574165,0.041437546407898464,0.08418606284307036,0.15545205550680138,0.006019062525077937,0.05912652592185779,0.021346542179031827,-0.02141842980002203,-0.035203767846911024,0.064748501604611,0.05400782165143723,-0.06202761969704763,0.10929197010057908
RSPO4,,0.04445873969368959,,-0.007223529985908123,0.045215098096117574,,,-0.007335422777797912,-0.010996579831707265,,-0.03155171813860713,,0.044065064534450124,,,,,0.051134156556857144,-0.0002152561498432383,0.08104603918401798
LEFTY2,-0.004028019047879279,0.029371021853490224,0.061885484112749585,-0.004891502323329335,-0.013352576217341577,0.014498476014339366,0.2681861031558911,0.06501295440992626,-0.01205788427659335,-0.022785126417676573,0.011864342526934666,-0.05766192432327107,,-0.03290141227951798,0.08833335922822037,0.024581489802603503,0.07819570851550123,-0.047185610113813996,0.11167559722490548,0.08430171767584693
PF4,,,0.042086032695697925,-0.017024874758185024,,,,,,,,,,,,0.0025267075966370926,,,0.10133486228401671,-0.0403961112257695
ANGPTL2,-0.0785301830172002,0.027533088226285835,0.010365109043264526,-0.02974572645700842,-0.020606732285927812,-0.098986600341887,0.2118432462527108,0.007219167895412469,-0.04345382231217365,-0.017015704640361274,0.11730815698009787,0.05423361237519544,0.017145981129963978,-0.009633992198763536,0.13911641010308431,0.09980903298367125,-0.09105672678881167,0.052288058252099714,0.07123935372355798,0.09240483575338622
LRIG2,0.06442040277396881,-0.02759678315269772,0.04090285461070628,-0.03031408834673048,0.021453947448708415,-0.015278389361997203,0.12054108341848463,0.03645603496714367,-0.052119096443430143,0.005597480390412186,0.055232942812115104,-0.010604845336183761,-0.02573389150209631,0.09045715548560565,0.09618781960064086,0.10757891770446057,0.047382635405652046,-0.0300753614727315,0.1376488586770111,-0.005820368178784887
ICOSLG,-0.06898210761906635,-0.018747576517657925,0.04391898841249064,0.018008757585032745,0.02572533678818671,0.03542131926881526,0.1140718442082974,0.05183768659968683,-0.007355995695955499,0.09090475999867116,0.14457114914243774,-0.009222042425317758,-0.0019210017703799947,-0.03367077316581216,0.0264892045888111,0.10213663762430991,-0.0007541863373873268,0.01708404183578043,0.023168944950457477,0.062012105481065206
WIF1,,-0.07175221992493834,-0.037904453595446475,,-0.029336850881002505,0.13709757184948634,-0.12910673934228908,0.004654214087250655,0.03490300235216558,,-0.10684435533479293,,,,,,,-0.032254210287279386,,-0.025752465932080387
NPPC,0.14175164135032614,-0.04134840875238451,0.10537612206359369,-0.026409779193453498,-0.029696576753069224,-0.01033625040571516,-0.03687004389160624,0.027867378368201162,-0.015282554869437746,,0.03487001092795892,-0.03897714866953394,0.06368250242212475,-0.030828347994443155,0.006420375725118437,-0.013693131827687943,-0.04126871193269853,0.014110325161082847,,0.008702812494452662
LYZ,-0.09437283985362326,0.01415065806111,-0.02289189529068531,0.06634164429430257,-0.013320370450981209,-0.005550968156221868,0.22246864116756912,-0.03499070514172204,-0.05696721057943534,0.002474937729382241,0.04170213725061789,0.035598565081769444,-0.08995931344343083,0.005073512060353623,0.04262880671988315,0.0394359689732042,0.038848668548010314,0.016162859277208192,-0.03765154193079123,0.0037706489756136417
EREG,,,,,-0.04167715241097779,,,,,-0.02664364905062628,,,,,-0.028685510077188107,0.049836083376484486,,-0.043215682375145704,-0.04628467442268471,0.16132102183942282
SPTAN1,0.1744485477757676,0.013099702120798896,0.14704463692891256,-0.006312879011926413,0.0661494014410021,-0.008076409618354354,-0.07402839580448341,0.00018832762466671,-0.04779194861020528,0.02424985497437641,-0.01175106826885574,0.006851289230946391,0.024922063689700954,0.03493059062366709,0.050293751214173905,0.06220882995580943,-0.04645051302490023,0.0021073942232120997,0.14604682814082412,-0.02613843915549444
PTH2,,,,,,,,,,,,,,,,,,0.034523922855355264,,
LIPC,0.03754930781401414,0.050441957425757536,0.016096479895242183,-0.02118976664150513,0.025145113528915318,0.002887557019619372,0.18952906564696456,0.008076258571748655,,-0.03331446051108154,0.006276607750217072,0.14450765436032043,0.06267678493555069,0.03169310812726677,,,0.011971370806935234,,-0.03686401152241061,0.020197379237146755
COL8A1,-0.06492693898992283,-0.0057376739730258175,-0.04913035036392669,-0.018479439345697016,0.036792133182928205,-0.005365833689282209,0.06989134140408786,0.03421468722555959,0.004585170443174562,-0.0764859586732699,0.0996837088923138,0.06584169764105752,-0.0327132693230489,-0.032667553083361056,0.08156611712010342,0.05944366421628008,0.016789550598741567,0.0673716732345144,-0.12750735430159138,-0.06561563906180744
GSTM2,-0.007304506744471531,-0.011017922898712968,0.034594484145528674,0.004397203073855689,0.021812928320375208,-0.0319846786673494,0.1119672691395532,-0.01628456425508657,-0.01327549021460082,0.010089813841054573,0.057945912214575825,0.0576804803549438,-0.008811250563597267,0.046392903903437525,0.009496820610352136,0.05312246414115433,0.015403070600140284,-0.017241795729591253,0.07914697503372797,0.038849384575293196
SPX,-0.05107966313526411,0.07547057914806074,0.08644444155359741,-0.02670962461388935,-0.050470768218627476,0.08681266478178266,-0.05279149843815755,-0.012704051899988748,0.010092762362176691,,-0.06438025791312257,-0.0516716874440164,,-0.04773591259226358,0.006464577493510975,0.07482556323611675,-0.03409441019717676,-0.06555178583165593,0.2497474988620645,-0.019594149738870744
MFGE8,0.1356966836090738,0.05798409921247905,-0.010226578115062538,0.049742647941425744,-0.004792057268279532,0.02037663324074513,0.07817944615284468,0.006337094931712361,-0.021581663367684245,0.002137202561024383,0.07249911101839311,0.0726489037431378,-0.03865815751507057,-0.024304157502925593,0.016340487279192593,0.08604603666627127,0.09958839208123257,0.03667114685483413,0.010456414413606988,0.011997926079868066
TGFA,-0.061518200775776605,-0.000663777021843323,0.06323361401800418,-0.003776730967568667,0.028112648146803216,0.029451521306527617,0.08049962761542317,0.04743442007699084,0.0043215608211521015,0.0071362471362380496,0.0767732362765775,0.04917355968042372,0.030411134300095375,-0.06685473543477052,0.02874726396137526,0.021923338392241178,-0.04203197117273917,0.01782069787130535,0.09879308879196345,0.05754436426795657
SLIT2,-0.006824714389728725,-0.01127517052314404,-0.012563079713589458,0.020085651249751257,-0.020024451194087314,0.022627698643549965,-0.03753798495471044,0.0036995178670176845,0.003783169628201251,-0.04412887785794818,-0.09721207365965269,0.0749842218854019,0.08781419162034264,0.045256152248518595,0.04681791447604352,0.04773099609098947,-0.028054405918111227,0.006253825175319375,-0.06782352303017125,0.04526257219925736
PLTP,0.06863676455656731,-0.004877941379570838,0.038137651272344635,0.016885614958548796,-0.0006184018193625979,0.021471283011280925,0.29239191930108316,-0.01315132457629226,0.011955207076472912,0.11094407982270937,0.09111287806330164,0.048149038901085545,0.01188742898761441,0.03964777996786019,0.030418901051492822,-0.04150241093871285,0.037071148229870524,0.00914272395724896,0.07398402473155362,0.04138898203129505
APOD,-0.23907151166245863,-0.0019299683601047988,0.17661604090330735,0.012702826433095343,0.025022267919891702,-0.13537305567402586,0.09205830829567518,-0.006240742952398022,-0.06510127496138082,0.14086524346949222,-0.04852817314480864,-0.026407937542349286,-0.013361382917151084,-0.05182407949704147,0.14069212782110638,0.23270258545722078,-0.03913056326469433,0.044387082503727165,-0.19425354371821316,0.03079588073398156
B2M,0.045678121869634186,0.1250678535098225,0.08025838006557748,-0.01972350556236542,0.013346572313013715,-0.14269328481086122,0.3402398864472563,-0.057849437319323425,-0.02079562869267783,0.10336978808076747,0.11665154970140738,0.06517871220884218,-0.06040263137615629,-0.05889252389552297,0.0586230976254695,0.10162649837654862,0.12789272063239673,0.0031185226947628847,-0.12130183128271309,0.14445060557329678
OMG,-0.0851721174804363,0.022286711884267087,0.18521908989050317,-0.0167505732135744,0.011401957844269566,0.02209652566945849,-0.10224625572688492,-0.032593978871854216,0.03276035699785399,-0.016873569334377374,-0.06411305864100242,-0.05912435729468993,0.08549955335073822,-0.04165031840364593,0.07832805111153394,0.1733487646871635,-0.045732421821541684,-0.003986157248997595,0.22210682481672372,-0.004849699031444069
CXCL3,-0.02364457201748885,0.001817747133383563,-0.07038118407383942,0.04613313128762228,-0.06577977489603032,,0.016163115651737257,0.03972509768047756,-0.011764015999303953,0.09515517137365889,-0.015298199437531157,-0.020435742390268477,,,-0.014637568720766232,0.04345819595400669,-0.030632645393363814,-0.0316366973401831,0.07213334059591937,-0.07606949277421542
CXCL10,0.01232648488911917,0.08420912945365147,0.08312309666621168,0.016150338954847073,0.07002752618611038,-0.0517001427549969,0.2649980896987416,-0.04023560881661471,-0.0178704013312812,-0.022991966769624932,0.04027929068540088,0.05293878637042886,-0.07935528635134702,-0.02255980381062799,0.03583880098168254,0.053051832224587994,-0.02895421840217438,-0.0052766631559501365,0.09853662415565713,-0.0019199661174860393
RSPO3,,,0.07896612595959435,-0.019771070635906284,-0.00266610441283932,-0.08635063476741102,-0.07339802914401246,-0.022158616376629477,-0.028566602282635568,,-0.01963962907203585,,,,-0.0007782403898119351,0.02872436783240764,,0.06269727707845771,0.002733235440631065,-0.016843888807207597
CORT,0.02684532700450289,-0.017019934037807567,0.033571045024277046,0.016657319995303534,-0.02356550152133012,0.009121690541736853,-0.028657513952774383,0.014840036668888333,-0.006620168417334935,,-0.015223559504920148,,,,-0.03600134834735858,-0.000910185903728507,,0.016406061682651015,,
