,MGH258,UKF248,UKF251,UKF259,UKF269,ZH1007nec,ZH916T1,ZH916bulk
NTNG1,0.00018999545135703794,-0.010342894276208284,-0.0016397717521178935,-0.0006775390318759011,0.010010244926399663,0.027852209620391314,0.006866582559763675,0.022177619476535942
LRIG1,0.04413484013695887,-0.016257858517113342,-0.027302275986035737,-0.07520654030996858,0.07471460536757928,0.05384690170451869,0.055526858512678585,0.07228569998050324
CPAMD8,-0.0184758913170285,0.006536461328493092,,0.03987688364546123,-0.019029914106391013,,0.05723024126385191,-0.01819855686142995
GHRL,-0.029476956350787047,-0.030322925169750995,0.018489092293797433,-0.029568879509951653,-0.04046979622355514,-0.05308274542489713,-0.03480865855777632,-0.016042217230136133
NPY,-0.027104853642005912,0.01880218348605478,-0.0465247087988615,-0.033543325922694586,-0.04930327261372358,0.029179916692266734,-0.0032461719227206537,-0.01995830065696744
MMP2,0.015546049018754353,-0.0074904963884638645,-0.005688293986981065,-0.05313172059573889,0.16638180953067733,-0.002703034001357457,0.023465217636940705,-0.051821088626191086
LHB,,,,-0.009654625937868642,,,,
PPY,,-0.019190743305148875,,-0.016805887955422663,,,0.03349756564525921,-0.03257764733944006
ALKAL2,0.0074024894508591885,0.09121177290401414,0.10239876167511826,-0.00951435928162276,-0.021576757467554497,0.014415296387547849,0.017602242355156606,0.011164265182525617
CSF1,0.0334352687345412,0.04755227254352499,-0.02635954981737075,-0.03602453053941829,0.06701558936350097,0.10845730937861438,0.03230153666454421,-0.02042251365594397
SEMA4C,0.026703334945692315,0.028800078916086574,0.02533461376182482,-0.019716682926999955,0.020430427842464866,-0.04769640526475791,0.07772818494879138,-0.03053452797842699
BMP8A,,,,,,,-0.02172033523700477,
ICAM2,0.03941915426616669,0.0034548856968029443,0.004493757616200325,-0.007071863087767913,0.10386954238751583,-0.0008214824381693864,-0.016477822543144633,-0.014941307947396608
SYTL3,-0.04006644751700786,-0.002053756588061176,0.004380355987721536,0.010336651164039914,0.03206454693868814,0.0684443627928208,-0.06959416066404236,-0.05764597229924837
IL1A,-0.021468688771098542,-0.00502002851016323,-0.022205090356834635,0.039543882921885314,0.12047448255378898,0.09188700164014464,0.04190740255162187,-0.02883638958825795
HLA-G,,-0.017512758443495167,,0.10192959821653821,,-0.05416442476508369,,
PGF,-0.06328308327563059,0.058137961522073935,0.07486250248217578,-0.05571219806507123,0.08218652856118323,-0.0641333274897427,0.03522390889629296,-0.03990305867872388
LGALS8,0.0215072948106734,-0.033600321376286026,0.044224314298378094,0.006569301225998169,0.04096728293326381,0.009898998511511515,0.011509868421688055,-0.040639873468609956
DKK3,-0.05739659073013115,0.028839637700560417,-0.04034890189612456,-0.014696479810974305,-0.11235967881892864,-0.1003034367062506,0.03082716786187331,-0.03669388153838804
COL16A1,-0.06705024531638003,-0.029234317772627888,-0.021625972512911602,-0.06242668573645099,0.03151354206194238,0.049655197442519665,0.06233529929343661,0.018170334804348244
TPH1,0.048930990309665856,-0.012858812352127396,,0.07994735578917184,-0.006045317745186454,-0.05462004446495534,-0.02154318569021767,0.016418119259537556
TNC,0.011141505482004467,0.06994509877624076,-0.0017486010036783619,0.06428270358540038,0.13183887976418465,0.051593316210942056,-0.032284714821866935,0.034773587491262
TNFSF9,-0.018475882548069873,-0.02286575621747505,-0.018609119763996138,-0.0167225177725028,-0.05106648404405095,,-0.010403753298573048,-0.045501896254604886
C4A,,,-0.010966479257987535,-0.011446119285225358,,0.03029980726852693,0.01421010459312614,
CNTN2,0.00812203437741177,0.041797908304372064,0.027385111021947375,-0.038519568315753004,-0.012705240011606571,-0.02419155594199736,0.06774335337746151,-0.03343130928778356
F7,,-0.012544740574440282,,,-0.019029903045568352,,,-0.0002436707456942434
LUM,-0.046571039206085185,-0.027331057221603408,-0.01616840714201793,-0.04301930522538641,0.12911324208422217,0.03292226881406826,-0.04193133377343047,-0.0037112293813272293
IZUMO1,-0.01765429106665157,,,,,,,
BTC,,0.04770196208106787,-0.017160592289648075,-0.026204674475096817,,,-0.02718163683174774,-0.04582855066843968
APOC1,0.006711800145284525,-0.06904582081650495,0.045172044118658154,0.01996257737425585,0.17715749290891594,0.12428714902148695,0.02922888317069093,-0.033058315994992635
PKM,0.012806928667516202,0.033973232479421016,-0.03274599147864799,0.03870776006030133,0.029976274093307942,0.0405320016717033,-0.026378395853679588,-0.019195295649742046
TNF,,-0.029272720476808085,0.25678448933114595,-0.013468681108475735,0.04059350496987031,0.0077968990466953745,0.04225011083151511,-0.01750723978167034
GNAS,-0.032340442762296716,0.03809128707854759,0.024102642696172592,-0.09296741453101588,-0.06991743316328575,0.021754048252748324,0.10910105126329617,-0.03322979192371987
BMP8B,0.1017172270060222,-0.018635015149243178,0.002629439453834243,-0.014783245592134451,0.0010275650201357833,0.03209798632154466,-0.03483520936275451,-0.04192326101267158
LIPH,,0.09242597133563206,,-0.014500731022562923,,-0.031035961790216716,-0.04996904975454342,0.02829783498042056
CCL28,,-0.01808751466479428,,,,0.021324004748407708,-0.016865887277833138,-0.026487681308511115
PTPN11,-0.017072776723941013,-0.021636406559715396,-0.016882421438750128,-0.022627101921601004,0.047892435806394656,-0.056034534786740677,0.03916884359625017,-0.009540866826281375
ADAM12,0.031649061397854304,-0.0012356928478347252,0.03531143638537696,-0.004398583944161988,0.0943921297335221,-0.014952926145990962,-0.03579028220680057,0.05511053188210921
EPO,,-0.01727805868625692,,0.02388830217255474,,,0.005234085900482796,
EDN3,-0.02594719746240054,-0.02239943611281123,0.03054266149821852,-0.018403086467471984,-0.010167314485060627,,-0.01987187479044594,-0.02791654082395375
CCL22,,,-0.01386425818205983,,,,-0.02771500027604963,
CCL2,-0.03374715982047287,-0.023591389685378397,-0.002468667034983547,-0.01009436949608592,0.03486296645225261,0.07325930081557924,-0.0212938457860287,0.10563449979983752
DSCAM,-0.025439105059973866,-0.00689198825745065,0.01671195569162376,-0.030862094904268448,0.04193587114357256,0.027251616141667732,0.08637399549796543,-0.04643879577554339
GPHA2,,-0.01433179622811742,,,,,,
ANG,0.09158490073248957,0.051469837851105996,0.02513430986570224,0.08590863323112305,0.0020121138969083604,0.0981989586663968,0.03713328328096248,-0.04165322974053756
FBLN2,-0.02432868987419439,-0.037913545128274946,-0.02521256316644194,0.028249458326697976,-0.05054137904732353,0.06375201271766603,-0.04778364002280419,-0.038567411376212016
VTN,,0.0050204864349753355,,-0.019009095939472687,0.07884875853784266,0.02240649106133408,-0.029249756905337376,-0.009408132231674148
VEGFA,0.04823384276204625,0.03186463367683834,-0.00047105290381167986,0.05456500447062055,0.045289504390840264,0.08006811091737338,-0.038152820021091854,0.004150522775133814
F10,,,-0.01582517381240415,,0.04557485848999922,,-0.0055843232605746135,-0.02304916914389227
SERPINA1,-0.016446112584963906,-0.013043126229565116,0.021726596549829356,-0.04980366398346769,0.13687610513723752,-0.07075607151587296,-0.041691885085256904,-0.018721864668189463
VWF,0.005658530075242795,0.007200393354461274,0.05153846738789863,-0.06260406974440183,0.14054447048972635,0.004056058961678731,0.0023646325964071357,-0.049559080590428774
GDNF,,-0.020137826635787708,,-0.012024416061150761,,,,
VASP,0.04472316052624884,0.057613042348575845,0.03874702115289209,0.019573189630119503,0.049132962973593285,0.028247286382195248,0.013430749907343754,-0.039185833348201984
ADAM15,-0.07688685907566131,-0.02799041901644593,1.717805484523035e-05,-0.04356896938420438,0.049526764771486737,0.03054515077607229,-0.04833431151701778,0.06487821908858692
WNT2,,-0.0224933460354877,,,-0.04884685392376562,-0.05997359393619711,0.015870709110264135,0.03258377700851102
CALCB,,,-0.020057978253745366,,-0.02103602315485297,,,0.1213678555078794
OLFM2,0.08845482482786551,-0.013209497503561573,0.02253260815620003,-0.05080794774229136,-0.03560793939225938,-0.006079149095854374,0.04352779742468998,0.06059657977130746
MFAP2,-0.05167779033987746,-0.012975597396049999,-0.0067258842608976235,0.0052974972103539165,0.12408588377534492,-0.03305381158165754,-0.01947262246908881,-0.02975734714411336
HLA-C,-0.06717475428489338,-0.006436406508904399,0.025259865794305527,-0.035122880809988696,0.12455652908062186,-0.053256614559591436,0.04042128461222296,-0.0905844967871015
THBS1,0.11122094351189664,-0.028865048317800786,0.06168314876323089,-0.02660291433657575,0.009274960354662925,0.08129833374025426,-0.09576130666386048,-0.04873461624140044
HSPA4,-0.03973500976624445,-0.014948419907946514,-0.01102652929190022,0.017080611376039945,0.021853940251624567,-0.04137851097627431,0.013577950953218273,0.04940796716876654
LMAN1,0.014882025534638351,0.02381634100063011,-0.0009869081848788064,0.06789751157197353,0.10069432116821382,0.07273045010763789,-0.029690106075468653,-0.008862952543270236
LYPD3,,-0.019616615701261643,0.08607322292508855,-0.010838761089910545,0.03962091687366277,0.10628870926454238,-0.025577115816607866,-0.0254980256552408
APOE,-0.07844730811333292,-0.06187245017555556,0.006928735127184451,-0.05110106942437773,0.07549772144203479,0.15892870685448934,0.003388364519848287,-0.07986423268439163
SOSTDC1,-0.01847588978245984,-0.02896750633184942,,,0.05208507415448357,,-0.015664932942783497,-0.034982948878909945
ANXA1,0.028748663205456118,0.003264774638042473,-0.02001286464249997,0.06350253319291892,0.12805670061112395,-0.09684501099203364,-0.020033625167135846,0.08484013559062797
WNT2B,-0.017526306097383693,-0.032770657678133475,-0.018001051404029744,-0.046872986281732566,-0.00788643795073415,0.02762121267630168,-0.020211294049788126,0.02523701889228642
AMH,,-0.023953886407669506,-0.01716059409487007,0.09904074559327579,-0.004983417036665348,,-0.03164431428285183,-0.01699515009888989
GDF10,,-0.014882718073412439,-0.014377664896764245,,-0.03389629491388433,-0.036845045041068246,-0.03816873223515647,-0.028225907274938122
EFNB3,0.025402953031529178,-0.021038705234558946,0.07237257452773631,-0.013180568368306507,-0.015550704818674993,0.0683113228627396,0.05979551936578453,-0.09309879267988076
LTB,-0.031333689756092506,0.031693010864122385,-0.020975361649247144,0.021073362195054273,-0.034425553107814644,0.17361194847553943,-0.026134637472855077,0.007896470766276597
ANGPT2,-0.026752498728968725,0.0371594626663509,-0.0010169994083091378,-0.06473198503079636,0.11341179601699657,-0.07336468264113281,0.03191683403873549,-0.011063535200765884
ADAM17,-0.005086792233128796,0.067286433564581,-0.018623399471989568,0.0334174078272977,0.08048257420997672,0.03340854552721617,-0.06886157418382331,0.003138686967817591
LRPAP1,0.002411398853229153,-0.03012456957054719,-0.0584292856997184,-0.05425488213302242,0.09760242455131424,0.0773363568701292,0.006192551654530884,-0.0605192424299671
NID1,0.04183514587644426,0.045824783523274674,0.00498977113026118,-0.02199062652119282,0.14765704236195493,-0.07105284847157937,-0.04019805796419007,-0.03240436593705976
MST1,0.009446667858422013,-0.005838321531668478,0.003472712981281472,0.0036500231529302705,0.127325986403328,-0.026273193263630375,0.09706421899471804,0.056821103359108775
IL13,,,,,-0.021308013133138914,0.04058230217973057,,
DCN,-0.03784653996803571,-0.03735894025370461,0.029401808545533117,-0.02411840416196178,0.06872072641278677,-0.04827374542763362,-0.06038862976186296,-0.03147432761195973
IGFL2,,,,,,,-0.01047863121751086,
COL7A1,0.003951212470092979,-0.015260298711998124,0.07019844436085741,-0.021000189825596212,0.08927202593615272,-0.028983495676669017,-0.017708444129951446,0.021197217366078828
CALR,-0.05089979360680545,0.033149816627242396,-0.006587450713998814,-0.021172914702400705,0.11180220580210141,-0.02855145054433553,-0.029966381033716908,0.03410080010397814
PIGA,-0.03540913329881633,-0.02528241508410136,-0.012013066570055336,0.008767474286569182,0.040523597581587065,0.0844134390187846,-0.039364291070251675,-0.02302727675737826
CD200,0.00031467698676961075,-0.03030279053421619,0.010561193141674944,0.009834275635127378,0.0025416596764180595,-0.020936084005043692,-0.0011019478687869027,-0.0263330791449827
GRP,,-0.023864779020777216,-0.012203964122937332,,,,-0.021281591541286924,-0.02616131458459955
CDH1,0.006333758623518231,0.014681239646003744,0.05534599596871416,-0.0014397721839196818,0.07095356004700686,-0.06708695407475543,0.03586781459213215,-0.03788968632396218
LPL,0.059774681029953834,-0.006768229737040825,-0.0067719569688648555,-0.013771829774320392,0.10445585242687291,-0.018787356639404312,0.09890879698497468,0.05210869384145289
SEMA5A,-0.01892348800009097,-0.02967173303519648,-0.03051488929118593,0.054918086930030856,0.11104484818031346,-0.009472948341036168,0.04612092426340836,0.034543001486799466
SEMA7A,0.0632638538423642,0.04890099352352421,0.037590803178866886,0.048150096188684224,0.03994419065338913,-0.013243463105232806,0.011238568261330711,-0.07073514216018793
SEMA4G,0.07718771672674768,0.04979734236203412,-0.019870133461412948,-0.01507011085014626,0.04354159728869161,0.05059602071229984,0.050727394441400814,0.022971016834132347
SEMA3B,0.014229618756432366,-0.0051837269652950544,0.004963861025367409,-0.017600061747549925,0.01440735895102651,0.034631598496062156,-0.0037077279956745594,-0.007621959725771579
RPH3A,-0.032149667081728416,0.024104560415760017,0.03460654532186182,-0.032935065805416525,-0.06701851211821037,0.04255830076338096,0.07913441815061492,-0.07716384533387557
JAG2,-0.0006203528770344417,0.020077291197842632,-0.029814039400086104,-0.010744220794860423,0.045893249783583695,-0.08009987440338337,-0.0075691970951967886,-0.013687613180032995
CGN,0.008662499493517125,0.015839444706373045,-0.016615998748336934,0.005970579985505099,0.06300369043801761,0.16995447426775734,0.025021091869136664,-0.04362343476918227
GDF15,-0.05410066356218934,-0.039847416746524825,-0.002573182952746021,0.13284586835019815,0.08484475238568794,0.001118529805197683,0.03018030702704318,0.03012703515822528
SEMA4F,-0.03284331784420915,-0.02674506730772897,-0.03150562869799194,0.0021478496787642434,-0.009887453607132928,-0.01952851990879206,-0.029552181209931635,0.021770510689054237
NXPH1,0.018208975265466706,-0.03578619045802513,-0.005614470973997644,-0.03203287032410013,0.04215706813713984,0.020561375590310297,0.1101255218208663,-0.038624562538162474
ARF1,-0.07579248350431665,-0.024839791287378288,-0.017684787842252973,0.028801079170622367,-0.052865852537931676,0.057238467937301196,0.02464564283949455,-0.004307152528682765
DSC3,,-0.010846019885083696,,,,,0.005068937529610274,
EBI3,-0.02056319414445711,-0.019240268240503892,-0.03709913321436584,-0.007089130773361517,0.028591871690558702,-0.02095794594794846,0.06614497979945519,-0.010925047671298913
TIMP1,-0.003265377899334617,0.0010443817194406432,-0.02721193750475046,0.023138313292212973,0.1386243514712445,0.07443453752972573,-0.02676173218191634,-0.029647537812424445
SEMA3C,0.06652781164571625,-0.0477976793240686,0.053553452299982186,-0.022610364941133578,-0.01516898920190438,-0.05128823454943826,-0.030408816463915928,-0.04306864630962493
GNRH2,,,,,,,-0.019435531422061933,
GAS6,-0.006581560988368127,0.02159744744536958,0.03140116467388195,-0.03691941069503715,0.060164033160805805,0.14955927920371312,0.006422256179286032,0.037238279871906796
MEPE,,-0.029044037433970524,,-0.039912079486729,-0.011065332519189314,,-0.024783989985166222,-0.03717372481605464
SERPINE1,-0.0062741239317487965,0.04320963207686952,0.044434399294661794,0.05126808277163108,-0.05177263514595603,-0.010051412617377251,-0.03971615360981612,0.06902486884464412
RSPO2,-0.019520837056208135,-0.02927271960875463,-0.01910274928376188,0.011300479580265779,-0.03153627299740583,,-0.011493908243638315,-0.03927820761756094
SHBG,0.021875028123150324,-0.014048801785050653,-0.018408410257796767,-0.004998858716634083,0.11923144426922097,-0.04626226890019864,0.03187045700895285,-0.03160492475748815
LGALS3BP,-0.10508941533272435,-0.045504484458585986,-0.0319211205216314,-0.037098576303043945,0.10993008641088531,0.035951986633664314,-0.00855338381676726,-0.016510807303112482
LAMB1,-0.011510650126788024,0.04107392615448168,0.013219906998235735,0.0008855124918342904,0.11043687005715094,-0.0646780537261733,-0.020521452594179184,-0.06310225880582208
SPTBN2,0.00356948223561462,0.05238460401415589,-0.008143157535846008,0.06503609118461103,-0.09820889741685235,-0.03024512703582695,0.025454938886333555,0.04975605113096017
COL1A2,0.03891981008467849,0.006130067840812635,-0.009771641332850398,-0.040367393175630116,0.1256663517704183,-0.02694698994578587,-0.05425528961435505,-0.0639571489082816
DEFB1,,,-0.010802296650251104,,,,-0.03840961504131105,-0.021735335196458237
CEACAM16,,,,,,-0.05745074186119041,,
WNT11,,-0.015545868867302448,,-0.016554663971827324,-0.020760698197347514,,-0.023802620466899762,0.007215339698623377
LGALS1,0.030266239679895928,-0.04315186895326418,-0.05541294827144674,0.0897517248688511,0.05035770169482718,0.058217319438282164,-0.010692376139772216,0.03159689237019941
BCAN,-0.019816057477504007,-0.0524953198046086,-0.03778362918342099,-0.05538022502904782,0.17138471613966805,-0.022872880960835836,0.11893350108584676,0.01791698057317769
ANOS1,-0.022827014590096652,0.026163169242096405,-0.002361209312447909,-0.009249181435364386,0.14705053997778567,-0.06148011353676221,0.0381564418666049,-0.026454993021232057
EDA,-0.027481259950423866,-0.011381075207843799,0.02116816786104581,-0.022739425158793555,-0.02482280614501412,-0.06478297664168946,0.009006697854042883,0.07438374223159798
FGF22,,-0.0161839334241159,-0.014874595120777243,,-0.019029911592565986,,-0.021783642034789663,0.010037264889668926
SHANK1,-0.02326640518261915,-0.015545867869276886,0.04198303840988219,0.03706987585576363,-0.0181057522447827,,-0.0037547216804868617,-0.029436533288898045
RAET1G,,,,,,,-0.02236360056135825,0.06624696079652632
TGFB1,-0.032517281502577024,0.029316286491910645,-0.02246120011142968,0.03563230109132214,0.06689594765755008,0.020796128929717564,-0.054015142965728714,0.013160334436742869
MSTN,-0.03415915445725286,-0.0192450555062598,0.0370575146789409,-0.04309980318982432,0.08551931310481065,-0.021460057760307138,0.01907345215903437,-0.0243003022659351
WNT4,,-0.010474771723832908,-0.01412313689656682,,-0.021576762601407395,,-0.09157720013031806,-0.047866760817772754
TNFSF4,-0.03186232279720069,0.004242025348366631,0.05531897748391103,0.0026582330059254995,0.0019852746228001916,0.08811834076745761,-0.003589424845130095,-0.03664918443925206
NTN1,0.04860017109820701,0.021439806346171625,0.027329648913325986,0.0017423757781596639,0.0985682135993344,0.06420322131910929,0.014509196511401489,0.06372893071722992
CXCL12,-0.03206816254537043,-0.0253384610964156,0.03896827004776753,-0.005652003413727998,-0.03071401819996008,0.037819750804228294,-0.044381118049974966,-0.03326155790458696
GNRH1,-0.030001470001107578,-0.030322929676217202,-0.01948973723395221,-0.005777298250151112,0.0849296003380387,-0.008418212759202365,0.03728667389970809,-0.0246476085906517
RIMS1,-0.006384995039432553,-0.009624859541838475,-0.02908294427045049,0.018040470800244426,-0.07062081526893382,,-0.005405701489069887,0.003479912189918007
FGF14,-0.021206266537548406,0.0005149166535680985,-0.03436142973431915,0.03002957911494683,0.06606934129308774,0.05861061203106771,0.024920653352571976,-0.07478554414899885
IGF1,0.0006934057399903906,-0.03929267291453519,0.09207457434600655,-0.01564287136296706,-0.036752733594984766,-0.015560957992406036,-0.007116982615593687,0.067783570116263
TNFSF10,0.03409273179301731,-0.030404628612661203,0.024750895680897625,0.007699200522844487,0.1342279513260459,-0.06152626585081343,-0.008529777037857409,-0.013298578578468827
GDF5,-0.019520829351152257,-0.016058181173821167,,,0.09994243536147887,,0.03383414524715109,-0.0462903490656275
RGMA,0.06740899677670786,0.04065097948625005,-0.01930525907909294,-0.06777256649429537,0.1063829718015963,-0.03595985985605024,0.07494299359572269,0.1306994351956639
WNT16,-0.008139525439493221,-0.010184589652624773,-0.01096647658212209,-0.018934255365844168,-0.031629390598618454,,0.0019813252148051215,-0.0272892010797388
CX3CL1,-0.008069131393125154,-0.04405443006084984,-0.004081574144222516,0.018565402561064218,0.003349799356285471,-0.0008061901984121606,0.03122168027352748,-0.011726713652844565
FGF1,0.09039207604264247,0.02982286220760823,-0.029080266757597447,-0.031122625178203904,-0.0010914691187712757,-0.014783510390693973,-0.06408030051617515,-0.023466732678241547
ALOX5AP,0.034049548962700765,0.03944824875367908,-0.009070781112156662,-0.040429263885201364,0.14747798504261922,0.0214401949862647,0.018893790633764777,-0.01699228597191711
IL1RN,-0.01737230201289868,0.05419407887809813,-0.023625755987906154,0.12151201251990566,0.07954907176837175,0.010235981780801734,0.007130898461253206,-0.046066087426819134
NPW,,,,-0.013721432659869135,,-0.04389695245402629,-0.045175192656300135,-0.058992975796140296
CXCL9,-0.05281466830482118,0.0027903968254078173,-0.017374117873173653,-0.00726746818018315,0.04420043098485216,,0.022843292725751484,0.026705751083080334
ANGPTL4,0.07577865137416392,-0.00639728022793679,-0.027543626073619303,0.05842516456683535,-0.014150011791592922,-0.03135904841160897,-0.03826084180956033,0.018515263991899757
UCN2,,,,-0.009514359997399531,0.07411423471774135,-0.053487176224280994,,
OBP2A,,,,,,0.035876645211326275,-0.02014622647534258,
COL4A3,,-0.02104761463620274,-0.026723611555850384,0.022756385944315574,,,-0.006275495035945309,-0.02154186698369429
NRG3,-0.03153080100883123,-0.0020942769317796243,0.0667134624868143,-0.017384638953902066,-0.04484241732240119,,0.02807990795597902,-0.010081976205676588
IL23A,,-0.017159618238697983,0.029425500058053097,-0.014968886500321597,0.0357662642160788,0.08178100368549517,0.05987670565440881,0.017676447317855764
COLQ,0.04162765891239603,-0.028864904652281077,0.04685189920538274,0.030475617356017167,0.0793368959358417,0.08854537094699028,-0.004136709888054965,-0.014149732902145109
SCGB1A1,,,-0.011128338539056174,,,,,
TNFSF12,-0.01659915215393785,-0.0006368588817333852,-0.004698241960600774,-0.020969338365318533,0.05627138559269141,0.09158613264980736,0.0302083191725314,-0.02362999742376522
DKK2,,0.0014782175535458684,-0.013058953796578197,-0.00965462673186697,-0.03647694168722175,,-0.04505664575722733,0.00527785651863694
FYN,-0.027203092185938645,0.019904314959323113,-0.040511147489768244,-0.04276925758468544,0.07750809532454148,0.039296375881726194,0.04030537824181784,0.027191925949419358
ACE,-0.012959810607620637,0.0030053762358573945,0.03797463002693381,0.002135495600872346,0.10807108142172132,-0.06123807860438583,-0.00196544689522139,-0.022972623466469885
IL18,0.04498333884163128,0.0143532561930463,0.012052707973804568,-0.032268188140897706,0.08195787820657324,0.018441782322395916,0.008483244326383073,-0.045483511876512686
PPBP,,,,,,,,-0.02014123281237595
CCL27,-0.019774019251409695,-0.01138107528430486,,-0.022415661855357774,0.060512717194806144,-0.09993899903053167,0.0055928026350431795,0.06214021527991385
SERPING1,-0.09458921028169305,-0.04284024344373529,-0.02214167026534016,0.0006391581766540989,0.1226748896994044,0.021577652701859268,-0.05581730392809735,0.04179685459095618
AZGP1,0.005245529367197584,0.009756036030903104,0.016489833782554576,0.04092832350002379,0.05948920203912076,0.044223584230009244,0.0161548889405952,0.05629457942466193
INHA,-0.02710484466123189,-0.021828810417337283,-0.01705292996544309,0.0004332195535294502,-0.008261199532096176,-0.01367718666111601,-0.007480792939430728,-0.032440060085236484
SEMA3G,-0.030001473124118938,-0.022397347184054808,-0.00531727630158772,-0.01793701034149748,-0.019154800549201288,-0.03636874636187954,-0.04026033050102537,-0.03677196197484698
COL6A1,-0.022651217454242187,0.018494418653014374,-0.007745344734178454,-0.004315410642076929,0.10957209429926996,0.0734776383572707,0.006146244545001379,-0.0003190651560289292
FGF17,,0.01234515584328318,0.01448753033234066,-0.017858304947373314,0.04655707819247086,,-0.019193174850500507,-0.030608191034855275
TNFSF8,0.06611370508928129,,-0.01080229776234616,-0.012136959400496968,0.06053629148073181,0.0194639636120568,-0.044699701671682586,0.043878023881712455
FGF20,-0.028584641477521034,-0.02258693214929157,0.02655936539691004,-0.030199244359507157,-0.006531601257793914,,0.019091944020886792,0.013447052147139186
ICAM3,-0.0649723797727228,0.015311051826524683,0.03461906551009008,0.04771701488802342,0.010466713331985419,0.053257815823603456,0.04226982784457137,0.011687656745145424
LAMA4,-0.013665446974709894,0.016853703509628455,0.0023803312134767812,-0.00772946496578144,0.15240192107075387,-0.0867002846783158,-0.0035224461557496816,0.003308753184614647
DLL4,-0.049540385614957376,0.03533622936241474,-0.026501259892055526,-0.017281655712971942,0.11296750713393973,-0.0971438340186216,0.004997493968397692,-0.007408647498548297
SEMA3A,-0.04350383487463221,0.032540247640240126,-0.020336926471450915,-0.03069284611073651,-0.03608977604394716,0.13122794749727937,-0.025809421771268475,-0.017028321334140412
RLN2,,,-0.011600951258197906,0.08073208951926593,-0.024822802944907477,-0.04598017830847207,-0.022151077099357482,0.08070148935763628
C5,-0.020503616348971184,-0.019332828817004585,-0.0015718734856677438,0.006170362921978651,0.09438762227990187,-0.014729251454025155,0.028347488781573216,0.09800544655320176
COMP,,,,,,,-0.02736381541564719,
EDN2,,-0.012858811160719947,,,0.018136043915409863,,,
C1QA,-0.02305278811934031,-0.023985045029333036,0.03726073927947949,-0.07808140661783687,0.13883499135900926,0.10381899021094713,-0.09753004587234233,-0.004438098192318056
UTS2B,-0.018205893758624553,0.03635033049712643,-0.013196372796037973,-0.012248531248797101,,,-0.023601928902922238,
COL9A3,0.047775813998621096,0.003375544805488626,0.018043116328554966,-0.005078812034630112,0.13314464559267222,0.014734252842630783,0.061671036278248284,-0.024811463440216588
DLK1,,,,-0.020386337520230873,,0.07908635115428761,,-0.055290108116233326
HGF,0.06954210621054735,-0.007741641773804931,0.00737606326138068,-0.0013121138164663107,-0.017039495444468356,0.0027854848566854864,-0.018885628746973082,-0.020704984583600292
P4HB,-0.02658394362050354,0.018895364757270366,-0.03701372550961764,0.06601753772019688,0.07194813823053045,-0.03442232716199537,-0.06639536641171938,-0.044417959607874764
ADCYAP1,-0.02002421228373995,0.055014011969613,-0.01639358995114923,-0.024731097346952367,-0.04732956914126202,,0.01715722364411592,-0.04064775327420267
GREM1,0.05098068321770172,-0.01808751344694554,0.03129786727762256,-0.01058657098979166,0.0027183549419503156,-0.03336607275936865,-0.014138552466792246,-0.02638968197693024
EGF,-0.038048123697232664,0.040982074752273875,-0.0010104420377608312,0.010350758172507349,-0.029819515548172432,0.04533781858803492,0.045575316937366536,-0.024906470784911934
VEGFB,-0.01109918246505128,-0.03509375813990332,0.019728593006191994,0.014571671258412572,0.015188482418697464,0.14918852798838558,0.012589205382619642,-0.005024743669927511
FARP2,-0.03323413000754324,-0.014672388259919783,-0.01753532070774249,-0.04666723263701706,0.08735345734442763,0.07003641716761715,0.03176914833196153,0.025046240742205808
LAMA2,-0.0063003221011789625,0.018246879741458888,0.0606462821591363,-0.018465485018498807,0.09731838650610583,0.05464494093953315,-0.05558959642800974,-0.06774855946141303
NRG1,,0.032117443527101136,-0.02091655439504665,0.005239188546017881,0.028329381061919758,-0.05426522252695129,0.04186265263264247,0.0306091421026494
SPINK1,,0.02059394153641359,,0.06371879787172892,,,0.010639071001699677,0.01435570969808391
EFEMP2,-0.056490407125401355,-0.019466257291586866,-0.0073137423103602685,0.001234194959487329,0.11577595251322116,-0.03253313615915713,-0.05985163162160387,0.035550428201299715
SELPLG,-0.002544238113797647,0.0047549530555400085,0.035553942115266066,-0.02489513792012452,0.0012818553927115579,0.0069208861579917276,0.008588205937355228,-0.02981061741194701
GDF6,,-0.02182880828657091,,-0.013721433847032217,0.06960453753320624,,,
HLA-E,-0.07151987453831479,-0.05692391790401631,0.01835332103938795,-0.09731047723433667,0.13702870941440023,0.0468495083057384,-0.06692368921504945,-0.04969015953885566
PTN,0.0031234289196807605,0.0005832753245234044,0.005109813689182765,-0.06215876088959275,0.18338486218406,0.002320212408197817,0.11972815495516696,0.07805300120399149
CD274,0.031844969772253554,0.02050886130310561,0.019657315957468724,-0.027748367685408497,0.09083973104258443,-0.03367907456869173,-0.05685772147900572,-0.020214243015976737
FGF10,,,,,,-0.047061377721299556,,
CD14,-0.04427671752167706,0.017700904491561222,-0.03550687333311515,-0.02189537527691927,0.09644490545854488,0.06950615154421518,0.012356066112229702,-0.029058712011044804
SFTPD,,-0.020748188389792577,0.05175952236672048,,,0.024199919772566008,0.022723311361042657,-0.03934513136950585
SLIT1,-0.0478852422380935,-0.011318743228598525,0.006743624902973867,-0.020318005623893087,0.046164605085743285,-0.05027463711594443,0.05452161293509006,-0.06895921862695609
