,UKF251,UKF259,UKF266,UKF334,ZH1019inf
GSTM2,0.022788520274922112,-0.0213132315343756,-0.0151289178139258,0.07407233256522576,-0.012203457606094679
SPX,0.0009049871614906974,0.010939948312136587,-0.013099518120980895,-0.06606659787525158,0.02317905070028644
MFGE8,-0.025044365317457375,-0.033851546042546025,-0.044321402605120734,0.016038673736598067,0.015514611683606256
TGFA,0.044317748621010636,-0.016319146058564077,-0.003991302576180348,0.0010579665606031546,0.02351281200185929
SLIT2,-0.009962072289210935,0.03167088639690701,0.010288421969970974,0.018431096304573964,-0.027323533658794984
PLTP,-0.06527924358827814,-0.004340582520865782,-0.023952053088879776,0.022874524353695788,0.034001126936555964
APOD,0.05484210075827607,-0.017747160193421766,-0.019265435505347817,-0.057072919650513566,0.010379453375980037
B2M,0.005394667835384487,-0.04390737126037417,-0.09284020395342892,0.055902984376666444,-0.023265943769350796
OMG,-0.017347899461292244,-0.0005201091736549531,0.017695339621150084,-0.005315857935402296,0.03109546572814415
CXCL3,0.045924445501129375,-0.0004122775652070947,,-0.02324802354118688,
CXCL10,-0.047214622117554846,0.005998898516121463,0.16078784601672413,0.001510770942693376,-0.03258978305073559
RSPO3,,0.008401489112347772,0.07628880480179706,-0.024293736538777214,
CORT,-0.028654531067299403,-0.029886459449590223,0.017119362324466827,0.0228529078092198,
NCAN,-0.0009385311329137796,0.014653398396687006,0.01101948646447003,0.051633924291292134,0.03323725950156565
PRG4,,0.07417186899317776,,-0.01565496874798652,
ZG16B,-0.0025185821193912444,-0.015265682792269223,,,-0.022430784793063548
TGM2,-0.04013715510124863,-0.008053473123633767,-0.07048775716623237,-0.03796574648696232,-0.02987821549885656
VEGFC,-0.02479092543939763,-0.02344219499925629,-0.006560116866653293,-0.028986795647313723,-0.029074751913932925
WNT6,-0.017855045919838216,-0.018192313691937266,-0.018350250996475644,-0.02529821149688911,-0.021331678971660387
NRG4,,0.05621065500062468,-0.022464099475767173,-0.013286575093541609,
PMCH,,0.004723858813620754,,,
COL9A1,0.02451100526264337,0.01774661557829807,-0.04431816125384496,-0.020755819879147448,0.013564659479015317
GDF11,-0.017720237889492695,0.06408752985413575,-0.021383557894408853,0.05349498836804716,0.032013770409701534
SORBS1,0.02855603677446451,0.004323217966486849,-0.042079950744059826,0.020411136583563305,-0.04833341799281355
DLL1,-0.01789594079545567,-0.013454007121515515,-0.03890505992478726,0.03690201257071404,-0.002422901125409546
TLN1,-0.015762923463581834,0.029060436726934046,-0.02817492009185908,0.006451172209576741,0.029248547834634903
COL2A1,,,-0.01988021321558163,0.006165569035629677,
SHH,,0.007186237595067163,0.048400962058667216,-0.022525115243169525,
PON2,-0.020624489426445822,-0.04242582472586012,0.06546135192398737,0.05945746708201724,0.04740475219354466
ICAM5,0.08997555687016436,-0.021302770000085892,-0.021747626776636136,-0.003101972433643437,
HPX,,0.029280954691028892,-0.01835025223432958,0.07127277127486022,-0.036760656515342854
SFRP2,,-0.015566532947607674,0.010388277798924258,0.0034403392681026847,-0.04278637208553358
CFC1,,,-0.005142514401149294,,
CD70,,0.0534295432877188,,,
HP,,0.032899746310322525,,-0.02459854767431732,-0.07225605095727153
CXCL2,-0.029538520221771527,-0.004866794764373208,-0.028361109221532114,0.06585985646628258,
NPPB,,0.033412177990681864,,0.04526452171563319,
CCK,0.0010701934263579488,-0.018148464329005236,0.054121005602139186,-0.07872306978902162,-0.027917884139467324
SEMA6A,0.020972585860011023,0.012439583843671215,-0.01958324325121726,0.0625792786423486,0.012559671925633413
IRAK4,-0.005899312946131242,0.00140330008516646,-0.02796845718617697,0.05424148515921279,0.08875022535450589
GSTP1,0.061697826497739056,0.023997904900049178,-0.008585707650454438,0.04447148634636516,-0.017408495843880437
VCAM1,0.01858967277315811,-0.026530009372387885,-0.036561324725155116,0.019155975834988438,0.0171494929778086
NXPH3,0.02520778204650823,0.0056099572899745345,0.02545219753610536,-0.029216559398544218,0.05694279631218579
MTMR4,-0.008524578995279364,0.016388958530643698,0.028215871765957728,0.05562729605886179,-0.07534009561585533
LAMC2,,-0.030550697865660757,0.005138905361197332,,
IL10,-0.02557416949449597,-0.03432268425503994,,-0.02594730506328815,0.09089273019463717
SEMA4D,-0.008965857824743495,0.022482057942311,-0.007867617291292336,-0.006728288903540329,-0.0032257362642959275
TRH,,0.015699237540984665,0.011795245342056835,0.08002957164082353,
SEMA6D,-0.0010333478599501174,-0.0015510043015216452,-0.047482858496882115,0.0509785541773261,-0.009176153046640061
CEL,,,,,-0.008391438212252278
PDCD1LG2,0.0013854576716520225,-0.0018053690851295959,0.1331688087247399,0.06515984106707835,-0.00311389209479567
SPINT1,0.008481323741372669,0.0215854255538756,-0.02283768410567544,-0.01915338270153538,-0.054579694192530274
CTHRC1,-0.026784583775382162,0.016264363762834723,-0.0745875122390718,0.03847132802159349,-0.02581093002576353
PODXL,0.04852718116790903,-0.015624799610372088,0.010881096154179409,-0.018725169891185146,-0.0063319110589039095
JAM3,0.030920390272078564,0.021593449577351997,-0.0439003033377068,0.008229691212898705,-0.014939954846359817
TGFB2,-0.030177003810943393,0.003098203906750939,0.010159168919006265,0.022273698145361582,-0.029131887082041903
COL18A1,-0.04084844205304548,0.030213092446862332,-0.004167234423831724,0.05149167976920667,0.06450373652237582
NODAL,-0.01719740280410696,-0.026918151892426148,0.043146423496478306,-0.03985028594643173,0.03195090818830662
INHBB,0.03544123113340728,0.008246204988909649,-0.009842055087891882,0.012611089741679602,-0.02483947717622734
ARF4,-0.0015592522342763027,0.016386907775327055,-0.030694997182675588,0.05596656322472024,-0.005392160382162682
CXCL14,-0.030910576539205713,0.05483331697581921,0.026020042670696714,0.04230082379569639,-0.07615415489227018
LIF,-0.021762326719781212,-0.024454541579167235,-0.022275167470805497,0.0660734234727053,-0.05686364386808081
MATN1,,,-0.021504241226568077,0.006618244009435139,
ADAM28,0.05663317314285506,0.03454601445010507,-0.056940454964500516,0.05439955548875871,0.07780826532524389
TCN2,-0.02600118463353304,-0.014605596393563501,0.024785457626326852,0.021842065596716666,-0.06558483600297788
THPO,,-0.01686326128440396,-0.005351026290818558,-0.02360151655773151,0.07059862518310125
CUBN,0.00565481311386221,-0.004970697971630654,-0.028600885893419567,-0.00249135230653658,-0.048384233611024716
TIMP3,0.007882033511830339,-0.04384660087492887,-0.006560452883156645,-0.006081606158936733,0.020773763853891163
PIGF,-0.012030521052195764,-0.00293702496918168,-0.06202808152564571,0.04551827179138838,0.037200866471964474
CRH,-0.02158269517243528,-0.015416799534015299,-0.018121802333600265,0.02425600022637595,
BDNF,0.014589404650357596,0.07262578843522843,0.030911892664191722,-0.012991250548676168,
CCL5,0.0031569004724500156,0.07901529261947354,-0.026471493108826485,-0.020394885704728787,-0.007045911906845786
GAD1,0.05578880041200378,-0.022705644967757527,0.08642240413346136,-0.04967055177990893,0.051119538466823725
COL14A1,0.021201809585152862,0.04423514651138507,0.07843063206077418,0.045105087955198596,0.037092375562353314
HLA-A,-0.0013202618602079059,-0.05008544775899953,-0.08622740201374002,0.10668317900735576,0.009923147506788795
CD5L,-0.01555227412346964,,,,0.08381166188057047
FGF18,,-0.0122485319394023,0.10718509202579649,,
ADM,0.04576140890592834,0.03340015850420115,-0.022199884044283247,0.046048904319916685,-0.058178566232507785
GNAI2,0.005752457661257758,0.029488710951860394,0.0003102186796199837,-0.006082169280994753,0.13831431944101338
COL11A1,0.01610863661972857,0.02247008512519497,-0.0628751742528214,-0.02636820690412067,-0.04166125626998845
NUCB2,-0.05008187020486039,-0.015928465042244357,-0.01527265677560238,0.008017629688188393,-0.04077162644972626
CXCL1,-0.02315307045427189,-0.04054870463729927,,-0.032018300853263244,
VCAN,-0.012442362341352544,0.026299758379801055,-0.0638005187213731,0.08465630306577288,0.08311567375822261
MMP7,,0.02425499098238694,-0.02227516121827639,0.00039897789915254854,
PTPN6,-0.022075417867898406,0.004238186171579013,-0.03252021726792385,-0.055557866695981784,0.008269419224565503
PTGS2,-0.020662900858862784,-0.004241139835908221,-0.04720807002301622,-0.048163076577723125,-0.04080358378520522
XCL1,,0.07261371757878583,,,
CD58,0.0115169416146763,0.042827441698945944,-0.02313693344856564,0.06083396908905713,-0.013118632462260645
TNFSF14,0.00276589380817601,0.0010293998708136587,,,-0.031543549864962064
CNTN4,0.1028604421991241,0.0010505703541480364,0.14478493213908808,-0.006976008183546248,-0.00615859472993841
NTF4,,-0.01685787038328337,,,
INSL3,,-0.012248529536924253,,,
BTLA,,0.011111444731366514,,,-0.02963851765308101
MFNG,-0.016574519106080803,0.03206195306632683,-0.041344629853684325,0.029128737142422517,0.021052411040778457
ICAM1,0.01707357768281956,0.004055086357623234,0.006869944131543205,0.04959043767262736,-0.054938101897862905
PROS1,-0.011979942329650096,-0.000972211208013894,-0.007033154512880892,-0.05812986344131222,-0.039875436681163064
CLCF1,-0.012500256810707213,0.00015145203950613087,-0.020706986759217227,0.015700529654588114,-0.028429866458763418
PSAP,-0.02638317100055544,0.05191721035338256,0.05314864686469999,-0.010123393281287148,-0.005651449205965006
EFEMP1,0.03850728418442146,0.01175178677856355,-0.0028029464209254665,0.06682783526569622,0.009365445726346023
C1QTNF1,-0.02109684002661822,0.032000570440105056,-0.011333490758001314,0.016023697224816242,0.08915293966134076
ALB,-0.03185453245382477,-0.02174551549766319,-0.021307513717515728,0.04484491377071142,-0.024555385806516773
EFNA3,-0.02923999537945876,0.007280275813920059,0.05534365537961169,-0.033776371941219435,-0.01612694720913909
DRAXIN,0.10988192771083079,0.02850900882120597,-0.017396483003627138,0.010734190037631484,0.0007619797236039466
NPTX2,-0.029746938673096617,0.015445773668363883,0.04532354283320914,0.0012159712388347733,-0.029839286103946285
FGF11,-0.02406330954797829,0.015091022603318918,-0.06541174744557193,0.11883391919672098,0.038212873675833293
CD59,0.03449857428360058,-0.03681287207295489,-0.025022650603811075,-0.04646325570732342,0.06296781795221318
COL9A2,0.01330959781701598,0.03501637248587162,0.02381364736148954,0.049406829150702075,0.04804815392446649
DLL3,-0.010221598019254555,0.002308111257875391,-0.07210216827191843,0.00884740433160219,0.015204206167361364
LIN7C,7.148063993921898e-05,0.015885878686554618,-0.06933359885825609,0.05357743557562686,-0.07843696104967283
GDF7,0.011946315408695734,-0.008679345502502643,0.03308168171594641,,-0.03360888764517957
PSPN,0.06427723476408607,0.03141851851726493,0.0570279820256143,0.08893969016215789,-0.04347146090464379
ANGPT1,-0.01807355080872781,-0.02306809954649973,-0.03667596486369096,-0.00937449216065822,-0.035334096952398746
PNOC,-0.04244839742198168,0.007047521665908421,0.028946339242119874,-0.03905815246500738,
L1CAM,-0.030864251641182207,-0.0049588897981404515,-0.009012663761606518,-0.06991800112914096,-0.04525661861693198
APOA1,-0.016647259637534013,-0.019075061020338686,-0.014398665845303447,0.003383352497366867,0.007637490549640942
PSEN1,0.017093802125821792,0.033037722994336535,0.02543910867506725,0.05265077060191054,0.04245768005134827
CALM2,0.0038979135190078122,-0.022926741931359934,0.084489867089958,-0.04662696277442365,-0.06376777845358057
CLEC2B,-0.009824356872629858,-0.040665028759813544,-0.014542900867597065,-0.0206990017399563,-0.0363171932175288
NTNG1,-0.0048872706655635765,0.03711876458652097,0.10666880550657826,-0.01330679808889982,0.028828812449735418
LRIG1,-0.008193847895234686,0.04202876156404856,-0.001338679526923102,0.08579700525600058,0.015028075341535515
CPAMD8,,-0.014487824864251398,0.043775916659195765,-0.026316268025010855,0.05263181604456206
GHRL,-0.013455727074666713,-0.03864409141070056,-0.022651585016685266,0.025712875677914353,-0.011262353699596554
NPY,-0.06367595876235488,0.022255202433882557,0.015941617608685985,-0.06715964421073164,-0.029916912719585485
MMP2,-0.034013585093210896,0.03357128437002076,-0.014251396533326195,0.023396290779012684,0.031846625958136386
LHB,,-0.012617801332429542,,,
PPY,,-0.008219844346653163,,,
ALKAL2,-0.016281351117091534,-0.012434484359460887,0.19506480091287834,-0.00843946465320715,-0.006660112188356067
CSF1,0.010027860670913193,-0.0373972589900496,-0.05688719830714906,0.03934355695781427,-0.05509817083075966
SEMA4C,0.06121937456416074,-0.01435686763513344,0.02222416023710738,0.042468347009684194,0.01664246535498944
ICAM2,-0.026458862975972736,0.0296950133302341,-0.009661160333873252,-0.0008153004491529615,-0.02564970676847838
SYTL3,-0.03389575890576882,-0.03172302278442423,-0.01635084026574897,-0.03097254056836149,0.09468295181180654
IL1A,0.007600081570482055,0.10963537309483684,-0.03043635129081438,0.07764155247508367,-0.020728111178931318
HLA-G,,-0.013326839900689233,-0.016439113635348217,,
PGF,0.004584095862129822,0.005945736612283032,0.012303486725850965,-0.010405785298083631,0.07559626301993638
LGALS8,-0.016118536796187452,0.02090386269490588,0.04832442457187989,0.09715077577251985,-0.03655017615901185
DKK3,-0.046545000932482455,-0.01764578008009786,0.05829557734319391,-0.06984405105347374,0.0731505606700982
COL16A1,-0.007494339283694306,-0.024129807169262094,-0.020999717354749006,0.08376816682567806,0.0376331293690789
TPH1,,2.769901241178076e-05,0.06570594176945335,-0.02840339195745446,
TNC,0.01363912076953108,-0.007969387342758222,-0.0520103555706904,0.05320181218670287,-0.00023978051264872524
TNFSF9,-0.02722613080801107,0.03206786027032116,-0.02254516793361275,0.02738268728767976,-0.009649583101213586
C4A,-0.01604454173909796,-0.014959135661774509,,0.003251262742299003,
CNTN2,0.049603226994090144,-0.06262062839502927,-0.0011100260661166706,0.0236605506442233,0.001508425355972222
F7,,,0.08217269049793938,,
LUM,-0.00964686351297296,0.036075109624731615,-0.042777239145458244,0.032675102340659304,-0.004456177424447202
BTC,0.0798631079731801,0.035500278863646706,,,
APOC1,0.009349358328641148,0.03892937403692204,-0.07797433466250964,0.07001332933295988,-0.06434952584138494
PKM,-0.0009333217434854711,0.015153708260121752,0.037261558015241086,0.04479005855663465,-0.03097820311396773
TNF,0.0281174373784176,-0.014886729551224075,-0.037167501688925055,0.0047322496865987,-0.036994164788715624
GNAS,-0.016494710767895812,0.03115979171607147,0.039877745066479724,0.05117532253450428,0.03862866952465888
BMP8B,-0.044445866491659464,-0.019320485032820033,-0.039605295419264865,0.018952586676488543,-0.022844179064134565
LIPH,,-0.018951261746976464,,,
CCL28,,,0.04052638599247301,0.03838130212464813,
PTPN11,0.0439196838863541,0.04545060532936416,0.022569576629685402,0.03857655280000949,0.045577383071223
ADAM12,-0.019105948384944945,0.03439789848914959,0.02590376002349964,-0.021544008224954597,0.014060167017433295
EPO,,-0.01932048557381396,,0.045313056536996896,-0.0301931947267605
EDN3,0.013294258199841442,-0.024051319071751214,0.047333133825054614,-0.02869647690596569,-0.023136818469750405
CCL22,-0.02028414624699801,,,,
CCL2,-0.009482987042365897,-0.040848835203919624,-0.015159018503494048,0.008992973209977422,0.008829511311974906
DSCAM,-0.04487547608258443,0.06352884167512256,-0.005268617437521027,0.0185131696711872,-0.038845524910753215
ANG,-0.00890457785868363,-0.01451815036041839,0.008571996734657247,0.10199927537286847,-0.04792292997885868
FBLN2,0.0016756978962308591,-0.0292954204316215,0.032638556046405455,-0.0028989958787447945,0.03086791059596323
VTN,,-0.0013027743840433907,-0.017419527644461905,-0.023601512114433242,
VEGFA,-0.01951787222065121,0.012656706388340135,0.01611464828301781,0.07088291359276197,-0.03534358934144886
F10,0.060878774201859824,,0.02175964943282303,,
SERPINA1,-0.034223993699509216,0.025437477932700927,-0.040491673741735686,0.09106377781627664,0.04856208185615734
VWF,0.03389191104683845,-0.017903068840422323,-0.04105341804988539,0.02897467232017483,0.024750924358202486
GDNF,,-0.01571492194254492,-0.027114170193011905,-0.028403393916623377,-0.02578533794829446
VASP,0.004909886451367898,0.016274183817706078,-0.030441395922296045,0.053178549602038064,-0.033817102446187686
ADAM15,0.06125601772654379,-0.01518728315502523,-0.006221673623085893,0.006599689472890731,0.017189752859425943
WNT2,,,0.009845389799977965,-0.02658136555286669,
CALCB,-0.029345887747859963,,-0.017656554772128852,,
OLFM2,0.057439537898288096,0.0169569018655506,0.012477880269528696,0.05366288373192854,0.019751273045762796
MFAP2,-0.014247883003409323,0.014338233742699819,0.021693719835738416,0.0008240421196468464,0.010024276958149267
HLA-C,0.02658245198613943,-0.026587985640328944,-0.02908119832324258,0.07531532536845538,0.08504789977218345
THBS1,-0.03323310773279965,-0.024578382260920583,-0.006424281439856543,-0.028596970058764815,0.025800823612006037
HSPA4,0.03441269565253778,0.030370851284199328,0.031079258025708364,0.01098064941082896,0.022626744171382343
LMAN1,-0.020643095615386898,0.015991353438879245,-0.05740209570224776,0.061569822445490155,0.039347345359105335
LYPD3,0.01597320696076858,-0.014165368498196853,-0.021892822688225167,,-0.03284700599154168
APOE,0.06756840045855482,0.05000634490617056,-0.06330854637031426,-0.00011424079231068014,0.0641453344949844
SOSTDC1,,,0.02455480850824303,-0.03508706278604497,
ANXA1,0.050839978192283454,-0.07722342087891436,-0.03382300113950208,0.03610685282341666,-0.03482743134319703
WNT2B,-0.014184864933761246,0.018325423366047606,0.14821753985898822,0.03246346822422187,0.02711872870104652
AMH,0.014211316143691387,0.038668179627183476,-0.019208717751815898,0.046450377067889695,0.010713606429045265
GDF10,-0.021035287544895264,,-0.026288769919942546,-0.030264730310325158,
EFNB3,0.04554917731486997,-0.012460812746987036,0.057954889362250836,-0.014658946862392596,0.021059985199781663
LTB,0.03396425506516278,0.010909603755630555,-0.018121796309432014,-0.03270483704390892,0.07618322945211307
ANGPT2,-0.004957934734801194,-0.026243679756426944,-0.004789785773622421,0.029655434658533004,0.047714555777553895
NRTN,,,,,0.08232365901174145
ADAM17,0.039219032015278564,-0.021695793018369706,0.041842719693113865,0.024612303194676177,0.10861496039233914
LRPAP1,0.040605300479661016,0.016818207375123493,-0.029214512805652557,-0.000907754147950493,-0.005823461778219118
NID1,0.046075998534269164,0.009358954671315464,-0.03875566550701245,0.008325532385880225,0.001664804230061326
MST1,0.05915664836523532,-0.005744794935510568,-0.021708019034284938,0.016266992765516915,-0.045064004582243994
IL13,,,,0.008323301370994256,
DCN,-0.05782869250346131,-0.033399934564055135,-0.05985474943583312,-0.04538462078115277,0.07303783443010295
COL7A1,0.03806583669344416,-0.0005927172958256082,-0.019953712903495114,-0.06467931155297668,-0.006378951807002042
CALR,-0.0036115995417337603,0.010527784869902742,-0.05994954837008045,0.053287165035329084,0.044499298212309926
PIGA,0.02519855187679348,0.05689100614728287,-0.05992444769285259,0.03575773076057554,-0.005743156684089124
CD200,0.02570167136303385,0.043551970382554026,0.07464194377706997,-0.023580883413553765,0.04945557974288519
GRP,0.09049540204637778,,0.04008428238548775,0.01817136762640618,
CDH1,0.061612378546618704,0.03228867552984758,0.0010097301492920578,-0.01665537745481039,-0.03391502812568919
LPL,0.009010139975996007,0.006708322449942892,0.015132834128272245,0.06981140883709148,0.013738525746301576
SEMA5A,0.011699340496630933,-0.050252480075828415,-0.03706387155284876,0.03701286574766904,0.03229270016807297
SEMA7A,0.01656932347550576,-0.0031084598559953706,-0.009183085073681294,0.05886624826336523,0.005757083439913677
SEMA4G,0.08238710995967229,-0.03584547337327476,-0.028211717364393308,0.0712053243232302,-0.043338979260684536
SEMA3B,0.012022912715477986,0.05230611472275139,-0.03342042549726143,0.03291474942431311,0.0719614725103373
RPH3A,0.08476369710044959,0.008878333691946539,0.012757504386658163,-0.05325754468841471,-0.00515380734884677
JAG2,-0.020982236789964782,0.01729444535496891,-0.01971778307606839,0.07078362905917066,0.024348371982187245
CGN,0.11201004489405324,0.018205687659580295,-0.028665466747722274,0.03770500767680272,0.10300828344370672
GDF15,-0.027948340578805422,0.015595443812704793,0.019451392180070325,0.006497156494795036,0.0875732267461724
SEMA4F,-0.04609440849425522,-0.03622379092401358,0.010777323570207682,0.0625106380211329,0.09130367503788933
NXPH1,-0.03108101896858603,-0.014093743087875798,0.0042137062167047915,0.034483494317435144,0.026250310248160262
ARF1,-0.00702212109694288,0.055606386173403605,0.03549425651309746,-0.008320995683949641,-0.03325177849605116
EBI3,0.028010815037404702,0.010547491812219081,0.011231351883432286,-0.0289362953896243,0.012473371794648299
TIMP1,-0.003634144362380444,0.02689638769266487,0.022035166893688653,0.020249839465104662,0.03309828069143177
SEMA3C,-0.026481528538074613,0.03142274133802695,0.030121994903865447,0.0034034754076478456,0.03737370870084744
GAS6,0.0001464751339299424,-0.033343999154440696,-0.020211875217195963,-0.010057483605337083,0.03238925982195072
MEPE,,-0.01654283989597061,-0.021152824569648693,-0.05262101631544537,
SERPINE1,0.00875663868632758,0.007862175034309431,0.0068182388952310186,0.006865189079505443,-0.08522634778501324
RSPO2,0.12713598712458826,0.019969479798940492,0.05008038008667539,-0.008612198588941472,
SHBG,-0.02693248213792363,-0.0020768488598162695,-0.00032586081878590526,-0.022889305574002337,0.04562604433997283
LGALS3BP,-0.06318102465215722,-0.0012210877680179125,-0.019055928763912197,0.05332180392689672,0.005658828435744252
LAMB1,-0.00074488355444374,0.04023761961987513,-0.02738591467114254,0.02659495967862812,0.034165419315050155
SPTBN2,0.008724128414566606,-0.023517935500579807,0.028267865815584204,-0.05742297087038234,0.04812299885056585
COL1A2,-0.034976653377609856,-0.0023985933154972226,-0.029881692303214104,0.053136062050056665,0.06126539607058242
DEFB1,0.06740472805421668,,,,
CEACAM16,,,,0.009122877018610101,
WNT11,,-0.021635583031998782,,,
LGALS1,0.015468858540940097,-0.00445749325290413,-0.07612509335719993,0.05113389767550962,0.01739828174062945
BCAN,0.014720247929351837,0.009381197710838774,-0.026901324482723626,0.08153508376003697,0.06118534021083409
ANOS1,0.018944533955504068,-0.004304718122677583,-0.0656828897315732,0.07670573783626883,0.010260809322327246
EDA,0.01885150534489621,0.0009074129416757015,-0.010414630519670648,-0.008775898056332337,-0.04354538298140622
FGF22,-0.02176232286161176,,-0.002060538905515462,-0.017882261718801595,0.058942338004088976
