,MGH258,UKF243,UKF248,UKF251,UKF259,ZH1007inf,ZH1007nec,ZH1019inf,ZH916T1,ZH916bulk
PCSK1N,-0.11641788828702233,-0.11979663353481186,-0.09411085763441042,-0.00035564881278139993,-0.07185086660545134,0.0706515700609553,-0.06194807913552605,-0.10050624268329598,-0.02871623905916717,-0.09668256433757098
NTS,,,,,,,,,0.034679725041555816,
SFRP1,0.14278168448696618,-0.053070250813076106,0.008481401420287952,0.04927893811745169,-0.01607631931371661,0.03760650997440295,0.029866099645787524,-0.022854197851007185,-0.02126257556294034,0.008310684407158219
CXCL13,,,,0.03957395778061155,,,,,,0.14547154755343755
MICA,-0.024712022418539883,-0.05942525286511877,0.048783799362302385,0.028358540616141605,0.04320269569367474,-0.0005095322183206434,0.06490142179293908,0.043863225618477074,-0.012280602258309101,-0.03846981136624885
TG,-0.018796032380788228,-0.027399668983779345,-0.03060509272421873,0.011177785968790436,0.09798255196654673,0.030476403246407203,0.00028218616429546853,-0.035695168122354244,0.02938592126536987,-0.003511282158254811
ADA,0.01724158845695891,0.08384301201497427,0.01902902169834864,0.02848764733720318,-0.015449318609523335,-0.05921932920573923,-0.1029397296585509,0.042805745374873666,0.0038324867556860094,0.0076740459397606495
LAMC3,-0.03321298223364056,-0.042206577493947454,-0.0220475131644989,-0.002485278392391541,-0.08945792268769286,-0.011891536861336083,-0.0177217587868145,0.05087130741197674,-0.05187449629660033,-0.0379413232831731
CCL7,,,0.12602384533781386,,-0.012543223784770755,,,,0.011932351554354244,0.0796418651822211
NGF,,-0.019802468595867415,-0.02122523824980133,,0.011235475930940134,,,0.03097468500281609,-0.027850018603888017,-0.04396817469455385
TNFSF15,,0.0463580377169572,,,-0.013967493165558958,-0.03154017325904784,,-0.03290144287462849,0.02379855763858286,0.008948135476559831
HMGB1,-0.051725910053243895,-0.08860518499014292,-0.1042482500334426,-0.029241523860142397,-0.069603699506288,0.023624399147976812,-0.12711542377315865,0.022518972242629023,-0.007993481902242566,-0.12776214963491095
ITGB3BP,0.04265132019997693,-0.004426488177083072,-0.017058266436442874,-0.00952364835602735,0.04737256453573751,0.025860682248793516,0.03436057568568869,0.03170399908859069,-0.028525849409069333,-0.04121235321567751
AANAT,,-0.03549279379898277,0.020059420716681715,,-0.012708991632447068,,0.032268071704324254,-0.022833338752363198,-0.01629805218745495,-0.0016997455758272699
RELN,-0.015582409166946911,-0.03414373844184827,-0.038720825821398144,-0.03425444123177096,-0.022059963358267765,,,,,-0.009341545955220121
IL15,-0.043431898324827044,0.10531784434998395,0.08810668262911188,-0.012688957468607992,-0.011291874476615919,0.061443903984832536,0.02378962312378267,0.17192758056090757,0.01776432936215585,0.0557148040603301
UTS2,,,,,,0.04288194304583955,0.012122069562744673,,,
BSG,-0.06893478318427487,-0.028674571330337018,-0.09396967378675411,-0.06246602034619311,-0.009416673314460266,0.018491779299375545,0.10758645057561109,0.02930695708686394,0.01171739152016963,-0.07068042599297095
ADAMTS3,-0.06897323646151939,-0.06495206339366899,0.03391046146731472,-0.046467152857587984,0.024105191495760462,0.12258878152315952,-0.11194175959902408,-0.027340598625713825,-0.06462646030411809,0.003717167599915606
CD34,-0.0382078595951164,-0.012344855497172336,-0.04731549430955551,0.04080459094936747,-0.007853876392525258,-0.0328010591357038,0.02125393210804061,0.05522751138487314,-0.00952561200241379,-0.010881964190716045
CCL23,,,,,,0.27620570589567595,,,,
PLAT,-0.08076169740582838,-0.07644553487464974,-0.07988140927233217,0.0098281222826566,-0.13325182588559062,0.022276313046134515,-0.12936342199043027,0.014268765918904195,-0.03371307305773306,-0.09433303053942306
LTA,,,,0.016787558606262923,-0.01607631856164112,,,,-0.02193472206890131,
CKLF,0.047363465744534414,0.002822174191565869,-0.07434416410657792,0.06214375697825769,-0.020325256407810178,0.04448519935909751,0.07616230210765415,0.0158432738791277,0.03702205321049324,0.009243539565677595
CD24,-0.019625012478365893,-0.050079385652536626,-0.05201549586912477,-0.014642181891019592,0.07209380724947276,0.02213786206229663,-0.06114404318019574,-0.002429108081838824,0.04315394889801663,0.015955467216699055
HSP90AA1,0.005810006309077545,0.11735192181286841,0.1157229927703254,-0.03161996538960638,0.023354008129976993,-0.03520277101584639,0.143719833173536,-0.049809574802390344,0.06025170781539137,-0.037077500655649895
BMP4,-0.019343846041072338,-0.0428573859806905,-0.026814870855674584,0.03395262287132769,-0.029997014226428052,0.06820813691203098,0.004177117731974475,0.0979899434438485,0.01847464811446126,0.03691110637253909
SCGB3A1,,,-0.012362172406226805,,,0.10621943183650075,0.03649941399674907,,0.11286683269884949,-0.037045627604026785
IGFBP4,-0.045102652020192965,0.03679219747496801,-0.001607966936877274,0.02116635950237626,-0.050730078818152245,-0.031571263706199504,0.0233728394935789,0.005976645573103439,-0.039588453780165615,-0.01818979259182326
RSPO4,,0.07402541761258241,,0.010644969362756234,0.033637486548652645,,,,0.015891182430864362,-0.0298708968771806
LEFTY2,-0.01861019077660988,-0.025339351815517514,0.038851460822622134,-0.03010840061135036,-0.027880933857858576,0.07996702483690057,-0.17131033972692739,0.06735761642665836,-0.05047189863320135,-0.03368730639627235
PF4,,,-0.012823769452523184,0.09534251502005926,0.015220136967958148,,,,-0.02193471699304392,-0.0020392755467041894
ANGPTL2,-0.07283217879480657,0.045959560113423316,-0.05222285667467435,0.0011722085430911878,-0.06015848332447453,-0.03767109289869987,-0.1989459697655243,-0.04747137405154981,0.03795393357528982,-0.06110671140351003
LRIG2,-0.03621956656977044,-0.03929251132323526,0.01758311044089059,-0.03280402007831706,0.008388140774941854,0.05062955014587702,0.05129514589448691,-0.004141743546984929,-0.05572843530408379,-0.05837485953502381
ICOSLG,0.026479808377017976,0.10710018831339994,0.004240773561861418,-0.00739654240600771,0.015596177876784738,0.031032307615204344,0.02320183871026115,-0.07968206413749034,-0.012891692250670337,-0.07393990392338465
WIF1,,-0.012261512793024593,-0.023074291661335344,,,,,,,-0.04293769955085115
NPPC,-0.0601270773187159,-0.036944292508502986,0.03460453602962104,,-0.000205486451513776,0.032471333153337,0.0790072693191435,0.07242854430428054,,-0.00899219132939935
LYZ,0.0897298856364479,0.08733558301662837,0.0852329032792259,0.0988590693667478,0.029314066059459114,0.012317977304469398,0.14656905600227915,0.005875662838996285,0.035693150423368486,0.14125298593343727
EREG,,,,,,,,,0.006147568791593838,0.010145302781761605
SPTAN1,0.001568787407148127,-0.11194962933187019,-0.11138665357398975,-0.019554137766334745,-0.09695266107667744,0.037138389586386635,0.01804241103479052,0.048395955500405055,-0.10232263881790774,0.01870509764296749
LIPC,-0.00460031323607718,-0.03835531727854883,0.027360135191154253,0.018617657275908122,-0.019666672056805487,-0.027883581806517566,-0.01605292226479769,0.03035653322059432,0.019058972573115136,-0.03649021900895102
COL8A1,-0.032063687967931194,-0.020688921005919764,0.0657773509377919,-0.012148525264671145,-0.015617000417828744,-0.023414456570826366,0.02893363708644881,-0.008429923258757565,-0.014531884667184485,-0.060092830298978994
GSTM2,-0.05373923758556416,-0.05490303996492326,0.018865086072943554,-0.04854557469856642,-0.034636084193174196,-0.054747611458530195,0.01112228876658536,0.050343833940017485,0.01501138568051867,0.0342284922613223
IL4,,,,,,,8.385098095787354e-05,,,
SPX,0.0416526936801952,-0.04692498656750362,-0.0253917269106401,-0.024276808390506464,0.05808060299427814,-0.012307694368571985,,0.03863971787006534,-0.056733608270807576,0.10705098202013504
MFGE8,-0.0008919786850646629,-0.021182937614107816,-0.02094699278882022,0.016928172791770755,0.008105984889064116,0.020007103638594086,-0.05146324508193612,-0.051716205330281165,-0.02529917159485884,-0.09360056060313089
TGFA,-0.030923226921687235,-0.007289550145142419,-0.06852152159682835,-0.02350178267970246,0.017939645555687514,-0.03194944803966706,0.11106395345791992,-0.08485502920266934,-0.013308633319242601,-0.04749251539420946
SLIT2,-0.019343842945766885,-0.049024180084842134,-0.002896086846356132,0.011762647111360047,-0.03724673471318901,0.03575876926871244,-0.050867187916751135,-0.030919739732856635,0.02910388143795283,-0.04453980126948792
PLTP,-0.004202692987425598,-0.06762180637292982,-0.07966467528775988,-0.0019026204678961039,-0.06912358744972637,0.05401229326280822,-0.019574111240909412,0.0406128694886557,0.0014408638770517757,-0.0707687416544783
APOD,0.09738424914233602,-0.04051521781678365,-0.08839330969710303,-0.02943528222541638,-0.061481529671619725,-0.07558841968010435,0.004336218661677007,-0.038368294208574814,-0.057811667978749884,0.035437376679999924
B2M,0.0014024153159842353,-0.032933364123555194,0.08798310299511779,0.0569964546338161,-0.05519373357013395,0.051868492650067065,-0.09161963182466838,-0.014413943704895828,0.0342174378204141,0.10746761804744115
OMG,0.056819359396110374,-0.04055078379222266,-0.11881555472947747,0.00728766424481001,-0.06958575771644153,0.03766544416217529,-0.1267205392662841,-0.016694595514251738,-0.009101713270073789,-0.00027235748625611055
CXCL3,0.01647773890688126,0.11913006093247262,0.11960294564369763,0.02666177599566053,0.13568934233375413,-0.027100048434230264,0.04364759689936718,,0.13458559030235648,0.02861958717197855
CXCL10,-0.03748958062352114,-0.015565758837406608,0.029167382219473393,0.01238737239928955,-0.009714937901434,0.011125369263614878,-0.03405792132189472,-0.03687911023743651,-0.04510984630545181,0.04097887022696154
RSPO3,,,-0.016792440475562862,,-0.012708990693396477,,,,-0.015632026608797388,0.04229447733707977
CORT,-0.018796036313993125,0.015525110015665153,-0.018486321977606208,0.009501605338217046,-0.02850088749155216,,,,,
NCAN,0.022728447836881736,-0.11529553532971189,-0.12746033717535551,-0.037597666553425856,-0.08469173749566854,-0.06802734149437097,-0.05099122348408827,0.13584005101323154,-0.026516098859795067,-0.009927390491229073
PRG4,,-0.037015282068063336,0.14634649129877375,,-0.012543225739445987,,,,0.047120845892587214,-0.03256900486041035
ZG16B,,,-0.017142601985618414,0.009573515046849808,-0.014557947503887229,,,0.0018710709877767472,-0.019491454864323913,0.0050772266154525325
TGM2,-0.053325634240510636,0.04774993791360763,0.0614512716311872,0.0332154838116714,0.02800830904867597,0.012239084163786995,0.17765974861345873,0.0013122177749963198,-0.006787319417842911,0.06690344744688174
VEGFC,-0.018796037524210513,0.12814980201557924,-0.009307169237388122,-0.00940202396740227,0.004771231962755797,0.025396141391956496,-0.07663998731561289,-0.032901445808668814,-0.02006697401022907,-0.019491973882350817
WNT6,,-0.03368414617021509,-0.01994609388152664,-0.03010840140153038,-0.01734889629932518,,0.18132769177736402,0.005450630351542404,-0.023539937696339885,0.22679231012478782
NRG4,,-0.02510262062371973,-0.0113859959301242,,0.05933561378082734,,,,-0.015632028360774618,-0.031019799675056855
PMCH,,,0.012599565069103152,,-0.02115208621918537,,,,0.01896057635838342,0.010922153943854587
COL9A1,-0.05772211278732242,-0.03910675072030109,-0.004439842768308203,-0.014190211453666706,-0.01594388808790181,0.03357674816814809,-0.0938494187810534,0.010222974428986828,-0.05203657945126773,0.09087175324901921
GDF11,-0.06865342055382037,-0.028964637185895172,-0.03618365609111136,0.03484350690199922,-0.051338003293637205,0.0008807464694797111,0.07903375068995352,0.09204461129430311,-0.030798104508067012,0.015788766971689287
RAET1E,,,,,,,,,-0.01714822404321223,
IL24,,,,,,,,,,-0.034679104110087754
SORBS1,-0.04735728671535908,-0.11076486453004677,0.02027743002912228,-0.033875613222423655,-0.056605146174478045,-0.02365575518698901,-0.18762907323794303,0.040206726755075646,-0.039962895454965654,-0.06863617313656058
DLL1,0.011135670164932224,-0.025891839607998096,-0.02964991781391218,-0.005752673639081006,-0.09765360701287223,0.020684164555466542,-0.08008849367255094,-0.04946946309680313,1.0808674691042122e-05,-0.001997607649046729
TLN1,0.0027872023617219804,0.014716417428570392,0.01757507548413557,0.024011268694735223,-0.08461377412601832,-0.057188299212838,0.1657519797996288,-0.0317649446820806,0.02997419093823443,-0.05067174900651685
COL2A1,-0.01765428501477499,-0.025694185262247402,-0.032278133857511666,,,,,,-0.022749882194906302,-0.02794717453547951
SHH,,,,,0.09582669833643173,0.12326571004492179,0.04794149244094194,,0.055795315015609095,-0.016051046498913778
PON2,-0.1325796020212109,-0.1809536503624017,-0.11514806861518724,-0.0186816135239899,-0.13856870451215456,0.02636018855498444,-0.16309070372862236,0.057781812468331,-0.02219055351592464,-0.014516844923336587
ICAM5,,-0.05987250199517296,0.00695194986363578,-0.0009240400795669783,-0.02031514813773584,,,,-0.00920798908204794,-0.04971404549431159
HPX,-0.020053186504255846,-0.010738333785248341,0.015831423288854743,,-0.031714641102861194,-0.02710003425606735,-0.020160682152898568,-0.04159893614263467,-0.036074657353208125,-0.03910990732115409
SFRP2,,-0.033452342471885624,0.047293722440790734,,0.023757426118669885,0.03846187228577788,0.06145537260542564,0.012984060215137223,-0.051673231696633404,-0.002364148864596751
CFC1,,,,,,,,,,-0.027447641978587314
CD70,,,-0.018936746172329256,,0.1072226969195814,,,,0.03160277147727661,0.141620793860244
HP,0.03910744798914074,-0.06692273966289157,-0.04316757056030242,,0.02918358964510428,-0.012752070445646317,-0.06003303459122291,0.008170908077787668,-0.023383804685744868,-0.017536689983323844
CXCL2,0.009303554296387146,0.07150966007779955,-0.01677226860322208,0.030204337114791542,0.1012368157087236,0.028591733483644265,-0.09572618087840919,,0.024604699205764267,0.045393320834119386
NPPB,,,0.026439543550079644,,0.20157776101806804,,,,-0.015856951829561823,
CCK,-0.04038994852216523,-0.036271467356168235,-0.07235889931550857,-0.03232472690999416,-0.07481180926401954,-0.0008344377696810037,,0.1447267762792117,-0.020570747192829426,0.021099522656069684
SEMA6A,-0.05682239142199949,-0.1294476334931038,-0.06848867339904538,0.034032206951776216,-0.07210855480819128,0.09232304240222756,-0.1467145188321594,0.03688294622800658,-0.004056643762505073,-0.008415934556092694
IRAK4,-0.03215502169946778,-0.004719252680915959,0.02680567835113644,0.017758797188875356,-0.0011235758279836573,0.011849997786424649,0.018451757233216282,0.12623395919234506,-0.04884813555256333,-0.022598790123074787
GSTP1,-0.09756164838509555,-0.11282653255238456,-0.10580807065335608,-0.02037516480916807,0.02874470763168259,-0.05607338044345163,-0.10935313641659375,-0.030860465472091897,-0.09249359779058118,0.012058139025471436
VCAM1,0.029843288216661764,0.03985303060111179,-0.019200012356257883,-0.037197841751112105,-0.03211170066717836,-0.0699119632840811,0.05828104581839505,0.03908425772911723,-0.0013926335201479496,0.0018106067204988444
NXPH3,-0.035841422679710466,0.10240936847180426,-0.06023065853065687,0.06660118906568677,0.030922557923380927,0.021523329446014143,-0.06767225669236662,0.03850284919005392,-0.0421650809434787,-0.023666036334732254
MTMR4,-0.07973310391536875,0.06553442098559456,-0.013292834713114767,0.032839085734652274,0.04380225122656107,-0.0249525498792814,0.015312205790843296,0.01816547766687823,-0.05016463123083031,-0.0487858320604754
LAMC2,,0.0772101979843642,-0.012517825499533364,,0.03098057609403894,,,,-0.030212355964892426,-0.029870913321028956
IL10,-0.019523359747193183,0.04993675360288931,0.029567856564294715,0.02885254245478301,0.04214199705577875,0.12881936417822515,0.09634329587590312,-0.04367767598348372,0.035478484439444326,0.10622747561245399
SEMA4D,0.009136113223962515,-0.016978854491300946,0.0478765853727195,0.02229295913822911,-0.10362038979400344,0.04724666134620413,-0.013525201410217862,0.08904306363928899,0.01683413215331395,0.030119481417264518
TRH,-0.017258369304350516,-0.016660378776821784,0.04310582941584078,,0.11783910149383414,0.07800595361335085,-0.001415611363123516,,-0.017760849439673213,-0.07356335788283168
SEMA6D,0.05221229559625428,-0.1385418065064658,-0.04251438551741089,-0.002331265154202437,-0.012532686396980776,0.04209117150852443,-0.14628483953366814,0.013810919667553696,-0.046870188838202986,-0.05012756931372281
CEL,,,,,,,0.07095619644766916,0.004499215131172272,0.025868813220695883,0.016787930336005848
PDCD1LG2,0.02163577979348893,-0.0021126854089286323,-0.03491594650136633,0.018152788308482267,-0.016587933633480153,-0.04337055454398348,0.11346145909645922,-0.0869234261783136,-0.013722943977740105,0.0016086636534579802
SPINT1,-0.036768543567354636,0.08456772787694627,0.05990938307785418,0.03887068413204132,0.013613995312464657,-0.044853773479815784,0.05014487231772802,0.06766267867744503,0.043012703367372694,0.05806223662534331
CTHRC1,-0.06923335211228854,-0.008342603047694673,-0.05907559260938262,-0.016487200145491578,-0.0225018571252965,0.07691545589046338,-0.1030036504710598,0.08859436133165748,-0.010780725590398998,-0.01012944772894737
PODXL,-0.07755588401895452,-0.0614597284005674,-0.03121638946552233,0.015266186807655475,-0.0882614903176103,-0.004784463052162858,-0.17230373585712497,-0.0678621360228226,-0.0839188838858171,-0.1045496889613435
JAM3,0.006425598105674556,-0.09441525884232532,0.030933154584330713,-0.04681004541882458,-0.0631010788563326,-0.009732777528727804,0.015067795921169334,-0.11175105292622756,-0.06627572917539348,-0.046153787408717416
TGFB2,-0.0050893471183206295,-0.1049195577701501,0.03972649134424028,0.010994768033243325,-0.0373723232088815,0.06580165149334843,-0.15743403271479578,0.11439293724733438,-0.07172198957388128,-0.12897998247524042
COL18A1,0.014677278643856036,-0.0405656157929746,-0.03685434845082847,0.038257954064555684,-0.1280077339092051,-0.006715885951939392,-0.02787401916463841,-0.07088169005852346,-0.029947025396683723,-0.004308092175281405
NODAL,0.02485183739237243,,-0.02572062595203393,-0.028999438534882696,-0.025670194218240478,-0.010440561888312095,0.03142170047522586,-0.023121887086731737,0.04547168005997314,0.026122633255513856
INHBB,-0.027767041927541255,0.02166808512329609,0.0017143643211075582,-0.023172175261234447,0.01566603295657359,-0.024573943086103396,0.027099436671475484,0.10033016629321852,-0.0006287171940233351,-0.04312894943738925
LCN1,,,-0.01251782831609507,,,-0.014993663364818692,,,-0.017960737656350898,-0.020951897169300883
ARF4,-0.044147037645130394,0.06200860355819972,0.09080533576931259,-0.0071857688475606115,0.042459832119372445,0.008860342159155961,-0.08835307281757301,0.0013843446021854155,0.036526411124180355,-0.10672856972990738
CXCL14,-0.03319439879791693,-0.04373285969388039,-0.01404186269024204,0.018976422956078647,0.013595346134745912,0.07316567071136731,-0.1066766279212318,0.021683201411801394,-0.08390239129486621,-0.07528359174964985
LIF,-0.023310670681394346,0.016389015343478915,0.007235706036153213,0.05884368833440482,0.10381499127983086,0.13317433828456626,0.13136611948211965,-0.053344153566712633,0.04947573489169482,0.005173548315951411
IL17B,,-0.02739968166574417,,,,0.061785553682848174,-0.002532879344096843,,-0.016481588537020773,-0.023689000175235158
MMP1,,,-0.017257893424498877,,,0.04532291534933413,0.016378204638125074,,-0.006903429926435919,0.010084432582269627
MATN1,,-0.021588395520207675,-0.01643554339826367,,,,,,-0.021600988186931607,0.0713639250401426
ADAM28,-0.038476561270954675,-0.023150055465135363,0.09683888217834379,0.001592201774576694,-0.03918990706612745,-0.021043881184840164,0.042158848628460706,-0.0677472978239428,0.044825066848634895,0.10737040241647507
TCN2,-0.07256597077332869,-0.02421930255199609,-0.03899903880233208,0.032301490190381386,-0.06491615379765409,-0.022670423880863853,-0.022012592404692867,0.04198427272840127,0.00965536094091814,0.05280559878024278
THPO,,,-0.02141619356698171,,0.02781153067207911,,-0.03284245997331535,-0.026182044567179836,0.048360123944660896,-0.03235161635706775
CUBN,-0.042853470866516655,-0.017757135407316167,-0.03377303409330429,0.042150586928515144,-0.019608161312908066,0.004546615852740237,-0.09761493273690929,-0.025378886878677648,0.02444705560481468,0.06308077471603432
TIMP3,-0.06157193974265146,-0.05207015174486638,-0.024503827631029058,0.027299548607736965,-0.04537664475090695,0.00041762364634273264,-0.021164203170755746,0.02734094358220977,-0.05117057006583574,-0.04848421924215629
PIGF,-0.058268946541002044,-0.02830194896084594,-0.09636555346574846,0.029272393264512617,-0.018824453995642743,-0.07563171062194995,-0.09396526825752642,0.06498535726179773,-0.03892474478432987,-0.07632477268932489
CRH,,,-0.014666126226261574,-0.0363942188945343,-0.014702058292984195,,,,-0.026633475197574953,-0.036573758368844356
BDNF,,-0.039106722642494096,-0.03445511590503543,-0.032556771653126385,-0.03943006278590986,0.12285284863200198,0.05861727317967508,,0.03569757639117243,-0.023466058200784637
CCL5,-0.02984575774977287,0.12412302893970309,-0.008668793534393746,0.038332659807436345,0.022453542361458148,0.04537981735276356,-0.04015343573476135,-0.1038712652439321,-0.016416551775238503,0.1404551543113327
GAD1,-0.04433228121173418,0.0022670591369158997,-0.037712798045835785,0.011025544841137961,-0.028540044546484795,-0.040755911166156504,0.024608126899817097,-0.021658582404014564,-0.04179360238863396,-0.12078999995198013
COL14A1,0.023693452395695352,-0.05804209930935256,-0.029662089276280293,-0.0021713777810579214,-0.029542067918337342,0.04735180820523266,-0.030430748637462802,0.08611859302746297,-0.05401301148472071,0.029099927325281966
HLA-A,0.012325600079999267,-0.1388392892121061,0.12146048870479872,0.0502932547535803,0.11748372446953187,-0.08671016545710669,-0.037637259948611945,0.04166089536875628,0.09200094479549943,0.07523103753952194
CD5L,0.16612258975971006,,-0.014666124529502483,0.010761687356234666,,,,0.0423173260636123,,
FGF18,,,-0.013270191884841962,,0.03707024457338467,,,,-0.01776085086461223,0.004593918312962721
ADM,-0.0580557796129139,0.10919291047040644,0.11508483823789752,-0.03133783018351627,0.15279872515020282,0.07675703063742267,0.2298534661434266,0.10380360474910422,0.03143798983076651,-0.009268878161160699
CCL15,,,0.004429144335814038,,,0.028569208569126266,,,-0.015403984576045655,
GNAI2,0.03761673287938884,-0.024883879866149285,-0.03843116226955002,0.011142034572675963,-0.0894394347868081,-0.06350192782609236,0.028582030431017886,0.10470856106387781,-0.04445029081400306,-0.042236504130964796
HDC,,,,,,,,,-0.02053524202086815,-0.021588013956922437
COL11A1,-0.021735667026041728,,0.0463282066307469,-0.039741933122924435,0.04273171311239448,0.04100731763129943,-0.0419709187050198,-0.04714453177608121,-0.02659534308267407,-0.048805793719915475
NUCB2,-0.01893191202799258,0.06979102371508304,0.04525287701838241,-0.014322657082121791,0.052492000781222896,-0.048072276557727105,-0.06876278997616862,-0.04779241178864391,-0.0050597981373863635,0.004665571363214591
FGF16,,,,,,,,,,-0.021272181330273428
CXCL1,,0.08829484415445535,-0.02929025972640481,0.0037581684712956085,0.029380571315233226,-0.02902338611722494,0.09289909558852359,,-0.03875056501279715,0.04244949664312015
VCAN,-0.01840309732260582,-0.014748738832998392,-0.027375382723116654,-0.07585478743678999,-0.06581308852528737,-0.09205384045873459,-0.0788293445082179,0.10592761796478621,0.02509735113937474,-0.04727337693733012
MMP7,,0.01612468838858609,0.04348799766771948,,0.08788429102737741,0.18391829923259115,0.05730672359494955,,-0.005014847102826759,-0.0477913405506637
PTPN6,0.01935838486471045,0.03036573576336704,-0.05491535965499264,0.015744048186867872,-0.06314095879534344,0.016157668338687765,0.05318315671719304,0.004656976719453732,0.057633773284844626,0.16553158168412765
PTGS2,-0.037405898811187666,0.03163029203505883,0.1302973545333849,-0.025678927075269125,0.09195550622764492,-0.03763340390381795,0.11786681176837102,-0.00026654541020169957,0.03798254055816353,0.011504331308829208
XCL1,0.09319415700856644,,0.09108176575733667,,-0.012708992832345346,,,,,0.07162304918411638
CD58,0.027073998437009267,-0.03697431181413473,-0.035522377912851226,-0.004579337477557108,-0.026388269714395538,0.11114501244250817,-0.029148529546209983,0.05029795544198529,0.015056768315110044,0.019344254576077063
