,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,0.0024159807005735006,,,,,,,0.018688799477074906,,,,0.007824522986178205,0.05248858641840306,-0.042775913209725146,,
CCL17,,,,,,-0.021816755336962437,-0.01717295442827641,,-0.014899819213958946,,,-0.014954094740929347,-0.027717479782426863,,-0.016019336352656947,
VEGFD,-0.025033669925014594,-0.01726765295281577,-0.019370531065300026,,-0.038516263879455344,-0.011500940854743404,0.07707336072929392,0.07391555182486119,0.1731227118295338,,-0.05978940370188859,,-0.019200744281656076,,,
TNFSF13,-0.018891210651171744,,,-0.011095209319571057,,,,,,,,0.032593930452893036,-0.030127952893013208,-0.020134280764660294,-0.010321843286371932,-0.03827402174797963
WNT5A,0.027392343419586185,-0.01534894233063848,-0.01194198299465069,0.07427413612222886,0.13003511338566537,-0.024525882488000854,-0.010015086321874827,0.024253835947629646,0.008511165455531456,0.07923100843417102,-0.01027760191935698,0.06411162275588025,0.00676919751221348,-0.03016904900371172,0.0017483967764303895,-0.021916722126530654
CXCL8,0.015909462839883797,-0.016168406738585335,0.07714753745120231,0.15131073217744892,0.02367147362801102,-0.007664576522077416,-0.011730473471042875,-0.03053839134864192,0.052414839044648436,,-0.019561727464745923,0.021818343634958902,-0.06332093890680367,0.0040328091687454205,-0.023058257474177453,0.004697248358020234
GRN,-0.02402914920943433,0.036314533582610484,0.003101146273561014,0.056483018834617954,0.11922967860693724,0.01888339818876173,-0.03059527394271144,-0.041376739265501145,0.01280332965969286,-0.008325998158829388,0.019968495783237488,0.03366794676481009,0.011271119170269586,0.005579007801556661,0.05163974378914569,0.02256346941516022
MIA,0.015706459746860007,-0.015356642960508524,-0.052610976484582656,0.05488791525962454,0.07942188735130522,-0.022296976896348752,-0.014325945281133203,-0.027872421798025074,0.024523742321980478,0.04899976534641853,-0.09446336487711178,-0.0014167857394038789,0.01987146886720582,-0.07214806732959951,0.024722179931529833,0.018323168055448546
COL4A4,-0.01879837878657152,-0.012283496796212875,-0.018688323003346653,-0.010556601476610111,-0.022656024978893737,-0.022777367553215296,-0.02406644876766962,,-0.021214445973314955,,-0.046816280604931995,0.04123649675661347,-0.030743393802429783,-0.014289906070354534,-0.04704375497703056,0.05368535135763941
TAC1,-0.00854449527136732,0.0007385084044017967,0.020511881772055037,-0.06911200034169525,-0.1045433316726775,0.04924749876638867,-0.008014201751028724,,-0.037596438071795774,,,,,0.03309227327175792,-0.0011566393687777524,-0.08292117178482171
RARRES2,-0.04709846051315148,-0.016491076202634684,-0.014903410087711844,0.06634959417855377,0.13847265344602647,-0.004913321573540673,0.041705154445755725,-0.010190281647256534,0.035221766775630534,0.016677402523920457,-0.04954281808558167,0.018699586524828983,-0.05585450332232708,0.025805374728401543,0.0035048369655893865,0.02063895241305432
FGF7,,0.030046168572969812,-0.017470699058659004,-0.030256995137569385,0.06693038568359166,0.0035539134211937597,0.013799844972690288,0.06463859411841681,0.010763576612326835,0.03580782009710116,0.15422504481709895,0.01540837304248502,0.057364971969294,0.050780168928348836,0.08209955555767988,0.026495965916987035
EFNA2,,,,,,,,,,,,,0.07366475379356954,,,
HBEGF,0.015166139212708403,0.00019408414314972763,0.04334186004400161,0.06400618503510894,0.08363187845078067,0.003113240773282137,0.04075050654331668,0.028661795726123183,-0.02207604561903191,0.06414014543570488,0.021027611408097578,0.03486705625851617,-0.04031695224881254,-0.030744575322993774,0.01630081671692955,-0.00459350294938531
CSF3,,,0.09127726530748846,,-0.02396963835333922,,,-0.030876049886443817,,,,0.05487106483262187,-0.05411206475156635,-0.02570522228067501,-0.016865889905033845,0.021652713046290836
PI3,-0.026336467861491443,,-0.006641474931721022,,0.04605987050904892,,,,,,,0.0006829069942569755,-0.0861054130448326,-0.08218639143381601,-0.03664397562101699,-0.008171002306411379
PCSK1N,-0.07865270835676157,-0.014210688225772693,-0.05618383638943985,-0.007054200682035417,-0.011229230540010637,0.008248421312395789,-0.058678248124508475,0.15345637615346489,-0.07740148332519806,0.02195690567025054,-0.07956996262102199,0.0202899134379666,-0.010724121204834125,0.04429331872719547,-0.026538483154551974,-0.03653627205596212
NTS,,,0.01843116394290616,-0.012887211856756117,-0.02946156887676509,-0.02602049473019189,0.11550476684563563,,,,,-0.03488634636669519,-0.02223297087883861,-0.00943020838205413,-0.008281901857196374,
SFRP1,0.030808651007534847,0.006753335205784395,0.09278017224140352,0.04104191101941302,0.03584493384567908,0.016975464623785366,-0.017172954601222166,0.01040562156537434,-0.04254558279866525,0.047259270218802836,-0.038816114406301186,0.0526129860163837,-0.038950291237503744,0.021573902570595833,0.04432535092569302,0.04643073505140696
CXCL13,,-0.01761293624256558,-0.021899817835349816,,,,,0.008092568452245298,,,,-0.03358996280713794,-0.0023232918243389707,0.013321507005580302,,0.03337402727284408
MICA,0.037625979035257946,0.042978344772049475,0.023876625300077465,0.0028635684114481953,0.0776943126962419,0.025822959760746108,-0.0131387942492099,0.07561881863855377,0.05920597928803241,0.02862887756983597,0.010873796909710255,0.019646119761964884,0.04677944020560033,0.016891070705043667,0.024673808604946015,-0.0359401825047175
TG,0.006099358509260394,-0.016393590150347106,-0.03926556342271083,0.00971078458164359,-0.028929208977466613,-0.02197955537975438,-0.012427992544108897,0.09365221192594343,-0.022381630867644876,-0.0075338108608186015,-0.05190420367737741,-0.019870253172735983,0.030700849995600906,-0.0030752434447828205,-0.03289170235478881,-0.04022130898378821
ADA,0.03270310250625309,-0.03386697456388912,0.02257226677572885,-0.02906024197138657,0.16459601204337246,-0.006356099956623037,-0.020184059351458467,0.03359560700954075,0.049008171163823035,-0.0021037242509091246,0.046900802737036035,0.08330226498526307,0.02087494507614327,-0.026353964055196404,0.11109530438284464,0.021314295845651615
LAMC3,0.06345180686224983,-0.01818943435794765,-0.019685253471882682,0.03322100953210618,0.11107176224055723,0.047537230044739906,0.008333729760604102,0.09149278859822767,0.019038595626471335,0.0034765573949081196,0.02392863555898388,-0.013539477295115452,0.002084520809874177,0.03687966296045352,0.05020654939164234,-0.006267393779515729
CCL7,-0.015923523804335284,,0.03697823415782702,,,,,,,,,0.07250787337376752,,,-0.017673817730661397,-0.04788739881109352
NGF,-0.027339899624401937,,0.017955310583178178,-0.014194968488094543,,,,0.03177166219730856,,,0.1035799066219795,-0.025884921681647664,-0.018003724902978115,-0.018663126463090002,-0.02709394885943403,0.011294172922611699
TNFSF15,,,-0.021497500728392755,0.004564911597540507,,,,0.0001309812390667306,,-0.02983598112267137,0.03853630353310525,-0.002069710302894816,,0.07973979766355489,0.06971755301871016,0.0645949126274768
HMGB1,-0.006547984609734608,0.02514904168712118,-0.033517636039639476,0.09451733586051447,0.10557422200179814,0.00439872442003015,0.0887334218103193,0.03214852697239492,0.05871728165629912,-0.036298357874790785,-0.06864986430347025,-0.003379788315331845,-0.022187950438887036,-0.04284765201966833,0.029186961834869678,0.01068915989979492
ITGB3BP,0.02716196694221697,0.047336743964416984,0.015373526590540561,0.047893784050510514,0.11045306217420284,-0.00017906657899157262,-0.030804303052790385,-0.005415205595889074,0.04108167499728308,0.0027279746062366557,0.03787681231684347,0.014878851663039561,-0.005850399785222337,-0.040576751593236655,0.04542324531957587,-0.0021664674802017955
AANAT,0.0363255507336217,,-0.019370533830552497,,0.04862757164180547,-0.019766342601934567,-0.014325946077978859,,0.01431977467921161,,,0.06952488468343525,-0.007691188945964183,,-0.018699636195736166,-0.027474822785600823
RELN,-0.014150646379995148,0.00876255778376162,-0.01267231322294982,-0.029897472204258365,-0.06344356794348659,-0.023671127156838237,-0.013409343486043881,,-0.022126982419014635,,0.031102746657872382,,,-0.01928097219888362,,0.023008667892393447
IL15,0.011813670683466442,0.024737720578162016,0.005543381303374213,-0.012264299025451807,0.07711387389675256,0.0009798555908397842,-0.010842482197255499,-0.03781100658654044,-0.0185367240567951,0.07765448437366977,-0.038149175981165,0.04844673222718005,0.013115167715163897,-0.020039600993034964,-0.024188037931181947,0.05239441099479179
UTS2,,,,,0.05378686664532449,,,,,0.05314032268365295,,-0.016743885803682752,,,,
BSG,-0.027057744602552856,-0.01905183414042604,-0.017571669893756334,0.04580832855499645,-0.016741670099555742,-0.0017630901289308264,-0.003110716239011012,-0.002744505903265091,-0.04015444683082709,0.02551518439496307,0.09049796021259846,0.055864530762302834,0.017514079467537712,-0.017568531615751184,0.035366197066843824,-0.00833046716936406
ADAMTS3,0.008745121417260651,-0.01779769607415851,-0.06531133910540707,-0.01975423782272066,0.1669818142363006,0.0015492234021628913,-0.014945306511720186,0.0037679349746073845,-0.008955300906984076,0.09312175016290519,,0.1312597310633041,-0.012254051053574834,-0.027951543157662146,-0.0043284507765850655,0.021742584858373853
CD34,0.03607518259032306,-0.003713883870843951,0.006419909302674399,-0.016849865993912933,0.08101724380231876,0.000841031392067128,-0.004959898328192169,0.02693623431635957,-0.042928082965215976,-0.0492588227075464,0.05737272365812257,0.04591615625899443,0.05339864955216229,0.011638895578982244,0.0571183456522126,0.10823536595481736
CCL23,,,,,0.007210680775221868,,,,,0.18633873552769725,,,,,,
PLAT,0.03856874696980449,0.018403394263087753,-0.031108669441259763,0.04215274269947565,0.14976215299419354,0.005167355635907423,0.0497312771195167,-0.0004224734928398963,0.02845030561715511,0.015205405206426086,-0.0567409803797207,0.04880964040702379,0.07219088564290306,-0.04083999153363967,0.018917678488998085,-0.023936392350014577
NTF3,,,,,,,0.0012503014390259448,-0.012367617868793448,,,,0.04142088206006138,0.009721872726873672,0.029984886623200046,,
LTA,,-0.012055897725588065,,,,-0.004346712816659341,,,-0.01853672634497697,,,,,,0.008619264968396377,
CKLF,0.0052580136471360875,0.024983967183330694,-0.005735733124292124,0.006424075124491589,0.07687156225607819,-0.022178132014001133,-0.004533038713389964,0.036264721429686106,0.047897921620162154,0.1221541988389347,-0.012806992881647458,-0.020624571199791376,0.04008601730045449,0.031204881633058665,0.0031116427952821817,0.10649764697692411
APELA,,,,,,,,-0.03624671970729321,,,,,,,,
CD24,-0.03900468073934715,0.04206974415584471,0.016958807696653186,0.060536765888796765,0.009529669287959583,0.01428594208797917,0.03726886035833399,0.039017243570121075,0.024136110966218045,0.06354800677295772,-0.012736548531731322,0.01580108143769135,-0.018907609863674145,0.01533361521962258,-0.027874232644116752,-0.04009000053841715
HSP90AA1,-0.006430921041303038,0.0320518897791975,0.0733116523121124,-0.05868442090743224,-0.12720658320345354,0.013368103546310387,0.02038626730419014,-0.023421438790054008,0.0011083471397826123,-0.035370405456923555,-0.08697093699664135,0.0013923743532572941,-0.07856065853256773,0.019151369682693944,-0.08485750011649194,-0.03126060063773751
BMP4,0.0275750659370348,-0.012779958305916658,0.01322001822541665,0.029975593369805705,-0.041682908183009244,0.07331248905056499,0.0060582762785078076,0.033385152288850896,0.09040930318628018,-0.01972406780047742,-0.024251224166774044,-0.015677251479315348,0.03585050157305937,0.021511869180768202,0.00983830526957193,0.05869622530891701
SCGB3A1,-0.01592352221200418,,0.08792636320237311,-0.0156555946162279,,,-0.012084075634405063,-0.03130124060787064,-0.012934682505571346,0.1993781014481167,0.12877061930789105,0.017087461166410103,-0.023483765448328392,0.012055258320514847,0.037176588679690446,0.04013713978243167
IGFBP4,0.013809291278631836,-0.015219906573475824,0.06201790494925295,0.0595923333619532,0.13076244290269934,0.0017566480823360496,0.07334786364077786,-0.03363909330100004,0.032342901167799205,-0.02028070986582916,0.044423843025350594,-0.02655272460810142,-0.060850395966930974,-0.028530599074723675,0.06497217633453845,-0.018688371095479765
RSPO4,,-0.019489735583127124,-0.026624123150244716,,,-0.022141245654521115,0.1284689958142434,,0.014154627576965591,,0.023638601392028304,,,0.11195067686410133,0.015830739224836663,-0.0346446632301066
LEFTY2,-0.013214390078887346,-0.012203962492385409,-0.04132475469171542,0.012736132970518484,0.14401000676541087,0.014860547184610903,-0.013250334786455898,0.04795165695266584,-0.022883381661492445,0.1616083696286188,,-0.01902587914165053,-0.020983097086905385,0.0854159422716988,0.028638541753699655,0.022502035380973902
PF4,0.06441007993736501,-0.010966477549302144,,,,,,,,,,,0.03337964844042694,,-0.025166886392845957,0.012164971772647495
ANGPTL2,0.05624504370332605,-0.034209329236686625,-0.06342602509470444,0.07959565793127102,0.12109741098855138,0.035326845602960996,0.0786763308388372,0.044316393500899914,0.035039829571133704,0.10657580808390556,0.06280374007033986,0.026080059248575222,-0.011580699598471614,-0.03218132577711829,0.0670235619096259,0.010137984569774595
LRIG2,-0.02777109576493675,-0.05986288432903331,0.06892945971061888,-0.0077978130709359895,0.08853509919651945,-0.009287646924769433,-0.017870358712029116,0.0193909842577411,0.03905738535734567,0.031011615543474848,0.028976482005217016,0.044349736621403714,-0.023247884014836313,0.03831147073931342,0.04068854294817386,0.013762431930586225
ICOSLG,-0.01369646848955592,0.002144286390274381,0.012385751565600723,0.10881826713206266,0.07837653437980999,0.020082258861958014,0.027464192784540934,0.07624499806376277,-0.05189193520876597,0.11449948719183986,-0.04613276791108361,0.04726359717142515,0.04303779069242318,0.0009631001268201458,0.04494624420209882,0.04178684277102071
WIF1,-0.02972163659604564,,-0.014299074374229021,-0.004136405987094087,-0.1071019183265695,-0.0170858748410776,0.06429612736786337,,-0.0022931698727203143,,,,,-0.0020833556988076865,,-0.049799714649717705
NPPC,0.03588156174733685,,-0.0035004233004743896,-0.030035202926508065,0.04064144246398441,-0.007606275455491392,-0.01679390544537909,,-0.0008464696213945675,-0.024874597312878027,0.025027912868818787,0.020315945399835705,0.022185702653426738,0.025085262043213864,,-0.039387085657763436
LYZ,0.01511402181509632,-0.027918551094716713,0.09647876974269158,0.037313063449052324,0.1395186996562871,-0.047069384589632716,0.05239576403292173,-0.00405541186320568,-0.023987498852190377,0.09963554349624144,0.08168400612684878,0.024071880936613284,0.05685981211856696,0.04644625885362061,0.015103543908675469,0.027512543279485567
EREG,,,0.005843106334928784,,,,,0.0036558090033306195,,,,0.06566110014279185,0.0007883307940305808,-0.027805533807909164,-0.014621013092540623,-0.03124517244928239
SPTAN1,0.018974365922762373,-0.04623029073161719,-0.059071788864183815,-0.009507458708978537,-0.029970130855112305,-0.004086027713087882,0.026684038972744517,-0.005119198012926256,-0.03760697226001419,-0.017336192477762094,0.025971893833515915,0.010645734530108558,0.002714156145587477,0.02437647359808755,0.04989493243828469,0.008107492295884144
PTH2,,,,,,,,,,,,,,-0.035503382861949276,,
LIPC,-0.020222493887682793,0.06036917546300519,0.002359358960132489,-0.0190187830581325,0.10372561733752315,0.02807576529900532,,-0.008412588253734617,-0.006213800954555008,-0.026376964184020975,-0.08240258874386827,,,,-0.03182047000975523,-0.04232184101990259
COL8A1,0.03123114948361932,-0.0415394236954573,-0.05390220169594166,0.052997676197142976,0.004236210760118623,-0.023595061456507766,0.06963709663025,-0.03820897886244354,0.004868007305723598,0.07944238822081749,-0.05525250527566683,0.02814878729274943,0.018691517587721213,-0.07731085117508728,-0.02605013106745188,-0.0028146469645937387
GSTM2,-0.053295544442734454,0.13074887490055864,-0.00857285500177809,-0.010371116245909189,0.055494849619810924,-0.028189092560171176,-0.03571660282681462,0.034104589857659025,0.014019050610195686,-0.02317453400347396,0.006842158869508504,-0.0363291493207006,0.0027070737301041936,0.04905223176987498,0.03285412590561073,0.04479118664305002
SPX,-0.0327066889359239,0.0495401373599147,0.05772693261385569,-0.04892044693096327,-0.027670219994400558,-0.0013144682423713004,0.08476725756500794,,-0.037284523427532634,-0.032976050365927725,,-0.02259755799500955,0.03678846086259384,-0.023417084596326996,0.07244178971720644,0.022928595109943325
MFGE8,-0.021613588105793745,-0.013715839259570584,0.03230405274764188,0.029720483591426233,0.0349363103942706,0.004751598924233087,-0.015058625905968242,0.004408957161959669,0.03505713327510046,-0.056321648996398736,-0.01886239610055403,-0.05755724171985215,0.007935496466928378,-0.03159014469319124,0.07291899850886198,0.007836720782078591
TGFA,0.028601152895767118,0.001149952323053797,-0.08933728240444916,0.07685364741789809,0.05092663185765324,-0.05103773806599894,0.024054541556525564,-0.011402627050147187,-0.05992295110699494,0.032558284766169954,-0.052428826075029,0.08541731008704438,0.03608888043320809,0.07679108475271723,-0.015173253479177331,-0.0132789852497766
SLIT2,0.024962741872259317,-0.02859474864671745,-0.026858016878207464,-0.04139914108095626,-0.06589562759420756,0.018622407839593094,0.010001331965111888,0.006475350165183539,-0.04169622114459025,0.041012299045337604,-0.02904824140727812,0.007978796198756388,0.009136305609941846,-0.01656300737624723,-0.014222811160270386,-0.014992382542254183
PLTP,-0.01997089722819875,0.02098349562010413,0.06209850876314665,0.043358484556802454,0.12261520932033607,-0.021434291326285822,0.02463354395748364,0.018314657498131087,0.038992950333202436,-0.0015833673454950553,-0.009195839021987827,-0.048928850723959444,0.028606073510422946,-0.030252900283552115,0.0642996363372652,0.013285444985094767
APOD,0.01639862215684645,-0.052819952878844556,-0.10723465789311387,-0.05433014976845688,0.01261917193816782,0.03598321382148556,0.013302978182279166,0.020726689954011522,-0.040934142992424406,-0.033272892280386546,0.0256217812255981,0.016394075627635955,-0.0066922453133950064,-0.012806854425735634,-0.0641164719191727,-0.018096322931697453
B2M,-0.010296747408462278,0.011120781255423106,0.06655256115038424,0.02265907883566055,0.1944874824769707,-0.01688003810259323,0.07694771307375202,0.02509736872009986,0.09165863367846477,0.16269718656400706,-0.013595480426561222,0.01308155255214199,0.02851790047964935,0.003742639945098714,0.03928448387114905,0.024615919184868496
OMG,-0.016781909829670257,0.01985372294888951,-0.0907254437174099,0.008351369328319046,-0.06475773891298828,0.0708248842122433,0.01457213038283631,-0.01646407019384586,-0.01159677438124831,0.066035846911792,0.01712110780551413,0.02228585022167937,0.009112979579966119,0.057502538011918645,0.014926717421100452,0.017090785164351297
CXCL3,-0.02260930122348058,-0.022546034181293823,0.054771660016053283,,0.0256820009896351,-0.05265720040563233,-0.012927404746004083,-0.032167282255975,-0.013349799717225733,0.20553732567678423,,0.020606059453339966,-0.015618678235920683,0.006399860189494386,-0.03924455663971761,0.023038293494687022
CXCL10,0.018957299189872757,-0.018343699837535307,0.09212996050071248,-0.016763907370109812,0.1342365772145364,0.003889527539753428,-0.019637673987919695,0.0664713439715806,0.07606533200774118,0.005343213136693999,-0.035389061955484004,0.032895594597365616,-0.0037895553305285065,0.01836828096731231,0.02925865565851333,0.01996775174546146
RSPO3,-0.006035102827479696,,0.03262733002143104,-0.031697691042348576,-0.03550325941189204,0.01720943984583783,0.05306112505374288,,-0.013950283412314851,,,0.046522911585706296,0.04884822975091012,-0.01102258003408766,-0.01793546905019606,-0.04310826903183466
CORT,-0.03243088450962056,-0.0195854344553293,-0.00706301041197453,0.024492219776334593,-0.03579440554248021,0.011089069235814425,0.019006052998684176,,0.029630298902126803,,,-0.02555645608719447,-0.01750342428970124,0.08519836531294551,,
NCAN,0.008149813079152258,-0.04071548306954241,-0.045022072656879485,0.06639029072960836,0.024220280585209173,0.012551592555333868,-0.02403374753543649,,0.05542032404325049,-0.02956603208769909,0.006605035836038202,0.008217732017391819,-0.02462943080895668,0.020019315215937847,0.025171000376324613,-0.01555811894687797
PRG4,0.0322063546816841,,0.04090118097367277,,0.008198814195188598,-0.008107044961194935,,,0.024599490582564748,,,-0.02454815372782271,-0.025827373644800453,0.04504261909034687,-0.020070804411506153,-0.02432053131082046
ZG16B,-0.007019058949915601,-0.013196373364018434,,,-0.033205470540561347,-0.015126662711439223,,-0.0030427291004951713,,,,,,,-0.02236359969254618,0.08697197933837357
TGM2,-0.003963504550974203,0.017614891011755337,0.0667176003730923,-0.031241645544697973,0.043404158283283055,0.03074358673057204,0.03458866139077749,0.0023626973547546002,-0.03724053860778189,0.06222720381378061,-0.016729433947015024,0.019101195136411727,0.03304170588664769,0.03889114976200461,0.01101901765208309,0.012360464980136305
VEGFC,-0.008569944563669853,0.020902438062927492,0.03718703010588445,-0.025141960940355233,-0.021262540913011375,0.01752638452508787,0.004098451324785433,0.018902992054384796,-0.016645196338958668,-0.003264264962500349,0.09012380066645093,-0.028843910223985587,0.012596929468687451,-0.007916454467968423,0.022522705220013504,0.018958251135928517
WNT6,-0.025692253637008784,-0.012203962812672341,0.03131833898539647,0.01663097821903234,0.0745913804956745,0.03552203354478097,,0.013539026636585537,-0.014527086833388724,,,0.021356154252311594,0.07225599525981019,0.021316911436048924,-0.011713917975812435,-0.023923434386023776
NRG4,0.10300694391151731,,-0.02628800735605513,-0.015399501133412112,0.10322395974508097,-0.029060768293444107,0.010797475804485559,,-0.019418563011866157,,-0.005628079030903286,,,0.020058847935374644,-0.017935471060334232,-0.03597717596583759
PMCH,0.0034274760140287973,,,,,0.02865488424293882,,,,,,-0.022781008524245222,0.04396282331302452,0.005015773817230196,0.02915439157160099,0.013265865614136724
COL9A1,0.10214994980083528,-0.030311642249319436,-0.012793206574006373,0.06030776484436863,0.04334802222994091,0.015088443377516662,-0.002663793108101374,,0.03789897706661038,-0.0016678879187344892,-0.04364420979957888,0.02774609657046776,0.07680560111708405,-0.026369472402643056,0.046544409894878604,0.028339600871032544
GDF11,-0.04015225592071425,-0.02763671984633176,0.003159939696335727,0.06141660599587505,0.11493279770956968,-0.05187064997120061,0.00730841054269844,-0.027615382597134832,0.0398933756211835,0.04643785278647485,-0.014852249437971548,-0.01343105558957496,-0.014796180968262063,-0.01694934106086557,0.054120332374785786,-0.02899742984094231
RAET1E,,,,,,,,,,,,,,,0.04329633909460664,
IL24,,,,,,,,0.06775453084994672,,,,-0.016984971003302533,-0.016459797110204438,,,0.014002261063930604
SORBS1,-0.04151655309904012,0.017587039019862468,0.0072543714884316605,-0.009171539192563145,0.017550843802567828,-0.01855095884021801,-0.015337121416280424,0.04177747354845931,0.0054388559271720816,0.0033798183558598205,0.03455780066400447,0.010160119064564817,0.031769523670201465,-0.014889562411746347,0.028589156217282117,0.027552447825432952
DLL1,0.005426373623800893,0.04610533209976977,-0.05992945257751518,0.06275943591532485,0.055022764583271745,-0.01589259954819885,-0.004931255531015903,0.06863708012834761,-0.029807507060237944,0.012465249157672208,-0.01507850153883714,-0.032420254252837004,-0.0069943600308607886,-0.02915347857520182,0.04217378652479485,0.004070523014206201
TLN1,0.020227902231228587,-0.055319760234646645,0.06589965494151957,0.013487195471066046,0.11995951630001449,-0.016729332521664274,-0.023280619547648016,0.020933491447537193,0.0530486698454134,-0.04659125689697521,0.11603196100353194,-0.01915331149523152,0.03386312365206605,-0.013948776087405449,-0.023507746206675867,-0.0021890119960082566
COL2A1,0.0560132383807518,,-0.016483913057193163,0.013178694647220145,-0.02838769371733989,,,,-0.01355278746713381,,,0.07029542019092189,0.025348829846934134,-0.025009885660299276,-0.02610216948918942,-0.032413504488857686
SHH,,,0.0031611727209038243,-0.014875241313035841,0.02985289478460816,-0.00826697037358217,-0.013874673931540462,,-0.012934681374999575,0.17916060317501387,,0.04258458090639907,0.014998114745252925,-0.010533194456401286,0.0018312172964508428,0.12074175942845872
PON2,-0.01937426234571015,-0.03989777730189081,-0.12909007470054024,-0.0005796383428350219,0.11459612661221473,-0.0005181042245490116,-0.0014357374252812504,0.09430788470369597,0.026573323397648643,0.047357942326502166,0.0805464887664973,-0.0028395935151050954,0.06271104380298914,-0.007622409331348849,0.008127529529603454,-0.02388154215457396
ICAM5,-0.042917206989994926,-0.01570924095177265,0.042075096269234794,-0.0008121297441303681,-0.05547232765064488,-0.04337366321361005,-0.009519796691024441,-0.017507127003926336,-0.025260734033035068,,,0.018010618647365695,0.014808701316803143,0.0409908545343431,0.005353246480232627,0.008395932491266881
HPX,0.006472257902831027,,0.0067942833273202125,0.01660002501538089,-0.0022443442056504863,0.01792830114357656,0.03461061309988361,-0.012163008785075476,-0.022177383975607305,0.41295076418094445,-0.06090352120536647,-0.04301537973342538,0.006809313378946511,-0.003602389580018743,0.04222127701342961,0.005896735173531362
SFRP2,-0.021170365216091353,,,-0.01725076412648887,-0.022656018307517543,0.02259819621809314,0.08667910740851398,0.024172744158533255,-0.025374534697923546,0.06672258506044518,,0.006699594149549588,0.027948576105726996,0.010738407843406197,0.03512215102199472,0.04189382755857642
CFC1,,,,-0.02125609524964589,,0.024235685953839254,,,,,,,,,,0.03642123604126343
