,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.05085750504389016,,,,,,,,,,,-0.04566115988848201,,,0.09257681529800799,,
BMP1,0.12687976614323007,0.037585652667709274,0.11799626652735748,-0.019869406388429305,0.08350362323967835,0.006986216872604447,0.025294237496958874,0.056144985988197074,0.22730053306839332,-0.04313923583727741,0.02045505823114503,-0.013775690551259068,0.17338462218958617,0.0348146765675228,0.0489368614108854,0.04289332530320417,0.13103801951893237,0.08065001229657459,-0.002964573809271444,0.09281921273176073,0.14681875269453804,-0.0071418209354036245,0.15930287088471676,0.10637731135652811,0.10959970451053311
NDP,-0.004858689829963397,0.06687664616054628,0.06929847564176247,0.01578923246421758,0.024230950681980168,0.03962674066727535,0.07863719567089035,0.022931805765857877,-0.00597295136504834,0.05598280873281182,0.033675064280470735,-0.026333347025097237,-0.0356784831354764,0.08532918153944678,-0.06094696247118328,0.02824029793929829,0.00686682008338065,0.11465475763391127,0.11496914017579231,0.0616913044034108,-0.015361734327393536,-0.062123887992127584,0.0008208489391061692,0.06910934046769271,-0.02534013915049701
TNFSF18,0.09445855259548716,0.0005876511400431502,-0.012726070504490362,0.06562735445099956,,,,0.016391162257109702,0.1545529335763098,-0.022154134833236517,,,,,,0.04690339278979706,,,,0.02861612156676381,,-0.05121604749126214,0.12102380382920362,0.09936772455167829,
IL36G,,,,,,,,,,,,,,0.05639952853363627,,,,,,,,,,,
RTN4,-0.031148232452909777,0.007920813703701462,-0.03924891911303695,-0.005776726501716836,0.018779024238382028,-0.021318954993197504,0.14246212120092813,0.03759369833974718,-0.27531001496929725,0.07802809789252389,-0.0073392350096836085,-0.0001408969771402944,0.04104912493244509,-0.07113988524134594,-0.11473007257199092,-0.06661993074358433,0.009238092098516877,-0.03632529242049482,0.020439866941804705,-0.07495094554608182,0.020488348600536978,-0.04266450540942399,-0.04231951449097575,-0.08887184414563093,-0.10226011141274942
HEBP1,0.0057948129988168555,0.07327979888408091,0.03705392028462882,0.008313942631106123,-0.0171147909545141,0.019134565907049057,-0.01948391290316226,0.013474401368186418,0.10839483692033103,0.05414831160629098,0.0006105155975630447,0.04066537367120113,0.10998037146374322,0.013512640561234695,0.03335718447957119,0.074448463578698,0.032737744876984665,0.015388873493691186,0.0907198257480351,0.03794045434518738,0.04095485336387505,0.03804016404400932,0.06759046282401453,-0.02014103263910665,-0.032998810454737106
WNT7B,0.08113396495597892,0.03801341803855704,-0.019818199023210244,0.023573756170884225,0.013714664772720896,0.08117787977303435,0.07542728648541784,0.07469646019327707,-0.07267104214938801,0.018098637303268994,0.01168714649534904,,0.08128509447437594,-0.0337513468332439,-0.04875853666353128,,0.018451549873100485,-0.01750323980079833,0.06769328300290439,-0.01863065481927723,-0.018528738724066,-0.05121599438406823,0.0427428467627759,-0.0002493267512177968,-0.03177007434969253
PTMA,0.03361390144799202,-0.061150371314643674,0.05273629806206569,0.015002084546080362,-0.019167456743753367,-0.027529745984230358,-0.06676588880271514,-0.029253796436894478,-0.21788722257539597,0.018360186300654942,-0.012974900283515398,0.10026671647860663,0.13279107270388868,0.004053926160865074,0.009330708019922297,0.06595995982463612,-0.05521164534545201,-0.12376597162011212,-0.028749128487968456,-0.12886650958255552,0.062016712356898984,0.05400664926799914,0.14795332289357674,0.038648044694202834,0.06418370419888432
FASLG,0.014381796803624721,,,,,,,,,,,,,,,,,,,,,,-0.004410928020515654,,
CEACAM1,0.1043661775773707,,-0.032599035172164705,0.059952882729475646,,0.04149223993440449,0.02035805156350192,,0.11559237186030329,0.01537553146425538,,,,,0.07158574850607993,0.09275073223918336,0.0787794936119538,-0.057200460126593196,0.07753290903259152,-0.024770581518832314,-0.07611482541982456,,0.01856290665116687,,
PDAP1,0.034033348912443175,0.0122779252409862,0.06827105764236831,0.010942506795071428,-0.013316077900179725,0.011857465154192937,-0.037593960269723024,-0.0428217323023324,0.20784748967877767,0.03569076045334881,0.0011475172974187646,0.06232497914505903,-0.0034457232104761685,0.07112143587490101,-0.08465136318652067,-0.001365059140365909,-0.04463176594657041,0.021123301517614303,-0.04909615094332059,0.018218483735162314,0.07181220550979088,-0.01383365779829769,-0.0254066523524719,-0.02848638453956963,-0.039339035964520215
QDPR,-0.008030076976837703,-0.0303730060027036,-0.013252990628138535,-0.014210862962416382,0.036889646068375394,0.02088946680303841,0.12476947926439058,-0.016605181129001906,-0.26470912602230345,0.02429188242040498,-0.04820286278042248,0.07993701992613704,0.10797140583219111,-0.07687716793216055,-0.034266954803765556,-0.002351527057290403,-0.09598828931636114,-0.012250143942229456,0.09274533466447603,-0.07247798465150242,-0.06799815908221415,-0.028268777850817713,0.026197216883800042,-0.0566187549869375,0.0866908830138334
POMC,0.01154986669741132,0.0510331489843789,0.031350654601105914,-0.01735736831901631,,-0.00015859603607552714,-6.616081738544108e-06,0.008659822328189725,0.03016221602682698,0.017243370437732667,0.02379750997791785,-0.04333901167710571,-0.031181353266657955,-0.026404851366761083,0.11463164373943246,-0.017954700750201308,0.04458080112600434,0.12220176409663057,0.05318374498569363,0.03856735511735726,-0.007787588909463408,,0.14897239000396462,0.038697548990951756,0.04260270758975682
CCL18,,0.028545726479930367,-0.06270170826766448,,,,,,,,,0.06614792850895468,0.11212348309588313,,-0.04246686836964877,,-0.0038615604739112267,0.084198587458971,0.04242814152084215,,0.05824366956435637,,,,
CCL17,,,,,,-0.02664004939203239,,,,0.06615556568830276,-0.03641895626586286,,,0.09585133894663037,,,,-0.019378936372689753,-0.028737682945115653,0.005287172286010458,,,-0.04570099550217236,,
VEGFD,,-0.019494117844787464,-0.029558515488296154,-0.013352657469205716,,0.009456469951653905,0.02606841798196842,,0.12480458575857994,-0.029437981414782596,-0.026713744850946367,0.009342348515538616,-0.011276614379123641,-0.018019518117255835,-0.024800572671340233,0.0910954213715456,,,0.004257656246262595,0.10376007179227126,,,,,
TNFSF13,,,0.04387195459999677,,,-0.01837570984871305,,-0.018035970259764108,,,,,,,,,,0.058994371971006904,0.07069763086144946,0.06877444293294184,0.07276032217486395,,0.0005420531844874438,0.0631277749822205,
WNT5A,0.03709169315983899,0.11102823548661139,0.01847875613033155,-0.043660564245661976,0.03155464155347742,-0.01754458834944872,-0.09475980704519982,0.019263417269473237,0.1822070000057074,0.01709898732690599,0.010745780326409153,0.02242240640464298,0.022365220096956507,-0.015450117231148728,-0.018743644697632865,0.021648697480417572,0.06305028445514442,0.0870529372140872,0.04362728121575395,0.06254008328893133,0.1258510709387166,-0.060613516394635546,0.17673755282629874,0.09307729642234602,0.1218123892742015
