,UKF255,UKF259,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
TAC1,-0.07078212841216625,-0.021904805034873336,-0.07225930716563743,,,,-0.021059046234804233,-0.08342469599067474
RARRES2,0.04922449642806159,-0.011363475594856391,0.06954834524471742,-0.04814983592510967,0.02286362758698376,-0.020594878905424115,0.056134800198518464,0.01607189316565885
FGF7,0.06488898719248183,0.0016339911736192167,-0.032474256797560365,0.04053757394867811,-0.056721628099673245,0.10546191137318914,0.007183646172794842,-0.0019725787470343367
HBEGF,0.030408933173384868,0.029478888428358854,0.051418905935623184,0.026430867877634063,-0.0763537155611728,-0.007437849737559763,0.028351403878092714,0.016601549580964305
CSF3,0.14029357713155619,0.039458093931254414,-0.01860538896837286,-0.029555883777194227,,,-0.016865889652398592,0.06795812369262486
PI3,0.08137535553026143,0.02095311702480586,-0.020949913542942178,,,,0.009195534898923326,0.0407955570398824
PCSK1N,-0.028143769894879468,-0.003538184381074364,0.00681566857470344,0.0729806625854599,-0.04282213546756263,0.058498671006301434,-0.03381040258709484,-0.08492573358898872
NTS,,,-0.02286826110976182,,,,-0.024976082721955332,
SFRP1,,-0.014570485289733877,-0.02421749802763382,-1.624069702818211e-05,0.005385303367557402,0.010911040002726826,0.029418005913304294,-0.003218827329849931
CXCL13,-0.016031276425569715,,,0.035932592645400295,,,,-0.02428736924621374
MICA,0.08068361305662727,0.07798208990404361,0.06619505668295249,0.006197288956004946,0.03093035039747956,-0.015492164938890007,-0.0029612617435917166,0.03726139055130936
TG,,0.05757313713485447,-0.005672258857360539,-0.013596633823074548,-0.03963336533233978,0.053913656816102135,0.03202286656035927,0.03614828251560498
ADA,-0.03150643232201706,0.021898599931830465,0.06530236114737004,0.1591565640468044,0.008273488018619836,-0.027588196059384326,-0.0359439543285561,0.025579492762026753
LAMC3,-0.04121189963140133,0.028846197811375745,0.06901777837419651,-0.05153760436345817,0.0256858621718193,0.05909696328289731,-0.05302044428556872,-0.02569861466690849
CCL7,,-0.011368327169634374,,,,,0.12372569543726694,0.09734014206785536
NGF,,0.017908576471832947,,0.07390627138084092,0.0352468623520566,0.018579293053429893,0.02058602276927533,-0.020212292659959896
TNFSF15,,-0.012659188321147246,,-0.018821767729289937,-0.0625448139320297,0.061000292618350986,-0.01715243663945509,0.08344796620373904
HMGB1,-0.060446127776202355,0.02569599387943343,0.04450757620468924,0.07795171344138663,-0.00038352355532130736,-0.0647548872935151,-0.04089258911726248,0.02055223670414249
ITGB3BP,0.03965904260749495,-0.04149859392553423,0.06835049419445856,0.06455317578890453,0.0277983580735618,0.04976293113118555,0.058358780462544876,0.05645495356578162
AANAT,,-0.011518567901915534,0.07451039939043043,,,-0.020794250189176206,0.0032402491940330207,-0.028447748244310133
RELN,0.016539471925624893,0.039458766493814794,-0.049245309492352805,,-0.002213467652699289,,,-0.04392759842079241
IL15,,0.012725299714565543,0.019584312701270066,0.0891072352278182,-0.06349050104265763,-0.035151390858023095,-0.05277663360361809,-0.009543386085832438
UTS2,,,0.04509482096818646,,,,,
BSG,-0.09195899587265557,-0.03540536574933904,-0.02431683706580543,-0.037710521730538175,0.06399689407117082,0.01664443796810563,0.0181345473503742,-0.002308683137806109
ADAMTS3,,0.004316530624371958,0.08613485599439741,0.06732518125563777,,-0.02489899765911803,0.01197593198157396,-0.000978085776298599
CD34,-0.036607835914134954,0.011378541430793455,0.04314303333181451,0.009736181628600375,-0.013017271058751322,0.07932760829478591,-0.04185168843663981,-0.0015391394334645792
CCL23,,,-0.01909589417017675,,,,,
PLAT,-0.10739033612864453,-0.005253879239565359,0.0861985442990376,-0.0415028378789973,-0.015734551021603635,0.03809183059810669,-0.017818048817410358,-0.0045576228477406215
NTF3,,,,-0.0008394972757087015,,,,
LTA,,-0.014570484608103673,,,,,-0.025166891839674983,
CKLF,-0.030426154053082806,0.017121270245809228,0.0710429321953781,0.0818198122127017,-0.08019246416487394,0.018221874892218073,0.004677445562429497,0.06607880841679384
APELA,,,,0.0109786802563352,,,,
CD24,0.0159481180628032,0.0217226957052541,0.03611146789100187,0.042957723584390636,0.10918626656736352,0.018142448958339396,0.028420091726785366,-0.009170396317222499
HSP90AA1,-0.019484540443974623,0.03870668606167676,-0.04954535778523671,0.07699677102045908,-0.006490061166817176,-0.017241659674111957,0.004866194351190775,-0.045917095942155324
BMP4,0.02196948003517535,0.030682491282455957,-0.036310647782499934,-0.010544140427449517,-0.0799722560410413,0.14007750552365938,-0.07466864328049215,-0.037450714082883294
SCGB3A1,-0.02359925183231056,,,0.04000192427626913,0.023320095256649707,,-0.025648006239700726,0.03505851720882849
IGFBP4,0.013918644322367228,0.019673464141040094,0.08063269428971517,0.04221010026550009,0.034912544154534104,0.0743241709628559,-0.030455439826559967,-0.041097082182147415
RSPO4,,0.01600833720629259,,,0.0159493793638822,,-0.0331924959433107,0.09041630574785192
LEFTY2,0.019682839729233594,0.051756175625674666,0.0908985376180528,-0.021281581927340535,,-0.026573289432537797,0.039986110524870326,-0.07963428723871568
PF4,,-0.009918641486105962,,,,,-0.02516688601586954,-0.028100162955105683
ANGPTL2,-0.05162452741269273,-0.030187194405208593,0.03739094119451023,0.018341457243894348,-0.03883589619829921,-0.01367499040900169,0.038604313108424736,-0.0026940491016856968
LRIG2,-0.01220438010473184,-0.008926569018376969,0.02139582727544761,0.08652332982040678,0.006541976522986444,-0.0014524154100439863,-0.0340927996269352,-0.032393185642306914
ICOSLG,-0.028804691610757306,0.09003830850299989,0.032431897798005274,-0.005279813623546635,0.019825324746461336,0.04835243973434684,0.022800716697607016,0.03659991290607702
WIF1,0.05631953609430147,,-0.04672999865650473,,,,,-0.03198688869537872
NPPC,-0.02960721488357096,0.0036841614856072268,0.0680346457129821,,0.08873378849665838,-0.024898949839102038,,0.02387395082494341
LYZ,-0.007988238935374347,0.007104896084956001,0.09905661073016055,0.0698664804284636,0.06993008662384138,0.005375912097788596,-0.01900954938890124,-0.022493957184223257
EREG,-0.029759585156582984,,,0.006511993302490646,,,-0.02635140200112032,-0.0166728096586201
SPTAN1,-0.06773187734330918,-0.022502022678840473,0.012824109192206504,0.034679596620262994,0.030417617634491478,0.10904208833848568,-0.041177628805640354,-0.10271245548049189
LIPC,,-0.017824537464692706,0.0005123146013980627,-0.006045903642137525,0.0397902748217356,-0.05115923849915234,0.021575980705746158,-0.021161969391514858
COL8A1,0.10476595234700979,-0.00551179875781086,-0.0005013045021561212,-0.07882619654807067,0.02238567287076697,0.04051607426180315,-0.021752591906834224,-0.012535373008775864
GSTM2,0.022954806041631238,0.0551715334795874,0.04758438374230907,-0.019487198262293042,0.004480818519479216,0.0071064905839051465,0.023212773539309218,-0.036284332577528985
SPX,,0.05510618713118686,-0.016626486627654934,,,0.025992430650404692,-0.051809972509823124,0.05374869928870063
MFGE8,0.032354631008968134,0.010191842759074006,0.017309585318675616,-0.0432021314053389,0.039931483526419884,0.04867875512654339,-0.007665318529827802,0.01763992989300915
TGFA,0.010859421338293486,-0.01417267921520437,0.02870740515793428,0.14341182745604555,0.03453830983269512,0.05925466894635988,0.04038367159460075,0.01555084628382799
SLIT2,-0.017540620250124248,0.050622648251315246,-0.025878008965698782,0.022200720736029123,-0.045411503441578294,-0.003857582237060532,0.023035268970782393,0.021445130551784007
PLTP,-0.028012963616567476,-0.02862856930450345,0.06991205761760014,0.0010698497619629696,0.04214071765329951,0.06131718791692579,-0.08954193728322069,0.04037447201254375
APOD,-0.11370446524483782,0.023747334236331533,0.04154355770507688,0.05307788730283515,0.014261931046598045,-0.01867299559577402,-0.04220086633653909,-0.016427216698129077
B2M,-0.029895207970447563,0.04661877065042673,0.10159565446507292,0.07618071932698385,-0.07123412806416049,0.0012258962119606708,-0.053202434110798225,-0.05574478213878944
OMG,-0.009822502192994536,0.024133736274278287,-0.006496053346632906,-0.01576011656084682,-0.04144288204989746,0.022317566306219516,-0.04547439679706091,-0.03546666769163441
CXCL3,0.011281192810065625,0.009976252158437915,-0.022034704737734792,0.057555652138318654,,,-0.036325229269174926,0.021603851444076193
CXCL10,,-0.03500080462487894,0.08450614339342737,-0.021474773302063564,-0.06248616060409986,-0.03358569035166154,-0.017143864103977502,-0.03212402379897483
RSPO3,-0.022078050398116715,-0.011518567050823778,-0.02755786054282602,,,,-0.017935468781539513,-0.05606318735664574
CORT,-0.029300580830940625,-0.025831271066238615,-0.01217432865085535,,,,,
NCAN,-0.037800579804369745,-0.02005055857114281,0.039275480300590436,,-0.02677240760259367,0.12793581581888336,-0.0346671457186119,0.006997522831919902
PRG4,-0.024686112473345994,-0.011368328941219408,0.008216844038344513,,,,-0.04062867046267578,0.037617783222656395
ZG16B,,-0.013194336079971074,0.020244522496871215,-0.02807427163775949,,-0.023116244475508613,0.12521437399956414,0.016930611141183226
TGM2,0.0060836376264341635,-0.012938962295675285,0.05678205183500199,0.034717989877365796,0.011707058950140167,0.05522555720699968,1.6578259065946775e-05,-0.03658926528633796
VEGFC,0.03272864338604398,-0.02026140615400715,-0.03147451677682517,0.00031174284983809085,-0.01702255354767334,-0.02996324379676069,0.009393191950624621,0.13211558833637443
WNT6,0.12388936988219439,-0.01572386274430105,0.04092120731219018,0.005583110283601317,,-0.021983551210141138,0.019618401314818106,-0.024770599754679868
NRG4,-0.016548685588573905,0.02743798838514042,-0.02973483068548237,,0.15727055945491558,,0.029173811897938474,0.059002621422746114
PMCH,,-0.019170816098487448,,,,,0.04812887659161525,-0.027021842051365937
COL9A1,-0.04738933642206632,-0.014450458610120117,0.05922405589651504,,-0.038794330125951834,0.047171459029385396,-0.0005050270685676821,0.09972628256174677
GDF11,-0.05163902408983497,-0.005362074739551937,0.05287823331243336,0.04686543890926615,0.010363283519836924,-0.00631576160294703,0.01582303002165605,-0.017058446734399216
RAET1E,,,,,,,0.02229680099685879,
IL24,,,,-0.017703539586486742,,,,0.08719175284932663
SORBS1,-0.01696784511064027,-0.028946159317577994,0.0590567290165901,-0.01823375416125742,0.0088479418138146,0.10009863058208843,-0.04577893137161366,-0.021058060224984566
DLL1,-0.027115888100962143,0.055487562377078053,0.009344988111138236,0.01002136410211281,-0.09947401285177133,-0.0030475908267676775,-0.06292713868616173,0.0009603037077629657
TLN1,0.08915797909668624,0.0016892056694161476,0.0682348153174384,0.06251471828289865,-0.01903256557305671,0.015985268343482417,0.054864761655951555,-0.020666644645115324
COL2A1,,,0.10548924570257309,,,,-0.02610216909820334,0.02977489484730355
SHH,,-0.011813560291132183,-0.017321961175351074,,,,-0.011416740223468065,0.009539947752990363
PON2,-0.06625065621847565,0.03766838287713346,0.04021291991668784,0.07182911112262058,0.01042522482810849,0.05978085568232755,-0.01942925413524775,0.04758649230119533
ICAM5,0.06497553736269164,-0.0019779896188443767,-0.023870616750401752,-0.016758575429942146,,,0.0059127457859836936,-0.06691507290544006
HPX,-0.022078056202362195,-0.02874399933473318,-0.008287092108499967,0.04946028012418031,-0.056618882545926216,-0.01846675473934309,0.021616290066725722,0.10723922429827833
SFRP2,,-0.01345436493772104,0.15567197448954617,-0.017471829808584454,,0.05364135444374681,0.007564948330136889,0.010098161178929956
CFC1,,,,,,,,-0.032961435532106065
CD70,,0.029148225501168756,,0.07311745024702014,0.03959301857546574,,0.08115245307597849,0.07981228766243592
HP,-0.07278737134648987,-0.012735729482235041,0.11932737335848764,,-0.06531341075920083,0.07342432387395438,-0.010370621830093504,-0.0674204075132462
CXCL2,-0.027078725852007064,0.0026754734895188897,0.04289980285426619,0.13068985325745355,-0.04287679936249026,,0.0036209462541396615,0.027332584019819223
NPPB,0.13692965619029143,0.03248986488570504,,,,,0.11946977210853531,
CCK,-0.06887324688580417,0.003829143811014965,-0.09190744489660743,,,-0.02877102343768283,-0.023601929764007594,-0.08481412502616421
SEMA6A,-0.11511122439281836,-0.009138012573196979,0.06204408766768376,-0.019336976733864038,-0.0802293397087002,0.031475919330221716,-0.025552179388196837,0.016746105239664646
IRAK4,0.0073377684024514556,-0.0017578201902264127,0.09020592095051683,0.017014130262239944,-0.0021487784879337247,0.023871924391995262,0.008919491553156165,0.06208538626002739
GSTP1,-0.0016863177911361985,-0.00888583395135913,0.06550863690356672,-0.05256598364876027,-0.09127078986121302,0.02003095511534878,0.01780332037136748,0.049600068894763705
VCAM1,0.0947613942250246,-0.038111227271873445,0.05518735739884645,-0.03791920504522788,-0.06031536437524972,0.06301482174428592,0.011398665873154948,-0.01452341942932779
NXPH3,0.03625893033989679,0.07581408856520383,0.022296070382420714,-0.03340719110456987,0.07115388719767224,0.0809090242643112,0.02798225554496018,0.0069323840151476026
MTMR4,-0.007809760101528663,0.02603464048851437,0.0113182003482694,0.07162043849063628,-0.028671980228650647,0.028468467411727465,0.002106139257069481,-0.059153732087569987
LAMC2,,0.056216954724290634,,-0.025715197226983105,-0.04352267497023799,,0.09209385300075255,-0.035871503442238474
IL10,0.0713776565902917,-0.00041530604160285516,-0.028914462272443795,0.07214387848125167,-0.018937429861526463,0.056797139217467395,-0.031549973940373205,-0.027213374697482473
SEMA4D,-0.13204103916060603,-0.040807894338079465,-0.010965909172811547,0.09508035703929581,0.015514534736978568,0.02839956401928766,-0.030252771107402605,-0.02208525990819961
TRH,-0.017051378833216044,-0.005683949857187543,0.01593923258199295,,,,-0.020377982243173092,0.0037322250386566252
SEMA6D,-0.13142811369556287,-0.04585366566312839,0.010595153102391805,0.008220972977499096,0.04470981068017743,0.01276927136152598,-0.02421184379306936,0.03757801230773203
CEL,-0.01871183894830262,,,,-0.0506826795565822,-0.009375638034417658,0.0211183871977478,0.015075588414935559
PDCD1LG2,-0.023039152189129598,0.05421107332029875,0.06523593935507385,-0.027586494106894507,0.030017617603581053,0.058045983096502864,0.025159863796156624,0.02411178048750354
SPINT1,-0.02246685259829375,0.0038758462461626654,0.11761121748399922,-0.020247169445806335,0.07545266479201397,-0.0562475885704715,0.008271147357541838,0.0800486679524127
CTHRC1,-0.020034107872543838,0.05703019612025086,0.12404148226036531,0.030166041029115014,0.04526224551335984,0.11167115199082751,-0.011895470669919432,-0.0340843883578593
PODXL,-0.04471077985371104,-0.026592883756098595,0.046502586652248816,0.1023388084315364,0.04167402242586071,0.09049155592469155,-0.03998550475885596,-0.03154194682761713
JAM3,-0.0028547424218537698,-0.02020986799571352,0.07777627532769943,0.06215759215013309,0.06129736465755911,-0.006731468607482566,0.0065649194756847605,-0.00023847457013236913
TGFB2,0.043234026786165176,-0.03940178732285497,0.06974221751200362,0.0661908734882525,-0.008572792127116253,-0.03885643130880513,-0.06474547949731274,-0.05231400903891294
COL18A1,-0.12218890841971597,0.028255523226820966,0.04424821597185071,0.017402403310819565,0.07024015193098386,0.1116943314528411,-0.048445165095764645,-0.06479032563885398
NODAL,,0.07901479930854073,-0.0143939367002048,,-0.043611296652828146,-0.024066546531882126,0.07907846403022344,-0.01399864998384639
INHBB,-0.013149739672962403,-0.029873055174405336,0.007360386221102772,0.04544109441068151,-0.025981774132936012,0.06051751908079468,0.005298605024126673,0.008096010762841645
LCN1,,,-0.0193367381132429,,,,-0.02060732479482935,0.013538206643801206
ARF4,0.10054988013198775,-0.0014434737057945652,0.05396677520245289,0.059436665567816224,-0.08614448305107604,-0.03033123314170586,0.034857363367424954,0.04562186498210247
CXCL14,0.07853969419922006,-0.015978149707453693,-0.05744587639393975,-0.003853604829155391,0.019667101272705125,-0.029377372547268556,-0.09774820545862581,-0.03864055074263289
LIF,0.12529834935697232,-0.013705242323639325,-0.01843096245660346,0.03707457678610369,-0.07785417607392937,-0.012322469551349052,0.06885442130217173,0.08132659039380283
IL17B,-0.017051378833216044,,0.20581988548008753,0.0867164932952358,-0.016763661830011878,,-0.009711004251409252,0.008789874800507086
MMP1,0.0877609656533261,,,-0.04389254906789747,,,-0.009889380268714705,0.0975475628775003
MATN1,-0.027239530628798858,,-0.02027325530397269,-0.017703542138245147,-0.04541159295320465,,-0.00776994122565802,-0.02592471342808833
ADAM28,0.019338050093812276,0.009863173208663995,0.0544610005136413,-0.018659079472563046,0.06441334776385976,-0.01803058615412618,-0.004854720272245923,-0.08140054008955733
TCN2,0.0229359857954063,-0.04343444676337155,0.07838939557958612,-0.018625458235404763,-0.04622977779626946,0.06037022006045937,0.07205108102202769,-0.05383107303571311
THPO,,0.0019270242252518962,-0.01826363297522011,,0.04701621812399775,-0.023843906101456636,0.004751498519299343,0.043426058559306646
CUBN,-0.026745359826258537,0.026515259573422503,-0.017477993127051023,0.08012988664473425,-0.027655636945902243,0.01341217405901932,-0.02005378811005992,0.006098856323857882
TIMP3,0.060876117065989326,-0.049270687449025435,0.027712955934359646,-0.013756241085170148,0.13554687341518656,-0.03753640030944451,-0.029606587299748445,-0.052617184128398956
PIGF,-0.0386919531908038,-0.02033241184018382,0.07008481874143979,0.044307155903814684,-0.06706436656754347,-0.053188028443686315,0.04093771504502628,0.05121934311063951
CRH,,-0.013324948323461266,-0.029734818356677045,,,,0.02357613061148739,0.0010321053405715024
BDNF,0.029707139797852587,0.0345996549515317,-0.03945276034867553,-0.027307680191545322,,,0.02652045357042335,0.019998852557295273
CCL5,,-0.006005457985304149,0.035546616763973984,0.10092372557254081,0.008814702762352753,-0.03302540748256745,-0.0005966447915157385,-0.05021264592042304
GAD1,-0.05579358641947346,-0.0366476429095048,-0.045348574833267416,-0.026521909857954266,-0.04782914444212001,0.09992618990078203,-0.020478091510118434,-0.07478338415183186
COL14A1,-0.01700811218390644,-0.01541339637380681,0.16266476713165592,0.02796812513336917,0.04538646051329871,-0.08125736463237215,0.032563018053184845,-0.03670878634125392
HLA-A,0.003460578572261837,0.023033959380416167,0.1267955112574533,-0.05481995794440259,0.10445671401163212,0.045473220810531116,0.0055872984021689475,-0.012245461423817657
CD5L,,,,,,-0.0016966543528226013,,
FGF18,-0.01705135979174312,0.016095683593604294,,-0.01838213830797741,,,0.06127174011948978,0.07960130598362898
ADM,0.0759257932121986,-0.026711103874343566,0.03772544735760744,-0.07725529010162245,0.019453484944357464,0.05073993931452384,0.09169828765802651,0.0669153990674473
CCL15,,,,,,,0.02933673699558857,
GNAI2,-0.019205281188703745,-0.03222201645852357,0.05583399326235875,-0.05908451101493025,0.011334832338606472,0.017935529531948654,0.02357911969454358,-0.03523655471148707
HDC,,,0.1118515441472813,,0.08482351001727495,,-0.059820680811725827,-0.0071362610650746285
COL11A1,-0.0965898130922895,0.012910010131122163,-0.023657962752658093,0.015040632538722296,,-0.007956176586787577,-0.020505372001412715,-0.009939198605532896
NUCB2,0.049340207543891075,-0.00872853391593141,0.04451890817111375,0.03262144699086944,0.09861999548843524,0.05280698870202657,-0.0040802706801612255,0.0007066771368656609
FGF16,,,,,,,,-0.02554542332241414
CXCL1,0.044966051896535054,0.09278064405619539,-0.03384954986741669,0.0627047951729346,0.044817138562657975,,-0.023617183916448452,0.10236382078949718
VCAN,-0.1473309215840079,-0.029856992696266235,0.029293286964353082,0.02104762587603572,0.04308708887862309,-0.02045735719530483,0.012760595529451836,-0.041644416822514116
MMP7,,0.0349474185810576,-0.014114224132935584,0.0060789174447421525,,,0.0394364241372636,-0.007489792854843909
PTPN6,-0.027678883578133584,0.02711857417811341,0.10345386172089166,0.0927638775310213,0.06071042688893944,0.005799039585039604,0.02798647869362106,-0.017310784839935787
PTGS2,0.05772173201528253,0.05069112932320753,-0.07320427771478338,-0.0202578847176088,0.02415038036595569,-0.025028074352808672,0.021707055699206657,0.04959498429241155
XCL1,,0.013438164281737261,,0.02537362208543867,,,,0.011902247700910458
CD58,-0.026201623358954103,0.019752030419012103,0.05889668979645411,0.021216846944784273,0.05888252623097935,0.03052417376777615,-0.0008650376358161503,-0.02644629156345404
TNFSF14,0.05891082936817242,-0.012868682596377119,0.021608294509268315,,,-0.032507485450502215,0.010265370469048274,-0.03964966238889531
CNTN4,-0.019602385965869086,-0.020700940781914163,-0.04145817323482742,,,0.04161404343822858,0.02466794042459543,-0.05816486856257506
NTF4,,-0.014570485346536398,,,,,,
INSL3,,-0.010586569719467342,,,,,-0.024199473708326747,
BTLA,,-0.01680410345052928,,,,-0.030544237586023603,0.011111964913790743,
MFNG,-0.01496134839302688,0.014543103793868695,0.09375881778793299,0.047310326640850865,0.06253766319179802,-0.05275113428928589,-0.03504659104416112,-0.05906017978707139
ICAM1,0.1089667757640866,0.028418095461770317,0.050878515488715255,0.01492117859594963,-0.0030994160221430402,-0.01593149065673043,-0.0066688760989864,0.0060850227144344906
PROS1,0.01204073264094328,-0.06180048516927951,0.08818282139430075,0.0776357382128975,-0.033888997671818855,0.012411836057261117,0.0031234461407275886,-0.004787067762554351
CLCF1,0.008248624893675987,-0.03008415257314645,0.003116233571485925,0.006649313461429207,-0.024204648828009528,-0.0038478717921122695,0.13075517334643383,0.025579958779676098
PSAP,-0.08194581961901501,0.00628256784216985,-0.05364757279913155,0.01708358007778268,0.1069967252896617,0.06883907557368792,-0.012452872873688455,-0.08230939646834552
EFEMP1,0.026479555978562417,-0.02840683826426257,0.055700363197200745,0.05616694098529435,0.021839398661299653,0.01890358890972205,-0.008909619290348855,-0.04378273923387273
C1QTNF1,-0.016815676305953063,0.03805364550923075,0.0855085775485969,-0.01961766214543244,0.06604127052417705,0.06841371620895086,0.016376093537243275,0.03175472604009814
ALB,,0.04487820310681353,-0.023674835197489176,0.02978923264962107,0.011659179682615605,-0.010231191639083542,0.003534306534270383,-0.02214391229881006
CCL13,,,,-0.03194015347928774,,,,
EFNA3,0.025862680761108425,0.030623604836256167,-0.05884255836409336,-0.05333899253281036,-0.01059144451645313,-0.0017672829552726277,0.06526705553933068,-0.07920376772498201
DRAXIN,-0.00748785103963381,-0.02195753839069727,0.032816776460357425,0.08575128178784691,0.0403203330469571,-0.028434767640216914,0.024492942942459395,-0.010088913857733164
NPTX2,-0.05375700355180887,0.005135815239225513,-0.042632706631236285,-0.028048545875377685,,0.047308544830323485,0.008305103070689136,-0.03612587679461361
FGF11,0.06671759874938514,0.0021938532202702785,0.07624514687247098,-0.037944253888976466,0.10400447570424826,-0.005720197531380563,0.09220066204179662,0.07979271306119487
CD59,0.02427910094524335,0.04729038692932786,-0.09869059821239572,-0.001995962151516902,0.0010972610325260094,0.06435186190103186,-0.01475133661750429,-0.12265134259202615
COL9A2,-0.005022043126492453,-0.0097965091091699,0.005879321106254279,-0.014942217761006961,-0.000730132152164659,0.05972834958518274,-0.052620299610815525,0.02291397525616349
DLL3,-0.02113755888463635,0.015062505245763375,0.07601892084969633,-0.021474774687982427,0.00019250424670134636,-0.06508670156806512,-0.01348953364397832,0.004649983372863371
FGF5,,,-0.01885213799136675,0.0649370922060115,,,-0.017638656158000005,-0.020889242305060333
LIN7C,-0.047625890474007296,0.03303265900330345,0.021884257964806475,0.1047526747301372,-0.01852011117005401,-0.016407464533280194,0.006749469094274994,0.009107931739999369
GDF7,,-0.0188895311368581,0.07316854239516683,,,0.06758309590349941,0.015449398730549783,0.011843806641474015
PSPN,-0.0019273098612957427,-0.005314658817864635,0.007036984324079409,0.03433674880390034,-0.00971377570891108,0.04677589854430335,-0.038320898119014624,-0.02306754133988871
ANGPT1,-0.02003410669198507,-0.007410269994220626,0.04859895708946977,0.004018766264675058,-0.020164680502395102,0.006180858714418843,0.02161941688990966,0.014955951303907375
PNOC,-0.04423108304990031,-0.040161947715163154,-0.028175935503585683,0.0758519927290788,,,0.008303145257087717,-0.06618498917048712
L1CAM,-0.041775584842068614,0.06430764286443491,-0.012148045340543893,0.08898072420961901,0.09599265429557928,-0.008398970774373729,0.04175323383052863,-0.08269875408868772
APOA1,-0.040247051285995754,-0.016486833197907176,0.015978815800017008,-0.04427558235489975,0.015741852212795525,0.1097517657753899,-0.03592082571890846,0.05059660849355405
PSEN1,0.043741920190493,-0.019970845808747997,0.01917969664581381,0.0028921840515358124,-0.04713248521925703,-0.046649623729058225,0.039718147639871394,0.029394661386145934
CALM2,-0.08691808901002898,-0.019124793981872452,-0.0833561307654786,0.024479380828987575,0.011649669926424133,-0.10180004010441394,-0.0425852109920114,-0.04736370478242311
CLEC2B,0.12061426223519951,0.06122076741598174,0.07166968794176896,0.01827139734297175,0.026217955872457923,0.05221302386614335,0.011089335970636542,0.008968009025473884
NTNG1,,-0.003746989580072319,0.08596435692731558,-0.027462475441178105,-0.0402024739013564,0.026139466376951095,-0.004192823978540327,-0.04360949511209975
LRIG1,-0.101424509515649,0.005856975478955218,0.04117689714915788,0.029005636125726725,-0.06437243479355573,0.03698633564785864,-0.04363361416889309,-0.020525195693348566
CPAMD8,,-0.01252202295356872,0.028574152531879407,,0.006834807999149246,0.12587646292063479,-0.025356399268870698,-0.009925350475179041
GHRL,,0.03835043532525184,-0.036268365412109954,,0.10019051594691271,0.07713744313740525,-0.03480865063247809,0.060453291206251626
NPY,-0.015766628033471914,-0.02309783780257014,-0.07562698842133128,,,-0.030831140094226658,-0.030558016651497582,-0.018044285502574108
