,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.023572449901293986,,,,,,,,,-0.02872078809931248,,,-0.02470155079868076,,
BMP1,-0.012587211975894368,-0.03040955444945614,0.031618217510911095,0.0003010663907368847,0.03754710542114008,0.006931142299047406,-0.09683831596202302,-0.20838373954017478,-0.4880755348405789,-0.1302910102064864,-0.016359895997632677,-0.24249772149200605,-0.36784784865289494,0.08030381112258413,0.11266044497164757,-0.06850343686745156,-0.06480741831391569,0.07059284535923262,-0.09434950668233534,-0.11752793221142378,0.1300376976645652,-0.13399049204910102,-0.12382275105717809
NDP,-0.02093469984359461,-0.05915405648281058,0.06976262571353808,0.008671684006186321,0.09324227338868986,0.08052463503703497,0.22028280368220207,0.040498818532097074,-0.12610860952629246,0.058193203892850424,-0.043762877881539715,-0.12202282807715116,-0.08109174258766659,0.025195294412828712,0.08246937485842015,0.044625475218287254,0.08073509174996052,-0.04745314995235067,0.04409191220441274,0.02335202258675086,-0.03786417575148725,0.04166205061485458,-0.021675169754640126
TNFSF18,0.01781481094534144,-0.005498973417522861,-0.024960979898013776,0.030914221889279128,,,,-0.06137418437976157,-0.11825346997530346,-0.03930130953030159,,,,-0.041805008110118884,,,,0.016316946196116983,,-0.03804295806780316,0.06134664156103156,-0.13954990181203564,
IL36G,,,,,,,,,,,,,-0.005680047246396308,,,,,,,,,,
RTN4,-0.003082700671006463,0.37635690469144356,0.10890358909818192,0.0520858030814095,0.027676391478482058,0.051736100247257576,0.27477344749118626,0.5064873835335642,0.6233300976737131,0.2372455681417077,0.16553107346224616,0.5089466435537658,0.5591678809503942,0.0600158429964217,0.008206506472079989,0.16952527499718303,0.12257471255924511,-0.03249010822260938,0.22329075306682694,0.1242955215157156,-0.0014773823275521733,0.5532579534800663,0.09130907984809059
HEBP1,-0.08680547563029624,-0.10593694828753127,0.02922646747486657,-0.059423431247444716,-0.03135304182849618,-0.00985156080074737,-0.004964190068519786,-0.20554984541512208,-0.19951065383606156,1.6745940330115266e-05,-0.03558801135936393,-0.2661797438931843,-0.03691407688495415,-0.07054752065910871,0.04618598863509206,0.03691137173169153,0.08403352402907605,0.027340006662448933,0.0037079619425962043,-0.05515838838703307,0.022044822626662262,-0.06958041040734568,0.007173633575641188
WNT7B,-0.0257752595725514,0.4519759547497136,0.05401663827881306,-0.013064387807928332,-0.011750731485629448,0.028579140775131167,0.07627089733679086,0.107685070179929,0.4138998918569263,0.0374316134166612,0.06737412629584598,,0.12745180632077566,-0.013350537552587805,0.006042480553688175,-0.01782805510669547,0.008129227320684725,-0.030774628576424358,0.07387824870224843,-0.00779872574952514,0.0641941230341104,0.03051650481050056,0.08059728297435148
PTMA,-0.009617242887864572,-0.011192918727037135,0.07640979699080304,-0.0051413673962412984,0.1613347120488008,0.0016259451072062963,-0.19328908291288233,-0.52627534557098,0.1079428683065872,0.14229151001948845,-0.15842139122991133,-0.677555510397186,-0.5231067072897214,0.028555030641644948,-0.042681349794325925,0.0014998669130594229,0.012270900072199047,0.03744009394408366,-0.052705768429472825,-0.14177144800754313,0.08270866658600493,-0.23828476124736855,-0.2350364283805174
FASLG,-0.02577526685915125,,,,,,,,,,,,,,,,,,,,0.10072461732918919,,
