,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.007312964673901852,,,,,,,,,,,0.010470321663940137,,,-0.03098098496039099,,
BMP1,0.04596018254942592,0.06466579082974333,0.010023946565406996,-0.005873245027979614,0.08636001713337794,0.039355064308245806,-0.012519215078023747,0.002410185582230209,0.06063762804670635,-0.008459618192683547,-0.01926498295160559,-0.0945034902373297,-0.13094135095320483,0.008224334878251947,0.12223027975028435,0.009202364130873504,0.09481145861714763,0.035835269905398544,-0.04344940561637303,0.04722203120583718,-0.08602490314204769,-0.06770105480812069,0.0100383445727197,-0.002001405826395854,0.039982927834042226
NDP,0.08441788766338557,0.08421796963822606,0.011981629736486454,0.018186702553758663,-0.015724172787878243,0.057512266274254216,0.1313325297119209,0.05270590066377535,-0.017039670980294002,0.08636995308604545,0.04258680356612666,-0.07415716022359874,-0.012959352187431154,0.04422570053143179,0.05873847620631136,-0.019230525429979564,0.030201953724906104,0.0713569405475418,0.19959314088180874,0.08540904814696326,0.011339577040724436,-0.04747865011609168,0.19270215476647568,0.08259284219009964,-0.08877503354789883
TNFSF18,0.06204327059236099,0.08000298977453975,0.03249061773339966,-0.008465659500489234,,,,0.06754887030868427,0.03495493076834981,-0.0387984477256366,,,,-0.05513359012398324,,-0.005616632544080302,,,,-0.08326892051868592,,0.14694641416500498,0.0660224665364665,-0.03922814596353665,
IL36G,,,,,,,,,,,,,-0.031190754684319994,,,,,,,,,,,,
RTN4,-0.002076097132241511,0.16263216087300317,-0.005607713572474678,0.019752705967224456,-0.03141171278786168,0.08298343605518436,0.10262796702154893,0.13482539523487388,-0.09169215154173765,0.04095561144049644,0.19307289751386517,0.4543717798071267,0.25268711587927767,-0.013596633199038905,-0.1732112646776287,0.06785932228046415,-0.1316793140120749,-0.07199324870701612,-0.002295972990319575,-0.06469224621874502,0.1466117012906611,0.08903775625970294,-0.09629290133997645,0.1706766551048263,0.16474318510634808
HEBP1,-0.04829845830749915,-0.03172100175817003,0.044802423041572226,-0.019358757371785988,-0.047571180828710105,0.011720675257301404,0.05095276321490266,-0.05944131681706301,0.06961618870652495,0.05237765050127527,-0.027776008495646185,-0.15176041177423033,0.0036988745011050112,0.024210415762767723,-0.001815551782785616,0.03641057631012389,0.02283137716978164,0.11251478725658305,0.08228289598079422,0.022041395353131252,0.023163012182634418,-0.01169411891265304,0.17955007471201231,0.03624690107744154,-0.048201822996808565
WNT7B,0.02419493533864664,0.11491071013857872,-0.0053246846696552805,0.013029688661822613,0.06122358426172169,0.029713624047525294,3.9567632698979765e-05,0.01965986640931442,0.02970698681111981,-0.00946433534565707,0.003312099626602346,,0.08021123746762866,-0.04836732712250881,-0.022077473221168185,,0.018125373395177447,0.024842974313782684,0.008933705395053919,-0.03252978706896572,0.04697248672616073,0.0652767041799817,0.08895016723952699,0.041391514158386274,-0.0569632352578371
PTMA,-0.016659082001225706,-0.14475803550824376,0.05501907689354952,0.004142534068567578,0.14049243434417794,-0.022075060246164402,-0.0445148818433828,-0.06896081212968072,-0.12265464775973617,0.06329291941023149,-0.10061663184439197,-0.4796700031652073,-0.23695824269419294,0.003965339810716844,-0.09005884668746855,0.027304726936420037,-0.16612719336099285,-0.06086710169717252,-0.0764259238711494,0.009847749752729222,0.012576350786944105,0.015830891427770905,-0.15887713269737877,-0.061897131075882926,-0.0030792476349127116
FASLG,0.0687641897107479,,,,,,,,,,,,,,,,,,,,,,-0.02723785643358823,,
CEACAM1,0.05822623377123467,,-0.07254246903031047,0.01347503683712795,,0.06126183810308484,-0.05281134759675078,,0.0431050302404696,0.07398874941107252,,,,,0.024660639834539828,-0.07283855438781099,0.002771212462363352,0.0006801349476029118,0.008399457367122694,0.05452224938837089,0.020345065579360135,,0.035212990304296095,,
