,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.06554590604951452,,,,,,,-0.02538123073988048,,,,
BMP1,0.06515374598078444,-0.035758674995271945,-0.03193700756365123,-0.020382099143605874,0.08029766678763271,-0.033736254509642905,-0.10540613429455165,-0.20141687599597466,-0.5511092657134541,-0.16914079666232554,-0.05073968701403717,-0.19571905023696537,-0.35080594179503216,-0.0932058173519749,-0.12550121542656822,0.07753110699659775,-0.08144908118258254,0.03419512088040382,-0.1066305152370965,-0.033494580361407456
NDP,0.04332365134228909,0.0045852734155561545,0.06625999617027688,-0.010293199383831443,0.08483083347889914,-0.002271047403064609,0.20925311733012597,0.03312575339846894,-0.13788112917968057,0.07046672357023782,-0.004468625419820601,-0.1491641591088908,-0.06005557390454642,0.03323179933449707,0.0918390817414363,0.06293170957371735,0.043998904877808255,-0.03312074641500664,0.05235649937347431,-0.08548965355158274
TNFSF18,0.0500879379002281,-0.06388205649979461,-0.01876530350150946,0.070938838146861,,,,-0.07100065657222511,-0.09279429680849716,-0.03854523536430298,,,,,,-0.026175215257007067,,-0.017329009198215017,-0.12087060792618884,
IL36G,,,,,,,,,,,,,-0.05589402294763501,,,,,,,
RTN4,-0.021562017987538273,0.3469151483521682,0.1550884585767484,0.07403594807675866,0.03659771029166723,0.15729596504669965,0.3099640696886256,0.5833111798825193,0.7004611198448247,0.3453060591772032,0.23854234423716392,0.5505259442385636,0.5463702298900134,0.11543862874050191,0.0795718569125465,-0.04716288438541015,0.17077485550927343,0.07935056015969029,0.5929888426610689,-0.035522791953637715
HEBP1,0.05430244764868539,-0.06614804271466447,-0.013592335977100642,0.0077038141270126355,0.0037049423977742516,-0.015166856895491718,-0.04692615928656713,-0.18667906669507564,-0.243926733220333,-0.004492917774943993,-0.01510027072683448,-0.25748896566122514,-0.05808208775612999,0.07484779575265334,0.07320197830037224,0.035793713264774346,-0.0159056499847199,-0.02595425803283011,-0.03171691984417246,-0.0452545326489643
WNT7B,-0.022745674075682617,0.37449695518500675,0.03887722535312129,-0.03784168448903675,0.09527351518994649,0.037787943081870445,0.0524218377489729,0.1541910061493191,0.3999031805962495,0.007250722646556619,0.11283845886099918,,0.1529171909394926,0.009714271250530395,0.035014940099147726,-0.027665207514365107,-0.05720580763990409,0.09192869409951769,0.05988878758446515,0.03215179374592411
PTMA,-0.04557970382210065,0.021883952649063745,0.02750802359170283,-0.10655432714515715,0.1851977747044461,-0.052949820717815725,-0.19951106280438555,-0.6122999133110962,0.08060571072956285,0.20903963983641666,-0.18556046370267712,-0.7135264793662112,-0.5610806816811839,-0.02482881439126194,0.0362255359270468,-0.057418497907120294,-0.11518282464100373,-0.08473588692260729,-0.27069900570303324,-0.2845501476276795
FASLG,-0.02274568050582641,,,,,,,,,,,,,,,,,,,
CEACAM1,0.02854386176878959,,0.023867587291202162,0.013341820231986282,,0.021442699102242405,-0.01695335352771955,,-0.15926534806348877,-0.01578821673435595,,,,0.07093505957648591,0.0802352232456437,0.0612947731621169,0.0015947945687988306,,,
PDAP1,0.08260354891968162,-0.10792923291626365,0.04387528925438111,-0.03875852218515451,0.019810407169101412,-0.026591342784801002,-0.10652554275130947,-0.1946585691539533,-0.40092883987249495,0.005820380606163952,-0.033270696529568856,0.041616903276307654,-0.2712304850195119,-0.0012826616790591596,-0.11863300844592048,0.01972389483695923,-0.05071651442381899,-0.06268386351802363,-0.06236496044874875,-0.056472451234616174
QDPR,-0.09226479393155115,0.238862916675816,0.08038160870663504,0.11087771800689467,0.08548069400370412,0.020967161726248455,0.3360260065435364,0.10334300380607137,0.22597137664414352,0.18724854515871614,0.031711960024287396,-0.5464133602113003,0.15646218778918397,0.11022416769325497,0.05725939522349448,-0.1072872290943066,0.05177695371144958,-0.027705454188796105,0.3898414991767742,-0.03537769650562937
POMC,0.039702360078709045,0.24161677115732494,0.005134756117627049,-0.021102014876762654,,0.044899649907559874,0.1450983687337465,0.053958780571406115,-0.00017292461738869607,-0.02029365722984548,0.029754548374150563,-0.13918910082404576,0.1248955382469302,0.07057147233523124,0.00378134829601286,-0.0013353149290186053,0.005152187783740051,,0.06048954723845855,-0.04020405296911521
CCL18,,-0.020656557624226125,-0.06515817140202941,,,,,,,,,-0.2409421218823475,,0.06663277301264757,-0.07493179273152323,,-0.10911772071198508,,,
CCL17,,,,,,-0.013156007510642654,,,,0.0170260996824828,-0.03582738589767346,,0.016909325303269194,-0.0321061884229482,0.0007390013938075861,0.0442153453379409,,,,
VEGFD,,-0.011165884798000902,0.07822094400261258,0.008408655651713661,,0.01991147399570556,0.03807771236240397,,-0.12371206088109485,0.038675760312233534,0.009098520955381292,0.0833650452607332,-0.017387127845842378,,0.07032902964245652,-0.0065475308911756794,,,,
TNFSF13,,,0.0722812067136422,,,-0.01444075563548734,,0.023180191737445992,,,,,,0.07372662006885662,-0.013756003180191868,-0.021798931895815502,-0.019577788460675104,,0.021614684239782835,
WNT5A,-0.014999677626826108,-0.06798814144152678,-0.02484563266278487,-0.06383782292991617,0.08462349369261213,0.06156167408834358,-0.12379892417389633,-0.3703658869801015,-0.4605516422263536,-0.0018327395842287686,-0.11338220002530917,0.06408686193388281,-0.14694582407647622,0.07607413429947187,-0.01058913093798766,0.05422725550194191,-0.048500209495700664,0.017146411442402507,-0.2144300861230147,0.018933808763371352
CXCL8,,-0.18275284793320318,-0.04105003939614953,-0.022794613923137176,-0.1939932247066573,-0.10785868602692027,-0.18299632578165143,-0.050946106003352046,-0.1675956019576283,-0.1681337323779597,-0.06702031383565153,-0.20787899500058127,-0.15288017616388305,-0.19812886437173205,-0.2654636559156828,-0.005546519643737167,-0.092382960928459,0.08378352593701147,-0.28680929043155323,0.02323751068471476
GRN,-0.09109455581401531,-0.04613904315511365,-0.13827234235456753,-0.06267033192983414,0.15532781491870865,0.011733584157281573,-0.1538251496186332,-0.33824309863832686,-0.5582576634884295,-0.02178465341232471,-0.12159187433142875,-0.43196065184766336,0.07870612859072257,0.014791112893197013,-0.010529667815028248,0.036713926952532554,-0.08372122196135294,-0.03803357952037073,0.13561470211192975,-0.06894228130286968
MIA,-0.029772133918203197,-0.03242250411849087,0.027377692502741642,0.045752583119640845,-0.000807814269057176,-0.007618462871341413,-0.11151866125425217,-0.07953557250200735,-0.2192230453170258,-0.10016386688978891,-0.010713133872907865,,-0.03656588412466082,0.17298175385715342,0.19956868304067762,0.09356214294066874,-0.043673010626576594,,-0.10145767511761919,
COL4A4,-0.02634226957215364,-0.06837337799542653,0.032754016981695784,0.01992022677725109,-0.0035855459198431985,0.058638582278935474,-0.138219984958472,-0.09430878445648659,-0.014845697119303022,0.00017825199789741472,0.008664780544809746,,-0.08068093036014674,0.08226847578293357,0.004538918042517795,-0.05154810414353091,0.007448309300845091,,-0.15252780115572093,
TAC1,0.1435305201329221,0.373335777380807,0.17405112780248855,0.1591847610841886,0.22957256522312525,0.32640854743786374,0.3897345428874039,0.41585360365941576,0.6474840801615265,0.4876880708649829,0.16247356117956116,0.45671766945273107,0.48599616152006725,,,,0.09521120663510682,0.07030232938906487,0.4930941204785104,0.17236173923664955
RARRES2,0.07309679224173779,0.07983181971086363,0.043217965355356845,-0.11887369264826565,-0.055478396222720654,0.11071586429027028,-0.3439285151230587,-0.30001080870614216,-0.5946161768605482,0.22482119768306078,0.01642482615091136,-0.17750221420868734,-0.2662436164961479,-0.11480657057966467,-0.11153726501420333,0.08425593711797678,-0.020941669793580402,-0.019907218052028816,-0.28774198081224117,-0.043967298052769055
FGF7,0.04230715259082977,-0.0240297573869604,,-0.043619560609918735,0.03344864493943312,-0.05109544588537487,0.1752677858656709,-0.04634949735344962,-0.11059707014790641,0.014661311590260354,-0.010330782268918877,0.020044830151370794,-0.06488310024155625,0.07556805114984028,0.002701701570449106,-0.03343751408095441,0.09495668760891798,0.04920981714042209,0.08118420216238874,0.020101374238585375
EFNA2,,,,,,,,,,,,,,,-0.006857833905646429,,,,,
HBEGF,-0.014925891250981937,-0.07090373297892041,-0.06993057544946206,0.0065263654904905155,-0.06426544439257006,-0.023061377535353197,-0.17859631540840945,-0.3000568233823899,-0.23277530136610913,-0.39455361034741915,0.01903471927391435,-0.3054462701949621,-0.10506038753846572,0.013521718441952043,-0.008706582779853856,0.07295928415763736,-0.05985893707202755,-0.00285204268879032,-0.3165690102862891,-0.07970138655984174
CSF3,,-0.03882211694810546,,,-0.05665557830559457,-0.06179386467143299,-0.041562091174453336,,0.00035638552319000155,,,,,-0.08378800241775378,-0.1670099093639609,,-0.04447926762501843,0.013247431149897178,-0.14159154416504238,
