,UKF248,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HP,-0.011230592809846339,0.008721140389866069,0.057451983604412185,0.053597967147622605,0.014030630876250479,0.03818305344973135,0.00040446206487981313,0.011061479284138828
CXCL2,-0.04324280214109024,-0.010361639932685818,0.0104196158974283,0.027317963702115405,0.03400548218150473,-0.051089432730085996,0.058873720912376123,-0.008553449299385882
NPPB,-0.01522096307377003,,-0.046598710242297614,0.0019243325669707919,,-0.018134026670146915,-0.03201707465589101,
CCK,-0.05232763425101063,-0.03397755715797395,0.038530026721595646,0.068726193848125,-0.0358057090603779,-0.0379631785890136,-0.02034161909368753,-0.061572935260426176
SEMA6A,-0.05506507523063841,0.06427552652785944,0.03929313798778297,-0.009592361372586653,-0.007704159954324785,0.01660034835279425,-0.040506235275750126,0.013481980043608698
IRAK4,-0.00014145728003688195,0.06027853314560673,0.03214962837269335,-0.021731966358896786,-0.04068131036712076,-0.0004646212334043006,0.06940260249112251,0.017525751979263066
GSTP1,0.024341313392120034,0.053677728916382395,0.0004678976192072806,-0.019857051270157584,-0.037233694152455594,0.010296278733769862,0.008569371550768281,0.016276508267863816
VCAM1,0.05355562966596314,0.01403284381296062,0.02304223574522627,-0.006845405115533914,0.00358779707563361,-0.03869666538777607,0.12894605319541522,0.053083306296842055
NXPH3,-0.022559483104254256,0.033616280601165595,0.09738088720043099,0.016653645230728265,0.033767330857285595,0.0034762293135678873,0.04467849650556408,0.017159605906920245
MTMR4,0.059833453963929195,0.01719472204549518,-0.03667500133496551,0.020311269202186642,0.028591565160385475,0.048093645914653864,0.05388188026378941,0.01853762757301879
LAMC2,-0.011946864460844987,,0.00801235504356273,-0.017586566404102257,-0.018950865138883,-0.019769034182946583,0.10019219190205525,0.054549964705781176
IL10,0.0043404282944418384,-0.018085016467458824,-0.001274045080963041,0.18405744463917573,-0.018279929368239894,0.04558036409561988,0.07858506464142827,0.035597149209270824
SEMA4D,0.02793119740580269,0.009390796001634203,0.014516434211507459,0.029209686999319213,-0.06035715289216505,0.03689855201818362,0.08390650728302416,-0.05062323441497563
TRH,-0.01428563912442917,0.000719666539358312,0.03151744299396027,0.02815583169320466,0.060226468165910894,-0.01699040655427767,0.023941130781416714,0.032511231760019285
SEMA6D,-0.005195422136635043,0.034075857155597945,0.0038296790496772175,-0.06259407981936194,-0.006148207323134704,0.02063758678964931,-0.022427059923727385,0.040830319383589574
CEL,,,-0.03140137928013806,-0.021863112733400462,-0.03694120017625971,-0.0032857070450270855,0.13691923761108601,0.04947561814103325
PDCD1LG2,-0.03332336597833929,0.08203031722468491,-0.005822224643470379,0.01764696451503481,-0.013584184041848031,-0.0013410144481117699,0.08337749936303418,0.030927667294153527
SPINT1,0.014875819133153756,-0.009029476805682375,0.015878617255787937,0.035167918789698285,0.021285278310113925,-0.021033791671662066,0.03486981001022779,-0.04964546267854286
CTHRC1,0.09214508068167383,0.05602538795979405,0.034578526976636756,0.05922038102311326,0.07057130559226685,0.10642421095446135,0.17458153660166031,0.0505895678148247
PODXL,0.11648348699711544,0.050136724980390374,0.03677781030169914,0.10574024580263763,-0.0028901257167098316,0.020233695120315424,0.10378371586989861,0.04799521561519934
JAM3,0.04621116029398066,-0.00021854932280393323,-0.00867274467911851,-0.0490751595246063,-0.015385330181475127,0.04831836182872963,0.03264962299754453,0.013016022888317765
TGFB2,0.057669810093345444,0.07311190717138193,0.0410928180025985,0.029978655808489702,0.016619190042358564,0.03223470552828618,-0.04748425428883627,0.05028285869469866
COL18A1,0.11126298897850924,0.007547522205116271,0.020226556733935093,0.01602920082469846,-0.02951209754441357,0.023028051747646595,0.16882940226770388,0.050989802808142894
NODAL,0.03244836904925149,0.05609456178423201,0.053560853733993156,0.031547202181650906,0.007544758876029095,-0.022607373293166463,0.07455907388492922,0.006840153289985206
INHBB,0.0031681251714272816,0.007595957458466946,0.09466211946548438,0.0021372833944098154,-0.0010626613605724353,0.027563845234755385,0.01054695668785586,0.03416569844411973
LCN1,-0.011946867148938134,-0.012094474519701316,0.04749679436984892,-0.01562129792375598,,,0.056194916769044055,-0.024300295507007144
ARF4,0.021832401583584064,0.03171430594038641,0.05508888574018873,0.010094104666717795,-0.006452960966061869,0.032778697147514725,0.103258682879921,0.05346979529232733
CXCL14,-0.017539268806730693,0.0033947954693403655,-0.04000352732838391,0.01687808093024044,0.11371971848099652,-0.05495714454726168,-0.03869233094439763,0.04161889846163028
LIF,-0.03398553736636308,-0.02498993994383207,-0.06914445992913366,-0.008736548824540565,0.006542978928641101,0.026329201467858217,-0.006674809360745939,0.05685729878025146
IL17B,,0.057373441788692366,0.09244644288784226,-0.025012141982004465,,-0.0015272099699724269,0.03657028693457752,-0.02747482482718611
MMP1,0.1493505531621118,,0.015590414986322477,-0.025747817642265414,,0.016982028299012325,0.06709209584178571,-0.044113684117033
MATN1,-0.015685888042352988,-0.01268023429129312,-0.03036926015203421,-0.02762974297856156,-0.01916971591626949,-0.028986525562252074,-0.03350622898325734,-0.025038083754798525
ADAM28,0.0642028044253474,-0.0063728815999689915,0.012500190450409744,0.027168539772321806,-0.048557910105470566,0.05834413075587614,0.05762986212191322,-0.04878906506880348
TCN2,0.0820960457172808,0.03991399407125281,0.04737737702044208,0.05895334207743536,0.022597269063681032,0.036162981967212515,0.10029260536367172,0.04210834236090326
THPO,-0.02043936159850516,-0.024677396691511908,,,,0.018969267701920804,0.035338462986785814,-0.037521844979172554
CUBN,0.04518703023714448,-0.03086975853264177,0.04554067358532345,0.018813301342748504,0.04044590240571609,-0.006500000223036813,-0.0068408089102117075,0.09779012229544018
TIMP3,-0.04209067628131595,0.017225826909003983,0.049996790826750286,0.018019801526861057,0.022254581265261426,0.020123723907171553,0.1504177859518459,0.017942305398416313
PIGF,-0.010943895547495969,0.04241263488228485,0.0601996012144525,-0.005207367717138464,0.00048756907170959343,0.005758142971050141,0.012753040688453385,0.027546108788955588
CRH,-0.013997177241152833,-0.018598121402724304,-0.031620207310648366,0.008588449370555402,0.030998065482473962,-0.022968292386171325,-0.012345794731568696,-0.05483735537927686
BDNF,-0.010917086875290888,-0.03612219919116293,0.023880561675442592,-0.019840256447162013,-0.004162733565240547,0.019229755188594103,0.04005724350587782,0.05592327703740257
CCL5,0.03365146241475622,0.01601888416064004,0.05023166278062596,0.028318009251086792,-0.033860179931025296,0.003246656840279367,0.14266611914894162,-0.002913861500065754
GAD1,-0.03865046518821969,-0.026858276655566768,0.06701104671408281,-0.002257380486456795,0.03483242775276793,0.015602015706582107,0.056750788106167044,-0.07442597589724857
COL14A1,0.2037355713907115,0.013978992317220001,-0.01810471129853511,0.08142411763869198,0.10019180943370697,-0.032783635368126875,0.20396301729612615,-0.012996217445362205
HLA-A,0.04963768523422251,0.0806839099900422,-0.05971904128586877,-0.05903559716268835,0.09531378176198045,0.013969635811022594,0.10223729500709276,0.012645813330664214
CD5L,-0.013997175621786043,,,,,,,
FGF18,-0.012664914031875734,,-0.021484531241627657,0.0781496104411717,,0.008049994824830766,0.06472204754986481,-0.0044211118833920125
ADM,-0.009485276341378197,-0.00351802995265009,-0.1460118305601375,-0.050126545180767514,-0.017163805739671058,0.01890764731192759,-0.03849928781611746,0.05190743568450183
CCL15,-0.02335304767097657,,,,,,0.010483549592239618,
GNAI2,0.07407033856709973,0.03149530845372297,0.0629033800756816,-0.05992996880260602,-5.008031118869092e-05,-0.008445057738162912,0.11783475854157126,-0.002710310985309415
HDC,,0.11377999908451109,,,,,0.0033337282922303118,-0.02503807241528736
COL11A1,0.07362789642215381,-0.021988772725098284,-0.007370431607687033,0.031889089241800256,0.013891361004541447,0.01755155807237282,0.042597429568700655,0.10344603381748452
NUCB2,-0.010950909632348665,0.04622278827313188,0.010764703977858886,-0.007668770607433703,-0.020309388005923322,0.010722083190088686,0.0645834291328817,0.017147743374422812
FGF16,,,,,,,,-0.003444014075183234
CXCL1,-0.04318967156313633,-0.03093812774593117,-0.006310745252970288,-0.021197327508446634,-0.028814882327492363,0.013585867320422988,0.07531167789764834,-0.015007529900813752
VCAN,0.000211657389711286,0.023820107514797188,0.09436834712756777,0.0004713277571349661,0.06681500231183223,0.02979806292155224,0.06314289311764604,0.0321136502120539
MMP7,0.017548149271855953,-0.008827968974986269,-0.022265604099556944,-0.023821338003787405,,-0.03680417083899992,0.10238696874959805,0.08433166408713261
PTPN6,0.0504779605695212,0.06361853476705918,0.047249085903364275,-0.03641223184077653,0.014658410852846221,0.024722086742841355,0.09741775661475585,0.011335345257706513
PTGS2,0.0018615950875419413,-0.05937111314776171,-0.11486662708242525,-0.06993201587617802,-0.023698651167986202,0.0005180056121477102,-0.02613731849425277,-0.0010009738086219626
XCL1,-0.015338400944692101,,,,,,,-0.02079874463606408
CD58,0.004684526127318924,0.02971016919004977,0.01119339444777239,0.0150641146018904,0.03948630415047871,-0.03773964241440418,-0.0012649514689713325,0.0610063876033965
TNFSF14,-0.01545502019593439,-0.01839437072996158,0.0063410073169328325,-0.026584604941903765,0.016308706692456095,-0.029408406531752928,0.02919059600657214,-0.03255509569128159
CNTN4,0.050830627509590096,-0.03134629451617439,0.052736749479526904,0.07380570111170759,-0.024056510692138624,0.024066281971488225,-0.03479891712804106,-0.054907525994569086
INSL3,0.08497959728435733,,0.026426191606248962,-0.015431137412551477,,0.008594838889461635,0.020646790811359738,
BTLA,,,,,,,0.03612409651850411,
MFNG,0.07296312502012124,0.04880291770761114,0.008966603765767167,0.09201490448357909,0.022026229319297173,-0.0036565321765034517,0.050754842350301345,-0.014843936647401048
ICAM1,-0.017712242494000916,0.058902935778306846,-0.040355700673588984,-0.026277154509485662,-0.006024931089176564,0.040291657435030624,-0.023508813898322933,-0.007700043454066593
PROS1,0.03330992136157184,0.04715414081557369,-0.004161482377068583,-0.008994089281229474,0.022074273851733987,0.020703332465670174,0.018918879596621235,0.0840041775332446
CLCF1,0.02551833303759901,0.006404197891765642,0.05104261161450637,0.028043673672019008,0.028354893377335294,-0.0061428941946856585,-0.015708119612317932,0.035147753927562926
PSAP,0.03436985634098645,-0.07277489511433134,-0.019938839570208138,0.004713463749793351,-0.027284438698138524,-0.005156312174363283,0.12925108705042188,-0.004199579402221923
EFEMP1,0.00372769094522075,0.08464638838704854,0.00380519993326143,0.0315009675830947,0.008253958328307054,-0.00013504332750127943,0.010661212714792758,0.11461299947097545
C1QTNF1,0.07294885180667089,0.022406772984419298,-0.05438740611255251,-0.034264615334578946,0.04615457871505995,0.030877838203922234,-0.06352480031399946,0.052388088889608296
ALB,-0.021242980477937184,-0.014807807261870214,-0.03497475591756298,0.01418633358862446,-0.009661144111529928,-0.03376325726353498,-0.048154963732261705,-0.03544941557526485
CCL13,,,-0.020143194203305025,,,0.011022538971933291,,
EFNA3,-0.025203205064296037,-0.0434941847787927,-0.05901763358708407,0.044843229598727975,0.031438917941034636,-0.011397415338751563,0.030551460436645993,-0.0037344604388893704
DRAXIN,-0.02511394213010913,0.04592116011045724,-0.053996109730595564,-0.013358336079903475,0.028476616553980004,-0.013547354072151298,0.06844266790438788,0.02761386910682456
RAET1L,0.11543984438977727,,,0.06304442296895034,,0.049274487105347174,,
NPTX2,-0.013164558846719309,-0.09480532959306477,-0.001101893738687507,0.017189121638271136,0.011419078071852372,-0.014602785084439554,0.12837471811626625,0.026808367221742496
FGF11,0.000132717004835173,0.003365297412548355,-0.0032141331350304873,-0.028283927570333666,0.06081075780574611,-0.01959572273582095,0.012852328615484982,0.026379039496534893
CD59,0.08757079092698164,-0.05652311777003247,0.02380667301388602,0.053550660181180265,0.0381201888588643,-0.02467043420585173,0.12480954272186445,-0.006077552626903787
COL9A2,0.04644865823255524,0.03683364908182132,0.0868134130965267,0.054440044212211824,0.026739233481531757,-0.05030742632738324,0.07456406019913515,-0.01239955742592145
DLL3,-0.022768173906332446,0.046954540676934935,0.05999702598777317,0.06946035024365485,-0.06728578488654445,0.0019223592748188797,0.0020413328404432977,0.0053386049172916335
FGF5,,-0.01179137356275857,,,,,0.05125457300985621,-0.016734760219340797
LIN7C,0.008218334436374063,-0.039203337856365365,0.037773899149646996,-0.02851983951310315,-0.028254410494306492,-0.04361404232187067,0.03352531070439159,-0.007644312222632598
GDF7,0.01548649177619238,0.014451429040700021,,-0.013391328591914449,-0.03132285149320708,-0.0075241560674546544,0.190701352135372,-0.038274031456229804
PSPN,0.00832691913462346,-0.03588531925461303,0.027269375178876513,-0.00071966345745809,-0.02560059181799683,0.006551154347425572,0.014305050237870261,0.06163885615059814
ANGPT1,0.03348011699212741,0.05608068170353104,0.02592316700023489,0.001706594370946449,0.017456400373536532,-0.023170976864561734,0.04853140569338618,-0.014549792044286547
