,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.05776613002706229,,,,,,,,,,,0.036618061056672764,,0.024757440771068614,
BMP1,0.07682159718102471,-0.007049408410498961,0.26034801612220726,-0.01784216744488864,0.003216524104874995,0.04818354506150419,0.11299619316752585,0.2599582703941022,0.049109160240004945,0.036727459152187565,-0.01978009046307046,0.018227744110119917,0.12186467590246086,0.10148081725743024,0.08159115906270861,0.1703587434387829,0.047726434635004,0.04011361080681887,0.1777227091929152,-0.031104679722354006,0.12086917563295993,0.00716410790191415
NDP,0.009268700188422775,0.002693328050869734,0.03979226593621414,0.04841079917760633,0.07297121296435499,-0.03854279614657815,0.03257978622415275,0.06957614573215636,0.00826330435533093,0.03030991917156013,-0.02639962575090878,0.015227033856168836,0.1138922066520738,0.051168008012535224,-0.03400557656408199,0.00289453414882301,0.07305888713936119,0.05690314292497122,0.14530698138172599,0.04154588239612402,0.12864506469926223,0.06858619416109492
TNFSF18,0.07352988460970299,-0.023606115499784877,0.09161678103293566,-0.02998952436794903,,,0.08797634232100031,0.16105533423706497,-0.01796889873957333,,,,0.16320766413281554,,0.031558830490679805,,,,0.0769357815963613,,0.03241794697638892,0.05809350752781769
IL36G,,,,,,,,,,,,-0.01808104625906558,,,,,,,,,,
RTN4,-0.11633926456591498,-0.030174074985543774,-0.0796764407155636,0.03480089610218877,-0.025523692186613267,-0.0698571792314096,-0.09592412460128327,-0.35437718760093073,0.02298383851094596,-0.07371357431903379,-0.031627508212336286,0.001187666065706753,-0.07798446752694528,-0.020063410246673557,0.058553680498623285,-0.12194357333908715,-0.05013600883419776,-0.04149154139085693,-0.16521491471011346,0.013251982031558125,-0.09077348173163023,0.028768431884049588
HEBP1,-0.016485219136682112,0.017631594113209106,0.028562376433947215,0.004250928413948796,-0.0028210652062611776,0.040919058196505535,-0.025525466679111763,0.09630330844695988,0.005539308954972526,0.003770322086331108,-0.042156171798801836,0.0005513156386555819,0.09916830161026283,-0.014267305062235069,0.030916684453656952,0.04567829051063349,0.04898270130124551,0.02438905747010728,0.011475429507881225,0.01338971480050528,0.15047885160137808,0.004304500049103038
WNT7B,-0.037746745196958274,-0.03216695224324347,0.018719606562863228,-0.0012231709445928076,0.028219011742586623,0.008126474407394052,0.0941905694740502,-0.0880711672095405,-0.020876781296548914,0.01678864240928256,0.05055300385755762,-0.019873153523788125,0.06819980162315474,-0.05068278206144721,,0.03980268923024797,0.01775347682493914,0.09287042933136427,0.09231645827000136,-0.017571808211096288,0.1063744136675875,0.16852196176625134
PTMA,0.018673212675085756,-0.0452887465005816,0.13950416116702286,-0.003760531823476338,-0.042415366981751995,0.018782336517028906,0.118327648895686,-0.11123183922899149,0.04950565677086083,-0.0010170087976672196,0.03301771395128606,-0.01596858163609999,0.13394089445132346,0.07491130625611131,0.015677573789650283,-0.13370673019992155,-0.07431979531662451,0.020991914039729394,-0.18331468119492236,-0.020668236847839614,-0.07570162985509825,-0.06143191190385743
FASLG,-0.02444897984878371,,,,,,,,,,,,,,,,,,,,-0.009839540101637182,
CEACAM1,0.1025516267550121,,-0.0020072683712526644,-0.014296301592682489,0.01657859247980554,0.04465753842020558,,0.15081948920221447,-0.008467714083715421,,,,,-0.03816540585643701,-0.05313034219522588,0.039789728267418376,-0.030451170837953487,-0.03308178570782311,0.016658644291820346,-0.009556124644850322,0.041143391432248724,
PDAP1,0.07592589772617642,0.009024678600350288,0.044969907707084956,0.051383856019963335,0.012603277479799415,-0.027060485412207062,0.04573984572394003,0.19114557859059567,-0.02316376797960678,0.0020291467447231745,0.003766758110077192,-0.04066421776966286,0.08013186298501838,-0.008441430743219439,-0.07022949061671456,0.07563613480817012,-0.0026254854367633675,-0.019702640925312778,0.09432695445042927,-0.021220281338591912,-0.030144494763705086,-0.03154883838075364
QDPR,-0.0702336606854799,0.03069644532152287,-0.12799907529797977,-0.018727441834540583,0.03318177085025148,-0.08760015406554802,-0.051424987450318274,-0.3284444355015491,0.05946483228137863,0.016416230937596775,-0.02254955004651209,0.035317533391818506,-0.11678021565325514,0.049996199283671286,-0.03492726858028838,-0.2307776125385887,0.03731297778997202,0.028472220303426096,-0.19984735610834575,0.023527674271654763,0.0671634092422075,0.06610529435786762
