,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.06322314131969273,,,,,,,,,,0.005792050667000856,,,0.057739391496617075,
BMP1,0.09070032735311165,0.19854216723702095,0.128880762424026,0.11278120552529326,0.16704363080042303,0.025598220800846283,-0.0487998373748351,0.31097372471430995,0.4954192193214182,0.13132015431636668,0.04093528590121087,0.19765667244054394,0.013197169968627657,0.04938667423573337,0.0017957658524678031,0.16588976207821785,0.12559452499389256,0.030481967998479277,0.09296904071651249,0.13380363856362573,0.20545489645500145,0.09773393385851763,0.27680870481194414
NDP,0.04588959774845842,0.12678115640557594,0.0682208276723871,0.021956478992661045,0.07424729343586667,0.08617526284051094,0.06762579319406745,-0.030613579986076635,0.1157542340818843,-0.030771208434911882,0.09255178330585903,0.13206010186043574,-0.03765905401074324,0.1338860691537259,-0.004868828783656722,0.06083953665930869,0.11286167905888694,0.16924354803462352,0.004836028036817032,-0.09686613980670343,-0.022183719627665306,0.26812402564356647,0.029281035315249886
TNFSF18,0.07375397355766165,0.19091230503450837,0.06454844145656624,-0.009422040936995706,,,,0.08581150858076594,0.14352615375638234,0.052330951736662815,,,0.003627628897645197,,-0.0034891911466347785,,,,0.0358447200151162,,0.005157718626728186,0.11271743050056662,0.0260460625678468
IL36G,,,,,,,,,,,,0.044266183070749275,,,,,,,,,,,
RTN4,-0.05967840922191822,-0.08047341084933596,-0.027270912227132415,-0.06136526920042475,0.028616478800060144,-0.03144976810580888,0.025017548561638032,-0.5154134070463064,-0.6328966338035876,-0.06818709261364173,-0.12645716930554576,-0.10031503704980008,-0.17621210186036237,0.04325064653474361,-0.004812432975523683,-0.1935994942124306,-0.03132625627123256,-0.009010530617905115,-0.06508334044945016,0.04441398517498438,-0.010086836565126137,-0.07009999094319982,-0.15770476492506724
HEBP1,0.031474706028690076,-0.03468050945506455,-0.030255239008005103,-0.025565169977691204,-0.07790483669691307,-0.020013009483803957,0.07556358513815534,0.2070779925622443,0.24336830913703994,0.04525575653137656,-0.044148508652059625,0.05196512485109987,-0.11410397304684027,-0.046765728125069954,0.006050587469321085,0.05722707500188659,0.015198399936415854,0.061488277655385504,0.04913682284963718,0.01767369746658343,-0.006719887365034403,0.21246381203741865,0.023134383679837788
WNT7B,0.07440924731536082,0.10155445767163757,-0.028636992493939556,-0.06781479129207318,0.07331563644061341,0.023059829868047194,0.14829884680896507,-0.07745429553525529,-0.2294572722024655,0.0037793290915175293,0.02138218311999173,-0.034795263706434286,-0.0915987436666361,-0.006414810668672901,,0.021272157045472306,0.015253568063492758,-0.03386527132696632,0.013604315826644493,0.015151355755214868,-0.04698376312684611,0.015671247907642127,-0.035978352570511664
PTMA,0.09417965948985778,-0.16101329945446805,0.337588730591727,0.08788472623435159,0.4327652812829937,-0.030836051173766046,-0.027217619557469805,0.699411717867551,-0.22082890637491162,-0.08931049222444712,0.15352358994000267,0.16972517293892556,-0.13468403224298367,-0.08753203786006895,0.06686459586698124,-0.2038831392532296,0.01136938132047319,0.014328249368247083,-0.06984687048160693,0.05060765607700984,0.102770813417212,-0.05722977245279157,0.02346299381482273
FASLG,-0.00910362850681851,,,,,,,,,,,,,,,,,,,,,0.04088096883604487,
