,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
LUM,-0.03720520894996896,0.023928012782474643,-0.03121518212869611,0.009018668829198684,0.018885375843405168,0.0432013918070789,0.03702523715123587
BTC,,,-0.017871674030979782,0.13173556051330745,-0.0011047767935050393,-0.0005788041455241979,0.095928285151915
APOC1,-0.007917818246742639,-0.04764232765997457,-0.03459762010452049,0.021813738153712632,0.10025085560717412,-0.014012416473919409,0.041619224463327574
PKM,-0.03459858890431496,-0.019832703850379794,-0.057758503005679473,-0.061849747057855974,0.02188086090938918,-0.003627804999065296,-0.0146428763047436
TNF,-0.022286077351709874,0.027142009858272993,-0.017346223543328817,-0.022409293069890035,,-0.055659869831842554,0.17078490185800269
GNAS,-0.021202357114557938,-0.02926752000759147,0.0060536993836088964,-0.005503010434784663,0.016791280481744806,-0.02750628220668209,-0.0165335472496924
BMP8B,-0.03648784020128765,0.031118861045184056,-0.002518860098195472,0.007380787122231817,-0.015269231162872106,0.01701501202167296,0.08364422161295558
LIPH,,0.06591848539834151,-0.01761079369463036,-0.024984433872951725,,-0.0003205660048328719,0.021176928659106763
CCL28,,-0.03815075548117291,,,-0.0185992788591233,-0.013971037416488842,0.0675577070197149
PTPN11,-0.013000466007203226,0.02342339313295772,-0.012360425845508595,-0.04822419717274311,0.03965318954440959,0.007792016352648328,-0.028605848574822033
ADAM12,0.028577055401741793,-0.08054862010704562,-0.032515929686964776,0.008384377416500832,-0.0216960457602714,0.01700180032033116,0.055233925488578285
EPO,-0.014234745777536317,,0.11477601933956497,-0.025948239230219626,,-0.014857037188551287,
EDN3,,,-0.0013198363240231304,-0.04446795380570367,0.015597394218164098,-0.026995128401363443,0.005236611851882289
CCL22,,,0.057674293067615,0.046514186711097166,-0.023087378765072657,-0.02295801575548267,
CCL2,-0.07738067866400437,0.05464365066613891,0.029535297509235347,-0.09108367134757833,0.010969891399051225,0.01757499190201173,0.09145198499720715
DSCAM,0.07162066393536866,0.04555189956192595,0.019313167250111063,0.1023411560880232,-0.01427990176339631,-0.026368714612065202,0.07231334906736615
ANG,0.004262941853652454,-0.0319813193659209,-0.03382723274545167,0.0772964904493724,-0.061800876727547936,0.02669307854798395,0.046219277619014086
FBLN2,0.024056101671728766,-0.05139892852457735,0.03215269420395088,0.05542784375111401,-0.022059702830831744,0.010411720005414566,0.09098446032981213
VTN,,0.025929816686953544,-0.02186206590459839,-0.018246278727176587,,-0.024229347760716984,0.07256335439433544
VEGFA,-0.06116878519521012,-0.008502205238146012,-0.03434162347772793,-0.06780787370977193,0.04047120206637841,-0.05561428781534361,0.01774564332970236
F10,-0.009232205060528275,,,0.10040617445197605,-0.019974930560526575,0.0053928123354862545,-0.030195113821469634
SERPINA1,0.014846078824822093,0.02637785661155084,-0.07583773786525323,-0.060209125825164606,-0.043471487019455274,0.039807373764110865,0.02425811532945403
VWF,0.08450408170945985,0.006198251966978541,0.018513149257891815,-0.023767635876670412,0.009634548801780139,0.042718521889704965,0.010033295968845994
GDNF,0.03585242455959507,,-0.0023867978269168817,-0.02901768898905584,,,
VASP,0.013203322971248554,0.010437269795605223,0.008144420246290874,-0.06548112340777129,0.0003569473344860069,0.06542261876220871,0.10796929396753284
ADAM15,0.004811698054344049,0.04303272421867165,0.026325909542804886,0.03412690181087437,0.07992575873717654,0.03415203169299148,0.04898532737257672
WNT2,,-0.04644706371863234,-0.02372362112554823,-0.0266501414683837,,0.02182151428796127,0.00600992823842821
CALCB,,,0.01978761281053301,-0.00460452457555595,,,0.07937180822396041
OLFM2,0.01947820831221908,0.07852977957380437,0.006631310872137648,0.004720869626101657,-0.050643079280228404,-0.003748990728204046,0.029165883624859397
MFAP2,0.12404471079114832,0.0022779096244320302,0.03337460245803836,0.006130305178079045,-0.013278138418583448,0.057492746122779326,0.08958068705723188
HLA-C,0.024261517757617358,0.01598340397488259,0.0017428046992014052,-0.06854109159823979,0.026331064307722595,0.013026713240277394,0.0530834173616442
THBS1,-0.036734910365282585,-0.053857577988855806,0.023790202949116872,-0.03268445497969034,-0.015969579129628795,0.045502497946413416,0.08731572007668864
HSPA4,0.027149546982420173,0.058188947499649424,0.08095076962134515,0.0041026387083642635,-0.012180882987452875,-0.004319626692105151,-0.026490252418518163
LMAN1,-0.01882093392619016,-0.12655133090623785,0.005060707999443997,-0.029755121778984622,0.01745642181132382,0.006598358609977941,0.011232314592754512
LYPD3,0.05934710014208845,-0.04644711569316121,-0.029166558544174645,-0.049655081592577914,,0.07758748333237193,-0.03340319046106555
APOE,-0.024851823561661737,0.0033398424986470663,-0.012979489924732525,0.015872151960639656,0.018192267167053897,0.005820014504420491,0.017237646642652982
SOSTDC1,,,-0.03950213348863864,0.02666657424956961,,-0.024776256648966575,0.007822071952766494
ANXA1,-0.038976285446047906,-0.07738408729791474,-0.006295159681234438,0.027781745580243895,0.03898882621473103,-0.03686110620593921,-0.0010576438554224187
WNT2B,-0.00840892700949272,0.08285752956024033,-0.014042012731519091,-0.011510842845733798,-0.03687975485082941,0.06566400897347693,0.04623182401949159
AMH,0.08982627461451358,,-0.005311286630040761,0.08771476058796693,-0.018599276487319894,0.028942482409649178,0.07602579068355741
GDF10,,0.03946389446722194,-0.02949205255213013,0.0050336169241667885,-0.0012353695827997493,0.00483787524739566,-0.03697679849370399
EFNB3,0.007321482332288979,-0.05640094106994594,-0.09405150338157206,0.05643594202994523,-0.007445228615966535,0.03089331126272014,0.024580484084965288
LTB,-0.0011082643100556845,0.1411295780989744,0.03240305034425512,0.08558833072753659,-0.04480910563806552,0.019092140960675866,0.005468086971072054
ANGPT2,0.03993005623992772,-0.012783629666838084,0.005624969755413152,-0.03203859572695879,-0.03539236130474544,0.045396463109070403,0.01261158700240329
NRTN,,,,,-0.02347438414354041,,
ADAM17,-0.05375710213990973,-0.027291191416893547,0.05751663658177404,0.004418677367993754,0.037718659588148476,0.05363748465884844,0.07175889043188058
LRPAP1,0.0681935137473772,-0.13065013888864999,0.05266673321677203,0.062333581436560724,0.04124822288131141,0.0062206390068414935,-0.016074119142465863
NID1,-0.0527646243304952,-0.0027804942852037973,-0.04080587487558697,-0.027591298066274684,-0.011371584140082897,0.01102759576072012,0.04756593534352652
MST1,-0.05106231538476842,0.06513808385795901,-0.00725482486903495,0.0394091109946825,0.0429399893910725,0.02847709749350265,0.060782961571035
CCL14,0.08536587919358103,,,,,,
IL13,,-0.03758180877833644,,,,,
DCN,-0.07026482241406565,-0.03886434238566791,0.017567276508746354,-0.017031205490836945,-0.012896728327924326,-0.007760722140351813,0.07303647100229216
IGFL2,,,,-0.009853404087922648,,0.05924577150074153,
COL7A1,-0.015873094908078294,0.03266515669565662,-0.0628892596298396,-0.011445356445299478,0.03940976579039852,0.044263105025085805,0.04605453997612913
CALR,-0.019001356426635533,0.1252294609844551,-0.03658750563392072,-0.08846736898584287,0.024293603849749466,0.05858486652028501,0.08532043212523152
PIGA,0.0472726911443262,0.00989015363670755,-0.027574457166444123,-0.03417687604568749,-0.001309414401552174,0.007214626684340496,0.021397830348963674
CD200,0.04328040618011838,0.09993648322369855,-0.030328046251537646,0.07226328650210127,0.06376879450313516,0.09712439213328816,0.047631852186683546
GRP,,,,0.04322927656938002,-0.005431649063889929,-0.017628833088225836,-0.0194572206278146
CDH1,,-0.02820472177632395,0.062118203885203255,0.00931693395805098,-0.035804414424955654,-0.0007048707956825172,0.08090729280724807
LPL,-0.018045224311063878,0.056625919066525046,0.0909214752686036,0.10747263999117321,0.041574296749591184,-0.011000540647551758,0.05759395202092009
SEMA5A,0.022627130072481797,0.07427419384106626,0.026363798571351293,0.0038896071692127365,-0.0382223395068793,-0.02186700788370835,0.012967423364476597
SEMA7A,0.039435138514822964,0.00641396649661876,-0.005282209428110408,0.016371591711748408,0.018088960799609394,0.0277491378282894,0.015256422357515568
SEMA4G,-0.014240503794933523,0.03848145680981271,0.06740536018331011,0.05474046765583476,-0.04020376871147574,0.04895474657701513,0.03423698772452997
SEMA3B,0.011658313884566413,0.037438907465073556,-0.01897831866842988,0.08092476385636045,0.03564278616450457,0.06810906257136341,-0.0437796488712545
RPH3A,,0.1708064890318224,0.010396894821666405,0.04694867400956971,0.04375496697078384,-0.035726444561626665,-0.0010228633359577076
JAG2,0.03675334874102814,-0.11781041720809227,0.015462960971824764,0.09156055175830684,0.04404256840471823,0.050201418471178046,0.02608610029737452
CGN,,0.05569811480241124,-0.03818621233930338,0.05109864227820569,0.007089632746291621,0.06397798895966127,0.03574649185495251
GDF15,0.047151336653547524,0.0022716580378013417,0.00398023641226293,-0.013859557725153763,-0.00026555444884154985,-0.00044575413536000996,0.0472367133103754
SEMA4F,-0.004852360820594278,-0.014286725190566615,-0.024981891882349873,0.029626019430976504,0.04031259812100208,0.054944442646003594,0.01249721101291841
NXPH1,,0.04651017631550857,0.026004426887066442,0.05684818674117907,-0.03880351545197762,0.015774218092485155,0.03301976290111453
ARF1,-0.014868143615096372,-0.08990608743340298,-0.03719711018136585,0.0195318165824204,0.0029888488208751353,0.03286903980187018,0.0642147044638772
DSC3,0.009380666938508208,,,,,0.09440132626043002,
EBI3,0.128708464086178,-0.03702900631015186,-0.010244669772807618,0.040808539447719686,0.07302308205381326,-0.008655417135280008,0.09404407017834872
TIMP1,0.044062626009652495,-0.12107795075410892,-0.05859780956078942,-0.09579050010884137,-0.053474255207627816,0.05355666772799384,0.06350498552633957
SEMA3C,0.04192280925397629,-0.03236309305481472,0.017686020302370948,0.0498659366124586,-0.07249987289394458,-0.03311914729375023,0.020367761030879856
GNRH2,,,,,,-0.01609962952046111,
GAS6,0.024129422780091114,0.08235006699811129,-0.00985584016119076,-0.009933606526957357,0.020763644844903357,-0.010666076196638764,-0.013779034961725757
MEPE,,,0.02116082072954065,0.011106861717744792,,-0.02053008215391843,-0.012282979192409352
SERPINE1,0.02882741143866287,-0.047659648347710075,-0.038216953180833346,-0.07062176070128987,0.049583889753629595,-0.018792369272778033,0.0566721306087661
RSPO2,,,0.006127155971255073,0.05918768330891387,-0.01660124432958768,-0.039538997488195025,0.029861888317490735
SHBG,,-0.0358282105564988,-0.01380830957665005,0.004957008715053005,0.08833818170551938,-0.031148633632951193,0.007351889879618276
LGALS3BP,-0.03367858894689767,0.14673059294999413,-0.0555519543996708,-0.04402860913218952,-0.030879238723228265,0.04066325783748661,0.0428380485187145
LAMB1,0.004189633457841733,-0.03400768142978482,-0.07562752433411929,-0.017676772917284162,-0.0030141981190065295,0.0486297761105105,0.02843915971491513
SPTBN2,-0.02154367176473297,0.039006381710811174,0.055803480470974984,0.03566343602273076,0.027259148785430374,-0.0391006820005466,0.0343864847755728
COL1A2,0.02061502245168153,0.014381506169103702,-0.005316821156621877,-0.07797443447750076,0.023316803036003933,0.06433173506090466,0.08039895219715437
DEFB1,,,,,,-0.01858993331967679,0.15078331307899495
CEACAM16,,-0.019176712761057948,,,,,
WNT11,-0.020061488253739063,,-0.02314559840111426,0.19225286439905015,,0.062168477238428145,0.05492128424985353
LGALS1,0.007594110059850838,0.05069041174292259,-0.07631315909449203,-0.09948689623608753,0.04113538854598944,0.004328272498374908,-0.007718136388335375
BCAN,-0.02024049173786731,-0.007591392823582157,0.09482104314951162,0.09573442138593351,-0.012132388880770952,-0.011947089638708963,0.03171921893982178
ANOS1,0.029882662894580258,0.01424049078690172,0.039153264433636904,0.0485674066431109,-0.07758901787814958,-0.009232893883623439,-0.029933569473933278
EDA,0.11168440851943053,-0.0501717313649791,-0.016014837285509464,0.013477684506775413,-0.019711180187547174,-0.031182269412029933,0.12782511097244167
FGF22,,,-0.014264448819179635,0.041012915887100966,-0.004260032073048693,-0.02847408968204617,0.020256991812989875
SHANK1,,,0.04542048374499768,0.02045011062216041,,0.08550919278163627,-0.012389206388393192
NPVF,,,-0.021646255671385208,0.07267957761815133,,,
RAET1G,,,,,,-0.01852512678777303,-0.023542351095907223
TGFB1,-0.007368845451626296,0.025201903066389055,-0.016101221087295243,-0.0060680894843096475,0.007904391249520222,0.05586199330991916,0.03111300938039479
MSTN,,-0.059884704095361535,-0.006168123949206532,0.003038868003786021,-0.013172742866866914,-0.03582772361072803,0.000910760598452117
WNT4,,,0.09265444351431763,0.02801816092602987,-0.01811942872225062,-0.02690263260830644,0.1217860124538683
TNFSF4,0.042049991202041226,-0.052072713501531115,0.017442549093945086,0.039714648260871475,-0.02791560958412189,0.08838591132694906,0.10946716713635603
NTN1,0.060369695494923326,0.0798058324554603,0.015016860921092568,0.037648073093025126,-0.034148950283070224,0.009668628894096252,0.060105006316005745
CXCL12,0.0517227453231042,-0.10907595320289684,-0.010267611907932708,-0.04527848892014157,0.06416200219618888,0.04892979247147222,0.06805308315213274
GNRH1,0.03604511959972971,-0.03163601741373633,-0.025413110798800938,-0.013692505957002856,-0.01836079902677607,0.029592893708347737,0.07934977710123287
FGF8,,,0.008766899457772356,0.09246300207657362,,,
RIMS1,,,-0.02861502673141817,0.043159515105072516,-0.042706257360316864,-0.032037424561966885,0.015301827286242355
FGF14,,-0.05282947674302236,0.044427937143939125,0.06873313872331392,0.005271315600769684,0.009378334439570146,0.022278236542153267
IGF1,0.009816040886770615,0.05699108096387582,0.01910993138465349,-0.03436180079937679,0.06772957730508772,0.06473969856816573,0.0804210116492777
TNFSF10,0.05103888158821705,0.03144714532921978,0.07348531258090972,-0.009514505371398273,-0.042866749042374294,0.020636318153583983,0.0343478932809832
GDF5,-0.027064395826595235,,0.05267343273603866,-0.007900209302707292,-0.05405350380613315,-0.023979930889409827,-0.022697865312147836
CHAD,,,0.021082376805088475,-0.012360473623941865,-0.020414584207716517,,
RGMA,0.013517541991675866,-0.06352063111279468,-0.0541831517558054,0.0678343723490441,-0.04660590902498393,0.02017217728725443,0.003919005824600159
WNT16,0.04908172768457321,,,,-0.016864620494731145,-0.03480553394293137,0.033078570927029885
CX3CL1,0.0457420953822701,0.06768038670637908,-0.005258702017730978,0.05904629438838116,0.02303417020497997,0.09615786048071523,0.004704941931893123
FGF1,0.04988925710600836,0.06011814418584313,0.0021341434393017545,0.03948544054677416,-0.02459602706908147,-0.008441798244241428,-0.10225171711523579
ALOX5AP,-0.03085521111454551,-0.0009875589465518973,-0.020517657728301227,-0.04239352887341254,0.01219961416753313,-0.03055639293821493,0.04266770952586019
IL1RN,-0.046547188484327345,-0.050395100182405776,-0.01253998040779089,-0.055236772933394955,,-0.04652852560905415,0.08486711558547472
PCSK9,-0.0277459406996527,,-0.018881206570542836,0.13001445267071404,,,
NPW,-0.020769036741403613,-0.03399637096711264,-0.014509868828464969,-0.007761925194487164,0.033234017506191565,-0.015582920652314883,0.012386378988886693
CXCL9,0.029975228342951438,,,,-0.022093724139913427,0.07957225083339936,0.04022054845042593
ANGPTL4,-0.09006134915583884,-0.03657662558047393,-0.0227544496764095,-0.09970045519005559,0.03619067819932585,0.07842057045937569,0.02259063601910481
CCL11,-0.020942506700953628,,,,,,
UCN2,-0.0564203550642569,-0.041423601941578514,0.06406823578956855,-0.030114521111005925,,,
OBP2A,0.0058982844037237655,0.042259564564404446,,,,0.0813282050819831,
COL4A3,,,,-0.01857292932175393,-0.0316810559444796,-0.026995130067756327,0.11651557293071674
NRG3,,,0.0005296104250342843,0.048324665110393836,0.016532986634800878,0.01874674338564012,0.02576064970408821
IL23A,,0.05932248975655798,0.14090963342252733,0.09006013912458719,,0.04675808975547179,-0.031604518026376205
COLQ,-0.003300649516369631,0.038333876851998544,0.09622738310614361,0.025120402912148832,0.09249595033299624,0.03032515348711769,0.018122018070722615
SCGB1A1,,,,-0.029516579217751804,,,
TNFSF12,-0.012161409041876054,-0.011089099880863068,-0.00399854014516289,0.015132467112796968,0.045574295495807784,-0.049892663313860545,0.030089346043627566
DKK2,-0.02067877162847451,,-0.022287945694463396,,,-0.037323152548460546,0.00906417592329929
FYN,0.04095933213281009,0.06902789296130615,0.04252051037442154,0.10054731820665429,-0.07587237019908959,0.03228213036552736,-0.021271246732804987
ACE,0.046664713978987915,-0.04927701122701994,-0.03586843015936154,0.04084787189500394,0.0148618742579966,0.0316261890103553,0.015358977804150383
IL18,-0.026353827120964433,0.057097807323244064,-0.007373321694118981,0.04783740668880307,-0.02189442860558284,-0.002376172615160904,-0.016113804936860744
PPBP,-0.015655671688517118,,-0.003900366825823644,-0.027784098368264246,-0.02168490848847784,,-0.026385628630590668
CCL27,,0.04178524535325992,0.03168159260710335,-0.011561743394333612,0.02208572596088089,0.0736904332906452,0.1423947462161682
SERPING1,-0.06794708016639274,-0.01878159254864865,-0.011887921826518504,-0.039959839483903976,0.01662428775784157,0.03755520131256346,0.056889167159833415
AZGP1,,0.09949481170855318,-0.03038811756722435,0.018967113882595157,0.028995618844519944,0.03824646796018861,0.037383694757508405
INHA,0.055237384817309845,-0.013724739763184514,0.005583673693772103,0.02223715970704751,-0.0188349481239674,-0.03247478723632495,0.1375825436007705
SEMA3G,0.042044650159264174,-0.06185029015604813,,,-0.017376685502667764,0.001429890736166315,0.026806369466309887
COL6A1,0.019753354345668304,-0.1463056479842659,-0.04075596017404626,-0.032424548968701346,-0.035352771778743734,0.04288189688900579,0.056437955758869465
FGF17,0.0039510903704759745,,0.0009702410383586023,0.16421982324329956,,-0.015898870872330762,0.05202216227549705
TNFSF8,,0.0986789654612564,-0.02508500193722488,-0.009220038603917612,-0.01686462705118643,0.007651449336945059,-0.02971236397955424
FGF20,,,-0.027277818740881785,0.01018625146054454,-0.04469251907348312,0.003920343663542495,-0.02199496047861983
ICAM3,0.020099131148375485,0.0057087800438814455,0.0748292230564528,0.034341634021018454,-0.01393770582476098,0.06873164402004865,0.02699704495185729
LAMA4,0.01441483353319898,0.008744725364642318,0.032861974795392164,0.03557506157244433,-0.04164344359228589,0.047124266611772034,0.07470543063022968
INHBE,-0.020594231152733317,,,,,,
DLL4,0.033114781682612664,0.04093885242260268,0.03706468884474273,0.03699706252203577,0.07187182764934792,0.07267562885464042,0.057600128121612255
SEMA3A,0.002794909161544219,0.001750560230354117,-0.004599083152370099,0.005740979804865919,-0.03620456694481435,-0.03255651164221996,0.01465582303139532
RLN2,,-0.050171672428552506,-0.017346217911843046,,-0.028080732630222413,-0.018349080713790496,-0.025839872331193166
C5,-0.00903464984889,0.059502675178550825,-0.006377288908502356,0.03637523918237324,-0.05674662371417596,-0.012632770656698832,-0.012442670815302759
COMP,-0.024326755233072282,,,,0.0816374133938659,0.013690638234368805,
EDN2,0.07583379373085646,,,,,,
C1QA,-0.003852101400741305,-0.0005766484142424432,-0.02083340924262167,-0.04496029584736912,-0.03210286743672963,0.020143233757695278,0.0676169703336315
UTS2B,,,,,,-0.019550909262711504,
COL9A3,-0.053164840516103734,0.013322638986794089,0.036443031668441705,0.02410265002754448,-0.021936280422374856,0.01167330024374081,0.11074931848962698
DLK1,-0.025942257209296257,0.02969697977812817,,,,,-0.03208314230530049
HGF,0.013579768420070804,-0.037165102581452336,-0.023470980350463334,0.0549545446789495,0.02326809229170018,0.014092571748878313,-0.012684281805983374
GIP,0.13507131290326083,,,,,,
P4HB,0.010733275112260006,-0.031111242073636445,-0.06356252731472198,-0.08483066866937836,0.03199736788627109,0.03634620879341357,0.08488509744985369
ADCYAP1,,,0.03444719835576714,0.024262818328732134,-0.034003542611961486,-0.02811032991383722,-0.012651198770173566
GREM1,-0.03441525111326794,0.07505537527561382,0.00017643236718827254,-0.038832779115506436,0.01275479201791786,0.028791155453586098,0.05731531487117681
EGF,-0.021285584302762832,0.16649586045854214,-0.021208612272963587,0.05178341595005985,0.053117017846258774,0.001249514914478083,0.06634416927838165
VEGFB,-0.025270701607746103,0.012370318053210096,-0.05235389846004545,-0.059003868071059666,-0.0014074506957841078,0.028500023952967427,-0.03746586692063483
FARP2,0.01613926992195709,-0.09695663060978763,0.025659125596266666,0.09451475889856581,0.02481570312656933,0.03176109235771393,0.05679332856557378
IHH,,,-0.022706539539667003,0.03498110464278633,,,
LAMA2,-0.04117290848913529,-0.0332951183919675,0.0047100509655593845,0.03057029254060581,-0.007738097315527013,0.07938290140413223,0.017132140483631948
SERPINC1,,,,0.10391898327291045,,,
NRG1,-0.042326397950041,-0.04653512094256073,0.09596967027710952,0.05294507386377825,,0.0019254297833081325,0.055044726104261595
SPINK1,-0.02774593307324447,,0.0083964113776722,-0.04695561769941177,,-0.02557787075350318,-0.03865570151174083
EFEMP2,-0.03209280724268195,-0.07080532090467354,0.03364972107667775,-0.06358934096964436,-0.05904385849031765,0.022667734022649752,0.02492927698657262
SELPLG,-0.010159916415088215,0.031109974033915848,-0.005251262597773343,0.017238423144545524,0.04637745802798417,0.01940815084551265,0.05506116356154952
GDF6,,,-0.053913581981968356,-0.03506888600162851,,,
HLA-E,-0.07474703724364024,-0.03889584648773579,-0.0897838426872149,-0.047187892807060226,0.05405255318942809,0.04513489881943195,0.04819441219655099
PTN,0.059843498678323295,-0.013176908999714038,0.015837517821814067,0.04801106853705629,-0.045869222506882176,-0.02864482381759332,0.07763756070425497
CD274,0.022601187593367607,0.037234049327334026,-0.0007420748240859788,0.06033983387754719,-0.04596487635546954,-0.0038958666582564324,0.03498854241620422
FGF10,,0.06238950117918231,,,,,
CD14,-0.01932356308718749,0.11701871621511488,-0.042831891864392034,-0.07007699774709425,-0.03866714112327243,0.001091831508090568,0.0733666193245735
SFTPD,,-0.04547866706818595,-0.008459453450661583,0.050268600824022215,-0.021193023253154628,0.05502065027304456,0.008805117924931797
SLIT1,-0.019330284300404888,0.10261272687626737,0.003533584775940012,-0.06407543255648003,-0.014976175479470428,0.016218645185352328,0.039921583990977436
CNTF,,,,,-0.017376692359617873,,
BST1,0.026823306685306757,0.03452124669637979,0.023683195170881625,0.053683841135193186,0.016633758944402235,-0.0005980658190127276,0.13326175951639613
AGTRAP,0.009075839930269319,-0.03480149400690631,-0.023356774374644444,0.009301787440590866,-0.03797891688266905,0.026286226521882512,0.025333715715687825
LAMC1,-0.05194206664002659,-0.10224176784446266,-0.04345498614929509,-0.04128961842369792,0.007443854739385971,0.051049859072356096,0.0759421383060627
COL6A3,0.002146924310747503,0.07311777869488492,-0.021082799636504883,-0.023580502411859484,-0.048559161584080184,0.05905345387828778,0.09757477127332816
FN1,0.019950609780579526,-0.02939533229205328,-0.05961885224923675,-0.06600883632258078,-0.026962607574389813,0.036671543831748594,0.02773326075816563
MIF,0.005849390943242406,0.04974346605594031,0.01338607516182912,-0.002207373013191021,-0.001299043102403867,-0.004039483293190564,-0.03694010922700105
JAG1,0.01210186882693546,-0.08305110877399596,0.08169972000379744,-0.0027983871347165164,-0.012781159284739262,-0.009009951277934315,0.0530046581542679
NID2,0.04032804000696056,-0.023372346388179942,-0.052528715866002884,0.03976834594072785,0.021024530367287284,0.019347188838505208,0.033497796635661964
EFNB1,0.043161862756252584,0.003358987595668015,0.002270660587294443,-0.0056592767592801635,-0.003437959767665238,0.013455334207356921,0.10213534946713954
COL4A2,0.02533719248186201,-0.04489734981237409,0.006721419885483927,-0.08548637977303214,0.02151488959160388,0.04146360949087979,0.034684791221485135
SPP1,-0.026434830034541373,0.0063434311834997285,-0.02927270050459207,-0.1046917835916025,0.01980625041735275,-0.015735598554415375,0.018766701007048102
PODXL2,-0.014722923725978767,0.058676369763265866,0.0004851701765768915,0.07326287338357504,-0.0015800323586379393,0.018205614848154535,0.03419706378447488
FGF9,,,0.058953406100477765,0.11912457882909941,,-0.02597081251096438,0.021683663823406103
ITIH2,,,0.0684713875112892,0.04769623269939823,0.03739813188532471,0.0365864927748214,0.08679945246943786
ADAM10,-0.046181096470354836,-0.032526450581086594,0.02053711181382124,0.020090344128305397,0.05698063455652795,0.06324032258272412,-0.0030693742845407383
CFH,0.009117258113104541,-0.035343918588276665,0.017038400142928876,-0.004859645124768473,-0.018521011754582425,0.05735892492048842,0.03308458789154853
COL4A5,-0.017901690524200507,-0.04824345363679869,-0.0030476943574895515,0.07593102875530829,0.009512744496322688,0.04130657954555938,0.007008041183001588
LTBP3,-0.04724440927573476,0.005886415215732395,-0.07834908529136707,-0.01895524765057112,-0.024856497765379938,0.03268994932666394,0.039552135265638055
GNB3,-0.011838990622949769,0.07518190812009956,0.08532354939814757,0.09623457247093564,-0.02968977727094013,-0.03815106676270277,0.023821128260458124
COL6A2,0.024812491869519285,-0.07506075240644941,-0.022155546315435915,-0.07679246353216031,0.06678057634322938,0.07500754480198682,0.07177126298125062
GDF9,-0.022771448884064474,0.024638144634973085,0.01267564315851161,0.07563816268287668,-0.025510464747838694,0.007491422494614468,0.07013899510925423
NCAM1,0.024423164201707145,0.04488689927789,-0.035468409309511076,0.08327423642722012,-0.051398357772159405,-0.03730466020688268,-0.01228802419475419
APOC2,-0.0034092101387118144,-0.06375345906667813,-0.032512593223169885,0.042720619235545286,0.0023083386575726713,-0.0041859408762865416,-0.0013113223312214766
BST2,-0.053656321605785894,0.03392848761478777,-0.05219709846099433,0.04354851831381235,0.02359658315557984,-0.016057421911413492,0.07965286737749565
COL5A1,0.018791559960273783,-0.0931672004882039,-0.051978638661061186,-0.04936115243089293,0.010565886384796608,0.08480335587532685,0.08522845605734164
CALM3,-0.040439592421278245,-0.04518701784024316,0.06739298438430673,0.08982933900210562,-0.05510627113513881,0.04796130856095805,-0.047589192298622573
THBS2,0.0107915346746858,0.02064693899107908,-0.011741499302237656,-0.013369607023222626,0.04391435262636146,0.047086039770309486,0.10043127515959588
SERPINE2,-0.0469751719913743,-0.08004123638740805,-0.016038501123687616,0.008297302891599367,0.0671137457897426,0.019508786443457857,0.0026406590032979314
EFNB2,0.02889506589568306,0.08011113901488649,0.011508600954484468,0.05218195029567181,0.06388966858684207,0.060205270368241574,0.09066168626155686
PROK1,,,0.10788647165593557,0.03989823081421633,-0.017376675397703448,,-0.029468369836777107
MMP9,0.03349978384249883,-0.02150398856842298,-0.007270716646425879,0.027187524645530814,-0.025507012548404966,0.020560738155093725,-0.04316239695629586
DMP1,,,,,,,0.07730291181270903
NPPA,,-0.058963977775288584,0.05401889711261145,0.05716328850381944,-0.0048163407639178575,0.12699305192709612,0.003463999373705603
APOB,,,,,-0.01906795733618483,0.17596774400745394,-0.029468369374093122
C4B,-0.017172393428796985,-0.038712420377187896,,,-0.019298344190689515,-0.016688346005882534,
NTNG2,0.05516677145906449,0.08525400694630829,-0.06655662662264618,0.09289771231362695,0.05815018030023252,0.04996363010007811,-0.018073641560264416
LAMA1,-0.0384001735342063,,-0.004563713669776172,0.030650194250242613,-0.041466683685136306,0.04848234928857373,-0.032346193406245685
UCN,-0.05067394997547634,0.06474896508238155,-0.034285449315514575,0.10563147267700357,-0.02335892175041555,-0.020734350390606407,0.07056020152722829
ARTN,0.004179595130461881,,0.05174540026864488,0.015681780399836268,-0.02404457426068483,0.0675055694276367,-0.04249747389658996
PDGFD,-0.0024496330286236765,0.012390162184405418,0.0382939229880269,0.14937171604792934,-0.026503085921552472,0.08898166993584483,0.05030688035477644
EDN1,0.0016900617907562934,0.0367460509508674,0.06863601520980629,-0.05873181052291087,-0.07423402155895996,0.07271080885291108,-0.051727151204414956
ARPC5,-0.02119264891707744,-0.07187470063880279,0.05567179859400729,0.06031049664024076,-0.05883606608346634,0.044677273005907306,-0.021343318538982914
GSTO1,0.041390811083473894,0.02158116403178289,-0.02392167136678644,0.025679919694615968,0.07635682215114889,0.05175429043132769,-0.0033856233341185865
PROK2,,,-0.015072510534335387,0.008194462322682188,,-0.013741083078146626,
SYK,-0.013019306250843948,0.04711446112994842,-0.007274893196488314,0.007969582131348895,-0.09245127134811146,0.02986026491817047,0.08378783827182879
CD40LG,,,,,,-0.016298074650782556,
ST6GAL1,0.03034437812515362,0.02695721262359506,0.017722541911877707,0.04809767994532124,-0.0188360768613476,-0.01924031577166748,0.019533888698036357
