,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CD34,0.05478414246614065,-0.07558229071606189,0.12604733946832197,-0.05045564868164674,0.03805239608843189,0.02551037444051189,-0.024452909021438284,0.07675643687338597,-0.04129766519313305,0.022055538383423154,0.020801312870525068,0.07398804641662793,-0.06397625987967842,-0.011143869338439867,0.08483593142243824,0.039315703776286993,0.0005471851921108155,-0.050485799959517,0.12301452057696187,-0.024923655805805273
CCL23,,,,,,,,-0.022808213162617923,,,,0.08153997279295133,,,,,,,,
PLAT,0.04914838414239182,-0.01377942757185912,0.09160689059487549,-0.06098675621118624,-0.18448654198404316,0.0366164661624797,-0.10281528259521742,0.09618331738401119,0.16228249635537736,0.05531782631687693,0.04711479674076541,0.03698125259071655,-0.0812154846526432,-0.04579871568577161,-0.06502949077813844,0.09796015878031689,0.06757217214246815,0.07827990436765991,0.17911659388516726,0.0886638203079383
NTF3,,,,,,,,,,-0.05835627049101727,,,,0.007858941654667813,0.05624883972930742,,0.005897796536077098,,,
LTA,,,,,0.01692608237011772,,,,0.029810230516399402,,0.008327140979556382,,,,,,,,0.07923210388446714,
CKLF,0.03220399557781227,0.014460011850398554,-0.00675795041581862,-0.00977363493331646,-0.07991091126261064,-0.014332994652764275,-0.06502381237642386,0.0941727705603226,-0.07012331128021691,0.06847579909852114,0.0935808778275244,0.044282486178275224,-0.01495009634005854,0.04766462435425325,0.00445624605049544,0.04797837164386294,0.0067561133986963244,0.033747317012717035,0.01442352106560599,0.08538576666889568
APELA,,,,,,,,,,0.1887782413004925,,,,,,,,,,
CD24,0.03136301406601084,0.03219786583454704,0.061187676947300616,-0.07284479083166635,0.07299790952556344,-0.01908099059439505,-0.054062951759255205,0.010546275996759105,-0.1857780828185508,-0.04761091298250239,0.038038889210142944,0.03034465011364115,-0.12696586223935635,-0.06453010458784274,-0.12104034539759992,0.017494045115400262,-0.010409021643531536,-0.014727421443340447,0.0013753826145887023,0.040577799304270024
HSP90AA1,-0.06089465931352329,-0.13597524059448035,0.025023719943998057,-0.05007740147748406,-0.12438824311402849,0.059216493222418676,0.07430213615297776,-0.06740873885781719,-0.11057604139220908,-0.08282291943839179,-0.08006500485820132,-0.037293634335778536,0.1381400427789792,0.011214188577854937,-0.03275542469436082,-0.014400290025937332,-0.06828590621296977,-0.13162335707147033,-0.175483312294527,-0.08090886790704922
BMP4,-0.03133979252471882,-0.018379701427714765,0.010731266839676545,0.003703050256592476,0.07004842917623322,-0.035776231525310176,-0.022291712772869572,-0.00011522684942698782,-0.07625156700578815,-0.011754885383344479,-0.01577963475895826,0.10472841928606832,-0.06177506053461646,0.0048190223081119666,0.030820819770874947,0.0130330075811024,0.010388473740754084,,0.06297160336579637,-0.0037318923606432927
SCGB3A1,,,-0.023293671900411966,0.05520950166247986,,0.14404461010346406,0.0035211760985013442,,,0.0630449793449153,0.05121902284011996,0.07225277891356884,-0.033815607672448816,0.01779214544147828,0.022960687364847354,,-0.009249519033147477,,0.10202784489545082,0.005718774738344929
IGFBP4,0.07409290819444153,0.03390351099270584,0.11983446788838342,0.014181286600701158,0.02881980064631513,0.040001818898745586,-0.054834010526721065,0.1581873629240929,0.04409243680421626,0.037971481728824835,0.059981205552357315,0.08611457347446067,-0.06177552930562674,-0.015515398350093874,0.057755561546837655,0.10376977629447405,0.023483470695629883,0.10453451510658564,0.19555465507965347,-0.016490758707966274
RSPO4,,0.00955865792055973,,,-0.004678318242618872,0.0037190782533553196,,,0.03458004734274829,,0.042257902448434054,,,,,,0.03504235711501898,,0.032486674763201086,0.09220583800216788
LEFTY2,-0.030140818873473904,-0.042031007560700086,0.15830954992994017,-0.10234850984815265,0.03143213738135098,-0.0010085294181091664,-0.04030734053988804,0.04578582145956278,0.03899722532793386,-0.018486213567241137,0.04347714916523423,-0.020198623666930888,-0.09238337718143828,0.043983248062951105,0.05716206322675032,0.15039466988466135,0.0723864872837194,-0.05893552956163635,0.13085861540768035,0.12489448181896662
PF4,,,-0.03479593130664489,,0.03125899189221956,,,,,,,,,,-0.08260647649837176,,,,0.03374627072443157,-0.06874827657031507
ANGPTL2,0.040293971155015845,0.07954668216116724,0.09095139503367015,-0.07078405420372695,-0.06925487553601126,0.014316468454122051,-0.09861123846956604,0.08420565884700001,-0.09862292216164095,-0.10897196131546125,0.005564583858327799,0.13106795358930975,-0.09538234584627885,-0.004741596307018579,-0.05203466029529412,0.03317074187534093,-0.007736257927684003,0.03581268595806467,0.1836808315535636,0.12706991998653308
LRIG2,-0.004037813258597479,0.042178972379829,0.0016512272249614923,-0.04273750692780889,0.03684752888237138,-0.02154166729361432,0.0002445216846024417,0.07732557702962416,0.008102202697463786,-0.012068272029173498,-0.02441748298305649,0.040335379166511455,0.06050151194918604,0.08011853152219084,0.12675256372596413,0.01871484055703711,0.024223667128802417,0.012947490343551055,0.1501381142488121,0.13482525161578576
ICOSLG,0.01724773966207044,0.015167044989058909,0.036657504441908954,-0.010273064362443764,0.11551312628411922,0.015791412419115292,-0.0370075285977934,0.12320277805837006,0.025750185953300652,0.0016676455832862474,0.06478693375689352,0.14302613771362113,0.1448912265904548,0.060929439870294214,0.06604830564376162,0.025621505645492468,0.010088847897378229,-0.018500505813200858,0.13651444602835136,0.1296592520708494
WIF1,,-0.10295701847595468,-0.02409388088844166,0.09455993895860677,,-0.011908925549665453,0.024660634886662695,-0.05984585149366051,0.041586443164642974,,-0.07995989674984073,,,,,,-0.0842995946874711,0.03698458934191403,,-0.0065232524844111486
NPPC,0.08841468171322607,-0.08861531303891274,-0.04059132102899953,-0.04860423461775389,0.015373051479160979,-0.027178330646347743,-0.011372952534730049,0.03670410981862557,-0.03172697099148076,,0.013932600525539041,-0.047857287034691096,0.01340647391560336,0.029190647396927675,0.07502793685972037,0.0341109038166725,-0.013991859625358665,0.03099425341359262,,-0.04104834276344291
LYZ,-0.02470635428988615,0.0476875615508884,0.048647833030707084,-0.027311800956059618,0.00934827264930213,0.0017371009206691324,0.03349761541719398,0.10596555418723053,0.03846718110428436,0.10115170047156154,0.10743033419006086,0.035993310738573266,-0.007255790097781954,-0.029342216709651755,0.08137778756204286,0.0030910558260548076,0.018467122443028804,-0.004482816554736539,0.06455942829701428,-0.043528457163353046
EREG,,,,0.01715282755016447,,0.11368258116083575,,,,0.006600623412896402,,,,0.1088851104608557,0.11988356602856703,,-0.04499188153513066,,0.06873845879758782,-0.03189654949301056
SPTAN1,0.030789710510860373,-0.11765318448234918,-0.0022433277210001505,-0.08682719401673548,-0.21955701340687336,-0.021903599756755064,0.0655297257519752,-0.0031006723409026235,-0.1342878642711258,0.04509352243782415,-0.08681988173106095,0.06858034167780475,-0.06681180724490492,0.002826297191106728,-0.06845092055154943,0.031767939495915054,-0.00475421511678551,-0.007706901308576716,-0.09292691499988912,-0.163301681975903
PTH2,,,,,,,,,,,,,,,,,0.018189501728415845,,,
LIPC,-0.019771161922672646,-0.0288996126749552,-0.02002833828427129,,-0.01606502847311536,-0.024531703803178682,-0.02180630935517571,0.03397273028602034,-0.01269137693491789,-0.04529191383904735,-0.026742991416851398,-0.003098569278287016,-0.01212337536001706,,,0.08883164722982732,,,0.03777600980983483,0.03415555887284788
COL8A1,0.05697165370415886,0.17065853818294346,0.11000557289236047,-0.04525141403754293,0.09754701124843045,0.06883613892328662,-0.04432163515450532,-0.04106578502994578,0.07209735628393461,-0.033355074847706556,0.07426803482182277,0.0940228113203456,0.004719295161086275,0.09845394077568036,0.06367628855172512,0.06805899883314413,0.06756230558185052,-0.010800535482890459,0.14558079091377135,0.05426735968425409
GSTM2,0.06240488749043937,0.1044591242846586,0.015637382155819005,-0.0022577856085396653,-0.01564927392576327,-0.027867582729613285,-0.011891179815528698,-0.007362220229653655,0.09773220100490015,0.04555345874049916,0.05403582686837467,-0.10067268016069347,-0.03821261896612054,-0.08739763366234946,-0.023746554551445035,-0.06140255054524901,-0.030554655149388425,-0.009041054942233145,0.11011969436945936,0.0502518118715017
IL4,,,,,,,,,,,,,0.05384163779781251,,,,,,,
SPX,0.01915747031934082,-0.0008069410853487496,-0.004855908074968449,,0.02295983885471467,0.04240244714355845,-0.031689144341880714,-0.029485561151153243,-0.07212743431933702,,-0.07124907971823148,0.015338713545696743,,0.04268204798437709,0.060513586854064334,-0.050946629956673914,-0.10700565562368816,-0.054711719181698266,-0.12176547000959982,-0.08855447759951314
MFGE8,0.08012059939823607,0.12233211473479225,0.07696868633160205,0.091024658110514,0.06422919869421018,0.010747325739610274,-0.04450227508791741,0.08244000342811435,0.09993218373534342,0.062463649352085766,0.061687206259815046,0.18144977778448904,0.04913237649316494,0.11273734562226143,0.08011001870301643,0.0830453157309317,-0.06984598203591198,-0.056179629721618274,0.21217183932978131,0.03252410198347632
TGFA,0.015485840852968703,0.09842711328939568,0.02093747782992491,-0.01018028354162162,0.04859043849220588,-0.018694238071503326,-0.06245935450153839,0.007067437760838291,0.14807582805098743,-0.016479973628042564,0.002645282488046177,0.09353839141155819,0.20176284138948666,0.07254456449579895,0.050969518807553287,-0.035033429087437375,0.0233175344957628,0.04500093077702076,0.11823534281191571,0.03094338943130091
SLIT2,0.05833501827313491,-0.058772179573081236,0.04928458641383029,-0.028795292813949984,-0.013063436563770034,0.07121596245568797,-0.0022846693068486897,-0.023562173955832103,-0.053295852027295476,0.027695344064684328,-0.05581971406467681,0.13752370043117418,0.06990040597407562,0.10787776653606494,0.05472771529010169,0.01364989916913122,0.07036670455747768,0.001105895649903985,0.10912983919730611,0.045663831071286534
PLTP,0.02788954127595016,-0.038203199695016836,-0.01919572800812734,-0.06837273706528868,-0.17297269961264047,0.022355273033220206,-0.027859430747303907,0.12766301869669835,-0.07423802679078353,0.03170419642874676,0.004769613236914281,0.17802861930478966,-0.04482823940352086,-0.019020264242728218,0.03338233704487688,0.11313698044840677,0.03740449933662153,0.02913752745668342,-0.0241762376528546,-0.031721466679003656
APOD,-0.10072863594675177,-0.14520363420407661,-0.12203661589506255,-0.07743720329572956,-0.1298150631856007,-0.05177935861805691,-0.014623141671482253,-0.014502805620156453,-0.1281387401512777,0.036592236940303176,-0.09695633304709655,-0.18701332595755935,0.046247236126330145,0.015548164800234663,-0.018390959740358353,-0.12078183526292495,-0.011898472173445867,0.07899999671283353,-0.2685929377830979,-0.14771966809229284
B2M,0.08050417884367181,-0.0010393490254715645,0.18939555973838268,-0.1218523936926893,0.009603209331995016,0.05420369311321676,-0.13129363225117055,0.1427625060634687,-0.12287963494158415,0.15995147020638614,0.23351366058575593,0.016794627525769976,-0.05197217262212313,0.089798062800518,0.1437637043269637,0.11734558100515524,0.055141369957580184,0.04352716628786235,0.09616842825481453,0.10812440423681018
OMG,0.002858514948581661,-0.09792234216163047,-0.10126867931070238,-0.06829894076263762,-0.16944367202272467,-0.06056107194427142,0.020248789496887402,-0.06062788189504211,-0.17942730435593038,-0.02294007577266935,-0.06858439529730738,-0.06302637963314438,0.003514398459971327,-0.030655497767638852,-0.019759045139137985,-0.0736924752573738,-0.005338388177966765,0.029573478420727786,-0.05147992796734829,-0.08672792053158011
CXCL3,0.08168498097088639,0.10708090102336625,-0.01670382005282768,0.07554647703363324,0.15842694386820133,-0.0293226652993724,,0.004328020800664084,0.146034816573109,0.10901450443816103,-0.023916894213499903,-0.052304122457811505,0.07306880791414114,0.11924794305870082,0.16778224304731898,0.023616246872086497,0.05521589128162778,0.11069969512650168,-0.006119817129768594,0.13800786133940282
CXCL10,0.009624351472553519,-0.06883580268634616,-0.004418232972987845,,0.06304793866594101,0.02858145994504143,-0.019220943264180633,0.1315982800209703,-0.09092209514403075,-0.019052575794250223,0.008271902263892676,-0.032309876375511616,-0.0015077659670711613,0.046505577275820636,0.02367527607321607,0.02100504387606831,0.012377082664988893,,0.01934045743210616,0.005099241107476615
RSPO3,,,-0.005827607038533564,-0.036244096098620726,-0.04201760892419766,0.12601140327318014,-0.00864128693395359,-0.032915219992584184,0.00849165131949327,,-0.024992693500124896,,,0.039020463098050254,0.0057412416478347045,,0.015554457310218572,-0.04107400236619448,0.02027420387133614,-0.09653986988972804
CORT,0.07337880319417697,0.00027825585978474534,0.055431899032915496,0.05793195886116206,-0.0489174518014576,0.02101022162417966,-0.032352014942962526,-0.05696716265878784,-0.0376650782690192,,-0.0111231424483544,,,-0.011775426051387159,-0.003818333261978381,,0.044713903071111796,0.01781983772294531,,
NCAN,0.009421958863531176,-0.13095448080286706,0.017399107876747238,-0.03653224326876492,-0.2430263880571733,-0.009241063147054848,-0.02187800152299256,0.04363709017097101,0.10386072346673471,,-0.0002712974225813978,-0.10696566941371285,-0.04645864748492325,-0.07366723425950521,-0.09101082116080964,0.0826736686622227,-0.04464635239031766,-0.06095584938377173,0.01308177114993441,-0.1659320644909691
