,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
SPX,0.04726909271203314,0.06307436122147443,-0.03933754177201886,-0.012045344875114133,0.003781576289208928,-0.006836075441369294,-0.02814503838306131,-0.02844826417078912,0.07495052515650742,0.007283099607295133,0.05342090860969455
MFGE8,-0.021104772704607044,0.017112495018987525,0.04681122019089726,0.052264420027120125,-0.025793333261883045,-0.00045932067073017093,-0.0025229753304683803,-0.004052414820087341,-0.027995351322526126,-0.018961336367894606,0.0013738931025885292
TGFA,0.027581010027426724,-0.005214585865846597,0.05220496320516379,0.03172290247363554,0.010181091264516131,0.0015632903395368656,0.08374335345499534,0.010806040774696988,0.035582997388667124,-0.032249038462355634,-0.020551135873814776
SLIT2,-0.02094131280169933,0.00767494844734116,-0.004557563521602269,0.03422873728008364,0.01583810629022045,-0.018785837288923694,-0.014249970561034542,0.0896575581603812,0.01751799172254029,-0.020629866929679497,-0.014870606185679144
PLTP,0.0010750811989459386,-0.08805126007673833,0.06664044502250731,0.017233737366192083,-0.036005140090721616,0.022086468654138592,-0.003134681956654556,-0.00737128909151389,-0.12518799060034005,-0.07101921196122646,0.021110640694228213
APOD,0.033089192548179006,-0.03176837976495925,-0.049232482823631116,-9.543394885957223e-05,-0.026716614469436056,-0.012569738577600027,-0.018250979653013324,-0.01839379493057762,0.012171344846397899,0.009319487757702175,-0.0033931452176145364
B2M,0.009561602875772958,-0.056815731282866745,0.025159659582043522,0.01839718544897486,-0.032461994336646,0.07544077914477222,0.08224714887426009,-0.04358068429869081,0.006221158010358339,-0.06021391495791357,-0.027522134419362455
OMG,0.028398147377373627,0.015682474564684277,-0.03766075253010281,-0.03535547668827763,0.03772449811190905,-0.0012962284081187564,-0.048374428817756485,-0.017290736617729414,0.08423920945272179,-0.04341490373086882,0.04003487661068044
CXCL3,0.025206643915229147,0.050755540560525635,0.02872718790652638,-0.027073045121654437,-0.036502992674556214,-0.01664150128190477,-0.014157522079784372,-0.004628261315669873,-0.052441760202981746,0.06794226065040654,-0.03324663261974819
CXCL10,0.048633027383414976,0.021259976215531,-0.040165417697353045,0.05290976015047004,0.0034984338184962764,-0.013887522110424991,0.03919732094198164,0.0613638921608817,-0.03000189893521506,-0.02733942350267413,0.014084431059785338
RSPO3,-0.02259388884543574,-0.010504577537266264,-0.019613896841811192,-0.03385909685708305,-0.030161027882429258,-0.004509168112294996,-0.014794337713865017,0.03221888389869387,0.04416489596682725,0.02754526289413658,-0.015820227319471074
CORT,0.02883753605907352,0.014108246124286072,-0.02380442522572494,-0.015875347372396532,-0.04073649049639432,0.016055125935478264,0.03979613404397732,-0.0056963320062231974,-0.023406917802229983,0.05583539510864283,
NCAN,0.052877743282763796,-0.08167538756159202,-0.05241241999278366,0.024308580969930688,0.008695776804279111,-0.022172212160988653,-0.009716362949172839,0.006191205200877696,0.010167691753530946,-0.03766541433706628,0.060450430613333876
PRG4,0.030017435129041013,-0.010367565019612987,0.09011834978366082,0.024418267158120177,-0.014400448627478812,,0.09807261450193627,-0.030903886265430378,-0.022910769405408826,0.015266098802738751,-0.03583707848600984
ZG16B,0.0783488623761653,-0.012032827155778336,,-0.0316677190162797,0.02661186700802843,,,,,,-0.019726120896395877
TGM2,-0.016793485323551974,-0.03480723912776997,0.042304259370118294,0.05345434617244762,0.026642280117102762,-0.028985591659488517,-0.04120929202288889,0.03335222912037226,-0.03576988628330168,-0.019312832593555773,0.01710668355805633
VEGFC,-0.0317604112532475,0.012351693445535614,-0.02161756885031877,0.003901823953952126,0.035126757366398594,0.027062278670597163,-0.017652304879681415,0.014901387112549297,-0.04689893243002552,0.023215304085196974,0.07295404525197952
WNT6,-0.02683706568533978,-0.014339677379490526,-0.019350563026204342,0.07758894487308837,0.008884449832807997,,-0.015406040311845682,0.043432505304282776,0.006007400764132663,-0.025195999737340314,0.044863325982537575
NRG4,0.007038710574971377,-0.012617800902182839,-0.020003100361420972,-0.0158155245191398,-0.02621041602068852,0.007955593948202805,-0.02059347259295895,,,0.029903547154088304,-0.015820229092541112
PMCH,0.020911239768826997,-0.017483192420608553,,,-0.006382323768256896,,,-0.013581002593757857,0.004660176655968375,0.04982241387393543,0.029525461129546998
COL9A1,0.0022674955236930954,-0.013178372122963642,0.04171095169455954,0.017335742170805503,-0.0064367880931719395,-0.02397606225354148,-0.023465772442140303,-0.01978498064468708,0.0649916683082972,-0.020876632189261512,0.05454042394859508
GDF11,0.013566817089834572,-0.006429837008885739,-0.045995336031053276,0.013170253994513497,-0.013502485902173575,-0.027512469203436297,0.01482541520272328,-0.003570449690969251,0.01731572431896404,0.06045555248752524,0.053097160183888936
RAET1E,,,,,,,,,,,0.1479731776882325
IL24,,,,,,,,-0.021382529127344285,-0.02201129971045877,,
SORBS1,0.05045858287958664,-0.006457127854521594,0.04589948274990345,-0.014662449700607929,-0.009899940085501059,0.01743252231876049,0.02035261439595861,0.045348361009146985,0.09097473780785151,0.005974176398281136,-0.010348386996428777
DLL1,0.008120967042139039,0.013953492208661197,0.005772930650944966,0.010114015619819587,0.031477618695798695,-0.025055421765354302,0.02233355831573991,0.0419304764275985,0.030082912272652296,0.002465654989834465,0.057918638816184295
TLN1,0.012985917869933321,-0.023650090932259053,0.06089002492633326,0.06358014643675643,-0.07562343969235591,0.007391392508608645,0.04262193024369779,0.026903863429003805,-0.052972838999473,-0.02991167225605782,-0.030578721939697406
COL2A1,0.05774179380362133,,-0.012542957812130379,0.002567168632710271,,,-0.01437279149296824,-0.04674501176032483,-0.02389584294553496,0.08465561894135529,-0.023023777839020317
SHH,,0.06809168692075893,-0.020015206411098087,-0.02128271025536944,-0.008479707560268649,0.014021154309600083,-0.013717287228305146,0.021695545189702424,0.11602235254855808,0.040002218706102176,-0.02838356471028434
PON2,0.022155001966522817,-0.04613880640647334,0.01032955572169593,0.03932534607163125,-0.0013936278836676472,-0.0077204625444774674,0.023043716767256892,-0.013738581536272143,0.04676002197817096,-0.1268670797665067,-0.014407725314212434
ICAM5,-0.02968418504935957,0.000641170117060446,-0.02194430075433606,-0.052903393827044023,-0.004646374627947189,-0.021890109556430816,-0.02678912099054133,-0.018937495995279968,0.013334862792594292,0.020818471719745754,0.06248601144407733
HPX,0.007681208324290281,-0.0021007287111366895,-0.01212743708382871,0.07293088844029413,-0.005497703209702728,0.05845176954504133,0.09508032320767014,0.02332028266764545,0.09673291907353328,0.014433702825982386,-0.013870022767302592
SFRP2,-0.022113688036633564,0.08017959280531302,,0.05054075452381979,-0.022313999833144988,0.04731578181202356,-0.026909807102691297,0.048867020598717115,0.024574478476032075,-0.014450791338619106,-0.019547106041226395
CFC1,,,,,-0.017169848037074564,,,,,,
CD70,0.03767224357883792,0.09238488498388348,,,-0.032027778306499666,,,0.0600310234926873,-0.05374870688046407,0.06946723109465741,0.09570866280258783
HP,0.014355572170400758,0.010544475602719717,0.008241598930334508,0.012392176893744382,-0.023125287188536726,0.008739757330461033,-0.0032119828401068213,0.023500789088990427,-0.030329645267537658,0.011372769339808077,-0.005668124315773339
CXCL2,0.04858762096828118,0.042700054959743314,0.00974715440489386,0.10590141325831896,-0.040338674997305424,-0.021618861837772337,-0.027149808299235783,0.034791181996218085,-0.002338507390191486,-0.02065383583189468,-0.013229999058036514
NPPB,-0.005516574058585342,0.0786658062642177,,,0.09589772439251663,,-0.01765230616358417,0.04375040306115729,0.035724383589996356,-0.030977428668813946,-0.01604786051198195
CCK,0.013824588218506151,-0.03772783169349706,-0.04201118278341262,-0.05682825918096878,0.014500344201061834,-0.014360271089820069,-0.012383898476858354,0.045560680605853755,0.02423474901100617,-0.03187043838802617,-0.020818407290759434
SEMA6A,0.054364896985005504,-0.03640627292109138,-0.04301304209938283,0.0320882928222218,-0.0009876133852024832,-0.00797910227592889,0.0681618290238025,0.08100639698988066,0.02496570241740753,0.06331253850710987,0.08271488933797376
IRAK4,0.021679707692215406,-0.0018041301421539212,-0.025194116373857364,0.022470498598681173,-0.025403502175906804,-0.00814672717083095,0.0037242282361197717,-0.031614661234274755,0.04493457543228022,-0.020637638283554607,0.018765956792476255
GSTP1,-0.009874133224268524,-0.008133661474983999,-0.019257834123927883,0.00948815295905261,-0.04694798075972459,-0.013556124295785375,0.03861589951562211,-0.0064044060370248524,0.12405536493194456,-0.03314040121435325,0.012644215178490039
VCAM1,-0.013541042350678248,-0.022563383051740993,0.07337372003505575,0.043990590826604885,0.012740095910377523,0.013338506141974588,0.0031413385789486954,0.03234637525193037,0.03513266969577507,-0.01289798344651357,0.04535578845503755
NXPH3,0.03550832605048352,0.026619340077405733,0.018837935006316964,0.07341978849587237,-0.05219147160950459,-0.011622938259460881,-0.015711530446538953,0.029946377461028167,0.051086351079065236,0.016258803872266133,0.13455010467463624
MTMR4,0.056650330695347854,0.050861429294020634,0.014785051741324794,-0.014046149732924654,-0.03111330851220476,-0.0008449414604390689,-0.01420900005862613,0.040767800081341135,-0.006900415873689883,0.038580263560829504,0.021319801914114842
LAMC2,-0.016842480896960745,0.047556217866931566,,,-0.018926905750695867,,,-0.02628786899379582,0.0016074490936884434,-0.02011799734091609,0.06473846643185581
IL10,0.06410007851436195,-0.027054074998361627,0.04262059358666963,0.0657597583504184,-0.05917794352740795,,-0.015801323656335586,0.07124637846008633,-0.0018062635604558991,-0.008829321527661515,-0.006665930986394812
SEMA4D,0.07030851735260854,-0.029528663669307283,-0.025890117751771292,-0.05714150233844421,0.025055267684162764,0.04044436414219399,0.06571024099370026,0.048448430947698726,0.043072428813270565,0.014621453198115086,0.06060771158364269
TRH,-0.025234606983149346,0.008828732478831718,-0.012343221449341942,-0.041487795053293426,0.04494295559959675,,0.09264519632611644,0.010298921828200393,0.059540041332306275,0.02295952737088773,-0.017974679966601414
SEMA6D,0.014062319605915637,-0.014973556845545632,-0.021691552505125215,0.03199486073021769,-0.0027199608525729675,0.005491599563450658,0.03361189382146911,-0.025703602099198863,-0.020229888511821538,0.02328242260999862,0.009886122662912085
CEL,,,-0.024351890167528416,,,,,0.07689990975691899,0.045480770183421816,-0.03467561068863218,-0.008679229085100675
PDCD1LG2,0.011862932652511182,-0.022138510839968675,-0.027444083036318807,-0.051660390516128384,-0.03814801670031832,-0.024264672385110587,0.025221372260105387,-0.043017898429516366,0.0577214446061901,-0.030250167843043393,0.04711628325102531
SPINT1,0.030000708967242527,0.029823336860577837,0.015709926685596984,0.07455134900073541,-0.03288136277677632,-0.025421728110550355,0.06536967334350469,-0.007217742062279808,-0.014670084159305107,-0.0002218250335573826,0.018547657576286132
CTHRC1,0.057058995180282984,0.04126555264309205,-0.031903593102494944,0.018203158234307164,-0.026720050145060507,0.018932768699063792,0.061811047631072154,-0.0012828587150820678,-0.03402869327388521,-0.0019474604852995866,0.011632608428120963
PODXL,0.021937072927408603,-0.03373216767150117,0.019007230416730757,0.015408470819429629,0.04841770759499133,0.014406756387611281,-0.03993460534819172,-0.05102446980241966,-0.023281064464643716,-0.05541315006621469,0.08760487108324973
JAM3,0.05960207698961476,-0.0035070224983379836,0.06763970481012765,0.02192937044437,0.0218250745229733,0.03198282751273579,0.006765962799432714,-0.07164117735828843,-0.02003097151442916,0.032027414717765386,0.045824388582673875
TGFB2,-0.03915233887998263,0.009487730670442555,0.019780072023771803,0.03851115941320171,0.002702034266532671,-0.011625959508574299,0.04512140357588374,-0.017950004997378595,0.03125658516867582,-0.03258522295541216,0.006534706520335197
COL18A1,-0.01777306081261703,-0.05713105905728718,0.01680235578517273,0.003915587079275266,0.04631102020863011,0.048203258469248236,0.042115628232075375,-0.015781224908697093,-0.019550461559851177,0.01675089760358424,0.021912160461184688
NODAL,-0.03460658173187932,-0.021217620821951052,-0.02972858502688945,0.07412237970785023,,,-0.0242679254936579,-0.017560117632485172,-0.027189140182026048,0.04183580941794292,-0.024599984142476567
INHBB,0.051135978890019695,0.005873498497211411,-0.00964074866609696,-0.005099489859724136,-0.015957546105902498,0.07620608524414779,0.04240125374851832,0.04498460508334551,0.03550001787817417,0.011576092852698982,0.08427369015178413
LCN1,0.1220491111504142,,,0.12635210083584392,,,,0.08512106860663263,-0.02567670392397443,,0.028176912013150732
ARF4,-0.017120113074688807,0.049797939220887266,0.0584870733314955,0.00924452602273059,0.0175057798097492,0.03184703122016306,0.049309620825839805,-0.06264097791192733,0.08292232712957977,0.061433642163994565,-0.027790032726453404
CXCL14,0.00841136749162655,0.007829959067990326,-0.06932573134782816,0.039005641620169354,-0.016372165830135572,0.05215085212726791,0.017221418810126937,0.05120368233279241,-0.0883077424630394,-0.025408136895143894,0.08567866312967752
LIF,-0.01838605422596433,0.10056088303016708,0.07298647872560142,0.05660989253708449,-0.015638287470614604,-0.018441849288804536,0.028430402208535828,0.09031266880214973,-0.06571160443976598,0.01209194496304097,-0.06476310548452296
IL17B,,,,0.07265278540494186,,,,-0.0009169716601724954,-0.011348102705041375,-0.0017401760648358096,-0.03070345367326305
MMP1,-0.023220146369250964,,-0.012343218756703786,,,,,-0.005458982467465416,-0.04232164916869949,0.05271899499257889,0.0038631583569876484
MATN1,0.009527150315926085,,,0.037817286213115656,0.057458090725448455,,-0.01437278970434311,-0.02146548720033225,-0.01691835992242923,-0.016476920449718345,-0.02186105180054819
ADAM28,0.015606299078307847,-0.005437758596976163,0.10751298469678058,0.03967062065571763,-0.01161953358020762,-0.00885575713159981,-0.016745493461720867,-0.0013689927030050323,-0.026676614627498145,0.002678730018706248,-0.05083083801472487
TCN2,-0.002458762617217453,-0.06863237838866817,0.014898988372729538,0.096712353827244,0.014521118342916407,0.03960060885095175,-0.014648957790953654,-0.0077487171697033985,0.022922499860234223,-0.020944725676509398,0.05287663368629499
THPO,0.008299365374545438,0.029806256851271192,,-0.013193206955244922,0.024217928371422552,-0.019190495472515064,-0.01437279135538167,,,-0.011339617131190078,0.08387589058340751
CUBN,0.02464275584170706,0.0022523634783949437,0.041526293837089966,0.05764618612360938,-0.03315314047416904,0.06144528741827316,-0.0010484829514253,-0.005393308632140743,0.04165917826680341,0.013976491897973783,0.04725690130317941
