,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
QDPR,0.05295172564229954,0.1021718756275761,0.08871815660831132,-0.020395165120142292,0.13081878876300146,-0.009188929528112337,0.02931170758164484,-0.07925577162878687,-0.13078067956587094,0.012607309902660431,-0.04750605394946114,0.010620015498959827,-0.02651739662325405,-0.011530029862279183,-0.03048187585181777,0.008818740514542057,0.07729086251508291,-0.12348481563179389,-0.11410657607654939,0.1059484042238732,0.11649799720313794,-0.13790455120669914
POMC,0.06959751881507578,0.02052350120591283,0.018103156870648406,0.023193751365950428,,-0.005615722123531994,0.00829560098773352,-0.011336855957119502,-0.03333071679337845,0.033974265348283926,-0.004845222250535295,0.05122721831251184,-0.07922126077310046,-0.09266468844595599,0.07218039191640979,0.016616239337524794,-0.004619487080093971,-0.038004917386409,-0.06612195264906157,,0.09643079879710625,0.05203841897364567
CCL18,,-0.021830220645145136,-0.02492362591796235,,,,,,,,,0.06444395723451449,,,0.05334191553978317,0.095592134434581,0.037097932750534565,,0.02203473884118348,,,
CCL17,,,,,,-0.03137128950083534,,,,-0.0192499563670753,0.018884676536972105,,,,,-0.03828535444505904,0.03876016282496912,0.00963448751108926,,,-0.03780553187181177,
VEGFD,,-0.025389829982820553,-0.02223581085905874,0.02460473602916498,,0.017672790399082875,-0.02263166854854387,,-0.022166781835604353,0.03205043757803809,-0.013928059550760381,0.020505294567057745,,-0.04958872493624487,,,0.04457666256483303,-0.039644737580718625,,,,
TNFSF13,,,0.012029312076900174,,,0.005708071222553323,,0.007347370457355123,,,,,,,,0.01966743319844395,-0.05497345006856363,0.11584682375648543,-0.04347220026151749,,0.01894579475222975,0.028682397093216187
WNT5A,-0.02531648796896357,0.000416116878856345,0.05375588317235659,0.04381172591131641,0.10998911471884494,-0.0021061250960845365,-0.037232298591320795,0.3129501362348294,0.06143734191495051,0.06303951096024207,0.06550090898182671,0.022749374637029137,0.0204956193119601,-0.061092909270095426,0.058878263780299964,0.09391162499119587,-0.05026101359775053,0.038412085435532276,0.016161688437182933,-0.0004061990668912181,0.0996530068382983,0.07848719859760699
CXCL8,,-0.14940979539527205,-0.02529007886590246,-0.008629348071904516,-0.2011438858825747,0.010850045194670664,0.019570800204303965,0.011953063779839684,-0.007886889158882446,-0.006649810909610496,0.01090313161392763,0.03937403668183286,,-0.03249356944309943,-0.03183701864617715,-0.003269446684094553,-0.018896974465208518,-0.037238978362802336,-0.030707438582004046,-0.00758433710983043,-0.03145185774778088,0.020549022001723212
GRN,-0.04771937330036632,0.05993144777664561,-0.03090964316058825,0.04130196328879891,0.17031769430200364,-0.013154813279061622,0.0328138636637282,0.2082771134947285,0.08358415198220791,0.028933680840710095,-0.029201356794017176,-0.012864005703591641,0.0923603885107159,-0.09575406203018381,0.09126283903942842,0.06450826073257118,-0.022179588471455677,0.13610545373902805,0.008350614605152197,-0.07594196393988142,0.11369042964916817,0.034739203894173315
MIA,0.029398989870277524,0.031898606071899045,0.007168629336043652,0.003934108968253783,0.07011447188507502,0.06663940842379248,0.0038117473708161893,0.11490909610839936,0.13910420609701005,0.00029299099509707866,0.014121919918281392,0.018880421869743293,-0.02963551669007255,0.051938010018554984,0.004926912872466869,0.08222204131851361,0.001242552043674354,0.11538497098464788,0.012206000517920094,,0.1457177668037454,0.1119355356439303
COL4A4,0.07975339194904618,0.1393422698367618,0.020370670583238392,-0.012399989560630025,-0.02769833595450929,-0.05258536217078074,-0.010119730047092481,0.07161105573137916,-0.013038937643093175,0.035869739601497336,0.02346965621118035,,,0.06778015816840981,-0.027050702109802035,0.038453052999931694,-0.03491974512994715,-0.033226714852499624,0.042094672682495386,,-0.021595153403712916,0.02238499579038398
TAC1,-0.01930307878423582,-0.010248169842782054,0.05735543430172922,-0.07263051640258612,0.10040931249228381,0.013923320949069238,0.042699849674492016,-0.25004283047533393,-0.04378377555364145,-0.00948611480937164,0.029850534137892553,,,,,,,,-0.06556318572498362,-0.05617107270117602,0.03948610749046418,0.020690125828588573
RARRES2,-0.003830044123294364,0.03253756364966351,0.03591717289690428,0.03935659132395789,-0.08602437371662666,-0.06373701455482714,-0.025362463717812502,0.17094960068200105,0.07427735401876163,0.013560492855478458,-0.04705134263804234,0.09629331353039121,0.005714334323241303,-0.014360263431948048,0.03162090099736205,0.04782184296506349,0.05028285079951376,0.045179856854575866,0.03916789035324136,-0.013430227348545412,-0.03209506609034486,0.002494628604429707
FGF7,0.005042429343042572,0.0321258342636579,,0.018912689967435246,-0.04365276914870547,-0.05560852135802377,0.13637499609827905,0.11690268878070481,-0.026156681524387118,0.007430474366232087,0.0058872639549479786,0.05411358811427086,-0.005802785325478977,0.008837868129516736,0.006468540693518757,0.009107644551731726,0.04616296425931871,0.040900833187185466,-0.04328988418661621,-0.06748353202810818,0.08919708487059318,0.11163705781301805
EFNA2,,,,,,,,,,,,,,,,,-0.0478205382034892,,,,,
HBEGF,-0.05046946682867205,0.11909389895304291,-0.034170238762193994,0.028219831586575445,0.02746976654514364,0.03350553209987132,0.018215588088944894,0.26093163752514525,0.05759870321264177,0.01956470555084956,-0.019574298581088903,0.034285658322469194,0.017017508300297263,-0.0605996370307221,0.1286605011827661,-0.023618969293818928,0.06321067399159547,0.03694754609318449,0.04108659704253643,-0.032623673489890155,-0.022289575081391608,0.13716004753975955
CSF3,,-0.014246316068934636,,,-0.0864233214153428,0.1031993780318709,0.10673829511290046,,-0.0137949450580075,,,-0.032251576410907465,,,,-0.013374688947254876,0.08869138565204396,,0.02816265685413144,-0.02703374258514036,0.013209918326367654,0.026785599177873983
PI3,,-0.010168110229225279,0.004893373593749848,,-0.07929710720796325,0.0404072039719677,0.022816550174342278,,0.034247109908093855,,,,,,,0.014783135295900647,0.019348868227431176,0.03430141777353156,-0.0008239931188905923,,-0.07035926234582233,0.05088080732161504
PCSK1N,-0.03016535826070215,0.07359875131061118,0.03724016800592401,-0.05137616760662103,0.18106455845616387,0.006731502793372632,-0.04699506940141749,-0.09681495702312268,0.011429682534069887,0.026865882858084344,-0.0564992734297899,0.014471907212213739,0.06228306952017603,-0.0672511787542233,0.09421481156091079,-0.008929235210230249,0.0684961889879725,0.017328611036484594,0.05758383594919257,0.013836594458756112,0.08900952665633786,-0.018852745930436204
NTS,,,,,,,0.06255005775489489,-0.019874774349963053,-0.016955646889059532,-0.005828625307076115,-0.03487259558230269,,,,,-0.03504453276869513,0.006795207289112449,,-0.05756626069859168,,-0.03905736426738974,
SFRP1,0.03770120727762646,0.05177275172608863,0.04618206292811144,0.008416613258781682,,-0.027372662702456304,0.15718402949515425,0.16651360639830606,-0.02559744511382635,0.04097801299589253,0.03302056889481777,0.05524676303122186,0.03529593045321157,-0.009632486277177674,-0.028145559974100558,0.06915915118378309,0.04283791947245923,-0.022894961786451586,-0.0037201394807345736,-0.03901688308372931,0.04253705890503483,0.08486752193517992
CXCL13,,,,-0.003712570102252432,0.025162366318882103,,-0.0116182010137152,,,,,-0.024507709498945783,,,,0.017704244607230094,0.03682275908978626,,-0.04891453288661958,,,0.0572527843800307
MICA,0.00721668102233475,0.09097648148943961,0.032781069369981305,0.08718055096464865,0.0594972090710947,-0.053399454476658816,0.05251249636684407,0.07840974208817143,0.09491382417402089,0.07929995405784401,0.014813211574950707,0.04760230624691043,0.07053653124846593,-0.018627009080233646,0.026528452413211768,0.05902275109044972,0.02525919959306912,0.0635643358076653,-0.030810343041335172,-0.04497108678151886,0.14404888238912877,0.0614360994764114
TG,0.07975337397631223,-0.011757510250128968,-0.014265355744956033,0.029264373696609922,,-0.010145923744914664,0.005355539108197667,0.002401683986435269,0.07475664976383826,-0.06334453166448378,0.03616340313429059,-0.015118923615057896,-0.0376723455412484,-0.029546262718497,-0.022600550295019034,0.031730446685538746,-0.01688762979085708,,0.04705275052896039,,0.11880158856583779,-0.03372203706811768
ADA,0.007939466065352044,0.027453936355365013,-0.02746824789932379,0.0034815599706020206,0.12038612350854982,-0.016448341180694444,0.04048334980701631,0.1350718615527285,0.017990376468375972,0.021007231237862748,0.012360973981954449,0.059892333979616956,0.016330163840510014,0.03772496298528886,-0.03482942391185274,0.04173104696542564,0.053246752608362355,0.08948151256588796,0.004449736185225659,-0.028533733926111093,0.2290621194667576,0.10601935346554037
LAMC3,0.03723558740089237,0.021415713579303972,0.020060060437714095,0.012782925829099859,0.11553089283663233,-0.007107848678824317,0.0023172780679363235,0.21683100740180067,0.12565235572964964,-0.006481336248898076,0.09678584411946001,-0.048478094536898615,0.11155272712898079,-0.09353832388788373,0.07575129254965979,0.04253617567027876,0.014824380302568914,0.1196417961443489,0.10047042608078836,-0.01303819986115299,0.12405886586826531,0.1316628180715872
CCL7,,,0.004456188833418305,,,-0.021356967796043468,0.06476437677582653,,,,,,,,,0.006782829224566873,,,,,0.02277904986982615,0.00806021253770565
NGF,,-0.01981016277539376,-0.01306681849694468,,,0.003918076870224019,0.00563813844288676,-0.03022953397146348,,,,0.0036387270400324136,,0.015858451335167025,-0.0152863316908485,0.058175769445660275,0.06248681213664345,,-0.06492327116021215,,0.03352947551566676,0.029669894386572485
TNFSF15,,0.018510113874299412,,,,0.00011451296951036366,-0.025116725476805074,0.14077904210698108,,,,0.0052577457033208845,-0.03472436610880759,0.0788255429570556,0.0388927887285953,-0.028379978420420032,,,-0.01244065471202937,,0.04826340234768679,0.05603760905527115
HMGB1,0.08211795622618744,0.03803451024751089,0.08888733908374535,0.09899654750715144,0.22068495755373568,-0.006185058059307091,0.0003184836781504502,0.2026774852497006,0.05412213153828172,-0.024126623483261927,-0.017321946646928106,0.04992156861624139,0.061078123584268174,0.07403210975811021,-0.01862651573660252,0.05381324705434129,0.1074792665772948,-0.051112276914262636,0.16604842036369116,0.001795626564103439,-0.03768173827670169,0.1181757551587537
ITGB3BP,0.027554000499911878,-0.01409009672348536,0.01924685254617788,0.060093321265279095,0.02269404603339964,-0.01063980749911421,-0.014831484547348577,0.26352121151981134,0.07680721043992927,-0.024675321242565277,-0.006057362095374663,0.06277196608392462,0.1449795869970363,0.05532648771668019,0.05861114887349147,0.0723379621374213,-0.000718192040664401,-0.02481003277399704,0.002348411984046973,0.07857016487916285,0.020641114039205665,0.03949502547838191
AANAT,,-0.0014209568014083972,-0.012643938006910502,,,0.035531221943758726,-0.005971614582940772,,-0.012443413760030126,0.04512128077510494,-0.0008347712151913701,,,,-0.0446234029412037,0.03984131570620138,-0.014497611370228898,0.003520751692430973,,,0.00971993612447406,0.05980759675156721
RELN,-0.01853315663569479,0.014145474824483577,0.012500979851815261,-0.060414735302299585,0.03177873070522065,-0.004933696762080242,0.05608628272172194,-0.06711168603060078,-0.036512880218004584,0.0062334928480909735,-0.034763363832624294,,,0.008069896099517564,,,,0.0002934834508314508,0.04781576802696441,0.04300171969432668,,-0.03337695435042909
IL15,-0.03233946333654757,0.020020340059979096,0.012852053234872868,-8.141476766359372e-05,,0.0297577168480094,0.011277793382980105,-0.0525019592688828,0.03787130525249411,-0.013609483532842739,0.03834281548826744,0.17249804397191562,0.03737215283759564,0.018594149168726346,-0.055515323217171654,-0.016381146164119464,-0.007906353563885042,0.09516628701435424,0.06426237830858657,0.041985925949506946,0.13293333858913187,0.03214097491746279
UTS2,,,,,,,,,0.017689093290522855,,,,0.017247462518839317,,,0.030092611635251607,,,,,,
BSG,-0.06635378956358245,0.03756668508354401,-0.05374055588700473,0.031652992383597006,0.08328061291833054,-0.010741200645951304,-0.03344732866524884,0.17530389938764745,0.0029803124850354377,0.01135157643404216,0.06747651358094021,0.03768463983502421,0.10772022149452452,-0.022110476098417705,0.10233891730510415,0.1419023742894177,0.017792030299691283,0.17385992570662012,0.027877545549869955,-0.05833472118971245,0.10587297112633244,0.2393299508504312
ADAMTS3,-0.08066584144125925,0.06401112052540273,0.027656201013010504,0.03074502113184981,,0.03627500530813162,-0.00983151357269467,0.01861720194325602,0.08164669520455854,-0.04938517369606863,0.024481583430826077,0.034395042291410154,-0.009546938216398876,,0.033397510837880236,0.03781993732068177,0.039097143136058894,0.1322781207221351,0.0054038847434305206,-0.032872771137523,0.1963000808265677,0.13754356748566088
CD34,-0.012442109384832608,0.06000574320289642,0.03609552180917804,0.04963615364500544,0.12819050512681784,-0.011806630646099376,0.06814462831730018,0.16059871519057445,0.11390223520773907,-0.0399001383702782,0.05229809352399534,0.056653490426836886,-0.043135436779284435,-0.08774412484974577,0.03641432072151024,0.006428340370247218,-0.02539404856750582,0.09602902468968073,0.01918623216980665,0.009617715984365408,0.18201996388658476,0.018183851517765495
CCL23,,,,,,,,,-0.014158629596989929,,,,0.06509759308310684,,,,,,,,,
PLAT,-0.013053463399185195,0.1712198850164454,0.10491214011224513,0.043592915702133875,0.18038720292332003,-0.059333040867261023,0.04653918795177617,0.3632782316631657,0.09307912510960578,0.04574948442790021,0.013800166138515486,0.053037121603547684,0.00892680233780694,-0.09091168019945765,0.08710882572711051,-0.015045458607595815,0.03740620946917208,0.07624452730778306,0.19951994287948477,-0.14105896413275304,0.19153000482015933,0.2852763960402726
NTF3,,,,,,,,,,,-0.0038174391337771636,-0.03480774354495825,,,,0.09763686777540805,-0.029412822070001815,,-0.029771873756574693,,,
LTA,,,,0.06181010028333816,,-0.02737266142192012,,,,-0.04898439755388484,,,,,,,,,,,0.046612069093240276,
CKLF,0.007491344731473992,0.07966901373556809,0.05596233444930868,0.05076657112858275,0.0656494685775955,0.039421905116842404,0.020495888568869365,0.26903829641808,0.08888170973286229,0.010317848802950341,-0.01033201890292205,0.049104145837182436,0.009931167735116259,0.07734479319740446,0.1320089819833273,0.11522840627464233,-0.017112254726823976,0.00267306470475579,0.11447786611288499,-0.05258658801785721,0.1062526837410538,0.03397304822271591
APELA,,,,,,,,,,,,-0.030062581072494845,,,,,,,,,,
CD24,0.1505874516394016,-0.006659727878913433,0.0891820003056819,0.16096022448054328,0.10085210727982971,0.008449218968457553,0.0134166826359769,0.1750187203221763,-0.020161695718204576,0.047861330852178745,0.10878017154813913,-0.07524710882079931,-0.0891234384645705,0.019955893124370825,0.06010045242023903,-0.010663996840339172,0.00787571001882591,0.013878629593915637,0.03281213912978895,-0.0692592977799026,0.010676937842553788,0.08927900749511948
HSP90AA1,-0.02107063456644008,-0.06216846070449683,-0.05289020139002576,0.04478367921368672,-0.16738434804041588,-0.025999465646846433,0.05170687656145957,-0.29503890414682754,-0.11065085100632976,0.018042605580904238,-0.02806667177286867,-0.05856571933093869,-0.006415679697068968,0.010944974450186737,-0.06392422150014997,-0.11990178627690377,0.05846996720362196,-0.056745942987751666,0.007268738669273791,-0.04607738550448316,-0.21873358806743523,-0.03228623680486292
BMP4,0.01887214221983245,0.0005429035774558319,-0.08599329288050235,-0.03080017553966559,0.04774704173230623,-0.010325592201390829,-0.017686763156949434,0.29082675983197365,0.0028969559096964827,0.020415135827269126,0.015035406003162511,0.024643257640029895,0.10745082491100363,0.041794516329982746,0.014107746268675609,-0.03165743845565975,0.015519450957594593,0.07345412811139698,-0.04225193738726156,,0.14454630243535832,-0.0009317254175514243
SCGB3A1,,,-0.012629345307315822,,-0.05030671110460359,,0.030182346860690636,0.02441715489345713,,,-0.031993197074101844,0.03061205923381845,-0.04043617521769065,0.06855748426268617,,0.021370356773492964,-0.019601758017812807,,0.03230605108182095,,0.06931987568302245,0.05377028834306969
IGFBP4,0.011916145957651142,0.11589000636618876,0.057115788613536264,0.0605357322577254,0.13294469479960327,0.0012951875579485968,0.04042920727214001,0.3095340013994992,0.12804306601129117,0.07451295085944444,-0.0030393326202954743,0.0581477219546046,0.03239615708893623,0.0013679801071616307,0.06960922392406364,0.00199867621816795,-0.008114359984761869,0.18658650852166261,0.04740439291381701,-0.08679465073932587,0.1744677941728361,0.1120179170837406
RSPO4,,0.06401831896876685,,0.06778987697098066,,-0.03437688824254142,-0.031106443519834368,,,0.0007174705775751725,-0.0315693410973052,,,0.037053667263882886,,,,,-0.012212516004444342,,0.03616966161413952,0.08072699951328481
LEFTY2,0.060975892247407085,0.013148193060675068,-0.03084187621986527,-0.017712217482619586,0.1526939046719677,-0.022288808102192224,-0.04828200878334055,0.2060691073948443,0.12190781002822561,-0.030929652077849392,0.03721391202240557,0.040604442055593645,-0.05037441671243322,,0.21538051547628193,-0.014070537847498277,0.008200952942276603,0.23258181256690444,-0.12496659554464407,-0.04427103186728119,0.10433106549752985,0.2116043630856774
PF4,,,0.011853969956193453,0.0470564877135153,,-0.01863353364469354,,,,,,,,,,,-0.04953593259907807,,,,0.017872971531830307,-0.02998464016549535
ANGPTL2,0.011986175399200629,0.09289777789312575,0.07483705840290576,0.019382304653546057,0.14648002680935676,0.01803060479501395,0.0025401333165278226,0.4386492283600694,0.08667227432283044,0.0328687373321535,0.025314688570842132,-0.0927263773623551,0.06277826115289212,0.022125162862961786,-0.01356279231035783,0.07961804535737713,-0.004713248211363894,0.021181984334350777,0.114247636851174,-0.03540348366402449,0.1801459610205246,0.2348050990176027
LRIG2,0.005884423072063287,0.07782591102346016,0.002047538867051959,0.03154033773647396,0.0331989013591674,-0.030067741794340158,0.031153239249349186,0.16741550429811855,0.05203021418782428,0.04571102623005896,0.006701572626960654,0.011499541218695335,0.022177902400372852,-0.05235639628197472,0.09037237225661683,0.07238890872506296,0.11275800309434687,0.03345394597455878,0.026186743914903967,-0.06629180231735356,0.1276429313776902,0.24404428935263928
ICOSLG,0.04566857720494971,0.00824246376609068,0.0950573546262065,-0.0006293286080793423,0.0898659037098104,-0.012324376391575,0.03514405693028844,0.1294822060236794,0.021474097049046934,0.02428875067684832,-0.04818684877858699,-0.056712874408339796,-0.02311163871173827,-0.05755949090458803,0.026442425867327174,0.06755313366544602,0.031805965624289126,0.01185734849285378,0.006440731819811652,-0.051787574852743115,0.1717476249596085,0.11058985118931351
WIF1,,-0.06439285191639384,0.011325867235171403,,0.030652680000493718,,0.0026752297760492994,-0.27099900169992236,-0.06550869652826873,-0.04924106612652242,0.0204892371835399,,,,,,,,0.022378084528143775,-0.029095133722945747,,0.03410434716202386
NPPC,-0.04583089677119531,0.01692128375982724,-0.004350806378315192,,-0.039357169261748974,-0.028905205832046043,0.0408677577667497,-0.046393060646014325,-0.03350339914370225,-0.025275058986556544,0.0021772957112348415,,-0.028950099557651213,0.0515448018443953,0.004023270661910095,-0.0377978079283692,0.07018129216642935,0.09193673297636855,-0.010801869837521103,-0.0496629809649929,,-0.02112926783614786
LYZ,0.04816010068255073,-0.018361199435170755,-0.025365356523148155,0.060392048161101296,0.0051932913389972045,0.02586147796108446,0.04353000698239274,0.0789753601426887,0.08464832834884446,0.01880696681282507,0.0293191301548919,0.07675139754108529,0.06046447549712803,0.01610009818423479,0.07315094207023808,0.0540445316291959,-0.008708736634216844,0.07662039169633948,-0.026746014849155043,-0.05823250032919152,0.06046254024822279,-0.026229476241699596
EREG,,,,,-0.048625707528361324,,0.05411389610814505,,,,,-0.008757231840111113,,,,0.05693382274896375,0.044756901409084976,,-0.12175394088028248,,0.023807432321237443,-0.051896518247770494
SPTAN1,0.047281550686395085,0.09202716617889682,0.007619798004337649,-0.05715276187182685,0.14199955269803838,-0.023925272312004572,0.007956025695412311,-0.1225789519533846,-0.028768998187931633,0.011730753126054224,0.05690174702195905,0.08513377664275676,0.06821809723593052,-0.11959852360503871,0.017005863258196675,0.04322503819293096,-0.0024643982637127405,-0.020708259420973273,-0.07297369581736897,0.03912403116093886,-0.005434138932082705,-0.09545565804893032
PTH2,,,,,,,,,,,,,,,,,,,0.008536960275271985,,,
LIPC,0.019670631829188268,0.06197628086434811,0.0027639835068992828,-0.033303173033206165,,0.004515504400064669,0.10504804436083205,-0.04400399349179937,0.10126726111527726,0.0193058598408788,,0.10495303302409484,-0.030698617129398496,-0.0026259827777287163,-0.04230665483106302,,,0.02265383578889097,,,0.10407852753047425,0.041699210650201136
COL8A1,0.13698793072282353,0.12938212319077158,0.015120617632014437,0.008256551320094655,0.05536017480698015,0.03941546137076101,-0.006420690980262053,0.23081861556312477,0.04344014880725557,-0.04342004147425003,0.02214202434872547,0.018028190949737715,0.03884345985825342,-0.019348496329690608,0.08454821941717566,0.008586227176313643,0.056600264106323676,0.15113676036600876,-0.024943539718435895,-0.026161101355554085,0.16941808520749763,0.13227586268351665
GSTM2,0.07577166132657634,0.07843334608379798,0.006372924996406776,-0.029415995181356847,0.017099538155378378,0.07022675020778717,-0.02962674718094764,-0.01434403413352601,-0.02037870644354638,-0.02278351419870111,-0.02964830634183524,0.02843516084249538,-0.031644154974345244,0.06672511849143037,-0.007427071492990647,0.03714692873697118,-0.029408814859754953,0.0011012360116411206,0.04973732836060389,-0.05126315657039283,0.03356634575841055,0.019661233809890925
SPX,0.024771291406767832,0.07124979849636902,0.006495349056225184,0.04304582527392616,,-0.02065851835771789,0.013318159525202499,-0.13274355185601652,-0.04364019105599265,-0.047400185155768014,0.06544346066968607,,0.03776494605225571,,-0.012760812383383576,-0.0348138970126557,-0.013059880831383602,-0.08633088161988905,-0.0942547679884923,-0.012639232265883088,0.04094929265879896,-0.13481256795699734
MFGE8,0.016365732615964336,-0.014529206276794368,0.07259481748213685,0.027564664087891787,0.011427865496912713,0.005615163786570364,0.04077290235742515,0.14667009212434703,0.06306250858804552,-0.037689409687234686,0.044144088211463296,-0.005579292352920385,0.10440225153494657,-0.03968941377891583,0.07085026602486783,-0.016188606734373306,0.0501686128252343,0.18478448913799125,0.0030770429549642044,0.06168982948306844,0.15619904635196227,0.1294023611464007
TGFA,0.07588791349526978,-8.901265069379241e-05,0.03176909997356244,0.03966471688950677,0.052287136286670026,-0.0444408224657654,-0.04209485278282218,0.25713938733536856,0.0076239087015491525,0.06879427166869696,-0.014162514656744918,-0.0180303511119349,-0.06585626690447405,0.008507151122556287,0.08172546618315978,0.14476501780170115,0.06451621786724539,-0.01907991307457173,0.007988282586154872,0.0017346573287667746,0.16181836521159215,-0.012878919124430094
SLIT2,-0.02300687059422272,-0.034603124444898846,0.021614780221706265,-0.046836168115490774,0.1269632639676823,0.0434238375520545,-0.030986473300466784,-0.005684069630880546,-0.003989003717849664,-0.029535393841954628,0.04751753841167816,0.004236461221801478,0.037963421558409566,-0.028227546542371838,0.16190675001923832,0.0820947959580888,0.006314402326662208,-0.01961577787955301,0.049778032323477814,-0.009325895601029043,0.07753863005692985,0.1644048526756011
PLTP,-0.04569575279947553,0.12742728759400826,0.0459020961471811,0.06986861355509189,0.11203397645355036,-0.022564728519680808,0.024413759908850946,0.16951500427356636,0.1180978503162309,0.012225120197726777,0.03226743599097391,0.04830880313547122,0.065901309684727,-0.05931095052537898,0.09207946580613699,0.07049807041979343,-0.005741396053361537,0.19986299169094815,-0.025240227454840457,-0.10058722382785117,0.035934441262997184,0.057243103306551614
APOD,0.06864046455938501,-0.020945668230989898,0.08406113173536173,-0.025007286634905382,0.19036425143412714,-0.022472291699291668,-0.025586744404581908,-0.0423584445257563,0.010498439857108523,-0.024469230929759552,0.04930594370599148,0.016894931363747565,-0.1661611259606988,-0.016557265706859947,-0.06029429687572023,0.08257419712195671,-0.017163908963097423,-0.16843899022639106,0.14411508272134693,-0.04875202475285777,-0.16178701680044041,-0.11329013461307114
B2M,0.032235063440960575,0.1311800329816802,0.08484627643881815,-0.07391426404023141,0.21323996557118127,-0.04996509034774335,0.056664794653630175,0.2954454536436346,0.12550155937491064,0.039436751483210464,0.03574258731717265,0.14166228209652865,-0.007359745256462576,-0.08874692394364601,0.10425473099863804,0.14567106472517008,-0.020425556102253183,0.14084240851076868,0.026007780518958367,-0.07858704725327093,0.07512756124866268,0.16188361642504845
