,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.10581074703579928,,,,,,,,,,,,-0.011807419520919937,,,0.10165295337269548,
BMP1,0.09811140301062993,0.1861649094428139,0.12219106243953846,0.044707133073378175,0.23169536484165904,0.11197143111971725,0.018884441522548888,0.34204034875977724,0.5317748516698041,0.07591181217165989,0.003943497061414215,-0.015454326433927886,0.1824778483798204,0.175527316985511,-0.016083594787367043,0.05478825971837972,0.06572641441488096,0.19947298032055188,0.12248288031170297,0.049222030541926275,0.1326801027555275,0.17171399615408955,-0.006338521950815548,0.25217166359652987,0.2726831698139579
NDP,0.13420055248624452,0.2552757715277016,0.0904952005293895,0.035299727187181044,0.09741493330257982,0.10491081627089177,0.07211701187414514,-0.02672981542509621,0.09837272075862939,-0.0008814112569505371,0.034739982952442065,0.01738725708610877,0.0943725079704094,0.09919155352376229,-0.03895112092200269,0.1439718145499513,-0.21025729948748728,0.07419439536035441,0.14116245037861924,0.06706450014953175,0.112966823253438,-0.07354367231680226,-0.030862963352123896,0.2645910152101226,0.04884761910981305
TNFSF18,0.0001750048790347149,0.15008612375598318,0.058805447091004284,0.03261906922353349,,,,0.05688026448217961,0.14614294311171483,0.08803184653581698,,,,,-0.0036118370671618465,,0.04081853782112432,,,,0.04731397668822544,,-0.01932303177821374,0.09681059510166216,0.10646972276015473
IL36G,,,,,,,,,,,,,,0.09733603756594271,,,,,,,,,,,
RTN4,-0.1190835972509804,-0.07638886006497336,-0.052321440580317534,-0.024657116310823214,0.09176204859405147,-0.03545477246831635,0.07725424204983035,-0.5141249316602958,-0.697317212218443,-0.06609010171004491,-0.017466840446728957,0.0011175358129619309,-0.12879989753386537,-0.17216586720252605,-0.18045004046770918,0.0203421346183124,-0.014462320950114384,-0.157210370749368,0.04821057212733207,0.049163039739188466,-0.12706898859044471,0.019379096830803896,-0.09636472692298204,-0.06392750943878805,-0.08602027458779093
HEBP1,0.01579866855697973,0.004585234549367473,-0.010559975632869076,0.005954559239903645,-0.13652578012202815,0.02037719146091065,0.04142807777728172,0.22374328929616466,0.27585856153468863,0.03721193384637186,0.04013762883293135,-0.014211415806579438,0.03688572653179448,0.020854041074643635,0.005814150982903867,0.015978518256724947,0.007061487585284155,-0.01058885702844418,0.0735604278270659,0.07734471133275658,-0.03612415472196632,-0.024345488765494173,0.12592527447636068,0.1561234994690674,0.06671195707517455
WNT7B,0.040636421953130435,0.06633534620863542,0.05360218270419782,-0.004451940796002078,-0.016618717000165137,-0.04436018475216859,0.10999970447005858,-0.08210265859012522,-0.2595739866761763,-0.03565841977074426,-0.010578799158933037,,0.014368707034664432,-0.07134673037263194,-0.05226306673522224,-0.04023082254851562,,-0.022510791700693263,-0.04370730229854265,-0.07767196912474786,0.03749178084999324,0.019521193045643894,-0.02241248804505534,0.01809649650100234,-0.09639829784130147
PTMA,0.0715085040374596,-0.2221791017759049,0.3382474665686984,0.12082107460748058,0.39768283451801195,-0.012109186435238988,-0.06620080267551225,0.6978143804427165,-0.23361863389148554,-0.10095900832547818,-0.001585870640186641,-0.02776813915918256,0.21760269626620699,0.22655241059263986,-0.08216420850680818,-0.0792748008870569,0.11875489514604125,-0.2676881156760202,-0.051962539013101106,-0.012158666501944977,-0.14537789798376116,0.17210313305616937,-0.03134724918579163,0.09876950089316125,0.05476446805207844
FASLG,0.031503605122337124,,,,,,,,,,,,,,,,,,,,,,,0.04041066043710284,
CEACAM1,0.010367130400230714,,0.008620199085336384,-0.003589733035481075,,-0.035188877366666885,0.039219073060386994,,0.18530272471786985,0.024424929694934247,,,,,,-0.05314853136804387,0.047469804356152605,0.03424128903600404,-0.03986088134274106,0.07220862977678603,0.0469171885610983,-0.07020474903300444,,0.040062905498734286,
PDAP1,0.0977487592935566,0.04843216953818732,0.16018733938576077,0.13889292795665462,0.05965535011030213,-0.04613932650217694,-0.012037454083176174,0.2776312538533233,0.48785937347902947,0.03695082674014981,-0.004574110730690531,-0.01148548023269765,0.21288660415446659,0.14201018128311824,0.04840891016511722,-0.011188571479547858,0.008648948829417996,0.09755825059547109,0.07235007932427472,0.03087297530692096,0.11567113121541035,0.06523153839988644,0.04990304331324325,-0.0119703702996604,0.020542978230695702
