,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
IL15,0.02196627310822694,0.0006665253373524908,-0.0077464537016968225,0.035716682134218906,-0.02786118654584392,-0.025020537763082107,-0.023476836426139597,0.04163913526475619,0.059173095893849344,-0.042396754573296454,0.029476380816701706,-0.008613989067362961,
UTS2,,,,,0.030785702783697785,,,,-0.06346587078569092,,,,
BSG,0.07110965571155059,0.04016831748363959,0.022407897272937637,-0.012903673330928232,0.011789015016443687,-0.02087647069291449,-0.0012950308596115932,-0.0034790742188752226,-1.3283110387004953e-05,0.0642428320301551,0.0460701450288686,0.09726588350123665,0.04197356161818167
ADAMTS3,0.026050797862918966,-0.022698904416573944,-0.026825497789198287,-0.01075709395164031,0.08347064353781836,0.006760888761002767,-0.01418080961420448,0.029589959515341175,0.01632845557188028,-0.01098007709258589,0.02953372843512642,0.00237383683694739,
CD34,0.06418196401742055,0.06889595465818453,-0.012169674101248695,-0.010336201894285881,0.05646210474552327,-0.010252702291050683,-0.020436401162852825,-0.026402909218859388,0.022762971995602583,0.054729717316241405,-0.006475046452773795,0.024750484052199928,-0.06511077216000771
CCL23,,,,,-0.0195562988481543,,,,0.013478382909570609,,,,
PLAT,0.06591876679004832,0.11606932293708601,0.029154565181994517,0.0608449731470697,0.04637835972106765,0.005483598257278497,0.057899143419812574,-0.022561103255793996,0.037444055785214876,0.001755121706008455,-0.031176812369220496,0.04932955865863703,0.08834301919188194
NTF3,,,,,,,-0.01763212475780425,,,,-0.041285879671283915,,
LTA,,,-0.017638420303407613,-0.021351757477803962,,0.0364074876062925,,,,,,0.11308357483768926,
CKLF,0.05742994576118903,0.05829333467242213,-0.006994456664845677,0.013022616223188871,0.09747834803915274,0.022684113547526162,0.0278895427830162,0.08185821315337106,-0.02540318291293532,0.005778056759307191,-0.003728312313691477,0.06824767562661133,0.05817084972597245
CD24,-0.0454531657284417,0.05507973731674158,0.023128252197056026,0.022471116677439854,0.017216717593670994,-0.010792907966199111,-0.017361762392205392,0.07816026336237729,-0.006986004083534096,0.002365018691987858,-0.045367074309511236,-0.0028195325647970924,0.04731798544616557
HSP90AA1,-0.09392370923257556,-0.04540557806484047,0.014249301541370421,0.02960420031143205,-0.07209538659919015,0.011418083573285881,0.07440525468797134,-0.10375179055558255,0.01001831838646481,-0.06126418824270997,0.06581848707250731,-0.040186926164501965,0.05865248787738852
BMP4,0.025151652085811098,0.05916447509219355,-0.018697759485910674,-0.022561318619482903,-0.04430337621415696,-0.006431574819334613,0.00794853353714109,0.012207506768625375,0.09768729418078057,0.048539202340423596,-0.04465878874152971,0.08600796193133813,
SCGB3A1,,-0.001051061862884561,,,,,-0.009213551272130596,0.025013748847052222,-0.039989227271973196,,-0.035568588151463694,-0.03757370186458977,
IGFBP4,0.036739312913081024,0.04021550595686035,0.04033807390673542,0.008451464161715279,0.02551277976736975,0.004918539071149031,0.018379555909108915,0.0736212736880439,0.06441879735525932,0.038982453885529754,0.030590546375890763,0.09361536057634032,-0.02659802617600846
RSPO4,,,-0.028514520912685238,0.0703126669567379,,-0.023098920027511783,-0.009213549924440298,,,,-0.02395393040410546,-0.00036360212893480384,
LEFTY2,0.004072596735229886,0.08104094103517256,-0.017855046941119918,0.007976187833463733,0.09719310877428383,0.07462373054289627,0.10192373029377379,-0.018390049950012678,0.0042986045137603564,-0.0013182316761508456,-0.03257576281284301,-0.008040128457436907,
PF4,,0.05041260032551873,-0.0160445405780049,-0.014534892504730668,,,,,,,,0.0228021590361125,
ANGPTL2,-0.04269375248378411,0.0921909598251708,0.012230990358786943,0.018693510041576163,0.05408201839176054,0.027511027763340905,0.017141827048854245,0.117352462673546,0.0486762274978132,0.04423251551199884,-0.03297938793371655,0.09917854307105436,0.024169912062424744
LRIG2,0.039845606104658586,0.03287881485383595,0.059151404747326865,0.006829427941849333,-0.0064874813293424715,0.030464287921311575,0.02485442661814611,-0.03372340812624208,-0.0918174517940007,0.016299375207135217,0.021807907339669294,0.009689726623445333,0.030930859329310254
ICOSLG,-0.04384741869363774,0.04337728775407472,0.03644037997670601,-0.03512683899666392,0.011823311049382494,-0.009059418587733655,-0.0010317202214437037,0.005540315010120911,0.05536836288224195,-0.029489153787245655,0.007310571289496681,0.06003702346001675,-0.047967609015684136
WIF1,,-0.035666656854785324,,,-0.011484758150208177,0.043390598554114514,-0.01733799333593252,-0.042126388291083325,,,0.1627980289523817,,0.14444007771224823
NPPC,0.024314114311269754,-0.006670769339527399,,0.0028048077735948643,0.05003707195517695,0.0233339278471232,-0.012804579643623798,-0.019000806690965686,0.07805239728405028,0.009094732689004454,0.04250960745738711,,-0.027754994284625172
LYZ,-0.07780511528705043,0.05344799504196314,0.003993165405358242,0.007012699732648571,0.08007596254616557,0.03157703426416793,0.03661077868834512,0.0523262863650152,0.12800400696847533,0.018979430869343217,0.029718066762332736,0.06784578680714821,-0.02863470101702044
EREG,,,,,,,,-0.018917987120476744,,,-0.029835024183268236,-0.030498614235458733,
SPTAN1,0.0670096671097158,0.06928686275363283,0.01969741236813871,0.13065109688386098,-0.06168654103344839,0.03734245692838108,-0.024576367178231657,-0.11670122759695135,-0.06610046289581624,-0.034343178832763874,-0.013620426631398695,0.004259161536204226,0.02099783786806259
PTH2,,,,,,,,,,,-0.01691307993065287,,
LIPC,0.010997635649769506,0.033254291953658276,0.002325050321994751,-0.026120284351316577,-0.03645466158066167,0.0936516609721786,,0.030756834940460106,-0.03035930007509044,0.0008499309224837765,,0.054540317678298984,
COL8A1,-0.03355589131001168,0.030062869697288348,-0.014582408057270683,0.04645816935511784,0.030054090496828875,-0.016781273546927218,0.02814317808684937,0.027348549194568982,-0.0422059479195295,-0.013838968334898267,-0.010123066161931375,0.032694061376741565,
GSTM2,0.06740238284238227,-0.008307926565670283,-0.03515773239697708,-0.013281586370659931,0.0032624685243801245,-0.05491867386835177,0.05518273216661489,0.04240403660156897,0.008612078861981665,-0.006416886463237928,0.01133438987308269,-0.04306136511566437,
SPX,-0.040988007636851405,0.016011625165233974,0.03655571148080228,-0.02044580280494296,-0.013104800238269893,-0.03532611165276943,0.05514321423906226,-0.04030546684018732,-0.01630566370362431,-0.012111692882409278,-0.014532353191945799,0.05239878611375978,-0.006651860870516775
MFGE8,-0.03596164296604404,0.10014769780109178,0.028360752829596908,0.021400801036684534,-0.05352542593371903,-0.008751604577071918,-0.052657841904164344,-0.02429669739595683,0.061791165755478855,-0.004869409076300756,-0.01792391162738904,0.04690382016001684,-0.03704529216600884
TGFA,-0.01697472013963272,0.005926485302778956,-0.03769481377188989,-0.01542963346620477,0.036802249719174104,-0.02947228452373635,0.007403405916456188,0.05384214192744078,0.015788520734882194,0.009334185202260894,-0.01787273242654367,0.03846240861044827,0.01900882076211443
SLIT2,-0.020244080844826505,0.07272605051725663,-0.033788640821119,-0.009194937356309829,0.04007485611163464,0.04439433518162366,-0.024982892227521713,-0.046970222296076024,-0.01709782715746874,-0.008076945927597343,-0.06525763169698541,0.006239082655817971,0.08163889626191877
PLTP,-0.006701689753471381,-0.002126865554042188,0.002141058994602408,-0.014923364916301883,0.0856891617239084,0.026599802101524656,0.037622870686606795,0.09954291394403758,0.0037540438613831908,0.02544372382283004,0.01976388344068461,0.09326000549678197,-0.05290298684109991
APOD,-0.07707074149863506,-0.010376170475183825,-0.016935807211810264,-0.01181767140101052,0.04605902939069525,-0.04365851479024499,0.006117103814024912,0.03772486813183718,0.02220274874820506,-0.0008445327813636569,0.046894809073707314,-0.019199992458182796,-0.061452144581927465
B2M,0.045623977504813173,0.0567861724706062,-0.010988610423681973,0.014859977307528287,0.07211035603204081,-0.005218762012035735,0.06784361672677344,0.1382013204896064,0.013837361182225063,0.005449802220907512,0.029262729442708225,0.046728611136886714,-0.06656277172496251
OMG,-0.08583924948545292,-0.019403563161159387,0.044141245529309474,0.02873330652151801,-0.02969385071282982,0.013601749407010586,0.006652873888497035,0.00576582068158303,0.01064468879410553,0.012920044848003477,-0.055512383557339735,0.039364907764463296,-0.00611611633949938
CXCL3,-0.015840938197892136,-0.012791074710815841,0.006585761715047874,-0.0070908312269882005,0.04743999959269643,-0.021340540828023107,0.04707338470142549,-0.026631697946113222,-0.02950619860006553,-0.01226203456590495,0.026658930855784,-0.013746758270573284,
CXCL10,0.01527763802933545,0.028234283561445844,-0.024586285362736066,0.019122050580349197,0.04860002703140035,-0.03697363326797262,-0.014972822218849944,0.03047578084357059,-0.05413197351018451,-0.01429587223300858,-0.03273084159480043,0.04003834565970461,
RSPO3,,0.0006276161855393325,,-0.016879442021044893,0.013456471819843564,-0.003173201969868159,0.012939974247985995,-0.04063018679979937,,,-0.011396545484601886,-0.02270424639935336,-0.03155909790868747
CORT,-0.019670779987698374,0.002308669021470525,-0.02865453345831935,-0.006329119347826636,0.030309581272590695,-0.03865007452206857,-0.013753155426781748,-0.0074275518221208845,,,-0.030186446286686888,,-0.03370000497331037
NCAN,-0.046404506165240784,0.12428667459691996,-0.004988395084640643,-0.03796256896425471,0.03624157190399138,0.0007655675297284589,-0.004431236541263338,-0.02502615589720672,-0.00034187940992887764,-0.03322764908427278,-0.024954268479767564,0.07572124599160397,-0.002427659567755277
PRG4,,0.01849393631030959,,-0.01665928134921575,-0.024448165926120063,-0.02951950280292021,,,,,-0.013285989400802998,0.10506673940967004,
ZG16B,,-0.0006950636816102586,-0.01930699688843756,-0.01933513343156036,-0.011884585902972346,0.05518233952474191,,,,,,-0.013033177476468333,
TGM2,-0.05912678265956502,0.004982507568301435,-0.03171450685115813,-0.02370432602307563,-0.009464534896082118,0.016262526708174845,0.01481364494922529,0.038488974774123025,0.05362260926976668,-0.007378204270992173,-0.004975540813662663,0.052817109502684645,-0.07678127395369005
VEGFC,-0.01967078125423774,-0.016772667242952757,-0.02479092750802675,-0.008594433926228199,-0.03223337177633417,0.003474289486017118,-0.010408272206426076,0.027189233212963394,0.09404540754674479,0.01380560202409131,-0.021558534399808534,0.0382642267986192,
WNT6,,-0.01995895635757261,-0.01785504740971676,-0.023041931202745912,0.04128315037227189,-0.0007159626192628784,,,,,-0.019440863807293908,0.014899753950857283,
NRG4,,-0.017599691281973705,,-0.020275107495366252,-0.004895090824262562,-0.030317732489962487,0.002677970567776997,-0.023815513726966487,,0.0012137104376036749,-0.03163178659984309,-0.022704248943957693,
PMCH,,-0.020284591346174843,,-0.017691726935159833,,0.002277806928713659,,,,,-0.018212276722437297,0.060683242137887554,
COL9A1,0.06505292565671204,0.03747681963106675,0.009267957212550625,-0.021175869985458586,-0.03353913333901345,-0.015613727146007965,0.040816577687834935,-0.018655731374309613,0.08767412580920673,0.00854260539617901,0.014417892189277495,0.04093244626596194,0.039029393175036675
GDF11,-0.023187813924671223,0.0370760562869243,0.07787641067454101,-0.020522415115817042,0.07111719816426496,0.052035347036721635,0.02096881018753966,0.07920243322077518,0.07647676183453493,0.035774220493782434,0.01502918636098258,0.06860916232827163,-0.06823445860703815
RAET1E,,,,,,,,,,,,0.007478418171704126,
SORBS1,0.04078864038908086,0.09127311715911003,-0.02118737713798391,0.03594679409856882,-0.02087982545615625,0.06858652773811792,-0.008306227001670833,-0.017649682238872682,0.08423075091950849,0.037781366400907866,-0.05042380800716209,0.03947610898834381,0.15066450991409652
DLL1,-0.013908057442471864,0.07411581255340403,-0.02745837128213437,0.07543005625913919,0.03941928193614452,0.023016499136833037,-0.028950758332910668,0.08369722393036041,0.0378966790424383,0.01683904866531683,0.015613171774439412,0.0010738516406659873,0.03800925611756706
TLN1,-0.03656026644474885,0.07566701554862312,-0.0027703738167996145,0.03892293924405293,0.057373811508115116,0.034526485306263226,0.01298786739205829,0.06240089609152626,0.04901460359658638,0.003353986429581125,0.011628116902676601,0.0406953018967689,0.06466362381926556
COL2A1,-0.018475893032150806,0.029435924893079356,,,-0.022565972228778732,,,,,,-0.007510171826995446,0.08605232336209453,
SHH,,,,-0.017311728543701353,0.11593055676429107,0.041829744371642566,-0.010578800027399492,,0.03997762645368761,0.010513412806733865,0.05181540346738982,0.03261640145593413,
PON2,0.06457253670163288,0.0902789330303704,-0.023728751917400284,0.06295587243933277,0.07515133678524892,-0.03044976980242184,-0.008695048797358808,0.088911160495749,0.0123923290567218,0.000635288271341188,0.0350164151353148,0.0002971597576529382,0.027847455519725246
ICAM5,,-0.043822641090532174,0.006451415953089201,0.03763681025886398,-0.016756720003170272,0.00032141298075752584,-0.02411912613468682,-0.0732055172801265,,,0.06733129366830924,-0.015183494129571177,-0.08911451168039096
HPX,0.023802466583309475,-0.04774926345033584,,0.031059258116876914,-0.03286075692822711,0.052695315631111586,-0.009213550332831234,,0.07689662160024914,0.05342358463145487,-0.01711792363448162,-0.0035951360312753548,
SFRP2,,0.00077596504122421,,0.03906326461867578,-0.018009743413212057,-0.01516673812343512,0.036941138724574406,0.03199914194911557,-0.01722382248172106,0.08171141108694577,-0.050319639687092244,0.08490893279917881,-0.035437947912171204
CFC1,,,,,,-0.006045507823749919,,-0.01943263772581832,,,,,
CD70,,0.05616982986951008,,-0.024348435258956195,,0.0035756894185298284,,,,,0.07509024222383827,-0.011156713075444007,
HP,-0.036660283867082345,0.017114258140733724,,-0.04180201641402071,0.010301774572748114,0.012865712037662675,-0.034607428105844454,0.03584533816976054,-0.06425347226455796,-0.0025302916701460004,0.020584054376444068,0.050527407704853984,
CXCL2,-0.0292406177175767,0.020473718682234382,-0.014786296645430757,-0.02935974528353515,-0.001396284215925391,-0.022385708806683127,-0.01280457864149786,0.056380809436582344,0.05582299726458963,0.053850836997245966,-0.035081116178663,-0.012173621823002825,-0.014197325259942568
NPPB,,-0.024651940709714822,,-0.06166841601549157,,0.04693483292673567,,,,,-0.027220129885290555,-0.0230309319764359,
CCK,-0.042269645462564405,0.007554045019523566,-0.013131674661802897,0.03995012852250678,-0.050886636516208575,-0.02200148450241862,-0.07526477569601622,-0.10150990270326544,-0.030359324579201697,0.008775716295836879,0.03519802015394764,-0.02987733609805674,-0.11936125473046309
SEMA6A,0.0720001993145423,0.047256047104579986,-0.03846950700929571,0.014496174498056348,0.061556263883759926,0.04393580677655467,-0.04196450536941592,0.07381858268644215,-0.01604831590348694,0.004270119549126407,-0.07043451577934916,0.015695108744424435,0.0663553958869219
IRAK4,-0.023744442480696636,-0.016492710565970157,0.016862093273104152,-0.05535350285004488,-0.00036594155630696664,0.020208969938051647,0.029578462308154075,0.0018326886547859482,-0.017743592971079532,-0.040371330521214596,0.014073524406207539,0.06058143821415735,0.05769188837967914
GSTP1,0.03586855754794953,-0.00017339903573704543,-0.029132009813367905,0.03538011880106593,0.061829029420553495,-0.039860642667183775,0.07208295923407027,0.13081296829744765,0.0007867127213200191,0.06602814782752665,-0.08403991285389288,0.020109810143652485,-0.023820593251703704
VCAM1,-0.008342633970656063,-0.0008876465650184526,-0.0029743876402223792,0.03116454616043448,0.0793143086033972,-0.004629123296442691,-0.047029392815633946,0.017966946587504744,-0.0031312788379792987,0.03699520918968942,-0.06442681423060337,0.018068976676557668,0.014135514255787863
NXPH3,-0.012032414674423205,0.10293066852219826,-0.03975769514358453,-0.004618603370408324,0.06462225230097692,0.01977848681698637,5.157063428015352e-05,-0.020643527175352564,0.027980957229962567,-0.03398929453980035,0.04929053151283193,0.0350987456385551,0.023110844515221197
MTMR4,0.0300758069884575,-0.003727604842805204,-0.04805387272842387,-0.044442019868941016,-0.031301631160076754,0.06440217197309041,-0.05923447980153766,0.012534229401810095,0.023133896454860067,-0.03217854030850614,-0.0613477150051246,0.04689441889870994,-0.0047504776665461485
LAMC2,,-0.019349195772196476,,-0.03869475264866486,,-0.021892856067580117,,,,-0.03061737141837695,-0.017677855270246123,-0.00471693341394268,
IL10,-0.020431952130344457,0.022051802814904948,-0.025574171628481315,0.028126547999830005,-0.016950258473774633,0.0061962737162938285,,-0.011242264283889464,0.04200250711973478,-0.029533395064943527,0.012093129228790479,0.11237368804097862,
SEMA4D,-0.09598476967629288,0.05262287467944617,0.008825936337521843,0.0059192400950958506,-0.0712693809334385,0.03378825739147296,0.017076059303577598,0.12829091991789474,-0.02951061924663842,0.0435010098410188,-0.020956666604120617,0.061457113463914526,0.10954760748821102
TRH,-0.01806155190706822,-0.02801206800753487,,-0.01956206349792487,0.06651732694766159,0.05453332023541438,,-0.030262088364203837,-0.05010943974874113,0.03575570976804421,0.014809835896993032,0.038391787247832036,
SEMA6D,0.019728164780714805,0.007380859829954556,0.0451581703510775,0.014529021456901135,0.05593895739510091,0.00373259164256374,0.022721196255350427,0.014171308317488883,-0.023244950915888286,0.002330704451430725,-0.024995001654050365,0.019204297371562692,0.06618948023250953
CEL,,,,,,,,,,0.010293206147824984,-0.0001991632464613523,0.050946936621739575,
PDCD1LG2,-0.004873853834732744,0.0409370159189198,-0.011324857739334013,-0.0011639594272863654,0.0358667213498073,-0.0469994231105294,0.06645251308238417,-0.043324301231349914,0.07023581869755752,-0.03190335437775216,-0.028577323471855477,0.1448706098299705,
SPINT1,0.025435616687903742,-0.006943046304349411,0.00395347394549726,0.0051545638454400305,0.028601369517428143,-0.016172123383226635,-0.015056968273213255,-0.02938973682302629,0.010554266467333729,0.07119773157721748,0.015228555158280213,0.07125767100784317,
CTHRC1,0.06834498097649253,0.03330801989481806,0.02176085141659243,0.02259380071034142,0.059662709044451374,0.025442431691791226,0.012712544003035507,0.02843540858175913,0.055937551207537996,-0.013087906725003836,-0.006618441716294154,0.03561760684689663,0.007941431939631819
PODXL,-0.01345836714061469,0.10756880565707255,0.01838140865608322,0.008231969762504242,0.05958803136963602,0.05876640296946885,0.00720980402695873,-0.023273209797655327,0.074866892755592,-0.028750942234091997,0.03613991998665326,0.09202457252178607,-0.0036675133924413445
JAM3,-0.0646077950863607,0.023465791463880382,-0.01656780875757145,-0.015076036654925466,0.04877880982714047,-0.016132121400719242,0.04799667446357712,0.08103905242899447,-0.01918523468982605,-0.04025322871041334,-0.07269599358837527,0.04439220342897029,0.06036784113812717
TGFB2,-0.05368719335686111,0.02154109006156506,-0.04851482196836899,0.034514707102261066,0.06259221903728239,-0.0012810268742231745,-0.07443191864865611,-0.007363652288824283,0.058790951486248404,0.01738899470328989,-0.008111541320808473,-0.015131256781411796,-0.049322991192099014
COL18A1,-0.01040523422112423,0.116182583342287,0.020041220442836186,0.026385034993430534,0.08140098681069995,-0.009491361211661692,0.0017272717715681573,0.010023636498548793,0.11775214598963508,0.013662494863155683,0.039905241802704536,0.06283790850247298,-0.014654977601920803
NODAL,-0.02857430300741569,-0.00616587989483926,-0.017197404239109787,0.03466706082372283,0.04876643797648604,,,,0.05845751292197825,-0.04605835489270205,-0.0202159533651763,-0.011265592920171315,
INHBB,-0.00827308022723208,-0.024564308535307337,0.029556773179557613,0.007925475301224425,0.008500806010176824,-0.020220621246893042,0.03253794699086474,0.05340339439100517,0.09922674236507283,0.013307406306604859,0.02592836820828014,0.07023048010500364,-0.04257014485738362
LCN1,,0.015192239660914342,,,0.07540374292547286,,,,0.06033274433519961,,,-0.02608650966819887,
