,UKF248,UKF269,UKF313,UKF334,ZH881T1,ZH916T1
SEMA6D,0.039852996474300406,0.003785821917985516,-0.018234457529815392,0.04365836456579605,0.002361513716525418,0.02489205489050084
CEL,,,,,-0.015749808879742453,0.11649022299729452
PDCD1LG2,0.03913473268497373,0.014193884348665699,-0.02877630980912512,-0.010144079818310643,0.09195912622397465,0.0929867743737531
SPINT1,-0.014607756330646024,0.04385315050060282,-0.011059872256555947,-0.02094428603473086,0.03677121873285176,0.09370591262719014
CTHRC1,-0.006847715240491044,0.05235256683785822,0.004449704475464698,-0.006165609413222782,0.05478127691866629,0.00842652449084592
PODXL,-0.01984106938013969,0.08727628765704354,-0.01246269459644872,0.0027132522397590743,0.047974332202005504,0.030680866003796707
JAM3,-0.012224690293660006,-0.006473953073449142,0.0208953571664872,0.09859303886071945,0.05784760713896368,0.01869483530506017
TGFB2,-0.03874044273717267,0.077837804064478,0.10832773310467021,0.010911065477647955,-0.019337691940850336,0.10567960684295898
COL18A1,0.032446358133410354,0.07385776313575541,0.02503463232305176,0.006561100803009201,0.06767386555635375,-0.042235091672597244
NODAL,-0.02862493663445835,0.09392446035300339,,-0.02191504580466099,0.028314985793477777,-0.03201949212291012
INHBB,-0.009784556195832636,0.09606716899217575,0.07014115851013367,0.052259924392989106,0.03931518430373326,-0.006382368334813824
LCN1,-0.013931311120401193,-0.0141282536657719,,,,-0.023659263177328183
ARF4,-0.005843274528921585,0.004505589400870239,0.07308940272123096,0.04207426091113991,0.03804638983249747,0.025393456927423348
CXCL14,0.03693916605998872,0.053458030565815245,-0.042099711768040185,-0.03203271026199596,-0.06593215972294722,0.119784028080347
LIF,-0.027117624929444816,0.046986872713423194,0.05439040461677167,-0.00020828479980470853,0.03314003762670938,-0.008652082486769876
IL17B,,-0.023333020819276813,-0.008671489913845998,,0.015663190721693948,-0.039963805966023225
MMP1,-0.01920661288110878,,-0.003086342225426844,,-0.014861010490537563,-0.004229081274437736
MATN1,0.0970410954815784,0.0374480165413505,-0.013531750231561198,-0.01297928596301959,0.014644759377039799,-0.02845448077820237
ADAM28,0.03244181158863739,0.050188767824771365,0.0021739912125418315,0.02875357684308382,0.004076962542562008,0.0952161288928184
TCN2,0.02593490049116496,0.03663495945184631,-0.0031538514037616925,-0.0251057995789271,0.0021295692023783393,0.08386490863462548
THPO,-0.023834458187347043,0.06321605633699881,,0.012489062738047957,-0.018347238791947197,0.06614055720141236
CUBN,0.00532808963435213,0.0439120785738715,0.061526181632326045,0.035761877884759215,-0.017854927144767413,0.1355939616351558
TIMP3,0.00882603020643661,-0.010648177095802475,-0.033653422626106794,-0.00493620253268119,-0.016193540750276784,-0.00020102019089569657
PIGF,-0.020838952542900076,0.026038248474363285,0.003337619133084784,0.03383529343126213,0.03223044320632478,0.1031620174900311
CRH,-0.01632218961865923,-0.021725538919155917,,-0.01775232222192217,-0.002134690460862697,0.09079559197808665
BDNF,-0.03834570400245506,-0.00022056181030431432,-0.02087269908303057,-0.014618011234566596,0.026573764489484352,0.06690752716849506
CCL5,0.034341757475725015,0.042730111545737574,0.06005219316557628,-0.01760796426318268,0.037482316369912234,0.022889657322329407
GAD1,0.0223856143407517,-0.03368846209834177,-0.020272093407031164,-0.030680683222035602,-0.0009820963009564037,0.03069636290173306
COL14A1,-0.033011460435006516,-0.025062705189221643,0.0026603119059659124,-0.012667527572454085,0.03850231159403576,0.04638444505829542
HLA-A,-0.018560848916432816,0.05830346453983331,0.0012583576504188471,0.018920873230040693,0.02367175228518742,0.004637384378966172
CD5L,-0.016322187730306213,,,,,
FGF18,-0.014768629758043121,,-0.014050437046053188,,0.13864186858552588,-0.005387536796683986
ADM,-0.003544366906751019,0.06435684085144433,-0.020114575277911245,0.03807365658246876,0.016726734536901777,-0.00014961909206139993
CCL15,-0.027232124427101535,,,,,-0.020291311639714326
GNAI2,0.035464258767208455,0.046600363638897586,0.024102601628439635,0.07718659359578872,0.0036528039778296814,0.014637843628549233
HDC,,0.020029703207977072,,,,-0.016945162080753882
COL11A1,-0.039366630800278975,-0.02568635440532286,-0.017718292112876118,-0.021045057586346224,0.012261353415333598,0.033108266307755346
NUCB2,0.006842688890871592,-0.016015109822987116,-0.02290026991342389,0.019748465533076073,0.027586271246295455,0.026149965237091555
CXCL1,0.0464496711141174,0.009094886999081123,0.07324592955445522,-0.017607967248463627,0.0016642637857589874,-0.02347299395572199
VCAN,0.029962687289079915,0.020911836233003356,0.04594582256832685,0.11419956424484153,-0.0015922236971525011,-0.045088806015126964
MMP7,-0.04928463849429595,-0.010312460027014924,0.04390583366416042,-0.003661607261060554,0.043459032018223195,0.016100470550159406
PTPN6,-0.01733704682696419,0.007294508112172215,0.11777762950096224,0.011292209764601454,0.03958762785901325,0.02616627915029295
PTGS2,-0.033402264485494965,-0.018844625374431347,0.08479997884439834,-0.007379164651642409,-0.004238260073471672,-0.0014605074004815793
XCL1,-0.017886198363639957,,0.021058876734101874,,,
CD58,0.024177690616044235,0.026344065957091593,0.09555096959293162,0.05419568326179598,0.038955204246167816,0.11600268128091915
TNFSF14,-0.01802218874935618,0.052807197169659884,,,-0.021458519225523796,-0.03100716120841953
CNTN4,-0.031685173936992196,-0.0366174156376199,,-0.007397853843422939,0.01169329387208408,0.026450617895610425
INSL3,-0.016022732674480532,,,,0.01363194831429098,0.002269583126538622
BTLA,,,,,,0.005008902041903246
MFNG,-0.011125510455927074,0.044869561054724755,0.004772264217354676,0.04953306935876005,-0.020137157830278432,0.02732473437250082
ICAM1,-0.023717302798813945,0.09544126712216365,0.036242185166457386,-0.022033970966364246,0.07451914338031124,0.04179909919136333
PROS1,-0.051082419598804024,0.062104852648601945,0.06791722276183668,0.020212682618814655,0.017726556192119255,0.0832541004488736
CLCF1,-0.0008237059565961921,0.04714890563240472,0.08134793522157395,-0.038653033334649346,0.026983526818200935,0.04078264686949826
PSAP,-0.08493541785412805,0.012401173198368707,-0.03135055903348048,-0.05563219120276315,0.028261708179732992,0.11442520208351643
EFEMP1,-0.055836226797382156,0.07563978958445068,0.0648312951735514,-0.0073789207245946505,0.019939936254933614,0.12337718401922361
C1QTNF1,-0.025960244413887005,0.01869919472662152,0.01002873476710478,0.007427777744322266,0.029994196511894933,0.023120357326322873
ALB,0.07846811764478903,-0.01729785422994369,-0.012809466587986871,0.020502354566140954,-0.02553140243498491,-0.03141638165109837
CCL13,,,0.0723242243968138,,-0.024070185982383058,
EFNA3,-0.04962344318114618,-0.03832066038862191,-0.03545360518973079,-0.022922699857540352,0.04338728803273027,0.07956122819302863
DRAXIN,-0.022644755955476287,0.028799284787482407,0.09274853640664336,0.023624318237006045,0.06679135838208332,0.05098506321956577
RAET1L,-0.012481864364389207,,,,-0.02607009754632814,
NPTX2,-0.020157555316772418,-0.046010364142328376,0.14138598695972734,0.007926022703099576,0.08473712112680042,-0.0022437076173140954
FGF11,0.007792112627724211,0.043255390093926406,0.019259911556426083,0.010817927830294638,0.05725840294671058,0.005827899281357074
CD59,-0.01865350824800333,0.0010606487575709157,-0.022948981191077376,-0.035611582825742165,0.02417023236428135,-0.008103196040247151
COL9A2,0.017879968766089833,0.015199136526919083,0.04307906889072149,0.03431474541256735,0.007285790464326177,0.030812826277843305
DLL3,0.06960692290059176,0.05803786918489362,-0.01641430201298888,0.05558417571366474,0.0002597866140386447,-0.044525752466464265
FGF5,,-0.013774183945830805,-0.03090393825501816,,,0.05806298469888244
LIN7C,-0.015222218753975749,0.016141741186065175,0.03404979086778784,0.044866493640435455,0.0208108928150918,-0.01008111931609794
GDF7,-0.005637468100194496,0.006967729618449788,,,-0.017444521922274404,0.05634410507855442
PSPN,-0.0017053890736431073,-0.041919712384403965,0.04138494497779683,0.03972251003977034,0.060839225264040994,0.012711130148397247
ANGPT1,-0.0389741081457633,-0.007502882354434882,0.08786367042059524,-0.003710797817835036,0.003326711462062282,0.04252858183088589
PNOC,-0.01723007266977212,-0.02230367099690551,-0.012809466587986871,-0.025681662712700302,-0.020681193229143947,-0.028675056531412536
L1CAM,0.0102171395521049,-0.0020103067463510048,-0.04146139981767103,-0.03979805042938897,0.07425398915630814,0.024151097640860826
APOA1,-0.039595305758715456,-0.016690320921048336,-0.004531805444968634,0.01222633799014415,-0.013566405316844745,0.012488811111239933
PSEN1,-0.05411384975049871,-0.011861133003305432,0.008371680133835456,0.06323476669267636,-0.021574950379531003,-0.0027117767111770595
CALM2,-0.0030718875742077813,-0.06468546744319553,0.03679523787396518,-0.02948640359730315,0.05531841210503208,-0.008283455368705301
CLEC2B,-0.0964753045673945,0.0438625122714297,-0.01614142425642435,-0.012457329662413846,-0.009493158237025274,0.02425584131297712
NTNG1,-0.01795426220691862,-0.023319356143719272,0.051557484693380534,0.00511434726857125,0.03658042037603691,0.07450722368244235
LRIG1,0.03976023777755355,0.04754450154748347,-0.026329105786240575,0.0350029467341773,-0.030560979431091664,0.024631643072899317
CPAMD8,-0.02507735613917308,-0.01246060306155155,,-0.023972569329522186,,-0.02911167410153841
GHRL,-0.03325578684068444,0.01809051422900904,,0.10646169022768745,-0.01886963733536929,0.002037243423981983
NPY,-0.018569046070130074,-0.03493711453498542,,-0.03393849139443315,-0.026577248881610782,0.012804278286914876
MMP2,0.0331821458983491,0.02635284700633469,-0.02834318692103107,0.0736092837113271,0.05559070292306465,-0.028915428298693178
PPY,-0.02104688993880348,,-0.01184818539005789,,0.11248443851855254,-0.016058908966397785
ALKAL2,-0.008547500067215549,-0.014128251375988658,-0.030207202806019715,-0.03482646370156812,-0.005951998730853958,0.03527196143993911
CSF1,-0.00011715512115438072,0.07511380056765352,0.08217582160681725,0.052185569907028946,0.07160578440073631,0.13155571813249067
SEMA4C,0.05858323618491992,0.011071998253113117,-0.004439148689869334,0.03279114829812613,0.03392105530117992,0.05499592022766248
BMP8A,,,,,,-0.024937104441537346
ICAM2,0.010337846072858167,0.012368309245363852,0.05824889836511811,0.009089650589400249,0.012758304976841444,-0.011362251427478105
SYTL3,0.0058941591384773775,0.12385919534466822,0.009645199384513015,0.001567779051019653,-0.03621126235418913,0.08211047281481625
IL1A,-0.020854395423231153,0.009580025143365744,,0.02898313115442097,-0.027824906186781125,0.022562787704723038
HLA-G,-0.01920660881260403,,,,-0.031638150313145895,
PGF,0.05577345877088052,0.11107825204074397,0.041866354937678436,0.008007722880651325,0.008670644023792851,0.052283913036685295
LGALS8,0.009291960257985975,0.03304870731128099,0.04405311890478112,-0.01721458142963327,0.00234183054676902,0.06721579491031655
DKK3,-0.03440937233437242,-0.008770799324179731,0.0074217863448637605,-0.050967008306942015,0.01883712211699199,0.0436534526475467
COL16A1,0.014793134763533534,-0.012722108794355754,0.06431643475635317,0.12723854684491748,0.06982319744761004,0.008452655825985254
TPH1,0.009817795746342858,-0.014812513319688763,,-0.015620004247700778,-0.04940597892722675,0.08703597083972958
TNC,-0.00024334394236713054,0.08155511504787001,-0.004919335318649724,0.010495351268298857,0.03325020905559958,0.09444704894920568
TNFSF9,-0.01145379933182463,-0.0077988840097404175,0.08319088247883809,0.03674034907451019,0.08480984914908694,0.02402744995800686
C4A,,,0.09300690058171146,-0.01373057710502098,-0.017628503122917086,0.015982240624163972
CNTN2,-0.02769517230245848,0.0046216262886193986,-0.014877179333059732,0.05220781372480487,-0.003937286469784309,0.010146410880027662
F7,-0.013758079610717754,-0.012460595819032225,-0.012809468385474617,,0.004174135564855124,
LUM,0.0013896403718322908,0.10802886761302856,-0.0004303300882142764,0.008095118231891407,0.019960367219140684,-0.017883322806916672
BTC,-0.012481859165291542,,,,-0.016881402191688964,0.04205370476954642
APOC1,-0.036828222839154066,0.062426189541387164,-0.012545992080745692,-0.008697975346263718,-0.008101740989672614,0.03782710891393049
PKM,-0.031713733328970206,0.04066301581930535,-0.04721729077340412,0.058363510058049045,0.029622967938015544,0.0795130343468292
TNF,-0.021038903633587045,0.002966194804539077,-0.018234459011252653,0.04388763831744921,,0.006555940081663043
GNAS,0.06952914052864972,-0.02458919679291267,-0.044703331107321824,0.06803917040023108,-0.004825854736079732,-0.019003240940779147
BMP8B,-0.013349372136974727,0.030566491999148043,-0.029854335334991967,0.037351628471935114,0.049448934786696166,-0.018580613678964908
LIPH,-0.014102525232432148,,,,-0.0006130343138331664,0.017371396988545878
CCL28,0.04817872211723204,,,0.014412707578454278,,-0.01936371552083465
PTPN11,-0.0204403239187432,0.011859106156595946,0.04552848983427215,0.03765852478485409,0.006719357730767998,0.047466201259700205
ADAM12,-0.043567737889091455,0.027632138289134415,0.029953457810326396,0.05184281937435693,0.05313285259027704,0.026905625698931318
EPO,-0.018949208675427893,,-0.011646862941367875,-0.0156200065415513,-0.016689735217918524,0.020086399628193776
EDN3,-0.024565930514588823,0.12014198080053765,,-0.01578118176296163,-0.007282324811094141,-0.015172348128628005
CCL22,,,,,0.03588481115353179,-0.006163141261676545
CCL2,0.014438345715993907,0.005814790591255216,0.03852371619368111,0.022295885307514137,0.04781402570727973,0.05854388531699289
DSCAM,0.005979900797506893,-0.01732239605627039,-0.017135152896882586,-0.0009919664027370448,0.027036062633823035,-0.0298402019697835
GPHA2,-0.015717980957914032,,,,,
ANG,0.026422548246952317,0.041359414126764506,0.07440316899289219,-0.009289260900954874,0.019818743057327292,0.027244728513966646
FBLN2,-0.06527773704558142,0.00013075120219844424,0.03231831958475378,0.002550384423493149,-0.004579008050430151,0.03224649952215673
VTN,-0.02665868737997776,0.014699347275287527,,-0.012979285010459992,0.012418305468361524,0.12130333489701539
VEGFA,0.017068154445155977,0.05987042670837269,-0.06619758119752267,0.06425851381298257,0.05497978623702611,0.0015870030790949457
F10,,-0.020261194531461926,0.07758776327846532,,0.011023281620341812,-0.03635454175383241
SERPINA1,-0.012654054938259463,0.07542777784919887,0.0879935758691954,0.011426982346568006,0.04004380953367302,0.06468707143349853
VWF,0.022977676661590406,0.0883572351074872,0.0436989620008063,-0.008264454520935972,0.02947781335646328,-0.05391195162065918
GDNF,-0.022085576054597798,,-0.018462438397655483,-0.015620005325115293,0.040922834570179874,
VASP,0.03885498024343499,0.010220279437373478,-0.016547523736128795,0.015156180987679999,0.06959558937658594,0.014327753553295205
ADAM15,0.003672488037931902,-0.006210064533625342,0.03592308827840431,-0.005323086075421976,0.015416348496563698,0.024114273783999305
WNT2,-0.024668923492781752,-0.03198444586490394,,-0.01461800912607184,-0.020039758308404997,-0.02395234894951435
CALCB,,-0.013774183796142266,,,0.030159785881887256,
OLFM2,0.028075445960022424,-0.03023117594301519,0.010990883863871962,0.044712273452002155,-0.005277028055481233,-0.004915405997430024
MFAP2,-0.01528831309958901,0.077768348813693,0.06450293055570823,-0.036561361600501004,-0.002627692827816518,-0.0009564995497747537
HLA-C,-0.0668373661757587,0.07425241190669192,-0.006238035674743719,0.04605442615939456,-0.00237031518624141,-0.006711539732646113
