,UKF259,UKF266,UKF313,ZH916T1
IGFL3,,,,0.055902431578737644
BMP1,-0.06885391343308944,0.08584115954204545,0.018552346344730037,0.05484355462062236
NDP,-0.04259099472565742,-0.03349978455262927,-0.012681115523897467,0.032003283627828824
TNFSF18,,-0.01346332289463311,,0.03413757129693219
RTN4,-0.014568259433974553,-0.005059687084340276,0.011294374008416479,-0.029879111268716146
HEBP1,0.029179341486599175,0.016391528094076985,0.022843557341716034,0.014018511499775923
WNT7B,-0.0014511284853052548,-0.03523667641193231,0.031994350402354294,-0.03650798787712073
PTMA,0.013255477166312308,0.013558192582078622,-0.0006499995751904127,0.006039658396505382
FASLG,,,,0.012377297915555452
CEACAM1,-0.006709308037297985,,,0.018981895349685887
PDAP1,-0.0012403824755352233,0.06337477835673777,-0.010686108034616289,0.016360373170661476
QDPR,-0.0035230739558848798,0.020371317510504635,0.012807221503361778,0.044951384685917764
POMC,0.03815236769145347,-0.02410247605990368,0.0025699080467035088,0.03131228460042998
CCL18,,,0.021933694687359402,
CCL17,-0.01669895680813275,,,0.1377498194215383
VEGFD,-0.01860448194539237,,-0.04120597610278577,
TNFSF13,-0.011518566672560836,0.01481284258626943,,-0.021909081854250504
WNT5A,-0.05649289216397538,0.005831555186947627,-0.015267648638027683,0.018059629422327937
CXCL8,0.07513213290203652,-0.018572187427793322,0.01982044194282217,-0.054927640291387504
GRN,0.004812657562855864,0.009982260752333078,0.03795523018909056,-0.010029944930981657
MIA,-0.009734064968898963,0.02345618152475054,-0.03986830975413421,-0.034674803867679425
COL4A4,-0.03286743881139208,-0.012422791945432075,,0.04556469352235409
TAC1,-0.04247992358272455,0.009122385650714694,,-0.017676091604813225
RARRES2,-0.022787418366902096,0.020938923994310243,0.016350248465163194,-0.005826790090072762
FGF7,-0.018846780254097188,0.005665914355588596,-0.004525172248576149,-0.0021686097739847215
HBEGF,-0.023651929830062052,0.04533344647792591,-0.030762435109029228,-0.028189821128917922
CSF3,0.06846162056382321,,0.00025502959090805544,-0.014156529558293187
PI3,0.05640443521076053,,,-0.030757435684284504
PCSK1N,-0.0005216935341879126,0.012349779039083285,0.000613614347928711,0.05924547309814046
NTS,,-0.015165406405451963,,0.11380829218565817
SFRP1,0.005125706365880331,-0.005202818043830659,0.026484838828380316,0.019545721896717133
CXCL13,,,-0.004855349608452398,
MICA,0.01911232902944268,-0.03218907252965877,-0.027368262941133592,0.09582613791388732
TG,-0.015723862091437953,-0.017504876794338927,0.05278584724791175,-0.012146139762156274
ADA,0.01305033889673406,0.009806586071208103,0.02651907780203839,0.08988955621349107
LAMC3,-0.02799462537079765,0.05000424041016422,0.041861148758784585,0.033432542195979034
CCL7,-0.011368327169634374,,,-0.014834670718283226
NGF,0.05056073868620978,-0.016704347567754244,-0.04216566532766134,-0.03352769054508918
TNFSF15,-0.012659188321147246,-0.020282740092445958,0.09675656135899274,-0.02739337981129734
HMGB1,-0.05860398659781785,0.0504917188249641,0.02766299674531578,-0.031965385979376024
ITGB3BP,0.0020174143623796523,0.016015885425711238,0.06880171023911191,-0.02016788831140207
AANAT,-0.011518567901915534,,,-0.015695700258025427
RELN,-0.01999365435155693,0.04436612562938368,,
IL15,-0.024635473036237716,0.08641732685135602,0.013608094790754805,-0.019339561783054602
BSG,0.06206901649247978,-0.011182166597931555,0.01257131859369326,0.03644621170573993
ADAMTS3,0.05277269204004772,-0.007309853729778749,-0.012099145808821241,0.02367437503909618
CD34,0.027850837810137336,-0.05249864412988218,0.08125546832266668,0.058847626468996286
PLAT,0.009879473329036974,0.05847091906890407,-0.001225283821495864,0.002914284830623818
NTF3,,,0.051865795823004185,
LTA,-0.014570484608103673,,,-0.021124047148503577
CKLF,-0.07164549616666444,0.0006134606546374755,-0.013676163093385648,-0.013495661716402941
APELA,,,0.03995963174280038,
CD24,0.017304519157512094,0.007518714459543183,0.010503540675549341,-0.019314114848460892
HSP90AA1,-0.034728239657950154,-0.05710619269195469,-0.03905465361915166,-0.0438883115415447
BMP4,-0.015028619898296324,0.031836613538048314,-0.009257231598385025,0.042731142647068385
SCGB3A1,,-0.018423182416267385,-0.001991375093558441,-0.0033230507522212884
IGFBP4,0.012678749487586056,0.04597118165145865,0.062218828710422586,0.08732783173727837
RSPO4,0.04385835473792146,,,0.07538962964230554
LEFTY2,-0.0036377529738915886,0.036603224241173155,0.015875165377654855,-0.020039778796429264
PF4,-0.009918641486105962,,,0.07847208093634994
ANGPTL2,-0.04680362972156949,0.036989797730371615,-0.05996238253065743,-0.03191866559855719
LRIG2,0.019152948866671512,-0.013685221892665638,0.03538598820600235,-0.026294333483488842
ICOSLG,-0.009370817418811262,-0.02366205918573423,0.03304534876965793,0.031639772703540237
WIF1,,-0.0010088694768132847,,
NPPC,0.05863096167446996,0.03961957609332599,,
LYZ,0.029788225545646058,0.012868624947325352,-0.03684586556375279,0.01454919161901907
EREG,,,0.003093591710269153,-0.0319021969107851
SPTAN1,-0.04194570892481119,0.017689887769150394,0.02708352247760773,-0.007895626683521246
LIPC,-0.017824537464692706,-0.022380913545895952,-0.046464112566162466,-0.026708784818845154
COL8A1,0.0014681888215994953,0.052462471102447235,-0.0215394655598358,0.01663497472907289
GSTM2,0.035769188140608636,-0.012204516732992403,0.0513109903574175,-0.010061451919363064
SPX,-0.029207508509065616,0.023077040422954557,,-0.03051902256391363
MFGE8,0.0015549361914918,-0.009100825525205362,0.012737591638403253,0.08718351121068184
TGFA,0.05416249040853261,0.0124989818003398,0.027304703516145414,-0.004065053508576647
