,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.116997910932045,0.028126981441445646,0.05012970734815428,0.007624859719853436,-0.021643956793170733,0.047745560441303354,0.005146223531006544,0.047228704019071005,-0.006032857708337951,0.07836534942433133,-0.001338741421042077,0.059476352058216955,0.10444660410500137
CXCL8,-0.031441898568290653,-0.01773118365204759,-0.09895538662468013,0.01898397595182486,-0.013530939152065978,0.06264476230271501,0.045587312727682607,-0.01042647047086474,-0.13403403522925741,-0.2696109607357829,0.012112986800604174,0.002319752631899354,0.046752130512433654
GRN,0.02558975519214477,-0.009278596197885215,-0.0508042801218398,-0.04202077704835952,-0.004128663732057745,-0.032386304298198595,-0.08399702530205057,-0.024762134575481078,-0.000921630167832792,-0.0036693215834984567,0.00723116540112448,-0.050729603237561996,-0.013623220768479825
MIA,0.023818449982106044,0.0026003607707805656,0.029731570059161383,-0.004806766098512563,0.012961757180259681,-0.02775917605038358,0.011441694015073157,-0.012733419994485531,0.30950503801140533,0.3357160980614727,-0.011630734144955565,0.17057008020884462,0.08931114790736995
COL4A4,-0.009120742271440097,-0.028321475106224136,-0.018492937146745273,0.027997867192698034,0.025621612873781296,0.18652430376321238,0.005615885802007282,-0.008015965629959149,0.07448531570160684,0.0439225972467643,0.04761376644033595,0.00430508916992437,0.09144702479198762
TAC1,-0.08738970543421938,-0.046914537033711186,0.027312828451798332,0.04402712442960527,-0.014564788139595528,-0.03795485884251399,-0.11341786932981546,0.06065845008067589,,,-0.0061384861792689056,0.10535396642911012,-0.12730607548465545
RARRES2,0.008023983919902682,0.0006330768248553816,-0.026748310680257698,0.017620825368791712,0.014275711701854323,-0.040863890190010396,-0.117116293587543,0.04436631569606999,-0.04921888360312799,-0.08289347282175911,-0.038846160159323816,0.037781758537623715,0.015557360822130571
FGF7,0.04370284372214076,-0.02137354361188713,0.08189043242956343,0.052050836222815096,0.03672910927002864,0.032179070602396526,-0.01897918519437167,0.017246307006949596,-0.01619189424785835,0.07899664397744549,0.03995927920538079,0.09621000348701296,-0.02843314954426381
EFNA2,,,,,,,,,,-0.0040683631621966565,,,
HBEGF,0.0809583579196963,0.013208932410564238,-0.035052216347750256,-0.0377005395360046,0.008946360963326913,0.015347355361668641,0.1161190493901015,-0.028753141815059786,0.06306930134640833,0.10273935637949085,0.04047902425244602,-0.022881666972818817,0.17373686561683394
CSF3,-0.06021288367308493,,-0.015254803119857406,0.0974475181320881,0.00981467611232389,,,,-0.09007546131634821,-0.09599784826191946,-0.01558697958349912,-0.004927579524936766,0.012941491422169046
PI3,0.011114154311406029,,-0.040071964143574196,0.06469674606310037,-0.007922983828708995,,,,-0.16225085989063595,-0.2904031341527622,0.03863756169459991,-0.019716315148498902,0.02036614500997249
PCSK1N,-0.02723635836898402,0.05955455438674583,0.1455467010466495,-0.02318653469902464,-0.016120560929582937,-0.03877787228902248,0.03605563232962854,0.05763674020506268,0.01580530236117897,0.0009166474037579938,0.08813978684786788,0.0776032619593924,-0.14619924157661376
NTS,,,,,0.0072226578362946416,-0.01783139370528329,0.0006544774042141073,-0.04231783045307754,-0.022247610749395026,-0.03569259026251939,0.057453153544017255,0.09058900012828738,
SFRP1,-0.020469348461158443,0.012404755553128744,,0.07174041318064546,0.05257620276126124,0.02907526565977462,-0.032903516724937236,-0.01526394518423691,0.030060394574477924,0.10309515690335029,0.07380493692472062,-0.0400422807079797,-0.057066862016496626
CXCL13,,-0.0319699324107725,0.04562255143976245,,0.13202815797235742,,,,-0.026431691114972206,-0.030722079141072056,0.004727507403482198,,0.06269955923803065
MICA,-0.06402870546062463,0.018410432007544608,0.0036888955065976932,-0.013839248536630173,0.00862145640826774,-0.028222909165193166,0.018857071392968675,-0.01925754328842341,0.08768556819573885,0.1336316215009718,0.05327247764256783,0.06807143112349873,0.060858292294949656
TG,-0.06352330703478555,-0.0179781324388946,,-0.014339676096175829,0.022212405460520165,0.0163293885999743,-0.034723403636745635,0.014964419327954519,-0.018729090920554782,0.060099457175662986,-0.0035353519515788135,-0.025337032873522944,-0.05399049629125159
ADA,0.0186745936294222,0.016839987946898158,-0.02540313207739288,0.06244085422896468,-0.06876698007647708,-0.011638335411559427,0.020349704570228146,-0.01794032434663983,-0.03366707992316875,0.09092151955780163,0.013379290045814249,0.0031732129793412087,0.006657151525349745
LAMC3,-0.020606954580834058,-0.03196993253102656,-0.0035082628927319308,-0.04388375588073247,0.01798663675748308,0.03136933570549564,0.019536579761242026,0.0009250886878610804,0.06334370943838373,0.16258179035003115,0.0622605013226576,-0.06306627892692174,0.059460737456001854
CCL7,,,,-0.010367562906614386,0.0460850932153112,,,,0.02820284190088039,,,0.10231458872025118,0.04928576004684428
NGF,-0.02528744595887514,,,0.012739136072629232,0.12357646217834005,-0.01964087147466328,,,0.044884240565254675,0.044837036014957615,-0.04040892126958681,-0.024039294589443212,0.08569688713793794
TNFSF15,-0.03808445765121694,,,-0.011544788367521387,-0.026412494672063545,-0.023848323898548324,,,-0.029292068610259098,,0.06736624578615115,0.049858567990428156,0.08753083849782319
HMGB1,-0.07825532231540816,0.02042098891587482,0.09532625256826306,-0.03627801128754127,0.008088180323073048,0.02985224205039231,-0.06269165730297722,-0.01902216547197749,-0.09283547824057041,-0.023134101616896444,0.01901007525897176,0.014458827216617101,0.011922431741954898
ITGB3BP,0.00601452477484862,-0.022278360205855892,-0.012641129939935181,0.00018118239561895573,-0.03849254796183069,0.09761518499026293,0.06913768957882255,0.005891486297895204,0.061112585948060676,-0.002387031440744291,0.02306807693655653,0.06276373827594231,-0.005547710892913133
AANAT,0.014414433436314279,,,-0.010504577809494847,-0.023799237318725543,,-0.0036536700897255863,-0.012733420702750863,-0.0017552538846598378,0.03957616631428235,,-0.004342735248424071,0.044787028716861306
RELN,-0.06622634808629922,-0.009786729185313769,0.05593954809917116,-0.018233594629168084,0.07212814594104251,0.024249962066683128,-0.044853778321102385,0.021121557738711553,,,-0.031195039636609075,,-0.08420591643728566
IL15,-0.04324087853871741,-0.008832290340426081,,0.07382498575384575,-0.03315248366700266,-0.016969500220290503,0.005148132684916954,-0.027368294081680938,0.0230853780313939,0.09023287410524715,0.0083018993650985,0.07164043046296881,0.06865726126329613
UTS2,,,,,,,,,0.033336091347292124,,,,
BSG,0.14665380915368761,-0.017802323859632662,0.0249206238818335,0.013761784516432332,-0.032909245446472356,0.043806356459812866,0.1490867957879106,0.040337926887374344,0.09964914390848131,0.04365848097806138,0.007614515699165027,0.1310411419600018,0.20839468006772155
ADAMTS3,0.031178583696359095,-0.03158888213860496,,-0.0032139860712358135,-0.024396475958023182,0.10835272913803386,0.05508653114140612,-0.04053161941600752,-0.0022874423960859663,0.11557492352606466,0.04776837045787827,0.18507250259735808,0.1338232352700862
CD34,-0.011718718424903372,-0.010457167666854282,0.07494051066471656,0.01404470795337549,0.0844392158938367,0.027468861766192683,-0.03947886918800721,-0.023823884395830084,0.11090585764025426,0.08702065771926892,-0.007039975257701979,-0.02480163515677168,0.019439827213147316
PLAT,0.09005179396195456,0.038793613268614115,0.05963508935527471,0.0066584452583341655,-0.025126953285068622,0.05294293897468265,0.13923660307031643,-0.01700983529881628,0.16860632499554953,0.20427840941354988,0.1263184642977584,0.04603678296776978,0.11982138555543899
NTF3,,,,,,,,-0.006054529302486712,0.11743880233087545,0.18086752114490662,0.08196270802326493,,
LTA,,-0.01322117510518593,,0.051644486234672674,,,-0.042994529682592084,,,,,0.056329546166235846,
CKLF,-0.0029702114649809283,-0.019544133719823546,-0.0015857898212312052,0.030481424274306352,0.001005672775685404,0.05783474917887813,-0.029421016298023073,0.0033198226661737763,0.14667133603406451,0.17147365308941923,0.09009287629868565,0.10266800853657418,0.027998454775659442
CD24,0.021571605339534353,0.0779255713265249,0.14018168965485622,-0.009930674722648867,0.05577390032522106,0.062381793344877624,-0.07827026299361632,-0.016285666626452835,0.01749814359812938,0.06820066989163247,0.09294721938525495,0.11050821332866327,0.03275920869370328
HSP90AA1,-0.10170992230961713,-0.0023401521670448067,-0.007953817140950146,0.06833784989953946,-0.042698217550599785,-0.0480477191804016,-0.05626282148979437,-0.04062684062902368,-0.21585407052324918,-0.3290668761537051,-0.04269414648972664,-0.07457356223088114,-0.1252084193750377
BMP4,-0.05755282956002613,-0.01401522063685702,0.006467853517995614,0.008859146310543527,-0.011405258423088939,0.0013326753812415318,0.047374801154649655,-0.02636624561393324,0.04374734884435389,0.06708318625904548,0.043195773072770643,0.045509978430172744,-0.044660520676847934
SCGB3A1,,,-0.05847479179456271,,-0.02834195364021866,-0.021661867159103388,,-0.010740764904404086,0.10066745226163962,0.043537886702713954,-0.0009739345868685137,0.03880985435118262,-0.02620230097758656
IGFBP4,-0.008189992806905237,-0.007591900624411221,-0.005095128007547784,-0.04109277198062526,0.05050456833773066,-0.004121852255449156,0.0543342547675131,0.04804926502397781,-0.04951682937671392,-0.1056003985463405,0.024977574211245926,-0.00738165539602184,0.034574274220002664
RSPO4,0.0722026879817475,-0.021373539554121232,,-0.020339354129012346,0.04761550556477833,,-0.02909441670138575,-0.010740763333324249,,,0.024264174990441017,-0.004021039283691095,0.1354176766934131
LEFTY2,0.10199423375361082,-0.013383551251143214,0.020697744282963917,0.05018562081148637,-0.004903223340060482,-0.0012989820270140815,0.00681167539662909,-0.011777378357411857,0.04444759268024681,0.005790768871077475,-0.03302010870388385,0.16264075228318883,0.06004876093671591
PF4,,-0.012026455703807122,,-0.00904549438285264,,,,,,-0.009105565265905832,,-0.0012697949437995024,-0.0290673036177971
ANGPTL2,0.08671525558876866,-0.03070648963727529,0.03294349203713384,-0.016901618512563346,-0.0030689025839247155,0.06694076018606465,-0.019115493670736124,0.0004645586930174527,0.14866394202754665,0.19156538918086008,0.010188293854841608,0.04851135768673454,0.08916906626818552
LRIG2,0.019368376947739935,-0.018941711285025396,0.024168773610616083,0.005115360509531625,0.041828768061526175,0.030820897163990953,0.004697504919440505,-0.00464379448877219,0.08484008598376568,0.14341871764257166,0.021579344990534315,0.1654633400312974,0.07141246540349801
ICOSLG,0.03787813819219169,-0.04510038808517827,0.012057096271635103,0.015409109664111572,0.07707432009184904,0.034089014106332756,0.06733680658619251,-0.020383963056075403,0.050072463160421236,0.14324089780802912,0.004206561711019224,0.09341044256274998,0.10709719782871895
WIF1,-0.1403959089268228,,-0.018222740409170678,,0.011779488449013715,-0.016371561460569728,0.011678130947254879,0.008673172520358537,,,-0.011470956682823276,,-0.030443072063259448
NPPC,0.023686132047003157,,-0.0017961467726742356,-0.014031792464840986,-0.022431261775557428,0.014300696316837225,-0.053684932193688924,-0.01492703254041566,-0.02044956086282096,0.025635624623412595,0.007023653471563959,,-0.052987901706481884
LYZ,0.017640310599100026,-0.024349053646500075,-0.017563020862679662,-0.011882481437330368,0.007078601550934472,0.05925504634004127,-0.033347552584239784,-0.040118663182777105,0.027409453152719938,0.07661351177383573,-0.01690600212721565,-0.004949950888180078,-0.013843739224193569
EREG,,,0.02184333614633011,,0.07710556539379015,,,,0.07437217920273484,0.00835369485258416,-0.05290388429144493,0.07203810904861875,-0.01680709959603045
SPTAN1,-0.016281625731517375,-0.03100580704713991,0.008671464218824707,-0.004316241941573923,0.04464438186846824,-0.07294676746840141,-0.1042345786405529,-0.014769557330410911,0.08628786244704949,0.1115265436009,0.02118898954063734,0.029204032407845477,-0.1478829407352525
PTH2,,,,,,,,,,,-0.03856641579305055,,
LIPC,0.048537568476018166,-0.01810045858302467,,-0.016255427090461717,-0.007899525244160316,-0.02631534363479427,0.010375854337869965,,,,,0.05619278746143092,0.03150563615608174
COL8A1,0.11880189179230544,-0.04706566794856806,-0.05238844662815432,-0.01956200233931861,-0.021480449865022185,-0.003383603073251011,-0.017644125397315902,0.03184567150971484,0.1477158577115938,0.15671545984823967,-0.021521023865984156,-0.03022796639055826,0.07331405927756918
GSTM2,-0.036671080021725165,-0.0020492924174955905,0.06681297585857224,-0.023486532622509566,0.07729664720256048,-0.014349997423772944,-0.007340164881614488,-0.03174621259855075,0.13506536545757353,0.018352833935897424,0.04302661061388859,0.06059490660662753,0.017179642189379774
SPX,0.05381604935128564,-0.020407908190863064,,0.027541884145894008,-0.013902280254402091,0.027958269536879157,-0.11764901396069755,-0.0202699071061254,0.0405387484558824,0.05372073631560771,-0.05597692028983182,0.060630510284971205,-0.12018925635181771
MFGE8,0.10642865329517404,-0.0066893375743426915,-0.018940391953913862,0.01685730836832572,-0.0027817377780687672,0.011521176571832995,0.05387237232864753,-0.008380880281857971,0.005483411284812493,0.05198588548699733,0.048160990949318444,7.591023031803421e-05,0.0536603427413742
TGFA,0.10503306057647717,-0.004394305861099286,0.026069213417526976,-0.0345652096758534,0.07472568458558797,0.03614791939686207,0.1561359251360174,-5.656680307010882e-05,0.10288683506876123,0.12514964708020354,0.010330785719955007,0.20227952707208888,0.07142648202055922
SLIT2,-0.06580490920882764,-0.009480395634252662,0.10744281726101257,0.07536724579346532,0.020179392519826554,-0.01748849577697031,-0.05153489955839443,-0.018148048444518346,0.13175993216681825,0.08193319804876077,0.04201158796882891,0.05357254827831125,0.09325456643320297
PLTP,0.012482431017850591,-0.03986334229660415,-0.03953196244708845,-0.03611483068425666,0.024673740627247236,0.020652387866297684,-0.05991945601104895,0.004443043783128826,-0.0457993723141298,-0.03805200727961511,-0.08800707376743132,-0.053671786647972265,0.07886893365816773
APOD,-0.07735785380032878,-0.0013249429081609886,0.1155924146437634,0.017039042901991215,-0.011647441020620127,-0.0639361760851688,-0.11945658989530421,0.028872737005965154,0.2573514200482931,0.2580773199604789,0.006023542356828577,-0.08259554649334884,-0.09429708686969546
B2M,-0.1164003656585827,0.0010800069347290926,-0.04696955484558178,0.007039024462114153,-0.01884746534245306,0.00765268707181086,-0.08040534326893915,0.007704845727792467,0.04458616050253623,0.2088466755202172,0.004211387515893137,-0.12324583869626372,0.08750262250699051
OMG,-0.03704314213126295,0.009662098522226917,0.08465549145774291,-0.011231673345661658,-0.023779086474263002,-0.03670592685965606,-0.11507375897344944,-0.009184519172172043,0.14362992966958935,0.2422438141521116,-0.01538735363261517,0.11302723191531641,-0.07927820452330038
CXCL3,-0.0028548488276558845,-0.024725248390729263,-0.062186746934859524,0.03640602712835558,0.03195265862914385,,0.07760088751741763,-0.01149034641967826,-0.08190815071752132,-0.07173793634116124,-0.01479945591650617,0.014721221951729115,0.05207741706530162
CXCL10,0.031043875008374116,-0.032222085888343965,,0.03142986652875805,-0.022772203294782124,-0.023195384360707744,-0.0493061636489159,-0.0174546772094878,-0.01995362176015207,0.01439896077086571,0.019851992943551628,0.04472318521888418,-0.06402826193534908
RSPO3,,,0.0696314169267258,0.09705773935198775,0.01399765852918095,-0.05632708363809162,-0.027290499322449188,-0.027902049459986755,0.09917666966297597,0.11191692185485674,-0.005585415957523161,0.047725439850037084,-0.0464692614475033
CORT,-0.05255458752323232,-0.006368517065782869,0.031129935487172543,0.024905266437048545,0.0007105931332803077,0.024390197094223822,0.028737129878423997,0.016949001150166235,-0.018631658925034957,0.11781242162477695,0.07778716257501916,,
NCAN,0.06949176706933685,0.047280845335612824,0.10660863469054076,-0.01564621198717244,-0.04885298030902249,0.048995439152118535,0.1231875765134796,-0.01616209221769753,0.18503968977268073,0.18111946877391857,0.025569318116061505,0.11883765571544136,-0.09099614041819175
PRG4,-0.020201350492431266,,0.012978410558105379,-0.010367564522245165,-0.022675482411825203,,0.009366157841287227,,0.01816368717308031,0.056808961303027816,0.024158986362103937,0.09588992658479935,0.08098618586991571
ZG16B,,-0.01447188479616841,,-0.01203282657852215,,,-0.03581152421581108,,,,,0.027357606796139532,0.023550056981300662
TGM2,0.05890904435059644,-0.01101747592773813,-0.029608640154849365,0.027709692947097866,0.002245157395206796,-0.031394517111406346,-0.015680700011118737,-0.00753492447781735,-0.0010812880437093605,-0.06596410038636309,0.02374760746007796,0.017810021446961203,0.03545466128620038
VEGFC,-0.03113695613673072,-0.018582457383684775,-0.037966401710154744,-0.018477775994978594,0.07347329655406215,0.12434006178386658,0.003915218707657259,0.021601435643815805,-0.0265837673409153,0.009990501325823067,-0.019676671529560267,-0.05565714016092798,0.05067136280648905
WNT6,0.14296273057711517,-0.01338355160238787,0.0004292151235175031,-0.014339676691566786,-0.006745213899372748,0.025355652790805785,0.009654248791310988,,-0.036539099379652246,0.05560370069935847,0.016368660105928357,0.02343860305400442,-0.008027490800116485
NRG4,-0.04349454386611995,,0.08297307262796506,0.07942197253705091,0.016636415794527803,0.013244712662507239,0.006076989451710645,0.03022311557762045,,,0.046896205665898166,0.060153558841636645,-0.04593183604765469
PMCH,,,,-0.01748319158187956,,,-0.013922542616874065,,0.02416971161514153,0.05480427658395743,0.0346673155070373,-0.05034265128419965,0.0059783636082192835
COL9A1,0.02316864165684257,0.05071197927667079,0.060365355548683046,0.008598347300523251,0.0019993451723999515,0.10902164498447185,0.006583728308180403,0.0027637619743770348,0.1399456643888655,0.21171946015203116,0.04110034783469425,0.14035995733374748,0.08207954283956367
GDF11,-0.027293397584175375,0.008297782086459898,0.03360759713763218,-0.04745097150487509,-0.0481075234029824,0.11710061613266855,0.050036466254641004,-0.029042987593794718,0.007372884387928701,-0.06559884862377637,0.016340125672754963,0.10178805072413623,-0.005959721017927908
RAET1E,,,,,,,,,,,,0.01847887162541884,
IL24,,,,,,,,,-0.027902216872926662,-0.03491386474725583,,,0.032314765236270415
SORBS1,0.016469438951263127,0.0013623490942106613,-0.015924834461263106,-0.027136039262036317,0.00871109253887179,0.0017740323862025066,-0.03995159400053902,0.012732676152788572,0.04069849513116833,0.1481866140624649,0.028526684848620407,0.032463860364483156,-0.05835751778982898
DLL1,-0.022465118673015472,-0.022759206409856136,0.06370950845383055,-0.006873624147210752,0.03978959276117974,0.01606185860347843,0.017089576144068117,0.03284040081599725,0.10844002077634521,0.2525233837080152,0.04166247717605237,0.04993651505732911,0.09028964443206101
TLN1,0.11027556021568491,0.012631528278422479,-0.046297965580690326,-0.029816446692545802,-0.024812667511692782,0.011638564255157496,0.055726168901047764,0.027215034546676686,-0.07986165047871008,-0.0454309175548884,-0.05309805960092271,0.00837314894101911,0.128644458129769
COL2A1,0.02920079248676627,,,,0.08739112023661828,0.1580990627113859,,,0.006415454180345225,-0.06927891329408908,-0.01264303688308282,-0.023209047685423288,0.012625861721030515
SHH,,,,0.09523468997108958,-0.013251028876720791,0.10525372024986392,0.014107966899254577,-0.01233231364421835,0.017719909509570298,0.10227589144365029,0.05424735141069367,0.04904211186267094,-0.00764454580085175
PON2,0.09158424153446908,0.023868080060079015,0.043992343402364714,-0.04138202998922985,0.009356670330838495,-0.011449792011080902,0.02530635907450737,0.04203858488539357,0.16833352179888353,0.14679435176937589,-0.04808280526235369,0.07580947981870398,0.05349163743331443
ICAM5,-0.0968933919792132,0.07551887074958191,0.02058063048765853,-0.01679142299373524,0.051376200069560306,-0.013122296079356475,-0.04569461538415695,0.037781302268115755,-0.06354241001151899,0.016230425344607915,0.04785665774339025,0.10248459423987434,-0.04770565514567185
HPX,0.11971332893142166,,-0.034474134118933894,0.018693058406788404,-0.03258697245034173,0.0684872823103063,0.03877662576745602,-0.010740763809408973,-0.015006699869759601,0.11344032392316515,-0.05180230346671643,-0.00375767137891451,0.09929566016512903
SFRP2,-0.012967961532409804,,,0.03395481205064351,,0.015545796621389794,-0.014169095734204449,0.03138140559377624,0.07592635803021797,0.10697007407409925,0.015667616150223135,0.043917664522248344,0.06358382374648266
CFC1,,,,,,-0.004208291978687537,-0.04558941034047455,,,,,,-0.04963666650464699
CD70,,,,0.08073253520903609,,,0.04103557389175665,,0.03745171608979121,-0.03384317359276285,-0.010711041363322817,0.04773201271658291,0.06800728169860289
HP,-1.2981676344587158e-05,,0.10740076793586475,-0.054280017326640624,0.10426311821333999,,0.0003580643017404169,0.005916263111276415,0.07733401081400508,0.04618798580861535,-0.0043379338237148285,0.05781446571429306,-0.01610426785348811
CXCL2,-0.026588200778311068,-0.03397329811774795,0.0387761249269217,0.020847175479785287,0.036704861825855244,-0.026900922410306973,0.027160083701548,0.003695291934631318,0.021158087649257074,-0.04449914960409977,0.00414054433861753,0.07073259389300304,0.1108891133494673
NPPB,,,-0.06770760210739876,0.03311770977290429,,,0.03179481431358438,,-0.015759544720931353,-0.00207860594931307,-0.037307903797037106,-0.025742279531795115,
CCK,-0.11014490627754091,0.017427572095042684,0.026045457451564846,0.023067600405990533,0.005586115466271862,-0.03214349058261799,-0.131062310188645,0.058736462597217126,0.06796005151161608,0.1317288952194864,0.049705082781946,-0.0024537259798436037,-0.23045812264394896
SEMA6A,0.09505172794124003,-0.011656152177659793,0.029174130685167242,-0.04765709324079904,-0.008888146229962283,0.0658021175350558,0.00703021818141389,0.001942568721492312,0.07389114204886596,0.02151729577438393,-0.033629208697138126,0.1224553094606625,0.14228112337334248
IRAK4,0.024207228399368057,-0.02233768031023264,-0.05232578013289745,-0.036047521093194874,0.008585772808172213,-0.021120549722883665,0.03439778157286453,-0.013438894982527353,0.04501470149475483,0.08940846188727251,-0.0027735917773239393,0.09426990544724768,0.03292527826020508
GSTP1,-0.029170438167118073,0.03894624512008215,-0.01465660785524565,0.026412839874016523,-0.0565798731228759,0.07277446497521638,-0.07022926887303695,-0.005411930886187196,0.26654003566258033,0.2903486995164172,-0.004725586548275928,0.06519644614415167,0.09740848713677709
VCAM1,0.02330283147206067,0.011802940600487654,-0.010418447431018846,0.034312809797895444,0.022042445887361085,-0.04071190054566424,-0.10247930771195288,0.0211687397184016,0.08778701350079092,-0.028532638876544766,0.0052129155446141206,0.10258386788300675,0.05033625069482103
NXPH3,0.09859659912908836,0.022943533761816872,0.09589409372523619,0.06995968021396118,0.027277237048639,0.10736615891406119,0.030520574704020455,-0.01909095412588372,0.16148285949883742,0.1312954037229698,-0.006878411674133668,0.07674395198782762,-0.0014178722493653614
MTMR4,0.06904811638443428,0.006751180400247803,0.03680203776096822,0.03722466449122217,0.01775835674366139,0.04903353157848459,-0.020464078839776183,-0.00932493146505574,0.033197106064335104,0.06931654999739299,0.04669289375297437,0.11534099175354962,0.043433753641056644
LAMC2,0.0966069086070108,,,-0.024080891387084677,,-0.023848321554653093,-0.020076782659458434,,0.0013710483499444158,-0.005493073515005063,-0.035382528218331405,0.07718135484121731,-0.01279186688459483
IL10,0.004364136005072678,-0.019169551210031378,-0.02063967644570243,-0.005216745949115931,0.029187663278841633,,0.0029776005391021518,,0.08413407877234554,0.07839801247705862,-0.02336032905151218,0.05123259089591406,0.028445754643812084
SEMA4D,-0.05154611982179197,-0.008788578651770355,0.11348026679097976,-0.058105198937790974,-0.034287814536737134,-0.003198732062500935,-0.10009938354016688,0.01000804769799504,0.08611669669047782,0.17232179566218053,0.05364133345334249,0.04208150371839079,-0.056276208028499336
TRH,-0.03508847698396413,,-0.04225031514420261,0.15189563806834241,0.05565580343573279,-0.009153766496553778,0.03409215613358787,,0.02616280683781267,0.11349093756964687,-0.012804659039565264,-0.03711741132114237,0.18624943012039627
SEMA6D,0.09468714713858256,-0.03114597919718195,0.0762253403492572,-0.04776296283380619,-0.024502039065083716,0.015950579580697836,0.06256156940408557,-0.016259538171967673,-0.013356394620677673,0.06423080428026616,0.09134822543686572,0.09683426319748994,0.1328501922677834
CEL,,,8.835687860979799e-05,,-0.039320087909103844,,,,0.014900912804111719,0.008930912916830116,0.05469428093604388,0.05154425850167606,0.11307257804007044
PDCD1LG2,0.0024230919545325837,0.04361075281797373,-0.03862000177177521,0.057528687828100465,0.11267372763712365,-0.016747499734476878,-0.01850595046533081,-0.006036030069922321,0.05518541951996416,0.08958642431825183,0.018769766684380355,0.08283853331462158,0.027439509671616423
SPINT1,-0.005880264942944049,-0.0009895912521693609,-0.026544422352036037,-0.030022100741148958,-0.045619865082357706,-0.0044073942318657465,-0.04052766263465358,-0.017552771088911182,0.12985857601729095,0.06349497020428119,0.08926659044733032,0.1183964118744485,0.1168023154432755
CTHRC1,-0.016855759527199983,-0.020076837702669773,-0.006442860313963366,0.028227114660586666,0.057941588794925246,0.03711234056333764,0.0024370679127800558,-0.01681132683018536,0.014911636522132506,0.03950304977527761,0.031530185735660694,0.015654964514230433,0.0854407856121452
