,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF11,0.07767160335177252,0.05752978337186618,0.044783066157308905,0.02525330860998051,-0.0393306789532263,-0.012884309981391328,0.06687099031792311,-0.010883555443003278,-0.07404588335737441
CD59,-0.07603769982325183,-0.026130157572731967,0.04573578284916499,-0.012266645549963213,0.028065735429567636,0.0009333824188241199,-0.02733623203264378,0.040955719563877085,0.00631450782893306
COL9A2,-0.08203140217163205,-0.056852438544082104,0.01686548059425011,-0.06909788786956571,0.033620609400456726,0.011172136858329431,0.04726461774462238,0.10232636072905871,-0.01983433407095003
DLL3,0.02871862773348205,0.11002981429317184,0.007295329862363988,0.012988109809673583,-0.011650032571926811,-0.01904051623313936,0.10934301135137738,0.026471831460264644,-0.0012250399669982508
FGF5,,,,,,,-0.010638351394737984,-0.03136854771290428,
LIN7C,0.014934772796714648,-0.0066800731249370415,-0.004844637239453375,0.007551004756755675,0.020437340706332838,-0.0010962836329979203,0.06037304603907174,0.04363898109802711,0.07552820561287264
GDF7,,,,-0.02115518679362708,0.05320722798469517,-0.004227254500315617,-0.012659769440631666,-0.048209248039939395,
PSPN,0.06807555415993083,0.0841455216363455,0.040124515873939406,0.009546853855565068,-0.01876701543008349,0.02519267210228493,0.04528861271500973,0.01861190853203686,0.0003688334440905978
ANGPT1,-0.06795888357193357,-0.01973692699764664,0.013250106646471917,0.007179707074434583,0.0822138352967428,0.0016370491085909763,0.046136683899662204,-0.023706600259970453,-0.0026938991295095216
PNOC,,,,-0.022496518691510807,,-0.03463764425416767,-0.00025750378146047117,0.09757002301073193,0.1941162951463969
L1CAM,0.046148619558484774,0.05994580007390823,0.04428395308699827,0.052514507390807715,0.15363261818970397,0.026667073581518947,0.011624170785617482,-0.005044329077244294,0.09889447998004976
APOA1,-0.029985141219429173,-0.06474998482652551,0.03790236135783153,-0.0517694747795787,0.012918551548512503,0.07242375001452295,0.030322203119501647,0.004656596238886302,-0.030310631943591206
PSEN1,-0.044064513080944216,0.015544121289450962,0.006499109221908026,0.041467343751757015,-0.036866637281896784,0.029921826510974758,0.07010088909113134,0.017874414945181348,-0.07747261880372147
CALM2,-0.06216206267691553,0.014326168949964833,0.01373129918965501,0.013559554094751328,-0.029944740446177072,-0.01168468135601049,0.0906820536201116,-0.010499677357305948,0.06258527415360589
CLEC2B,0.015133549136643493,0.05555329429994477,0.005629953263562337,0.03669439535959408,0.04542457195583768,0.030166683419593596,0.08047299359823598,-0.021881928247570553,0.2059597504940446
NTNG1,-0.016124140512969058,-0.030092443789150408,0.016480540346093406,-0.004377995912161843,-0.018532967828023193,0.04982740898154291,0.09466976563077832,0.0008893285267976255,-0.010958363342835177
LRIG1,-0.07319875162571685,-0.06791325691045692,0.009578381059480945,0.008308321227360317,0.04583088369745639,-0.030163901500780608,0.0404211818249883,0.052559718722102584,0.039965924044901985
CPAMD8,,0.08355270248163774,,-0.023766143858789376,-0.014120077791101889,,0.0610929848747452,-0.019064377035347947,0.06155355889879311
GHRL,0.061265618367533504,-0.012899497343328807,,,-0.0481091166178998,-0.03160358195902491,-0.024705815900905977,-0.030133525351787982,
NPY,-0.02616677302668293,,0.06881934728567264,-0.0031733188476193316,0.05379796735567506,-0.031598758598986455,0.08215087121199405,-0.016699260557439283,-0.053411805549441006
MMP2,0.0368134896482525,0.03187236601060957,0.1081817977511484,0.03941667415959126,0.08374960379537628,0.0449489236112788,0.03048322931834457,0.05251408456625152,-0.011711268235543549
PPY,,,0.08592127359581617,0.08340893337718333,,-0.02976655785421937,-0.0011952507079654238,0.0329133255805925,
ALKAL2,-0.04643313842465553,,0.027113931299976725,-0.017457784150284775,-0.008198977028099635,-0.013290870526463902,0.009380078875586149,0.047298061587718404,-0.055185581482722616
CSF1,0.05998412872484368,-0.09651059028715074,0.05452191739872675,-0.04956177981439911,0.023663739821742014,0.01180862400272152,0.014202366141299962,0.05321146535297443,0.07564067884526549
SEMA4C,0.011528479819871174,0.08052164936442512,-0.00879868255002666,0.030547250879291776,0.06198326049953389,0.04807498082835051,0.05584766999219965,0.047950840033745945,0.001993635453793515
BMP8A,,,,,,,-0.0005531512498977358,,
ICAM2,-0.02807860596239328,0.04943182873845196,-0.05881285542665282,0.026240891035485603,-0.023296632484148348,0.09866347985206138,0.014066359474015288,-0.03775287211915778,-0.07269743148515188
SYTL3,0.034353506323352524,0.012962603237940165,-0.05021161217278106,-0.04104648500783098,0.06672182246678261,0.022360030090099885,0.051299705287304424,-0.018581078988134866,
IL1A,-0.025642187209274702,0.03761221855761177,0.1085597236318276,0.024701045916646833,0.026551736546696,0.0344378353989826,0.06952998984709573,0.06797481436701719,-0.03782545716183243
HLA-G,0.25852571519349965,-0.03399155713278152,0.0498541952554626,-0.05298917583277321,,-0.008980706891896822,,,
PGF,-0.07652127317735256,0.03926629099884562,-0.04194119488379865,-0.041530963952727894,0.03312222653961218,0.03902037043645369,0.041411841547315566,-0.001885894220354886,0.12782135516453905
LGALS8,0.09085449536156903,-0.0015485677045320684,-0.015709264922865063,-0.013696739407742327,0.015004406236116737,-0.01913591714898224,0.006218629284776069,0.010372597758630012,0.0039188078790077675
DKK3,-0.05857904934142305,0.09800664163716051,0.016299951164372675,0.02323895232780386,0.04721952026407419,0.004006899396479667,0.08396439612828664,-0.014406098364151356,0.08185043700589315
COL16A1,-0.06407283594710915,0.0349285249473428,0.01640024322053452,0.049200982201362736,0.051249001286264556,0.002607361106873296,0.06585189325812137,0.0801366533557708,-0.02859039995345466
TPH1,0.04126320525549589,-0.03257764108984319,0.03578297827317613,0.039526811413569875,0.021632141578259,-0.0390641512266725,0.038786749606476434,0.0002102226936888971,-0.02898694020130882
TNC,0.08789335004744803,-0.020610810509665133,0.04187541267595208,0.013234470393499603,0.05591375881363973,-0.008026566767829733,-0.02551843942483791,0.015948487618788292,0.017450018234732776
TNFSF9,,-0.033054787965761265,0.020754396792930695,0.012861854222716369,0.017756545484976752,-0.03690147248380578,0.06470844575483392,0.004302408710852031,0.1315445690793116
C4A,0.0003774089231637559,,-0.021523167325572065,,0.04241952507740091,-0.0018939360035401527,0.035504581650436164,,
CNTN2,0.10632048120476156,0.04668346589124193,0.07434777107290856,0.026399924191826043,-0.06892352860376712,-0.017467687309159652,0.1043002894726305,-0.020565772769134835,-0.08268696691684893
F7,,,0.005157901168506325,,,0.09074751975568153,,0.08127540458486328,
LUM,-0.13558331586431435,0.06921690414767466,-0.026384827024588216,0.030186617410623045,0.011759951740627718,0.0004858369658090938,-0.02313266799587779,-0.0398052590996915,
BTC,,-0.040948920879954186,-0.01961888212934728,0.008670268936911496,-0.023420171947470456,-0.02827361057693925,0.09980628918607631,0.046188441646327974,
APOC1,0.019890568873037397,0.03889986781606698,-0.030889110204460148,-0.0863448647887199,0.0846807743211631,-0.03225704337323884,0.010038993281572872,0.013317704239651082,-0.09471311282939737
PKM,0.09646872689280196,0.029386815093169392,0.0269351755066319,0.019902678719793357,0.06624603551297509,0.022570706358748114,-0.05847087839798687,0.015254857090668988,-0.007568036381963745
TNF,-0.0028159832327100524,-0.04648134083730317,0.0033303852517091925,0.04445955533033796,,,0.055748689767408634,0.07961953676754994,-0.06307242037271187
GNAS,-0.007488711130492989,-0.07499513840605546,0.050146434119206565,0.08208435562242992,-0.004387861761412057,-0.03152031623418912,0.0255801959822203,0.03461202741657575,0.08147933716034955
BMP8B,-0.11132119334706703,-0.05941885953803254,0.03930360415869801,0.05571432851145435,0.07824038621585197,-0.04117767016681853,0.026467604988079648,0.033932445881387004,-0.07670676461886108
LIPH,-0.040688624333424114,,-0.01933249706212685,-0.027513858751321313,,-0.04639748746935841,0.03916545388277228,0.028844185543230996,
CCL28,-0.03700526975036403,,,,0.004180292971668697,,0.03618331903308783,-0.006597422308768888,
PTPN11,-0.0370434954038221,-0.04302344222655817,-0.021635676852931766,0.009878427366597447,-0.001738843774128784,-0.015311756168504565,0.06785804734478389,0.004775041314239581,0.11705251579149391
ADAM12,-0.038267773537671836,0.01725387141988026,0.008340534573526823,0.005215043299394987,0.11650274815447631,0.015691863344675143,0.033079961434754744,-0.004276456744206079,
EPO,,-0.04645917836610079,0.10363011623232,-0.028575239793552743,,0.025815366902301875,0.018608992701885596,,
EDN3,,,0.09487247245913911,0.020236106965785948,0.04854938426037583,-0.018770107905127717,0.016508154288628427,-0.01223689940751334,0.13147087283439296
CCL22,,,-0.02376248074784897,0.040273443562894515,-0.03752752883051063,-0.02452718919497443,0.05049482985656582,,
CCL2,0.06420086448234019,0.06763544216870143,0.002658627980494403,0.057167781786366764,0.0923318159649953,0.02709196376672265,-0.04383774212259108,-0.07214012234695463,-0.048273074263895016
DSCAM,0.02213841876275989,0.019912271936953156,0.048100887180855506,0.019904476935539556,0.013460741667193426,-0.04448929330751591,0.06790315158068465,0.0655082079415387,0.056793761891707366
ANG,0.028923296128406155,0.07595240440972548,0.02519674935121337,0.03315573578071094,0.053432673703529984,-0.02223795635952336,0.04711412581916802,-0.006792443350214497,
FBLN2,0.04281838317319446,,0.08746563546735114,-0.004216845342004873,0.08104816753078484,-0.006958142097248704,0.01918324897642006,-0.006364712315110747,-0.029655466379164795
VTN,0.09263461141967871,-0.0492598652505636,-0.023999391066714955,-0.02009353256470105,,-0.03619484356916283,-0.054603809843475674,0.018322559189696202,
VEGFA,0.06362682819475163,0.021616178471329472,0.03498500059454113,0.04530298937083818,0.020166507265297166,0.01019179024120124,-0.07191469382151003,0.022546570087875847,0.021494447176772975
F10,,-0.030603847290802826,,0.09680206430862053,-0.032468379807223634,0.015366296032468833,0.12132982982280406,0.01507798061192411,
SERPINA1,0.014104181171598966,-0.034451716022355194,0.04749374953299464,0.07706555048281713,-0.009193319831980278,0.02926574942272994,-0.0037087027012823823,-0.024735316934109183,-0.04680208599589525
VWF,-0.06630919673967571,0.04972279766834334,-0.00768419937088843,-0.013024508373783519,0.03360595309222563,-0.028690121767253975,-0.014852211092281882,-0.04401387985048283,0.08759346466519691
GDNF,,-0.024188141225718496,-0.05293246478566322,0.02497771134058555,,0.048838383126640204,,,0.2158856195170298
VASP,-0.0060437751815627895,-0.020745002644024353,0.04694842344966868,0.008932608596420456,0.004993091405765969,0.02163697585553364,-0.008899678125018589,0.004883222009408163,-0.012123570560013418
ADAM15,0.06319232293898784,0.05668997341089594,0.016482610458601856,-0.012488298147662596,-0.05151663217314404,-0.10506574133434657,0.029267496541432774,0.016398139649874615,-0.008051146966385377
WNT2,0.12044542806997185,,0.006698871655962699,-0.02934820263658878,,0.011408322932547054,0.05484294325928594,0.031871460022610265,
CALCB,,,0.0904172694538708,0.04965379102221794,,-0.043663176312889296,,-0.006965423178488974,
OLFM2,-0.12025335435954247,-0.023387774269896966,0.058556850887224905,0.009134142592093131,0.02172816212201836,0.02344788295059166,0.06370959946141057,0.03979812205174266,-0.09043539200890645
MFAP2,0.020316181406276147,0.10747053563829644,-0.0303861347257131,0.09057423808391528,0.0478857631719783,-0.0037354587008103,0.04759270651373934,0.029983824521671844,
HLA-C,0.05380682780352214,0.0526689171014765,0.024838434942609774,-0.03276721777452712,0.029577602878504684,0.0840264021723432,-0.013316661835361707,-0.05768704292511372,0.011298423490877603
THBS1,0.021823916820947815,0.01827124675698685,-0.03795590017282985,0.06749640170872263,0.020884087876585942,0.05387576595227576,-0.08344871942461767,-0.009133606155666095,-0.04456410731549865
HSPA4,-0.0629774193937724,0.017478018445474048,-0.02065077262990677,0.03239601761899181,0.05554933636499677,-0.058112113174604886,0.059660225418087076,-0.0020946833802530885,0.0020342384057146765
LMAN1,0.009881572024669414,0.05532392613581998,-0.05755937146510761,-0.01898897345421978,0.03950929984220468,0.00021887214614058537,-0.01483728948969041,-0.006221012446181458,-0.01218849229044023
LYPD3,-0.04505252972513231,-0.007625360966978962,0.10516234444210763,-0.05468216362919401,,-0.027622988064613687,-0.014274061180318705,-0.024157954804332055,
APOE,0.01295712812317528,-0.04145903409775259,0.007337412538196054,-0.0012531785297479998,0.11295133820355295,0.00012524060949249585,-0.011246902478634396,-0.04416837232064291,-0.039567078422334534
SOSTDC1,,,-0.002787809745876117,0.0025030790114404164,,-0.052747665633618136,0.005016200319550087,-0.008914403248512592,0.11996113911690537
ANXA1,-0.03323688967342736,0.06788051699232457,-0.03400936711923839,0.017416922433130238,0.0167795067436471,0.02484320511068163,-0.03927308515510452,0.011483467448277716,-0.05442952329703616
WNT2B,-0.010582036198047847,0.04917137583619492,-0.046674774839533056,0.06958066320732902,0.010747609971480481,-0.02794343108837473,0.04666411977128559,0.04211351181905891,0.09278637935183744
AMH,,0.05285222808692809,0.06401081526803873,0.08084682439846408,0.04198476746767329,0.01255348769030575,0.0753508634657675,0.08953359193257274,
GDF10,0.047277972301431374,0.03199861588873665,0.020471902042075017,0.003934591122787839,-0.024562973431138977,0.011365037304955822,0.03340306140336394,0.037825251776475,-0.028233687364109857
EFNB3,-0.06435823941355157,0.06258392603919158,0.05156885445392519,-0.003560266154082603,-0.0049095867389574634,0.07842101819609158,0.14477861930177952,0.012476627438702712,0.010931651548814768
LTB,0.07207482417873456,-0.02613370337430709,0.00037301092677715486,-0.004369174639729765,0.06942845284895942,0.05082278097319233,0.05104475682486303,0.014709963563935061,-0.03628431368914517
ANGPT2,-0.1114003485577465,0.00760218600790944,0.0008070873018854591,0.024919799926051724,0.012107321226429808,0.03870950667462991,0.05470802037450273,-0.00436243290085994,-0.003741074798941771
NRTN,,,,,-0.008760477764783529,0.006681219056794603,,,0.017946314233688067
ADAM17,0.027666296314201165,-0.009643198597306033,0.03565369719622813,-0.0059668000020774575,0.08275576268102675,0.035420788182894423,-0.010596756294816887,0.027654978061276664,0.004712674625944447
LRPAP1,0.08415563487599072,-0.07830840996793609,-0.010799567432397707,-0.020424117863625895,0.031100584908472114,-0.022897568184938735,-0.046547622625340415,0.04005150969794546,0.11885602312447233
NID1,-0.1262924521241971,-0.04536816911249512,-0.018604925814967296,0.019691433717655846,-0.027535039052931625,0.005381849298586137,-0.0506977137034662,0.00626737385843631,0.05379866710178183
MST1,-0.01272065121939858,0.05144368313511125,0.00806850985707676,-0.025219067493187763,-0.031799911028995036,0.01328100809355516,0.04031866967409748,0.10166437073365299,-0.04760846441658862
IL13,-0.03645340581093473,,,,,,,,
DCN,-0.05334001486039183,0.07180717289455459,-0.047457335873524874,0.02834171305916215,0.0389688633887322,0.030252439667642114,-0.05901344707973869,0.05480243920731393,0.08275184497182297
IGFL2,,,,0.0008280161679655078,,,-0.05446497661361073,,-0.035726383256241806
COL7A1,-0.037600177285023635,0.03057663947863383,0.0849261395743271,0.05430284044293092,0.01512205620250854,0.0284613248288915,0.04552367697206194,0.01905210433085673,0.012233563443476302
CALR,0.052275269909681205,0.04408439134905401,0.017326285682645753,0.018330224313413343,0.04690425869468154,0.03216703768040572,-0.00498353261239777,-0.030665900246077998,0.07281544681784576
PIGA,0.1571768086378159,0.058396826380946606,0.009368854451692757,0.08109105140901726,-0.0163159412784901,0.033820081868083926,0.0684643790168079,0.08172655658839238,0.0010219802148411171
CD200,-0.04248872175874116,0.10647872325304292,0.012525180406713791,0.01719593734189693,-0.04325480757144941,0.031235335012739476,0.0842131670548873,0.022432548310107176,0.03448488021211915
GRP,,,,0.018603481237191927,-0.0182394567954638,-0.013162781526325855,0.0015476167460860204,-0.038232868787311906,
CDH1,-0.05039607287361324,-0.0184524582210734,-0.02992908704373406,-0.036893184805803725,0.0552778482248598,0.0498559090289688,0.10274711157853815,0.032313946667921166,0.015501993271419672
LPL,-0.00107968753785129,-0.05139835894015448,0.041076326936059636,0.032321172165898755,0.05429569414581783,0.00721586794742382,0.04542210892135563,0.07123518872302635,-0.05604028481513029
SEMA5A,-0.056285156775993626,0.03450539465612169,-0.02295940744433438,-0.004412941063361471,0.017708012698725,-0.015782959988479738,0.06703594231163122,0.011317047072228284,-0.024729460944680967
SEMA7A,0.10752490611130573,0.0172748794493371,0.024983388467290646,0.023450113501656503,-0.042363603695090235,-0.0230371381181823,0.04539552413941965,-0.01620153377296989,0.08132804780066989
SEMA4G,0.0019383561126341373,0.05978320027479474,0.03289751870295285,0.05026902659681361,0.09994635076537314,0.03506205841979006,0.0573966472505676,-0.013275374643533953,0.09646995570248339
SEMA3B,-0.02893319080783866,-0.0650610103391553,0.08657715391658878,0.020231129992577854,-0.009696091901994677,0.010817835138084219,0.01909107710263957,0.0029830604728171054,-0.031525350838672125
RPH3A,-0.024935994295480216,,0.05089332671249557,-0.0008873695915946152,0.03336993361144904,0.006923800960504457,0.043601423450953004,-0.01558553350855049,0.030324081665204245
JAG2,-0.024893725582585385,0.07685593005708494,0.03171197432642733,-0.008938021389886247,0.02447772169168678,0.011589844344861192,0.029805884553121012,-0.0013909514074972366,0.15922459461759905
CGN,0.0005478392279917465,0.011194221117558906,0.01901055008288366,0.05670039468697819,0.04809462292178477,-0.015441773802406553,0.07292572572038722,0.03493007178838987,-0.03281442469479064
GDF15,0.07996040434390285,0.07146047493821617,0.07351888206412,0.028148611844669925,0.04234039347510098,0.03447875015519314,0.053958842351703076,0.08306982995986388,
SEMA4F,-0.06879581926670056,-0.011509834281390418,0.0018477866604174901,0.04123727918676255,-0.02541757443811848,-0.026582802284621038,0.05990403900887172,0.03907596621532233,0.046331152994271915
NXPH1,-0.006695713313479905,0.046020640636512955,-0.01754110773659364,-0.07180110588638683,0.037825378440350145,-0.016115491778056757,0.08963469167589033,0.10216604673120225,0.01718219038624142
ARF1,0.013892490120266292,0.05042807763048758,0.03126212721629189,0.031089626378728048,0.03033474656305182,0.0493741024946519,0.03158505873799758,0.05687642793427219,0.009737421740833606
DSC3,,,,,,,-0.033482167482984056,,
EBI3,0.027229064520325648,-0.08082694881821352,0.011999920946839639,0.023631335850807872,-0.007960636910756996,0.04244787090656385,0.005142179586729296,0.027636368524147668,0.15892406032408152
TIMP1,0.08074297114619022,0.05769313559608611,0.039924899735470025,0.056292778563425384,0.03151794992420926,0.026896187165081128,-0.037169211554895415,0.00804218364890289,0.03298122943173119
SEMA3C,-0.014482070621589554,0.003952827674577544,0.022166225553733158,0.016398882048554032,0.019027807047976013,-0.02405407505159863,0.07734037845502423,0.004379092792617022,0.004605802309054082
GNRH2,,,,,,,0.07108616063640695,,
GAS6,0.027070520256102126,0.022277970473221255,-0.027143470350843996,-0.007277457019732117,0.055212861796538074,0.02276526775618714,-0.06925965435671201,0.006138593750972726,0.03460292366632241
MEPE,,,0.024629283203199775,-0.030731886674825338,,-0.032170494079327934,-0.037350947452581676,0.06673026880354463,0.3035847164847246
SERPINE1,0.05134648049061188,0.1027117963411714,0.03359052997946383,0.06845959143829791,0.04219070832303693,0.029436409576343574,-0.09332570262408554,0.0006964584165852182,-0.028051440045618804
RSPO2,,,-0.014676078233858787,0.03790962282264504,0.05115502775653784,-0.004716388505449345,-0.019661569054666758,0.1079635828247381,0.053293957876232305
SHBG,0.06359629917940214,0.08065521608510887,-0.01799157218608156,0.020229409355733603,-0.039538610359885665,-0.020703815205836033,0.045576356039457505,0.0991290174541057,
LGALS3BP,0.10840293655276555,-0.005547085504758225,0.05169511242320768,-0.016966467507231416,-0.05532969714093079,-0.07142683540569938,-0.00659005873319786,0.016788172419167847,-0.09847674198719375
LAMB1,-0.04476205747787406,0.08825589550391547,0.030995193572130833,0.012182068617480463,0.0804369732666059,0.019651760123111532,-0.004902100307415467,0.01504018116205233,0.10001032695576553
SPTBN2,0.05752600778087615,-0.004440410515577567,0.049666103691233726,0.017687096322907797,-0.01736949228433985,-0.01207544784093014,0.0700700370746873,0.004497906045639791,0.09972788601307381
COL1A2,-0.04940294768275986,0.029614906396905085,-0.017222910515893183,0.015273034348008856,0.07884061148185487,0.040684921489204204,-0.07631750916547791,0.013037673786367991,-0.03493205187184359
DEFB1,,,,,,,0.044380930285206524,-0.027805033793564624,
CEACAM16,0.12962903072568502,,,,,,,,
WNT11,,,0.12909063947264132,0.031663278796211204,,0.031750124366186704,0.09855189488121996,-0.008096893636634352,
LGALS1,-0.0044121875731871225,-0.032060744344118666,0.033418727717535394,0.03947149405624465,0.010412276537396056,0.037999506138674984,-0.015868921722137438,-0.056357138852559364,-0.061317426967436195
BCAN,-0.057585427744961726,-0.04078464732393368,-0.036819781886236976,-0.0079564376265597,0.03611136766176079,0.011361098685094669,0.07669040008960723,0.1259833984566878,-0.018496546429242037
ANOS1,0.06381329883441807,0.03869047110517914,0.011865529334243927,-0.024797324979869324,-0.07044246293534918,0.0768712371409491,0.10414575402913057,0.0599429611151373,-0.03627025351270556
EDA,0.06178586295126696,-0.057662681161046704,-0.001843382900301431,0.013547618852399947,-0.0460094233707044,0.009203975943255593,0.06030687699361606,0.02447636643208989,0.01614396368775627
FGF22,,,0.03601518916386498,-0.011536023663114672,-0.040881768632515594,0.013315683957841723,0.07900936762074709,-0.050961605960940085,0.09200163616959114
SHANK1,,,0.08309586039424276,0.05350397127982979,,0.005850652438625567,0.17317227971194873,0.048444997099950524,
NPVF,,,0.051202052714741514,-0.024377602132012705,,,,,
RAET1G,,,,,,,0.011677269002549775,-0.01912339208714276,
TGFB1,-0.04177399341349789,0.10732785169738622,-0.009723887165250496,0.02133796928450873,0.027218611283780298,-0.02604994481135139,0.037497518674568686,0.03432574775217086,-0.03116743710957122
MSTN,0.0722661904572697,-0.12016381567735603,0.05284134315909968,-0.0052343790476791045,0.03167271551715411,-0.04235084960762561,-0.0695256391690495,-0.023065494592269618,0.0982584862893124
WNT4,,,-0.047370748716502334,0.07657597751536413,0.18031604611570018,0.0390554131348085,0.007961853446519944,-0.003922997597866583,-0.03341427947160874
TNFSF4,0.010879760247486672,0.044073612774821254,0.010581954434870866,-0.0010851645202095113,0.12559230774190333,-0.0010034489114362408,0.07286963393395005,-0.006197364493264534,0.028192757221883476
NTN1,0.03588829296034187,0.021342843525871593,0.09605495767009521,-0.02161421212563798,0.08337224523850198,0.004901684496891108,0.028880540700455207,0.02106760089679425,-0.07133615489912877
CXCL12,0.007736805251770379,0.013607454437185902,0.019283668888187062,0.015428133428207686,0.02698447192296056,0.012482729018306401,-0.00014263185411985793,0.020072735962758038,-0.03997731319895988
GNRH1,-0.03206231989402767,-0.06095563066155688,-0.013044187314643126,-0.01349476079723744,-0.02984467928732324,0.053691012941228536,0.0333276556581079,0.013408172252392422,
FGF8,,,-0.011246782675891402,-0.008668964814578333,,0.02959609568463744,,,
RIMS1,,0.0746324692545036,-0.02374322441698286,0.031412714853303034,0.010045993627299757,-0.014184731224358073,-0.02838345753114535,-0.013449295485002554,0.00839587107246894
FGF14,-0.06447858461626729,-0.004879450659156909,-0.022054569439854902,-0.020508317469464615,0.07662868753629762,0.02671568261244129,0.07303452052058132,0.09686087812507548,0.17240773346655586
IGF1,0.019138117738508487,-0.058881077844000165,0.012072620748321489,-0.012995548105142753,0.04847182849224859,-0.03436206022767987,0.047065812779552726,-0.04549539685677179,0.07686420249997901
TNFSF10,-0.07759448429530229,0.15467091215351714,0.056420140860099,-0.044335193371805075,0.030274196342520356,0.08042885736614433,0.037341874881209665,0.041434441830244376,0.02766959544804246
GDF5,,,-0.006673768948828932,-0.04321643662060187,0.004572099026537758,-0.04414376975290683,0.016683600298314467,-0.006782466898367302,
CHAD,,,0.01008408403722236,-0.04355425478373785,-0.03318301766578037,0.019298511123357984,,,0.0634692659500703
RGMA,-0.08663545553041949,-0.02199834458064899,-0.002594757507905872,-0.02044568140633739,0.08494004216391322,-0.016240490786135334,0.10379496102409372,0.04976420101090399,0.007290638960482636
WNT16,,,,,-0.027412706235369445,0.020151179437155477,0.08520152393262252,-0.05125973677887736,
CX3CL1,0.005189724293001761,0.0288002460034505,0.060494457842654586,0.033446701213034044,0.045956102608603104,0.021263270725700226,0.054552785750249015,0.011401027997832066,0.05876301071176883
FGF1,-0.11133589915899123,0.0006098772325181619,-0.010863576930297086,-0.011498615242574775,0.04159290167168265,-0.038202964608015075,-0.018590162409186043,-0.021663955757268562,-0.03744716449324062
ALOX5AP,0.03853246005486377,-0.003673911265363861,0.02978089131480475,0.016788713347074727,-0.0332767744214811,0.0655097764947104,-0.03545261696354272,-0.03057449303742286,-0.02609469035353437
IL1RN,0.010659830979828009,-0.045370608930132915,0.1080857256816032,-0.001697053474874805,,0.007490864743192518,-0.06811455871201695,-0.02835486443928809,
PCSK9,,,-0.02072711070743658,0.03828803673951571,,-0.02415942047332641,,,
FGF23,,,,,,,,,-0.00777337270998484
NPW,-0.03297562164377798,0.11227154476133591,0.11410803073679923,0.018216320125546834,-0.030615388179199277,-0.027397131329321336,0.035651757756689446,0.016708732629717213,-0.028986941941999127
CXCL9,,-0.05517276767107599,,,0.033847118954647634,,0.011986263611484029,-0.055378737234917916,
ANGPTL4,-0.03184592213784749,0.03297408958375053,0.03364617390692089,0.06817094329915549,0.032210322627810616,-0.0251520879008887,-0.0069787663138573056,-0.012901655137728337,-0.05806702854691026
UCN2,-0.040179848198190614,,0.08787720117991658,-0.005546141419195141,,0.041128087307089535,,,
OBP2A,-0.053655956162133846,,,,,,0.05171164321676508,,
COL4A3,,,,8.490147382653667e-06,-0.02065052063410085,0.09187304507441754,-0.015932435248261767,-0.0005812492113870902,
NRG3,,-0.02957321407692139,-0.009135464685583645,0.023550095093692533,0.044641146967056365,-0.007627813725443376,0.14600478138489997,-0.014764653168470214,0.037561218640120596
IL23A,-0.04363728170660749,0.049123764170290525,0.06316528861543519,-0.03319498144751989,,,0.14481633028201654,0.059168921081384114,
COLQ,0.03429721982474312,-0.04792429828844448,0.02522915736210378,0.0034670595975509477,0.034385092238066586,0.021586136896087703,0.038438550643423934,0.06795239149934072,-0.04151541867492767
SCGB1A1,,,,-0.03250483863469122,,-0.01411227630741577,,,
TNFSF12,0.08434887550056532,0.03942429523471316,-0.03196399605130145,0.007615060738268498,0.03101539331583588,-0.026145020045866624,0.019372196776321796,0.06093999999205427,0.010719881884124679
DKK2,,,-0.024466906610258844,,,-0.032174670202143506,0.05782755361639442,0.037145192485394114,
FYN,-0.05256866233737387,-0.005412050753043488,-0.016410377787664555,0.009977528558008026,0.020416789852582332,0.019457051006756213,0.029462135116741478,0.05145530002989011,-0.027056474967383122
ACE,-0.10194959109091205,-0.06917405901733414,-0.0037529405457245716,-0.04930561464376698,0.10001065517528526,0.042982037748552186,0.00711933066931798,0.032983380709340857,-0.007616541948541255
IL18,0.025944396876556055,0.09262717330237924,-0.02885403645601692,-0.02939951532161243,-0.07142961606100787,0.003216104559725226,0.07918552875972289,-0.06372846353831794,-0.021310650446407984
PPBP,,,-0.025378344912904752,-0.017133398446914302,0.025830516720137135,,,0.014793857550563325,
CCL27,-0.022836526967604874,0.17518966007004205,-0.04711113859519627,-0.021517257659847595,-0.02477542771749489,-0.010144475102121481,0.023440496295477665,-0.022260023283175105,
SERPING1,0.017190049012417847,0.09322646462652341,0.015476441621465267,-0.014304510651678998,0.03733901168747255,-0.02258323876111868,-0.04494444246605446,-0.018862286132732414,-0.024792248666429473
AZGP1,0.019665583321360983,,0.05514970205369593,0.07206309574753599,0.05768428031302569,-0.011070207116230992,0.020550934995147385,-0.0008533907963700143,-0.07670678860450617
INHA,0.05053795142421396,0.08344323006186875,0.07130204426085905,0.02113222722805979,0.10231307544093289,0.019164658733219236,-0.03676514721692418,-0.006488022439211166,-0.02615971424148583
SEMA3G,-0.041537590431034006,0.015036420147171433,,,-0.01085744743242096,0.05616377103314969,0.05764168978323727,0.03304415032853831,
OXT,,,,,,-0.02340739061306066,,,
COL6A1,-0.00505152536280852,0.07982813952173452,0.02557546675664002,0.06001914387233787,0.05169675847827027,0.018377253830235713,-0.06830189936315584,0.0519859894949378,0.06852369559751172
