,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
RARRES2,0.01677125565895944,0.003560710865123053,-0.04317806193044151,0.05758228167724134,-0.11251700535088555,-0.12469028283020028,-0.18559222468150405,0.11349182854823539,-0.01571337684736638,0.017652631960317643,-0.15652314506178275,-0.13374779315412658,0.04124463804552115
FGF7,-0.027492193380599193,,-0.02137354595762841,-0.0018032664988792007,0.021720590888547872,0.04463248738671655,-0.034703433825739004,0.019377394444148426,0.02586026914792377,0.01459703407572101,-0.0008018302905500746,0.1346627067894415,-0.022896858087439815
HBEGF,-0.0351866331661661,-0.021808368125356078,-0.007078759857638654,0.0046234761735093315,-0.05296116998088275,-0.022311770625466593,-0.01791890829210225,-0.11577218449498189,-0.029528045363019468,-0.15898831594054186,-0.05979989591241017,-0.11215573424480149,0.13074896075332268
CSF3,-0.04922930738851654,,,-0.02084171298331871,-0.03719120442885881,,-0.0320578897522006,,,,,-0.06508892174362317,
PI3,-0.05831945572442382,0.006239508067104533,,-0.03596650430024799,-0.030938889452701696,,-0.03609760697932403,,,,,-0.02270018344488979,
PCSK1N,0.2517674277225447,0.04574483348575717,0.08528817378979318,0.021714267779087634,0.023295763734366374,0.07150838271387382,0.1347797999153228,-0.11947303399983013,0.0629556917915168,0.3076052379133035,0.2728202408596342,0.25725089861056344,0.1589451008274599
NTS,,,,,-0.04410113612695026,0.00037837048157336175,-0.017250109069464184,-0.03483342712565268,0.0779422480080618,0.022508247153874738,,,
SFRP1,0.17425866234522105,-0.015457849572386028,0.0034394810416493206,0.022415749618474257,0.008978013010580911,-0.04397826204938074,-0.03134765477850688,-0.025691944940302486,0.02876585717275967,-0.10990115302001457,-0.032857375336475515,0.0070945049150195035,0.0586041506874242
CXCL13,,,-0.031969935919464905,,-0.02274686224604068,,,,,,,-0.019074718137939164,
MICA,-0.045352121324310976,-0.022259682398081647,-0.04732305664008911,0.04370528352957235,-0.019305654896126834,0.02135717388100603,-0.11535683205243115,-0.012906038332188622,-0.010809050049865926,0.03249005017732983,-0.060110104609763494,-0.07552621292549756,-0.06328499706894937
TG,-0.024808808311177034,0.03187135910491977,0.053820256350815464,0.018316374447415847,-0.0035764029343213445,0.014549280291913224,-0.02849923341651233,-0.02770319277314736,-0.026724973446072574,,-0.020838743573867006,0.032159610705940034,
ADA,0.05841232170665366,-0.018206144642785103,0.051025899534995076,0.017307458882938234,0.03876142957635046,0.04623958410729359,-0.1266646172465683,0.0646362626728495,-0.015369310719395592,-0.10515712219735829,-0.03401731168295136,-0.007023156790209927,-0.05967273740461761
LAMC3,0.039704760679370565,-0.016686870050887686,0.011549231222536623,0.013151781304282543,0.022641102041301975,-0.009632043496008486,-0.0965007115982868,-0.048412839044091126,-0.039425389846224485,0.010411681465466033,0.00922639069163214,0.0777620517356278,-0.05827826744422358
CCL7,,-0.028191257956710552,,-0.011904088497410516,-0.030158139650877092,,,,,,,-0.014555013754291043,
NGF,0.05698821450162189,0.07358282838541295,,-0.016437327766833817,-0.021147146160497864,0.04408449213783798,,,,0.034290201629395466,,0.04377891667278866,
TNFSF15,0.10081303756058319,,,-0.013255784763376856,-0.022328984258197054,-0.034304347579492134,,,,,,-0.08285955199724168,
HMGB1,0.1251217590288427,0.050053402555287105,0.050121423751285435,0.004771189505626507,-0.05653743611116223,-0.05155863132917397,-0.16986724649932036,0.11588607553964216,-0.04484411423358288,-0.0710110061843354,-0.031310699621998554,0.08301154272259556,0.0029619609674474763
ITGB3BP,-0.1448700544608326,0.003853954447954313,-0.05197383376978131,-0.025540822255978795,-0.034765488044912134,-0.097759518921354,-0.11361106564812254,0.005483582680107539,-0.010770311035625715,0.031821838855723615,-0.1475568258742936,-0.10034739041656461,0.006315421236008322
AANAT,0.01713035039278705,0.04530525925160956,,0.011805782678356663,0.01614940519306932,,-0.0289170841045509,-0.013890722186959057,-0.01156155932022868,0.021278486962219685,-0.03505835076642661,0.10355779985427924,
RELN,0.041417701904591236,0.015312527908449208,0.00936388637569105,0.033171729767671104,0.03399089586326794,0.008753267017536488,0.07679376844652225,0.06719752770091901,0.04061674467527142,0.03608236363988899,0.1154609199433537,0.10819484755362732,0.12691857017961602
IL15,0.03685588957823388,0.08804957343336269,-0.02290386819145291,-0.011293200020991184,0.0399972454457311,-0.00013527812071967762,-0.07542753893520168,-0.004590853324738454,0.0381791173585778,-0.033876180229667444,0.022165579153114682,-0.06648181829572551,
UTS2,,,,,,,-0.08254920968222094,,,,,,
BSG,-0.13499191443318845,-0.005918719230424285,-0.03911345308016049,0.016054576999589166,-0.01908502726282732,0.0034000954929446726,0.11966520133437339,-0.11500207322737467,-0.008972433862870988,0.23760917935144166,-0.14787368827075129,0.015140127884517655,0.129163992825457
ADAMTS3,-0.011829843275300936,-0.006242403696422879,0.02279747432874601,-0.027973539797350153,0.011148990779640584,0.014398697817267344,-0.1963184596899261,-0.009058517542311904,-0.017151419514052555,0.07554969786028058,0.0005482505501577004,0.024700657552856917,
CD34,0.14266507440840634,-0.004152351134619337,-0.0041312263948692215,-0.03484784841497059,-0.014770106776025343,0.030364758643788806,-0.1454149195122339,0.008362513304193072,0.05654805385614506,-0.01689636617860531,0.014640084624063524,-0.04158354595422415,-0.03214098068203133
CCL23,,,,,,,-0.032903051426005955,,,,,,
PLAT,0.033650393237653536,0.000997217141117133,-0.049615345725396214,-0.0081223124946413,-0.016113485002026685,-0.16810948466153283,-0.15641376235145038,-0.15788211303245575,-0.004040105655360004,0.037269235449542394,-0.08279035105177907,0.11680372125675348,-0.04328393497833624
NTF3,,,,,,,,,0.04325406724102276,,,,
LTA,,,0.08318334448095456,-0.015257155748324782,,,,-0.021417470878897706,,,-0.03251500397891378,,
CKLF,0.01683332910561189,-0.006756887367629513,0.02144792946765804,-0.05913672298290618,-0.08176255557096354,-0.09823632198969562,-0.19341921430517553,0.03146523928700025,-0.04558142961387245,-0.10950286505950729,-0.1640731793321022,-0.011046397339694381,0.056195568356988225
CD24,-0.05522409126119062,0.047984865658577534,-0.026738374576891558,-0.022791069600986844,-0.016485230153444805,-0.0834293745401832,-0.043035314242599286,0.07209847120418404,-0.10551751505412894,0.01162850351856749,0.03904857000797457,0.1541251142555008,-0.06058979439869967
HSP90AA1,0.0795936280771898,-0.03931657677056892,0.0257130941239339,-0.002639387354601741,0.13474629095364346,0.1662214598314791,0.20553955510265107,0.000401411594870936,0.07510501227054099,0.3090079376744963,0.29193770227544513,0.2184308575461433,0.00889121789536327
BMP4,0.06349243755869062,-0.0275918647876245,-0.014015222175024121,-0.03559677590671422,-0.03904562541194894,-0.09472312339993423,0.02733644025123743,0.006219071809864401,-0.04047077904508887,0.09382909273005426,0.036681913885683176,0.027082388514598262,
SCGB3A1,,-0.028191255137622426,,,-0.023960138734958437,0.03303701919552382,,,-0.02598541955216176,-0.052519386671169135,0.022657577157102548,0.023785311976807857,
IGFBP4,-0.00239636237727435,-0.0076185103207275316,-0.033478644163910255,-0.042547115069600114,-0.0803946846878918,-0.05595225400748991,-0.08893418692729643,-0.096889536166003,-0.045254162767227615,-0.09847039727738345,-0.0999774863010826,0.06128379865462903,-0.029008044276951896
RSPO4,-0.0346475835778636,,0.03810128983797086,-0.02335374993263501,-0.027653894944398995,,,-0.02017214934800857,0.1380296455871688,,-0.045103429415300135,-0.03413965848586779,
LEFTY2,0.04000161717378728,-0.017590639701191475,-0.013383552719984752,-0.007946511599475268,-0.008481995728707876,0.004500820260522678,-0.09278626344022894,-0.043224971138571606,-0.02849332617981515,-0.0035857197355031734,-0.040139409296294164,0.07359387026821039,
PF4,,-0.029243901846898176,-0.012026457023707748,-0.01038608268946311,,,,,,,,0.08590179017700603,
ANGPTL2,0.03132709859428508,0.006575758728104421,-0.03396153107980132,0.04566929793005142,-0.050262384994304014,-0.12193450298928164,-0.16507987625320297,-0.01649485583339099,-0.03947855874115689,-0.1724307787078395,-0.2187335141199359,0.08795272715069738,-0.014320608829396893
LRIG2,-0.08521176043034603,-0.020292101779688047,-0.01998247219620251,0.047960428533229155,0.0422342158860507,-0.034349631757744366,-0.07011049699615561,-0.019959240485436736,-0.045165864295567314,0.06664949084741961,-0.08721025961598522,0.0067573521804627085,-0.009893649517306332
ICOSLG,-0.0011631398403103145,0.016313221144035394,-0.015029796287991474,-0.013200965007923627,-0.03377008878712137,-0.06994542530069185,-0.06211994834876749,0.027682236739371174,0.010428440487989188,-0.16948665384476655,-0.09120096498676046,0.01056141685374972,0.05428546264279329
WIF1,0.33722879691271823,-0.0008598500310369023,,,0.02073340950247365,0.19340799461485295,0.18460519698915037,-0.0067354036531541515,0.013039002878887221,0.23701546987941627,0.28924087564928685,0.05349171100589002,0.24478107141838912
NPPC,-0.03653013057862497,0.02352942682425224,,-0.016111375526084173,0.06736638728620548,0.09158552841242576,0.049877073704721206,0.05517249575233772,0.006597773357587748,0.10064206029561,-0.17288837094525833,0.14907507375060344,0.0788565731675267
LYZ,0.024776977595742107,-0.04191748770145626,-0.04218501465225616,-0.05623246678217024,-0.09581990530051919,0.009032019167013159,-0.09867017818567539,-0.006514788013985584,0.0014252745892123296,-0.22375180404137776,-0.0539281139142609,0.015103369689366422,-0.06710593181159155
EREG,,,,,-0.03891559161241894,,,,,0.033492158037927815,,0.0349346127359534,
SPTAN1,0.16172252701088394,0.01542275441489982,0.013457624578960891,-0.015732159622794586,0.011692244167664302,0.087706195408568,0.12813984899309236,0.07719249450605507,-0.00835540673256529,0.31947879149378705,0.19703993691792404,0.2144523222068298,0.1059907546462867
LIPC,-0.0007517451361285635,0.09188371939343243,0.00020345400142280935,0.042419227904764996,0.08331734693184381,0.04314248295949107,-0.0649752648082409,-0.007236726376218903,,-0.06625412471531615,0.0017235144996770452,0.015301298988305652,
COL8A1,-0.13021449396798818,-0.006150625772173419,0.008047677159606519,-0.011325621525698264,-0.03360844282297157,-0.0888031862222241,-0.06524621874606396,-0.037626047676473116,-0.030484854121924237,-0.1019890061721498,-0.15833610838799386,-0.1054232108645068,
GSTM2,0.0021074484219132526,0.018345480054012382,0.07009738446288283,0.05441842182103168,0.03142939367269702,0.0073442001198067075,-0.029518996454396255,-0.02389960467650171,-0.022778555073911386,-0.07358932309868729,-0.07186355032031577,-0.0493289176094507,
SPX,0.22302994791478495,-0.020047939627547116,-0.0002926476677559708,-0.02083976316998751,0.05526737069223431,0.04810593459018775,0.11068780587288846,0.08233649646901738,0.006890539099674886,0.0628979815987752,0.2563499927628507,-0.02380125319131849,0.019563330285022308
MFGE8,-0.07037730508746899,-0.07939510463269714,0.02266954982716667,-0.034505888157254985,0.04447957575970407,0.00267397356224837,0.0021829915239728478,-0.08521833947482173,-0.002067065524862521,0.11802722937077313,-0.11764096603396339,-0.012739593420553082,0.10999281387886799
TGFA,-0.1905423149195343,0.020183203308850036,-0.0419235041371208,-0.027483828534774112,-0.04894870672192958,-0.08985538775233062,-0.15012564632600028,-0.05579365015690243,0.005855554281416565,-0.11204503083497229,-0.04894117070409848,0.0697699234523613,-0.10332022379485165
SLIT2,0.3469102374882476,0.006282342766900924,-0.031358612111995476,-0.016456933696289745,0.11237596798199243,0.051471820215617366,0.11467035174320456,0.0583265382440889,-0.009131105658474473,0.1898417195645941,0.27691318672914866,0.09454444542135024,0.10042569402099318
PLTP,-0.05831191043174021,-0.0391937158529054,-0.04302750390329922,0.04729428011118688,-0.0399532902976063,-0.09933957386484214,-0.20622751415016188,0.061767276573181054,-0.10422611798319929,-0.2815147486157597,0.0011735525274973603,-0.0747900380110313,0.08777510052455229
APOD,0.09560083603917338,0.019667334608412138,0.019620583974674654,0.03659128963692641,-0.002874984228404903,-0.07943507092625723,-0.2271427979227842,0.04686524057366845,-0.013599272886209296,-0.19402720601176007,0.16376530237804288,0.0029341240067977154,-0.03794254950469219
B2M,0.050346638993846775,0.03528679028666543,0.025506122541343282,0.04763304022472614,-0.021379858611539376,-0.18331468181867974,-0.26316086168212716,0.020011691689585682,-0.06883493256139142,-0.3316434082621953,-0.2674486359305651,0.11844199067808454,-0.21799486547469257
OMG,0.20088327259444896,0.05823931304101763,0.018539094522347147,0.03258321549174182,0.02483559989835349,0.04935350936914855,0.025750688480384875,0.0998585433752645,0.08211909675088232,-0.00904257790318916,0.20842022296606463,0.20093430701165588,-0.08619914012886738
CXCL3,-0.09292118653783384,0.013672620309314664,-0.024725251104319338,-0.040248220322003044,-0.019092911740494975,,-0.037966749117977254,-0.0620147761252404,0.0036481743715429883,0.02394591436020362,-0.02341669088948489,-0.10708079165507871,
CXCL10,-0.045872264427636145,0.024741909433539284,0.028129083012284572,0.041864549386201495,-0.04712898480721891,0.07078351656047385,-0.14409407952289757,-0.008882675499872102,-0.005802444533994309,-0.05395705698459578,-0.037211955658897,0.14710458122573386,
RSPO3,,-0.010715147534658208,,0.25077141438276457,-0.02677350536970666,0.07808384178557051,0.07827569158889257,0.016174764374183612,-0.0017475514379823418,0.09296642401370915,0.04736357255102211,0.10165051406785598,0.07569427222578615
CORT,0.0904426498024462,0.03391308189936468,0.009358961599557656,0.005526422677782361,0.1538013950612144,0.07632967238905497,0.035050144569047904,0.003436760406767081,0.042277746888282265,-0.003631407996528953,0.06795585201740599,,-0.034746074343995646
NCAN,0.04038242603859829,0.03416271846074795,0.01954157059681334,0.011341789741101135,0.11329447901145148,-0.02350487507385699,-0.047747925060776325,-0.10365022907529158,-0.01558195329844543,0.22755064173237446,-0.2319070417008397,0.17262688430472234,-0.041222255667008455
PRG4,-0.05301573170137481,-0.04239628521137206,,-0.011904090352486001,-0.01916973372288849,,-0.011450614239211114,0.011353240595819356,,,-0.028609464128402595,-0.065388792624109,
ZG16B,,0.05413457366503675,-0.014471886384454293,0.006925795444360443,,,0.0830000478273495,0.10510834786525386,,,,-0.05320679790655255,
TGM2,0.02336687445277469,-0.03243484802721529,-0.010798713586211019,-0.02958248186705736,0.0095734162087234,0.07362447750605905,-0.030258899419053516,-0.02930708791014934,-0.006148399912092909,0.010090715168777726,0.07607440639204475,0.02383259905236319,0.002077265946879541
VEGFC,-0.03803984599012198,-0.041250093422919756,0.10444814037598599,0.15928774761209416,-0.0170059608261927,0.0006687845122092378,0.022084390152843872,0.08000935879433083,0.014109263744786115,0.02268624118193217,-0.02919709851236489,-0.038271439822361426,
WNT6,-0.03589132755294768,0.019282044716783773,-0.013383553071229445,-0.01646488976225654,-0.011947610549983488,0.017263269197783506,-0.04044942322339756,-0.0544339519353466,,,-0.025481753217857474,0.030190903414252995,
NRG4,-0.003989054377366172,0.02860319534986145,,0.00505300866073815,-0.014115406677344535,-0.04676097753625864,-0.051234399105331396,0.046002622712019305,0.0290944650895619,0.14499207734803238,0.11858306391430593,0.13404729506519783,
PMCH,,-0.029926219233018674,,-0.0051280864972029945,,,,0.03138822320385551,,,,0.012013223907575954,
COL9A1,0.02927142357086808,0.05447812193718179,-0.0017513957828854685,-0.015131473219957487,0.006168873938364428,-0.10918020484587887,-0.033902337400129885,0.017084324037715364,-0.012132239099873297,0.0347850447917971,0.01738757966331527,-0.0426455215396537,-0.052940448034272405
GDF11,0.05444201728044419,-0.020220481907409184,-0.023532291982626827,0.010064200227961931,-0.0011155426769397534,-0.07362378943997519,-0.08869249839400356,-0.04458342214704954,0.03820501355201953,0.04018651263074208,-0.1067803904033652,0.04313194277990931,0.06536603901414831
IL24,,,,,,,,,,,,-0.09295600317035982,
SORBS1,0.09893699437398482,0.03967626249368026,-0.03541701418445627,0.004882155370909847,-0.014734287538285946,-0.030396310230866624,0.03304400149602164,0.03339626592536758,-0.05652692748835788,-0.019587122819923742,0.017187743979528176,0.09053389961867057,-0.012377833094289562
DLL1,0.17041979294388057,0.06673574530090891,-0.043540662468017556,0.02973716333957158,-0.011645372277244066,-0.05750210881047084,-0.09710563069890944,0.027619567177105012,0.005625733560938085,-0.0003566403252238401,-0.10085583025469545,0.06730814040213244,-0.02161552478360463
TLN1,-0.09575901059045704,-0.045043332661333375,0.04380137803119067,-0.01731484271740139,-0.05085362614614646,-0.08778692843737121,-0.20087678763825811,-0.06804329513018674,0.007527870650384501,-0.24272039092242775,-0.21534857203517244,-0.05646601438881379,-0.03993443345472435
COL2A1,0.07671438855937242,0.02038204128488768,,,-0.017121480297541243,-0.04759149985424922,-0.03796676203848276,,,,-0.023772748770099838,0.06550868271553531,
SHH,,,,-0.012370304361996575,-0.03450968182403312,0.06809205743229625,-0.002811517330199381,-0.08481864404240495,-0.009438194825108085,,-0.02268853780042226,-0.015905848981738163,
PON2,0.005013079630047389,0.04812941870235144,0.03330506859939089,0.07311641615203633,-0.046224570792830856,-0.034757787557836574,-0.2275056330091852,-0.002626608107775957,-0.0207440374518369,-0.17800153398455396,-0.16041518209099198,0.020690078012223757,-0.010749819682375596
ICAM5,0.37335675171623095,-0.030939587935516835,0.09689489533026069,0.026912707702153437,0.09329167700618499,0.08963673545903925,-0.023408316938697077,-0.01674685157855835,0.07767375227571563,0.29979066539959126,0.12565180544393129,0.06380630061418302,0.1916901078246431
HPX,0.02428184548029819,0.07241831889235438,,0.012318802097792132,0.0656452828299363,-0.04392890644910431,-0.01848655527421806,-0.004269227862350505,-0.025985416903010823,,-0.03839136730716522,-0.012739339090094668,
SFRP2,0.12542765374433762,-0.03748034883347339,,-0.01408843610015839,,-0.08979452580781537,0.04789898976136489,0.00296870815219799,0.01532511838400101,-0.11065480054610351,-0.04450910486088285,0.04648110777829286,-0.02096013024289795
CFC1,,,,,,0.03937057265583762,,0.03351010503462211,,0.08377690580389309,,0.02364897192913474,
CD70,,0.011531254272116355,,0.012865350084162022,,,,-0.057420384352112636,,,,-0.10965094912756211,
HP,0.14016034246358738,-0.0011303595137719734,,-0.01147572178260591,-0.04773511634571252,,-0.10411411221459588,-0.03535003747789955,0.03586786512173257,-0.06542258013829048,-0.037858228923902365,0.13519179039057216,
CXCL2,-0.01717537457830222,-0.020474414604952036,-0.03397330184630926,0.05223562291058175,-0.05961361866608704,-0.034015231221914674,0.000693390807440926,-0.05605969397043462,-0.03611336588470825,6.917276918989801e-05,-0.028455295820457586,-0.10075794323085928,-0.03680427456338501
NPPB,,-0.017315400517584168,,-0.037142030819429656,,,,-0.005049786856361465,,,-0.029197100635953592,,
CCK,0.2825430735870461,0.055930850996175584,0.09440816283192302,0.04136392143928456,0.1790642939834581,0.1643563198908143,0.2982097540408713,0.19716429585832906,0.09794486447748073,0.3545813115137417,0.3307716223170888,0.24336044731686132,0.15774234916172214
SEMA6A,-0.08295372476906669,0.04772372502023156,0.062245649954382885,0.017030437176089305,0.06333060068052312,-0.10848415825259,-0.18797036491042024,-0.10451631215938013,0.014221391474637208,-0.13013665780910752,-0.24108449774214613,0.03388723195506289,-0.07082889794241794
IRAK4,-0.05517081260399028,0.03635290348708047,-0.028787007195990637,0.03867450232887179,-0.02983119362814806,-0.04002423036294054,-0.11206422572628373,-0.021446291278848246,-0.053657742457171954,0.022368986898800843,-0.08987523431978427,0.07996173612916271,-0.009340680771007607
GSTP1,0.03858112387647414,-0.027273212445557984,0.05581561066206754,-0.011185920692718433,-0.03704120221032822,-0.11134397198028616,-0.23354800042095886,-0.01318791236171933,-0.05469088002809342,-0.25992412448558616,-0.227314420060847,-0.07748800076362225,-0.10918829020291253
VCAM1,-0.07928141844842909,0.028498498662205433,0.03281706930254502,0.008468827713902791,-0.07859527689767977,-0.04421056854400665,-0.21339144465656437,-0.01035406404025951,-0.05147093294850437,-0.10842083277604236,-0.05451252445064471,-0.016387483646523104,-0.043073329881917866
NXPH3,-0.07695072608393762,-0.05896126392624999,-0.055385837725840804,0.006545664060284411,0.06015630754919365,-0.056320267412514606,-0.059279527948204194,0.004410905581533726,-0.04686424272373124,0.08860032926863283,0.04799996065926076,0.057599837200722176,0.08725613113417048
MTMR4,0.00288127527194663,-0.019759283545275265,0.028281947672706892,-0.0074651728135433845,-0.007499782142908089,0.013680636959869841,0.03895483137505424,-0.019007559145956605,0.012256192468349652,0.1654843053165504,0.030515351214857808,0.10912501769256941,-0.008233702911593446
LAMC2,-0.03283273837250799,-0.02854621346712729,,0.015624854434077821,,0.07447538237932001,,-0.03393273777533973,,,,-0.008871723434826439,
IL10,-0.007333271077141076,-0.010191352504072404,0.015952673096367536,0.027130791192044645,-0.024761428612452844,,-0.04982086885417221,-0.07160411793151532,,-0.11521115329720334,-0.0006606746475031907,-0.08119809658731737,
SEMA4D,0.16696694924669167,-0.012487602517116857,0.042337123171309166,0.006982189838154822,-0.0005578794498405187,-0.05448224269881097,-0.01924235920762664,-0.008922036896365507,0.0017535419517267828,-0.18119331995515658,0.036034928616648344,0.10732932838137585,-0.09897879181241272
TRH,0.024835979116334887,-0.010354105361437452,,0.0026419174323955357,-0.016848834702187534,-0.029671687758452324,-0.03583714655466579,-0.06859859061750989,,0.033056341794390535,-0.05907275493372723,0.13895605991763219,
SEMA6D,0.003931115943815222,0.015459317591116361,0.019502125169312892,-0.01318889408577844,0.08850644728877737,-0.12343987716267107,-0.13742562732516392,-0.013677243424431933,0.05129128918158074,0.007695096094128523,-0.12450971676981443,0.022611923748022008,0.016178357419040397
CEL,,,,,0.013785888316426988,,,,,,,-0.00043774926993372595,
PDCD1LG2,0.021025787090191317,0.017725630938349154,-0.034550844116251506,0.026987631654688878,-0.037461923577227614,-0.0221167493945612,-0.08187970934474305,0.02746543948448422,-0.036312512552159976,-0.004608867657103982,-0.044707972979062524,0.03269453926197485,
SPINT1,0.04701226234322701,-0.0027473157165177377,-0.04306756643871588,0.000948881872749532,0.07886346502869442,0.006207996352598913,-0.056072923942240206,0.04276380435990894,0.15322593718934177,-0.06360787672341185,-0.0024152201578820105,0.01524934471256068,
CTHRC1,0.07351808450418516,-0.02708780841506662,-0.004348714759534684,0.01085018447105413,-0.006744087486886578,-0.14356240552805907,-0.09145682683283123,-0.03744302667224016,-0.018610942509468476,-0.047348792442272365,-0.08580052550476316,0.06186875730638514,0.06384250090989639
PODXL,0.10305773651252878,0.042647716097075544,-0.007112412145647608,-0.02524246907574855,-0.05610781936330006,-0.11289533666030244,-0.1369298807998017,-0.06351134606880622,-0.025459897182949432,0.15452791235960753,0.045344031901914994,0.123123028909199,0.043121820219054925
JAM3,-0.0736948357214342,0.016705900690319197,-0.036959917303408286,0.05166608719209083,-0.014704964035442152,-0.09161237343026855,-0.2378997554719791,-0.06168525930197915,-0.061819261709195474,-0.2285052835372425,-0.14070039077104698,0.08671743031581776,-0.017527847141176944
TGFB2,-0.010152508595805163,0.015913328971245623,0.03981378768309483,0.005120326472565997,0.042654932424740215,0.035635374701945055,-0.16262784965689997,0.024480767141670856,0.006844526676200129,0.01145553834227233,-0.15066411318593176,-0.007284316381734714,-0.06690288883687173
