,UKF243,UKF251,UKF259,UKF296,UKF334,ZH8812bulk,ZH916T1
PKM,-0.09816866768347317,0.049728578544174985,0.016000217880450987,-0.04183171718408213,-0.02314711624221113,-0.08366322777147946,-0.033045417490318925
TNF,0.0072236977064949505,-0.029760163780077765,0.10251192309080091,0.030129930900432155,-0.01565273228796662,,0.07067944695215654
GNAS,-0.00018807503920365319,-0.023018318097546935,-0.05007169729065455,-0.0468348821275446,-0.029251578256578228,-0.036849627320038464,0.0033347506021091378
BMP8B,0.007010164377069401,0.0018785109340360975,-0.018966973591854622,0.02408858322165245,-0.023423135255724706,-0.03864946936535699,-0.035406041478365034
LIPH,-0.022332199650409543,,0.07519953929356281,,,,0.044789304251961835
CCL28,0.018833665124994802,,,-0.0016266701705036882,0.11546251072295012,-0.02512601025993319,-0.013400099686899265
PTPN11,0.018425324012127087,-0.0006829295468939384,-0.008982390502408885,-0.04630408376798845,0.012216424732300757,-8.852562708207298e-05,-0.011522024186763506
ADAM12,-0.07079943066354437,-0.015960345136901928,0.009637924728057343,0.051517031006998934,-0.001415843539493238,-0.044543400947061204,-0.01402180860983942
EPO,0.06042505913051514,,-0.018966974122949853,,0.037325100127157444,,0.1024026668806838
EDN3,-0.022527003171118845,-0.0033635810480321135,-0.023611246452056076,0.03036330878116042,-0.013487549227198335,0.04633918099036241,-0.025891950673039312
CCL22,,-0.01694456450874658,,,,0.0647234756077145,-0.02201981789654292
CCL2,-0.0907748636742234,0.04054611156056911,0.013385425859753067,-0.03638297989611776,0.011130972949926668,-0.05494700268712801,-0.03226123086900819
DSCAM,-0.023374427665375206,0.030142254942882696,-0.05634242824603086,-0.011706772094219248,0.0035727425135640887,0.04372718570274474,0.006259105851991178
ANG,-0.05334844524478495,0.03600696708450283,0.05747742417265207,-0.00325259055762662,-0.022601895319613968,0.0011826390805335172,0.0031157788084841607
FBLN2,0.008097618783559218,-0.030814191238694267,0.08315066659350541,0.004356819026051463,0.0016325216768813006,0.012058861181376286,0.05334393868378369
VTN,0.03432569784183719,,0.0005488505619463703,0.013286797169225558,-0.011092879363653156,,-0.004741380791188256
VEGFA,-0.0655212186889745,0.05605211180210399,0.06415661079045586,-0.02367713175069845,-0.03067178181235991,0.024010600287546202,-0.07465467251393364
F10,,0.014413409893631716,,0.02499810404778982,,0.05158019702809736,0.04190383621695882
SERPINA1,0.06008605828000094,-0.0058651240559763835,-0.028742826778082813,0.02096884494159038,0.062206445589007876,-0.01372116762671181,0.0129440487713891
VWF,0.033534786831476655,-0.01866894715469009,-0.04112783000303851,0.013725548724822258,-0.02941368674517613,0.0006552822650227409,0.060995893305162946
GDNF,,,0.003048808785425132,,-0.013349798127669208,,
VASP,-0.02201395494792151,0.021872564484883825,-0.025249831382561903,0.056995419278029535,0.004733359752065135,-0.05776303684247539,-0.006910326462186596
ADAM15,0.02048709301680521,-0.015075795041849667,0.04375799254688344,-0.026051006928839677,-0.012168467950598913,0.07674602145325066,0.024406071108712867
WNT2,0.012364613601097606,,,-0.01990376567100584,-0.012493431775449464,,0.10211250970185756
CALCB,-0.019865026551773062,-0.02451438093351554,,,,,
OLFM2,-0.05037701869672684,-0.09367046076694406,-0.012574849386343871,0.02964730639371828,0.0314651283628606,0.014723757265794635,0.04468145448920897
MFAP2,0.018578437740337482,0.036964473600704664,-0.018323441595116258,0.0015414699066339664,-0.031247543549464348,-0.0388033278456572,0.04415909076939726
HLA-C,-0.05362775091293749,0.00966128039794614,-0.013764927840842106,-0.010598048501917855,-0.021494034621583096,0.016374209109043848,0.06794831529476958
THBS1,-0.08018159140126854,-0.02776160903927068,0.008630470177820516,-0.0018586615674828534,-0.006731140353985086,-0.0547222793947954,-0.07200882033105659
HSPA4,-0.03750218535012124,0.044446874999290724,0.02726273559940994,0.006957179494642161,0.04921986128434125,-0.05188643824415662,5.1481715512128175e-05
LMAN1,0.01761361559774418,0.021864408211113965,0.002443939099140126,-0.06480760996896477,-0.003578102297034896,-0.08191648654111916,-0.005640030406040157
LYPD3,,-0.015619362150869774,-0.013906181432183909,-0.023244823998521826,,,0.1042668523006317
APOE,-0.013328648246525911,0.04948149819982389,-0.03205839333099553,-0.009950044489969887,-0.011676182835714106,0.0006778598967701617,0.03875382038166361
SOSTDC1,0.09773196206585869,,,-0.035872683909410695,0.06655987725839867,,0.04664920996001624
ANXA1,-0.10390092744405754,0.02309676034507448,-0.04369689000243287,0.033679008280108995,0.03403285495035488,0.012351290207392906,0.010926607836796345
WNT2B,-0.036274659567867254,-0.022000454170388793,-0.05691586525109835,0.002841219939360849,-0.021860231747555445,0.0891696355836009,0.06754779250528127
AMH,-0.04037339041369441,-0.02097326736350059,0.010614987134227599,0.037509345341251256,0.08595329612272246,-0.025126007055832792,0.06416679189962757
GDF10,-0.01852255077788391,0.058178218554287744,,-0.03385048719970914,-0.025683254278587513,0.017644970622972884,0.011368832325053507
EFNB3,-0.013575752147578835,-0.012478394125431846,-0.05903070522640155,-0.055285356801184106,0.04173014784451011,0.010873539018559399,0.05279325846995525
LTB,-0.022526998235807356,0.01338532651212252,0.09385429213632478,0.050355231718864295,0.033846110218002066,0.023916723345486984,0.08417606643151758
ANGPT2,0.057062992834072256,0.053415635125758046,-0.024394253070947353,-0.036944676672739804,0.03086982900650706,-0.035712853258996625,-0.022645765553263794
NRTN,,,,,,-0.03171185406185211,
ADAM17,-0.03387060009464824,0.017396001526229273,0.00975058338059752,0.00936874028573225,-0.002643153395608562,0.0339774639511456,0.007937149516577337
LRPAP1,-0.03704811224777685,0.010944619925669665,-0.028474702562057617,-0.02859255440979086,-0.003428316377513198,0.04449451046933753,0.05310270826505737
NID1,-0.032255189770773136,0.042170144590464004,0.01196498034195373,-0.037808572008608286,-0.009551035824133806,-0.08717959958334769,0.025874559815189185
MST1,-0.04378373609263407,-0.04274783840442064,-0.09095983039909901,0.01833856764125251,0.031082655162787007,-0.016845985986916067,0.024689609327952448
IL13,,,,,-0.01565677882255878,,
DCN,-0.004677989287485736,-0.0391392041630341,-0.057732574761642994,0.03117341394693699,-0.012529382330818994,0.019710224262415522,0.03764216030644533
IGFL2,,,,,,,-0.037650599598523904
COL7A1,0.01998362662907447,0.032431685668908826,-0.016455333461848628,-0.035770560312012825,0.013795930224451693,-0.041148126866544316,0.02465478227148987
CALR,0.03012709328674626,0.08102731374751278,-0.05697227439823108,-0.013257973250065653,-0.0279404998001822,-0.015155836785537178,-0.034180694044485795
PIGA,0.03291218997615911,-0.029293694238061073,0.016217471519993937,0.0028104158023937336,-0.039299638932705876,-0.004541402500960527,0.006327258108927845
CD200,0.06170947958950325,-0.013782224320540932,0.009834918252697928,-0.01911107104441252,0.004105489276430784,-0.038815964630571125,0.09092598059090701
GRP,,-0.01491539284886696,,-0.02440663132251983,-0.013487551257175098,-0.034703074954139955,-0.016908416583806027
CDH1,,-0.025649204555752696,0.012276522016036498,,0.008723454846802878,0.02995883535157811,-0.028671606296722784
LPL,-0.0692297660332083,0.000972020876692813,-0.0105394268166749,-0.03117105856778057,0.04032612088038809,-0.044824138652804164,0.012558133534312736
SEMA5A,0.0214395216444518,0.032343210120199854,-0.043573613674707974,0.04010740137571693,-0.003300929234250259,-0.05060447436350353,0.06927084297318702
SEMA7A,0.12258378190807691,0.013488837730180139,-0.029921144496382595,-0.004601925352440608,0.02786621284541576,-0.01425568193415734,0.001748960262335136
SEMA4G,-0.053654346186320416,-0.02428480152439667,0.0068551873269431995,0.06072806003995402,-0.025183292787053745,0.06269921514044688,0.06006410329638405
SEMA3B,-0.05559491125193986,0.02597039723713767,-0.0270087110612276,-0.013272189448723049,-0.008771486206006096,0.04332077221266206,0.032914803402119164
RPH3A,0.04247231710019263,-0.04502206322629854,0.005247057191252836,0.03587820511157823,0.03845082481242354,0.04614229928134527,-0.034266454545405715
JAG2,-0.01912758790830234,0.02682782580638763,-0.04419183028982121,-0.03356681230816046,0.011397018946169797,0.019152551649340457,0.0640135640225526
CGN,-0.002110102192659112,-0.020307675965871054,0.018386048166953495,-0.018484615522052557,-0.01199573352357778,-0.008451178513904046,-0.01667915303067951
GDF15,0.04193576393901057,0.0724267930717828,0.019725266724062978,,0.006588622833248988,-0.03318113223942632,0.04598786268579304
SEMA4F,0.07204937994991126,-0.0016606373345632339,0.029068845806227327,-0.03038464228807861,-0.042887386161423874,-0.03914312183490192,0.07765772345610619
NXPH1,-0.00477865405912631,-0.013119407389519106,-0.05022228293048722,0.012303959789142635,-0.007041208929562901,0.04699204293636067,0.09077177552481192
ARF1,0.07241000479722129,-0.031248572341787868,0.025434274597179857,-0.019622615671196112,0.008179198214010088,-0.028262753993968926,-0.030001596903068625
DSC3,,,,,,,-0.014249896687986447
EBI3,0.04639842377310482,-0.062402941988078296,-0.012629300628883414,-0.00856596442108875,0.001976439799018327,0.1068262153071673,0.024865453200062233
TIMP1,-0.12905868887914632,0.03031173672917435,0.06286511397391938,-0.009329108718212296,-0.005323313696668869,-0.029058060108024412,-0.05939992585514293
SEMA3C,-0.028800489699315944,-0.006821333463714717,0.0013570113126278721,-0.05372100011337016,0.0019637423799938564,0.07189042988896589,0.03878655623342648
GNRH2,,,,,,,-0.015441705155102459
GAS6,-0.04206061501950195,0.025854129969430158,-0.04211408837812016,0.0444799233260376,-0.000801815424266901,-0.11054798459214107,0.08804000539732322
MEPE,0.10489197140540582,,-0.03858550542711231,-0.02444456366560117,-0.02473225372806064,,0.0018747546256166756
SERPINE1,-0.1246567324545409,0.02551877987827426,0.08027354030154712,0.02389512249382299,-0.08371077937667988,-0.00026384915445636943,-0.07643680448893879
RSPO2,0.03004996090007958,-0.023346922949831064,-0.015714919720107117,-0.03215807356265543,0.06981056743522539,0.03252174518914754,-0.0379232044169149
SHBG,-0.026499015454372693,0.09658302135819144,0.02037125933427692,-0.02995823760795441,-0.0107581371998164,-0.041985414736821026,-3.803641533476023e-05
LGALS3BP,-0.1238453219297665,-0.04881997170633713,0.0006225735132740197,-0.03380600984588268,-0.032318164030229926,-0.03163906041310873,-0.002161302723380185
LAMB1,-0.04808690589675049,-0.010327238765375689,-0.028201673402896307,-0.015836678237876295,-0.06056574827307838,-0.039832043183994296,-0.0217690521083639
SPTBN2,0.12176593492264473,0.00941867786055575,-0.02391950287546742,0.022102615066805754,0.012686365813338417,-0.008097131982996232,-0.0067988798959709015
COL1A2,-0.10562607323586594,0.03278786811934951,-0.03608939575630604,-0.016741806859898407,-0.032093134201561554,-0.00459190034846868,-0.054823627909121916
DEFB1,,-0.01320230841269593,,,,,0.009575243368106478
CEACAM16,,,,,0.10494567666263595,,
WNT11,,,-0.007889700181691984,-0.03607624045997829,,,-0.018911396821979946
LGALS1,-0.0766652529598291,0.009640691525073667,0.08963155152277326,0.01816797968280906,-0.008349612910467387,-0.03250798887065254,-0.028892247553929037
BCAN,-0.01214280207921398,-0.01806751817984927,-0.08413518495933689,0.005733498447106361,-0.0013831339852680054,0.023756381331321724,0.0658998469823463
ANOS1,-0.05409109128086614,0.03240069040758117,-0.025883783163991467,-0.029660845710249333,-0.048701214868881605,-0.02306563618064276,0.0898740664129577
EDA,-0.028627415295929097,-0.014884915896651973,0.03993958562156646,0.0607897623171341,-0.007978314247409605,-0.03422571391487876,0.09017376178666366
FGF22,0.013696889466101024,-0.01817937413280706,,-0.021554563670415024,0.004702533591452926,0.055722003599125554,0.0036253231050639126
SHANK1,,-0.014734430578009909,-0.025608923442557482,0.015435716247743767,0.07622121490581647,,-0.025404692645926867
RAET1G,,,,,,,0.14953213731232579
TGFB1,0.04083155846520021,-0.0024290864495138177,0.013749812739476864,-0.013245034578459276,-0.03501138533977695,0.08007049446519127,0.006843265707969833
MSTN,0.11825251395230046,-0.018957606873730583,0.022293576941740615,0.05068952702316123,-0.024750574360756672,-0.022850145246342005,0.0031955787420895466
WNT4,-0.021130528473333424,-0.017260959877348502,,-0.009445574784146864,-0.014924513368363672,0.0997989074149634,0.05316493745300015
TNFSF4,-0.03732754301636366,0.008758806741677548,0.014084951581107124,0.02189117145422222,0.0369651734678031,-0.03771156388027818,0.09308148536585116
NTN1,-0.037460792968206764,0.07700822188889336,0.003400823465832283,0.009627580577326843,0.03581151284708869,-0.03184655916382423,0.06157048363770337
CXCL12,0.0346780807685036,-0.024443790515262454,-0.0062134018718789695,0.019263421528172828,0.0015977473278073323,-0.04219020211894193,0.020225188921710657
GNRH1,0.11565410298197279,-0.02381989035998739,0.03158490878450701,-0.029839490939540934,-0.037160971267740074,-0.02480384472008999,0.07383149020325826
RIMS1,0.1147077605787872,-0.02622404091726493,-0.026659188561340336,-0.009244411616983701,0.02981774767749998,0.05077268399619231,-0.01614721960617422
FGF14,0.037907891708251054,-0.011033261803032325,-0.02427671503724325,-0.0031977927214906833,0.010108704589462461,-0.04054707367422913,-0.0068930588540465675
IGF1,0.00035648281803281356,0.10388056906379162,-0.043135720214006384,0.06031000824252872,-0.023834118948390094,-0.0354411944917879,0.011594915633813747
TNFSF10,-0.03504255200370857,0.024881649281266766,0.009275793774711225,-0.024511675807833318,0.08268755553548258,-0.054617334613767846,0.0652546459462025
GDF5,-0.03975149088965698,,,0.031952348195165126,-0.010926735627916802,-0.05599826293538378,0.011249046554347655
CHAD,,,,-0.018113505082767708,,-0.027578330113790937,
RGMA,-0.09547004285785993,-0.07432160730788488,0.008705157161532634,-0.0015352830866755373,-0.001184918507134138,0.008850682180994524,0.055826064144143574
CLEC3A,,,,0.028534487685983594,,,
WNT16,-0.030333875218890707,-0.013402965195777867,-0.024292738645732417,0.017514981267353086,,-0.022782637476970853,0.01572633377145434
CX3CL1,0.02316717735842945,-0.06800868362708411,0.0309600029497712,-0.03807920967389348,0.046693006719993435,-0.026115563349957852,0.05679935066694927
FGF1,-0.07045565980608917,-0.038295060268384695,-0.004641345026438102,-0.025684626541646924,-0.030130471036043285,0.04859745519524639,0.08020911138283512
ALOX5AP,-0.03047355239828177,0.018788476129189838,-0.05117214818993836,0.053936252001815135,-0.011717703640153785,0.05479968258846656,-0.02732931589567106
IL1RN,-0.060989763335988295,0.0150425830140124,0.08332263212153053,,0.016508420299593242,,-0.04462709982509401
NPW,0.04197804235886772,,-0.017604662608096,,-0.013070208604731744,-0.02544437911801216,0.011258602593708832
CXCL9,0.05751570364751863,-0.021234231014646245,-0.043198139345525716,-0.02155456046591188,,-0.02984670231702547,-0.0006461309459189746
ANGPTL4,-0.0784041336812801,-0.029407487102806443,0.05286717962573584,0.026588959457416808,0.00863303709271307,-0.0033394649064632637,-0.006502932227975904
UCN2,,,0.010932796860514333,,,,
OBP2A,,,,,,,-0.016006358790222115
COL4A3,-0.029257021022322662,-0.0326609584132482,0.04656150221108544,-0.03100937844721373,-0.01479923486302537,0.059148882882232225,0.03800123773000156
NRG3,0.03142810290261142,0.04418190657043963,-0.043881244575169814,0.04389864041781308,0.01934015490152878,0.00453997714895423,0.03993095274595428
IL23A,0.056583438236599545,-0.017878098562056903,-0.003981132101654689,,0.056256515044764345,,0.014487136868599886
COLQ,0.06339917497546638,0.036186759871305,-0.02033068409655311,0.028969764630242787,-0.01099126411878248,0.04657923651025639,0.02142357865157046
SCGB1A1,,-0.013600789005372711,,,,,
TNFSF12,-0.03665369566790576,-0.00770571687048666,0.01669593259685917,0.021364829278067442,-0.034588462567964676,-0.028789182176729565,0.03688890857009365
DKK2,-0.029412753849858718,-0.015960340763791568,-0.012386931484109586,0.004052438994843768,,,0.0362789602059123
FYN,-0.09373741560707465,0.0203741990079424,-0.07407936504159093,0.035878383569427186,0.024752704311102977,0.004402613197374576,0.05598424072536059
ACE,0.04347788658996409,-4.818248891059709e-06,0.009604265582960233,-0.009406789882635977,-0.011784593660837847,0.002360466319401645,0.040890723420777764
IL18,-0.01420388922030418,-0.011226752365927507,-0.013779585465039145,0.005650937810587329,-0.002035253242521082,-0.037109197162390174,0.048410795918290346
PPBP,,,,,,-0.02929442788046294,
CCL27,0.07780075657232058,,-0.018745674975321862,-0.015278920035365347,0.05920527460884398,-0.0314514154073277,0.07466704392423733
SERPING1,-0.09741563147949196,-0.014951934312390225,-0.01585097599932447,-0.021704448424623168,-0.008940900694575605,-0.0059719524533575485,-0.03301527559633766
AZGP1,0.020291949826203415,0.024679837063768476,0.034504096066191196,0.022609174120460276,0.03313632871102768,-0.024198365878332025,0.038668458899955405
INHA,0.04385111198180678,-0.020841682841458573,0.025767139854455726,0.03644483099255453,-0.02848442258601017,-0.025444378967197295,-0.031147678823335558
SEMA3G,-0.026835383840925996,0.04929325669544007,-0.023013268591371972,0.011012780713588646,0.0040030969061659715,-0.023474392826230386,-0.027536049817517092
COL6A1,-0.10450066448989724,0.03155270293100705,0.0269765108100455,-0.019856099749280723,-0.017641861135394392,-0.06616638542430524,-0.03494544711084596
FGF17,-0.019426862496129106,0.006936813517160886,-0.022912289200710704,-0.029839486258985796,0.0064205833787684356,,-0.015249150671297354
TNFSF8,-0.014688251688827302,-0.013202309771871893,-0.015571775967593897,,,-0.022782646334172475,0.07805315569544279
FGF20,,0.05265633969567633,0.01553566910504011,-0.0215983947126895,-0.01428799999056202,0.04617696261249089,-0.02625247305791719
ICAM3,-0.00056861018350723,0.002933402085582074,0.032757166419416,0.1118900017628908,0.02682967867823248,-0.026941765287819854,0.0775753863635469
LAMA4,-0.04528670690511614,0.024849258583946262,-0.007186869852083889,0.06289676449814306,0.05222475745544949,-0.024094327139000542,-0.027570398285764033
INHBE,0.12583560834232949,,,,,,
DLL4,0.08139615032470979,-0.01154120856452902,0.011199230831790351,0.031173197229038913,-0.030292211795543308,-0.03435745472519651,0.03696485720631453
SEMA3A,0.078234672889505,0.015278434158486603,-0.012104708933691697,-0.01353979129379442,-0.00818948162319011,0.002937663201618959,-0.04338250733491877
RLN2,,-0.01417840495871046,0.02182855460240088,-0.0514580881440073,0.04883778770612574,0.058158903549367647,-0.01759923070834829
C5,-0.053016193802259484,0.030777190740646172,0.030899546412930263,-0.011009325066641495,0.003927756237532553,0.037389020828347365,0.10246382185251839
COMP,,,,,,-0.027282829891549717,0.11195830389107711
EDN2,-0.019865020094697722,,,,-0.029666606897243087,,
C1QA,0.0029991047896317535,0.02195448937996295,-0.07145261090165574,-0.0160873307074452,-0.029761862656425598,-0.05271183330817056,-0.005680310813992724
UTS2B,0.2056373820320427,-0.016128290975804108,0.002402252368252274,0.004916570864841861,,,0.07090147503900185
COL9A3,-0.053816632785424076,-0.025935877038419028,-0.017985843408059185,0.016012467147127892,-0.023450337874546465,0.011034767105833109,0.08444870489024145
DLK1,,,-0.003323265191293076,,,,
HGF,0.03461325130691339,0.012402393342466485,0.009168498372793304,0.003752486754792839,-0.017145177228392122,-0.06586403982552586,0.060464569334530115
P4HB,0.006447369722292193,-0.02004692568009106,-0.019282178167157344,-0.01871260826255423,-0.007133886373784342,-0.10421765765408285,-0.024918186353545792
ADCYAP1,,-0.02003585325730838,-0.022215617780640066,-0.029239520334116472,0.004297302511891983,0.0016646521649047036,0.11174363705777292
GREM1,-0.015795394373111976,-0.003189780826615962,-0.013582620348166803,-0.00038774942368385444,-0.027373612526671583,0.018576771066414925,-0.045512716087372285
EGF,-0.021385540710271687,-0.006946472898343439,-0.03180885753397895,-0.016150689599065127,0.01311426338302089,0.11109375440792532,-0.013297811365588816
VEGFB,-0.05759355432932441,0.05591582700689751,-0.0428474327374011,0.025141379366472354,-0.014204309177633828,-0.008241428183413245,-0.022299474653462995
FARP2,-0.030112376310643955,0.008690069159564402,-0.017548152335480238,0.0013180989791503383,0.02548330651412844,0.02037349603445223,0.07129652742092661
BMP3,,,,-0.034605946107818315,,,
IHH,,,,-0.02374569911953381,,,
LAMA2,-0.052190270059737295,0.08577993215103746,-0.034819772176341024,-0.010887447735073445,0.00047134580823460795,0.00029635542764770825,0.0007852535891650698
NRG1,0.057692394729044666,0.02151319372022323,0.04108967279600898,0.006905503349821108,-0.02273583567509499,,0.04990068440044394
SPINK1,0.05851700394477665,,0.08593545347009118,,-0.011256681669655887,,-0.007853100970971432
EFEMP2,-0.1196762160998521,0.016877518265600355,-0.007290438067460065,0.011287845416929829,-0.00041181258915918954,-0.04558072262535993,-0.01407570113579832
SELPLG,-0.024630639128976298,-0.032239594447552346,-0.061970429558494765,-0.054368121159005446,-0.01999447712258628,-0.01583571905024292,0.0737962735197137
GDF6,-0.01852254934484589,,-0.017604664131231813,,,,
HLA-E,-0.010605423522545978,0.03139062727293794,-0.055825999732652204,-0.007241801119264975,0.013980351098288657,0.015718355591271934,0.04360298905268215
PTN,-0.08856909966087148,0.008635992988933913,-0.06200128694260649,-0.013389682883224367,0.01037920520432841,-0.038281343840226,0.02295999331572038
CD274,-0.025993089946118972,0.004247918761264647,0.0651754859837152,-0.020578877470501043,-0.018525585082705187,-0.016820962053830855,-0.013411180913280127
FGF10,,,,-0.019383037995775287,,,
CD14,-0.03245097295071415,0.039758990852740185,-0.105423500565426,-0.018645332413787866,-0.013739738033921938,0.004036704213124884,0.004406592208800508
SFTPD,0.18175749574816075,-0.022498319971767006,,0.028712079222559275,-0.0006636515376536145,0.02508128403802296,0.029257946242235666
SLIT1,0.021473924929302207,0.014376776891770445,-0.030422056839462877,-0.0011426443394627077,-0.007265515014294376,-0.021761049604072834,-0.04808123998309096
CNTF,,,-0.01238693021073014,-0.00042555272323301725,-0.013070208665330624,-0.0023998829972428034,
BST1,0.008375629010445982,0.0232488467690427,0.053347084386375976,-0.03258693100393664,0.021763401621407576,0.005419596137391333,0.001809597378200852
AGTRAP,-0.075734342838245,-0.034054096826495676,-0.029658694043892795,0.02704034960083305,0.04019038996811654,-0.0067287551808360175,0.012542910127880998
LAMC1,-0.010942691075612788,-0.009250081841452694,-0.016255130652082807,-0.031189184333588645,0.031584460871375605,0.0015869806872149082,0.005667949969439256
COL6A3,0.043397172675377384,-0.020709344079070355,0.012438058697382579,-0.020648279499799582,-0.024546369170167143,0.017474433165970492,-0.02198834846771467
FN1,-0.09551578379848083,0.022880596478126125,-0.011722627393970906,-0.013435684645707352,-0.03627955508204007,0.011163765447377908,-0.0343423381712469
MIF,-0.05899907536192152,-0.03115195249087591,0.10079437931327082,-0.04950118057071406,-0.005696043825934067,0.03394387445839244,0.05002930595234795
JAG1,-0.09055195045990475,0.024310671926135244,0.003719461170697021,-0.058224517045779946,0.0016899431405635597,0.0011861199623754218,-0.059424552871314894
NID2,-0.04480496436985071,0.09396506208797248,-0.00602119093897933,-0.018289477078465947,-0.029102402655984443,-0.023724312970981307,-0.0006238895236822916
EFNB1,-0.007321768916807568,0.054332157273361104,-0.042844064877407606,-0.014021120105603592,-0.01869353846766125,-0.06471090341350676,0.0605610333297499
COL4A2,-0.03617960880319125,-0.005336090190448018,-0.02339138808870414,-0.0301970143709415,-0.014344093503154284,-0.01333516494069972,-0.010348565607741443
SPP1,-0.07844993840544454,0.02400375734136873,0.059584137294694174,0.0208208488400623,-0.007207055763450938,-0.02657289392522956,-0.09201219155707356
PODXL2,0.056120680439847845,0.008033771362121888,-0.0012092232495836386,0.09951589603208437,-0.019945789499365582,-0.028170646743582807,0.0533720542231887
IFNE,,,,-0.004417150650345453,,,
FGF9,0.00614762577001063,0.027228145584805005,-0.03391582214221946,0.01773915789176745,-0.024408733517434927,,-0.024909494278926247
ITIH2,-0.014688267326426628,,-0.016549416947214235,-0.033064624089496834,0.0585346798113724,-0.006017661981344856,0.09185908088807027
ADAM10,-0.004606508002206174,0.02866879626338229,-0.04505256501329925,-0.023156171318602627,-0.024137108748062543,-0.05062667493648603,-0.022341054513590163
CFH,0.0030158916876080904,-0.024486784051163796,0.006845122053790108,-0.04292987552518889,0.0055373976844476066,-0.017242439063318928,0.024957008886599037
COL4A5,-0.03495669715196219,0.0673688642818877,0.03499403803539335,0.019347812079287183,0.014027866838249702,-0.029909608317297907,0.027855182180543645
LTBP3,-0.10368077792040169,-0.030221861212766366,-0.021829553158424997,0.07341801546118583,-0.021255932959479636,0.012631128553728126,-0.03152044743495702
GNB3,-0.040620442970033754,0.05954262332016215,-0.01470515506366062,-0.014343951850316552,-0.013931694226595763,-0.040108310326174436,0.06157894908170075
COL6A2,-0.03925547656519244,0.006862279097870393,0.013087722030146019,-0.008850783935686397,-0.028097006205068033,-0.001058765870030436,-0.013157861248338485
PLG,,,,,0.03488788776248057,,
GDF9,-0.0020779168134232315,0.0227329772941154,0.05022565689395546,-0.02659222427023264,-0.039588565406118124,-0.005356027292660779,0.015307410900601014
NCAM1,-0.07005764902432397,-0.047415863987595876,-0.031766722310971614,0.017583996436720623,-0.03463613401049434,-0.05065678567930852,0.01073488423892415
APOC2,-0.007353886273538331,-0.06078161335171468,-0.017326339039663192,-0.011438135137583445,0.038786854828423915,-0.07448513613170708,0.10314354110389058
BST2,-0.03311878512552081,-0.00668317186213309,0.0011778801143634099,-0.01652351815982484,0.004217248959649214,-0.00702662188997096,0.06460106454652625
COL5A1,-0.06725919039389218,0.008865083537335004,-0.007579235809689736,0.005644125726738313,0.013583730255364872,-0.06873553183915793,-0.03713366388780295
CALM3,0.047941260701455914,0.06972008245112572,-0.058693972762837346,-0.039289723507403555,0.025088313161643918,-0.019038635332493784,-0.02437741529684926
THBS2,-0.008555075352192187,0.014241938126528061,0.0271273869675024,-0.020479726353704243,0.015613688456418646,0.011469752998055477,-0.01976156252018495
SERPINE2,0.02713453347485766,0.0060985940833480235,0.06348301797976427,-0.031202625831743085,0.002412227736220499,0.003972536275787712,0.04973832612559745
EFNB2,-0.038520579974259644,0.12510924474976204,0.0042801426197363384,-0.006537345426453082,-0.024500174408405344,0.03437252657626483,0.023805567198183598
PROK1,,0.0015263663693838038,0.036584995533258835,,,-0.023474379175301284,
LACRT,,,,-0.013175731378081604,,,
MMP9,-0.01942685892768175,-0.013402967756917608,-0.05570882537830962,,0.031124664076352653,-0.043149280873154484,-0.02307693573708648
NPPA,0.00012136386476343273,-0.016082395333489232,-0.06061455593931098,0.03698275638622407,0.05506686811118946,0.0373873393976124,-0.01906962558730866
APOB,,-0.01360079036524865,,-0.018113505053981443,,0.053757388265712844,-0.014454940660331926
C4B,-0.02133493869738809,-0.01561936375207539,0.034796237964450506,,0.06644472679399192,-0.026070386804117343,-0.016006363265792044
NTNG2,0.06464035839717379,-0.006508837546208207,-0.005534051735482418,-0.011085875406481586,-0.015139950002376657,0.02263310520669762,0.05863630349038042
LAMA1,-0.02369197624319369,0.008138195934565214,0.010689146607521235,-0.035095470419433714,-0.006355678991432,-0.014779494255818015,0.04098329751714203
UCN,-0.03861588691299721,0.025840080631684383,-0.010121564080292172,0.020205893686741482,0.017477368437607207,0.03305513995061949,0.0774905444606088
ARTN,0.06967542577971997,,-0.007495473370256876,,0.08809444022223661,0.000554569125099123,-0.024794018487323002
PDGFD,-0.0008447379340945272,0.031277263454253156,-0.01884059558614793,-0.026984363051435204,0.04124278315063799,-0.02241813981886186,0.03388062359249734
EDN1,0.07558905514249577,-0.0033473775208084327,0.0021421548428839734,0.08049019463491888,0.015482027021890214,-0.04985223427355681,0.057869938922552516
ARPC5,0.03067354578828976,0.03297159621334062,-0.03810127044252629,0.00886567543845647,-0.021596337465978915,-0.09693475110362804,-0.003463356077233856
GSTO1,0.004726679022613392,0.009477511059573585,0.059666635623124166,0.012703956549338957,-0.007661104180749538,-0.02483210905860487,0.0545552757711918
PROK2,,,,-0.009216785234571106,,,-0.013179542618346581
SYK,-0.02656157810588269,0.02206945053490862,-0.005269914702841667,0.03889374123083103,-0.02044810888669504,-0.030109114101184727,0.029796674131757517
CD40LG,,,,,,,0.01093053934259554
ST6GAL1,-0.0025817610556632385,-0.09168566395314075,-0.06383089847909712,-0.005393180246793492,-0.03858855851982461,0.03826153611315116,0.03031598302852702
WNT3,0.003497884678023621,-0.046636666813456774,0.016427454344400697,0.018737765737683567,-0.001462035365060939,-0.004649561479084773,0.09755790066606079
