,UKF248,ZH916T1,ZH916bulk
IGFL3,,0.009067176131246411,
BMP1,0.05833538735618695,0.07062075270331,0.011124582288210234
NDP,-0.02122478767210808,0.003972521725127217,-0.07996119313080303
TNFSF18,0.09311688340278343,0.03566681301442734,-0.025347688640956174
RTN4,-0.007913231489872271,-0.021376123644194382,0.04614140470215163
HEBP1,0.05914244523961422,0.02697935795220286,0.011124302849710074
WNT7B,-0.036211646256648626,-0.022568714545636994,0.09745853438802689
PTMA,0.019240032072776286,0.06618358890214945,-0.010026948026250253
FASLG,,-0.014042016557090822,
CEACAM1,-0.01557393833371521,0.02262421016345931,
PDAP1,-0.06323349897936054,-0.021840648086178797,-0.037419305111377296
QDPR,-0.02459079508154414,-0.019748519280032826,-0.013512804230581441
POMC,0.05808752479711391,0.05030161728572075,-0.02484536431394963
CCL18,-0.01943480355206394,,
CCL17,,-0.012727510815054245,
VEGFD,-0.01943480972352434,,
TNFSF13,0.03133595426197498,0.09975913450874158,0.04765397013676722
WNT5A,-0.013581414518586413,0.05961427100206519,0.07198858922185541
CXCL8,-0.027665997331856162,-0.005983438506330527,-0.021815623155322067
GRN,0.09335567843518577,0.04549808392617657,0.0258283457810194
MIA,-0.01727887922098981,0.030007958376022947,0.04596192639772291
COL4A4,-0.02334104116279757,-0.014378095844950612,-0.030818868636589055
TAC1,-0.0056135818864369415,-0.01673160715416095,0.1049515348626997
RARRES2,-0.009717158937687688,-0.06580068510919876,-0.03377308713159518
FGF7,,-0.004761994910803989,-0.0640747809806583
HBEGF,-0.012176022886691314,0.007893136443728166,0.010577657145875894
CSF3,,-0.013400105437965232,-0.017302724601962197
PI3,-0.020446232742181596,-0.029113977368090124,-3.741048222390895e-05
PCSK1N,-0.014261614588588845,-0.000422469608272214,0.029570028777374018
NTS,,-0.01984372889893455,
SFRP1,0.03753983815607768,0.024674719106337954,0.0810527790001002
CXCL13,,,-0.02629533968587071
MICA,0.05219449485878962,-0.03602941251058605,-0.058529719301255445
