,UKF243,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.004126067329528228,0.023878672061941324,-0.01234589821322506,-0.0008712495725106761,0.02028698878256617,-0.06434296127186029,-0.024116553368219395,-0.0039091396335827425,-0.06815178318987046,0.031113546918674656,0.05929207308574336,0.04530235295164936,-0.0426821898797135,-0.01135466882993771,0.05821459958805372,-0.03311588472702808,-0.06746594605081638
MIA,0.08514525468022965,0.04517699019762723,0.05111423329474782,-0.04164129080641734,-0.019488961903382996,0.015579279672594197,-0.014188175039228562,-0.029669262441929644,0.053894224146101434,-0.017676665238294014,0.010555879190352644,0.01440070080111976,0.08394758129349962,-0.002269143672112604,0.07273473407135563,0.036724402611127756,0.03136907476171324
COL4A4,0.03868846336970013,0.038843522421738746,0.02334607480826133,0.03514618528738484,-0.016402002947186307,-0.016435346959405277,-0.0238350057177737,0.07008778571660147,,,-0.04427107466279923,0.03348708291127517,0.006892854916949313,-0.03170362005523751,-0.011482741432562478,0.020393052288739093,0.0649418628798005
TAC1,-0.00781850537635068,0.03138227225563609,0.018360002302878563,-0.016004448913978196,0.022362723090326234,6.537362124597948e-05,-0.015072107638745124,0.0395038859242653,,,,,,,0.02199931973735679,0.004466845988575252,-0.026216466930457767
RARRES2,-0.05994542614824558,0.014020269647990719,-0.03203308570656629,-0.027998431934538676,0.013846007209521791,-0.00017855396411534387,-0.04422794865622254,0.020410038293294883,0.038139052725241124,0.11476537044633982,0.08640909471431873,-0.01772892100209625,-0.04834626262514262,0.008254427281501516,0.01472003086994812,-0.007115745809739355,0.08280491583164745
FGF7,0.011038066246632892,-0.04308007969134479,-0.02498541230865301,-0.026276164223027365,-0.006027380003341176,0.01152213582613691,0.010793214239693113,-0.04209772634202976,0.02117604373238425,-0.02944325025170248,-0.0682971580182403,-0.03426640231100353,0.07673195539176396,-0.00899746650390777,0.013149969281948413,0.03892179723074154,-0.0018775094500938848
EFNA2,,,,,,,,,,,,,-0.025193114708807994,,,,
HBEGF,-0.03335671530276921,0.00590605895687171,0.03533678992526113,-0.0223972733833056,0.06119103903562589,-0.009652614147205215,-0.004117663129281417,0.006148408634486057,0.11123921769355377,0.10840786903599249,-0.030864990023577035,0.04512380325939166,0.017118157029783282,-0.025643107187666384,0.02044570041280781,-0.049023116372814646,-0.004576490014464785
CSF3,-0.03738588678630241,-0.005416021322943699,-0.0270835095179106,-0.010769841006787387,,,,,,,,-0.007341970741994078,-0.007511703798328865,,-0.03308544371803007,-0.021603066133904676,0.06300030447497933
PI3,-0.030944731078986903,-0.025501410151003878,0.022520141239821115,-0.04209761216934583,,,,,,0.11043743692260895,,-0.07145869117889883,-0.12881014721856085,0.03870806436655476,0.0034440960459940846,-0.011582820029423556,0.061117354753837755
PCSK1N,0.029042391215872085,-0.015589444974977034,0.0239257239979013,-0.01621089834386457,-0.008644562860139746,0.00024144038443449242,0.007980769501318789,0.05295901065659242,0.04839037131499303,0.048458148782484334,-0.071204869865663,0.026287728583926254,-0.025789000989672028,-0.01734508115038375,0.03273761392399543,0.06111251413287342,-0.08862481241240637
NTS,,,,-0.006526995933479545,-0.0019114847745836487,-0.018775473414429384,-0.04024117318568502,,,,,-0.02701953687296796,-0.00420522750673456,,-0.013858573715674977,-0.0059243797877564395,
SFRP1,-0.03691725804107233,,-0.019826457767060046,-0.015655930098235866,0.05408215529705958,-0.0259885125622064,-0.01700780514244658,-0.03724554747935973,0.021294198280628153,-0.0302089729778253,0.026161224714003808,0.0769575968049166,0.003465663824323754,-0.02544510838419773,-0.033426773368128375,-0.005442666984419169,-0.04122868892859725
CXCL13,,-0.018412484333583164,,-0.015515226662712281,,,,,,,,0.021097502953028036,0.014445647597426317,,0.0015592145752191785,,-0.03350412047569018
MICA,-0.06991462151269416,-0.04214424133538168,0.03297325367823042,-0.06231759103432997,0.0666346279718831,-0.016458181065350887,0.02831327487652731,0.002154431500638308,0.1387504737592352,-0.025159846242880306,-0.10467506767384847,0.0331569098368099,0.05588156161964295,0.011982234203111425,0.04638081672943369,0.06552971283057159,0.02550800236371
TG,-0.029802518996688687,,-0.021395889120496475,-0.009782580134267135,0.04282314491852997,-0.01585967376764452,0.011074668194018108,-0.030363730545864942,-0.018925309205201597,0.10869534343068327,0.08873419196264212,-8.144673850445496e-05,-0.014746952142795386,,0.02908004085428232,-0.021073582933794445,-0.0369217141459913
ADA,0.037688568851869594,-0.05003306694195406,-0.010466588825048136,-0.02038224397082815,0.013497867443923272,0.010512033855474752,-0.01998995259725145,0.10038700264562998,0.025342475261280063,0.04177653134571503,-0.0201214304754419,-0.06403820835476763,0.060981082499132026,0.011816244532910745,-0.011911701779498398,0.00862234182083283,-0.022455652840096332
LAMC3,0.07569993655612887,-0.023267347889377333,-0.026595385845178524,-0.054341183155199035,0.028681621788757293,0.041885103104529385,0.026140461843822828,0.01892772161019411,0.01005380461258139,0.0316527443428662,-0.021537576476666796,0.03142984621765261,0.007649177998406851,0.056854907958492414,0.061074172660536406,0.014811210650301054,0.005699807387121449
CCL7,,,0.059064846974618015,-0.020570326023341225,,,,,,,,-0.01971700576097013,,,,-0.022637919221807527,0.006434528136569573
NGF,-0.021539072127442403,,-0.03544387366806423,0.012595012651687075,-0.005491597631674291,,,,,,-0.03763720424398664,0.005605901284590349,-0.024854476862591172,,0.05587176774297994,0.060290733164548756,-0.01184244318443555
TNFSF15,-0.026646520371216686,,-0.017225703717042757,-0.015230199583872846,-0.013249680975266746,,,,0.009211230040794507,,0.029905716039409082,-0.03280849313944084,,,0.03320613469653555,-0.0010184556220637815,-0.02253217314466093
HMGB1,0.04167628850028023,0.06262008788158453,-0.0008913504573262409,-0.04397024532240224,0.003074720736508924,-0.04095156749242298,-0.03416407869114281,0.0626476453582431,-0.003298792913646835,-0.12177916724392472,-0.07189642077588124,-0.0391223713701073,-0.08340119162498495,-0.0805772315834259,0.007837482782478873,-0.05449131214873576,0.020460903606764964
ITGB3BP,0.03942285585743696,0.04086233942259549,0.06143413873514651,0.0655848050641933,-0.014789847859973993,0.01003992191055289,0.03806090725658699,-0.02371520225745795,0.03930359878478134,-0.042258129897313104,-0.10491778094716779,-0.04026132005454924,-0.0391886568255235,0.022518123442314283,-0.014850333931624968,-0.018232855027286367,-0.03061224964643162
AANAT,-0.008743071623852803,,0.11075879538436266,0.012420985476637461,,-0.014262697303464704,0.08706125354133044,-0.013816385366108328,,-0.003637523099279001,,-0.013644839792825613,0.02587941732411273,-0.025458240057001414,,-0.023951862587213744,0.015199345904444063
RELN,-0.037138018496995565,0.06411459847600924,-0.02720591220730575,-0.03217018395026036,0.005316536917528486,0.015572042277835547,-0.03905815723144796,-0.019009825732066606,,,-0.03474051148517128,,,-0.016428676711832624,-0.031902214853378845,,0.020490172822770127
IL15,0.02637346454858296,,0.01817293231809612,-0.008205332123467557,0.0592110380985069,0.013917945890218917,-0.011573324480770305,-0.025147590798543295,0.06258397629872581,0.06812234271174984,0.06063439064566132,-0.02158630444091637,-0.005897787658888273,0.002695803662570639,-0.00392535790301448,0.03596542764974429,0.05903204005888973
UTS2,,,,,,,,,0.07711018332522597,-0.010964644511317814,,0.04280248802893397,,,,,
BSG,0.040699328299038356,0.053615229975205285,-0.023390116935569447,-0.03550336755998888,0.006320987782705153,0.0023684752916956816,-0.026012459415710117,-0.01818152290693657,0.03696669242806727,0.12860916434787362,-0.07044302471387802,0.039024541591857816,0.006550408495818169,0.06697324236672877,0.05128193082154971,0.0803035497073236,-0.04592952077299944
ADAMTS3,0.019820372810493495,,-0.018306303199110984,0.03245424872870174,-0.01841707102843729,-0.020884321902983977,-0.049744364147323646,0.012154189879051492,0.098854668742988,-0.011268512598844009,,0.11186323101945732,0.02795000841809714,0.05189244106810616,-0.045855110644096454,0.059690225420982124,0.06185773690282749
CD34,0.04603480839890259,0.007875326797010387,0.07495558668854874,0.05940084948952612,0.020204908040340166,-0.035974002829340275,-0.02654569173629462,0.00015903542395614327,-0.007726399156001048,0.04838310257193171,-0.10161944365819606,0.02717342024651687,0.03332812029342525,0.014719628361971483,0.033903792323811,-0.03556560661911474,0.024176771653524793
CCL23,,,,,,,,,0.16978745574093035,,,,,,,,
PLAT,-0.006768974722710854,-0.03404009365389934,-0.0014962088040404024,0.016761849935511424,0.016150194050171342,0.02903251040130229,-0.01802997456807481,-0.008829067928860903,0.02968617932049998,-0.03522485855842903,0.03577523795381385,0.04996131067190638,0.08632124816560595,0.0715851586306942,-0.03236483506936811,0.024890469294435107,0.0026311823435485626
NTF3,,,,,,,0.025949201080026425,,,,,-0.036308662902595955,0.09190689022632241,,0.04726404712959998,,
LTA,,,-0.019826456839547188,,,-0.013736463908757535,,-0.02514759390277364,,,,,,,,-0.03223559741006633,
CKLF,0.04018682072455867,-0.023597732925422124,-0.037968968093916,-0.054222563104588124,-0.003125110999804343,-0.00037424702357283034,-0.014794356670892178,-0.00041365957607332205,0.059756000922076766,0.08920639912784879,-0.16344548246783652,0.003294752956047883,0.012845766178289279,0.06308377393082366,0.0046635941773720685,0.03149632753043561,0.018127686438866128
CD24,0.06207627009304235,-0.012045103028439893,0.029438744591831708,0.02096507431377979,0.017680776663892308,0.032099543305048356,-0.025084787576893225,0.08983275843609631,0.03604850295792367,0.04964704193373076,0.1058663192474055,0.07136867130738081,0.04336181569340111,-0.011035745448356366,-0.02034460618352905,0.07276057466907429,-0.005238534344560629
HSP90AA1,-0.06046505029984368,0.026077145902484368,0.0020882379765295475,-0.005956808606233808,0.0213292748200336,0.03687378341208207,-0.003026471786753023,0.020989534759543526,-0.12228350068263032,-0.056446842019122916,0.05064575410798269,-0.10468258991036704,-0.14991980435335608,-0.05170953662188134,-0.026322379273068214,-0.06913682622660994,0.013138758959125516
BMP4,-0.007535427748440133,0.05269321581110897,0.055746539180544875,-0.026632320620800884,0.0009958616892839268,0.04818054659203091,-0.039960279429467414,-0.021428347359951354,-0.02986762171885774,0.08919666422400795,0.07896924758552896,0.040869133669123606,0.03508344307936623,0.11668296288549564,0.01944482462607828,0.007442849677979975,0.059227487466903025
SCGB3A1,,0.030471649978638184,,-0.01634278078980404,0.06549496347972587,,-0.011967865081406619,-0.017547658462334765,-0.02350877358641168,0.011511672642146581,0.06374869302885433,0.003985914354526328,-0.011487696497237977,,-0.027009426475358575,-0.017581880487308126,-0.040237216781251785
IGFBP4,0.012140283683140005,0.004051086314863986,-0.03456854034440586,0.017439980610092644,0.04585677259486505,0.05346608965635834,-0.004950567928296823,-0.039943614849880765,-0.012003114873262194,0.06686222017537506,-0.048069873082282236,0.003620563117308265,-0.06007463130765815,0.10157508753581423,0.02913226856517271,0.02075151903211942,-0.07148681937367964
RSPO4,-0.026312184870655203,,0.0384885545084208,-0.018862225634828613,,-0.01597634378052218,0.08185549321827068,-0.024952802610205205,,,0.0538669239926647,,,,0.08705345185788321,-0.012014765104605838,-0.03180255403874867
LEFTY2,0.01199719501083171,0.0003928660604189257,-0.010747869702047464,-0.02927708991204519,0.020988744636187887,0.03820838127473836,-0.01312290851244579,0.013562737577033154,-0.0035502777956490203,-0.0020036741327631277,,-0.028568105978008674,0.08213396583603018,0.026511486689245373,0.031678217339171956,0.004881208188447022,-0.0166568256678373
PF4,,,-0.01349656669770958,,,,,,,,,,-0.023091233831208233,,,-0.03223558995050999,0.05416497219109062
ANGPTL2,0.04981922357214074,0.02187976676591674,0.04957963741918817,0.02094266748882766,0.009869861120749824,0.0056777374068952245,0.062412269016840397,0.002748422242005194,0.03549798284503157,0.1580933007723274,-0.05568583861262944,0.0606358150511968,0.0698945781162715,0.04296475929923756,-0.03454680745270384,0.021035377304824573,-0.02833069531657792
LRIG2,0.07428617459989138,0.026694196083021177,0.03742326828322429,0.10697589899394414,0.04876279988145686,0.013523090175688306,0.008478665987096895,-0.015501777814800721,0.03678152728957091,0.03675774614449755,0.11583784054083639,0.01775516054063943,0.04393365190939821,-0.02240188766131452,0.04878196865743687,0.01636959120987759,0.004626380798739345
ICOSLG,0.0535781510864057,0.10325502178340683,-0.04779314345691548,-0.027416439074239483,-0.005005016291658286,0.04065098738369246,-0.02271276970036448,-0.004382963896013807,0.04693197121076038,-0.007417689803317043,0.027393104641325532,0.06438969230572258,0.009100187764700115,0.0668398125189819,0.0016017935242211706,0.037967102551618566,-0.012215647290883827
WIF1,-0.024209160375529573,0.0026128369484662824,,0.0012013679961838455,-0.032617975818962905,-0.012328566084821505,-0.009994118043978848,0.03650769314467329,,,,,,,-0.034337461253823594,,-0.045714345835684365
NPPC,0.008215727735047631,0.1685251400578396,-0.020936503288217265,0.01283755194856348,0.0940908452057299,-0.02404911519291441,-0.016632401239525346,-0.013797727561987867,0.048037249328523296,-0.09734736313338549,0.007385752903635579,0.039797184557182085,0.05395906040181817,-0.02415244520906478,0.05506773105493933,,-0.05987106902270558
LYZ,0.0023257236820056113,-0.01073858318173555,0.02780726815457358,-0.08106510726433784,-0.03289612703915282,-0.010459108644399886,-0.03371959774412199,-0.010140373442148659,0.06878886288957774,0.055368338948794574,-0.048153615515437086,0.011765654377434622,0.02166405950025878,-0.012804064064595588,0.003758352354476896,-0.04732058651436768,-0.07570630169876792
EREG,,-0.019309153434789016,,-0.02654362689892842,,,,,,,,0.039517738134748744,-0.042290779320334135,,-0.046006918349489064,0.030246378795609218,-0.011417923899522496
SPTAN1,0.06681822516758588,-0.0026971729089627977,0.00806055029558212,0.01710689694008263,0.027746362617915694,0.006835447889618032,-0.02592292195199391,0.0455248565890847,0.024058691640386574,0.1638033105401981,-0.04818121960804343,0.042781809118264714,0.0577071348965922,0.03623541207658362,0.02312444395819027,-0.014364291961209438,0.02372766571233796
PTH2,,,,,,,,,,,,,,,0.05842065144121486,,
LIPC,-0.023191190236852455,,-0.012584306407228085,-0.018261738959246373,-0.029549863794949,-0.029869401691816518,,-0.0033369628568749765,-0.03136765311093379,0.10409030619156574,0.025329824317783436,,,-0.010817412517076321,,0.024523744154840398,0.039897037255579124
COL8A1,-0.007296401969319172,0.0320466914570128,-0.010415933916912984,-0.024353752576423728,-0.04105829454487755,0.003201213428677842,-0.02254635526567336,0.002042420450697522,0.059825247698042365,-0.0534241256434619,-0.02467134718120174,0.03503826382268776,-0.02483726127532995,0.0730176527517181,0.032189959815260516,0.041939614001186974,0.07412165711954205
GSTM2,0.019655866482449758,0.01113951622837973,0.03462462182839315,-0.005752998944540125,-0.01611381083276797,-0.015915488006096632,-0.03537312217580706,-0.04806513244333494,-0.04956138309395999,0.07697579829822382,-0.04439903631942326,0.03297772701596242,0.014981686516235984,-0.029641566315042483,0.09400219077894502,-0.0010410228655442332,0.1507179658447657
IL4,,,,,,,,,,0.02662995887937342,,,,,,,
SPX,0.0631876225352605,,-0.02310359579469298,-0.003419649277046043,0.003818829994839861,-0.0046601777425281255,-0.00864949917498043,0.008389978384861257,0.01826931644069379,,,0.01977207195085163,0.08437103782573156,-0.050573685074592124,-0.009238732523625138,0.04745973046652245,0.03663876899124553
MFGE8,-0.059817619238910415,0.004195742832307182,-0.0195238941733445,0.01772541271546187,-0.017827866255641443,0.07626763918541155,-0.02692070336947992,0.02417862107196392,0.05014057306001179,0.05843515073791466,-0.039894885100506754,0.012077546923671712,0.012212186237209807,0.04476543861007251,-0.016311878464676324,0.0392271276131103,0.04958900335492075
TGFA,-0.03452298642680282,0.0342546552732688,0.06014369219464289,0.040868934483602445,0.012742969315139597,0.022610289292603666,-0.03275168266024155,0.033882813124778186,0.05090525701017193,0.028612567629036773,0.007854816780825384,0.0967501050291536,0.0974600436282842,-0.0265006633068682,0.050601917267407495,0.030634600311401607,-0.0369452379420567
SLIT2,-0.05332342004352445,-0.020146018756286698,-0.03864840228613018,-0.00018687642597118055,0.003503674849168581,-0.03413938503207257,0.03634016341426,-0.009459908915549525,0.053970667246499106,-0.02896928582015063,-0.04619235946257633,0.06272410929887302,0.07777632448929754,-0.005365481127207556,0.0751906918294602,0.013468426653704185,-0.034140232392280784
PLTP,0.07658592528563285,0.0549757842753959,0.05412411393020722,-0.07098738416500511,-0.013685099531176765,0.021406150388644272,-0.0002586703699381173,0.007287304656355457,0.015102391363386964,0.041635770733802105,-0.06936354791152578,0.027930793103971133,-0.05724639276947211,0.0893378515294089,0.09685714809906976,0.017061818280830292,0.014957660786446315
APOD,0.012762432662141925,-0.034227653404052955,-0.044549224915389575,0.06247681985051184,-0.020763839356097543,0.04899366153439699,0.03596130260169445,0.05793640483776724,-0.03399273329930798,-0.0015132017005811311,0.12141197605120846,0.09982384121793986,0.1598689606962634,-0.02036821688381231,-0.04543089999945198,0.013349908026418299,-0.01180822440222619
B2M,0.03577773130947376,0.071559584617012,-0.003873390658163915,-0.027375603192087684,-0.01506406759377749,-0.030046461530297688,-0.015198156170748768,-0.038179346801332885,0.07196827919893646,0.10341744733618079,-0.060665300124436966,0.05029199856589264,0.0010629630824376907,0.0656447071783525,0.06400308643866187,-0.007353963904228437,-0.07713913216862828
OMG,0.04268769741834905,0.012650633034454609,-0.05358027784115781,0.005277434817724271,0.0308126915221863,0.04233880913831782,0.03321802012221797,0.04432334336089316,0.10396649278012284,0.0757684331244915,-0.025118956030097023,0.07690399055672813,0.11359991488487961,-0.06353403791456304,0.009365265695861356,0.04499689086336744,-0.012387555832170525
CXCL3,-0.05686211992356148,0.060714904662467914,0.027735672902529363,0.021335401745319338,,0.0034653063985921827,-0.012803084036682255,0.01890285602337669,-0.030486216744785046,-0.042855487165625414,,-0.06361641262842811,-0.059348724130701115,-0.017927704908224203,0.012427612948654234,0.06309346173033921,0.04299004135906831
CXCL10,0.0015384174279938299,,0.012057698457989294,0.05388033641698913,0.015964894451343976,-0.021748114155487174,0.04017828829724046,-0.00517414178432826,0.015305920299735582,0.044458145677663256,0.08911482625811541,-0.034751672169549754,-0.018136373772480882,-0.024152442582884,0.01089014270966004,0.010198824556506801,0.09419207824475899
RSPO3,,-0.025357416732145022,-0.0156736291639589,-0.018261727699988475,0.01676112362792546,0.02407426710875148,-0.031089774927941467,-0.018925459412446704,,,,0.0018534552396553656,0.050789254040901344,,0.019506864182471724,0.05044361387004183,-0.025565489498476635
CORT,0.10421399802257249,0.09198175380278333,0.01616257256791272,0.04343862863994768,-0.02737642612891883,-0.008777386577132848,0.034253558018856024,-0.007945292153188647,,,,0.010733607228715173,0.010766050648622568,,0.062098661795225184,,
NCAN,0.11676344635374107,0.0495293278497108,-0.005314259524613631,0.02152485972963527,-0.05264445962379384,0.02265228820043113,-0.009825988295136102,0.013117030387406043,-0.09001624973781218,0.05286769856410836,-0.057800509355358756,0.11907609811905581,0.11720535792833252,0.036934151990340267,-0.027498469748179013,0.011301477685273799,0.06452094706490916
PRG4,0.06052784664762815,-0.02835286767606229,-0.015469196059924079,-0.01307533147022173,,-0.0204171331147876,,-0.02212699054699833,,,,0.06379070413054781,-0.035655169368312485,,-0.0532097555448556,0.06849825294275672,0.025279304164834007
ZG16B,,,0.04884266525994895,,,-0.01091486755085125,,,,,,,,,,-0.028644935184004214,-0.021253122365036365
TGM2,0.0036591571287640174,-0.03264589377045372,-0.0007970543624638092,-0.05676954583404493,0.051288179120149324,-0.014308423274089578,0.01779834641672173,0.029305234213400633,0.02399235581946348,-0.01441379194695356,-0.06520450631034669,-0.046378901129124205,-0.028960984100083943,0.06331436010055815,0.029637954054225375,0.007026006005210182,-0.04403351367622676
VEGFC,-0.028888348242064012,-0.03770432691244716,-0.01698273685394797,0.016404234643277317,0.08801373949072006,0.07240527481265058,-0.047380660370345905,0.00678844523386043,0.010487114822855597,-0.015159811453224752,-0.07148475698430144,0.021276470860086764,-0.03163828190196626,-0.0028317579832374475,0.039136017696147024,-0.04153051480434889,0.0031606947079106922
WNT6,-0.036638121676556314,0.04049014569870013,0.005966458505358137,-0.0180165479443491,-0.01954485290539702,0.02372589555730574,,0.048319393637111206,,-0.060155435468472324,,0.056978694117051754,0.09317732751482707,,-0.040874851370347576,0.12391380275283317,-0.02196085179990471
NRG4,-0.027304027959168618,0.03540964149580172,0.09209503487403779,-0.018624099785062343,-0.023926513048263005,-0.020969227839597978,-0.015081262613499229,0.03844410259424573,,,-0.044271025827888805,,,-0.018988149809843154,-0.018522233518284623,-0.022973063955759074,-0.03302575277512949
PMCH,,,-0.02608625369565013,,,0.0013120714322926378,,,,,,0.03258965736797917,-0.03390310775065066,,0.026496941617698663,0.030627876266615253,0.008603175469991248
COL9A1,0.04702946076873448,-0.05442831820044482,-0.005208912360582478,0.020145613076692766,0.04470643402929686,-0.01981902764975807,-0.025351685957661293,0.037799514178307306,0.0023174960745008183,0.05255130771049792,-0.08917927375259381,0.07424270450496875,0.07417470399302113,0.06161821211333077,0.04561061315321807,0.11431992916490925,0.02593809496602803
GDF11,0.02624671819274417,0.04105443119413699,-0.015444651873571568,0.08009742078170463,0.001658991289229165,3.523376971596434e-05,0.018086187886000357,-0.018247759834779054,-0.009010609136127699,0.07505183879794368,0.022624137994347312,0.026385584063030387,-0.053082419488844144,-0.061142897330749714,-0.016398232524321116,0.07522512354620738,-0.004442224430939068
RAET1E,,,,,,,,,,,,,,,,-0.0252012879314453,
IL24,,,,,,,,,,,,0.01007771333132619,-0.02272305584778456,,,,0.036914193198060455
SORBS1,0.0045229440429273935,0.02279198637502249,0.008371380419513073,-0.011671426233099452,0.023061191634379703,-0.04039784992750289,0.028966850150342154,0.05080459360359278,-0.07019449310357674,0.03444330497779164,-0.05098159634543526,-0.03138884435141279,0.04160715424042999,0.03903934728502775,0.0010168226568868094,0.051189227955714775,-0.02280940087372561
DLL1,-0.0004150743289586629,0.008339007605192097,0.005391405726561011,0.02908056436373956,0.007730088704761882,-0.01427724271968924,-0.01093490421026992,0.04694654502573258,0.022365496905228592,0.07237026380992345,-0.03926984958017351,0.0918298983573355,0.13920885482372977,-0.05280453669884069,-0.0391822740569385,-0.0006123156301537199,-0.047336769896702866
TLN1,0.049192961441187545,-0.018637524134642963,-0.002556583912659962,-0.028268915839556295,-0.021046981583182706,-0.03564505804429537,0.03778979510349056,0.020403407915951275,-0.0018782926620228948,0.07056598743494237,-0.015467596027937151,-0.031315370656200325,-0.046697563898530206,-0.005737667879032248,-0.024406654654074825,0.017685162246547658,-0.018731159708968482
COL2A1,-0.027947470636812903,,,-0.011678254554152973,-0.021174415712411732,,,-0.01838620202571182,,,,-0.03129627891670192,-0.029467083292507024,,-0.004754624608815681,0.019919715680344587,0.04188533293023216
