,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PI3,,-0.04071832234421814,-0.09398455814237477,0.015329340818156123,,0.08188135968284226,,0.10021502411634457,0.1730537654920547,-0.017676022008184876,-0.042370675344569814,0.0799025492372035
PCSK1N,-0.07123984882224484,0.056714008126626664,0.04290297308160315,-0.042261288402187416,-0.07864782717512586,-0.025262552884544452,-0.01825103643194439,-0.026416259222263976,-0.07690172644460261,-0.007182186543423854,0.04149217034726403,-0.020740811536749223
NTS,,,,0.027231962297835813,-0.016636944987283308,-0.02093556752720001,,-0.017056474740659334,-0.04370387053867078,-0.015318065530366062,0.06982420432695964,
SFRP1,0.003544267952826087,0.06863983789524272,0.017599773974532235,-0.015414141882659075,0.06377695295737813,-0.0330080713150562,0.09126758012506986,0.025864543535619348,-0.002529020499935344,0.003927667051342933,0.15226922957965833,0.00028366126540238035
CXCL13,,,,0.0794813397886467,,,,0.06398791789563042,0.10310320464455441,-0.029857167927495293,,0.03209499488072223
MICA,0.0440772909022028,-0.06447030920089117,0.05096248778979269,-0.015136550182146824,0.059722125337343286,0.033115088471118805,-0.03461600711374127,0.11439413035086046,0.10309899593909842,0.022950959975360046,0.07809775876657701,0.028718589258746607
TG,0.05820610522775025,0.12102809831174823,0.007858037748196923,-0.03269280341344319,-0.019203420234876957,0.017297052034547268,-0.018597793273321096,-0.03922575140761659,-0.05382609411930656,0.060169537625668706,-0.014958944479268706,0.03467193107909481
ADA,-0.02374011151198956,0.036199412511709585,0.09636599557359331,-0.02978292894035929,0.05237250264988584,0.0761761341550803,-0.056672938273341314,0.07428730046463736,0.050820349030495746,0.02176224600978792,0.09290425730848607,-0.042103111350348325
LAMC3,-0.001686842898493172,0.033319234983979915,0.21766281747694993,-0.02295806330746133,0.06161903635810917,0.11200825991435528,-0.015362806641409432,0.0744814214324195,0.07450422680448658,0.009424491268894237,0.06690811526056258,0.017594635287808996
CCL7,,,-0.0337300464566836,0.05046857667896867,,,,0.015674785286777192,,,-0.020435871940037396,-0.005390464273526969
NGF,,-0.019802473632327313,-0.0625830620423495,0.10181385497624883,-0.018325213588293865,,,-0.01622028449764677,-0.011800304639686022,0.0610493618167797,-0.0023549408459099938,-0.0227178441746622
TNFSF15,,-0.02449813129935173,,-0.014994986296820806,-0.022250826788794677,,,0.05536593521202996,,-0.02535214986516085,0.07292933651102394,0.002515716882453776
HMGB1,0.06330269840667616,0.02819663196714869,0.19491986399970634,-0.030673603413698344,0.08624454715598416,0.06771665654170024,0.030701422207405068,0.07638946392115784,0.0850789452634302,-0.013896132719743335,-0.08351618284709277,0.06610292503870814
ITGB3BP,0.05348535195711007,-0.0328215092523024,-0.028683588151754306,-0.0060270241007373245,0.07971570858264437,0.09843180214090584,0.06264865568107891,-0.018591871736222038,0.06794316842825335,0.01798478459344074,0.008508737110890858,0.07521991788144704
AANAT,,-0.0011047977123176337,-0.04100138423147327,-0.013511379439918484,,-0.015364198767909707,-0.016607734605765524,0.09088656883871271,0.06432003655313619,,-0.021622004732932805,0.11612717741146934
RELN,0.10245726401421833,0.035223181676010774,0.03936872056594083,0.018926403281173232,0.011556137411640327,-0.04508337985676228,0.00016354446961163835,,,-0.0306226495656145,,0.004891006915047311
IL15,-0.05223905271412516,-0.03482367076963344,-0.046193398767710496,-0.011814408520586848,-0.015832786056594998,0.0011338756015314806,-0.015402906249840632,0.050806585439818024,0.034914239233835194,-0.00884748581798563,0.051982281286440814,-0.005451332914978573
UTS2,,,,,,-0.015038655069473732,,0.00853648287914794,,,,
BSG,0.011602109047850797,0.0457335101986825,0.15519857806782647,0.015218619982079589,0.1190390384148789,0.07650868356304372,-0.06663075369230902,0.11034331491701735,0.07758785818227722,0.015085233592333241,0.061174403032674754,0.0497825227181037
ADAMTS3,0.004361518628990255,0.005763354235602658,-0.004626080846852603,-0.00412480879206233,0.06303537092199148,0.06444788769137401,-0.025594659017188402,0.04744274639377176,-0.004712422507856745,0.09546176048006169,-0.03343666855259585,0.027834359692748993
CD34,-0.0924717857777807,0.03460706381142306,0.16793771636629176,-0.041240207266717135,0.09430179812247404,0.005932567163139368,-0.035670663023988684,0.06617740355901261,0.10002022208836317,0.06593548932638985,0.04210677316388961,-0.01424681480192734
CCL23,,,,,,0.004494032200197046,,,,,,
PLAT,0.033312863461905394,0.011958430559593208,0.21486122947000666,0.023343935347713226,0.07414444271782193,0.09675809831617993,0.033018456640030815,-0.02199221325449219,-0.12815418002581025,-0.0007323966661168242,0.04514209673054144,0.07249475026133682
NTF3,,,,,,,,0.09889810200055736,-0.0415651012569948,-0.017580344992577334,,
LTA,,,,,,,-0.015402908151182568,,,,0.01565339607617998,
CKLF,0.09203438717967441,0.07446503328078381,0.12810284934376134,0.01542001803905297,0.08880276411788202,0.05984872412452844,0.016696528938145248,0.04511638648319673,0.047292168275500535,0.06363648321584386,-0.0001161107957334939,-0.017628343671886187
CD24,0.02794673783826698,0.007979895221769869,0.06362374053774311,0.014863531202959607,0.1752346738140069,-0.040911382630756894,0.000510645664134647,-0.020585697763210304,-0.1613776701626181,-0.04124162693085174,-0.007491638468945846,0.03698772518506174
HSP90AA1,0.00437773843358406,-0.039860929387936346,-0.04891571370091623,-0.007373980435211385,-0.07642009827226508,-0.08546533313234457,-0.03471427507026569,-0.008225248818924228,0.06751845468825234,-0.04853092606026198,-0.12256992386461843,-0.024367706109830193
BMP4,-0.0024172058184239982,0.027964760795943545,0.07460717494432366,-0.026221014410363855,0.0343534580996674,-0.03854728180581808,-0.013124868625326516,0.006746370847896495,-0.015965293782043262,-0.03644422668251116,0.0007159254556650566,0.05465184463359042
SCGB3A1,,,0.0010823286995050095,-0.016090384938523723,-0.020210831424862897,,-0.010747945612953967,0.06904084735437682,-0.0163535515398019,-0.04510772934971283,-0.011577659528661457,0.006121896870705054
IGFBP4,0.0008208648768520686,-0.013237483424628485,0.11842662489479741,0.034164714130003715,0.07199350293601868,0.08087786666644019,-0.008529350551589385,0.15729029724768506,0.1994940374245969,0.039058081628228845,0.0775107142563819,0.012665479348293476
RSPO4,,-0.024190751766238763,,-0.01857091979420238,,,-0.02136625851369256,,,-0.014114622884256507,0.026565060731909323,-0.0140683825164046
LEFTY2,-0.02238397985112986,0.0787173246926602,0.10821890544358194,-0.028824938217275397,-0.004567650859482013,0.04421083088625019,-0.019014718098588925,-0.013285625345817339,0.01258084261458364,0.016224581998810727,-0.012479853232614383,0.017540271477962135
PF4,,,0.01616730324124984,,,,,,-0.03287965733685365,,0.06797402903368463,-0.024274537166152958
ANGPTL2,0.013145627525110634,-0.04917681721594494,0.1535950950580856,-0.06388772209095195,0.0860599984083357,0.08678310135070366,0.0009179473756929296,0.10606381275545101,-0.047660820042041516,0.01559053760189665,0.04860245611888258,0.06220603961005001
LRIG2,-0.012145831448845287,0.042094174516356435,-0.06127015823360103,0.03557465165941668,0.11509506507222905,0.058458803557062726,-0.041132419431396214,0.03284581766555732,0.05111901721885321,0.018710658901652525,0.020146307670726976,0.03310797301373445
ICOSLG,0.035452756790319895,0.06790263214967177,0.08240639245702765,0.026306935514066918,0.05030935853097826,0.08922653766565204,-0.04835460159588903,0.05509065924141219,0.08156773177127451,0.005662520092759627,0.08505729002841714,0.014390291688698058
WIF1,,0.07884536078558206,0.04688655450115874,-0.05152614345467968,-0.06264896414244607,-0.0507879082916151,-0.002638304875190947,,,-0.03296022071763267,,0.025994196354188145
NPPC,-0.01270133802593615,-0.024032104455007298,0.051014560431022836,-0.03239553868464751,-0.0183657731322036,-0.0413674971974259,-0.05070393752978315,-0.019142967144228664,0.03053209287534967,-0.00011378614840193133,,-0.029910455518327102
LYZ,-0.05513946445642377,-0.02505633218043768,-0.022745341832092255,0.03994923676255899,-0.004414628299830999,0.051509758083281704,-0.03516125176431813,0.05518876717673241,0.014316067825983107,0.03732875410901415,0.018943030842783128,0.045101753030187056
EREG,,,,0.14880660483008815,,,,0.06296430403381606,0.11420733235601814,-0.04416162779560204,-0.04394766982398576,0.08226968593319067
SPTAN1,-0.03477430105132819,0.10038404640195976,0.2070651208313237,-0.003137253161862834,0.01314032609559683,-0.04237720996373025,0.06229094080574995,-0.010366072715665486,-0.06959454015011436,0.015309736924641888,0.010610394455068605,-0.007765185316861327
PTH2,,,,,,,,,,0.06134489349443141,,
LIPC,-0.02894437593369631,-0.050736072882885695,-0.007522551442712661,0.002146939011209178,-0.024552591435621197,0.0019037857499738565,-0.010290018448550415,,,,0.00850917675774412,-0.037854687661928905
COL8A1,0.07881327253976837,-0.026971266000521025,-0.016091386931646166,-0.02785552507309942,0.04637043106701285,-0.014573325502260058,0.014484678924159984,-0.01516304816157007,-0.05532225911271586,-0.032915094510081594,0.06192334814629735,0.01503500580774369
GSTM2,-0.013805320239899109,-0.0658913421830927,0.05540303266664159,-0.0159972982615767,-0.013388752536837932,0.008756254975449327,-0.025577590068252606,-0.057637923159926156,-0.029391076281035725,0.003382552757958176,-0.034765115970298494,0.09573200568810179
SPX,0.05484179579452308,0.08468939050205566,0.01524936222456457,-0.03605999578737503,0.06120268691318383,-0.05388365143073111,-0.03287845521644009,0.03704970434927647,0.02711845406607996,0.007602315673225799,-0.03363571094979027,-0.05759043608701149
MFGE8,0.013507400438051891,0.042239268255590025,0.10388483615501536,0.013865392875226574,0.0046127966209686825,0.08047272502442485,-0.021093343231349888,-0.012227451094773207,0.05490008645279613,-0.0288386678939004,0.06799058778094254,0.07598485918732815
TGFA,0.14018056490170075,0.00032242895179594044,0.14618895869452206,0.08327667646083617,0.026270384644150657,0.03674903425053846,0.040776046725735655,0.06783572726362998,-0.03418057080700445,-0.03026204130057028,0.01134278349639933,0.04951054965891138
SLIT2,0.057422427468575385,0.07905785009246351,0.0035445804748139007,0.09343242324988402,0.05756974815476226,-0.0510528789255017,-0.0018939484609423087,0.04682006512996106,0.05611468786250569,0.06541504679126163,0.023278996093333573,0.016308053331667897
PLTP,0.0468053669011129,-0.008278061121124348,0.08260617367790443,0.025578261165305347,0.03592338787306181,0.1098821039149015,-0.010793152022658521,0.16601454720344005,0.17248694031912618,0.03144189942537554,0.05152716772827611,-0.040165610014883196
APOD,0.012186678204246952,-0.0067065089724738704,0.1832200795088303,0.0025671536620413354,-0.12796633341286306,0.018326296278994594,-0.011824765746581024,0.02826674401223609,-0.10023473015091422,-0.03315134491087995,-0.030748772611885054,-0.09833476971310319
B2M,0.05248076660210158,0.0069408809448646865,0.09552797190097204,-0.008532055465870799,-0.006067717980303265,0.08705339090846416,-0.0009026154032181576,0.23157317508083042,0.2270827613577672,0.06037129482803101,0.048227111532546704,0.0509933606866243
OMG,-0.016799458006680403,0.08390198663351076,0.1429014677532892,-0.03469934183272641,-0.02678181576726628,-0.08646748990800636,0.044551116667891674,-0.047036821337002245,0.011599678431610277,-0.02014404022444587,0.017728746784348923,-0.05267397914520956
CXCL3,-0.01820589673683388,0.020858117293968113,-0.06800530677693566,0.08570095186566044,,0.018606406148181175,-0.011092883125872486,0.09028241351879268,0.21116530212568035,0.028367416420709158,0.07687688217095871,-0.020127424573877464
CXCL10,-0.040927972128054504,-0.026792464450939944,0.13686199145398975,-0.02681072840326805,0.09960219653209558,0.13073341390352544,-0.017627933722892217,0.07624004921174218,0.07910747423840654,-0.013441766020832576,-0.004124456601452429,-0.037132115085978454
RSPO3,,,-0.07990065714016831,-0.017979695873950426,0.005311407127295231,-0.02522882905395967,-0.011591849072157103,-0.04337835791538605,-0.044693283918294274,0.006203451266426807,0.01927848552413304,0.020075764150869892
CORT,-0.022607511292271096,0.10333240276397568,-0.025018933479918255,-0.021821075611061797,0.015345966710610046,-0.03378882411992507,-0.0072891266621810495,-0.01680216535148574,0.011980714102607122,0.0015782899826751004,,
NCAN,0.02445772823540101,0.020633560955391605,0.2356346160472095,0.013362370774236285,0.02883299851627034,0.07093003933664384,0.0760735045447723,-0.09044504500435692,-0.10341099551822616,-0.026000624380167127,0.015100891204497669,-0.0009793069173907006
PRG4,,-0.03701529148234333,0.020522459190724436,-0.012873397695324753,,-0.021855020302637956,-0.013552787768690254,0.09985880946301406,-0.008457017048947947,0.009764452970324397,0.08290415882506838,0.010906483513160065
ZG16B,,,0.039318950053465355,,,-0.02359600650196955,,,,,-0.02585857036662054,-0.02070866979468904
TGM2,-0.02268579528836764,-0.0009470723538946536,-0.006313306442955594,0.11116931726826806,-0.013495842875623635,0.04556686139577362,0.026644547886869794,0.10748597238756939,0.17807414059720134,-0.01404986224140135,0.05604234170277318,0.06989809983896784
VEGFC,0.0597637144124396,0.01907052322780012,-0.04403473669286444,0.10674650304387275,0.06060085994007595,0.08168774152745083,-0.013831160130216576,0.13910412668142785,0.17361852727085814,-0.009508618651126228,0.029792019234559628,0.008303802349197382
WNT6,,-0.03368415473727079,0.02539692692638556,-0.017738302643623798,-0.016239560066518915,-0.021491550676569673,-0.01207113813057794,0.04822634770320883,-0.03603784213785785,0.025661641180480605,-0.03122953825580337,0.09430808860729686
NRG4,,0.020968912873352123,-0.005035831289042078,0.001554396614949793,0.10858340600085489,-0.027221814231430164,-0.016135661547421798,,,0.002018100690300902,-0.020738416303647193,0.046600797794609586
PMCH,,,0.003918530899959291,,,,,0.20559223623216435,0.14242390227001728,-0.026957705178527486,-0.007260430751219759,0.034624658592969565
COL9A1,-0.031598533194925275,-0.03910676066651466,0.17215526290454353,-0.04489357488877803,0.16394267844546442,0.09517585698660921,-0.01838620273322196,0.039073300677015706,-0.007903512616535841,-0.03470112984831415,0.05527300087164359,0.013875528519678909
GDF11,-0.014024615760776165,-0.0703870335161061,0.12545490150436203,-0.0009513023780500048,0.09368432667388464,0.046433263649500116,0.02556238284372366,0.038864301371362174,-0.00338563513704781,0.048479739166613564,0.09379750980305589,0.008685092458716764
RAET1E,,,,,,,,,,,-0.02274989533467842,
IL24,,,,,,,,0.03429617624599149,0.04706032794786795,,,-0.021885110936729592
SORBS1,0.04130949461456724,0.03583497636589302,0.009601685876916918,-0.0487183742626482,0.010011395056777134,0.016029592335384233,0.022814293058206637,-0.020525905604950764,-0.026233707281859267,0.04124184052062834,-0.005587377558870606,0.0031173428359004855
DLL1,-0.028276164723562924,0.10383592526093598,0.1604804647081538,-0.03369976139760494,0.0737548651486996,0.0091189912029669,-0.015153074789800762,-0.05512275560266423,-0.10405009050500867,-0.008709137383011855,0.06540148362146493,0.07848638691128154
TLN1,-0.016874437400028967,-0.04238743550812636,0.04136084656706388,0.015712575797303126,0.038202509568923966,0.0772477016287542,0.019787936616924174,0.006877125223059622,0.11736857970410225,-0.034902560708451144,0.06498191672831642,0.058561592955627594
COL2A1,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998
SHH,,,,0.010597139266896574,0.018871192596499033,-0.01585800888618052,-0.010747944673516611,-0.03124917215940467,-0.043923554816789334,0.032391337170199805,0.03683311864001327,0.07077985709775837
PON2,-0.08274404687775289,0.04319895122972151,0.21764584149600727,-0.0646016666421135,0.001082596800726429,0.09098305425435106,0.046442209604360005,0.04962701801108306,0.05366308595676445,-0.09277831916092137,0.019469991921801173,-0.001629385687096949
ICAM5,,0.05013200449184789,0.03679796728561186,-0.03049235762682913,-0.02465597906356091,-0.039418968700507206,-0.02099015537593697,0.06261649475083485,-0.008131393400326889,0.041365885638556074,0.03864903094973799,0.04737762075630965
HPX,-0.024119587383616303,-0.012518000703830637,0.010229328221729605,-0.02137241816222545,0.09790817788865794,0.054088905995440015,-0.027319130267628777,0.08136152895316708,0.03276683931020006,0.011663046339159872,-0.013257395450557078,0.042303494027274444
SFRP2,,0.07188653324347039,-0.05972644101722898,,0.009668034778560939,-0.0160995024792649,0.07541596731836342,0.11027835929704807,0.07372245448882972,-0.020478490650550168,0.07662987145941812,0.06805810723183693
CFC1,,,,,0.025267157015837694,,,,,,,-0.02847398405312394
CD70,,,-0.01708793379772736,,,,,0.12958920936630405,0.15357140168162298,0.015721253988948185,0.01971062059132324,0.02332343614296276
HP,0.028701997015221112,0.04752277839163571,-0.010356914972923303,0.09914992652699188,,0.025986393545528157,0.01202498246657308,0.16558925412311615,0.16824955640504383,-0.0001019976746401726,-0.0023893583268179345,0.06128001592816051
CXCL2,0.012177669236760098,-0.0011821333794814477,0.07942327681172456,0.07201668073317112,-0.02509894479615739,0.046463860200609726,0.011698781455931178,0.16385706638552708,0.21405638198029844,-0.0013495606136162898,0.03629369606224425,0.05021432189860801
NPPB,,,-0.023144508476592697,,,,-0.013831161136196517,0.02309832165303694,0.046796517112745836,0.008026624179262537,-0.02103681369805534,
CCK,0.018712354158717154,0.054703071188938496,0.13520848060252855,-0.013655298753095131,-0.08940114398984149,-0.0713866976089198,0.008303246184131443,-0.07524546982212577,-0.09265955895564405,-0.07894580467459024,-0.027290426367985354,-0.06897864298247462
SEMA6A,-0.05088142843994578,-0.06518146685215138,0.05285873837230905,-0.037045900657537004,0.050733428420964455,0.05527582549323658,0.030127015067271647,0.05530264003530686,-0.03427220553123066,-0.0035515070990981635,-0.019287254894382863,0.055725797894275404
IRAK4,-0.03403797629553907,-0.03812938997290994,0.05632368208716629,-0.054004240756212976,0.0335931534993139,0.043834659424832674,-0.03969511412839903,0.03430081525869647,-0.04801856351827245,0.04574306235358029,0.03637861758124069,0.03169950245371315
GSTP1,0.05247190182516739,0.009997675688015713,0.1514107241022251,-0.023074934468465574,0.08007359206794319,0.09344330789719626,-0.01368918249688562,-0.019170542816200172,-0.018748986575925903,-0.031457705638009134,0.055160756857167634,0.02853871024332706
VCAM1,0.07774785025601114,0.054150791130647385,0.0828435434921153,0.02813277810921135,0.0006190627018697207,0.07423277615559122,-0.03741905466194774,0.09579011138795517,0.17205501254641742,-0.054122637593316175,0.02628196972574458,0.057208209371038446
NXPH3,-0.0016295156806712847,-0.003584467772731007,0.015238789193370843,-0.041766788287688386,0.10299701472717059,-0.03604334096255139,-0.04343385673951559,0.049833860894321756,0.005958143009919304,0.036645717148593215,0.06009788331720473,-0.05421115520348493
MTMR4,0.011400193549363198,-0.01985237469255753,0.06437486846493733,-0.0013078932484537644,0.016871505577451644,0.051405104597871724,0.06320135357125171,-0.06459410973470198,0.03489127999434214,-0.02781333524812973,0.0013321075637459366,0.06188949198755854
LAMC2,,-0.02292363685306613,0.002035886154686792,,-0.022250824601906954,,,0.0503137304270104,0.0012920522232728587,-0.026166657679699345,0.08045693860821547,0.0009515583001390128
IL10,0.11537552471004638,-0.019375402243700775,-0.003592032697346898,0.03478280370100779,,-0.026470778626846322,-0.012380855602132628,0.05864178495888553,0.09665022988345143,0.05077421675710006,-0.026898028375371336,0.0781982523384447
SEMA4D,0.015543164043543469,0.05607692561380746,0.09636776551706433,-0.029900308126673276,-0.025635913558286448,0.004585763565799369,0.04560211923181141,-0.04251210866724587,-0.020869080977672524,-0.04012440474645331,0.0806092223796195,0.04441718967201494
TRH,-0.020758034961010342,0.02294710333666015,-0.08313135856214313,-0.011314802435939417,0.0074363973397932135,0.008882267788633087,0.04901770223579665,0.020047056979948776,0.05437336330915162,0.004454373481513187,0.173246054930753,0.08869118162765263
SEMA6D,0.021030489799945512,0.034408082449738475,0.04889025788859874,0.02218200749097553,0.06504610940825996,0.05887738237844987,0.03004612771761199,0.023196980469168852,0.01435549452206464,0.04193808673127277,-0.008127049978965422,0.05659020140992478
CEL,,,,-0.005486016536294209,,,,-0.01606762268202794,0.0001387655839377194,-0.06623882063322953,0.02051890416073281,-0.01811475716881314
PDCD1LG2,-0.018347400165298115,-0.018314120677610908,-0.0040599767705619665,0.0031592534344057352,-0.015625656432815948,0.0058525275134784895,-0.004200885243014563,-0.018779190421088644,0.06327113532870499,8.831558969660993e-05,0.043748797597716514,-0.0210068466387822
SPINT1,-0.04422449765541752,-0.035492781542085836,-0.03800685766831039,-0.030179974543830947,-0.02021083760028846,-0.02718403399454867,-0.01817243065461985,0.07374626165131956,0.05771276174882978,0.022454209862756647,0.0487568845897026,-0.0016694970853199961
CTHRC1,0.06565458466229693,-0.0018000760686467203,0.12359438910223175,0.020403785893695958,0.0706072402773376,0.06451316776144095,0.011998247957259029,0.07850996227601337,0.09624917446320086,0.048684700141792436,0.10188581922738627,0.010621803346272074
PODXL,0.026038607592325274,0.05778513890187616,0.13691837990687794,0.013338055772475585,0.030102844739643784,0.09331232294876153,0.030472122423148847,0.16649971089369572,0.13246427016305418,-0.004778068138995345,0.08209994568215999,0.07178136700069478
JAM3,0.023182800775669324,0.0457905902050404,0.012664273251424545,-0.03918411660345939,0.07199270196831006,0.0772178815850666,-0.009459030589126111,0.1721136848527018,0.1155104524703632,0.03490698748849368,0.015938880404650094,0.0885689727974022
TGFB2,0.0849564596932584,0.01532109550564455,-0.05068735308151788,0.00136608579517431,-0.025831976829096107,0.08305587147759882,-0.016145794207021478,-0.019039541456456095,0.03448135371879117,-0.03825016133674909,-0.03710333772000282,0.04587283209630807
COL18A1,-0.009534666634442211,0.006355402205391735,0.14620476354822476,-0.05546743849416433,0.0742821639137509,0.033766483926475806,-0.03796928065427738,0.1540390219418096,0.17833173779790726,0.02499761288855822,0.07386217329691899,-0.012401165673460652
NODAL,0.025052284553316716,,-0.04995387389639339,-0.02725164315165179,-0.043727313518055644,0.03542792025159705,-0.019014715971583954,-0.0061590860323832855,-0.03996655050272852,-0.029923535592333718,-0.006099944523215414,-0.003158927447204558
INHBB,0.019921951018431767,-0.01384249922886921,0.028079350552265944,0.019602509287651566,0.02980249370327783,0.016523912023946465,-0.03556965530234033,0.1188372894331536,0.0915879857644321,-0.0055317236897569596,0.005253064579526405,0.10502478482860905
LCN1,,,0.024010230174150913,,,-0.01770250849343198,,0.0665678767199169,-0.037743351840141263,,0.06334018472450684,0.0017374649349848818
ARF4,-0.014479185793170498,-0.10154589764608171,0.011939783536485385,0.02075061335495404,0.028077539661494184,0.03719835004749108,-0.030433506285496435,0.025619169620228373,-0.10561167550760789,0.09856724337998093,0.04461449750071489,0.08239644047006502
