,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf
RELN,-0.013360557422492791,-0.006270076896555753,-0.03544102084269226,-0.04423341758148666,0.049337625857104585,-0.025752110255674164,0.029962516391941335,
IL15,0.0033348747004779723,0.008796335777993216,-0.03150468286107448,0.017215992870421505,0.017184391411801527,0.03970862435856785,0.14813970499511148,0.039993365457034365
UTS2,,,0.02352716387541608,,,,,
BSG,0.06344571006461508,-0.02703150385650441,-0.0016135165166292886,-0.03761313659814596,0.0035761611718158645,0.013403624957410066,-0.021905443901523377,0.04515101061358003
ADAMTS3,0.035177530520524476,-0.005677246439611665,0.011455344132681403,-0.019763863962234875,-0.0010343429234009383,-0.005287363130975916,,0.04328297371467305
CD34,-0.015448723313087234,0.010561974800067004,0.015084085042802882,0.04822601720448143,-0.021686347109760307,0.0027597770005040735,0.1000769877237913,0.023542461978236336
CCL23,,,0.15276921073546826,,,,,
PLAT,-0.00028279749400393644,-0.029922162974006412,0.012156526053320656,-0.008112393217010239,0.021643078348286056,0.0048519849409301465,0.04310516101387278,0.027633428872155853
NTF3,,,,,0.03977958995035343,,,
LTA,-0.002556262634338047,,,-0.019349517265628093,,0.04143510957886071,,
CKLF,0.034348571728299505,0.011356351487546957,0.0826106851651319,0.005285272129474846,0.03309103902994036,0.015210070326771564,0.040522183330271466,0.052716869143098186
CD24,0.0005865346835820302,0.09400813835408203,0.007623453158759543,0.027368326848772426,0.018538661802912845,0.03444643122493,-7.067690759084852e-05,0.056929036619498746
HSP90AA1,0.009473584358580207,-0.023135841630772525,0.003030197726946285,-0.007465490776733914,-0.06198122497017933,-0.031101452813189955,-0.025051450741543413,-0.025671754166648682
BMP4,-0.03589284443842995,0.01297175902112817,-0.02659901544829332,0.01348645427971341,0.02177946587630442,-0.018382979807013373,0.005741654283429994,-0.002114951501127702
SCGB3A1,,0.05461393234368372,,,-0.02145152891121517,-0.015053809132119633,-0.004436131407059612,
IGFBP4,-0.001976503241239923,-0.01910834264988822,-0.016009062970899723,-0.037691762860995424,0.04335439966121302,0.03007387736499372,0.09828841670909706,-0.010097804995998506
RSPO4,0.07559749791796687,-0.022809680545267698,,-0.022504666548553192,-0.0214515257734438,0.0037744728417924305,0.03803455003862759,
LEFTY2,0.01229060933686882,0.027747085595326723,0.011006991208518698,-0.033143928239479446,-0.023521860368505773,-0.013268237786043531,,-0.03745935937665837
PF4,0.034224853343924465,,,,,,,
ANGPTL2,-0.021258779501428293,0.00980667386985513,0.05588305695542474,0.015249894766068308,0.02513965969938247,0.03359417433630574,0.054339793157173334,0.0839802685612771
LRIG2,0.020178004789176387,0.03047188050657407,0.0590945129148606,-0.004331118865874563,0.028275599469379912,0.05552789490651067,-0.0639667364531066,0.02160227317660827
ICOSLG,-0.013491094498175477,-0.04088777230915866,-0.021172156078587006,0.028360414144663677,0.003128759822437563,-0.02887197493451806,0.022139502510458146,-0.026474830287225054
WIF1,,-0.02121224005114695,-0.012608436079767913,-0.017366318137130216,0.025202669365214612,-0.014841497398608768,,
NPPC,0.03981083889458768,-0.03978973021677456,-0.032519885045044515,0.0016578811687004888,0.04216826782579908,0.0132381766597729,-0.029480515276261974,0.0729461792023223
LYZ,-0.02598406518464323,-0.05846143631930238,0.010335120803983567,-0.007346254193375578,0.022405286995676375,-0.011490867934048236,0.011155932806505512,0.055828037023134755
EREG,,-0.020675831114598663,,,,,,
SPTAN1,0.03755155930989975,0.013035424795708682,-0.04885599093479201,0.05333723608365166,0.04813801495551908,0.03071747803661166,0.04802026457889088,0.08139442765560595
LIPC,0.06987765379613368,-0.022083525026460327,0.03344451021681996,0.012826202653407687,,0.07766847193475442,-0.04225670848948622,-0.018582126318197414
COL8A1,-0.03020182471332543,0.03479115086322481,0.04959908589291628,0.019392303310105417,0.05029108763659956,0.044916295641067285,0.02050904461055831,-0.040778382332382034
GSTM2,-0.012426899117737783,-0.0034603157268844457,-0.04424564950700042,0.05304819099913327,0.03125567159807507,0.02617353215475771,0.031680065418903426,-0.06446092943016012
SPX,-0.004503678504180128,-0.035114824187578816,0.04489605989812728,0.06052488690324941,0.0033369545795581814,-0.009063737894363688,,0.029139212365276727
MFGE8,-0.0016649538313046827,-0.02418318668068664,-0.07030303139814947,-0.016262600640187752,0.02213628935654014,-0.027716631958108577,0.03299848443608832,-0.03598316168201736
TGFA,-0.003987506640961433,0.011594767193987237,0.04392426323807796,-0.008628415573962541,-0.0358501192260175,0.020519012209274778,0.01130513462651253,0.05808008269242049
SLIT2,0.05767249565799511,0.017167352914724723,-0.019346067541803038,0.01476538795434248,0.03902294052892856,-0.0007764629821118752,0.12707180209713345,-0.0044060857196629825
PLTP,0.015940530891669948,-0.013724766619243897,0.022220778755858806,-0.030663128193568343,0.05097403290505377,0.029813338850194323,0.004716357809618179,0.057725704632248846
APOD,0.01082096655930299,0.07417707145017961,0.05350709119737101,0.016222657763033988,0.010033150637449766,-0.015220723953296657,-0.04750865978079612,-0.057178289660585004
B2M,-0.014025966517837695,-0.016165178981433367,0.029922205089495117,0.014449714506169685,0.027097102789263992,0.0554175557375012,0.09790272379830131,0.05620985142852366
OMG,0.06820060971323919,0.02425820014519462,0.02116445701168122,0.005796224268395646,-0.03625216500728111,0.008549945556652781,-0.08269031081632815,-0.053824895907692315
CXCL3,-0.040287988924464765,-0.04711140798702344,-0.01585800633446923,-0.007498134078083737,-0.02294859822511693,-0.015536936203001438,,
CXCL10,-0.00013900754439462526,-0.017812577650873816,0.023259595342507988,0.004463164150350803,0.04829954010439555,-0.024690071871804047,-0.016411326372260254,0.017684152267969034
RSPO3,0.005374680109380545,-0.022083511410883844,-0.019832928657499242,0.028171210867643386,0.014861961092584225,-0.016235798887023867,,
CORT,-0.005459547094186881,0.001933858304637929,0.02442072673973274,-0.022761087298627736,0.07520477703441229,-0.043073070260246246,,
NCAN,0.05744618704866489,0.047998422560734215,0.012669160586935282,0.01788782492397236,-0.07191882401568273,-0.015917163723780228,0.0012788409398862828,0.06649473135517772
PRG4,-0.014409357162560322,-0.015811714886314533,-0.017180704563947494,-0.028760070447776776,,-0.018982332775492654,,
ZG16B,-0.016723821247801272,,-0.018549331503041007,0.0742778696860776,,,,-0.03258609407183481
TGM2,-0.01815365352897227,-0.020564417510552428,0.07735523154749348,0.01960153412684847,-0.011024091369240922,-0.002575376898135413,-0.009438971730590173,0.0068224355787687594
VEGFC,-0.013608488913184037,0.005837989157945832,-0.005226483349822794,0.0008077690157343405,-0.036471589649326376,-0.01937222723058033,-0.008390143993783685,-0.008159491930221294
WNT6,-0.01992999634591915,-0.0217870208476507,-0.0168949732227282,-0.009440222721667172,,0.043658984658192505,,0.08196759643776569
NRG4,-0.017536846835460248,0.0589609281961588,-0.0213996574484267,-0.029537764509431883,-0.036554616504179765,-0.022599962625658495,-0.045375154071777286,
PMCH,0.023898134260074883,,,-0.01046205863992791,,,,
COL9A1,-0.018315956580130514,0.016466243842787623,-0.01281738153585063,-0.04120686867179687,-0.018755795732679905,0.06366171664383652,0.12774805114606577,0.08598083451958931
GDF11,0.0020443089712654074,0.03355563945445705,0.035060850089109565,0.03193280065082593,0.058228705529081035,0.029572860090189966,0.03912809560390548,0.026314617044572282
SORBS1,0.01834405640432281,-0.02904058499598724,0.08809443467826678,-0.0031186174543767885,0.036073512980979314,0.036487819705560774,-0.031724761287942986,0.031156059879917347
DLL1,0.04985128395262033,-0.01994336982387882,-0.0053814992992958725,0.014140391519090065,-0.006322664384803974,0.029240087748393415,-0.012727921633126924,-0.059054574263896924
TLN1,-0.015059696543778096,0.024095590331261223,0.038973682459323936,-0.008081595710617074,0.027622600526664674,-0.00421873434953148,0.03137832583318895,-0.0521343987330471
COL2A1,,-0.014122260058997933,0.03320897685156419,,,-0.015773180025913863,,
SHH,0.09913121339953986,-0.02570262326387489,-0.012466324069853917,-0.02196101409266512,-0.0018700615961498082,-0.015053807816323001,,
PON2,0.03755800330158919,0.015948304855579847,0.06596823860024532,-0.0028170982979862673,0.056900209134017395,0.03969435731203767,0.01586358411075611,0.027200682268558086
ICAM5,-0.023337555379106752,-0.037452153379993754,0.034720147668967284,0.041840002850946474,-0.0236160051941558,-0.01706481195750922,,
HPX,-0.02798079763163062,0.01597425289272883,0.060626434380248215,-0.02082730247386504,-0.007131417102159164,-0.00042315947499382904,0.016768511616646605,0.017582538061695466
SFRP2,-0.01705340783025021,,-0.012656167411082392,0.0748397746944646,0.01093122114902281,-0.029531718462695658,,0.03635445425194818
CFC1,,,,-0.019349518435019374,,,,
CD70,-0.008010486654728257,,,-0.011576413077253427,,,0.07874160230369635,
HP,-0.027244676760287422,0.03120800078257111,-0.02414749563276635,-0.007342745780172299,0.019436680180069298,0.027548369528422073,0.10381203514181767,0.11312986458040761
CXCL2,0.005855223449010731,-0.05647160953141682,0.06937651738689175,0.036759551995010076,0.05922013582817338,0.01571698865299528,-0.0719312334284066,
NPPB,-0.04764658002467719,,,-0.01694322526122997,,0.03204056471016604,,
CCK,0.03553685769243034,-0.013986286778634265,-0.04037986306359633,0.014917421324063502,-0.002621734031021527,-0.00452344258154486,,-0.023599827228799688
SEMA6A,0.011760097849373123,0.07801599806780529,0.01972108912296873,0.02135578590456841,0.05737471360355102,-0.00010868979692466196,-0.0016567798854613793,0.018179034024839027
IRAK4,-0.0036335329420777883,0.032987512853645824,0.0050553183979658465,0.016583820956280994,0.007820047539889137,0.0492173114886773,-0.032165278223956435,-0.011914493980194701
GSTP1,-0.04352798339729097,0.04461616714301961,0.038972893746808956,-0.016323885769400012,0.05872538337365211,-0.02533779936424878,0.01567087221381247,0.002345124994274862
VCAM1,0.01985379839973413,-0.0013212892915717995,0.0539538619005222,0.03056617852953515,0.05916981320869224,0.018325837729463366,0.03277079153092737,0.01663584555402042
NXPH3,0.00038493951417121114,-0.036193970691037324,0.022292012641985413,0.007463961206781491,-0.023233244261528466,-0.027139863762416554,-0.0794542106496449,0.10020117414569685
MTMR4,-0.031052174824935205,-0.012789777284277281,0.12107277769545888,-0.033906539322904224,-0.006028860255237656,0.0018655596459084991,0.12429317075357593,-0.004594225436524138
LAMC2,-0.03346882134611329,,,0.005234348547849238,,,0.19484477028913788,
IL10,-0.037601098099372066,0.01965942629606892,-0.02080925210170629,0.015551906954742421,,-0.017340898794854825,0.1253199344222255,-0.042787997487438306
SEMA4D,-0.004810237588960509,0.011534376687631749,-0.001679004058194336,0.001416654852141283,0.0616519187711569,-0.004311077939568075,-0.029664221469909855,-0.04524829320581656
TRH,0.026737486639586524,-0.013897374597308132,-0.03285329364364733,-0.013850732916705721,,0.032521915156930536,,
SEMA6D,-0.01136889504346008,0.04297128771747095,0.015950153554768247,0.034349595502313396,-0.03803776755145537,0.04387113614371103,0.029397197465051983,0.017604859601013857
CEL,,-0.02741807243753936,,,,,0.08766917579538305,0.07329297925810402
PDCD1LG2,-0.04153504312173089,0.04353861346946178,0.01002240604570973,0.004047522760940616,0.013413058042281168,0.06183413059081251,0.05149786276488316,0.04206040989383945
SPINT1,0.00986498994509334,0.03375293126347928,0.04547201067865451,0.06165537488070351,0.0002471248862797231,0.030022639433067433,0.04364018052075549,0.0016167936343131257
CTHRC1,0.028229377491896367,-0.03196656881875719,0.0033210024551322452,0.05290421856512751,0.03756681445472927,-0.0497837120336282,0.003438346143224784,0.07542536856433643
PODXL,-0.004601474615243623,-0.021914533502111772,-0.0015750996538417658,0.037052887871009264,0.02989377600810198,-3.7902647690313726e-05,0.0798670576867808,0.03499673439436661
JAM3,-0.05066743998950656,0.03937596685105889,0.010485069174268504,-0.006782239809532061,0.05505979707570784,-0.004000025726436063,-0.08340292625934248,-0.09470672042053449
TGFB2,-0.0673496726271762,-0.00039224182559017504,0.014868714610478938,-0.016852312868372046,-0.009078005719564734,0.0586035681720436,-0.01798443419575459,0.009099131155128021
COL18A1,0.015598891124421432,0.047997129281176575,0.023794144145172936,-0.032236842281500706,0.024183276071726958,0.030196641487469537,0.00231327721941851,-0.004403222219690266
NODAL,-0.019434623543483243,0.013782270503829866,0.019423015399355873,,,0.03939073729504042,0.012412675216969551,-0.03876712706349516
INHBB,-0.010447282387235544,0.037847801453288546,0.04135770259801569,0.04552067429849582,0.025413005959570373,0.04478191332384234,-0.012756526851079964,0.09351878991732122
LCN1,,,-0.013916325139707855,,,,,
ARF4,-0.061873684527717805,0.01733496774663908,0.07664568903221498,0.010959323389819873,0.061950048352214765,0.0752778054020012,-0.030983869566508542,0.06592690281852519
CXCL14,0.012260344645754718,-0.0550032826783835,0.013796229311749135,-0.01316676111991534,0.030775797596443444,-0.05401370674711846,0.025544384355082224,-0.027776751992062802
LIF,-0.049755919052411196,-0.010419808848013945,0.014884059953452503,-0.011905017252526772,-0.025431274660124473,-0.03208273397527789,0.07370649349800185,-0.020290758173797583
IL17B,,,-0.022983017710058087,,,,0.015505721741758436,
MMP1,,-0.013897371565635946,,,,,,
MATN1,,,-0.014590320807891204,0.048927492427239115,,-0.01577317806301708,-0.013221263271823852,
ADAM28,0.04638497314301539,-0.0417820660894485,0.013179346455181356,-0.05190755199670663,-0.011129351723701622,0.022370699960940914,0.022564157864820366,0.04359311213837988
TCN2,0.009499745117019657,-0.020010921909851622,0.0427214254479466,0.010889042080050643,0.012215764974315708,0.01102188321533456,0.1085489477067434,0.06716819331620863
THPO,0.05703046291825773,,0.015609046805067,-0.018302009111447196,0.027069150546099832,-0.015773179874921776,-0.05837315801901738,0.10826133879933189
CUBN,-0.001178312280347712,-0.034903502296337055,0.03797867976065192,-0.034438597687130784,0.03141307240312919,0.03754671080293377,0.042288591270047124,-0.0174668382471693
TIMP3,0.016190967262516922,0.04035361816246548,0.023861097139632855,-0.019673976180090813,0.025205175318142967,-0.009179445069311122,-0.00299388560584555,-0.04197837199781759
PIGF,0.02820444476812939,-0.005546694841413256,-0.0047781650592271805,-0.025518145155389145,0.007781439142643885,0.05258890549680479,0.09567001704939765,0.05369702391822759
CRH,-0.01688937226906259,-0.014122262650205575,-0.021399648575592903,0.025817161223117824,0.06738711646264799,-0.021573647443798964,,
BDNF,-0.003925812304925573,-0.030788765217379433,-0.001975520885958738,-0.020856598441836002,0.06231739740605724,-0.01776465167551953,,
CCL5,0.019768871993307867,-0.005608239363163722,-0.03159017611570282,0.03462859264485511,0.004739522068059188,-0.021398215313364433,-0.007936044004447827,0.0020405328151549772
GAD1,0.01112995899473639,-0.02733150340794757,-0.028005286242237772,0.01738993425656204,-0.0360279659374514,0.026212807305263975,-0.0027972741504165895,0.074768985164954
COL14A1,0.01570656653984292,-0.010907137629104283,-0.024686756236464838,-0.007257667780879881,-0.034663686329431016,0.0415145031365071,0.0762595151060826,0.01058494593336443
HLA-A,-0.07723472922991452,0.018895871602537882,0.03312007010672678,-0.0085033112645229,0.05251076720036239,0.04348960475386682,0.010223440883652367,0.022085578742643334
CD5L,,,,,,,,0.00015453640360121832
FGF18,-0.013418479965159762,-0.01926855864623119,,-0.018383350129012016,,,,
ADM,-0.00902097813897405,-0.06746648125048264,-0.001410393607500455,-0.009549181140752195,0.004302784592025706,0.0402213773820072,0.01921461558119399,0.006920333964217684
CCL15,,,,,0.002332411669300012,,,
GNAI2,0.030299596262482152,-0.023935753128849623,-0.0052040763993172244,-0.002750381147812356,0.06543672958531936,-0.007503160819950759,0.09534854002719595,0.052680704379061055
HDC,,,0.015041269438401762,,-0.02304710292880405,,0.041412447095325294,
COL11A1,-0.03492202715638533,-0.0316014239532714,0.006408785330246847,0.006044033759646119,0.03382920916072159,-0.01652133687655274,,0.10677995809549833
NUCB2,0.023937308188580392,-0.0059065412511340246,0.038888727370257836,0.03812132701401417,-0.00948337484430408,0.030343797722519477,-0.038707779428240496,0.027087992844187437
CXCL1,-0.009088800463556567,0.008155875202290396,-0.024465315113530277,0.00763162690118659,0.038468061793465444,-0.021398218941250283,0.013859105720114971,
VCAN,0.05693908674034168,0.026288521001266985,0.03361368618675567,0.011061142677692712,0.052498076272115286,0.043689842404690094,-0.05519727695956515,0.002057517401741941
MMP7,0.02870095804587416,,-0.010157769680612496,-0.0007189499404620362,-0.020462262645772816,-0.010631406727810162,,
PTPN6,-0.03187218899941387,-0.0036794631550098934,0.015686444270740268,-0.026515706804902173,0.01316994007973239,-0.027563898425622724,0.0004292158886668881,0.05668752594671587
PTGS2,-0.0370456995093143,0.039184727374952065,-0.03351828215855789,0.017194469128582784,-0.01036512911573729,0.0009149662686919438,-0.011592947155427602,-0.05927699061621166
XCL1,-0.01459978642669088,0.08230541031106538,,-0.027828613383796698,,,,
CD58,0.026798959067660652,0.008855474902577046,0.048146442536339026,-0.02337662752928821,0.07134274572608251,0.035835902851188574,0.07520697800830203,0.07786283720342808
TNFSF14,-0.002907299100802522,-0.003502507343426402,-0.021165205929491875,0.010609050876341624,-0.023521860368505773,,,0.033469021434975946
CNTN4,0.00794873709961968,-0.0348027057278275,-0.025201000214804686,-0.03445420340023255,-0.009212005230107869,-0.04960517882840574,,0.015033481248597422
NTF4,-0.018468090470961894,,,,,,,
INSL3,0.11625652024282628,,,0.09256281280655235,,,,
BTLA,-0.021299201462877122,-0.015405850374763752,,,-0.010373285820250822,,,-0.025603468048053107
MFNG,0.04349867817227913,0.0005518140859978201,-0.003337302433937163,0.020997085043717778,-0.025998016067298943,0.08328373763945324,-0.03559895192456423,0.08725514499201824
ICAM1,0.022902930407396813,-0.020635401717956473,0.017401211993111027,0.05650078571176931,0.020141650006652117,0.028820093902193884,-0.11142422602962875,0.044910951541622314
PROS1,-0.001290892238838702,0.008832972583284802,0.03272624892309345,0.012106735485443653,0.04053112772062344,0.07931891858814485,-0.06054524291429955,-0.00250733374109722
CLCF1,-0.02499784983259782,-0.02652556271259778,0.004799283055333822,-0.03747034143221639,0.0034650610255060007,0.0021502352403452384,-0.02200238896272555,0.02097871982746383
PSAP,-0.062479380135750835,0.008985359691577703,-0.007852779064246043,0.01476700342031373,0.0037628186305827395,0.040439852783538344,-0.028990222391932347,0.05447893462651572
EFEMP1,0.0009859768191859146,-0.014279532312271703,-0.014731993968466892,-0.02524864352654307,0.04167985058822781,0.048043586548632625,0.057858783062697115,0.0372648194967163
C1QTNF1,0.03572044141403074,0.009514116707977848,-0.028941708609509797,0.0025500470066564533,0.0718198074768464,0.051591873399893684,0.028360537580893987,0.07934155038656343
ALB,-0.023822590779128374,0.04299118130175496,-0.017038380636267784,-0.02132962980078394,0.027511372693363595,-0.00106525801352295,-0.015664097551033394,0.12094595915819843
EFNA3,-0.045326494386235976,-0.01675250465358409,-0.03064207792614648,0.025732004012415922,0.004225106533164483,-0.015375539284926649,-0.007678119063845566,-0.07424450267464446
DRAXIN,-0.0047259104633407675,-0.019274783430405066,0.0949465867985908,0.004973044122256766,-0.02145152891121517,-0.013870100703681236,-0.17685704696424595,0.04769120007937599
RAET1L,,,,,0.029713831379533432,,,
NPTX2,-0.0076618422102016194,-0.039580677649340146,-0.0066049662020595725,0.015197776602397165,0.012709878772407292,0.036364633419517706,,0.13347165885919385
FGF11,-0.01699576141142942,-0.012812642766917098,0.06561125540069516,-0.005046023529818006,-0.011460911367721361,0.03161926676299003,-0.05471442752178519,0.0848974407419807
CD59,0.041064095864185246,-0.049816640004481945,-0.05202671675569481,0.052285747543697615,0.03408911669104949,-0.04296102945483849,0.009139813780620511,-0.024060774945335466
COL9A2,0.04075538368371926,0.03165271598898143,-0.019142538615106224,-0.007671826105844326,-0.00812135940894924,0.03667232973324057,-0.0008271780541598228,0.06450041196295718
DLL3,0.017509221128962884,-0.013564825147371947,-0.026145344457126997,-0.0016218500692277817,-0.019091389516662092,-0.06494781017746039,0.03513670238553464,0.020287038498837905
FGF5,,,-0.01356756658388132,,,,,
LIN7C,0.011751579141990631,0.011725076398705379,0.039979412003671035,0.019624805287449,-0.0033689333716716793,0.04460592776145829,0.05335837321126455,-0.029167172805706867
GDF7,-0.023942481097410682,,-0.024270159455858843,-0.03974781394938654,-0.02352185945444624,,,-0.004736996346919989
PSPN,0.054627851527922454,0.0020423669035780547,0.0648514515107134,0.0211716979054758,0.054786713746088817,0.0029007406884025214,-0.03438746496034333,-0.030514583019303994
ANGPT1,-0.02149663119301393,-0.005448079523014332,0.0209504333317683,0.034053575137353874,0.008940282552325901,-0.024997616937227775,-0.006998173813785233,-0.051331249345776535
PNOC,-0.010892182688056896,0.02360430172127397,-0.04759321505164697,0.0020791226962677237,0.026877172851545825,0.013273354278197322,,
L1CAM,-0.019543710120699474,-0.0024589623458863585,-0.048320153934856024,0.0186178013911089,-0.05635018297552875,-0.011640046762499478,0.0484661506033683,0.012862209253145166
APOA1,0.034616754406019926,-0.026303368527237598,-0.02903664455324491,0.09713898480117722,-0.030180114617413514,0.007053309112214591,-0.02602378093040638,-0.004670037926840487
PSEN1,0.03825421257131848,0.022178311030828603,-0.000684836726969791,0.01393698586702871,0.09340348229778299,0.04159886163212123,0.12140230407665045,-0.046038759513351256
CALM2,0.03928152091377082,-0.003455853229153414,-0.022857204393176327,0.012686113564439635,-0.014561370656911293,-0.04006725256155063,0.0683384080642086,-0.007967333748005461
CLEC2B,-0.0009377256256448093,0.033606116903822786,0.03075130941909824,0.019038250638813987,0.0039064622354274495,-0.0019671819431163902,0.04013882400982584,-0.06619461719546144
NTNG1,0.03226842653352899,-0.03754763686911282,0.03793428705764128,-0.020724362207498594,0.014552133282192034,-0.03233254258025555,-0.03173770985018853,0.037083557939103284
LRIG1,0.013633832166628964,0.023227267561967132,0.003676584887859481,-0.028597501209236965,0.03378912305021646,0.008715696959496864,-0.0026031491801871537,0.06543713549301038
CPAMD8,-0.01587166434651003,-0.01876221987228687,-0.012273689851810602,-0.008647679017870027,0.07922015653397044,-0.029132851047424354,0.01499464527241946,-0.02868889150561527
GHRL,-0.027680546281302364,0.07779585141610525,-0.026101732484807978,0.001582324851995116,0.04680227882038415,0.09836575833916332,0.023417686359157343,0.03350911434819524
NPY,-0.048092433129569734,0.00042474076854128633,-0.027399635719955923,-0.03660717089884742,-0.022729882583837898,0.05070758531553215,,-0.009753613714637436
MMP2,0.02423595028453819,0.046070011074529196,-0.006284618206048244,-0.05029832523484536,-0.022526371263655566,0.01240787488290187,0.07068488392667444,0.02471181321343889
