,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TAC1,-0.03402091296763222,-0.025926314052390445,0.0034412808091660897,-0.016452263667974743,-0.07001746646097014,-0.1396255149451346,-0.027141140404827745,-0.001383928254054556,-0.004583890792681449,-0.030772479181115735,,,,,,-0.03455760440544202,0.0725611181905606
RARRES2,0.0033146974949918658,0.04056808525313309,0.04246924003040761,-0.02118869189128247,0.020074542284514274,0.1291415758094064,0.06702936310315456,0.02740495140325798,0.04176210881839348,0.07672337804594923,0.0006308278419717246,0.029837387523720265,0.08886036326161842,-0.019077584065527182,0.06457842625147382,-0.07498793238168817,0.05270117895909063
FGF7,,0.031787318665425966,-0.006781726099643172,0.004208116848977067,-0.011842045354832931,0.009834777412286805,0.054651958358991774,0.022448389432683475,0.0042371222862447105,0.027821279842090384,-0.058740917316278715,0.030488135559603852,-0.013423892731262793,-0.002245695675572433,-0.08920416733391652,0.06073739974725504,0.083049162767722
EFNA2,,,,,,,,,,,,,,-0.0400702939834119,,,
HBEGF,0.004958310156963087,-0.020970975288851033,-0.030240829152930884,0.027450783573909728,0.02833454442551527,0.1330187997638596,0.02715169614547604,0.006446597609546461,0.0006371449788361406,0.05743757139869791,-0.030091647281589324,0.0793095335229337,0.04870105665646623,3.9546065294489735e-05,-0.0351180402125296,-0.059040710272634904,-0.02967994967539632
CSF3,,,0.04238262108653829,0.04074831645274176,-0.03463273409960039,,-0.016534558721830604,,,,,,0.00999791974597118,-0.06540393322657119,,0.013816586718769978,-0.01487679337740711
PI3,-0.0019143040608749244,,-0.05321590519398821,0.004908323483036989,-0.030070222892159267,,-0.01861813135333477,,,,,,-0.03975909572595245,-0.08731843194283874,0.06895353157104561,-0.06994302972511589,-0.006739903081957567
PCSK1N,-0.012732128507839812,-0.045686061603566856,0.0349933269639424,-0.01877761469430418,0.09696126457886682,-0.06916362351722867,-0.026741849470639876,0.024697543770327127,-0.016444996062334963,-0.028962828705657303,-0.03882049293113327,-0.046726204981996,0.005487806311848837,0.004877321793620436,0.04941843559383191,0.10203997497864899,0.0036526771406067927
NTS,,,,,-0.005991603867242266,0.040915890969482685,-0.02032296163376476,0.0005124779351771765,-0.029817629498660583,,,,-0.07375606418204791,-0.047802259014946016,,0.015507985540648365,0.188644188133012
SFRP1,0.0692094767148155,-0.02337588082889338,,-0.021351759411586718,0.002258984616694171,0.08432193552255533,0.049684262841258924,-0.016389814676715568,-0.013931257522415558,-0.03482332710402497,-0.00803439692002131,0.03954378149324915,0.06449672139863512,0.06919894980682209,-0.017881090990855806,0.09359870048825235,-0.021518569312101676
CXCL13,,0.021459017670774894,0.14608166270667314,,-0.010141006078325392,,,,,,,,0.07387199578290533,-0.007308778708683089,,-0.03340508964304729,
MICA,0.05231655747957292,-0.00806619491939977,-0.04052893357601576,-0.03211856910902319,0.05073194047649167,0.10168853850616373,0.08721475027300082,-0.05114516524532444,-0.007602457461319797,0.06520507709503058,-0.01992948213998105,0.09037992629403097,0.009024616295785907,0.03986117228046478,-0.09546235730788967,-0.02499606887752746,0.0006532480634758098
TG,-0.006774290339185354,0.07039797881154251,,0.0019093714933865098,-0.01555543924451505,-0.0263442892084855,-0.01995573306375706,-0.019956435401235574,0.08813965749023663,0.09204545425883674,-0.0101624269745533,0.09110964230302929,-0.026072047144731207,0.0024840682840315525,,-0.0090330600863945,-0.014982133284953581
ADA,0.0017367640977715702,0.007539707941039745,0.12619949313275658,0.008199189439426364,0.011370257192274908,0.03075959726733276,0.06415967658333242,-0.013655675861336921,-0.03764297119023145,0.03866701817347958,-0.07925294960757995,0.03729857115154408,0.06333097479040554,0.06040621354610332,-0.03268596581864664,-0.05237392366564016,-0.05081360650739382
LAMC3,0.05082219364511055,-0.0452017835411723,-0.07546110282394942,-0.01536836534161579,0.01960294814302242,0.04254313742533513,0.07858822622939564,0.004341030905071199,-0.0364480933904502,-0.026111679446080074,0.014225640262894829,0.06125976156752834,-0.02838491757096804,0.044025470004212724,-0.023031707787734522,0.0030339780867850285,-0.038380769429203744
CCL7,0.010663679882456452,,,-0.016659279482562187,0.0005313929342868817,,,,,,,,-0.0402933283558811,,,,-0.015589437382164398
NGF,0.01619138185716476,,,0.06297717721197296,-0.04610119516150748,-0.025139517891739505,,,,,-0.06439014023430056,0.02890058839926285,0.04105712521171711,0.03570278365869708,,-0.03654696880854054,-0.04667430566401491
TNFSF15,,,,-0.0185509224987551,-0.03197798292049362,-0.03052488613394547,,,,,-0.04589013138917955,-0.03367833108296029,0.024761188796744632,,,0.047820737295038274,0.038065440869266866
HMGB1,-0.001083086796134214,0.03931502521208138,-0.004804535373116982,0.004579756961891657,-0.026784372534428093,0.128145604812227,0.102427754193272,-0.05413827234767916,0.006642695393560249,-0.0027061157932257236,-0.005276789555363524,0.003809474465004146,-0.08605578756199771,-0.06209698899198833,-0.002301800379260724,-0.0015573220776775951,0.04527964170114515
ITGB3BP,0.03300485868657849,0.012753818537198133,0.0872679284723478,0.0379903931413486,0.004072708196419566,0.1944048164573319,0.06591616420228644,-0.003495534371658737,0.041913994180657534,0.043059207405428984,0.07316837521455646,0.07992404937496297,0.048653219163457447,-0.01410219809885107,-0.08073547709120994,0.0018614778370963686,0.04759836451908916
AANAT,0.011413782003249159,,,0.05217505927554452,-0.02881407507879,,-0.014914619424005912,0.01382274308578612,-0.026717676860537005,-0.01635899027372478,,-0.03457617863776531,0.06792859517157686,-0.01718964878407225,-0.031063583832671705,,0.03257212165794512
RELN,0.022580111515531184,-0.00998046438964943,0.03941088695117473,0.021174266176465003,0.013966292235947536,-0.03721902468390175,0.017787766496024805,-0.039513366347474765,-0.00791291561270407,-0.018110814235374154,-0.03377317954374314,,,,-0.014163000218698252,0.04865275239099866,
IL15,0.016930404993059416,0.030597174289340136,,0.033615257265167446,0.0326834759807261,-0.021720271167814064,0.054458437202570355,-0.02009693412704406,-0.01958848376964125,-0.015172207378648852,-0.07021101821751782,0.01619605307847491,0.034810191760087573,-0.015092693630650316,-0.01615407478731531,0.0329449587025856,0.05514344601415808
UTS2,,,,,,,0.07142736074726799,,,,,,-0.0009077826557345949,,,,
BSG,-0.02898280426969672,-0.0435619691810182,0.011039197607588426,-0.022465666490906616,0.04559089133122552,0.08694171015722382,-0.024537506874869518,0.026827749676103282,0.06563773460873462,0.0010625403787899018,-0.10501223734258533,0.017710823305167916,0.15808402237887234,0.0381559043764302,-0.0014593664328677056,-0.07110373060172671,0.006433521580966099
ADAMTS3,0.002169762230933442,0.018077412427600886,,0.06638483543299435,-0.027650818670979474,-0.023924283697476803,0.08328307791994456,0.007441574540521232,0.03775478499102111,-0.01169751244703418,,0.011893617620374606,0.06082138645035788,0.03527990558688662,-0.059700392983298135,0.08691064623535355,0.056906580647601186
CD34,0.05392391708587532,-0.054794189358189964,-0.0037294292416834283,-0.048671516305588254,0.0052730186530019684,0.002520846367067548,0.03852398506527706,-0.018937088338067096,-0.03162687963164551,-0.015715966662404664,-0.05568109985952535,0.015628079291894324,0.028036667868523275,0.044788905903303484,0.08085754686584909,0.005288906950611687,-0.0434724633662905
CCL23,,,,,,,0.027597358283779624,,,,,,,,,,
PLAT,0.019264007446407883,0.014156121212229984,0.022177962430633313,-0.05017341162504722,0.06759606367412992,0.1498202314391083,0.08449539438270261,0.009861101506759324,0.01897749828761148,0.05499966369782285,0.004660626658717225,0.0716220391552214,0.0028537932844527403,0.06332129281617953,-0.019872427824035768,0.05185938728759018,-0.0281775024032451
NTF3,,,,,,,,,0.031936114474885736,,,,0.018951485621739084,0.11013764797315294,,0.09862379646549344,
LTA,,0.004605397276414158,,-0.02135175841271785,,,,-0.017284772603316772,,0.07356222667400344,,,,,,,-0.02219880821982918
CKLF,0.019494142528012057,0.03374217274483314,-0.054419730081357996,0.028483015125342754,0.08389755671888001,0.16522770955394658,0.08306589359178285,-0.055347592710238015,0.023096141868116628,-0.005531605625410359,-0.008307195588582035,0.11700375700351055,0.06548354948483895,0.1609435140870423,0.030094709202026153,-0.0015823208096207078,0.05920230161674558
CD24,0.013453171933388533,0.09306435572639962,0.02301983672351585,0.03272983518395241,-0.009885637905356386,0.09168318805918267,-0.01284098139676685,0.041924258439364925,0.038404732273747286,0.07909834068133983,0.025552281134978292,0.057410737755378485,0.005655838648697702,0.004585411598154225,0.05040674993368827,0.13650746513769427,0.04794489121476399
HSP90AA1,-0.018516399634015256,-0.0013244220037800097,-0.07191845102904318,0.0033742507647145157,0.012589360343380797,-0.16817208259230684,-0.04087809167875134,0.015407798703628331,-0.0038849680003751825,-0.05720955183207608,-0.028095315011197646,-0.13527921635492307,-0.13400530872474267,-0.1350242215801172,-0.0411859271913439,-0.060007798264881305,0.010559443608201508
BMP4,0.003201316657606929,0.025731339454859933,-0.038164791402172105,-0.0077203091247545295,0.0439085120524068,0.12996107652501174,-0.003212764526337314,-0.005268490620155154,-0.004340365992230457,-0.012928289335204915,0.044250625276492976,-0.023236625325398635,0.035443024551353806,0.00524446932077913,-0.06377150442273899,-0.011241152236130935,-0.020646553412002264
SCGB3A1,0.04098220983638935,,0.011483216390747536,,0.007808278237001847,0.025065901032797728,,,-0.02253662174916359,-0.010586966971630044,-0.026438033195326692,,0.03296132359513721,0.03693400075304307,,0.03837704370764802,0.020087827909302726
IGFBP4,0.039546106378462384,-0.009552687621740948,0.03280372909594595,-0.04452176001462679,-6.451285041628966e-05,0.12039981112561901,0.09722713590570617,0.0051534927295811255,0.03634600771895681,0.0067276314230653314,-0.043735971509867994,0.03404819917220345,-0.015617274829924411,-0.06919807175424887,0.019306073803505935,-0.07006863047286406,-0.0545478305221023
RSPO4,,0.006644036833673952,,0.04215167341745424,-0.030010738748056646,,,-0.020103242807829547,0.0031703917970508384,0.04326426528354733,0.07330336440825021,,,,,0.13176972251079233,0.07368874136651812
LEFTY2,0.0674854540058907,-0.024067744918807185,-0.004128711917644675,0.005560473703303499,0.017387385970826258,0.030622949797053125,0.09582011024567784,0.010274270904511862,0.010921002892569812,-0.018729922883308058,,-0.02797141757300182,0.03161372360900065,0.055099286497299525,-0.06354885082725135,0.05720809088292543,0.01967326197853879
PF4,-0.03150099346256975,0.03917283991235262,,-0.014534893141159444,,,,,,,,,,0.005762523768161279,,,-0.022198803082860305
ANGPTL2,0.04816563053331402,0.022756611831284496,0.028802025582861518,-0.003444856655824302,0.05388546609305437,0.23450502756070024,0.07923041820475132,0.04708435779656984,-0.008918087243700702,0.06517282216262289,-0.06765366257018779,0.0018337285541582913,0.048502313733008943,0.12216539362278152,0.019438547797556917,0.021979707152352982,-0.0051274705446732625
LRIG2,0.0022045622110031028,0.06641449474729878,-0.026750712634144636,0.0037377425049670227,-0.008065241181356916,0.12335599359184399,-0.009644043059229153,0.021974901956953393,-0.03889498957431027,0.05167935210525557,0.014660730949262743,0.036983639408642965,0.009046250256810166,0.0318680124546132,-0.034861919526866264,0.02752956086370954,0.03996790470039711
ICOSLG,1.7119113492439696e-05,-0.028700432460942414,-0.04663232221564845,0.016897121592173006,0.044900116417232246,0.19068206042468427,0.06322672612271997,-0.022886128730209468,0.04160838296139731,0.014545571825290277,-0.016706209508592775,0.028186095408318478,0.01432364901257261,0.1223578621714395,-0.01665465390254124,-0.04466580253813626,0.07256807382216805
WIF1,-0.0037650880107949272,,-0.030842304655162526,,0.04689217375042306,-0.13840447678857118,-0.032941972355896895,0.056516073195616905,0.02174591038114311,0.005119258664965474,,,,,,0.0012407117002144754,
NPPC,-0.03197074071311941,,0.07725473214104202,-0.022547203659980707,-0.01129157118212881,-0.03269121902156132,-0.01814994246431538,0.056145165242713825,-0.022376765140741016,0.11582888944400166,-0.06240852627848955,0.08227876901113348,-0.007002594785506268,-0.02244698426310791,0.008374680270956393,-0.008041031448141325,
LYZ,0.057497691926971635,-0.0011376236034792819,0.0031914617098578427,-0.0007824185036711276,-0.042593279180776454,-0.010915003241392239,-0.020092305678342134,-0.016799910415384173,0.01742573660643871,-0.03463461990925493,0.0240112816072109,0.0430471344206383,-0.03709813539346619,0.09166954770446012,0.021923543087099755,0.02814872543779663,0.022470040867582593
EREG,,,0.05181274359965801,,0.035749908564336165,,,,,,,,0.03655026183497921,0.02211691168533127,,-0.03452352925580896,0.017167449418714453
SPTAN1,-0.02536139817870203,-0.007707243605291381,0.06138718654420297,-0.03450709751963983,0.028208631582720703,-0.06677395612696127,0.040020349661582515,0.011806974404208118,0.040865264216504465,0.04197678842951778,-0.06381842277319061,0.09551609940785959,0.05157313106387653,-0.013761825260881556,-0.06560986035554534,0.10362922324272147,0.042643307408474544
PTH2,,,,,,,,,,,,,,,,0.004306948849365253,
LIPC,-0.04159935324822779,0.006541044922663689,,0.04051779782639825,-0.028341496277689705,-0.03368257121317604,0.021819152479891888,-0.029851495211260404,,0.033319213491288815,-0.03945041593645356,0.052943776684295035,,,0.02104071615683581,,-0.02806768929315848
COL8A1,0.012907200067575517,-0.026243897868041335,-0.016348029295497685,0.018806312907751265,0.046764961435154795,0.1516025613054596,0.02045306754535277,-0.009867051394973285,0.060910348007846754,0.08847064522410814,0.028277640568376824,0.11132120986650086,0.13458971428773323,0.0776580438754152,0.0631041625585631,-0.025191537775963117,-0.06685067281399405
GSTM2,-0.017578153992658878,0.021654976859370973,0.1195759487456195,0.0020182581540282743,-0.00029259863698178387,-0.018367413963617938,0.04699378245743994,0.003980482825972809,-0.0042233954594955575,-0.017762294012812103,0.0018137949452994978,0.03207109551984495,0.07871474687390685,0.03442536591537537,-0.020399369808850938,0.025547596324592678,0.02258664128075674
SPX,0.04871528881185691,-0.0174021488632976,,0.04334977156951199,-0.019450183235184264,-0.05700098107962353,0.016267475370242868,0.021664409057648253,0.01701632805966855,-0.021735867667391277,,0.005106694462531953,0.030314321553160325,-0.02410634386376922,0.011473521793925653,-0.013425258129666834,0.13365638495294935
MFGE8,0.006119686375404377,0.015187913787052022,-0.029995155680198032,0.017520079440650184,0.03247989204623376,0.019947621862112228,-0.0024072194721381328,-0.029926998486503924,0.0352979523511161,0.010351206888339971,0.0166510030616199,0.039828836991658734,0.04859307572273065,0.017426522259845225,0.053915872487319355,0.01835366711750061,-0.04405012037817668
TGFA,-0.009372479173803124,0.02785907107131568,0.028670121522437295,-0.01631546451248055,0.03345014417213959,0.07148907867491983,0.03291998576302865,-0.04364646888107267,0.0009432004722140583,-0.021404369156503723,0.004838446799336941,-0.00209957692603051,0.02883407333154891,0.08029087505346294,-0.04147274336156807,0.008306909150255887,0.11731756859987559
SLIT2,0.0920638552824328,-0.011366313027651656,-0.0050000915365896355,0.07547280180745775,0.0036841624364816186,-0.01885551711837594,-0.02129185194469293,0.014891129425155181,0.051366635246208873,-0.03412812923003093,-0.08065656719631714,0.07906798761056483,0.0551683031430485,0.035330410822698645,0.09074986757044054,0.05322405186603724,0.02398825415187945
PLTP,0.012915000284722616,-0.0013189851891732519,0.03702368312022709,-0.013164962085009219,0.047460401694841184,0.10120313018336527,0.039359790911302636,0.01940473829573652,0.008389678713955188,0.03672812007026261,-0.10480209659653242,0.09234818022043653,-0.03132470012933587,0.022031913059317332,0.016396609582525444,-0.14470416033450728,-0.030943060347239735
APOD,-0.08670069492182236,-0.0446618323838526,0.022697688838881406,-0.04781088396912309,0.036429184084734126,-0.10530953538104426,0.0042726465940605505,-0.004260847795192743,-0.011790637600272437,-0.026494676453906813,-0.017688574803784662,-0.17335845621885548,0.1761750636598343,0.10500185118946546,0.03668465118037368,-0.08965229067660174,-0.006186777203602091
B2M,0.0891170804773707,-0.09283697321135483,0.009336591001753911,0.021811428899988803,-0.04206092083495179,0.09664620849391199,0.07033365976035084,-0.017280827373028287,-0.005807065588881024,-0.008588639384068644,-0.03608996578549201,0.07189230459315077,0.06763780905668179,0.12809760227583647,-0.005632627854552979,-0.1019685790028545,-0.11948729424602166
OMG,-0.02035315347258789,-0.0254564210585682,-0.0069312572434359595,0.0577505478887455,0.037477395488705496,-0.00748200521781705,0.01341918648335428,0.04507386329364215,-0.014783186009876808,-0.030712024008110038,0.07992707553373182,-0.09471947727933965,0.09280054933375646,0.12653633065106637,0.06797724403318335,0.03654541858457871,0.11235616606308846
CXCL3,0.050215709719762344,-0.044463607614712,0.05186421662357946,0.009634583500883389,-0.0023879979521541183,,-0.019582182346394545,-0.024156878157680115,0.012391907281704964,-0.010926738141679803,,,0.015734997379831313,-0.039240630133813854,-0.030813816520977488,-0.023082249126765365,-0.04678007928238885
CXCL10,-0.0020806353231355573,-0.011821074085601624,,0.02243238394209624,0.04169869845972948,0.007236494659917043,0.07575889681033027,-0.015303664377184773,0.03389867803979786,-0.01736390923651603,0.056289924232234466,0.021345207515141875,-0.002343106903376046,-0.0177403684921549,-0.04151278359903288,0.028783008705118848,0.015921422943730626
RSPO3,-0.016664200439177792,,-0.04391212520201139,-0.016879442760132753,-0.009560296858912496,-0.02107803891775382,-0.02449059593260548,-0.0210613371630395,-0.019242651458390693,-0.01141823076580665,,,-0.006620275318544568,0.0020650841273791537,,0.030955151537747465,-0.015820230577160966
CORT,0.0019444803482895276,-0.004629999514655969,-0.0012297327737803817,-0.005102323011086434,0.012903712818971916,-0.020980387954874412,-0.04238646323547934,-0.005881887833673304,-0.02646454601697259,-0.0067373736763312675,,,0.0327590252444293,0.04425851862904183,,0.09629240661705221,
NCAN,0.0281452796149319,0.038330520751836517,-0.019082151886598318,-0.050812190600619686,0.013099457105496459,0.061234003746599576,0.09769455382382745,0.02085989844312523,0.023927229112600715,0.04913438840649687,-0.09937385553832981,0.02449177364150758,0.08041324111129437,0.09248748866029102,-0.02711461416225219,0.0830271573132006,0.08788031805011286
PRG4,0.06080226045047036,,0.008802971456928632,0.0007537241740924138,0.07901223355336576,,-0.0212155098512901,-0.014716530876154937,,-0.013349799268401814,,,0.0005135855939736561,0.04456438802951529,,0.009256583674177268,-0.03583708586555541
ZG16B,-0.002703208317015389,-0.012698982429571298,,0.041152798864169,,,-0.022905552200892555,-0.013734320918755965,,,,0.01913843075342882,,,,,-0.01972612495838458
TGM2,0.036774452821126694,-0.012706371441868997,-0.06305958433645044,-0.009074223204776032,0.031119297392105356,-0.035786308026660954,0.056836484114833004,0.026979219662046208,0.024785125344932112,-0.045527846046876506,-0.09622086936536649,0.11310713163976549,0.01829164556222215,0.011014498340184841,0.02257287670987582,-0.043195144337780475,-0.0448444211986161
VEGFC,-0.002979959069499972,0.005998453519834817,-0.03964330924120497,-0.019211998304995613,0.040134941136650316,-0.01986695329659938,0.0006339469542887159,-0.02057782703110925,0.00293436515056821,-0.013624002274578344,-0.05796795841101931,0.16455617198101524,-0.04904655605742335,0.027533416595606024,-0.014728057345834204,-0.0035998230103753796,-0.009676854335812425
WNT6,-0.021631839616494116,-0.024067745550453195,-0.048807604713890035,0.028520485367643775,0.02389250380843142,0.08016155317658975,-0.020862675887939098,0.053319789746095955,,0.045075739140560185,,0.0031320605326300437,0.08967210388113347,0.046215840521741346,,0.0012995009897291507,0.011932299583971157
NRG4,0.07137029394176925,,-0.00040173717970703885,-0.02027510838313765,0.00034238043913562574,-0.0005761718123026234,0.003426061346965114,-0.015359378108085239,0.01758259860851149,-0.015893987746092172,-0.06403193640225244,,,,-0.03263649013125664,0.04651330774428695,0.010977845433224805
PMCH,0.01990711302244378,,,-0.028093137937353754,,,,-0.0058685335711722705,,,,,-0.03690065914165039,0.008829208226776636,,0.06913136573469951,-0.034114430897689514
COL9A1,0.06519743218681652,0.008889955437044312,0.04757363380140804,-0.021175870912671018,0.00022643226792667186,0.23213912540634632,0.08625616257478465,-0.036809773851669614,0.014512789098103815,0.05620977455543476,-0.009163438373620837,0.0187510963604463,0.01188952747365431,0.07190284085146992,0.012303586166772039,0.008504962487997045,0.03983132836648975
GDF11,0.025520707300570353,-0.02119495870906449,0.0373325173260001,0.05155507615762081,-0.03683093943847806,0.1547565119520187,0.09877392452891715,-0.054128140877264884,0.04889155133209396,0.0041696363296089625,-0.10149803309323399,0.018343495038976077,-0.05763271440878433,-0.03667325682040213,-0.07715958851235168,0.023595309017309645,0.006118046747770095
RAET1E,,,,,,,,,,,,,,,,,0.14825452496690242
IL24,,,,,,,,,,,,,-0.008685308310789496,-0.0039270585008932685,,,
SORBS1,0.06646669478125235,-0.03773255921075264,0.033897526729240346,0.026161500849250886,0.03619916914708813,-0.02262346702633918,-0.037102715057528685,-0.0420641689570386,0.01789025384773123,0.0072319100027357485,-0.06075808802440224,0.011466309309925028,0.00901898665194577,0.04868999317180423,-0.07925700361024152,-0.028120154275174118,-0.03947832368439755
DLL1,0.021480011246496657,0.06283287268412424,0.0008268742501659207,0.027358028912149966,0.031963654742591066,0.15150170457124054,0.1324057374343463,0.042065303407585526,0.011433121307761775,0.08555435296275653,-0.006710243602659857,-0.0618667149022416,0.00595926120032306,0.09227368826929774,-0.03186620883811785,0.082569778280955,-0.024205455307315698
TLN1,0.08244890712753196,0.056003036443562484,0.03840445970260531,0.009063931185512629,0.041224404957460936,0.15828083028928355,0.08616476299043868,-0.004852872632940859,-0.004064822619409255,0.020812005754152176,0.07478091070028058,0.005746561047569112,-0.049716949388775585,-0.030762200091834165,-0.01768443195005788,-0.11217421277516551,-0.06506828280467097
COL2A1,-0.007449669520540647,,,,-0.024520166174927943,0.052787182624229975,-0.019582189010428224,,,-0.011092882506104417,,,0.05243543376035586,0.025485881785838972,,0.02427664206023297,-0.02302378258006018
