,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,-0.012095899744456387,0.11255672555565503,0.033756962432431585,,0.05694196045503761,-0.042931790859276085,0.06325819627968637,-0.017036459823434845,0.01550383736397303,-0.03170617206079223,-0.022929648879167968,-0.01922558603167654,-0.07780704240316,0.1239882617335325,0.08525775586622056,-0.028233907041604306,-0.03859994477932201,0.038371771185433515,0.038188731045127
CCL18,,-0.027640993224208342,,,,,,,,0.05129940416403761,0.0741044966688912,,0.024610529173100307,-0.056315899183968544,0.045233354344653906,,-0.03906351765699049,,
CCL17,,,,,-0.02226621191485653,,,-0.018311987568541358,-0.022621950135757542,,,-0.01623457256662809,,-0.030761198824922863,0.012604780574909815,-0.010684592759352195,,-0.01616758879611688,
VEGFD,,0.04894306422619777,-0.018936679335939496,,0.03539376674223264,-0.020412465107363692,0.06491678756031669,0.008955153167337665,-0.016593474001447766,-0.01920352443356311,-0.01549219767834971,-0.017399094258538594,-0.0534007092581399,,0.0250959881594884,-0.002516096008039596,,,
TNFSF13,,0.08070753537969907,,,-0.015358734646330405,,,,,,,,,-0.019576848271075833,-0.053150433601223644,-0.02994275156475634,0.0738641025440393,0.005106674152223479,0.06203434517097274
WNT5A,0.04471686018164486,-0.023972138974738873,-0.006074227608262684,0.05619019030512925,-0.029616073490922268,0.022372874323895307,0.1340552481999154,-0.007989385404723739,0.03916140110283711,0.0008356073407828986,0.019245328304925136,0.012869919811188001,-0.024247824436291636,-0.014540514325788609,0.0074572269359742625,0.02101261265434906,0.06541440351385394,0.027822595235816653,0.10580336363030199
CXCL8,,-0.012442988507674583,0.055424180953869646,-0.018753750387863498,0.0005571391653363115,0.01474352586542218,0.08059907098684439,-0.07055262113280396,0.05653907799795321,0.10172956992067439,-0.051520557417236504,-0.015173051351595374,-0.04279526704057754,-0.03778942927766965,-0.11738815254638561,-0.012591545575300301,-0.037378637665203156,-0.04809011042551423,-0.012303349974856607
GRN,0.03910138950180849,0.01117348228067755,0.022586530196520876,0.014562988536516218,-0.06813545620174616,0.002718455932686392,0.13006494371243593,0.027469222029455776,-0.038763328283540247,0.027451843066878073,0.00570211176818768,-0.04299596899550281,-0.1362342656862874,0.016599488480088274,0.01381972887498557,0.06158532117939029,-0.07401082363917456,0.0558961315218448,0.012580221434699583
MIA,-0.024095090113102763,-0.00543778017497042,0.002624792279987049,0.09930303391521209,0.12227216929706812,-0.00941085874637577,0.1002139290219283,0.053404667445061206,-0.01887158212356086,,-0.02101020327038118,-0.02382885694510906,-0.040000772569018093,0.06717165038070465,0.0669840166207025,0.08669348034480996,-0.040748054567092566,0.003510673136793051,-0.057032679705421516
COL4A4,-0.021319243050180174,-0.010728897132865036,-0.02832147584950722,-0.03203890869193361,-0.006485501988927029,-0.00032186201702294264,0.08018454991089241,0.06928061540720999,0.08166742875723791,,,0.021176259496209427,,0.16789001834934522,-0.006567849891820273,0.058960892810886366,0.03301155709545018,-0.009097986952994446,0.010097086393751162
TAC1,-0.0184084528438913,-0.02645255100242196,0.0069752566022060645,0.014860027715768545,0.021152727251068086,0.03559433263935016,-0.10260387542208811,0.0653916156618986,0.02673198436261372,0.008768789387183095,,-0.04096439650432053,,,,,0.004929728949660168,-0.021253939462120095,0.006716693487209695
RARRES2,0.019269664772679967,0.05033958456939404,-0.0025500498246892557,0.03989384610225383,-0.020349967395167735,-0.06682984281232934,0.14591812037319843,0.006277416958141424,-0.04697668998233447,0.030598273257956256,-0.05711559223781742,-0.003325904990096784,-0.04142683554519236,0.00011998602458566868,-0.001236363525192792,-0.027819742468417008,0.0018546056249770066,-0.02299410861758009,-0.03750528372735961
FGF7,0.04252872740189778,,0.09726976837000158,-0.010107411916531922,-0.024889130733894236,-0.029830591239040468,-6.890407650948468e-05,-0.014694246659875995,-0.01650977135499611,-0.04458256381935888,-0.033754547937236014,0.02634790535298731,0.0295743864120084,-0.009179969112617425,0.023503829841273714,-0.021934296445876775,0.032809917704468346,0.048387191722639895,0.05090323079479939
EFNA2,,,,,,,,,,,,,,,-0.032194137462788944,,,,
HBEGF,0.05201452894525894,-0.0409604929694599,-0.04418076448126405,0.04483256447628705,-0.0007198200628439847,-0.019127750354920113,0.09819242635953912,-0.03172151847225588,0.010963899817599505,-0.022006887378765404,-0.02560385678189301,0.04482926444048378,0.0026127219980259827,0.05666839480448128,-0.023969038710832162,0.0037479942469596655,-0.09352536751834559,0.030836243202871153,0.11685296049358877
CSF3,,,,-0.02242601820317243,-0.015730036561434194,0.04110180977332515,0.02418636938184237,,,,-0.02327433507577657,,,-0.032939621388588365,-0.04344572083259684,,-0.03382807908868652,-0.01702197685735836,-0.030570256576221835
PI3,,-0.005394309019642982,,-0.031504323633811955,0.021151987132771246,0.017428332400346726,0.05874821156562244,,,,,,-0.07587402931469032,-0.06922810181292086,-0.11759185283328052,0.032597596138165874,-0.0542695430646464,-0.036983100713611786,-0.06750021339657536
PCSK1N,0.03923989400028407,0.02808631525532032,0.016143891649170506,0.030555902882851572,-0.049433671927636556,0.02248353117166492,-0.04426181528788698,-0.0322061197072188,-0.0392285011382022,0.0034714521745868227,-0.02782508662437952,-0.016955205039081288,-0.003269668116457818,-0.03642255580386495,0.03422483887389664,0.07128834129258264,0.029810771134572873,-0.03519229000786453,-0.011562587196705304
NTS,,,,,,0.09623375712475449,0.00889209402684235,-0.021840414336007835,-0.00854325906190372,-0.01728934068261371,,,,0.016430024339895093,-0.0286830225007812,,0.07831352982115654,-0.02520722658825944,
SFRP1,-0.026784763881458673,0.008841185683632671,-0.027311322639283667,,-0.019428130564749416,-0.023287087721544548,0.03331097574829324,0.0015491553875823887,-0.02262195036357916,-0.008510517105136511,0.02777149570095686,-0.03198980926459974,0.09349325120338355,0.04242486979298122,0.10388962280046266,0.09174755705378372,0.0010790426900629572,-0.024621474503391756,-0.019727397131310824
CXCL13,,,-0.031969933249807535,-0.016283942724595858,,-0.006470685222159127,,,,,0.10340060647220888,,,0.0001242541780113079,0.0755166330017247,,0.009717544048291156,,-0.0042162688746132096
MICA,-8.859610203149514e-05,0.011104007562436468,-0.04022916158331371,-0.05249328531996651,0.04216554943650252,-0.04230247203754809,0.047078208549219305,0.021812144883065442,0.06566774406404213,-0.03270178260588675,0.06854750751302911,0.025855846120789675,-0.013241096704695345,0.10200655667022782,0.014493713180654252,0.05073596120225549,-0.019366757704367906,0.07495908411396242,0.05102920279504065
TG,0.06896657735789406,-0.043527858620808636,-0.017978132910721777,,-0.020966030960534322,0.06685011402463871,0.008906951477199698,-0.01844863448572584,-0.016371407074689107,,-0.033067066293220856,-0.02438661874097456,-0.0566234376979668,-0.0408739424978459,0.01835005646847768,,-0.027841028911900267,0.1987396543834552,0.026967845119150544
ADA,0.020992856762146034,-0.019790874304611062,-0.018059815476809415,0.019120214330609387,0.0944727556069747,0.016133525376741144,0.10223614399564822,-0.0010538792927647822,0.017054324875325377,-0.018916310801156338,0.015380905625397873,0.020904077766066433,0.0810316556205004,0.033332264898307484,0.005916531222406944,0.003561207854871837,0.02725045761456418,0.02531823553076651,0.033382422234877564
LAMC3,0.022763985120031596,-0.012945799507836855,-0.021507459442112714,0.007537232447747492,-0.003504344928152109,0.03835982456979538,0.17035485863286642,-0.009690314197724351,-0.03786190091711821,-0.006984722335740003,0.13701282288735112,0.014118497482496495,-0.009398198496053854,0.061605526734820275,0.021347909491614785,-0.00635198973552678,0.015035419015435229,0.03600763881322735,0.05888739471783259
CCL7,,-0.01758200673993266,,,0.022803335172279778,0.07966262801036839,,,,,,,,0.022960443725552167,,,,0.005544519663495137,-0.07227085882863876
NGF,,-0.030187432466075515,,,0.007473048582290011,0.08379432353294596,,,,-0.01728935206649742,0.07764339651494097,,,0.08774246654580767,0.0069562982587148044,,-0.030929533330013123,0.040540980828244484,0.063529942374474
TNFSF15,,,,,-0.016879627456217128,-0.02265384371933563,,,,,-0.014821554048332984,,,0.16519814320830972,,,-0.02100665635761331,0.043659926512396904,0.01679468956237353
HMGB1,-0.04790607086673986,0.059126299301807725,-0.00801997379562267,-0.01563085284495141,-0.025967713905723635,0.0036874116747525193,0.13528482026626354,0.09168636167094717,-0.033629006582074884,-0.027960279010367284,0.07970337420335531,0.03507835192844101,-0.02952354435088163,-0.03355719997098581,-0.039129713088631404,-0.025420876857939395,-0.030746124891708047,-0.038427721986893267,0.0040157738726069436
ITGB3BP,0.050061668143303345,-0.033699248919236806,0.025972612505386353,-0.00651355270827096,0.04526979025827874,0.030756266689672695,0.08859448045440126,0.015570042894512,-0.001827795000456897,0.1333275403120444,0.04394777386426558,0.052897994487202935,-0.06439345515786445,0.0370896535496971,-0.005248293309582141,0.03521647587230857,-0.02873438767428287,0.04057143659254085,-0.04170495221531563
AANAT,,0.04185795696723011,,,-0.015358736285538922,-0.02041246802135812,-0.022267339668015664,-0.016590964807168773,0.042919202727044664,-0.016254533621756728,,-0.021777126244492833,0.01098520503857888,-0.01667151565596334,0.033882832242786674,-0.048193051924884704,,-0.01887269372426293,-0.026060251886263906
RELN,0.06106006169003159,0.02315890375087851,-0.034333614857853564,0.017650544969254153,-0.026659326678858543,0.002491544732709383,-0.05296413335721188,-0.028200482260515115,0.05709326610447712,0.004743284051414002,,-0.02410915841351005,,,,-0.04277630447296756,-0.009970873933875083,,0.044306748466173385
IL15,-0.0070157724360914485,0.07554283255364294,-0.02290386627885976,,0.037801516046497785,-0.027046531415011624,0.08458999054923952,-0.019755035205433848,0.03488048495553758,-0.033309170096748136,-0.03485117886089956,0.04556844228639539,-0.025734969484422787,0.04904972306612291,0.092753927479242,-0.006408846056583444,-0.03679437444094027,-0.006265560277814053,0.0729357316371235
UTS2,,,,,,,0.05360343039858268,,,,,,-0.08237421969607853,0.019774520571666804,,,,,
BSG,0.000713247023569295,0.012023122714812545,0.003350646547055048,-0.06635395188861078,0.028646393615087067,0.025315368789359968,0.020662545497216755,-0.04898381863551601,-0.004630631849264368,0.03450984625703689,-0.04898138904661106,-0.0027653852478245118,0.08484348592167054,0.0475140509174483,-0.03681388449250529,0.0766277359208208,-0.04706294973479055,0.0241684509127573,0.04464106768352221
ADAMTS3,-0.031159138218491814,-0.023748219171316663,0.013514340646716472,,-0.015286618329959123,0.03434754820127717,0.12225038376392398,0.01743972917533763,0.01568460554681829,0.03647634230957682,0.024555145257908466,0.007621047726950132,0.08565454869959933,0.04748932538137775,0.06284609400901536,0.11269395921381978,0.06624739150872228,0.013094057094298336,-0.007716580968009649
CD34,0.019111141847677496,-0.016766714548927877,0.01947974034812491,-0.023524576367549867,-0.014462632141345846,0.029364314561879743,0.07098777151609417,-0.010096534869784322,0.005355923064891257,-0.0327129316470754,-0.0014771296272924424,-0.03919377756592763,0.013822515852758264,0.05401373611379722,0.039243011760315076,0.03303798532221286,-0.030262282420124527,0.05178174010042377,-0.00792354729706412
CCL23,,,,,,,0.035705194132810265,,,,,,,,,,,,
PLAT,-0.040944084388043415,-0.008273948673068268,0.008179365163237725,0.01637662229213922,-0.08398478714047321,0.021833518355986677,0.133760776040212,-0.025397557073232335,-0.0026198570470781736,0.07058544519386624,0.024273170301832684,0.01792085005393062,0.011033688105813287,0.12433079044651682,0.12457456334914048,0.04674792198144142,-0.0715708398012001,0.02917746210191791,0.025177439227961736
NTF3,,,,,,,,,-0.011481940790538374,,0.029136967893412854,,,0.03842631837971191,0.05083421665580387,,0.06917781945890047,,
LTA,,,-0.013221175452169122,,-0.0040552494512023874,,,-0.015978828158245938,,,,-0.02019728056252673,,,,,,-0.025399801569653026,
CKLF,-0.02636304583442016,0.028765990126030695,0.016722343284369667,0.005331395789600528,-0.021398144616328746,0.0048435184715319,0.1452945841560952,0.0006874062216486906,0.0030055626181757214,-0.013435119882334272,0.06501263784252112,0.06417304727970555,-0.07609689627452944,0.10078907342377151,0.07929574092109523,-0.013889726124930992,0.016261930372862773,0.02430373776900246,-0.033836988349394734
APELA,,,,,,,,,,,-0.012827271389222374,,,,,,,,
CD24,-0.04926225968531128,-0.020663653148593367,-0.02854951018252236,0.015900788461611838,0.054662405397013614,0.04342105030965406,0.054808336624915334,-0.019928682020336312,0.05926913225064948,-0.023876739072736373,0.04973041016479891,0.015808979759798236,0.1374968761449831,0.008482890098137253,0.08716098015258021,0.007342192785025713,0.09637441342410794,-0.03781061810002579,-0.00429427578323641
HSP90AA1,-0.001771741125519662,0.012653351989472249,-0.016125769351438772,0.002552545556199341,-0.020791636759989175,-0.019326964215818317,-0.13311973278275283,-0.004393768474527318,0.04947946414947576,0.004684796083752609,0.05722891074163495,-0.026384099171515983,-0.01882912231006835,-0.11571740180116628,-0.13716440531180424,0.004834693373732676,-0.1014254394692812,-0.06513907731259838,-0.03775920414191403
BMP4,0.10275620316474868,-0.04050963600284158,-0.014015221004679545,-0.052670109498987094,-0.011849955613927432,-0.0029483535057680484,0.006383071007113768,0.0010613470150762137,0.052899313880107386,0.01560972879694069,-0.013323196519066646,-0.017210169103791736,0.042041492995231244,0.056207455852195054,0.06447206139872529,-0.03909426713626318,0.04239054016374619,0.08912029578045491,0.011459487810475
SCGB3A1,,-0.01758200498175548,,-0.02397119574132739,,-0.024308729502377096,,,-0.015918364983728124,-0.009398975062832828,-0.003920755097580506,-0.014093395278666467,-0.05340065734783104,0.08847301023543408,0.03664081556650126,,0.010649405601471875,0.02881050554437725,0.01230341624725065
IGFBP4,0.02634327579225058,0.030212652241784203,-0.011928464634630548,0.03351989579836346,-0.010506610425651212,0.03183298568145535,0.0953423217018772,0.0025887527985795685,0.027293722050139257,-0.023061549492748124,0.0026140442999609786,0.024722816817051862,-0.014097173899595309,0.014625805090188484,-0.047215780011716155,0.005029091209849786,-0.0892544434352242,0.08532914957904379,0.09680061005708325
RSPO4,,,0.010005745466119773,,-0.009712641020017556,-0.014774223226599797,,-0.018584349914338,0.0018997899006261633,,,-0.028016807835044594,,,,,-0.004109907543900831,0.05518440243619015,0.060607016954166974
LEFTY2,0.0005588708053228646,-0.020674426001683954,0.010933207282732369,0.10089473888158589,0.04842337198851877,-0.03503494962323132,0.1907397105694971,0.07588589685881551,-0.017454679337397132,-0.01728935206649742,-0.01675858087863057,0.016826037307648548,0.06946535591893126,-0.016039256994399977,0.04564471133174746,0.07052271095280835,0.009485445717295031,0.08958083725221934,-0.06165869061474705
PF4,,0.058539211970851816,-0.012026456019435494,,-0.01322541136998234,,,,,,,,,,0.0012756679682430746,,,-0.02539979569195054,-0.025741837925663716
ANGPTL2,-0.0535220904856441,0.023563279259516283,0.0023438267873337614,0.04947016132330013,0.011145605218481711,-0.033553085927535295,0.13682084726600244,-0.036819162417313644,0.04041738729339833,0.002841526167538965,-0.040374358244844234,0.030188802337408487,-0.05935723360355656,0.10028534889883028,0.08536620559601474,-0.008124899918543184,-0.08171113478287045,0.049167722385955424,0.04005805411475365
LRIG2,0.007014221379879407,0.0160195498055736,-0.00034117076729873634,0.04435396041733628,-0.013187655673294947,0.057491362557718646,0.028261769592424858,-0.03914232106946455,0.0172911452506683,0.02170745081355506,-0.01952114617084353,0.0017131293643463461,0.06831602804120813,0.09183693694094669,0.028530448271889768,0.13132369240811104,-0.04615318932283938,0.04603661400423243,-0.010000912448117315
ICOSLG,-0.05192314949954211,0.04506949271886322,-0.030909374134292077,-0.042946391072615324,0.03778130916434992,0.033763718944084996,0.04520336959222349,0.1056328858662961,0.007735087970026405,-0.0033319327119480826,0.027686568992355363,0.009326854813251396,-0.005983773477393592,0.04270003876325123,0.09691508408851443,-0.04569322687499193,-0.017146675245149744,-0.004338325489611687,0.03823215667280385
WIF1,,-0.032817234512578904,,-0.011954073393660974,,0.02053724693733087,-0.08647366558050798,-0.014341102645881742,0.027925594275858088,-0.0396050016413366,,-0.009509111736165282,,,,,0.06940905612759231,,-0.002451123334385606
NPPC,0.019818622478843136,0.01950783773550833,,-0.030073849305591892,-0.02051587450626619,-0.01637064715195039,0.028003698369120544,-0.02797493456670821,-0.022122628529453514,-0.01637095952223626,,0.03875407474336353,-0.032093545104217074,0.023344186349827604,0.010986832432863622,-0.012946149316245789,0.051680195194556286,,0.015146190336072507
LYZ,0.025862198239008344,0.016241019458985335,-0.01565177255275497,-0.059562841273383064,-0.002606649048993349,-0.007661165665922974,0.12924798998694353,-0.007341657802964564,0.009114253922663969,-0.02017620218956144,0.07272467443623047,0.006551771756400721,-0.031850807592128536,0.029339902474378496,0.02430802049512502,0.039506757164050936,-0.09391552492869314,-0.007710370833702434,0.06667696150088807
EREG,,,,-0.030228621061301957,,0.04838061279849101,,,,-0.01778569066448679,-0.019596544663907117,,,-0.05665688222424202,-0.03226467379141939,,0.00647533812755696,0.005134115740391309,0.02335570903140957
SPTAN1,0.017693192309904147,0.029174637306593438,-0.02530301408942485,0.12298895366136262,-0.025037493904126778,0.07149491505225326,-0.07169564237042837,0.05864875835604225,-0.003932988072428294,-0.006006364585575361,0.04025640605643095,-0.00014648693943082394,0.16799308033848637,-0.019689200435723156,0.05735750813817238,0.07881928402150919,0.08217949624238373,0.0075166512960723525,-0.05881845426876706
PTH2,,,,,,,,,,,,,,,,,0.0021844363730048814,,
LIPC,0.05914880876144346,-0.02232872749778441,0.054119369713008396,,-0.023767049225485504,-0.027163043934377115,0.07918173203469306,-0.02688517733463211,,0.023251164073411146,-0.008688229658030571,0.06521620500882208,-0.04809729839175065,,,-0.008488101045653474,,0.07586656251380039,-0.040142855365280165
COL8A1,-0.007850022270638824,-0.03143303082365447,0.03439612779961277,0.00982882910935447,0.03658163135608377,0.04430745091538113,0.07197915906896514,-0.052829386789707555,0.006196739406296318,0.0655966490176858,-0.05931358508121511,0.07602966612050746,0.12005319755725631,0.050551747080194456,-0.013097746501861962,0.08207814463712583,-0.03574189323229763,0.006597907603410367,0.03312769585456048
GSTM2,-0.03544529796224902,0.058355610245415586,-0.02635307133661189,-0.03731651972918402,-0.017489575945810867,-0.038943685855446795,0.08166617912117248,0.00788641605328723,0.055948540861962,-0.028288360123128544,-0.03592453570735491,-0.007558685322909692,-0.06023562029430263,0.11892198783809121,0.06325607995324879,0.0012415822698029,-0.02558414352024017,0.02607433073768604,0.055674741125609696
IL4,,,,,,,,,,,,,-0.020725410097846595,,,,,,
SPX,-0.024407870746497102,0.015013887874007634,-0.022968186736886945,,-0.038944982099187196,-0.025877017068045318,-0.07301756517092609,-0.01188899065051968,0.035637422387787644,-0.012980143017718292,,-0.05499633980964216,,0.0017484756256773764,0.042152393228892665,-0.0035785142379663906,-0.026149144624092662,-0.018519136304346123,-0.043195886223105766
MFGE8,0.03481742426571196,-0.05999431771401992,0.019178438449222075,-0.019982412255157296,0.001421870312956158,0.01040509616814783,0.12540988704016426,-0.022621981859543654,-0.0077972351763793205,0.029919912039718277,-0.004268097327698913,-0.019477284433314816,0.03609729765831702,0.016166008078965646,0.01651845599428778,0.10846609014004005,-0.03609356767536198,0.07463810291855125,0.03377347845976989
TGFA,0.01790322766489423,0.008027481380603248,0.04137509838428112,-0.007608740319092577,0.022624213341168913,0.033467451766123035,0.008693990704163705,-0.05213974401252237,-0.014299594547433877,-0.05632965166415859,0.032463930207107146,0.007001309527445926,-0.05222061804499821,0.07586345924637326,0.060469610575022266,0.003425292542823159,-0.04594665192693786,0.04998427234649409,-0.04218651878619618
SLIT2,0.019561109417173157,0.06917275861366916,-0.020150107598205576,0.041193777982291985,0.017978586480964384,0.016125815615486244,-0.006691325770501568,0.06104482469627815,0.037308214397942595,0.0047391147210626905,0.006004242821934741,0.02837482677542928,0.029668896827533136,0.0415228039454683,0.06567872180271939,-0.019567677289991193,0.04265659843956734,-0.003465097417119495,0.028036560384799476
PLTP,-0.07061487282050234,0.03001424472312302,0.037334882278843684,0.07423823829617407,-0.022684538900328465,0.02350050238582708,0.11217986540192414,-0.002530785001898974,0.02071692236265545,0.005423020964995948,-0.005523746128872801,0.00543983011342007,0.04357470369848488,0.10439792566693089,-0.04329147939678522,0.08572087927227019,-0.07956113235938478,0.008631420706493923,0.0027746800991422533
APOD,-0.007728774159889802,0.01194164660828505,-0.06327290829377796,0.0006966093939763367,-0.016661663698700802,0.06762272221409409,0.03262263541135178,-0.04127380125138878,-0.028136575073352706,-0.04598802997814389,0.00873626940632543,-0.04787641240151259,0.06448452669877636,0.0837461995459199,0.11174975388656885,-0.08233260999111726,-0.019739317793419156,-0.10363743841753181,0.0023293873013696216
B2M,0.003366482781697091,0.0037224668110608975,0.008212781134359968,0.0671112334580003,0.0273094082978222,-0.026623050088792434,0.15438110008945433,0.014108865024036925,-0.015676920101915397,0.02051363977046884,0.09409602132265997,0.06032663070026696,0.04366698676028144,0.16095443190432798,0.043878297796280344,0.054895978628127985,-0.08316055052835143,0.07840683842122723,0.06884434685993117
OMG,-0.031218621848553372,0.003134069892209788,-0.025648511363408087,0.031316634641089705,-0.023310557032915333,0.012374376972648666,-0.037441728530411764,0.028239287202618174,-0.020743925084660497,0.051807238711090435,-0.012410599406723804,-0.03707317024627926,-0.07052445520357137,0.09412882462504188,0.09447587367762145,-0.017153424754826063,0.03401690312578739,-0.006789541780053619,0.01195041550815469
CXCL3,-0.01716845017629277,-0.014262844537531945,-0.02472524903963116,-0.04222510477729104,0.03454917253064826,0.012366264383322159,0.02633674708647507,-0.051393719454557875,-0.01702928327040412,-0.025037713501079983,0.019111136665514544,-0.014545699457628968,-0.09317916445898859,0.015774007869333233,-0.0826092813175913,0.059978021207150574,0.06000566843575853,-0.00963088858763797,-0.07099552643316398
CXCL10,-0.046572122941998154,0.011151781563119287,-0.03230729419798078,,0.03896316511725368,0.07734909880794148,0.14067253550884443,-0.033622572269624416,-0.02586872768994876,-0.04968300266915806,-0.016910713050449538,0.006540492484227955,-0.08541963232728493,0.07834873301391922,-0.03957899135741082,0.00036997669328532953,-0.00293708353271951,0.07242538741649,0.01196233070683923
RSPO3,,0.06450381657975442,,-0.022426018902664945,-0.0153587351507022,-0.02716302718702805,-0.025395693792841744,0.014245433461262924,0.0446180147902345,0.009980613378811835,,-0.015199975592326515,,0.030632449190988714,0.03545642483460845,,-0.0032602247237044357,-0.018101454522549947,0.013677106172231394
CORT,-0.02131924270701053,0.007456040066085077,0.05260538332684615,-0.0297623824443207,-0.0006651241747174154,0.00209087049186035,-0.04445476070970184,-0.016407105000470063,0.03388740514271435,-0.002787056807047445,,0.01456388356236243,,0.024629484399323127,-0.030878785352839368,,0.08680632213233247,,
NCAN,-0.009166287101578411,0.07171297551239006,-0.011142036743575359,-0.007319694438472099,-0.013006383908813009,0.06734249423218353,0.023032072733531746,-0.02364019831409123,0.03204302420601917,-0.04189266381541263,,0.044233214250137584,0.12240095021652361,0.06572366700755847,0.06726736524717437,0.08077024997444258,0.05723622913413769,0.011638044304073968,-0.036256657050061994
PRG4,,-0.026441238396636205,,0.057461663125598604,-0.015158409248636918,-0.019448629945635454,-0.0063189483417338274,0.022496259454938806,,,,0.019772273179119938,,-0.033428691692671424,0.0022991080708041917,,-0.04172665802071959,0.08762122832654472,-0.035829131394959635
ZG16B,,-0.024380934321833192,0.0303497397675818,,0.01547640642092918,,0.021543716231137936,-0.012696629505492725,,,-0.004170741600562835,,,,,,,0.014195995521674365,0.0005879261432512005
TGM2,-0.009998791432478527,-0.07422922976549066,0.03893175263073088,-0.024039904005301847,0.03413751339362302,0.03788587818697982,0.06019002998439888,-0.01584730013618332,0.05286931950206002,-0.0306519100323457,0.021999262690258464,0.07166512769105571,-0.03684661000438247,0.02329006199987532,-0.04944589910383889,0.0024713674082050925,-0.02227711977101901,0.05832840282096174,0.038894191395595676
