,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.10497718737820566,,-0.03264579526713146,,-0.03635612456478639,-0.034479554260282055,0.046376188914635894,,,,0.04585134785596439,-0.029689501290524747,-0.022953372918026866,0.012041168280460412,-0.03509512553717719,-0.015181074583421954,-0.01992929390514728,
PDAP1,0.04546888658654959,0.01526153122482954,0.0019037209414138189,0.07404842234198339,-0.014567955015695877,0.07540261463514128,0.021823946435590415,0.10058933297099602,-0.005185848404258777,0.08356267624514895,-0.055379793622040305,-0.06430432636871797,-0.0030288134344674754,-0.021045589543108117,0.08156410517570549,0.026794676627750796,-0.005727037742184208,-0.04923601772991481
QDPR,-0.029448555291473517,-0.035733867196022305,-0.0315438943818088,-0.003238539438260332,-0.03496848006726489,-0.08368241988574375,-0.022581929322562314,0.06644783244946634,0.00018463208261988248,-0.06831075151294701,-0.09028034843452877,-0.024673265001294492,0.01239173743821108,0.04135150038485921,-0.045375357873326784,-0.08704283704149554,-0.0427961670000838,-0.027797301184959555
POMC,0.003092914679667211,0.07159941189213159,0.02147797397287635,,0.033785413466780406,-0.03468047077029511,0.0016805338545569008,0.07002556726459129,-0.027712704465485558,0.03658436617376391,0.11088733816342466,-0.030601467770519978,0.016689194545188704,0.061651210378144,0.03954974812008168,-0.024834243747028382,0.0354811747749162,0.005178928288070907
CCL18,,0.04441252448663986,0.032838047102707116,,,,,0.03654210288852997,,,-0.042466687038684926,,-0.0005492048975042573,-0.05846656797416265,,0.025262004887164142,,
CCL17,,,,,-0.03114378966185246,,0.06635965876467606,,0.10186171409862091,,,,-0.016284307110862123,-0.02249600118976806,-0.031225191314155635,,-0.035857942431467844,
VEGFD,,0.03359161298794403,0.028745065796058584,,0.025983308461960758,-0.006285917890147606,-0.017946941142961692,-0.0006680289016812937,0.0941748619707964,,0.0548232811471753,0.05636683805159712,,-0.023942732781737995,0.031419614630664575,,,
TNFSF13,,,0.047676654419461846,,-0.021482289090151332,,,,,,,,0.14989093102548998,0.06135616719533605,0.04317369294936622,-0.01704732928307643,0.046010770784937725,0.06397298734748068
WNT5A,-0.057693053387183016,-0.060229521053862936,0.05200039766031234,0.06927241327406482,-0.028204036689326403,0.05045791301376674,0.03598933098035464,0.01986257697425404,-0.020505912661566195,0.16791498162682494,-0.09165399748709628,-0.08079956754467955,-0.0429442956763837,0.03431758452347184,0.017973050959215104,0.011737339359112408,0.014406661595819194,0.06890331797617487
CXCL8,,-0.016329148508016457,0.031628990939200116,0.0552126946105286,-0.0021842937563588695,0.02693266694177896,0.010253164882350646,-0.023728026080395252,0.018285175463711653,,-0.09682850187674553,0.05303700278952797,-0.0864263322387254,-0.08861116956853078,0.013578140372716409,-0.008749280041533976,0.004845000266557418,-0.027085421402584957
GRN,-0.09267773472966809,-0.09599973512385343,0.060058828537346544,0.04255333843126041,-0.023598162009382733,0.06983725177847785,0.025315360413987454,0.017801698110498296,0.02886901529971613,0.05580864478001963,0.09026307015155956,0.12501761124615457,0.0403322685175435,-0.008615148639888206,0.04071119464965404,0.102797088876866,0.08786242597235071,0.03536391680146644
MIA,-0.023180992786907943,0.07535027692587197,-0.008079742757281792,-0.0023724093525721852,0.03903920703865239,0.08617411053987628,0.001900918431770277,-0.004220918804958498,0.060907386043127336,0.09215379454551005,-0.020375331955649223,0.024305305503526546,0.0698727497330322,0.09100933593159896,-0.0340877253818777,-0.043843704585416754,0.12237853380708863,0.05668969044505311
COL4A4,-0.020510453252043256,-0.018402659338277602,-0.04126061538571302,0.03385816386905882,-0.020643838480258858,-0.004360964547178527,-0.017586719205015824,,-0.016823976429376265,,,-0.031604418169411355,-0.023004557897933244,-0.017092909305793914,-0.04809988313030801,0.019355541911607422,0.001980033393651494,0.08858228453393996
TAC1,-0.017710089922441424,0.049747462865873025,-0.019504954033808208,0.04796391269569754,-0.052215097346261556,-0.018825795883639113,0.006430298563245296,,-0.029815607192571862,,,,,,,-0.026191678478767116,-0.019060452042213613,0.011237744468386211
RARRES2,0.06316186582638554,-0.04159646971267531,-0.04315214082278632,0.028495267069128777,-0.09346690190209392,0.04967988265892895,-0.031064490822082774,-0.07539695746618358,0.02457693870251236,0.033814021859569623,-0.04017240480122466,0.05243158938445538,-0.07691385696296722,-0.03265645082854166,-0.02427298219713319,0.06685688266827276,-0.06569590158860154,0.015845446913009063
FGF7,-0.019082066909645555,-0.030501574147568593,,-0.0064940841900926775,0.00995400449890337,0.0011194349133313176,-0.008895838142820557,0.047977636888917624,0.0028692707932394443,0.008396180097305282,-0.06158334181325727,-0.03372058796985099,0.07001124996761288,-0.01944754970489879,-0.03946351378080907,0.07822605705718685,-0.026544239945621384,-0.010824507330043733
EFNA2,,,,,,,,,,,,,,0.03216192502236445,,,,
HBEGF,0.00748227868521119,0.025354896866610698,0.13962428285914494,0.025294121359932475,0.028690471813956585,0.07977105746725233,0.04323170460432168,0.07329561413840283,0.045438336713103475,0.12305070468846378,-0.11277745550555186,0.11392562031347603,-0.012848220321124579,0.03153261394185709,0.04341638719781854,0.061218842851804484,0.04097778323786805,0.1407981885898072
CSF3,,-0.03590705485555435,,-0.02938394434669936,0.05102286748609545,0.08061600693873634,,-0.03578452651794543,,,,,-0.01307558360094157,-0.07329523955703854,,-0.021764144129870197,-0.037752881639810935,0.010833896942023724
PI3,,0.055280946210696756,-0.01909765241897301,0.0799320172246784,0.029741703240701838,0.048928363983853376,,,,,-0.06797806416190079,,-0.10622770684443868,-0.10061152128495206,0.06789317047401647,0.014279960157669871,-0.03350740545107754,0.005028496542296471
PCSK1N,0.06216124451647455,-0.01719966365811568,-0.07016547276301612,0.014798372489942346,-0.028840975371193733,-0.009692828689774552,0.029452285176262118,0.022905840815377432,-0.00041173961409330225,-0.004327319676663408,-0.0907195323883535,0.02859206266225958,-0.03185049123528018,-0.012250771665132932,0.07655086567970502,-0.09585093837090967,-0.06905383117290381,-0.029885184512850986
NTS,,,,,,-0.028558202384530062,-0.020090782366590076,,,,,,-0.037989593355743846,0.0023234876298777293,,-0.011242697759128362,-0.04820399669756529,
SFRP1,-0.007938807409521353,0.006482608379710865,0.018822432348115804,,0.015354209955565797,0.004434988506721066,0.008308831027603167,0.03846755974519632,-0.013385220052496191,-0.005800810250294895,0.07629312007998641,0.14703470036940994,0.009657464991353913,-0.001648772275834131,-0.0759214603021829,-0.02489343496512914,0.011435480258517023,0.006805266323943929
CXCL13,,,,-0.021336220386045924,,,,0.061612552839856505,,,,,0.010135074369122733,-0.05846656161136292,,-0.024519076306917135,,-0.012200475421915
MICA,0.002631752343515704,0.03331985141549532,0.07222685166155707,0.001550775647170287,-0.02373439897098801,0.05145063156202569,0.02285906840785263,0.011948529021405106,0.07361122136056002,0.15747882354116474,0.10045716916957403,-0.003290102580038687,0.04710589507569571,0.06526448732079351,-0.006470718405327672,0.04255034236437218,0.05327197271737088,-0.04792178670360277
TG,-0.020510448629933647,0.09372200679884762,0.02274178378817038,,-0.019143207421605305,-0.01442687438612433,0.031682134277276335,0.05336118811004962,0.058123061530445816,0.036113709064792825,0.016118964459379773,-0.06446306531639154,-0.0019166401184278732,-0.009833384423404647,,-0.017912225059362897,0.05126472211572602,0.08524085006029967
ADA,0.13201321452948017,-0.04232970799641873,0.05041771516831915,0.0068980385049207706,0.040344069958079216,0.05214373484608055,0.08739182128699471,0.10148286573294885,0.0020409120830682348,0.09811225399981087,0.15095648160938732,0.04143810837427559,0.078159725688817,0.0668168149812056,0.013099109305675649,0.04218647173421646,0.11867074844479776,0.06132831926733431
LAMC3,0.073498257812646,-0.03292521814120518,0.13509074701843998,0.060014486417696654,0.04046604325550594,0.07126436561050835,0.097743315231944,0.09586493116070063,0.07808313079035495,0.15195974222459394,0.1845008737009106,0.08900248932217689,0.14793290524318548,0.0751653596633561,0.07466691832532887,0.13996879682350247,0.10122794692632849,0.10488380983862533
CCL7,,,-0.012609350391707864,,-0.007773136302813225,,,,,,,,-0.024406422816266687,,,,-0.014369174089999435,0.037915115310754165
NGF,,-0.020687075014124822,-0.03675279313749825,,0.10622575497786307,,,0.15544922003619263,,,,-0.03669664082710295,0.03369595723717144,0.10223062651286906,,0.04218241409780353,0.048927859739790205,-0.04333361778299587
TNFSF15,,-0.02559249360990093,,,-0.011657825905134134,,,0.03928801304848679,,0.1550737921654182,,-0.04541750845407172,-0.005920544988839392,,,0.041118525678789715,0.015176045533228783,-0.040648727157935466
HMGB1,-0.0017203470311459692,-0.0681200889670941,-0.05613335612098029,-0.018552943843584406,0.017791794236282035,0.0609604875182481,-0.03792230026378482,0.045938853777758255,0.065432038676723,-0.03364508847742585,0.03601250850989554,-0.053528507498226394,-0.0017756695228471537,-0.01839602474217616,-0.004401331610190508,0.01573629785824251,-0.028599175831809733,-0.007573031794071178
ITGB3BP,0.05906788761896593,-0.026733744624650654,0.06643034406582664,0.03457059525505405,0.040266307760438616,0.02240220452000383,0.007753069106693127,0.014449696046944255,0.044295545755600164,0.20798526978387044,0.046839952593212456,-0.010113982278270532,-0.03887158162632643,0.007075275990181246,0.01937838914790673,0.008702113535790174,-0.017865698586137214,0.022827635470468573
AANAT,,0.08999885908861957,-0.03759634519299127,,0.05878563625593166,-0.020958299664914592,-0.01526186536869111,,0.04860414497259747,,0.03452060856126735,,-0.021411319446383862,0.02310515103633379,0.012769180496362487,,0.001388372585786243,0.0266235926518796
RELN,-0.017003705690353196,-0.03566899121640712,-0.02150844413421907,-0.03309081098299653,-0.03728844698810243,-0.03587625647579247,0.026179597436053654,,-0.017547657437718866,,,0.059204264870288,,,0.007531818596823165,-0.016324848442022654,,0.09945568909703181
IL15,-0.015848749939875815,-0.0024216031861586337,0.021065166669924466,,0.006852424502507169,0.08771306446150473,0.07089957744354948,0.06114179462508852,-0.014700426728166944,0.04240344322629624,0.056309219039034145,-0.0017795115319337504,-0.03922641448358886,0.06584616984694541,-0.013904361676804576,-0.032967634472488475,-0.003051880927484468,0.10258487055152209
UTS2,,,,,,0.02395117082513947,,,,0.06141448913291541,-0.04873096569016798,,-0.01823330555142847,,,,,
BSG,0.04528211628376066,-0.0015631548730846482,-0.0113968743673207,0.02650864031392393,0.010492409314036178,0.016386147869494414,0.04885522242405409,-0.010762351712057836,-0.002394119016031771,0.13566603232913713,-0.039938575412471346,0.16643499073831852,-0.0010697960890241,-0.003181819782293763,0.11559391371469899,0.02712589287228493,0.06345114996621846,0.052118785805315565
ADAMTS3,0.0485069799703988,-0.05108915490123842,0.027806184896420973,,-0.0527180364323149,0.08571599342059537,-0.003515332231105466,-0.00014172681662691226,-0.02442736477205322,0.05733132614152561,0.01801532890322351,,0.030632795686168928,0.043361433177899616,-0.005623485689375437,-0.06302992683765346,0.058869761163853056,-0.025675319400961655
CD34,0.08728840924283332,0.06262477361917028,0.07820052449958874,-0.026745380080200522,-0.04501310004317767,0.07035492747572157,-0.013893074262203698,0.044193103069269594,-0.023185458420206678,0.022665559928223587,0.14404372358104106,0.07045000866499272,0.15318430736135905,0.03439180541799669,0.04320732757171821,0.11364025307955276,0.1615774706720727,0.07946096733508837
CCL23,,,,,,0.07227239047444707,,,,0.007524177051838085,,,,,,,,
PLAT,0.044858022422095,0.01492151500229873,0.025358222389157126,-0.0390871963717435,-0.004444067769265916,0.059816078449317446,0.05440571231588449,0.0352685287821107,0.05500946906716896,0.13236055504062427,0.11882848525870571,0.1299436360249242,0.04116529749182473,0.03673969693177721,0.01576949401686312,-0.002724839405004483,0.08657843916240333,-0.013228500080825378
NTF3,,,,,,,,0.0963836622713661,,,,,0.053786382791098854,0.13688588853471786,,0.022726514985171153,,
LTA,,,,,0.036525431520372596,,-0.014698766885168002,,-0.014700428542794478,,,,,,,,-0.02285959816957719,
CKLF,0.05656201276480227,-0.04694734987446515,-0.0010288955996105803,0.07423387700693064,-0.0064029453615208395,0.05529392940197998,-0.02502696079426075,0.05230320708991001,-0.0023803077733212186,0.0979826250724035,0.1514277280725918,0.06787520762896884,0.08076755969656368,0.08268110136084286,-0.02225876327402413,0.03922701717235513,-0.003741387646866572,0.0031127982104071582
APELA,,,,,,,,-0.00693593634854911,,,,,,,,,,
CD24,0.003408328268874126,-0.04825604954601869,-0.0327305148271769,-0.07995978931988602,0.020775121234521018,-0.006247692195493574,-0.06513047450697158,0.15268765798867612,-0.027594435233754995,0.06375444446387742,-0.02724186398201741,-0.017680547811162472,0.04007339684412651,0.0474109715363219,-0.008367786324990231,-0.0741528252790104,-0.06478855402721244,-0.03475734644264674
HSP90AA1,-0.07117876995213612,0.06920922655838443,0.022956122168690814,-0.012071063057502895,-0.06865967999684734,-0.049873336601342196,0.01621237524741429,0.0479762921602158,-0.03233675759091812,-0.1460803489624704,-0.1312322171086752,-0.028772833529733064,-0.11342717080311884,-0.0931854980048534,-0.03262625173130622,0.024334292378937132,-0.1594810560918088,-0.0564495267207385
BMP4,0.021910720745905846,0.009317022441193423,-0.012942017951564657,0.026393339810741254,0.05944586075037882,0.015531154493449943,-0.019860193523766244,0.04406273125047242,0.014423517430425779,0.1352066112058758,0.24350054020912473,-0.09568341601653757,0.039757812281721545,-0.006959921121510362,-0.016709770966209795,0.11667863098450197,0.023071508155324532,0.09532872829260002
SCGB3A1,,,0.0303102892599211,0.03549006409255468,,,,0.05092121960373716,-0.010257764632125051,0.1214665907585301,0.06961718221611808,0.0047928666291397965,-0.03714760730506806,-0.013203014316314422,,-0.028066722402089975,0.06837071051161742,0.04716664500603168
IGFBP4,0.08320608468130179,-0.06764066278821253,0.1006495752238874,0.05192556352176756,0.06618655999340715,0.06327198103278962,0.01162912226266758,0.09356684674825198,0.017815075391264396,0.10252520123539416,0.13450928585685662,0.12578882326855056,0.11578214301696703,-0.009188682313660655,0.15237567492316695,0.16009112311445997,0.12843385600539978,0.09349127840939209
RSPO4,,0.06885162523968957,,,-0.03396510448986385,,-0.0170955607256016,,0.013426082379574853,,,-0.03959861335648581,,,,0.1214046050039774,-0.04254433153523614,-0.039084009576135094
LEFTY2,-0.020307656115078197,-0.0280107730636992,0.048591639502169576,0.032087384833341406,0.001930921729531468,0.08379876250117718,0.040112682165078684,-0.049199811142172534,0.03845076295918457,-0.04316339701695652,0.10741450946344833,,0.041740875478894296,-0.026165271466326148,0.0690559886589933,-0.025705121834215007,0.030376937714115686,0.028659713941178777
PF4,,,-0.026880950236139924,,-0.018498406081520306,,,,,,,,,-0.020857417563380123,,,-0.04020577374920706,0.01803089947387937
ANGPTL2,-0.011884298126911259,0.05595420614450568,0.010505518273253203,-0.07636120281548202,0.026480259392256848,0.013603979344850711,-0.05733849347953009,-0.017084684329131655,0.020616240301118628,0.09507453341029502,0.023001767920383838,0.15729574203130609,0.0882151483680054,0.06325790836716982,-0.018747937887358155,0.07123707812676042,0.11620811524789468,0.013611685067728868
LRIG2,0.03915382120467859,-0.015229084312516756,-0.013012095356240426,-0.007829098738004985,0.019512479984624683,0.0655041295496695,0.012001857385079697,0.008501318660314245,0.0008106945042175754,-0.05742887043676594,-0.09769134190436649,0.020297486853817027,0.02168448314069197,0.03547809351963461,0.03494852539437436,-0.0051531834278496814,0.03195565934447435,0.06635273473560016
ICOSLG,-0.03319415595643466,0.0063664776613373275,0.010467707389948826,0.0008205139282446455,-0.015249859467734727,-0.0016078647810735779,0.01781149298497805,-0.011383394864566583,0.016141685081745263,-0.04941077301450961,0.026655342497281017,0.1298708206396724,-0.0035455958829869816,0.10101120276986286,-0.01018427409800367,0.031102488871920554,0.055007898058558914,0.05206295846711855
WIF1,,0.08267667881156437,-0.048367906813896494,0.004489905900495684,,0.0016951655775662453,-0.013192239291922002,,0.02487349171981973,,,,,,,-0.017571001055217507,,-0.0231435884782014
NPPC,0.08185869117567841,0.02557854912876943,-0.03195783783140319,-0.011205930371531055,-0.02869558965823902,-0.0427296141028252,-0.02573386719924593,,0.015341593058868222,0.07146992937456256,-0.04014430242000855,0.04301137938796045,-0.02478217289507744,0.04323065495237471,0.08530049851244886,0.027329595758921462,,-0.04094138782037194
LYZ,0.013605833708951272,-0.00832513532985881,0.06011568025980852,-0.010844048354405441,-0.014254976336682205,0.0565274679113624,0.02711342899384987,0.030769380802777555,0.018443130985352198,0.02894444520264762,0.07088771342946339,-0.03931096452203766,0.043541324963628135,0.030652551568116127,0.013124538177062038,-0.03264105443593004,-0.014052890326344694,-0.057956609887765555
EREG,,,,0.1088672445072314,,,,-0.04790918220996615,,,,,-0.03251446293419715,-0.06627533919234538,,-0.023542439695542764,-0.004437302021846647,0.001347412241531354
SPTAN1,-0.00649716518919092,0.03536475718891393,0.0008110268065553192,-0.06949978122207491,-0.03448894692664991,0.009283215198759924,-0.03251074907549132,0.005785409453192872,-0.08465204222431875,-0.01858479271399279,0.04675379883007477,-0.017675708830976057,0.020774750489762166,0.09887050971995179,0.04200509863428647,-0.05039019756258856,-0.00022925120150204037,0.02720244935836349
PTH2,,,,,,,,,,,,,,,,-0.030060068466567516,,
LIPC,-0.00850371967581231,0.021930197509475932,0.07107346470423932,,0.06930531589929254,0.019002129443935152,-0.031961891749123755,0.02253838848100547,-0.023092998535615784,-0.015506172800827916,-0.043091967905485654,0.0014693157672213684,,,0.08528434219866851,,-0.008536461567950659,-0.060244000902494446
COL8A1,0.05955794366289721,-0.054662795424008793,0.08703470232915671,-0.03668639078608302,-0.0007970412563094542,0.03815098397278654,0.06560623733876357,-0.06927831233159905,0.02911332793420966,0.06941386678589787,0.04731164936636409,0.06973093560153953,0.0295498345259133,0.020382889883736672,0.1257416047485607,0.016641777852294086,-0.041869728073808926,0.010532649939516317
GSTM2,0.03299776621972709,0.013753739110313233,0.025044611950232686,0.03791457643786195,-0.0241702260468529,-0.054220313135916354,0.003356404209979336,-0.03950622076280658,0.027904091890770682,-0.004295448360399869,0.03840573352213694,0.009929620779255174,0.0759710733535252,0.020221465775936885,-0.016049511539419935,-0.00034755873929398853,0.047772512592788106,0.02199665472554496
IL4,,,,,,,,,,,-0.041191808701949814,,,,,,,
SPX,0.008959415707783002,0.02168096858071285,-0.0034196667174972895,,0.08910437401284894,0.00594246053781683,0.00998325772915224,,-0.0400286444991457,-0.007786950979587637,,,0.04792338119944944,-0.025897149870579738,-0.01654262737845054,-0.046516160420974624,-0.011946972358660038,0.04315518700000768
MFGE8,0.07975215810800396,0.015424757151176905,0.0824165596996394,0.047918139259784415,0.08432330118088927,0.06614136149311833,0.01751187886730889,-0.02625876092300929,0.044955446328246926,0.053937621449535525,0.16729772389979927,0.15973869433221466,0.05659835142580519,0.03820200853825572,0.07453765297522111,0.14581690547681098,0.20080657362082116,0.13213583280338173
TGFA,0.01820739808621461,-0.035298777638409294,0.005816911674532117,0.011898969128587582,-0.04747737926360508,0.050006839868720836,0.06310678103966533,0.05407525552094397,-0.024300754602215813,0.012685525389408004,-0.1022824766142489,-0.05915343711953152,0.05750212865338845,0.025094883845162973,-0.03358248999005736,-0.010727192092383937,0.017452150501223763,-0.015273157176015427
SLIT2,0.13015514123451688,0.03812731847834373,0.06434743735218097,-0.023345024402901895,-0.02682403779353924,-0.02530460363342381,0.03589928999008751,-0.00293352281763056,-0.03306691311255729,0.11889848244768872,0.10133996796142987,0.16260389394040065,0.07186792547755047,0.019081925906519904,0.02403762259007963,-0.008890139388504675,0.018550429364383232,0.010283955793986518
PLTP,0.02451974405176505,-0.06681668488693263,0.050370212922191106,-0.019268702039912957,0.024193903948457537,0.04896507872713647,0.021343525177767626,0.029150980220152545,-0.08712985853498782,0.04101109790135533,0.1508853372540181,0.08423372478917159,0.0757179501323581,-0.016439168669154708,0.17263153455199093,0.114804446075653,-0.03538427915192992,0.08268171670980135
APOD,-0.06717173487928862,0.022952131037502894,-0.06604182423598252,-0.030497260729799573,-0.03170991825271962,-0.02176573637217433,-0.006139661303593945,0.021748343211050073,-0.004439972126140427,-0.15774101685539285,-0.05148682360635744,-0.02468601004464448,0.13053299984945937,0.0701364464618946,-0.05643731772858416,0.1492852063944717,-0.12100975886156683,0.010243549889068063
B2M,0.09671412313341445,-0.1019867031321222,0.06669586014337543,-0.02393343005831821,0.01855472204604076,0.0777308817091366,-0.1097120616553199,0.08533663053953325,0.02699332808768192,0.025718461883639954,0.15315955209726265,0.13120462903169156,0.0818856265093404,0.04916014690925982,0.10985850648666992,0.13521408291773263,0.07715007615425232,-0.025529410890169985
OMG,-0.020556520201000295,0.007688276333363553,-0.03655653275696092,0.023722366180843554,-0.02439314789015313,-0.032317355092789615,-0.007026645727847127,-0.013183222993298627,0.010568748327318073,-0.049029298486032796,0.07905574318594553,-0.04302476808299082,0.07410171283783484,0.12285683577521443,-0.07367125418927153,-0.030189483043532077,0.0020273675852278627,-0.0003202498638258955
CXCL3,-0.016517129333440884,0.08741836231503157,0.05705987917122363,0.03914022851420014,0.04220775193518586,-0.012844642049030094,0.011564951345992303,0.06477237340487808,-0.010586970598337258,0.1339340955324314,-0.08348230978843048,,-0.0512534883073997,-0.01981484869293026,-0.027199433672804703,0.04662666053351048,0.10991799236959778,0.034516788350503896
CXCL10,-0.038112874721442314,-0.04913068192327994,-0.05825057073743241,,-0.01988725764231391,0.06658169311239963,-0.04599325447610187,0.09512506388732556,-0.01682397749223731,0.03232549641789526,-0.03490823991620482,0.022799495114302605,0.09230555221695476,0.033206760063407226,-0.03664343893612473,0.033124836062497574,0.09231597692555207,0.07716105248141321
RSPO3,,,0.004796972955008404,0.08041941231795621,-0.02148228979561705,-0.03441463935055086,-0.004132650813083918,,-0.011063180231391627,,,,0.03774965274001162,0.022983551816366552,,-0.02843170678752317,-0.029251917026599055,-0.0504307749278555
CORT,-0.020510452921892467,-0.028333672921004426,0.08137395765247377,0.0600720171260507,0.0492430731012022,-0.044615923532867086,0.015538258665527594,,0.05596783966504494,,,,0.07078057364078041,0.13198626268410876,,-0.03143613378887174,,
NCAN,-0.010577414992041886,-0.10462961873703024,-0.0887684773111108,-0.021691919355428076,-0.030019104390933228,0.028637469984457656,0.07867706593976508,,-0.005502352506433867,-0.1415100694098741,0.002944261258837185,-0.08300397559547085,0.12102477495726277,0.09760171160764233,0.049904524098606386,-0.0865801176755345,0.026151949453353487,0.006017491315233282
PRG4,,-0.03866881106786948,-0.038970601082254946,-0.0006635534941955864,-0.021202093605012247,-0.01666073800430748,0.0029069809121925277,,-0.012934686501652219,,,,0.10517856780416023,-0.032205934132581666,,0.11604972530916932,-0.07144324253867844,0.02599615381351468
ZG16B,,,-0.015945448479817468,,-0.012805706827815929,0.027028957858520955,-0.011679504622012907,-0.039196914543818726,,,,,,,,,0.038977430550980796,0.028735767907389232
TGM2,0.1129309296703621,0.009900752047327965,0.07725456909606569,0.12361434425385015,-0.004395026528641877,0.01876521775372212,-0.013252188096267133,0.07208214536858923,0.035969894225871414,0.07781982577242327,0.03679531158908129,0.10177708814767256,0.060572699329183605,-0.022142905907227155,0.0778003853897868,0.08501144928908726,0.058183882062786865,0.04091084589956995
VEGFC,0.1351432789807195,-0.02774564398975813,-0.04256536701494937,0.0796694229161529,0.0018634220575528724,0.032679655682739936,0.025154777879685848,0.015508313552127668,-0.013200363149772236,0.05520460442838159,0.05849044154391603,0.008724719584008857,-0.031409664075481625,-0.04373180491723636,0.061475878810336164,0.01546475272204162,0.11106702511876684,0.06048021823104993
WNT6,,0.0002234139030944684,0.010466073772018601,0.039189080533916294,0.011585225130148421,-0.029316618858382906,-0.014973446871752638,-0.03298265974994321,-0.011520610379354812,,-0.05223401421265834,,0.022116186397074748,0.0006575822526734093,,-0.025085697817964273,0.023446653329406975,0.025948647011329234
NRG4,,0.06066495315036673,-0.023867115758724064,-0.022024846521517517,0.021492246844591105,0.03495058028566238,0.06748833280269585,,-0.015399763294075051,,,-0.0006312759023246571,,,0.12880940037996644,-0.02496024216084639,-0.02865741012791776,-0.03043447528240431
PMCH,,,0.03730302249681465,,-0.0357538420559643,,-0.017095559900556147,,,,,,0.01052884172346804,-0.0025905402526774294,,-0.014371076886774263,0.13353374227993656,0.12377071685481586
COL9A1,0.13278119263379703,-0.04085370880872803,0.02847767160412716,0.007771594400478653,0.01719297930839085,-0.04503291044973851,-0.031302597804359934,,-0.017547664168361003,0.10012836082157596,0.01627293710045731,0.014897400884347605,0.05970705404351937,0.09110052801539938,0.11875031587184984,0.006386938758990153,0.030705724972809354,0.0431126913861381
GDF11,0.029168307258569438,-0.06057209668512036,0.020312542422583773,0.013459788822046936,0.01739073672076665,0.06568192227487986,-0.0056011407645998835,0.0597293448857065,0.014159820515241657,0.05643852515388547,0.04047914512213462,0.04883222181610375,-0.03172716610380293,0.03703367615688374,-0.060979992215972945,0.06826140560132736,0.07878932039691343,0.06856213269806699
RAET1E,,,,,,,,,,,,,,,,,0.017318407069173775,
IL24,,,,,,,,-0.010674210009973496,,,,,-0.018495836015392085,-0.020524856644633018,,,,0.07304899119768214
