,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.02358391789291431,,0.0037893950194601974,-0.01800095553552706,,0.04776458345070471,0.04433837008182615,,-0.011665434371470327,0.04694947554650451,,,,,-0.036443146233903795,-0.016537937128930452,-0.01647938574976606,-0.035338784608150285,-0.01464643030675243,,0.006709858305257802,,
PDAP1,0.04382020757168412,-0.021128076227953995,-0.025508491188412794,-0.00016248144652994908,-0.029358143668618438,0.02956020526721747,-0.07216519444981402,-0.03255709415837914,0.05838331962279548,0.009614429765667561,-0.029985142296484316,0.024365863977043302,-0.05060487391909058,0.021517570386243096,-0.06917984528885592,-0.017573320962376102,-0.008553567189905515,0.02347976304983464,-0.06279864675493677,-0.008677495899738149,0.07830316764842166,-0.04930511601058524,-0.006497232203908483
QDPR,-0.06309771128642991,0.02975216391308044,0.05273886523631435,-0.023183273332514392,-0.038862772396268244,0.012200237232870023,-0.047742439407437484,0.005437630249187123,-0.04711541742139566,0.016042800804884398,0.048295217690275366,0.15471320327832588,0.0995492010127923,-0.10535381664025367,-0.04434328720088384,-0.03195272966517435,-0.0012862502860915312,0.06548938085990877,0.00996932736314987,0.007969789994990345,0.06055495197207415,0.05661372053615323,0.10120684487420405
POMC,-0.05506436184188608,-0.029802062720468682,-0.024727318860770134,-0.011717220038017697,,0.0011541319967583868,0.003351232723700917,0.07289597740173347,0.0013482665527410147,-0.013366511388339542,-0.02164215784879315,0.04148084524933162,0.054486646753869244,-0.005689108159599071,0.09036916088385517,-0.0059194308283708535,-0.03860531712373008,0.013835402458936306,0.03912585256351583,,-0.004431898534495112,0.025602734617158975,-0.04390816563388093
CCL18,,-0.03239061441567591,0.02888253316890885,,,,,,,,,0.040236560477154036,,,,-0.025903236931800286,-0.008461007058514582,,-0.0038298130160488116,,,,
CCL17,,,,,,-0.025067451002479584,,,,0.09515418606539393,-0.012634457989960544,,-0.02439838528743733,,,,0.011953989800522272,-0.036270962730779614,,,-0.024701193578058698,,
VEGFD,,0.058862880911055196,-0.012992330750076624,-0.012694546327680231,,0.02043111333894492,-0.007074778026626498,,0.018907349234937244,0.03495359403323503,-0.04332494098101689,0.030816236215931252,0.06330644938002847,,-0.04954365869616063,,-0.01647938574976606,0.05348595746745407,,,,,
TNFSF13,,,-0.03386162819868575,,,-0.03763083934971258,,0.0018123958500766652,,,,,,,,,0.03983838969751468,-0.0790247097137845,-0.016446959593591437,,-0.01870058263656134,0.051348055594129235,
WNT5A,-0.0054433406032291754,-0.0038282492122672087,-0.02230017425908047,0.003599284890779674,-0.02195642514877066,0.0632982417305685,0.02186417106463474,-0.03713723773963612,0.06541220053146765,0.04842625720816113,-0.022802620513915198,-0.012955482605876603,-0.03602194524173299,0.012478943661804928,0.014707340981615392,0.055492811245068316,-0.010023831819708071,0.04324235244046601,-0.002113739277099205,-0.07456971455705287,-0.0069377238105846895,-0.10437650098056452,0.043171871625396985
CXCL8,,-0.021590371973645887,0.02336655861472631,-0.024141445728298582,-0.009415902198499559,-0.010324735871357422,0.01494801604216551,-0.015109470392837537,0.01586582472438545,-0.019864590028657522,0.005797051284473543,-0.03830970547602246,-0.03837787716532765,,-0.07727786083671043,-0.045606726907807905,0.008550120283658003,0.014633677712992997,0.01339815487361818,0.1373648574736197,0.006503978507824473,-0.05455888783868074,-0.019477367264885914
GRN,-0.06271867520399538,0.025197117179353006,-0.027163695713852933,0.009683129136822063,0.012501118176827216,-0.04125027300604201,-0.00651180119169047,0.009823157423349382,0.11005159103317337,-0.010500231407807863,0.051791941270013825,-0.03979341904098881,0.008852875698971648,-0.08161723515659758,-0.07167531828990857,-0.012703673982994813,-0.007543711623641234,-0.10801724674749422,-0.011273079063678883,-0.09005403090484818,-0.08696330692878149,-0.007076609494861194,0.019922240926733392
MIA,-0.02223199120683366,0.06101876272649999,0.08125792840342524,-0.02292938126768157,-0.024473587701665106,-0.025776305212075305,0.023868374973668945,0.009820739084761743,0.017820678456268287,-0.019501939021325534,-0.011893561410591022,,0.022702988939629843,-0.04438025136397319,-0.017789598914576873,0.07256875896176823,0.08147395701905367,-0.05447124926655611,-0.07604803525927636,,-0.007473492640333942,0.07484932086921295,
COL4A4,-0.019670780304333193,0.09917898742884498,-0.009580302456861646,0.0036422161697661454,-0.03578394850827368,0.12647755278731132,0.04917503253275565,-0.024801403794720085,-0.010489330678958212,0.007772043858800421,-0.006019862036170019,,-0.03473855750085531,,0.06281632370981277,-0.011567579282922652,0.035007830087270396,0.02839640522488641,0.06594593232171955,,0.03575565610559548,-0.0009123477591465502,
TAC1,-0.016985060434957754,-0.061844462818538365,-0.01812144832163637,-0.04408893593436744,-0.005297972254629644,0.04342428312833133,-0.007514304391516413,-0.02892692813899599,-0.033893655691802436,0.037449212397736985,0.008528190991528158,0.01096007257568544,0.13585176009059646,,,,,,0.09911504308557166,-0.007912536663473344,-0.007481560603895142,0.09143179898301057,-0.033918662264676366
RARRES2,0.09369509453372642,-0.04712904057101041,0.018769693748558792,0.03716495502168271,0.011776227404296583,0.07647999655418217,-0.014490821161914585,0.024527122904994286,0.07005655471573881,0.0586005991117319,0.0014956953467887457,-0.043999356500735456,-0.04390476945445031,0.021745179624015943,-0.003717740248053493,0.09734910644488745,0.045162656582863205,0.006572191778384093,0.007367267410073191,0.03585420486023811,0.06704505594412477,-0.005640089336847719,-0.043892224501935556
FGF7,-0.0197812195230808,0.019557295033429976,,0.01798728969164381,-0.0013740163508120793,0.040783718592237055,-0.03652431084328282,0.05291643095825286,0.058549192811584896,0.013014858033595905,0.011888888647896348,-0.0053905430148114995,-0.007666286214748035,0.013881481457753165,-0.0033790683727243057,0.09129866963997803,0.05495208307766803,0.022436184169285937,-0.06500030101497613,-0.016696558820224753,0.08717397341085616,-0.014822232766947512,0.06239524105538947
EFNA2,,,,,,,,,,,,,,,,,-0.015662553303948272,,,,,,
HBEGF,0.09141178901213082,-0.028237713056746366,-0.03338954306710657,0.015991791605315178,-0.032417958817756894,0.02423323706812496,0.04034957115595361,-0.014431198134454168,-0.04308102876291072,-0.02237274280048083,-0.037509721878916324,-0.061231526082137264,-0.007591206195347295,-0.032074479732695886,0.026147588682208435,0.09960636487548837,0.023193004049279656,0.03469967651651251,-0.0016956224872362292,0.1013469002475433,-0.03228229565157464,-0.10736651577170468,0.08320993691994069
CSF3,,0.008900126573606082,,,0.061209096525505644,-0.03293230317304843,-0.00040222459078489265,,-0.027175661182144113,,,,,,,,0.0034784809807037564,,-0.020997658527569515,-0.04368506675950836,0.005539133750038916,-0.03968266415780469,
PI3,,0.014346131370421112,-0.0014589320778940142,,-0.00698493410902273,0.033750463081192776,-0.03124027954607915,,-0.005260581618717714,,,,,,,,-0.02672317541257049,0.015960485181281077,-0.037296868601421417,,0.013961294591762364,0.012064408202093176,
PCSK1N,0.027839767408383603,-0.02388525860809026,0.011550688398732502,-0.023024704181430433,-0.023189446950957843,0.0075866996739561415,-0.018916885462807738,0.031043761273563803,0.029515906829328434,-0.005603733550741146,0.05180740336429882,0.027960849685185807,0.14673416065777103,-0.04035161917093304,0.027750228233283485,0.06534836582005693,-0.028404988434883503,-0.014458568806698149,-0.07156505623757363,-0.042303032201507364,0.061811815253866455,0.053981478984827025,-0.10202666772634446
NTS,,,,,,,0.013872670286789882,-0.005294846115316534,-0.021795403077528294,0.03508814816002745,-0.018047849619247987,-0.04894201441288245,,,,,-0.019081849021120124,,0.014432846873909777,,0.13267454488419086,,
SFRP1,-0.005398688990350309,-0.004020210523957261,0.0254161769973761,0.013072278086063123,,-0.03296686201190464,0.012804622650237778,-0.00445522655748804,0.0041096468908104,-0.07417183818118143,0.012479879037194332,-0.016578857792773898,-0.03651973630560205,-0.04211529107898974,-0.030167104065579722,-0.03664517389398206,-0.00743589610729156,0.025008209647581256,-0.02298869798382668,0.06413952170889273,-0.01555181879783334,-0.008050732082540406,0.034300766575734935
CXCL13,,,,-0.03567161504788833,-0.018187378776584932,,-0.041535289725386615,,,,,,,,,,0.06491261270508815,,-0.03425155058447228,,,-0.055793927942065294,
MICA,-0.023725727414215313,0.027946905837290033,-0.006388784638284734,0.00888345656323163,-0.05862924474055905,0.04829824133285022,-0.021916753241437346,0.016391158138977357,0.05987371234032076,0.012847008891909237,0.0655137267132622,-0.006091778624989125,-0.06620643002201439,0.01268816573742415,0.046285210109405776,0.10502467149590557,0.03384584744072186,-0.024753707317480684,-0.026008959963480103,-0.04204865029939073,0.054756350213710156,0.029435790427125876,0.029342095631536485
TG,-0.01967077587144711,0.03876910740497123,0.027372607931673124,-0.010872434496703883,,0.027896103623118246,0.06529928167813033,-0.012700009667997432,0.025663624914784553,0.06178587094543188,-0.03599094717764562,,-0.02636862326745242,-0.015226071415182852,-0.02927558368969332,0.02990838142537428,-0.02350138302904757,,-0.017281395630406485,,0.025207254040926993,-0.02635351486962544,
ADA,0.06071227595098153,0.011760217522099365,-0.0070259764819438,0.00581879995055027,-0.0389205118600366,-0.015415827188483546,0.04638143993162813,-0.0096809679848833,0.031162860810719145,-0.052052166029008015,-0.0055065046470207735,-0.02693556631622324,-0.010552629536190801,0.13042728382943183,0.021792663822184335,0.05331737606925156,-0.008430777941528758,0.008082862743457764,-0.04761195510793561,-0.03467171418687592,-0.06976289741079175,0.024523730051381844,0.023046439657456882
LAMC3,0.09864522490866018,0.004147068556780043,-0.010897789061262443,0.028809842485347677,-0.02440716302268151,-0.044961919909540675,-0.0007484861077286755,-0.024749638617879703,0.06636247817394872,-0.004658461030360997,-0.047259391267559694,-0.011600406194959133,0.023304221793968283,-0.018441436512147715,0.014235106269026259,-0.004564689259569185,0.05341507748960449,-0.06867188262869423,-0.02243078201499323,-0.021326778104475835,-0.06948932714920315,-0.046818577778096254,-0.06025398941952189
CCL7,,,0.02152684795891265,,,0.031621540291543807,-0.03441409268546557,,,,,,,,,,,,,,-0.027252339511304735,-0.06407336252697894,
NGF,,0.03136538302312512,-0.03374596388910818,,,0.04629828232982029,-0.004101589771050879,0.002904506989771337,,,,0.01737953178957953,,,0.006284669492171519,-0.038493845485638535,0.011160863040363296,,-0.03604839109730247,,-0.022578483054716027,-0.01703505354180964,
TNFSF15,,-0.044388831911534754,,,,0.0026479219105925707,-0.040772253351085475,-0.020783392213468272,,,,,,-0.03316592050176253,-0.022284052288703306,0.03587215463527723,,,-0.01303918546030242,,0.08403240510449768,-0.0761274461342486,
HMGB1,0.016947472887686367,-0.022225883775688803,0.001196086234608484,0.03021638164293536,0.012025847352820519,-0.03554166666609631,0.02907140243484228,-0.055968284830510286,0.04133318270527135,0.021340276807119793,0.007114789494986338,-0.05263479932440143,0.05447448753277582,0.05382432940833273,0.01688263873051845,-0.10805671459821645,-0.05942056405114935,0.07914929358936001,0.0012676023754941053,-0.03580864527090727,-0.024068129337439174,-0.03243217579188837,0.1717958876736433
ITGB3BP,-0.03442628223881994,0.035035816254179356,0.02941095338968803,-0.027018695400025144,0.05173336427489758,0.04440887272393298,0.07035853238207114,-0.04565776966533818,0.06976635622629222,0.05336856420815391,0.06969841906236057,-0.017774531893469798,-0.03514134810089766,-0.014446689111924226,-0.006565070956090966,0.07568401603362432,-0.018905957642040283,-0.0020839729081593913,-0.02577931900844429,0.025650764358677483,0.041666816935506064,-0.014347979398396465,0.006182641958789117
AANAT,,-0.026849847893274992,-0.016829159904140033,,,-0.02152209296149508,0.036899997709095744,,-0.024513181811878205,-0.01888890247151911,-0.035833112341829794,0.02025874197848366,-0.032728100132337234,,,-0.02697930707999074,-0.021077554612930607,-0.05223221256817973,,,0.08899960990175103,0.09931993463158885,
RELN,-0.01630759471203579,-0.013334971762752529,-0.046757841263432603,0.005218824780992817,-0.009284385420746935,0.024540086773630083,-0.009528277552958082,0.05059136577832647,-0.026794552088874764,0.02334350533888153,5.4299701288867794e-05,0.09243317386376182,0.031610997990370725,,-0.03261010996884316,,,0.005497928905355067,0.05495706582576121,-0.021914807947731627,,0.05149070889285529,0.09073985955099614
IL15,0.06878983143656693,0.012809319527026113,-0.020828393447536783,-0.020122293087457267,,0.008208972194108124,0.03648454013264733,0.010186184452080221,0.022707858220461476,-0.015949582551304468,-0.01000561495814046,-0.013004632609381337,0.005387055985460493,-0.0425892779956968,-0.022691249237553085,0.003695296531510729,0.02634429113383875,-0.03258034119656347,0.027032526581900897,-0.06444468871047886,0.040057995399857736,-0.04669751244309543,
UTS2,,,,,,,,,-0.01030180867181862,,,,,0.08910504819964234,,,,,,,,,
BSG,0.055205389170985816,0.05229022004187082,0.06503561096883688,0.03620415904090988,-0.012485145897836204,0.0397345651868358,0.010967210487374241,-0.04242868217428082,0.016499790832110738,-0.07268479039425944,0.022178503671084558,0.06007633114820486,-0.06488788721153885,-0.03295074854337013,-0.01431343084583595,0.14011318521443702,0.050881323312723235,-0.024718319268974876,-0.06752935989310486,-0.022429521028532434,-0.026508572418541158,-0.03516678929340186,-0.11621733808258014
ADAMTS3,0.14205510287731,-0.03264924267272599,-0.03758645955159537,-0.012201269740997335,,0.050286378065398894,-0.021290320012184907,0.00696036258187147,0.07566842739539487,0.007530291065780589,0.044416820439802523,-0.02392836778883538,-0.05043821948339465,-0.0018078668148048135,,-0.03230497362097617,0.08639305318669555,-0.09562978402559877,4.700428841812649e-05,-0.012775607429383547,0.014398864772139515,0.045978039167243835,
CD34,0.03756124184489007,-0.05019054950159266,-0.059279346298091916,0.044543015938084886,-0.04153135160837828,0.02810347762357008,0.07502193135131192,-0.030399546276961127,0.021257873607414827,0.004031623531946675,0.02305687766818189,-0.008090541347189475,-0.015119915807053668,0.06765792814382336,0.045207663406886846,0.059711310264761654,0.03667691347837365,-0.01267976966172607,-0.04151312413327215,-0.07244622441484776,-0.043991377919702014,-0.11310665584817654,0.051793391852773214
CCL23,,,,,,,,,0.04118085719419383,,,,,-0.03129567812035965,,,,,,,,,
PLAT,0.08139692118029994,0.036688030579065375,4.407408009745629e-05,-0.024665456570449093,0.019832945968511928,-0.06059048748464459,0.018370989655602982,-0.11450038037552232,0.09839686632742815,-0.010729874972317522,0.012278361845479943,-0.033953493443313665,-0.08284715282240347,-0.014825387427065396,-0.0682907947312853,0.06252622244183677,0.004603834604906995,-0.06787486353223576,-0.1080425429548394,-0.002944898339317404,-0.028157365433243726,-0.0595795230449761,-0.0022195837375617294
NTF3,,,,,,,,,,,0.03950528700972237,,,,,,0.004550472143120262,,-0.03558824433737844,,,,
LTA,,,,0.018200513779429706,,-0.032744141862750924,,,,-0.007969231275370038,,,-0.03035380395144868,,,,,,,,0.018674113206339243,,
CKLF,-0.02573275670344213,0.07905422565269019,-0.01470223446158217,-0.004430501553893768,-0.01775291385938894,-0.027172118115609125,0.09493185173497116,-0.06446499306318991,0.07070223577774665,-0.010032363858170995,-0.07156630833569741,-0.06131914217998482,-0.06570740961229282,0.09150001070375087,0.007109607009428147,0.01168356871323907,0.0605697842492775,-0.030791048321630425,-0.018261523571593552,-0.03710625275567701,0.03977110811219786,-0.013860096346725082,0.010927464418967575
CD24,-0.0454531657284417,-0.015797544473171797,-0.005890438323442084,-0.019653557782092112,0.02381127605378793,0.03451215055804038,-0.020904731453853808,-0.028764812917251838,0.019520867079193337,0.05846027075367635,-0.0626302240968665,-0.07665237967367225,0.040137438935260304,0.11183546137686766,0.059884135803231486,0.12960522436430197,0.032809772727247666,-0.016384574428150736,0.01448184301447436,0.03853120699521697,0.03000888760410764,0.018241298023042248,-0.02846815815265816
HSP90AA1,-0.11024918156999401,0.03637831054395968,0.038259907763893465,0.05559140373053368,-0.028629589188009924,-0.04036588078996435,0.0010456864648526523,0.010706036733961682,-0.10344391526854937,0.02355798926379425,0.06271929296854963,0.02723974284036024,0.14276536644197937,-0.007754414483707123,0.05465775527055458,-0.13094374019826532,-0.05003375887807393,0.07840345186111088,0.024191483308913516,0.06258848780695006,-0.023218704832111296,0.04431918450020115,0.06639635817764517
BMP4,0.06979979150277747,-0.054780037257710634,0.035387033887437774,-0.019082070041936638,-0.07435042624181488,-0.03717489486726554,-0.022377322780874016,-0.03777448986072666,-0.02631529440145209,0.0022559220878381925,-0.006864155506267595,0.0073517735934990475,-0.025864576041836236,-0.02703441710709218,0.012915577195461457,-0.016875301641250864,0.0681125948765514,-0.054900093017594874,-0.01151353908970857,,0.00039648830212033614,0.0005498093844249839,
SCGB3A1,,,0.01825810320298705,,-0.006400256206480193,,0.009151291973090201,-0.026851934850113116,,,-0.009735046670331706,-0.02299478242412976,0.028649377646577514,0.09614827723065636,-0.05315922762429208,,-0.0027552217995938898,,-0.027078273763972076,,-0.027154925213265176,0.06030940483929735,
IGFBP4,0.056702174878389,0.05326919129355598,0.014850004165040023,-0.006782675469155861,0.011590847375843472,-0.007116312933742255,0.05640873598681632,-0.10294658988826065,0.08706328517978908,-0.04010536369743948,-0.0318954031376518,-0.0675421366802237,-0.029479625175050414,0.013901332570650847,-0.043351527342386904,0.04815081041885705,0.0063392142308200195,-0.07856225942498296,-0.09732549982165929,0.013665631602614551,-0.06407014543380882,0.005987928580433169,-0.033533195790587285
RSPO4,,-0.03007587709257914,,-0.006837054382667657,,-0.005803553131357588,0.04863742684201392,,,0.028486630818025584,-0.04156225046638414,,0.039840894366297085,,0.0284432210153025,,,,-0.018236064992048606,,0.14094666183074137,0.09398174149113818,
LEFTY2,-0.019476285434884603,0.09580058634401599,0.006784147407828407,-0.018222036527384633,0.047746994409022525,-0.03132860336315044,0.06921818217477137,-0.041857083646487596,0.07177038840888082,0.03439134990226198,0.008505746061605616,-0.0763682056914733,0.01068004972302786,0.016510320096851088,,0.1875004220085461,-0.018009122253154753,-0.09335601373215936,-0.024799843608076546,0.004434787580493008,-0.005001574975404235,-0.011732386727459522,
PF4,,,0.04258459535464863,-0.01637431732560723,,0.05245929858364805,,,,,,,,,,,-0.014355814472149677,,,,-0.007566515338933998,-0.0037156277091638873,
ANGPTL2,0.0026251094372721517,-0.03616248494783856,-0.049078059878867604,0.006156690169804387,-0.0641221182593868,0.01481011998675923,0.0540662592859361,-0.08371385893789349,0.06731911829691366,0.031251423544361515,-0.023663410078494793,-0.014137277728247322,-0.10210110313447435,-0.012330085974472462,-0.050504725064257044,0.1277905700800875,-0.002299973125581497,0.09325396005726173,-0.0537059473627287,-0.026178452777525296,-0.04881860874526099,-0.08845313461822932,0.09149827419522641
LRIG2,0.013325067828710506,0.0029794179891465006,0.04561942677062166,0.013757693098884746,-0.0026064440249674342,0.008272222439626832,0.034743645298392314,-0.014619296363375904,0.03164501447450807,-0.0310758554567354,-0.05710941621146532,-0.006718519872508745,0.0063269137074521906,-0.0015307576702016793,-0.04598987807022246,0.047942858184381466,0.044786844463401455,0.004043043791271628,-0.030305287921315857,0.026570094626758474,0.016229240819668127,0.03802025545543063,0.14839407299257817
ICOSLG,-0.06093205852554672,0.01846345537028033,-0.030971767071520127,-0.020108012751011387,-0.025930856921108345,0.0023212151308499014,-0.0074566999433927665,-0.060305359578581456,0.04992623970262123,0.004281303283614527,-0.029277926453410177,0.09787674765283419,-0.011947940303881837,-0.04240045003941092,-0.029096541380570603,0.023448806858226093,0.03833525275035094,0.015031845880623238,-0.003591402120909366,0.07520611184217647,0.04328108946105561,-0.0020152395372460864,-0.022032987310120315
WIF1,,-0.10200379607945734,-0.02060454827116859,,0.049754897351413856,,0.0499614923635692,0.06748695665003038,-0.0759023457436033,0.022477710781272555,-0.038208333578426096,-0.07691902264121814,0.148670251319305,,,,,,-0.016952188790123647,-0.06557805479225176,,0.015094144580525472,-0.062172292334544736
NPPC,0.0057105123587630245,-0.005838081153125765,0.015061545566112392,,0.026570966152010104,0.01479420698813156,-0.015660858088247225,-0.03494673825476862,-0.030881383693771663,0.0462489111284215,-0.0036617298080823626,-0.05572472380690763,-0.06715887352754285,-0.02765080570336556,-0.00023751665416340824,-0.032304911577339855,-0.027162163395189384,-0.041491980981762336,-0.005296287946371467,-0.0010796118832631831,,0.07640343776084085,-0.020050667904090623
LYZ,-0.07780511528705043,0.06696150126908781,-0.025034576788887368,0.004438608502409433,-0.09816519208410165,-0.0044150728277250915,-0.039646642637976105,0.033085243279011745,0.025747372961186638,0.01983748748317039,-0.02913276849677951,-0.021446784949559875,-0.0643359519597358,0.031907925144623685,-0.002104604418385034,0.0737449918946189,-0.004785800764239691,-0.1402413740023532,0.08889029885677059,-0.012721629016497718,-0.03223053923680148,-0.07914720715732555,0.03635344463907471
EREG,,,,,0.0339945819106726,,-0.04344931921058667,,,,,-0.04001742194325377,,,,,-0.03683781629916938,,0.04492636765443449,,-0.01999740144395916,-0.04776362684239669,
SPTAN1,0.029561365951158734,0.027732413496646402,-0.00045482912188370156,-0.013083005465587537,0.06057486703130685,-0.0013456686172610825,0.00627150643545555,-0.03770760822516911,-0.03008099352094432,0.015588443872841605,-0.024672246494259652,-0.024724679560407407,0.13191770608708772,0.06930717867300956,-0.022432762181127677,0.07447196812364176,-0.021374690940567858,-0.05524683340825053,0.023885346066227726,0.015105791999152027,0.036327330561305764,0.142450416489808,-0.14421425587491338
PTH2,,,,,,,,,,,,,,,,,,,-0.015864192629985514,,,,
LIPC,-0.02518448154298258,-0.02238488381306327,0.06030000854869965,-0.010875176892388932,,-0.015548647762863209,-0.04888788511124984,-0.027810305862326846,-0.009196704588448002,0.02328719137477785,,0.0015895482687472626,-0.010884143181709723,0.022946519593966815,-0.05261877462752988,-0.03254606522466736,,0.03639864812073872,,,0.0026749701988071036,0.07925219220546025,
COL8A1,-0.006319814920315949,0.03974905551760341,-0.03977769363175927,-0.03315163008593246,-0.014132025200498463,0.016119106039394666,0.005700321742681488,-0.010324173111603765,0.01953840059546265,-0.044270135094721996,-0.044338919905029764,-0.05244302473359525,-0.06546546293013301,0.004182769040213319,0.1038903349334335,-0.02085589355893822,0.005181610262554961,-0.023753359303655998,-0.015335180341938625,-0.07000728757441572,-0.05807308101642705,-0.03543562743306827,
GSTM2,0.06633231416972793,0.041967450754291674,0.03702670108821097,0.05836895100657383,0.008270071446652701,0.03539690290947451,0.00448838789240235,-0.024365629638163824,-0.0077876613432163915,0.01620645746183094,0.0128742698810726,0.06509174864986743,0.00454660198539612,-0.05756959273437457,0.10948820129384917,0.046894169335855364,0.01548597756056053,-0.04288592889514255,0.015153581817827791,0.07762271842672855,0.023967995231436248,0.03782034454486875,
SPX,0.018013098942763525,-0.027289056068725788,0.017239627884616266,-0.05180394476812597,,0.013337113976598123,0.02385607903777953,0.017047511244074328,0.024183191756296483,0.09431894952351626,-0.028631167488066385,0.14909168855958224,0.11292562104967076,-0.03665644714017546,,-0.03183125387780256,-0.01782457860709619,0.0502820300829348,0.0848642035218645,0.1724502364427657,0.15823191029450553,0.28418052869894694,0.09177608653703795
MFGE8,0.04139200510291516,-0.0024061913604831973,-0.05789088707893906,-0.021251809612276892,-0.005979466533075771,0.009960729127265472,0.027389950673684972,0.03478199571709265,-0.0035916333639697527,0.031206870119520495,-0.05946457031475988,0.05322167521647303,-0.058937796479340034,0.030200173169401906,-0.02219554406740296,0.07080743728993909,0.021950908489102763,-0.012428118590633508,-0.048768156080337736,0.014579931367528038,-0.06040185126913813,-0.03940804177166072,-0.08863168269018767
TGFA,0.04273586033107862,0.032009845333467825,0.0065362058032604545,-0.006955942915697947,0.0878110341870624,-0.0038633879850645428,0.0078080872423312055,-0.053910485096361684,0.02006984904396476,-0.02603262822953392,0.0087219607706116,-0.0413206085986119,0.015065239664113996,0.0659656685306367,-0.05838909739638697,-0.0388932068730307,0.05305652725940135,0.04475021686938487,-0.04366136014537595,0.07173735049003577,0.1387081868166134,-0.054467911753738066,0.14445975057690066
SLIT2,-0.020244080844826505,-0.06358369194532061,0.008945250059633194,0.08693126284376135,0.08420322980779683,-0.00803584406012557,0.020558940692836963,0.03709243521928303,-0.0614519662840236,-0.0016775756277324512,-0.0272971220978718,-0.010572481079095364,0.19116123213660038,0.11257192155883981,-0.040477235385996325,0.059730663285105595,0.03452649394215998,0.06783555350947836,-0.056300549123763484,0.003471655200550202,-0.036717881179056305,-0.05299931088308012,-0.06401738731052153
