,UKF251,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
TNFSF4,0.058336045474232184,-0.016812403653031997,-0.04614267292506187,-0.013485348162989042,-0.05453995047084174,0.015285718686829312,-0.023711895165670637,0.04771098337231739,-0.0011800520206033053,-0.031222467212873025,-0.00815558106524886,-0.012427039452860793,0.011622725246521193,0.008566511004316404
RBP4,-0.033986169698719156,-0.06077542839318038,-0.06939944181705139,-0.023429424168216677,0.017681824836822426,-0.05852823911845219,-0.034324695273328105,-0.016514156948604457,0.06116313910432365,0.07612314704531924,0.10984107372624889,0.007389800238605917,0.04203346090845371,-0.003978706583069019
DKK3,-0.02297541797974931,-0.06710883563276579,-0.08305033126867033,0.04356969388911399,-0.08876201595298404,0.004904362800958411,-0.009962638284900226,-0.05544643307789862,0.05759258334618397,0.03189073962410478,0.06163226734350199,0.04200063431619146,-0.007215536374278092,-0.020392389239333446
COL11A1,0.018322350308491785,0.06135312862437031,-0.06147382734521487,0.12128152100407476,-0.03234545567253606,-0.014757974215266395,0.0030110535968027627,0.0035760561230418187,0.019756192525318763,-0.010875689516468796,0.06907391058337686,-0.001182942860642105,0.0390363559260744,-0.07019844822262483
COL5A1,-0.015446394193490948,0.05227232604600505,-0.006893938607789602,0.039967161714263226,-0.04105370564740664,0.02437648867653533,0.001133194461051743,0.10343714464263794,-0.033044548198740364,-0.06597690102463875,0.01826363054774924,0.04632586705271392,0.012250539777917182,-0.042728538590623005
KISS1,-0.03757937493378872,,,,,-0.0085820542837614,,,0.08390637574285152,-0.021100064732628113,,-0.0019348773630747142,,
MEGF10,-0.06461654243288929,0.03748145092713047,0.02234670398965427,0.009097004159891486,0.05402898424186457,0.042984602334356366,-0.006192385336587675,0.014411500366376891,0.03880352799187632,0.02930414650151609,0.0051841634834616,0.00683246151215052,0.08314107077183103,0.06515655788744702
CEACAM1,0.003924556021971998,,0.019115942799386047,-0.021624061568745086,,,,0.06613712031665975,0.06027757070822099,0.019087228628029612,-0.0003341526133849144,-0.01620071486812467,,
EFEMP2,-0.046638229101734575,0.04069735312504188,0.07883123945497038,0.03810858595501545,0.06917433557495169,0.04787942047576863,-0.01379316498298113,-0.04614115066260437,-0.03576109965799813,-0.0032591035184050153,0.012337831671749082,-0.023254389327065677,0.04194636400233842,-0.04718319420786684
IGF1,-0.02353579995750557,0.019091925409207098,0.10420433338686609,0.007573804235463979,0.03630886838908449,-0.009208012455357335,0.03217288874799672,0.032475563336523204,0.057222430271063364,0.0805534618294355,-0.019520155330082216,0.04852155240864882,0.012866343435791142,0.12220523594079223
COL6A3,-0.02283444962520552,0.030951939923454852,0.011499536139823548,-0.00306175109718067,0.032710212339430195,0.051522806933847774,-0.053160766376372,-0.01835252154475175,0.0102296999142114,-0.011818295054518308,-0.05981818912333658,0.029988018038887464,-0.0009080747918828551,0.13136790752028718
RLN2,-0.01563333307705473,0.056601177584750174,-0.02876440931166703,-0.015536195172249417,-0.04367335624474253,-0.019915264300605296,,,-0.01606246040188531,,-0.06399469539259865,-0.01682142732220645,0.10041534477330101,
WIF1,,-0.03329929317294207,-0.05289025376988576,-0.013429370026745286,-0.07725210913641574,-0.07039271163228626,,,,,,-0.018751161288276273,0.07067466957662544,-0.011119632582671434
IL13,,,0.01553870206937094,,,-0.0027727190727678645,,,,,,,,
PLAU,-0.0304136331646556,0.07688019177632231,0.08210467287728868,0.08720241439808021,-0.010024872633110613,0.030761911744145616,-0.02078032354137572,0.10245070518959268,0.04379976592309175,0.05392630289771813,-0.02749774982030651,-0.0026896401624194495,-0.05758676865135769,-0.018118879162386838
CXCL12,0.014073826475792216,-0.012482554422370819,0.0063191833505498365,-0.032420937866860795,0.07278496533070138,0.043719025240909495,0.029810025823599342,-0.014845616686576154,-0.03609609807641396,0.022636201135908845,-0.05955151821256671,0.07109033975063149,0.013566249504777675,-0.014498886712912475
MMP9,-0.014778323780080219,-0.05163400589515933,0.06300049564204599,0.0063211951970878,0.014776987014003531,0.009462794733075996,0.05223209237342498,0.1339196234768186,-0.0752167989598796,-0.026634666404143338,-0.045841597609757534,-0.018295407183092253,0.02642240024129036,
TNFSF14,-0.0074558635607933025,,-0.051424987856955456,0.017112138354784243,0.04783407206640247,,-0.038443304841213874,0.031593683266879516,0.055998528998592284,-0.03506894000955798,-0.01515562479887754,-0.022144830064664348,0.16718447651490412,-0.0511499132111902
HBEGF,0.022412204519952506,-0.009933849390108843,0.056480557374318265,0.029649753975670053,0.03176363538919646,0.04907527057582277,-0.04877409361572224,-0.03440744885309486,-0.0069489105029794445,0.013983822337207491,0.0446069723308319,0.03819496177994144,0.0017917312506523352,0.08643819888388125
NUCB2,0.04544946704607178,0.00942417987339033,-0.013729576601299724,-0.005575693084067608,-0.0012002830371389082,-0.053117262332390176,0.02443008952680172,0.029153623261744276,-0.01861918515324805,0.0003219479163713466,0.027260766280716893,0.0499221028687215,0.003356894865515677,-0.044284828199717685
VCAN,0.017273527423306505,0.021190613035324202,0.10687204237794412,0.018364299843871296,-0.03023113150518659,0.0917460071612276,0.03104169547473764,-0.09090684891385542,0.048057353270430106,0.05063649565537331,-0.01622644050934419,-0.021484737573894783,0.048619484548263536,0.03672050621335216
VEGFC,0.07818285959400982,-0.021134558616862947,-0.018427315150270254,0.002680927860087425,0.014060784536378766,-0.024103513886961865,-0.020052006929998062,-0.04288408029299757,0.032599747837660356,0.126041651625213,-0.012741595860714477,0.025666557398067523,0.03450753716680325,
LMAN1,0.01547476750678672,-0.0019112713449044698,0.11340794692133441,-0.0022158768797780983,-0.016212476283394433,-0.03164160711904669,0.05427681313030112,0.054326115089112115,-0.0680081420481178,-0.034106345147870185,-0.002065665713040172,-0.004586472067488664,-0.00396416496148022,-0.019881719342665347
IRAK4,0.038411734979314945,0.044776872957594506,0.032662020385634774,0.049392905647421485,-0.03361595807098918,0.013059852653474563,-0.05355672910562106,-0.06490733973647063,0.02226879174962256,0.09417376416295231,0.010095919619197341,0.019498102425753505,-0.004719299183122344,0.17394699738106378
MICB,0.02846383419926987,-0.026039491871652526,-0.02091407720920035,-0.039924581960311775,0.03159665164828022,-0.03319615300224817,0.04915006744692051,0.03892253028255404,-0.012035539182922382,-0.020283078515535617,0.010981091040749846,-0.008657649016863913,0.017016896615922872,0.14023783620858704
COL1A2,-0.016068635824438543,0.03331660602363164,0.021383744263009603,0.12958508853160183,0.020123595187311622,0.06519837031855331,-0.023718812966657087,-0.008233950230904298,0.027152692674257888,-0.008518740894005577,-0.040349491593901894,0.03622736383406077,-0.04778338029504316,0.05003900477269653
ICOSLG,-0.028089546326948166,0.02349004063720342,0.05259970584198687,0.02039502029394311,-0.02215497045050441,0.07558341991749218,-0.02384996417127891,-0.022904427930990495,0.023953315551919072,0.0667724751245961,-0.0710468232235433,-0.02407996185318414,-0.008250609942600524,0.007452438702361522
GNAS,-0.0045008571051425045,-0.0609391526089953,-0.0764608353728775,0.07920214851243554,-0.1264553802068554,0.01710450812239105,0.026690168475139067,-0.01545247907427303,0.009611586965618693,0.01800252788898566,0.00045438840068831837,-0.0008267066581290226,9.035438543487637e-05,-0.018862559161633805
C4B,-0.0172221569844397,,,-0.016090171094492414,,0.02400924293388677,-0.03146264897593871,,,,0.006359389211949125,-0.019473150838222562,,
COL2A1,,0.0031709163080157763,0.002397535974051595,,,0.014486173615560564,,,0.012571810863666252,8.388026027185477e-05,,-0.032308415106729306,-0.026589321715822768,
GSTM2,-0.032383121021720314,0.2069946140872987,0.04496962095832472,0.027564098388929724,0.03435975168934861,-0.022471069635892137,-0.04890817428126023,0.09501464503254345,-0.03614553465903025,-0.012895455820210766,-0.05004047619692913,-0.007162723461807877,0.023199509199039712,
NLGN1,0.007676856065459993,0.059534227167447384,0.02653802186083054,0.05400605656605768,-0.035577976907745404,0.07450615082601716,-0.0030098173458113493,0.06266144644602424,0.08267743250963505,0.022849711666151473,0.036412801891153014,0.0246234753348112,-0.0026498194527701515,-0.006442216707440237
SCGB3A2,,,,,,0.05156878371729602,0.03205998976567873,,0.06649375898827004,0.0766547211616121,,0.028713259373710404,0.07101845382267069,
LEFTY2,-0.016445945358879235,-0.04586227020008148,0.04622610026742201,0.057437425197469735,-0.033723995894118036,0.06362292075948624,0.059116396055924204,0.018478963229237005,0.11772169172106979,-0.004581349687687225,-0.025081194569793547,-0.0005010936846412883,0.04987509324306898,
ACE,-0.0352090598317697,0.04056266722090857,0.04918034672112556,0.0031945324309049904,-0.06391432411185777,-0.017805966734385205,0.01060522354450795,-0.03611940697824511,0.03406761494614991,0.018325131470178377,-0.006865714476596938,-0.02039427258816278,0.03767371386049625,0.14236589251490628
RPH3A,0.03299705851771765,-0.019100236622895724,-0.06488240440543433,-0.01740246826066352,-0.0477029643805771,0.060943787166976404,-0.019986629810418582,0.014869128384871363,-0.02025523360787331,-0.0014603150146281147,0.009646147173665227,0.00388732274815251,0.07640787294443922,-0.03676366867496765
NCAM1,0.030348638850078637,0.028802902164012482,0.004698607660017345,0.01358607783374209,-0.005658207298406196,0.06626226295734061,0.006162210385050022,-0.03287731548548997,0.08810626694486351,-0.011314031952538677,0.03158050149668232,0.006816245523713982,0.058285458410018344,0.024366674945075877
EFNB2,-0.028795718487551518,-0.04108010215011999,-0.01201895370675964,0.06445750566286439,-0.04825533503618177,0.029608645189916998,0.03957804590900233,0.03029294125853851,-0.004447454274502781,0.06367859555419862,0.03686109367843854,0.05536962107250102,-0.018030210695080148,-0.01239463663521042
ICAM5,0.025249878253475896,0.01910892862245611,-0.024310816381265057,0.04604967448069301,-0.0417354592297514,-0.01727482680213472,,,0.06030461226475385,-0.03340446263410733,,0.02092592651217511,0.031143437271926432,-0.01809131168782643
CCL5,-0.013041646722196343,-0.00786248941074471,0.047989808697345905,0.018196472142787246,0.09414889065341185,-0.026624309834013274,-0.015878902524620438,0.02828262290917318,0.011043802889370897,0.009782844212632634,-0.03229540843977074,0.08599855864606597,-0.05836581945008906,
PSPN,0.026084472644539097,0.028019673329394486,0.05202285021983513,-0.019656243949511397,-0.06662468302478253,-0.005334654414452513,-0.09723691073098074,0.11803019204306933,0.03522183140912669,0.08948437262903831,0.017395460178417116,0.021979072852129508,0.026375702876523032,-0.083304424808376
PENK,-0.027654010985283917,-0.027684521821565243,-0.071580597482278,0.017201123308487783,-0.017553830564144474,-0.014075127847744305,0.020139249494677613,,,,-0.007170400826611914,-0.02182714943340719,0.09057902581848085,-0.03990039590421501
EGF,-0.036656050150036826,0.03930211392121275,-0.004077845115197355,-0.01984858457914477,0.11211862678198407,-0.02692281170094558,-0.029267035302785398,-0.03095846660663212,-0.019639006989577296,-0.020606748672619205,-0.05747960011283873,-0.02117891840737082,0.0344397547220641,-0.05345112747840398
SERPINC1,,,,-0.014368212762172167,,,,,,0.06050902053241658,,-0.01641007345770253,,
UTS2B,-0.01778330817342757,-0.014701674856467865,,-0.013429370026745286,,,,,,,,,,
F10,0.04219389859978317,0.04573776270024911,0.04071915509908131,-0.013429370353023634,-0.03419497326264948,,-0.02971786036546825,,,-0.013473308437921617,0.035144541974428546,0.021620051860158335,-0.0281965405552467,
FN1,-0.0015716178873694446,0.031634559398110426,0.0573559243945868,0.06901936301879392,-0.008690628048533463,0.017039417038419234,0.03307605396434136,0.02408449714299942,-0.0387782270714883,-0.07467844506178396,-0.027731724376776845,0.021532187826210705,-0.020702349541341026,-0.06496213048672048
FGF2,0.07298830581547812,-0.015429045954158283,0.07221278726138299,0.02442123939742344,0.0059591029474137065,0.04070594985040637,0.03846678704805633,0.026740077151279528,0.00996084338828785,-0.00019936501724649366,0.016321938549118235,0.0033178101112309503,0.08878782838276184,0.011740404325984584
GDF9,-0.03909842056181144,-0.029818573775996667,0.08170823518016185,0.0014087165559852539,,-0.007355791974238528,0.08327905028056105,0.10548422216189812,0.04984212477953039,0.014660158961659956,-0.012003678180026494,0.02578712251016825,-0.03814417998379811,0.01022166873165226
CSF1,0.07917022364179585,0.04600699999263887,0.09745320700247449,0.07728501525088248,0.02063690511094465,0.01878308671253613,0.034745448847792966,-0.008124436968729614,0.009834070088776304,0.00808496397010396,0.034456435189238244,-0.013419323324178315,0.01816924839580233,0.1157093876939856
GZMB,-0.014996446110146054,0.039571410734124915,,0.01609439950795502,0.01543352309598772,,,,-0.0077271418163169965,0.03475112082219727,,-0.034751881168391674,0.03354193457606226,
WNT11,,,-0.03253358865032801,,,,,,0.0548820098330046,0.008756894677731207,,-0.014033265966044577,-0.023871057746937447,
GDNF,,0.06761848387564957,,,,0.13809685212694853,,0.03807193141700541,0.05811711587672879,0.04393481639295518,,-0.02411816279596781,,-0.03433839105543627
SHBG,-0.012021109336950195,-0.01739844522163355,-0.016652154436820502,0.056295669400659415,0.03495817853032542,0.01569228001932449,0.0664590160469901,-0.05175904691487899,0.04016989444426303,-0.029258593812900673,0.012787876350945256,0.007364555631100458,0.019848607979470235,
EFNA5,-0.018045776410190183,-0.016673917192490954,0.0029515627435218773,0.03147005590824984,-0.11252812327404317,-0.03272726429033212,0.0524560624810968,-0.01271124694286811,-0.0016625950409754893,-0.0583490333716972,0.0036676252042494853,0.017045896893729894,0.032838193844879834,0.11419627938244284
THBS1,-0.020064168193275257,0.011783423162339494,0.012632901427612963,0.018558623174036747,0.03652531637261204,0.00471490924441502,0.07430204606463466,0.10664085031838773,-0.003284646986937821,0.036900311652391674,-0.01561596805372798,-0.002571056154011684,-0.04270015793809465,-0.05779277902375607
PODXL,0.018033224716434842,0.02725993003196337,0.05964538431106213,0.06731841832703828,-0.06919806159236194,0.028596141828503556,0.03844956771595358,0.017554445092296745,0.036426472497022376,0.07887853868250014,-0.022472215836310615,-0.01814650114215886,-0.04514042631718904,-0.09411681712911471
LCN2,,,,,,,,,-0.009810540400875867,-0.03719554290242337,,,,
C5,0.0056553243302549395,0.021630319241045685,0.004671726904386831,0.032138931523484585,-0.06137926284163129,0.0659920753417942,-0.08709823606456986,0.07951552766533738,0.010720402105914672,0.056991255833489685,-0.012019468021007727,0.023485152648757827,0.02963282814939435,0.0064626031528931555
DLK1,,-0.025347842971328437,,0.01233161837674035,,,-0.031955132395383105,,,,,,0.09223435604145963,
CXCL5,0.004771770998363653,-0.01377193011591278,0.031320851692821054,0.017135122662769404,-0.018419329766735475,,-0.038443362090091485,,-0.02992589881101723,-0.054394984652371636,-0.01805612452461778,0.004194944653252048,-0.015419112278745616,-0.04956572863812097
BCAN,0.017753686744026005,0.05040812485491158,0.09028309886905117,-0.045450913844649256,-0.11053448566253708,0.12106056298372363,-0.030074139274857282,-0.0748959615843031,0.10219927132795054,0.14045786990869746,-0.01122907032652559,-0.0787168281019526,-0.03138543913827558,0.02542842951249872
RELN,0.02026314218264963,0.005911533791106983,-0.039867315510919106,0.0448584644934494,0.02857216155581386,-0.032041558246146,,,,,0.00800754087909437,-0.01742131055487795,0.07153828632958609,0.13854525095925369
COL4A3,0.010671598962106265,,,-0.024099348772871964,,0.15790520266133914,,,,-0.017078968083151697,0.04140548971472549,-0.0069150750745282825,-0.007460579151168884,
GNB3,-0.025822680470479347,0.029580314775862582,-0.012980843292074908,-0.02109161421675686,0.03185167006642289,-0.01565218325368151,0.027574215714071627,-0.007530366801699182,0.06359911571121926,0.04620040190064525,-0.019008019304400096,0.002722673122566339,0.08487826779549694,
PYY,,,,0.051579404173606194,,-0.019331528354173337,,,0.013499124143395994,0.03736712613150741,,,-0.020539144141443325,
MSTN,0.0009849895460657013,0.010054286812322163,0.036754651722985296,-0.03141171250150063,,-0.024054566096177392,0.04979371479660843,-0.013327780063238643,-0.022695926005069686,0.008532596574034459,0.04600157944667842,0.001681265757771467,0.0050722320073891885,-0.05269344834901377
COL18A1,-0.02472295787886087,0.05769845610461752,0.023840069844832605,0.06336056422945527,0.029937231333744176,0.022137576345022596,-0.003945758288917083,0.03662525893327912,0.0008730973420770049,-0.021021820978594424,-0.03180622121891679,0.07551355001365083,0.01777747966505112,0.08886930900589766
FABP5,0.021496846562069925,0.05709264657743597,0.06893644685217419,-0.020104613382975672,-0.02223410603502897,0.03595148791325719,0.020538944612810084,0.06521591521095257,0.07504907979503429,0.07809570936447958,-0.04450358189440923,-0.02557481770774584,-0.0027348520347476877,-0.05502273841974875
TGFB3,-0.015152813689558389,0.0640936624989142,0.022705264997082295,0.009804820347220832,0.07411127726259181,0.020134272989574396,0.0458437924620976,0.03973295493844199,0.026001929214875267,0.03704721782349304,0.04898649253250902,-0.0430939028245297,0.04866285171457668,0.03500518148572924
BSG,0.038673570178355335,-0.03558488853416478,-0.03264490999983668,0.05665687195379248,-0.0856258797173457,-0.008100771790805861,-0.03183683812125611,0.02716089515976145,-0.026184239394514943,0.030209827701364496,-0.007401675447931497,0.07781823758081224,0.011731577713812143,-0.008385962364724024
TDGF1,,-0.01661275468755026,,-0.013429369793689337,0.03048100578991652,,,,,,,,,
S100A10,0.005397801235785726,0.015005972421336207,0.08661411432825682,0.0319124566669571,0.10925915363306059,-0.045749576503694184,0.01835680814870724,0.15905029261855205,-0.08065503580012277,-0.08664437395360668,-0.010201606192943151,0.02097046478194893,-0.04181634534955653,0.0006231926869676977
PLAT,0.07111622983823702,0.07202240784911325,0.06298222230694846,0.03827675102903255,-0.11490162216959096,0.11921809713059703,0.005471256197834738,0.02877591740594589,0.026700411540917124,0.07557748729311052,0.07933883910517821,0.024680802058697427,-0.017752531734357736,0.025034410773523866
SFTPD,0.0016814367557823628,-0.021174366337050644,,-0.013172364741979957,,-0.012048832201996736,-0.015842328608555806,0.1186341851752111,0.036878453649082925,0.08356368882340184,-0.0190018872438421,-0.019279150877696234,-0.048131738952757706,-0.02639740870369595
EPO,,,,0.010280739113164489,,-0.023618397195474896,,0.19052158810712364,-0.017710313124338708,0.010965292059172859,,-0.017223525367278832,,
FGF7,-0.014079334733574521,0.02300370859415648,0.021426619670173088,0.031202398063964836,-0.010356150759746142,0.004819653360613124,-0.03685490510621393,0.057076214941796856,0.026539784766686312,-0.0010542650341943947,-0.05493606382622169,-0.043686717404044326,0.03819296706495352,0.009405182033202446
CGN,-0.022391564024296012,0.03098109694030983,0.0738338108449156,0.04055348421123419,-0.05666864681524095,-0.04668326884271063,-0.04816239649878082,0.013339524150878973,-0.040849545488029416,0.04384869374347899,-0.012619666775937174,0.09899682782434276,0.038632127266757806,0.009019467112602203
FGF13,0.08358102853942513,-0.05479343603384379,-0.04924338377494762,0.005699868709405466,-0.06697336547547231,-0.03731141974366684,-0.03016257931745052,,0.06076111766265139,0.10063039089378886,-0.03843370886823682,0.05327337891365681,0.04957103546420005,0.2749225921207274
CXCL13,0.011673210203896736,,,,,,,,0.034175857691912205,-0.017911609191990054,,0.07784252954172774,-0.013237593166865465,
ACTR2,0.041182640557329654,-0.03395994115998777,0.04718131159960613,-0.01565431168979456,0.010748584435998729,0.019586074363324647,0.03426627424360989,0.03528222328437479,-0.0022129017155740746,-0.0699050824211929,-0.02167806029909932,-0.010766840259002786,0.01809219575860579,-0.045381180691343115
SLIT2,0.006274663101902843,-0.017591047487958488,-7.149824487706776e-05,-0.0027085302947514973,-0.05560207026790611,-0.060379308536010874,-0.04996025222041917,-0.04030110436645458,0.006083381349473415,0.05270277530934516,0.03548586440816477,-0.01472625629433909,-0.03704763033175414,0.05308781068813305
LAMA5,-0.003859427461922132,0.03310165685066492,0.05121737669841109,0.06342889489506388,-0.006963419743336051,0.0382784179408551,-0.04624148219362137,0.04190154729203659,-0.05502811979874958,-0.06161364470462476,-0.005344642013932616,0.014682192130118985,-0.014118499990638685,-0.049448200502332146
TIMP1,-0.020663726876618778,0.022465198733313943,0.02646915498316899,0.07238016137821372,0.03990479568322049,0.026935290842421442,-0.040416544247117714,0.030074199286442112,-0.07408495829896687,-0.09630374152546711,-0.0040206824254617485,0.0515777191828309,-0.045846739003666266,0.01041599499595213
PLTP,-0.04362405455606304,0.03268704191585804,0.09773586194237174,0.0023500133304599565,0.05739642626070165,-0.0454665907427993,-0.03447815176660873,0.057126447743845586,0.055386874171420034,0.031023590036554874,-0.01734094590516032,0.055431490440906714,-0.00361274252993521,0.02311071504145196
TNFSF15,,0.011475521851500255,,,,,-0.014290086388915874,0.09357090991340349,-0.02159562328378576,,,-0.014422908608493273,-0.0031357732463823873,
PRND,,,0.006501695340244283,,,,,-0.047302275076108694,,,,,,
NPW,,-0.019920920637729267,,-0.016494199165502765,,-0.008378254132179875,0.06655074861522621,0.0840160317061722,0.0005495541431730183,-0.03359143067662986,0.07794396318775743,0.07958221512869994,-0.0074032016341815405,0.13717931159931968
SHANK1,-0.01624641570032567,0.09299206168430683,0.031492430569674684,-0.017402851815191064,-0.009123733497892568,-0.02662430564922991,,-0.03487400602675975,0.053273266251895865,-0.013790743889898552,,-0.020051009977169916,-0.00851543636972289,
PTHLH,-0.02910476605415333,-0.0030847624563786584,0.004240358644984771,-0.009834802836031914,-0.04718057008381409,-0.027660701166314992,-0.0017839945169092217,0.01632395286561973,-0.03600079253848519,0.0659861557507036,-0.07429698515436425,-0.0035325130863473717,0.012908819164493048,0.05096636927829598
SYK,-0.011232012864324533,0.038444581984610725,0.02364750330091514,-0.003794437006874798,0.03967528069210003,-0.015490101720098808,-0.012296305942656797,0.04210631807616908,0.0634372266394975,0.03711529809741465,0.03843570257360332,-0.0388745323124866,0.022907046079967026,0.08691497217772597
CD160,-0.017031235905240506,,,,,,,,,,,,,
FARP2,0.016253480407520754,-0.01894696934358773,0.04911305872067099,0.00936350808013829,0.033962299063770074,-0.017808979900448413,0.01572594238909905,0.0847659758554784,0.04783887008258468,-0.004148326642814893,0.0500912945368566,0.02859699583368356,0.016430869253807514,-0.060044940862375724
P4HB,-0.03286024221512402,0.027147230900743308,0.03503019179245604,0.08182398523849403,0.015730729951694923,0.018721665966495177,-0.090797949060903,-0.006882355146127831,-0.07613697058442083,-0.06082927353960222,-0.007334493556172455,0.041581472272907385,-0.015112655046116885,-0.059190041021511014
TAC3,-0.006995860663431601,-0.012313040815877524,-0.06463560697379127,0.029780282985798344,-0.05172828801285096,-0.046368600974205657,,,0.03194104222611106,0.10328559162535972,,-0.016069506489853974,-0.03288792892565838,-0.022589532665070598
C1QA,0.04318319854255242,0.0045903756392952,0.0723127649217617,-0.022333270562431035,0.07862472594741847,0.025665873080357518,-0.012906477427428134,0.04490650751114742,-0.01604324771933845,0.07531092398742117,0.002367690459230372,0.057492204671572136,0.04224685668895322,-0.017585818156620914
EDN3,0.007786129546768028,-0.019405944341294907,0.009984376783648071,-0.018983376205438225,-0.026650970353307355,-0.023862103905021484,,-0.013545010765364523,-0.02519774988244205,0.0028789720467379994,-0.012889168991003636,-0.008991641978006287,0.07039894064129361,0.027901814152777316
AANAT,,,-0.02934616615065601,0.05638967393480052,-0.01470547622546881,-0.028942240414562982,,-0.004055726557729174,-0.01943347419312472,0.03544127928482048,0.012448363872677903,,-0.022538041277908843,
GDF15,0.0011653860700451706,-0.03568487714405193,0.08364117128606723,0.06505835077652286,0.0022824854922076014,-0.022175485395506702,-0.05145396245276327,0.0963888021410859,-0.06487635422832032,-0.05654506725911039,0.03358248591605764,0.02781894381204199,-0.03856280757721646,
LRPAP1,-0.04842355837384258,0.006097214548845312,0.0019394029621626907,-0.04107247767823331,-0.004108867272485486,-0.08986514279908836,-0.054489023769324255,0.013255133157268555,-0.002877807032674447,0.07923137682055632,-0.012001056708041795,-0.06570896452223438,0.020335663410832896,-0.011645236287368717
LAMA3,-0.021012333543121098,-0.01975231211869722,0.029572656545431435,0.012405707258967601,-0.036765568688698534,0.07697143914836871,,0.05457673084056349,,0.06623767343264216,0.0020202383756194047,0.0034031292448988494,0.045209387495845875,
VCL,0.009062882419435567,0.03885152686283111,-0.01595125581357704,0.03483328574707181,-0.017160638120416342,-0.012863742905257006,0.02668563087488965,0.0026299565780025526,-0.027051974448402107,0.009136574868646986,0.009399970103820184,0.03673107041203495,-0.011367348569184638,0.001723020962688469
COL5A2,0.0193156693272384,0.024675220142802986,0.08450799793184025,0.04875837325881126,-0.0733920271417143,0.08039603147813439,0.036521302473652525,0.0704286543686267,0.07138143531450479,-0.058414277396945366,-0.0366879239136007,0.05051078059313567,0.01690755603739417,0.01107519975242903
DKK1,,-0.015578476544859134,-0.032111337412998625,0.0241105086906931,0.0412711801678472,,0.0072895406138077596,-0.04246304323379122,-0.02451872929403279,-0.013201774589127264,0.052613451840246676,-0.004546695296319329,-0.04764670203764101,-0.042728684752878374
COMP,,,,,,,,,,,0.02060030395073872,,,
POMC,-0.028867283908010747,-0.03937640102546715,-0.011478963612357418,0.0010370169496501744,0.025653033495749974,0.03779389693744769,-0.011359076175374419,-0.03862249386846845,-0.03041379730059559,0.024615519809933463,-0.06668748327461028,0.03099187519167466,0.029972358336913765,0.011514655375318709
CCL13,,,,,,,,,0.010070563143751602,,,-0.024840026126813405,,
