,UKF248,UKF269,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DCN,0.015952840960606566,0.06178597482052781,0.01345969176952744,-0.02670109148844729,0.06416899297470927,0.0892588560232393,0.06129981257400306,0.01677756205339489,0.02644490809699179,-0.049523695234082975,0.07957960981005704,-0.08685360262256306
RARRES2,-0.004741801219620911,0.08927549568365596,0.020938515225466754,-0.06828271175868512,0.011821316461190862,-0.012336005555094412,-0.12115472276265517,0.03774110499429788,0.026290705178543865,0.05080999401038898,-0.04909259338682033,-0.021082614736555465
SEMA4A,0.026621092676421976,0.010711611444038288,0.00911573635206939,0.025082508665598396,0.08623970386364634,-0.06672331044693225,0.06190679270973458,0.03742476346150707,-0.006321051441650099,-0.0006969636540995141,-0.060746119176304944,0.06179199892325086
GDF11,-0.0013497428217849256,0.0674023623509474,-0.010456983972264399,0.08644530453077495,0.041605368119586164,-0.04050349341624924,-0.0450554409253667,-0.02193540415668124,0.021083300733705616,0.054475051413911076,0.08801769574655038,-0.056856861067922745
GPC3,-0.014306520707449746,-0.022509899703439706,-0.012442793210865121,0.07590228213307168,0.08886536343902235,-0.042967465573284166,0.07532216565697777,0.03818888620768006,-0.0035035130211065555,,0.06106603205976471,-0.047781322035861364
OSTN,,0.0975600564489185,-0.022767965878000975,,,,,,,,,0.0013835425989290767
GRN,0.06681921404822258,0.04325373302299612,0.05122919899691646,0.0054202518915373605,0.057840461697554156,0.03894264079538132,0.04772439314140775,-0.03387038088067888,0.058477634001889225,0.05616390791378214,0.059267423855668286,-0.011383864412182476
CALM1,0.0167057577982212,-0.06746779035018664,-0.029484496174105406,0.048281292624685786,0.003490293947885647,0.04138827660103521,0.10875655527286592,0.0010790116363054,-0.006472174873002879,-0.08255535429796826,0.015505835093065839,0.0889627235405494
ANGPTL4,0.030932324312279796,-0.011044644920600312,-0.05053668236117803,-0.06852238020169332,0.020695840503152516,-0.071718015499403,-0.08733587284211444,-0.037314457783604316,-0.03169699777879778,-0.05167334825491061,0.03620150794308769,-0.10129383613790215
BMP8B,0.034237291884271395,-0.03844415943066666,-0.012279878841654095,0.016531670979080825,0.09349413100353178,-0.00999779991650095,-0.031379379245584545,-0.06131723028593115,0.07489215143851467,0.03442174597345462,0.0775759131397071,-0.012387511803091852
TNFSF4,0.01931877103977804,0.10570816313167454,-0.01662052164789459,0.01381775930905733,0.052040362394509695,0.08562019230444305,-0.0024728821038590447,0.04781257762862226,0.0335638731662626,,0.057507591331736406,-0.02806279008149848
RBP4,-0.03110222233098484,-0.059823933289281185,-0.027651696446537,-0.019728554383868967,0.15523124763485865,,0.03119778291941491,0.05889176936143085,0.054262906234465724,-0.01403367996988904,0.05910733760133808,0.006008365846559508
DKK3,-0.010660378623314926,-0.05189370573860755,-0.07410452835990214,-0.011150361739762627,0.05865801056867825,0.019183899873553678,0.026498966268770192,0.06781586791886951,0.06429935950670856,-0.007026971957157279,0.08142221596671585,0.05365362043313013
COL11A1,-0.05559382848328898,-0.030274055402174864,0.03603380446898012,-0.06135356605291911,0.017954395692569916,,0.004755163674065785,-0.019920661343998232,0.09226846382935251,,0.033463511359646377,0.001574553212218058
COL5A1,0.02876336208262772,0.07113704717409924,0.015810676932998206,0.008601096562419298,0.061075538660790324,0.04607738830072797,0.021710910812892576,-0.04891395183039579,0.05739886082456402,-0.03561120335239491,0.07899543275522335,-0.010217456874460807
KISS1,,,,,,,-0.044212847325604605,0.004591859772009988,0.008038869218914274,,,
MEGF10,0.07075521588081503,-0.03222849245182204,-0.01252691032522012,0.05291840112554837,-0.00024693839115145106,-0.04405574929020388,0.05936520023843362,0.02930160498095407,-0.0842224888533472,-0.053204706823487984,-0.011344657420829364,0.08822115142815913
CEACAM1,0.05586826760460478,-0.0038813651561433885,,,,0.1817021633225773,-0.03412567760947608,0.05600746737828691,-0.02776443305897821,,-0.021945615428756154,
EFEMP2,0.023033927420491807,0.04960997826240414,-0.009092174099128294,-0.07065617289357735,0.0419412291596008,-0.057429262505784825,-0.0011132060386232134,-0.002995497176753763,0.030186619794921148,0.06953290366378853,0.04878313081149379,0.008972779530254596
IGF1,-0.02256961479390514,0.0009126274381391869,0.013395341289421622,-0.03572199415030298,0.09960539182937314,0.05956843248178637,0.0613837556915006,-0.010494797192762284,0.09761649797295757,0.037978874201865985,0.033738103250768495,0.06754703243654576
COL6A3,0.06375150258301608,0.009997769395818657,-0.03141972889218624,0.05147700228681402,0.00299311210890271,0.03372173636008655,0.048259868427230214,0.009276918652478596,0.05499797701302609,0.012603839635833575,0.07604872907218091,-0.05911075460741754
RLN2,,0.04151712081497669,-0.00849394719103176,,,,-0.021184785530833073,,-0.028828196573150996,,-0.01976854138268973,0.03544563927225981
WIF1,-0.015008102784458497,-0.045246983186220384,-0.02380475371856747,,,,,,-0.008768319424851526,-0.031097076055662556,,-0.030631518594228843
IL13,,0.07624118685616407,,,,,,,,,,
PLAU,0.043248591837653214,0.0319356728982619,-0.02664628919976945,0.07728375604500261,0.040310007286948175,-0.06386877158747163,0.025190820973233705,0.03162992941208054,0.06247323524970042,-0.03905344364840604,0.03878446230218256,-0.03440399271742983
CXCL12,0.02518549067937044,-0.03653661828039314,0.02872178496255211,0.04451468954458977,0.09840119913795423,0.03072295512091421,-0.004290449488400674,0.021140873390406587,-0.06768188157402258,-0.024866613159197824,0.11804971827614502,-0.02753499186368791
MMP9,0.03407996946241769,0.031956731016936614,,0.07898405242504428,0.14280094105940883,-0.027942970494292584,-0.06195953745283773,-0.002693420572117653,0.013066524099557901,,0.07341068921781527,-0.0025362129436308635
TNFSF14,-0.0017138388521279256,0.03766845736504116,-0.013870922157101664,,-0.03219191787968729,,0.01081752821532342,0.02402637990589599,-0.03795132850233248,-0.010430105259930858,0.0072399787241320184,0.09850364386788264
HBEGF,0.07831937680566885,0.02304742690144633,-0.007984656143974181,0.09540614035893676,-0.030323965123081702,-0.031186177227554245,-0.0035366582328534898,0.012987769279165805,0.03250366573858423,-0.04865301694907311,-0.026835015471684022,-0.09584970533250635
NUCB2,-0.017982488278218495,0.07836555105784983,0.0027250542299733,0.05421519117417919,-0.0759398520335005,-0.0034059384762839128,-0.0033922657166495073,0.027401689911350457,0.04955037483169108,-0.03174193831750937,0.07216859190417109,-0.07597953720170264
VCAN,-0.0015514570644637087,0.07134083502301301,0.00822609600905631,0.05431797581436904,-0.03586374366445535,-0.08201577068959838,0.04804343401397237,-0.02144013905888055,-0.045503910299039774,-0.06973646604225014,-0.011137285519965252,0.05693922060749847
VEGFC,-0.004927795126244688,-0.027103942703521695,-0.03621638307030406,0.05420486011619308,0.06617906435771886,0.197820136408477,0.011090892919864974,0.011717254900262567,-0.014589713461746024,,0.033109480846479,-0.032513628631569154
LMAN1,0.07096935445059621,0.09132350560508137,0.011506890818035196,0.006443935543189529,0.009174526031369612,0.02209154392691229,-0.012355452661703872,0.01854191708635308,0.019146987861631947,0.005401497737060995,0.027517823219640716,-0.06267748510258188
IRAK4,-0.027654986547010707,0.039526492809019834,-0.04159160733523072,0.07968696671061153,-0.09765951064822558,0.05935428310687351,0.0814415733427632,0.0067388670909273845,-0.008934035559442846,0.039551572560304823,0.01975018999612708,0.031055563113606993
MICB,0.04502031620004985,-0.014945005022413757,0.09434439797339593,0.03300774569515242,0.13272164035442846,-0.006135479410753314,-0.027222553948442512,0.02918336142706421,-0.0553694525088006,,0.03855045109812825,-0.026114466049197687
COL1A2,0.051751708058053444,0.018386812579657144,0.008639591291283506,0.027542459236265967,0.04884675239459034,0.05242197727231801,0.06259253216607935,0.020187025304175252,0.058210907653498595,-0.029837670474294177,0.08230297634845497,-0.030155101745561994
ICOSLG,0.01906358471453932,0.01934035612018301,-0.024007411176199377,0.022811951572125056,0.05895777728089017,0.06553893257741,0.07352582539219403,0.011360970296866987,-0.009761927615416669,0.02096363512638506,0.03227417804794198,-0.026784976233469086
GNAS,-0.05219948871802041,-0.09591571551458798,-0.04922612151717396,-0.0651510657153861,-0.022922217181524398,0.07932539686251364,-0.03571692558471449,-0.0336491548447539,0.07463949824899736,-0.07829792010799332,0.034436158074145476,0.010823155192234807
C4B,,,,-0.015091443244047518,0.002011054800982099,,,,-0.0333726627063217,0.1360216048158064,-0.01797933442943492,
COL2A1,-0.04008901918291582,-0.018974956221835242,,,,,0.008018939599684187,0.067215871196826,-0.019645224331827502,,-0.005003657538182808,0.13150552427485007
GSTM2,0.025383399303935888,-0.01089973089229219,-0.004021288982138571,-0.03745349333098585,0.006932513228394373,-0.10628322465435884,0.06670264771805683,0.03380836564405245,0.041425915481577286,0.07814553203423821,0.0035912347672035216,0.0318888194748215
NLGN1,0.0031887676169881553,0.025093348125711675,0.04717121197541516,-0.02015239126111646,-0.058578974509920285,-0.03355484263078443,-0.014901964076918172,0.06595332263671483,0.015043388029423638,-0.02007597863808007,-0.03870822786286611,0.08091658867576738
SCGB3A2,-0.023882942054189626,,,,-0.021270019751255618,,0.0018503544093702398,-0.030088210427751675,-0.04656137382516185,,-0.026252051623353676,-0.028447763008372897
LEFTY2,-0.0013545172245553589,0.07240023779844168,-0.013870922157101664,-0.017471830458370356,-0.027885002400857027,,-0.008003575651777617,0.001884793854068238,-0.04701170068805958,-0.04731717881584354,0.08511117567134178,0.12808390134660766
ACE,-0.007445134534224969,0.1071082470556164,-0.0035127926791013574,0.07608607957010353,0.08306914395944727,0.10945379322671196,0.10198907847887317,0.029961536121759856,4.627802893907958e-05,,0.09530826575819665,0.01068016499128653
RPH3A,-0.03942955415128551,-0.07191967388666341,-0.013865602374651254,,-0.02858262900406569,,0.04899291968705578,0.040957947647051664,-0.024387728669069964,-0.03149426182631023,-0.027667533209325947,0.07957302259394651
NCAM1,-0.03911506093597377,-0.02242824593926857,-0.06083394944783396,0.050105232118858437,-0.08714260841732518,0.024242861446422913,0.04491899505877234,0.036813482604940204,0.02046728486923596,0.04247463189032459,-0.06386990566822714,0.0662469461980883
GIP,,,,-0.019003369164625396,,,,,,,,
EFNB2,0.0050832562247439626,0.023116468438608536,-0.04585610192334232,0.004227252783481542,-0.010796189331094715,0.03944482604305669,-0.024744640681472328,0.0404456073025922,-0.05294458289565522,0.020336007439749032,0.046725902521460486,-0.04760988082030552
ICAM5,-0.04009861000185128,-0.03707891874468628,-0.004873983734135862,-0.013758516149572275,,,-0.013483949742542951,-0.00553704047329063,0.0016915438491084882,-0.04974325567200873,0.08749685442338828,-0.007568938776225347
CCL5,0.020418387837706234,0.006626528846811731,-0.013783453799620846,-0.014383728980690182,-0.003962961299141909,0.016848650925360305,-0.016144476105611465,0.007348055148366762,-0.031445790710411016,0.037906223531174864,0.10454189431953491,-0.06891508736108612
PSPN,-0.04750659325928253,0.04329465446976792,-0.026704148429886092,0.0013217817839332221,-0.052779880361340195,-0.008050343252623007,-0.03775368761692193,-0.007101812622385076,0.003006933582045752,-0.05308021211214211,0.04090951957206635,0.014692722509315784
PENK,-0.011081094906771323,-0.031888393244814676,-0.020749912266539685,,-0.06561427862897079,,,,0.0776101570728195,-0.03943519808619072,0.00190245890530814,-0.029495268167100047
EGF,-0.016199736047662637,0.06266256679276705,0.08297554304329949,-0.0187061977559198,-0.024507830451639886,0.03003949742584036,-0.03223947940287644,0.053804048124778646,-0.0362959700957366,,0.018473852408810162,0.021474014309960838
SERPINC1,,,,,,,,-0.02637014288428519,-0.02812322725991148,,,
UTS2B,0.004599965461939795,,-0.030864651793986994,,,0.07412796818575453,,,,,-0.021063341802112757,
F10,,0.008030976125825498,0.004811863723536696,0.07410800686521087,0.005812705577226466,-0.04296752468677829,,0.055532679310674064,-0.022341717667991506,-0.03266235707108038,-0.02825914071737399,-0.035589982886305965
FN1,0.06193079981000545,0.058413949674043425,0.008445922651161909,-0.011471630995050533,0.12566527044193176,0.13037835364823694,-0.04291445723312707,-0.01968942729853964,0.017729678132027166,-0.02145692668281931,0.09386314242262772,-0.07324282988037376
FGF2,0.0196661853488668,0.0031298207764861355,0.017593717621147406,0.016208978224254295,0.009040753588496778,-0.019908135437999817,-0.046874335035976676,-0.005266763834873205,-0.014453567797012545,0.07621377231762433,-0.03785033177950797,0.005201746397120855
GDF9,-0.01230113445749484,0.026709265313192485,-0.022016786185577408,-0.020012005306278554,-0.03158900334153001,-0.010861325698350497,0.05159917126211282,0.017485768889956024,-0.03890827322014582,,-0.018068446351873896,-0.03676568627517244
CSF1,0.021842525136881227,0.07614546719144352,0.06571395241189999,0.06291066116456745,0.008675971430978254,0.08774757331427172,-0.05654231457881402,0.05073920656596229,-0.025089623627708994,0.0044361268626834675,-0.010723830916835243,-0.01075283908496474
GZMB,0.008055553377163939,,0.1120113211031875,-0.01944140495816745,,,-0.011226133922400345,-0.0334724768300712,0.017648708783469698,,-0.05095315032950969,0.11288599321706215
WNT11,-0.018437003696914492,-0.01602183738618747,-0.010805577870376889,-0.017630437633971607,,,0.06030425730654856,0.07477115958254621,-0.03386398608902902,,0.09948786325049043,0.03691119275883599
GDNF,-0.023882948409062882,,,-0.04156795635878508,,-0.04633694745737744,-0.026821283228516964,-0.03923837534287947,-0.004680625506135989,,,
FASLG,,,,,,,,,,,-0.015772858095534296,
SHBG,0.00425895392334507,-0.03485257018526878,0.0443020538128831,,0.09115298673817981,-0.04497157709346552,-0.003167876166136581,-0.008673704836669054,0.004644476197647222,,-0.03355825082421987,0.015846093979217542
EFNA5,0.09882413469396242,-0.040405055358214634,-0.0385045372067135,0.05580684402252172,0.10051588355646716,0.045467205078200644,-0.02788584213115639,0.017172042341015024,-0.0025366620552543075,-0.05875377466826237,-0.008427997588853372,0.09119958540179327
THBS1,-0.008716499855128701,-0.01430390653745279,0.0009187289898282218,0.03198544956801421,0.08557267719123406,0.01826687141736715,0.020887073564629387,0.0026919427453446793,0.0701983285479313,-0.08999337913014496,0.046814009799165494,-0.01563865136463494
PODXL,0.06179825491458632,0.06161860840022308,0.02674556476321616,0.028701294958949713,0.019074740154446306,0.05748991069114083,0.07502169533419009,0.02089986634258252,0.0030712616425732256,-0.046242440723247916,0.0917702027308765,-0.006541656360144638
LCN2,,,,,,,-0.06227710667506925,-0.01158935580092718,,,,
C5,-0.01489671715426955,0.033104429938509046,-0.014919960824177542,0.05740591430524732,0.013589412440180334,0.004566215093874603,0.09742849095335554,0.007015375857873224,0.04868145316321799,0.10739652322401506,0.05227819505263719,-0.010492097683042757
DLK1,,,,-0.02279857516192512,-0.009789607094278075,,,,,,,0.01809037750183033
CXCL5,0.008288197551276601,-0.01784853264368666,-0.010641604557633794,0.1186768226044012,-0.008960696968284712,,-0.06536757746759664,-0.07657965227932777,0.050456303458077924,,0.05013318639125867,-0.009519515344159827
BCAN,-0.04685664856417651,0.0752727289014784,0.03982010562308654,0.02458899975597933,-0.05144720323581144,-0.04577119838502749,0.0917332182112704,0.05040571118045134,-0.11466418277349258,-0.031430138921361955,-0.018346424860449777,0.0337564669000557
RELN,0.06916774424605995,-0.032930209290453094,0.019210699457248275,,,-0.04058541021906928,,,0.04554760949537267,0.025685465540290303,,0.03447696113997619
COL4A3,-0.010915589962664236,,0.020227956236620537,,,,,0.05558403639145654,0.018858871720317725,,0.12810892901957596,-0.03326257326251251
GNB3,0.0021050103061102604,-0.010875737769736623,-0.021242120670655472,0.07272167168540153,-0.03341954762075913,0.0616102543331695,-0.043923534462941616,-0.031155560201155966,-0.05322710371795092,,0.019250883517003863,-0.0578702142340241
PYY,,,,-0.013558007621237725,,,-0.05047247083973218,0.005689158856230004,,,-0.027556553629850718,0.032657513871254776
MSTN,-0.009347643447017153,0.06592641887378915,0.020024342305309462,,-0.024507845195075602,-0.00013369680975037587,0.013316602218524765,0.008323969667962455,0.028995038978749957,,-0.016532570639846166,0.03211248831505655
COL18A1,0.05014148229251773,0.04874252381280549,0.026695891325895983,0.08728701855856995,0.05761788836851906,0.1134372294962239,0.044269431971217243,-0.0363458220596078,0.11400942224873639,-0.009696990141835211,0.10572336286934923,-0.039860351358499184
FABP5,0.014687846906526537,0.10164074316966665,-0.025161045253672312,0.09167911930440924,0.07223851130331224,0.1333343073623182,0.11357587799601225,-0.005996710435013187,-0.09423731367688096,0.021984057892969915,-0.044763219619911566,0.08891427673562574
TGFB3,-0.03582060622597416,0.024641084752871974,0.01980583389209279,0.10218353229022287,0.09019073277035175,0.0009052627304204616,0.05428745398579442,0.033710439237559175,0.019786924528743213,0.02439006809597092,0.08575283809521428,0.06339358991812408
BSG,-0.07303395536232438,0.00600977207278011,0.012583571018949745,-0.06895046970871913,0.00933909836856792,0.010325163649765793,-0.03851364597377853,0.0055191740124256716,0.058152345523290086,-0.0019304138808717095,0.0375509892220591,0.0186315832713568
TDGF1,,,-0.01887313689270652,,,,,,,,,
BMP8A,,,,,,,,,,,0.0016782251127112336,
S100A10,0.04265075045662005,0.047778161296981446,0.09517887159285891,0.00013268616354151583,-0.032299274047534826,0.023633491596944712,-0.0379727110722955,-0.01668472032605116,0.04592721116361539,-0.06198829713323317,-0.06624688408519691,-0.038293793157889444
PLAT,0.03357691978508535,0.06748435099692553,-0.024784872764653017,0.04168121592884648,0.01136134806409252,0.11377580373644754,0.06567800584246689,0.030240755599489577,-0.027789250452539917,-0.0731881908275072,0.06381156077593642,0.05172019693050518
SFTPD,0.061416485020292545,,0.010629531886124722,,-0.030976085796907905,-0.07193279784771693,0.05472569096948886,0.028290137998695515,0.030661235636694765,-0.033670234158545406,0.030448586767548944,-0.02261296956021911
EPO,0.012124748890448131,,,0.0803996922756514,,0.010193122447485777,-0.02699383362467876,0.07990745613576529,-0.029517303464200822,,-0.016006357978756987,
FGF7,,-0.004448563392734723,-0.004776790867982483,-0.009947880507533124,0.02458120398661199,0.08582098928012166,0.03852984685896434,0.00018900637230419656,-0.02082179474958458,-0.018489072691884836,-0.017881568685673234,0.015524869068722875
CGN,0.012760585436389938,-0.014967397560535656,-0.015304166493782212,,-0.021296112619606074,0.013146734458011839,-0.024789925814719022,0.02584201999765021,0.010319927088204476,0.14930042239020958,-0.008852084359737191,0.03880635199581003
FGF13,0.019756313959159288,-0.04026245210620761,-0.061306616282188434,0.07102385523760275,-0.02525774723160512,,0.027435534212119438,0.08248770812709572,0.01920097216923068,-0.02517011762811452,0.2642527351438062,0.04488265611724093
CXCL13,,,,0.023872436733084777,,,-0.05872307159592477,-0.028947305976061547,0.04853367696872697,,,-0.037790774088153005
ACTR2,0.03920867862259688,-0.023152768583949497,-0.027121684953250732,0.08596278405344135,-0.060683864525956484,0.016460941017717563,-0.03286378780338559,-0.02984225518799499,0.035539229129672036,0.0979739069883922,0.06821497913067041,0.004443548844251384
SLIT2,0.005484894070953989,-0.016392455069843884,-0.0364882340110019,-0.03383840221549341,0.026890895120748232,0.0137352205249266,0.046056173782956275,0.060998937334560334,0.07135497365942968,0.05992779395585471,0.017983213136387538,0.017716469090519316
LAMA5,0.019958331449378076,0.01708707625884748,0.0006319290304338678,-0.06762154711213474,0.005793313966231072,0.0007076176326175888,-0.04282982718173245,-0.02463497443725671,-0.0010794039872331334,0.03997212958029207,-0.01761361896737091,0.07548395194644006
TIMP1,0.05767289081957229,0.03740531208764633,0.021066931789263672,0.035718578698082745,0.059567007194093496,0.0515792640666262,-0.06478706533029724,-0.04566907311194265,0.0700496606186124,-0.041611509570729364,0.07423065405682054,-0.01911928005448612
PLTP,-0.027223318150237943,0.08898226368084479,0.028684183811766815,0.025127490357134213,-0.04770520086334874,-0.09265034060903589,0.06581659332024625,0.016158418969386596,0.11794222941434102,0.01708261517736909,0.025201957606535718,0.049124654559885975
TNFSF15,,,,-0.015452363260200327,0.12319325572531996,-0.004723777052006603,0.026839307401052403,,0.007417572590408997,,0.05123929932572405,-0.00987443847188541
PRND,-0.015250222404304249,0.02396144005065253,,0.023865252282060233,,0.02280525783924287,,,,,-0.02051754733540287,
NPW,,,,-0.0182522454144814,-0.03128380469611112,-0.08076535728038678,0.0002351437953341339,0.013323945723484703,0.03780328320219742,,-0.01998154478528227,0.004353769774593366
SHANK1,-0.018437002513281647,-0.013972912445573247,-0.02234145452435202,,,,0.0027808215920363667,0.0396376846853068,0.024217392543891412,,0.00042806471456224724,-0.04545264557883944
PTHLH,0.05676914290516036,-0.031632634711251065,-0.013424904610579663,0.02615686980174764,0.11077439497905786,0.023218767650531415,0.05361371033707681,0.03006024886827058,0.04883851390068399,-0.0469399066097144,0.04745232455012639,0.0328567495751007
SYK,0.00014377702207103818,0.011141749893877942,-0.01892512089345679,-0.008057326743878618,-0.04300855320471737,-0.02893313198163028,0.03781762067160194,0.03136160929473318,0.07122757251265807,0.08809332871714938,0.011821013691599637,0.035543661536435574
FARP2,-0.014507174804321402,0.015775782926148733,-0.051936081413831256,0.01796498191532987,0.0372487059898259,-0.04273657312230759,0.01433520212480347,0.0031454740494938458,0.005992798330695726,0.11805995658042132,0.03284339200672651,0.0020366550154941763
P4HB,0.09873237734805575,0.014751877490849203,-0.030975248846037168,0.005135980100675392,0.013971893610452786,0.07320115690778083,-0.06279338398316428,-0.037810547699435836,0.07029360854361709,-0.06153160304421393,0.07659894514574096,-0.017714192580418488
TAC3,-0.0018951252209462475,-0.05991227760070582,0.00788893695704408,,,,0.060902587674699096,-0.017093736690348634,0.06001662770007313,-0.022399050586317883,0.07148881992530899,0.044508928689364916
C1QA,0.060971814494927466,0.0554396645763355,0.012236292365990064,0.022663301273328263,-0.014002620819304909,0.05203922673849095,0.08164445323466824,-0.0068153483270956775,0.07933946390824131,0.06758435053709223,0.04844930931108671,0.013099931734930577
EDN3,0.023733491347615588,0.004929288763231995,0.0041171500336184275,,,,0.024834373605948198,-0.026838350300286473,-0.07835008663866688,,0.014954304241713004,-0.04310564098717864
AANAT,-0.02158534143375363,-0.01445212537194569,-0.014996910348076663,,,,-0.021502814188705942,0.018917889552524624,,,-0.016688335693439166,0.1483188468477739
GDF15,0.010894378222936228,0.0468043615737217,,0.046396626095277664,0.026161443263324747,-0.05566153463268317,-0.02207153447410962,0.01718914055055241,0.004639094113115373,0.027270235273090467,0.0494357440234821,-0.04777873971550419
LRPAP1,-0.02869499823305018,0.07242498812308558,-0.022544851894407282,0.014959224299756222,0.07471295910230248,0.08235847596939089,0.0010589788289055364,0.017347544738768622,0.02253935879593196,0.04478547880222772,0.02370245507059434,0.10435890290408006
LAMA3,-0.024844048931072407,-0.0530808311359071,-0.007599492780740621,0.022879964954497716,,0.01976542950281174,,-0.02403905676935046,0.021853427971731544,,-0.02975583448697819,0.008400618807543643
VCL,0.04600246054537889,0.022896668007775216,-0.046844969317406074,0.06775976337722055,0.032965231201960536,-0.03276108984545869,-0.012762146732358535,-0.07982368207538652,0.09306026338628146,-0.03418004846688483,0.08081407852561492,-0.05141017866183148
COL5A2,0.06319582257791115,0.048511421911145075,-0.015092107234295556,0.011424393010041224,0.0985632238527532,0.03774741129834359,0.04281528501297654,-0.011543054500804461,0.02232134928812535,-0.053080184073171464,0.08727034575794916,0.00022518959822461388
DKK1,0.027072086370834074,0.029462424063916356,0.10489913514686151,,0.14586557092695554,-0.05730816991032326,0.0939578968526242,0.003126806999940358,-0.013210712411000625,,0.06431052100632793,-0.03233379807867033
COMP,,,,0.05299353660297849,,,,,,,0.011430253346822761,
POMC,-0.044423151095856886,0.08898013249356418,-0.03906514341287834,-0.02390554072496869,0.03289309111824061,0.023812571794233607,0.08390539255071236,0.0036597681156517593,-0.01836868158971618,,0.0702103373411698,-0.03147731828778086
CCL13,,,,0.0173741488146862,,,-0.035168750838886494,,0.0050685729532972575,,,
CD34,-0.02515821779158104,0.0726958560140173,0.02537212398316927,0.07390453539169342,0.053989466861221705,0.0661513380639621,0.04798898571299579,0.05351239665789194,0.01787734643415765,0.14219934190077388,0.09810037368444464,0.039042910066145256
SPON2,0.02150763039989706,0.03967238144760374,-0.03378799350635118,0.04035636213663618,0.1390430572261547,0.15760030062780864,0.06212688685622663,0.041452008860577386,0.01606337627962754,0.04421872162398846,0.07352999228379109,0.022969756960262565
THPO,0.028497870825923026,-0.03397574225538952,-0.015605709364038274,,,-0.024190408524971167,,,0.07159211790518973,,-0.023943775409090942,0.01584832268534209
SFRP1,-0.008579577654442897,0.00045450858033502847,-0.01797726022171752,0.10393089783681222,-0.026223729155694868,-0.08726013158078046,0.06012116025856784,-0.01146890057829299,-0.0011360986453827736,0.03519700353389015,0.15156925154667067,0.027714898368755025
ARPC5,0.09214203530543504,0.046781011192781746,0.007242846924794378,-0.03188204834716328,0.02738065505252416,-0.051116928837011084,0.009947315265257092,0.005881105435586037,-0.018873481004659482,0.06390470332451055,0.06455903485838739,0.0026780020139871353
VEGFB,0.008213047259115605,0.051408112180235783,0.028656850170602734,-0.05071955412028548,-0.08400785004361118,0.03724253471779038,-0.01754940473746811,-0.009573086686025014,0.010282411853072212,0.036929420667325775,-0.03450037953916337,-0.06846319742728658
GDF6,-0.012649777688876972,0.14079816631845885,,,,,-0.049369771140739746,0.0001560377286754883,0.0718258141212634,,,
LAMA4,0.028810370496652058,0.08027286100390223,-0.005350733565324716,0.012611842525992782,0.08329500783089866,0.08840540360288575,0.033475433293979964,0.009026677849512135,0.10572771951580667,-0.02446532513880227,0.0691009321795923,0.0018597111173770744
NPPC,-0.04615473883771064,-0.01748078084922535,0.03245255502575608,,-0.02450783161559437,-0.07664394027708739,-0.00927171889838502,-0.0328685830022038,0.028404668653764547,-0.053080130544350866,,0.03688965139879982
HAS2,0.024450370000070935,0.04273392152984378,-0.03375518676087113,0.06499798356657804,-0.06815787268365486,0.011276801571625663,0.013960090004981301,-0.01170887802682209,-0.008873731508799566,-0.05025929056184541,-0.04464402821517463,0.05844240623315485
JAM3,0.0027467232148077805,0.015426597044240513,0.064611298500001,0.046423841548169476,0.020289768164218406,0.06085191017161527,0.024046998613467742,0.007619566807732674,0.010706064670916197,-0.06023015554366979,0.026699649033704108,0.02654805975835956
