,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,ZH916bulk
IGFL3,,,-0.01664925938473939,,,,
BMP1,0.09263219152269031,0.00951719915936783,-0.0486162271859623,-0.05116122994966683,0.043059718299259565,-0.07960058155443707,-0.02393312888607577
NDP,-0.005312118274603988,-0.0037711046192467237,-0.0309247245959274,0.04512124767963697,0.058913821387067154,-0.024962182361501915,-0.027153458597925114
TNFSF18,-0.03123043518975285,0.0055191878187244,-0.024723650361874558,-0.010336036015386987,,,-0.006657620700353154
RTN4,-0.02370004708988503,0.08849021347802948,0.11697044265499816,0.01150192719352419,0.015966928637158255,0.13558428965592434,-0.0032307236999429847
HEBP1,0.018095264805082268,0.0016978158519729365,-0.026578440719920046,-0.04699450563352539,-0.019867360517869817,-0.07801501075995197,-0.030639348697947377
WNT7B,0.054915629973449724,0.10887473795429412,0.08943237660451807,0.04268669535660551,-0.01858373359195709,,0.0279410074246024
PTMA,0.01712080115317326,-0.10031224192632408,0.010511836842823885,0.05513694079290245,-0.021005966321319222,-0.1818468166831739,-0.06627907558483058
CEACAM1,-0.019877316106432102,,-0.032534915722393774,0.000865253001233452,,,
PDAP1,0.01286876514524565,-0.026099454608467184,-0.09841178050633231,0.016382929399310773,-0.00535104074537783,0.008901058109690831,0.045910941672262666
QDPR,-0.011013050814963713,0.0448912164439141,0.02010829581335102,0.009789942516092344,0.015853089696918402,-0.1701467275435398,-0.005245292390070206
POMC,0.013300845113607605,0.04448990643362753,0.008983296752631688,-0.011993118837780311,-0.014612569251046719,-0.00874982365108019,0.025980807840358628
CCL18,-0.024805012411952237,,,,,-0.02748264726131121,
CCL17,,,,-0.012891049275587908,0.01419735304164616,,
VEGFD,-0.010740311904888122,,-0.027891975529454594,-0.013734322663189929,0.06747846606465184,0.12936294564657322,
TNFSF13,-0.018718664298289087,0.08197856958281982,,,,,-0.02830483798870528
WNT5A,-0.01604576377966819,-0.043240245332527495,-0.058629389244396285,0.05999938178291835,-0.014394233483030733,0.08924493619454274,-0.008429254562612436
CXCL8,-0.016225419465036254,-0.034307623217113066,0.014228526805314955,-0.04465257252676381,-0.01571179444952759,-0.055272552200541857,-0.023034499771972687
GRN,0.0556751712799994,0.022436018734338366,-0.06925520799809214,0.00399429386194892,-0.03441638972831268,-0.11591787144665791,-0.00037062219724945465
MIA,0.01542530510383992,-0.03416752856329582,-0.04756014604838383,-0.025337527872791622,-0.01918816901193109,,-0.04093180121533571
COL4A4,0.11165027502392816,0.04011699160651993,-0.016406609329600228,-0.01345865427565257,0.003814564570716939,,-0.031634942310014305
TAC1,0.027733033294950315,0.10722595492928537,0.13600686142330143,0.07777679858548212,0.06525577033033966,0.05645438244144251,0.017834246719066416
RARRES2,-0.04445145706156364,-0.010815527904380416,-0.1073707796758244,0.03168000617563197,0.003395529024445333,0.004528354464602872,0.011386606735744827
FGF7,,0.04410157937940804,-0.02757263355263829,0.007861266382343454,0.02760335577872762,0.0019337967209195706,0.002059119881200028
HBEGF,0.046125453195107365,-0.05471557708765071,-0.03657521950237736,-0.03880541209959505,-0.014790017415811247,-0.09143918585551991,0.026048567735579276
CSF3,,,0.11660162782929223,,,,-0.0025762528543298827
PI3,-0.026095918880210046,,-0.01954519846909848,,,,0.012388744500290849
PCSK1N,0.07707796581890855,0.04674590261696112,0.020631549312899313,-0.028041892386617716,0.019149561419125778,0.18652585041349085,0.007335448195400263
NTS,,0.05169826953785859,-0.02133491869153985,-0.015374948041599184,0.022219717288871524,-0.02183868110033205,
SFRP1,0.004066916130885719,-0.04979986750904506,0.00250251481435808,0.03495690125789631,0.03999579065446713,-0.025720641272419804,-0.0162615664235879
CXCL13,,,,,,,-0.026991631775773597
MICA,-0.01503937934680324,-0.010700760361063818,-0.034823136172801174,0.02833805182855723,0.0785173318043905,0.06051783525911499,0.0031774458149062745
TG,-0.03025892303987687,0.014691728041345239,-0.02094940442331883,-0.01298724430281742,0.10116198342102284,,0.07064034495008159
ADA,0.028217344554350755,0.0036740083276273834,-0.07998396154975203,-0.013954797834476864,-0.005755389693506325,-0.09381083136663108,0.024133436071847317
LAMC3,0.09560121611231251,0.03732136759926557,-0.03989200858176313,-0.03839652925037701,-0.009613257764321152,-0.007761860205477483,-0.025444224670527326
CCL7,-0.01577808336601654,,,,,,-0.015260278578923142
NGF,0.0657458885916512,0.020141920912468532,,,,0.12352150457079565,-0.011297963149502533
TNFSF15,,-0.03746745544151271,,,,,0.056902819464950065
HMGB1,0.013873794137915662,-0.09056028355466605,-0.11872018837047095,0.022973543721960445,0.0194686157891116,-0.023870415355409777,-0.03666840873099815
ITGB3BP,-0.038636251848703715,-0.06568768570020511,-0.04690489850270587,-0.029806114889310262,-0.020421997976924598,-0.06186377723257041,0.05848825344344578
AANAT,0.0365244393094428,,-0.015657274685681784,-0.011679504699215656,0.18926159204739804,-0.020531585484757017,-0.020318492078922182
RELN,0.018312084187810697,0.0007178927170621699,-0.01052141687198078,-0.013920081538431571,0.03186553190964598,-0.01911249649150518,0.036968149410993405
IL15,0.06719593489555957,0.03176475989057531,-0.04084055265404678,0.03486664043889577,0.05148354363585263,-0.04207380471084745,-0.031185373228740505
UTS2,,,-0.05164777965989274,,,,
BSG,0.04427272728183633,-0.005610961082659458,0.07575911500556576,-0.08719699952151884,0.007090084027304247,0.1283327652895253,-0.017238502242860696
ADAMTS3,0.03834994466148575,-0.033568592571240265,-0.04604415104848213,0.015818973345043855,-0.002622335968135333,0.1520680738698351,0.11825162596228743
CD34,0.09984920760045646,0.09136509969726579,-0.042172234810123714,-0.01406126725363694,-0.0278871874380504,-0.02509671995398775,0.09429323094538032
CCL23,,,-0.017815493163538317,,,,
PLAT,0.027285653656803587,-0.057931027427356244,-0.098635944939565,-0.0632386940283374,0.017454230337223764,-0.0197775403583303,-0.06889696838655732
NTF3,,,,,0.023705174625518445,,
LTA,,,,-0.011248580220093913,,,
CKLF,0.05195991667367228,-0.1121466195304514,-0.09443735113123744,-0.01449530305502617,-0.003890962518983781,-0.05331002488529724,-0.045827525812224254
CD24,0.08737095865952609,-0.028057305005079795,0.03815463571435464,-0.01722668446034072,-0.031056490670877204,0.03663402933553615,-0.004720179898357535
HSP90AA1,-0.03577328147038374,0.0976285841633038,0.11557423810371861,0.026006286010935364,0.0071872703526197155,0.1930368881325897,-0.01677295589828779
BMP4,0.026015314591547725,-0.05972058440125691,-0.01156709415881061,0.01503295873879967,0.028411616832379312,0.036912474406346145,0.02699957312195379
SCGB3A1,0.02647072918037123,0.012405977327380973,,,0.001855539638376918,-0.007234998311362414,-0.028818917889739365
IGFBP4,0.07063905085355106,-0.04523382677194397,-0.06954290546861494,-0.019447334805085557,-0.014096701259946002,-0.047651661422053314,-0.007765909890215886
RSPO4,,,,-0.013082783592102567,0.21070070252912124,,-0.025620813677705183
LEFTY2,0.019069229864182878,-0.021751694662747068,-0.07997144662556266,-0.004803844884192363,-0.01774749647285223,0.001981118785580594,-0.058618299337380275
PF4,-0.016367227102688807,,,,,,-0.02007023309951902
ANGPTL2,0.05507354292693701,-0.06217574138504606,-0.08149776414835395,0.0436775423206439,0.04686001509267086,-0.06668438799920683,-0.0234742890220279
LRIG2,0.05162358692450722,-0.022555026553246347,-0.07048837182843654,0.06780705550222947,-0.01190330926277485,0.030638069187830554,-0.06552922758774075
ICOSLG,0.027553472649863332,-0.03280347734035786,-0.03583812794001345,-0.029886482978610202,0.043877553139875757,-0.0872057489048042,0.0016455647345839624
WIF1,-0.029450168552464576,0.11528066509537978,0.13903455313428473,0.09704316742289548,-0.011140717899994265,0.062237856330490005,0.019086547416584755
NPPC,-0.006820107993001988,0.030387232825370383,0.09177182941995891,-0.019693452643027798,-0.022493754494560918,0.048933363271062943,-0.04823340610464136
LYZ,0.0514815525415314,-0.03743766065573065,-0.05321898623536955,-0.0403601508313508,-0.002403982701984199,-0.12468246790194781,-0.004389619116550085
EREG,,,,,,-0.022465635543955354,-0.02310678375869345
SPTAN1,0.026674373119071774,0.08485921267862154,0.08992900349342099,-0.011800846968484172,-0.021931928907133896,0.18042455840630656,0.011730833583154623
LIPC,-0.02003778801409205,0.044045491528927096,-0.030341209782405655,0.00991360651429678,,-0.02639342325375102,-0.03129832713530604
COL8A1,0.033750193515164784,-0.07107982541200411,-0.028036885094751662,0.005539613085065586,0.007599523031528458,-0.05523964000046613,0.012585661647898502
GSTM2,0.008634072094201906,-0.005170583070991271,-0.05735708517909901,0.008732898949111702,0.018873633425336264,-0.005892515032553592,0.12615804119707202
SPX,0.06765377982805997,0.03918650796262359,0.08825563481016008,0.04840448773719008,-0.033713494775439355,-0.01634950135839886,0.049249641004686165
MFGE8,0.0290352364860433,-0.09548341306936646,-0.03308920161341729,-0.0060316446028021,0.016266370840990328,0.03554017844213667,-0.01429780020782867
TGFA,0.01373385904250108,-0.02395803181345607,-0.04598395019644242,-0.023631235192827362,0.0015354544204616736,-0.022629735185180494,0.018023689235443573
SLIT2,0.024992143763392947,-0.015158767485113439,0.011969804798892304,-0.02420408645740496,0.0047729916015234524,0.0503802555880058,-0.021147300316160904
PLTP,0.011965299281782296,-0.091317579059896,-0.11907312280928234,-0.024391664014394607,-0.015572378084122342,-0.1448421885387685,0.04595502815616696
APOD,0.010458757446470752,0.00034631595500938226,-0.12161428608751428,0.047637086068142966,0.0021533095447037803,-0.13477615732417106,0.0018673707529661464
B2M,0.04806554616226136,-0.1136030805297978,-0.1062702999000653,-0.0008119137097427751,0.008027786243765885,-0.1735825777586561,0.005249457141680944
OMG,0.030298066429805426,-0.05574149868955016,0.04105354616968194,0.024758422423114552,0.01858189497000665,-0.01000467593948167,0.008678602548001953
CXCL3,0.009939945465350134,,-0.0012748538919016364,-0.04308358926949937,0.031011305700664453,-0.014797621272856179,-0.04219381683693827
CXCL10,-0.0013883259408096688,-0.03644163982679218,-0.0755942236247664,-0.05293196086954035,0.05116708511820305,0.08964943979782936,0.03734066817089632
RSPO3,-0.021432519345381932,0.016490539034731834,-0.025710075251109073,-0.01975956697037621,-0.020947705422553888,0.16947900968798496,0.061313222658071126
CORT,0.022097133312349825,-0.015104111072458909,0.028894005395272152,0.029922931430850706,0.0440585320995739,0.014511634102240966,
NCAN,0.03300845443189497,-0.02756452797283326,-0.057936076783311904,-0.002249865672464903,-0.05887758617933734,0.13129574692714657,0.020696007949832406
PRG4,0.08175377738463405,,0.15229365440997172,-0.016719278063956806,,,0.008124158629922737
ZG16B,0.04174931357829497,,0.008844971633209619,-0.008938018113903044,,,0.04247965201050171
TGM2,0.033709154306818444,0.024651816510717517,0.017471882467503672,-0.011832266023289021,0.04176638694459017,-0.025818714134165727,0.076730353114626
VEGFC,-0.018481130356265103,-0.0016198708798778369,-0.02936411531537152,-0.012830264635432138,-0.03366846183872363,0.0579175644849321,0.05451611812279263
WNT6,-0.025457588705032758,-0.0273452757040237,0.03247894731804706,-0.01989124051456531,,,0.01036773783470318
NRG4,-0.014532168709720985,-0.011747589482341931,0.030227805258167966,-0.01717137999079701,-0.010459590897775768,0.06412752534180968,-0.026606248585776822
PMCH,-0.01674910650008296,,,-0.013082782960716955,,,-0.03407313041503636
COL9A1,0.0810904436547139,-0.08163537194414328,-0.02827321639603339,0.000661066652438947,0.009511287381487453,-0.022154199555804065,-0.02442700650348759
GDF11,0.0009061052950184495,-0.02303772365438028,-0.03824265158306256,0.0487857483173813,0.010356232529458305,-0.01696668819803099,0.03760616748001965
IL24,,,,,,,0.10737481508366911
SORBS1,-0.005361988719705011,0.04453113194756784,0.06796866124197125,0.030877473326648124,-0.0375068982502473,-0.016844254636692195,0.06728911116951146
DLL1,0.040547666951963976,-0.08697253156575015,-0.09638264373210624,0.048489874991953695,-0.006108376482073468,0.030244055541747458,-0.001408700511669429
TLN1,0.07903891735044154,-0.10026923287499562,-0.08750059351271676,-0.0019064307880468972,-0.0033216854818848254,-0.10411690628012889,-0.011698134609072347
COL2A1,0.025294178167972546,-0.029625203030697787,-0.02055726019999666,,,,0.039256350125732
SHH,,0.0026842065129272555,-0.016160504354936257,-0.019188318863763668,0.11966674255528226,,-0.038449010353586506
PON2,0.053019079170235635,-0.00835184457747249,-0.11261756774714593,-0.010193289528703062,-0.01400680546417564,-0.07622828185683954,-0.004378591837333166
