,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PCSK1N,0.21068557534815244,0.03931159537125758,0.04720243560231012,-0.029670542463184377,0.00740708681995107,-0.005175838950537017,0.05088103578953537,0.10534527543574476,-0.06060856200677612,0.09016122278188837,0.25235940207451707,0.1385129005746892,0.06879740110215948,0.07331015595888873,0.19165459435459684,0.056854157334019384,0.2822885671899771,0.2062466198803221
NTS,,,,,,-0.025779950860592735,0.003511927847671848,0.046095392548669255,-0.04377095979890277,-0.04260534780960239,-0.00216649783230936,,0.11021935950066794,-0.04349647174783747,0.11570984550007994,,,
SFRP1,0.0292567216442943,0.013646903834869963,-0.024271715485564574,,-0.01558970907842939,0.08091528686225867,-0.08854163575454328,-0.025331186804591285,-0.03518176851797469,-0.03249689797720955,-0.10664533472350989,0.029944456526195866,0.0777579099766789,0.07469776913323888,0.12737408814552204,-0.012317458566150874,0.03173244855175627,-0.014151884740387411
CXCL13,,,-0.023979004164747214,-0.017496104538050495,,-0.0299204525082839,,,,,,,-0.007284205912710836,-0.07931284376494734,0.04911324787680003,,-0.03173119831014723,
MICA,-0.09019992823668765,-0.004019882080485549,-0.0002462986400500029,-0.03515894985145516,-0.004965769666527999,0.03340579194892806,-0.05582984836172609,-0.006758539508665218,0.038739087596134605,-0.015314084588361197,0.002814127018173338,-0.06821609806848594,-0.00031845079212750965,0.03521225325943143,0.020844213294340476,-0.03282272906598542,0.017362061752353403,-0.027164974866314952
TG,-0.022652431595316647,-0.01573400792440832,-0.006171639945778477,,0.017699825790233017,-0.013367394497656476,0.02009482872283738,0.041203541421431886,0.05892139990159251,0.0029447764042145916,,-0.023954563651721956,0.050011481323001934,0.056125239065005,0.027951112119581328,,0.000831329691028875,
ADA,-0.03349924568997918,-0.01287099414975963,-0.03848624744245584,0.03804997840285804,0.026638043707376876,0.015596228232659859,-0.017529705773270253,-0.047267494015720425,0.04813092045012611,-0.03819490196891383,-0.1286519326879945,0.013430479040619368,0.06691331770376344,0.0438689508377983,-0.0549387667329421,-0.054880453670958756,0.003795588707012354,-0.022210644641504844
LAMC3,0.07094507175975835,0.04029758424649104,0.010702663450757694,0.06814501357927251,0.04395019631610795,-0.014092746757956494,0.02437372418288196,-0.029266464975485875,-0.04739855035978008,0.04759471250137188,0.0523230052411554,0.011079075152300255,0.00415541825358741,0.04724279910351701,-0.03573584695905876,0.007012216699390447,0.14719004623946358,-0.06082939946817134
CCL7,,-0.02098848517834967,,,-0.012163555966655212,-0.020813467494456072,,,,,,,-0.0038735918222377475,,,,-0.08715716603155683,
NGF,-0.016371514033685936,-0.015780678183466842,,,-0.027869813437665886,0.056207367640085104,-0.0025762647169660408,,,,0.08690843123576904,,0.02186210866169412,0.08345546843923847,0.03054138493933133,,0.00259868559653906,
TNFSF15,-0.02025360608038749,,,,-0.013544714480772185,0.05585472574391919,0.029818845664768206,,,,,,0.017567044843507594,,0.007025501599316718,,0.015713086768463495,
HMGB1,0.04047261138820666,-0.0002005740092323285,0.01719219145040429,-0.029347775237951474,0.0016967300349826021,0.03499119211593465,-0.0417080654382137,-0.10251248273343624,0.1100907084334002,-0.03576497493390601,-0.08408534299335192,0.0073732384639639496,0.006730384449549721,0.10986908366591847,0.0349551375812496,-0.03978510192784696,0.10629159994519426,-0.08560182417202389
ITGB3BP,-0.12664118105965022,0.008182506042444112,0.048657760131192114,0.009260184711313731,0.002182123506156738,-0.02242811834051008,-0.08030843014059877,0.007353021635415285,-0.005404321690566013,-0.057546078870314106,-0.016397386834674784,-0.0827986255498943,-0.004657916317729535,0.028475650201325753,0.03278482546533431,0.03100743686563577,-0.06970641246985292,0.08074162578024574
AANAT,0.05137322438936099,0.04987963423387618,,,0.011198683857801726,0.016465590430010637,,0.07548634876985381,-0.0332503972876705,-0.016782717950171288,-0.017617964471875976,-0.021391303251843977,0.00862866801668179,-0.026455955158047294,,,-0.00975759464072896,
RELN,0.09640913744720232,-0.04347367119059438,-0.015995278297781464,-0.027135091301645053,-0.008145625896954832,0.07449654832893048,0.07235143518067108,0.08438854733018689,0.05362076889661627,0.022038002582811193,0.08701678298093135,0.020282232731265937,,,0.006931547258146842,-0.05635021764354204,0.062173442860850095,0.030518285778568438
IL15,0.014256760603408216,-0.016722886995024305,0.025974046106766038,,0.018989944827894383,0.029548517135124828,-0.00403193531740054,0.011255513381685175,-0.02318440238350394,0.051823477159170246,-0.06913330725144906,-0.01983944507613212,-0.018230816635796863,-0.024652713401309617,0.01175975033587749,-0.03287271110618355,-0.0035387365195024114,
UTS2,,,,,,,,-0.013041618339545544,,,,,-0.03341706955885123,,,,,
BSG,-0.0902052237110468,0.06251153427647804,-0.04087058445976394,0.007999914690617352,-0.006126264860422974,-0.0648171155331756,-0.014639428329331482,0.07543349679623254,-0.06343437789495293,0.03029258880747935,0.1886387795878211,-0.07225380847803314,-0.014980972165591149,0.008230682930116306,-0.045914955605397934,0.018829969988563643,0.031303343384937884,0.05280768322332429
ADAMTS3,-0.05369853825134832,-0.026267746045480666,0.010958865514491056,,-0.0036055552992824056,-0.02320003942472159,0.060127111323346624,-0.057778914944745664,0.05241558707702969,0.018889227610352433,-0.03403580187343486,-0.0012513080441984752,-0.009519204969282876,0.1129852533412193,0.06071981663668242,-0.03779400199655376,0.11485691675523528,
CD34,0.015520762998230823,0.0007135703078779633,-0.031088604176665258,-5.9602269022748986e-05,0.04263681638211579,0.05440095700015131,0.03322599865788627,-0.009182538410758818,-0.005641493508333342,0.05838172217243927,-0.015288313567367902,-0.037590882045129025,0.07579986243898647,0.022837457032739077,-0.006945448622278503,0.0566108569586252,0.018502637329100798,-0.0777508819357796
CCL23,,,,,,,,0.020514090383769373,,,,,,,,,,
PLAT,-0.015338304399800147,0.017894951829499867,0.002310503719892503,-0.0346538662371879,0.01670331117513551,-0.04186713893869378,-0.13475440081578602,-0.08620392743344042,-0.1331618528211978,0.001756903462162839,0.05278550304307123,-0.0538866396458438,0.09301345056315305,0.14389946682177737,0.030738703365664546,0.029819970030111477,0.15914085327170294,-0.02794047639853114
NTF3,,,,,,,,,,-0.008731124438801748,,,0.06200909883218695,0.10347323001421256,0.052165312049441914,,,
LTA,,,0.035419862872772975,,0.05868067063148136,,,,-0.032023597821359,,,0.014259203669368914,,,,,,
CKLF,-0.03799946453931899,0.010833041660295972,0.04052676762098754,0.018029099151300274,0.04679820233614725,-0.07665049124838069,-0.11761236891106987,-0.08318042423208338,-0.018516032831091662,-0.009719231290384066,-0.1504384732095223,-0.0933037873858892,0.051344635592130705,0.11172161494453894,0.001666314095158413,-0.034344575086988335,-0.02165567993333044,0.009484553630612461
CD24,-0.09051299279905596,0.011074788781354676,0.06816437745066271,0.029393019690189797,-0.0540604325414721,0.019064128824761536,-0.1046999882905987,-0.02007643880136048,0.02513325790989426,-0.0846212869564551,0.047719579377251006,0.010719757922320565,0.06931433219233456,0.04324741775451655,0.19645094426484108,0.13692376460954642,0.040452740208708385,0.0384307682947727
HSP90AA1,0.044255897084610994,-0.03603731899927107,-0.015351359528118646,0.00034306994159403884,-0.008173529293722816,0.18909715339828828,0.11352234139677521,0.06722410770323654,-0.0843739843731816,-0.033276601509955914,0.2770532177839345,0.16751493316243696,-0.05661296084095208,-0.07735892096028238,-0.054174576081955465,-0.048234267198256124,0.13282931524310457,0.07472168394325597
BMP4,0.13915868337964513,0.030448313557051215,-0.020932009685282107,0.011403454821064444,0.040364595084533876,-0.01159531969187734,-0.07995081306070166,0.0295605177539541,-0.024132309168457555,0.00545107851873347,0.020320522332809458,0.12522715648510105,0.013266661518571827,0.04898260094303064,-0.06485188107873809,,0.050737875875693964,
SCGB3A1,,0.012898811732226791,,-0.025755589643462327,,-0.03151635532659019,-0.005241691897225449,,,0.10949489677025202,-0.032135239048066117,-0.013843704117309789,0.08329389762640045,0.03910859202263758,-0.02041774217342636,,0.00328354776289466,
IGFBP4,-0.030465076358577405,0.029988291683897647,0.09843543323905955,0.06964958289397774,-0.1102952598173182,-0.0158895961451134,-0.06752173090124296,-0.0037616747298611906,-0.10597872298961275,-0.03920984132986755,-0.025479382425172503,-0.0360838570310716,0.03499460305398135,0.007168848024827836,-0.0642389758940184,0.07869655479749861,0.15655072655203517,0.04463423880929206
RSPO4,-0.01999948286156842,,0.04862754752156166,,-0.0238627799514989,-0.03637499719316156,,,-0.03724539381325311,0.02622473305838442,,0.02288871480130833,,,0.02839282086077735,,0.0029248208527613466,
LEFTY2,-0.0334992631632387,0.0396961970702445,-0.029949358941141965,0.019150651596817826,0.02578392339716576,-0.02325392312409668,-0.051801613178745085,-0.06015903026491296,-0.006000452825334495,-0.025074006641156752,0.06695876266758939,0.031043781369788078,-0.029657328812207118,-0.01811985386436323,0.10354418591993605,0.07336484527181657,0.0678489319284452,
PF4,,-0.0217721820506641,-0.0013037098313649089,,-0.01061246294456516,,,,,,,,,-0.07096687688911658,,,0.026312888018931325,
ANGPTL2,-0.024063086872776494,-0.04213473363769007,0.03916366519314722,-0.0019245913250968884,0.0239319508164877,-0.06421915958921816,-0.16714971140981397,-0.001614899982821117,0.03722000337903886,-0.05143578559909882,-0.16889158170694757,-0.09537710202456391,-0.017443455318966336,0.024612031936177836,-0.01665137081627584,-0.019846320255526236,0.16637533284883232,-0.04517519035261621
LRIG2,-0.022510357054842695,0.01480057978291006,0.03618401184023103,-0.04200595960082577,0.014298161535303687,-0.02732542086840299,-0.04511369773926724,-0.038610022931075634,-0.004673017649284482,-0.03226299833978556,-0.025497038495497434,-0.0762964219394893,-0.028025421404862652,0.06900078217577522,0.029918439154026023,-0.038970665756761814,0.05634970003295978,0.04577829548603127
ICOSLG,-0.03264008986485357,-0.05013570557384039,0.04795608426704009,-0.008655592224634818,-0.0023413162110727196,-0.027060454399313056,-0.040072799741858525,-0.04179026790448984,0.0017130009519271325,-0.0017121985025392809,-0.11595753866695888,-0.01845698521453381,0.019132221881301033,0.1350386052045239,0.033464114111071766,-0.040577789400220686,-0.029583114424039186,-0.010296508456837371
WIF1,0.2751013547886849,0.035039753686914234,,-0.041765628861078895,,0.11039614744140827,0.1857659665828866,0.11698747568305051,0.05028158515470906,0.12383938382951445,0.25896950892228254,0.12867948172245045,,,-0.04927358766160658,-0.03345083191845165,-0.03381926453748875,0.2667675332615482
NPPC,-0.009185565114028394,0.024295546962045382,,-0.032312519161434954,0.10767381348319226,0.08823947943125357,0.05396552588033043,0.011074133275860603,0.0632923525667836,0.06220572370085039,0.08685052223574768,-0.0730687389413812,0.06461402317503508,0.08298656338301387,0.06491527804706049,-0.05709779665040993,0.06331207165093748,0.0902350325178257
LYZ,-0.01626347530652439,0.009451449881935732,-0.004330724996667593,0.07720864095111636,-0.011082190690583082,-0.0899744742184315,0.010249359491302368,-0.020757555613764248,-0.025709336796445943,0.009501855219978912,-0.19700286240614012,0.004799124275506446,-0.043547490719100725,0.009695320891977497,-0.012385514080687547,-0.03313560847602215,0.02777884215638394,-0.012001539294831946
EREG,,,,-0.032478811985184014,,-0.020827992222748132,,,,,0.011938712601866719,,-0.057005754619938225,-0.051979726328190395,-0.04058017636142178,,0.020645463603327793,
SPTAN1,0.1323274197139252,0.049184232305277686,0.018637461887797392,0.0008366523885447755,0.05293618557562907,0.08169971666612774,0.14040604262664608,0.10543995679941603,0.12710228949640848,0.030815890300625728,0.25593253765443125,0.08210289598016092,0.028418645213669387,0.0749107894174718,0.1304498565141665,-0.04993983340309957,0.21190621778482768,0.18602747758206192
PTH2,,,,,,,,,,,,,,,-0.05133835279870215,,,
LIPC,-0.04194558440720696,-0.026654873534672063,-0.03166547358091868,,0.04236638986138521,0.00885396813478164,0.034700528517665016,0.03711821514896826,0.005453709441734492,,-0.011947191163840588,-0.031165916783401953,,,,,-0.041706328397467955,
COL8A1,-0.13024530004875778,-0.009663511064965392,-0.01899814418884484,-0.030083534792172878,-0.028612481261240105,-0.085797547930272,-0.07726746707423324,-0.01686127502516472,-0.01931073579013632,0.03369226659752486,-0.09982354404759775,-0.08464009903253679,-0.008937848716194607,0.004618448756802642,0.08143838608979342,-0.016001022850993304,-0.09049463833024204,
GSTM2,-0.04877282628159757,-0.05869686837325844,0.08362617862633889,0.012724592932537146,-0.011787791030123252,0.01783194988539599,-0.03984308124304062,0.02228282870206883,-0.044712729125335575,0.013238912675123591,-0.05871259735236725,-0.039511622233942334,0.04081178879568069,0.09073426299075586,0.0072362400477774735,-0.040452210458554974,-0.035979913340517464,
SPX,0.04962900910260319,-0.0011388974962690604,0.05296758648820339,,0.006666239980265374,0.19453024207654288,0.11277456288186771,0.07190419164266527,0.027756366334300096,0.01112707366354411,-0.028008831322540808,0.1619524369553704,0.0618035643190988,-0.03415740301500466,-0.028083598265958475,-0.020262710721812956,-0.061577917429426976,-0.1339222169341236
MFGE8,-0.10181862034301664,0.014933114250174165,0.02431937070501705,0.008563472480491482,0.02176006875553358,0.08796599272430534,-0.05055198357839877,-0.025264039272832724,-0.068519632704822,-0.03142560512658852,0.09365539899493067,-0.04089400131336866,-0.06157300713671522,-0.029471376280650413,-0.006072042638859348,0.013765535503215921,0.049951462375208304,0.24682739385756097
TGFA,-0.1467700264099839,0.06569434603125221,-0.01881477770941017,-0.011976834369178983,-0.017780036503190856,-0.08177152149570525,-0.037443903878148076,-0.054244373457657424,-0.00817561327870607,-0.038054130933463895,-0.06218494562885141,-0.0606169200725823,0.03079527205829371,0.08370555026908966,0.15059111421420968,0.05851609304086918,0.057401911443761396,-0.04009982138251069
SLIT2,0.29301882263206785,0.00762719330098105,0.005206224817278149,-0.019143361851644506,-0.019610676505992953,0.08190013822528354,0.06432117456063918,0.03051393883050586,0.04588633738702659,-0.013526504566555792,0.16995003881069484,0.12816847602210954,0.09392702386015873,0.051379740833713335,0.025699546209512786,0.05372887609994797,0.0539780439399791,0.09089322590255529
PLTP,-0.04828910052351543,0.01012526382374395,-0.02228642221524205,0.01919903443527864,-0.03064228556635577,-0.10098769870152637,-0.07795323069284744,-0.06549825595690546,0.042223180156817565,-0.054547268674849284,-0.19361515093142384,0.00807606354103,-6.6908326809376125e-06,0.04670658127726132,-0.11368617567792881,-0.0018946502866680343,-0.017791789424833292,-0.06247504229968566
APOD,0.09814169492510166,-0.01713714048376323,-0.0027405815600454026,-0.020117271312460737,0.04978115042758738,-0.06254657404178536,-0.04794381027722857,-0.14320841878705715,-0.005823667823723693,-0.05504472810222192,-0.21264908428188095,0.07057690546816718,0.00155442412463944,0.05702213961259368,-0.12854253849968547,0.16301094512511735,0.08826058810787887,-0.1810631177189666
B2M,0.04646874748941995,-0.03480283110002127,0.0017602602794414746,0.010920847841051884,0.05564372208875933,-0.1114708055568203,-0.22823485453613068,-0.11047073949151297,-0.00769488413378297,-0.09634366824812103,-0.2983360674954832,-0.12424575487265503,-0.026255745514986863,0.13328768812327899,-0.10413772953707082,0.008851741304886921,0.09356909033586276,-0.15974496922704334
OMG,0.15548552897127216,0.056360994870040815,-0.066162864617569,0.02364535428087866,0.11523949955426041,0.03954775156283449,0.014615440753041014,-0.026120733511358064,0.09033326852113488,0.003768647275600462,-0.15852525339836585,0.07802496629260014,0.03412510466043023,0.08844194449913231,0.010442676759717523,-0.041389199925300095,0.1614000169554067,-0.09854905869375362
CXCL3,-0.07823592394592427,0.0044490879500079135,0.06372133688766302,-0.045368302984617304,-0.03514690375179755,-0.07883390822107074,,-0.024444317127608667,-0.04648278218523088,-0.024462916422727368,-0.04118396639526949,0.03241050828220523,0.03229191239186287,-0.021834031924972453,-0.011550494070414974,0.09111481652062978,-0.08923989440552285,
CXCL10,-0.05893316792530821,-0.018779265128360104,0.05514845878957181,,0.010894057953130733,-0.02313277915492791,0.03419474439121153,-0.06811369034674063,-0.02591106511924279,-0.0041817679010445205,-0.03989923560671151,-0.022705352952767332,0.08112816732998068,0.048498013615112565,-0.04519442141801829,,-0.06530781929059633,
RSPO3,,-0.0037671312749572358,,0.02145792988634914,0.011509744900771333,0.2205177127579678,0.021795959412988935,0.060572034048449463,0.04064083002143875,-0.004698452249910455,0.2797261237881899,0.05353418217031534,0.05078029434202004,0.17775153349919012,0.06944351747785148,0.015670716085253847,0.08721873697532402,-0.03396309478560281
CORT,-0.022422943965513295,-0.00375028659309383,0.07148601797285833,0.0711574533538541,0.03682653181424008,0.11107238995143016,-0.003012666465809231,0.05833464131887366,-0.06592645355376406,0.05658767859967892,0.009965588159451208,0.01563531852631751,-0.008314913611260261,0.010595070064393987,0.03868389452071508,-0.04708278695147446,,-0.036267084265065676
NCAN,0.010558848654916202,0.04155987012929185,0.014877434665114942,-0.04347844485986231,-0.046141713819548034,0.1204092537160018,-0.05511579234810378,-0.003927539454775243,-0.01203037389945488,0.04469461457210025,0.2009616703624216,-0.1349470758848576,-0.023389202139598816,0.1129578835956095,0.0705375462102426,0.009697230030913852,0.21018542549399744,0.04569095856822476
PRG4,-0.030602053824976543,0.0012532588154398822,,-0.007661263091912133,-0.012163557862164848,-0.025215218751850867,,-0.007872642482372325,-0.04759813470745311,,,0.06068275365741817,0.027768557871119086,-0.0085616152296746,-0.04752270317676334,,-0.011812544453851676,
ZG16B,,0.019115915470381366,-0.021958719225718747,,-0.014117296499019385,,,0.08627745098799211,0.07196179667149387,,,,,,,,-0.05035237411727325,
TGM2,-0.0015437148176293645,0.019370096990042968,-0.004705422016629629,-0.011309395908223092,0.017078863464486758,-0.04448409532461437,0.036720912020922904,-0.022868072523901647,0.004484405694989901,-0.03565805946039532,-0.03450216011972066,0.10214893436979926,-0.09027012196303168,0.015629233344041607,-0.05104659121664527,0.14614173808580574,0.05253818430229057,0.08469841850801843
VEGFC,-0.021957584609802593,0.03944180652513648,-0.025487976812770218,0.06707101105942205,-0.021678717021417725,-0.038814577174910776,0.009838734508137712,0.036964736523804505,0.04590527433865886,-0.04111579356258227,0.06738783041896876,-0.017814984866603295,0.006032768235322239,-0.04192881980979484,-0.031185749268264323,,-0.06108245318649432,
WNT6,-0.0073694008538687916,-0.01325001566769159,0.02664580475139581,0.06360361331290361,-0.016823766737922078,0.009409190777391111,0.0015002369861374292,-0.02722904645552052,-0.01047457799823531,,,-0.015548019189591774,0.0841041943338646,0.07159457711116082,-0.059040644300041155,,-0.01576832794560173,
NRG4,0.006281763583773633,-0.019331131703245692,,-0.018060791002468737,0.024695127919895365,0.10175165506644336,-0.013268894548715915,-0.01493549410341552,-0.011457132352706447,0.0017225790632861531,0.00029637742972872847,0.15790425537437475,,,0.00775023313781458,,0.09134765081404846,
PMCH,,-0.022280169610762013,,,-0.02051183881857848,,,,-0.006395476328053979,,,,-0.08942354875364772,0.018930557947219782,-0.015116511161537467,,0.007409525104634084,
COL9A1,-0.0323311568519734,-0.03160356213076661,0.02873241713224014,-0.051719449033195156,-0.015461286381475927,-0.013058228943249088,-0.1263332674418503,0.0016903201277961022,-0.023230580469759978,0.04928742532517219,0.19069858351847838,0.004848666285266594,0.05257491722298747,0.07418296523727551,-0.05180189030097006,,-0.05379767195052582,-0.0552579169341781
GDF11,-0.00526346245113848,0.0661273387537935,0.04274177631411321,-0.040782430869117633,-0.025485721624905016,0.01885432845158097,-0.09943124179852152,0.03412675990997405,0.007168627834060031,-0.03374493867804647,0.11644179001099014,-0.041738974710696444,-0.0038008457648602786,0.0564189346353399,0.01833526231413038,0.02261585458710002,0.019264538216291864,0.06325409388077838
IL24,,,,,,,,,,,,,-0.032319537608648856,-0.06983534611800646,,,-0.058420670070330916,
