,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
PI3,,0.21911438996724883,0.1322756783188538,0.03422871703262904,-0.028272298603749562,0.1343811535511103,,-0.021785868405033514,,,,-0.04928360146185548,,-0.09526425505450484,-0.03630199328985285
PCSK1N,0.004265704735059932,-0.048176980271899754,-0.0716699665483328,0.003892499234199066,0.0005653107889372931,-0.05598348325560365,-0.018386741161634284,-0.01873042744959047,0.0017965091333931337,0.07383916464297387,-0.10401245808746779,0.05408213534187907,-0.042734762393806004,-0.004303475822093364,-0.06737283420385104
NTS,,,,,,0.05233606521780908,-0.013966641268184478,-0.023780762921432528,0.01591947363807278,,,,,-0.0016756540958332775,-0.024742992145220487
SFRP1,0.05262707440986385,-0.0486725103153991,0.028832901278748584,,-0.01575349549115834,-0.023616766016340385,0.052754898411832174,0.055496747586291195,-0.0149501382188891,0.09519649576430338,-0.01287561304408299,0.06004954246777889,0.03779716958305694,0.0432792851820219,-0.024168027692698046
CXCL13,,,,-0.02548984524657863,,-0.02340451672207263,,,,0.07310926674423354,,,,0.07007791543878913,
MICA,0.011243149414908274,0.017287932815375995,-0.01837882217221162,0.10390351168800364,0.02483296769880234,0.12492353283836197,0.063500228294387,0.06682350680587278,-0.016389924319414252,-0.002139633959520565,0.04050594850175847,0.04401604345115984,0.028632949358244383,0.02726234641185742,0.062211596865534256
TG,-0.022857121556441033,-0.0017510462162092441,0.01337942094386624,,-7.178757742887297e-05,-0.050090254424225426,-0.016121185815528606,-0.006798834592458966,0.029556761368405394,0.025953515209675447,0.03462190232204504,0.05299261835276458,0.04007400491065117,0.03532748410361975,0.08237883668744182
ADA,0.02882173500274467,0.014034140011057693,-0.009534899986805258,-0.019684541798392557,0.029392509525401372,-0.03479185351556,0.0644179575376587,0.019379912322495762,-0.008539157333689183,0.05140139628703161,-0.0008748230368925978,0.057941615740160206,0.04698868832693525,0.07337566889895783,0.12170577258196824
LAMC3,-0.00771746181993189,-0.01953601345454643,-0.020883110320835528,0.027304882986307507,-0.0051537318581116615,-0.04215808724811788,0.045333541188537003,0.06941142865505787,0.060549889683316704,0.03681530302010587,-0.01785189136805955,-0.06477833301963704,-0.08018996317357593,0.06258924112108778,0.05170056349924803
CCL7,,,0.12515881855924335,,-0.012291347010592188,0.07720615688416975,,,,,,,,,-0.017508875655308766
NGF,,-0.01816150936232699,0.042645144806897566,,0.06872494373389584,0.0017224828568728776,0.03166292797039912,,,0.07429785781708771,,,0.03510221743909091,-0.017132914559884565,0.003023795835763338
TNFSF15,,-0.022468053699430786,,,-0.013687016058375905,-0.022974557097378705,0.0007979285762165177,,,0.02832261305529378,,,0.04302569603516588,,0.11698660694562087
HMGB1,0.0027805497105529388,0.029059279348001215,-0.07808743987652025,-0.053031620018583046,-0.011707993716280247,-0.04103150301310447,0.06332869845082044,0.054563497911296714,-0.012421913127412428,0.05857599512657259,-0.03894351392638217,-0.02477061311141744,-0.08347550938437089,0.004914487980944171,-0.02034066931825046
ITGB3BP,0.04233065651704881,0.07293605740333758,0.043958631278489826,0.03178474651814878,-0.015057425047699309,-0.019645693810752395,0.0531142812902534,0.039862586661140356,0.015574519820914137,0.049628775088268275,0.04468692426861736,0.0011380587026508105,0.0996650398392252,-0.026375022936455907,0.029172441804505105
AANAT,,-0.03255163384073688,-0.01793563581405527,,-0.012453786123052446,-0.020701449955480775,,-0.01745223137145557,-0.020090782382068052,,0.05645866908635681,0.08080921591790446,,-0.006092421188301887,0.13775934223933345
RELN,-0.01894915976177789,-0.03131436984103491,-0.028735829081781215,-0.039532758650731276,-0.02161698374596713,-0.007540475548340675,-0.020975479830126605,-0.036604972554344396,-0.03050584402758836,,0.011040036860432404,,-0.010282056318758592,,
IL15,-0.0027818677120344613,-0.03193795050335643,0.04160886776622486,,-0.029281286386789427,0.059367130874123326,-0.013291553425066924,0.08026726157507327,-0.016080668756459696,0.0077098161016699385,0.0648728944177788,-0.0030702344860904407,0.0074253761774318305,0.06908854267705748,0.07362853571623029
UTS2,,,,,,,,0.08149631073500094,,,,-0.055227451618702385,,,
BSG,-0.015407007052426121,-0.1010745541158571,-0.05808524935003381,-0.009279131039315307,0.006097296315880862,-0.003957224851444472,0.028623174333305072,-0.017860004505678505,0.09144158208633588,0.09032377540302504,0.052146366960504065,-0.02381994051750425,-0.04207291268367666,0.011277218182019854,-0.004714873482540534
ADAMTS3,0.05156338040580622,0.10807194031212024,-0.02659125389716368,,-0.003760387992243781,0.010204776265285076,-0.02140884748873748,0.1315858314371381,0.01805536091931631,0.01846916000990256,0.06864543383727023,-0.06811841753388617,,0.05229657260156616,0.04383430603057988
CD34,0.06800223842602629,0.11795153379091514,-0.05311707166327897,0.05516684598947409,-0.0007848807068000856,0.03221850057157645,0.05863651641811438,0.08611873532256316,-0.006752706488624309,0.035337739735623284,-0.014188364143927547,0.01921825325034584,-0.18598214671605004,-0.03797715919218711,0.08740406641299701
CCL23,,,,,,,,0.058121674502418855,,,,,,,
PLAT,-0.026998407002333462,0.029081757180809728,-0.058956761656993914,-0.03343578177538261,-0.05200540279980909,0.02996730422228797,0.042544160621602684,0.0912703371432147,0.06889737402838658,0.004239525389262014,0.0386870597452604,-0.01187687795817093,-0.0022354583519940516,0.11379175195467721,0.03229473753456211
NTF3,,,,,,,,,,0.036562598747931115,,,,0.11395670345468195,
LTA,,,,,0.0024430566002048527,,,,-0.01934951722090738,,-0.01700387565417411,,,,-0.024932020527034086
CKLF,-0.01887789505856269,0.030280152744415357,-0.06713439558467428,-0.03877030035761484,-0.04735202149825887,-0.036953250644982276,0.03748890904183215,0.08430134557301433,-0.025757758030075,0.0036289907527051286,0.04076712163157778,-0.0478835471042699,-0.03080324490631754,0.09287140906907447,0.0073653739262902595
APELA,,,,,,,,,,0.008157017829374854,,,,,
CD24,0.05519374436359031,0.09852034599295147,-0.07291727917000292,0.06235532966780791,0.01914077732887209,-0.018288680405200736,0.018673936722023804,0.0757665263447862,-0.0924233802098497,0.07449624947711758,0.027973731571228056,0.05632553287102935,0.04211952300046876,0.0072746739905604225,-0.03290918626246616
HSP90AA1,0.04729550755774905,-0.08252619639417302,0.042504918765570804,0.013121872248041105,-0.03923624893819012,0.004442992576950608,-0.06163490918756459,-0.12834356412652953,-0.020213780540174062,0.04654826069257442,-0.010038528512138016,-0.04383326943802658,-0.13149524336915785,-0.0986293266182108,-0.0492531717404921
BMP4,-0.023523296373004512,-0.007224995456893264,-0.043017954821184055,0.08190927337506096,0.017310970079929596,-0.03078499685483963,0.04754452615726632,-0.0003269083222510427,-0.049861981642570406,-0.04326087575815009,0.023367066885731088,-0.027859803505511968,0.08523824500309184,0.06818151913838841,0.0709433688075048
SCGB3A1,,,-0.012362174220545686,-0.0375229807765763,,0.06541309697128773,-0.016966903025680057,,,-0.009809489972343,0.025700271360278807,0.04511945242214166,0.03935554527598034,0.04678109396331489,0.06861831156499168
IGFBP4,-0.03161081551260874,0.00634095560845288,-0.0032134361401670772,-0.006406702760392566,-0.02396334634876969,0.0745694341285245,0.031669481172410766,0.12440740346994981,0.0705771856790117,0.09566528427058162,0.012416711348105344,-0.09952449090531505,-0.0248417607672366,-0.058235325617633185,0.10245949931814904
RSPO4,,-0.022186145672581786,,,-0.024113483739897627,-0.0027987776443734957,,,-0.022504666496540277,,0.06378964419829998,,-0.0022752679179802314,,-0.0328827252675476
LEFTY2,0.059052647610412255,-0.037161937516492424,-0.0022200877804332765,0.029271727339996376,-0.0351998139534227,-0.03554584171300684,0.07243930336352192,0.13708259031557263,0.025828104779921576,0.04497631588267213,-0.029495672144143066,0.03872022259297675,,-0.019968179447812224,0.03355676274512715
PF4,,,-0.012823771334587782,,-0.010723958112766484,,,,,,,,,-0.015917459800083744,0.040565383159442525
ANGPTL2,0.01181172933798854,0.03583502891485984,-0.05083315559261416,-0.006511816705125053,-0.012125460509210534,-0.0050746997323047474,0.09843630153466155,0.09364459928179063,-0.03695314252752902,0.029674666197306597,0.08695688521577823,0.10587651390380541,0.02640130783319909,0.023989550046322656,0.08314017096962494
LRIG2,0.018526076322460387,0.06256931162186459,0.07770863691554192,0.04584304911372799,0.007240093211670388,-0.0711796626714166,0.03459984764590967,0.07168726041596375,0.018267665550083863,0.032104874232490484,0.043523264632746715,-0.06101946547797351,0.0950789701034545,0.011858686677776169,0.016510457296160942
ICOSLG,0.024739551695471516,0.0891843350009132,-0.018437859493280053,0.03939221386961362,0.03802803069378426,0.059576226781034004,-0.028107327654659505,0.003494445072955346,0.03325940046354143,-0.01729836882044647,0.03233111567936793,-0.03024740749281121,-0.050018695755524645,0.08925080589325729,0.06697167932767026
WIF1,,-0.051630706850465405,-0.023074295047805102,-0.009277054062090158,,-0.035119408384345796,-0.05957528084012109,-0.006029239931268025,-0.017366318096993082,,-0.024445522725968644,,,,
NPPC,0.009210378229843979,0.0993094030125009,-0.03835077566072374,0.04600097215656561,-0.016635503629878107,-0.018957287067479813,-0.02139111456972172,-0.0038882381015858964,-0.025043938638591536,,0.08638519579074388,0.037934570356724234,0.11063206395353685,0.02334969528742598,
LYZ,0.0234454357626238,0.03437823275896867,0.056483459790510934,0.09741681427701389,-0.028348652046905284,0.10533832368592458,-0.02849287318314627,0.11231347206128472,-0.001282802029636588,-0.04073006160115899,0.04721390292579753,0.022716341358620093,0.01693393148868748,0.03600352465342526,0.07030540849381169
EREG,,,,0.10820764853568819,,0.14749172597537685,,,,0.007459387222479502,,,,-0.000760178535052593,0.030908426342849436
SPTAN1,-0.019289415753087888,-0.07596427957668862,-0.09063272420019369,0.02709582889578216,-0.005714280976755908,0.019161701482888413,0.015087670676507917,-0.007331992909695053,-0.06763808379927355,0.04934243854690168,-0.08858697391592575,0.057924763229316806,-0.10747604947074953,0.0352043829869029,-0.04238388876466306
LIPC,-0.029263957849241164,-0.03407965925523104,-0.015699666775042604,,-0.0037474167799034772,-0.027547594639593248,-0.002911526886213386,0.00733304899043555,-0.04207476583879294,0.01684696219844541,-0.013346349729261643,-0.02418786864443837,-0.016159638735388,,0.0380979714977343
COL8A1,0.16182777728983574,0.1314250917474559,0.04666816922314937,0.05118305206944418,0.012583456829974781,0.036525330308924575,0.03265537325799349,0.09576513227233223,-0.00578597785907579,-0.07793872780669708,-0.02476317932814077,-0.05977087288409008,0.04455947727835698,0.0660123717056832,-0.027538559079648497
GSTM2,0.060130915036119635,-0.0681412367727891,-0.041375821053160955,-0.027677857656549527,0.06007085516930962,0.029070405930704646,-0.011239798163271161,0.03731121137580335,-0.01354758810756986,0.007218874728451735,-0.022302466634098163,-0.05088015266598693,0.003074730806393508,0.0412850935648403,0.002262750953384785
IL4,,,,,,,,,,,,0.043973337379269097,,,
SPX,0.008112079387570036,-0.01818047167063221,-0.025391730637225367,,-0.031578931274837296,-0.01809433409422475,0.011958814558251252,-0.017610575631736767,-0.02547395847281964,,-0.060926793789244565,,,-0.019763560889025693,-0.017710229930985803
MFGE8,0.011640727123991767,0.1333530866234576,0.03312916211853708,-0.02963771694937528,-0.008320374948242283,0.0004895912478357617,-0.030942673300615044,0.034563553402907427,0.03216974330085581,0.0026623674795610195,0.055186194352768655,0.03349519670774198,-0.009175160793683404,0.010113793699087669,0.09046584243013389
TGFA,-0.0330496522216834,0.05519014855228714,-0.06623442063807607,-0.016957206908902647,0.017388730048209577,-0.028095469657485786,0.0260134567258617,0.02716556870704394,0.022864884870304435,0.05984865610888799,0.04447674750468865,-0.0334792564535955,-0.005563084647478671,0.0563079456801908,0.03361216140490153
SLIT2,0.0541438561896765,-0.04496172289232025,0.001227899899548949,-0.02788971282358642,-0.027807141468485487,-0.007877397483284516,0.09850787524373035,-0.042500622891479795,0.009761008482667866,0.011936844063089654,-0.04954511464997705,-0.04822635594582717,-0.04772377384074408,0.04469371883723468,0.0324545834502494
PLTP,-0.0627138547165902,-0.013341707591292017,-0.013686134979608631,-0.009005294526003512,-0.05797291249467144,0.07649772173127815,-0.005617141508314946,0.1383223325693644,-0.03980774138771806,0.02064512784257096,-0.04801944724745419,-0.06293909359593484,-0.08925677257126838,-0.0988309123554748,0.038984314486498
APOD,0.017532360183853832,-0.07310393992494509,-0.12808152269431605,-0.0018221506834858287,-0.02814560341142847,-0.13146265182755712,0.0202429234633407,-0.011503689323611664,-0.034157098310909524,0.014844282803640372,-0.12094448011067031,0.09074937925309372,-0.10051185486776318,0.08831240333501758,-0.07639801225529469
B2M,0.025400933304486898,0.038891673441573106,0.017511149653174775,0.011789166793416015,-0.025032257175936327,0.09744490268037373,0.03692523910293534,0.14290448721493673,0.015355783876111473,0.01740186838069615,0.08085105975814173,-0.0020317601936994134,-0.04769097861547142,0.07230802113039166,0.08683138174295897
OMG,0.03851072352011311,-0.05880893245228516,-0.1033919476554152,-0.030918318669028836,-0.028308602880288896,-0.0897222882273176,-0.01395909285632244,-0.07402443497692503,-0.0577128124781041,-0.019581707069523342,-0.060064989966314354,0.012392304272624798,-0.049028719503623794,0.08812252069142443,0.034059181604273354
CXCL3,0.10861067558937178,0.062339629177400116,0.1031461486681985,-0.00630543817167913,-0.025227702249452675,0.07569919825024216,,-0.022913945528991512,0.13446594946951354,0.013323476715667526,0.06897824098878395,-0.0065686832990148976,,0.03179044642536399,-0.044460995556462074
CXCL10,-0.030475083956779597,-0.00039978907583009346,0.07300331978977273,,-0.0033990862435354717,0.03856949711147582,-0.01816804775880612,0.09140420218164201,-0.028569674529043118,0.02003496200560241,0.031776212211865114,-0.03264047983761443,0.06782745968592949,0.01683991815280172,0.003012052325772403
RSPO3,,,-0.016792442940084532,-0.03510425951464182,-0.012453785202858652,0.0692424538476441,0.02457601738322631,-0.028657489305607783,-0.0339898968483131,,-0.027804213836932754,,,0.13738461294468143,-0.01776808509656221
CORT,0.16333673440868512,-0.024874578241369728,-0.03665826672225051,-0.0016677319717247965,-0.006614702343293568,-0.03343314476111575,-0.030579818300213286,-0.04959820578543428,0.00819403454825351,,-0.0438652017255887,,,0.007489787416767568,
NCAN,-0.010955587920661463,-0.10196177442433838,-0.11182827880254666,0.009080079182451246,-0.004707117016644242,-0.1028127602128348,0.05623455534021077,-0.010815775223810038,0.062473026100870375,,-0.006938055006779918,0.006491350484542373,-0.11206944692615543,0.06629145490453565,-0.007225775514626422
PRG4,,0.0007401399420023311,-0.018591235527767567,0.013091083715084967,0.07963279397370353,-0.01972396670020354,,0.10070928323278498,-0.008298146620207232,,0.07680831222897404,,,0.009326552568292559,0.031731674704811995
ZG16B,,,-0.017142604501531104,,-0.014265613657432855,,,0.0019298679982263324,-0.01537494795181406,0.034956346179587275,,,,,-0.0032672667207844894
TGM2,-0.058183294636841916,0.14120296526328907,0.05241535889323966,0.025378770725732604,-0.01921099991633278,0.10028772178056497,0.04667222517554806,0.08443046507808138,0.013327711111650192,0.02472100567522793,-0.024588304358502264,0.05444296079142057,-0.06294235886666052,-0.004213955703636659,0.01902491527527823
VEGFC,-0.022857127811156175,-0.024358338370201044,-0.023605272088054824,0.0689285215896031,-0.021906474914502268,0.0803011476959038,-0.027247844850828453,-0.021038206477415375,0.031039013466634693,-0.023734632082559094,-0.023236111033693222,-0.05314870488975721,-0.07385468971645122,-0.03337418185352787,0.05961158260477806
WNT6,,0.0851437358238549,0.015651143031670426,0.09296759278876442,-0.017000518233971834,0.06996977167446172,-0.013633038395905673,0.041901620255858134,0.10091537213892732,-0.009078705932767274,0.020685930387356687,0.02168709353124478,,0.1852773940100605,-0.02675658291938626
NRG4,,-0.023022456885591062,-0.011385997601175752,0.013305222932578692,-0.014959133921449975,-0.0006416919602164319,0.005174966838928181,-0.030921326096742228,0.10238155899362596,,-0.019873567230240065,,-0.045738742270128405,,-0.017768087087940632
PMCH,,,-0.013122974983370067,,-0.020727337419717728,,,,-0.022504665410447048,,,,,0.06760489039014021,0.006278248850242053
COL9A1,0.01635747015390307,0.031076604258080485,-0.01228655493158946,0.08727859380431983,-0.015623723577696653,-0.0019663385361402357,0.09722378688879782,0.042532883128479276,-0.012852429479003497,,-0.011326779872152656,-0.06112142382527794,-0.11262750016613368,0.05194292670940212,0.021064233576922838
GDF11,-0.05771692491972561,-0.02475917490646602,-0.08396360895248964,-0.007620108563447373,0.0031270177886592652,-0.028153811963526537,0.02986566005405654,0.08253370145511943,0.029929904149945546,0.045116380547822854,0.056721366502459326,-0.07311115486847614,-0.08373619438772172,-0.004422869391970656,0.027321833606351625
RAET1E,,,,,,,,,,,,,,,0.10885182610370936
IL24,,,,,,,,,,0.009158001313878509,,,,-0.015663663996305525,
SORBS1,0.04272341588265615,-0.01714143401619158,0.0019713189471791395,0.010054657888816435,-0.0024528209554128605,-0.053073528088738726,0.033114208608887474,0.03199085272134342,-0.08850631119603092,-0.04725992363414511,0.02504722258843307,-0.07447059994097623,0.06958728062792038,0.010360639535814897,-0.05955796425653824
DLL1,-0.016630588576194913,-0.026043689293629102,-0.023129815193118727,0.02496976191975924,-0.032628499117800275,-0.027343130957712843,0.030515364079714724,0.06612097499700303,-0.04595711434741295,-0.0010215668167483695,0.002053491498858067,0.007334523695474813,-0.04347917980198908,0.08093736412167006,0.018915795409786714
TLN1,-0.0011800377010397548,-0.021269999822202363,-0.01679146107630632,0.03897956327408233,0.03586245583255633,0.0015480527067707672,0.05439137680311983,0.10814191002432343,-0.023551906595880214,-0.015685296808547196,0.06726479306088862,-0.07210292230800563,-0.09407691907012371,-0.048577163772521165,0.010909298704577502
COL2A1,-0.02146868713565416,0.001169963198194468,-0.04567024017161009,,,0.04395966960302114,-0.014769700432918845,-0.02291395332686113,,,-0.02701196740490894,,,0.02877381287727791,0.09041422758224367
SHH,,,,,-0.012772729602356106,0.01851722127144575,0.09683046479638728,-0.018013151505841502,0.042253552281738736,,-0.02578002440764769,-0.04144366726681873,,0.07643373198253854,0.04101274353549867
PON2,0.05590212755435503,-0.03287089242962628,-0.09368509969031774,0.007723943391415314,-0.05137332409565592,-0.05821149165416825,-0.052565306926249396,0.05107272804419698,0.027409209292090786,0.05250580746563235,-0.01264129712935519,0.08037953713313688,-0.043000523215596984,0.10402556049226407,-0.07016742424460803
ICAM5,,-0.054911083447353626,0.08744830008213728,-0.037522983432073796,0.008694222420272957,-0.03798813860689782,-0.013179455837931002,-0.04477610401801722,-0.026304022333644872,-0.033839761709648086,-0.04352121440020389,,,0.09713685329277906,0.05332607910362257
HPX,0.05011752328364461,-0.007074230238527824,0.05126257437033464,-0.00589866521403617,-0.001684248527117837,-0.049976666441881076,0.039574779607663764,0.03652273042985542,-0.0017390708455770128,0.004836223009803047,0.05523322865475659,0.06055340317756293,0.055947725456987424,0.009047081082429647,-0.0013606022464001106
SFRP2,,-0.030680267364327926,0.02635758948378236,,0.0652149720243859,,-0.03222846275003607,0.2751841203632984,-0.00339123615644383,-0.02315061321284819,0.00041151093925881083,0.045861421666478636,,0.01774424265573801,0.05107616332696876
CFC1,,,,,,,0.00942704038316422,,-0.004632180136070249,,,,,,
CD70,,,-0.030027331275695995,,0.021831834089251326,,,,0.010357640054133407,0.001826135503394672,,,0.052091723684630706,0.006868699363239397,-0.02710842730163662
HP,0.039852743837124206,-0.018556040198013962,-0.01413696491919132,0.015545137914734594,0.004179591530184314,0.13768258228385016,,0.044564490689611054,0.06012008977904168,,-0.034792817923528216,-0.002834318919017093,-0.07181932549573912,0.03202705995889083,-0.026579114911682543
CXCL2,0.005864922333536325,0.0024009756575730365,0.012041856475783435,-0.004095836183855289,-0.04071431313724374,0.08505359651167985,0.031034707576268146,0.007285494591185411,-0.00041213426537832027,0.016451169328751743,0.01877348904440961,-0.049894390316254755,0.10744126884602952,0.0038995811965188217,0.04592208684283034
NPPB,,,-0.015948401212732093,0.006695334922643388,0.010715888675527646,,,,-0.016943225222070694,,-0.03317542865249875,,,0.01696815624484522,-0.018023745514940483
CCK,-0.004477137698521553,-0.024335261142719142,-0.08705451477388951,0.007327578865364576,0.0021558400908014566,-0.03931012186019658,-0.02856105560999542,-0.12385995046616019,-0.0871676015811861,,-0.07359469949135201,,,0.05340779630293828,0.047770968997450626
SEMA6A,0.02149035054611763,-0.04590293546460157,-0.087511983266108,0.021784636657934037,-0.0687983200796947,-0.05620139940265209,0.05182813600810624,0.030026022692967797,-0.0047118371815651474,-0.04905089300926204,0.01964919874999126,-0.09354703102568306,-0.06726510527335319,-0.006557013023869711,-0.05289652621749269
IRAK4,0.009731382623130615,0.03945552065429883,-0.04188984811290139,0.057193406848060506,-0.01189829490461562,0.005114143453875807,0.013401369478745593,0.07828901902258836,-0.00708161975665842,0.04434124430213676,0.05230588506069188,0.029712768018586248,-0.0015865955463617448,0.01771480957259762,0.05491612295927321
GSTP1,0.018829028690031308,-0.02707287471712132,-0.060104043042705654,0.016087346945341554,0.019289149685235884,0.00433621595805787,0.003499374849992157,0.08957971869099196,0.005018909037980338,0.0697454793693046,0.07390766518520935,0.08420797006871289,-0.08207532587793161,0.04765659717780592,-0.025421689662329005
