,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.08460140687369558,-0.016172780525600998,-0.04329857137277539,0.0030574618289501546,-0.010659145504328825,-0.02272433750436285,0.12502305297207558,-0.013415563026201522,0.05795929872257194,0.04530352809430628,-0.025367146106224755,0.06144755349934077,-0.10275666314816272,-0.0625727518210664,0.022875961143828585,-0.04157155680515795,0.027276070737343328,-0.016184965541099695,0.0002556077474883416,0.04670677213658976
CSF3,,-0.0500856336187913,,,-0.029383942314643998,-0.017073224524510898,-0.00043837040062290095,,-0.015671349297978074,,,,,,-0.021935607675547315,-0.04321569148592543,,-0.04568264273343439,0.008470211278819126,0.06188007672621708
PI3,,-0.059333901840393784,-0.057243492571416775,,-0.05427462885724094,0.047657536235956234,0.029305348522865107,,-0.017646146148945625,,,,,,0.009813904884234904,-0.05532151236514134,-0.02843286607193088,-0.044162744344642534,-0.05436478659597725,-0.02553552803259218
PCSK1N,0.060892921816623105,0.04142806330206812,0.010809604996472818,0.011340100842810176,0.08670405378407932,0.01578998223831621,0.09642404646148531,0.004048565189264568,-0.03302071902959538,-0.022067518239682133,0.03223963135598662,-0.044114992078135414,0.04791062984394573,0.006388903701399715,0.06325929233385834,0.02804387385804045,0.030612072495152857,0.10043602059287353,0.014877423345030004,0.023787625054765726
NTS,,,,,,,0.07784109742754983,0.09528118390304915,-0.019261973415210302,0.03530215049340175,0.08062070892416295,,,,0.06802157352593076,0.004677953184257882,,0.09004799098317015,0.10086613646642523,
SFRP1,-0.034177622364266656,0.0609491558382429,0.03903439467907183,0.041041121173137046,,-0.012498438016642365,-0.039398345940470085,-0.0034180265435744396,-0.04919796593233308,-0.023539999637324262,-0.021178101587793593,0.024652049325909926,0.059197975830542454,-0.00869750313673567,0.10347040436279745,0.016192781196897394,-0.05548620927427854,0.00815269705356582,0.012633055690292676,-0.001761493951795987
CXCL13,,,,-0.02915219202316253,-0.021336218910533295,,-0.039044263966867276,,,,,,,,-0.03781655281882939,0.04306177731542537,,-0.05255662573256383,,0.12277537768569806
MICA,0.002833970002178495,0.027761942619392514,-0.019615863206435755,0.01128225473846517,-0.05925116352147334,0.04199889510550135,0.08325583068948358,-0.02345833943561853,-0.027811124938554248,-0.008983464033982461,-0.03277885131995619,0.013353722374278721,-0.033241695599183226,0.04862941857362478,0.05038995149654402,0.02127854860226416,0.06662565439401583,-0.0046294092646055225,0.12619350469256876,-0.0032464060136618224
TG,0.04555336309555469,0.0805674126517403,0.08128348479504052,-0.016393590150347106,,-0.013487794800529888,-0.05841614917615657,0.025127211254338946,-0.018913916518766526,-0.022459417165349795,0.05933752474245879,-0.023975378914298316,0.005422182283236834,-0.017299293270032587,0.03469745256730603,-0.02230472267807976,,-0.02850290978995074,0.04998049146780462,0.009091544951436523
ADA,0.08044610254218858,-0.007036619797939103,-0.003879357757501979,0.0398845978487067,-0.03719995691053569,-0.028393157379791607,0.023694261596679617,-0.034358279839790694,0.07923249783812338,0.01166050109513072,-0.024891468551883393,0.023145438628836897,0.07702907181160082,-0.04769333118569353,-0.009050079189229813,0.10328816256030202,0.036802338546983414,-0.03346194215871004,0.022262263148924866,0.04857826902448186
LAMC3,0.1107244719923131,0.029812860142719076,0.07945848862204374,-0.005940451334593968,0.08802926456209775,-0.02142851395042817,-0.03766948011741052,-0.014154317217874364,0.07906041156920154,-0.0386977902033009,-0.0403645716582779,-0.04490264689244356,-0.027297179185653515,0.013392222962848869,0.014965451140190648,0.05662573579956522,0.14885734908562892,0.03890191353597073,0.01415939098354823,0.04897021089573841
CCL7,,,-0.024302843604075905,,,-0.009751654090938084,-0.0139624352544907,,,,,,,,0.028309223676334216,,,,0.006791253332843789,0.011019889120093109
NGF,,-0.028855757286973167,-0.059424496454252476,,,-0.022343530211735452,-0.04852430515854612,0.013123773147712708,,,,,,0.028488433967738917,0.0023081487322635526,-0.0009969812767839329,,-0.060963090380143505,0.09491895697204651,0.07763731656707985
TNFSF15,,-0.019367258235484845,,,,-0.010858943777551531,-0.03832698972100289,0.022553199649646628,,,,,0.013271592544474483,0.16184319739688388,0.0954282157312501,,,0.015305290065000567,0.017391904034256472,0.049131238375514884
HMGB1,-0.045908803929292655,0.029339902316429425,0.07093771203308374,0.10276219542245629,0.07570746064771147,0.02249360561931247,0.02510443196767888,-0.01344050565077992,0.06271100850897886,-0.01961051187476242,0.015475503931136681,-0.013191741669771306,0.023998973110566136,0.10147457975764211,-0.08022018524925091,0.019046122770028446,-0.07696560204665916,-0.018435349754793162,0.02410459420219934,0.05336929980877873
ITGB3BP,0.04583830196925456,0.004721140865263605,0.0003207644155713329,0.031062074035010625,-0.03107312624183332,-0.012978165071613338,0.09280362302873943,-0.0002985552585278095,0.04844027617090988,0.007386413855320191,0.031515500583405735,-0.011274080969185954,0.013485992505608797,-0.03254865364547664,-0.011506780089795545,0.03288167888130481,-0.030104301611676657,0.015616039014687486,0.11202008793731554,-0.047706954556469824
AANAT,,-0.05171938227508502,0.011432948721679253,,,-0.009880529309755547,-0.03453490991319671,,-0.014135981163586072,-0.006859606735284754,-0.0176671020465574,0.00985440377797428,,,0.03565815763649462,-0.007632581172228716,-0.014521635643128411,,0.04720121691906835,0.04738845314291697
RELN,-0.022552470685959874,-0.014493610962512475,0.04340420685649122,-0.03847037691425044,0.02874219686722172,-0.017150386186187916,-0.03754244715826309,0.00037452921005051845,-0.04147940404006446,-0.04446922311337649,0.014703222506445828,-0.005216952876701361,,-0.0370599925176502,,,-0.03277197951777795,0.00024418280269695357,,-0.0171858773083976
IL15,0.05292614170270927,-0.03902065808003365,0.01081210544632194,-0.005374419367980912,,0.028000794496469097,-0.043105522010864455,-0.023893877128849925,-0.03687239922768918,-0.020044647367789083,0.0114601348068781,-0.033666099876586274,0.016585427335788657,0.159736773494321,-0.024909872328809105,0.04899191277500416,0.02963230862735764,-0.006024380112782831,0.00039888354838717914,0.09059024304310416
UTS2,,,,,,,,,0.03294575665618909,,,,-0.010038491675356287,,0.002730524270202352,,,,,
BSG,0.09802176568036765,0.09753032539559252,0.13473213560389807,0.04366447158267898,0.025749084579240668,0.02470500805731623,0.041059241831553725,-0.013629483999573958,-0.005116375840211064,0.025299473286670048,0.018509202026452145,-0.0033131681865664286,-0.01916732395208971,-0.022396081069397843,0.01771998068470104,-0.04115418803928445,0.019901101854228043,-0.049002770408853674,0.05836314231730506,0.1275459436327989
ADAMTS3,0.0800991063570811,0.0072506454855463314,0.04993734028021711,-0.017260492194244345,,-0.001081774436008115,0.09037252274501523,0.04098186785151169,0.07209773881297464,0.02096375318784958,0.04923598718290917,0.018626923199960264,-0.007688802018127438,,0.08501576920158098,-0.021670280169159666,0.0662214785706687,0.07936157174670852,0.09146381667959967,0.083024685581144
CD34,0.11252253658190571,0.05579345248110581,0.061588586633869964,0.07718181415336389,0.004994963155555598,0.011213087851006973,0.001085257487301223,-0.02415908087452761,0.030290245689884,-0.011944456973921859,0.011762083348299857,-0.009810484682986516,-0.028165772149365678,-0.0973975502260242,0.028624734935303237,0.08537006342162638,0.15038609613387335,-0.03975546234803041,0.019465247389699288,-0.006981568029897622
CCL23,,,,,,,,,0.07819795038992981,,,,-0.03203836022751705,,,,,,,
PLAT,0.08788849596733007,0.07855067094451507,0.0856157351829747,0.0346822999708437,0.12380410019382516,-0.03838659444598225,0.016275049570734064,-0.00840716179442066,0.10488406336489621,0.04151467914683172,0.05291253129009023,0.01637562938759482,-0.09302207784052224,0.006551484394050337,0.07602111962717052,-0.02300266011866325,0.03681812434976713,0.12243302420284474,-0.017170252819675946,0.03780643482550379
NTF3,,,,,,,,,,,0.02520440254365202,,,,-0.00017434244532005123,0.01136682024625429,,0.08169632195338396,,
LTA,,,,-0.012055897725588065,,-0.01249843743194579,,,,0.009467563318392333,,0.07893630428972793,,,,,,,-0.037337453195375944,
CKLF,0.009910265370384821,0.025288002687565977,0.07334687336137381,0.036511534170136355,0.03844944709386911,0.043309485891155484,0.06917440075806008,-0.017788601680136115,0.053098129583780226,-0.043292118199827166,0.001515041592395021,-0.0019983087484254005,-0.04954395083314817,0.06807180387836032,0.05152649052604223,-0.04118550687858108,-0.00840585590355997,0.0009640380654746915,0.029561963174593805,0.011344488269194162
CD24,-0.026754963123792542,-0.05433634038806512,0.010068020807299738,0.08922443280579818,0.027789118031803013,0.031613332958000416,-0.009708726678314343,-0.052895510698381776,0.09624962334655102,0.013819984153588882,0.0009922901718961293,0.047528872107018325,-0.05489286516954866,-0.12050494152764021,0.04910483824066379,0.09823661185460011,0.01494479639839029,0.09517504084427862,-0.019027907064829267,0.017625415532505958
HSP90AA1,-0.15729403195469263,0.006567371146825746,0.0023806215435593,0.010221747473814385,-0.05987696296712776,-0.019096248780475705,-0.15395205621220023,-0.050984362191461026,-0.10396300713738318,-0.023378982749444308,0.04905753312598206,-0.03130502149747701,0.0523707686155785,-0.06021607572534194,-0.07261192803819749,-0.08436154040120364,-0.12457053049739822,-0.09859181157651668,0.005547218967934485,-0.023446718841960503
BMP4,0.041134398683393775,0.01906731254325348,0.04543022714656427,-0.012779958305916658,-0.04402448367943239,0.014616131169816226,0.02753491639731422,0.023319871580754447,-0.0432989925116375,-0.024298352354150603,-0.005697839658324879,-0.028686997819771045,-0.07086115789571158,0.057671038367959865,0.021215597435387888,0.013248512780435437,0.06824171217875859,0.04042996723710317,0.0726959023816086,0.01989911282574561
SCGB3A1,,,-0.034610488781088654,,-0.0314085285446064,,-0.02272448893926703,0.04347994135032154,,,-0.014902373372710049,0.005171535774186283,0.0402441536701619,0.016419374880592398,0.0047839072570547425,-0.02118959225890539,,0.033697068891023224,-0.04690682739116198,-0.032695290370236524
IGFBP4,0.0762873582455661,0.046882128544154654,0.0053583346695360405,0.028481287404670153,0.07279174069205897,-0.014522077625906273,0.003182279924827368,-0.047980897096340035,0.06628510231073902,0.0010245687475843516,-0.007378837337642743,0.03039556528337859,-0.08791122076269081,-0.059515733410353384,0.017378095549142335,0.042842735193310395,0.10695218939363452,-0.034678188546939284,0.048210911385973464,0.04982213730966426
RSPO4,,-0.0032171660817803573,,-0.019489735583127124,,-0.0191310482208583,0.06760681127282932,,,-0.010349706178711584,-0.014902371192900828,-0.016146186802418104,,0.02857692131853739,,,,0.10308468224807588,0.03798405596974823,-0.02706007780184993
LEFTY2,-0.026934588705313067,-0.015945449206459194,-0.005896529625857404,-0.012203962492385409,-0.04094023168088442,-0.02792667145784342,0.11495516952522931,-0.01119034701218529,0.10420509069809399,-0.02309285356901176,0.05392367134262575,-0.00528468395235408,0.05659203985748056,,0.017985216326826873,-0.042366827271330905,0.017011078220858046,0.06718448804588088,0.04370989717763773,0.03421461624319097
PF4,,,-0.014872383219294983,-0.010966477549302144,,-0.008508126075302266,,,,,,,,,,-0.03377234623271516,,,-0.037337444555212325,-0.03186572767201875
ANGPTL2,0.034477077578524466,-0.07347765241693317,0.0011418109098590731,0.09038505784856027,0.043533585439776035,-0.042850508739970115,0.13101548913189878,0.025515148137304523,0.0673873883961274,0.03130338617460873,-0.01763812560632855,0.05859852375929746,-0.09169610437555231,0.12809827351311434,0.052544814633157806,0.0368586813248918,0.015502335289433277,0.07360288784511188,-0.01699588181688602,0.08697814756252135
LRIG2,-0.043160544479107235,0.0499197632119723,-0.00640832575652358,-0.027933804423148502,0.04136538673777757,-0.018725779833830527,0.0045161211719932075,0.0554996719627103,0.011179912152842577,0.0702177616302054,-0.008755972651053384,-0.023495423816543973,-0.024034038174939043,0.06493778446395276,0.05571744698175329,0.007843786520734771,-0.010958645439051595,0.06064794531885436,0.01611409549043795,0.053335089382072896
ICOSLG,0.035156878281544617,0.002169064348552995,0.032970166621642115,-0.041125366074757336,-0.01896508005995577,0.015969563288466083,0.05345296120928131,-0.005607338585626271,0.06073617677065254,0.06454245259157625,-0.028281917626984593,-0.015455736240526236,0.04029009540056879,0.022020209875700514,0.03881990616562669,-0.009408857003476991,0.02883304638321936,0.010209391669351878,0.04312784771288079,0.0419921048883453
WIF1,,-0.006949212870159902,-0.000872533219921673,,-0.00946832923924809,,-0.0013568726776376054,0.012854687115183184,-0.044622961424478455,0.014594609969702951,-0.028043177119681496,-0.0242392090943302,,,,,,-0.04210738262598867,,0.06008589243326165
NPPC,0.11814473794115855,0.062478389393940806,0.03653316098643329,,-0.03940459894257111,-0.01319820170135286,-0.07168241307092384,-0.014319484970909735,-0.038060569900259744,-0.017308478413573837,-0.020710649031397684,0.05397500357329399,0.026678991661562946,-0.08825658498574492,0.07399120241505296,0.08241721377243692,-0.03927037493154125,-0.02974905280219564,,0.0650661218003416
LYZ,-0.03032316695602405,0.017109847152503833,-0.013757774959674353,-0.036268338685954464,-0.0048852185405506765,0.0012976703642350437,0.014634711980914672,0.037757063941893286,0.11427523489104402,-0.007199486660685889,-0.047851886424328686,0.007778575718460646,-0.0043661567822291785,0.0729049408848241,0.024992822182904387,0.015108846253204382,0.0009293160168852189,-0.029146907101302206,0.03772564669556331,-0.05159082715156201
EREG,,,,,-0.026023219327489272,,0.03021518937721276,,,,,,,,0.015571808385126805,0.03059292811365737,,0.036496639061725844,-0.04013192219322841,0.031520336198870104
SPTAN1,0.06380310045464163,0.09164231044033908,0.09899106734498371,0.01999936487070366,0.02107193691328248,0.013704435790348359,0.022305728336648543,0.012562082163156569,-0.0037789475494512774,-0.045055838574819915,0.01904580123971017,-0.012691513749157675,-0.02234666194780825,-0.08974163282235223,0.05893540382273783,0.03389373450733422,0.09267278841413418,0.060073719747972744,0.06653745011262752,0.0425266051909443
PTH2,,,,,,,,,,,,,,,,,,0.055290860770888885,,
LIPC,-0.03482869741176614,-0.006522683760783785,-0.03619890742260182,-0.01650513481041437,,0.004005237972836545,0.08708915946156046,0.01629230234646807,-0.03697246071904597,0.00057731359107411,,0.0262349601089879,-0.030016666159519416,0.008733674072635422,,,-0.048202404281683445,,-0.011013183926125191,0.04055052690938854
COL8A1,-0.0260697081023242,0.0005155970110071062,-0.05831291282268688,-0.01688700781433304,0.01948310530253926,-0.04769748643502326,0.07486681002274037,-0.011470148453332584,0.046952376224892026,0.03191054603568938,0.015236199226599132,0.054135857800843235,0.007279005800462854,-0.08965340889671461,0.017579794634210902,-0.09014317984788402,0.06112984202603268,-0.09830400250913542,-0.017149849702989082,0.01212524104191845
GSTM2,-0.0029999920356949044,0.1251100758697839,-0.006573630651906374,0.09830839320903473,0.039613467867601865,-0.01970162152235707,0.02075109112061643,-0.020205490485392375,0.01602911851453575,0.00019445981225499418,0.059256403376134366,0.051684113240346115,0.03731873819670721,0.034490924817153296,-0.01718561131662071,0.03625579862793747,0.057647953014903455,0.007322982063809222,-0.025025857122563205,0.0668874872973011
SPX,0.02445047930892602,0.07537333947293554,-0.00989803623025116,-0.03264617517361881,,-0.02505395170182272,-0.06954593585937693,0.002263159479974878,-0.03324007228828542,-0.022602942230041185,0.04003579918148008,-0.048107841591577355,-0.037526346405443625,,0.002089035215949522,0.02656573790145114,-0.09105121184806733,-0.017655807359379952,0.10170775422961709,-0.030259882264308646
MFGE8,0.0756145450071414,-0.019677738865166973,0.0004524320547369283,-0.013932025009383973,0.011327494570807358,-0.029029295877782347,-0.0296130091638886,-0.020552467127063028,0.009533284427516943,-0.008706713236762004,-0.006674799679201897,0.011668699210390208,0.096886409709446,0.011429236038341346,-0.05966633622845094,-0.05011375760950786,0.09072989784193931,-0.02619361313969367,0.01744082878953136,0.012674051941814977
TGFA,-0.037175811328091175,0.0033293310290897086,0.03003723618678565,0.08538246381951858,0.0388043691926676,-0.00834603390181613,0.047737994409425714,0.013472945271742812,0.03787950742880288,0.08027991547329949,-0.014394438112774284,0.057085883909451206,-0.0588744721670836,0.051235699937360595,0.035311565750995436,-0.03091334374193071,-0.04993803302798987,0.016508388329237983,0.11411942996623979,0.048451548118528684
SLIT2,-0.027996405839065444,-0.012373033851835488,-0.00923241181434484,-0.02859474864671745,-0.023345022788469828,0.02155006029077746,-0.05727067317802484,0.02740301280685396,-0.046971699972084974,0.012946350053206972,-0.04376386945297505,-0.003706373844014035,0.04080146859232463,-0.042174042991459576,0.08717597116979119,-0.00244781924783637,0.0668200792862469,-0.0025878073287558014,0.0014838460292933306,0.05196940208873987
PLTP,0.02892450905837612,0.10040733520767392,0.08188492891186244,-0.012159685870515516,0.12403829277256603,-0.0025112766436352846,0.07129144650232372,0.0481070922526642,0.0624220349957655,-0.01091990337133978,-0.0013790044251984772,0.018372190460652457,0.004802622371767047,-0.05588416535606556,0.03391329761054155,0.012456426820346407,0.08470106844794696,-0.06026611960918331,0.06829171299903379,0.046365682508115874
APOD,-0.1543499745928154,0.09717887633121358,0.09253447964597793,-0.03434188470684843,0.11058881127982577,-0.08576026200493102,0.05115871848873292,-0.0021392765247597568,0.017811829571445413,-0.008413732453132875,-0.0020281986833806894,0.027510776318215455,-0.014691330022499706,0.046107307016410054,0.036548077632482794,0.056643014701168046,-0.07988472239432963,0.05268821476751483,0.05814444527650722,-0.013474093018158743
B2M,0.060295317608065856,0.06448505104710697,0.006840393550906815,-0.08424955103872012,0.1054808543269827,-0.004688359435525811,-0.04859864141526742,-0.020902923926617193,0.09278352370082196,-0.007347535275414722,-0.03898892514272935,0.007887646808696636,-0.054974268573038894,0.06910131885906488,0.047886131085849694,0.014745531630228058,0.012676698848620804,-0.10231699431037283,-0.02960051054348081,-0.0034867328074527546
OMG,-0.024424186559768867,0.10551682195502524,0.06540753196525723,-0.030603535458757183,0.1586916278641206,0.03712264486601306,-0.028042924725661406,-0.015775987582243488,-0.003268626965740763,-0.033165401403043145,0.04698910416500028,-0.011823210347523743,-0.04315042865283235,-0.054895221028215556,0.016690196899198047,0.06659408904615854,-0.051275683856538926,-0.006574950401610474,0.08328395229425722,-0.014938574888462668
CXCL3,-0.02190711141983404,-0.021818359686700456,-0.0648243064653482,0.007241505146031678,-0.005235495036482091,0.008409130040394057,-0.011892465051742285,,-0.018559867531382956,-0.030231675577304898,-0.01594238716253959,-0.02424569137650796,0.07678384333264654,,0.034326688518360814,-0.012621967274085545,-0.029149334045223897,-0.03869642571620664,0.04289063477978115,0.011919483046820804
CXCL10,0.10508720194560892,0.09001279229798141,0.11775357160826878,0.0005041480418925267,,-0.005990148326500675,0.021801732380756077,-0.032660223146024396,0.08160347577031564,-0.025402142751772144,-0.012425604053331051,-0.029221806603831346,0.006639703387238157,0.12291324653585149,-0.028916308288170607,-0.04529850678265341,-0.03927037066153451,0.013870927149912237,-0.004836726687001429,-0.022133515939360762
RSPO3,,,0.018621843420146392,,0.1516943721496948,0.01931978461908303,-0.04595586853545566,-0.05310678918417305,-0.023212030622188237,-0.016441902624106133,-0.031239542121876553,-0.010866972290163085,,,0.038295279325674114,0.05193215368663062,,-0.017959510959773717,-0.026608956339699768,0.06139702633378882
CORT,-0.027203563546690138,0.049248884506583594,-0.0008940927301037126,-0.0195854344553293,0.05386662088715456,0.01909660538931782,-0.055774385123893704,0.01702642041860528,-0.04017361951075768,-0.022328111129074207,0.04343060818034009,0.012221016009568127,,,0.07822317793049284,0.015454528613215661,,0.06712358186385663,,
