,ZH8811Abulk,ZH881T1
BMP1,-0.021700522371523978,0.0050470417098290215
NDP,0.0017764042407932721,-0.03896078843969214
RTN4,-0.04087117667301183,-0.06906273287280205
HEBP1,-0.007551571102013755,0.03152121348582276
WNT7B,-0.0033018686925975946,-0.022338912311980718
PTMA,-0.009647719621958463,0.005653798031941907
CEACAM1,-0.01735358476621776,-0.014826660991910582
PDAP1,-0.024501281796796517,-0.014443784497552556
QDPR,0.026892212329717332,0.052124289035872656
POMC,0.012745177454850204,-0.024254469669081048
CCL18,0.053979342530993846,0.010415438016696064
CCL17,-0.012311528454518777,
TNFSF13,-0.005203949373752914,-0.01664934657350659
WNT5A,-0.0320088565461631,0.0030709891556888803
CXCL8,-0.0398171384832451,-0.04576133223014775
GRN,-0.024791734569904564,0.03826035087787691
MIA,0.15309192239185518,0.09986097103605511
COL4A4,-0.032530540377463606,-0.029880846467045006
TAC1,,-0.025580214067182718
RARRES2,0.0003192206125514102,-0.0189698281020881
FGF7,0.01775127920448144,-0.03086600719338228
HBEGF,0.03774516171708376,0.024472225645714482
CSF3,-0.06582416940428794,0.014618326174656434
PI3,-0.06589336439462928,-0.03749718814198014
PCSK1N,0.013537966058806047,0.02984781151954922
NTS,-0.02872151430151187,0.07161403713859456
SFRP1,-0.016163273118349662,0.02400273160106461
CXCL13,0.08103304683335853,0.08374289413991676
MICA,0.041312265495066364,0.06155174427036142
TG,-0.016358943257532683,-0.0174940507081097
ADA,0.08272246455003034,0.025682906858603034
LAMC3,0.006057540553335965,-0.028844377470126092
CCL7,-0.018452143338358817,
NGF,0.13885386782630896,-0.014335262992430861
TNFSF15,-0.017988767757906858,-0.013199638299676601
HMGB1,-0.050485671801286186,0.04171529400678473
ITGB3BP,0.0007805733759081593,0.08105134802151992
AANAT,0.08855137805858572,
RELN,,-0.015943732590478505
IL15,-0.02965659605874899,-0.02037100320126536
UTS2,-0.01378504216286931,
BSG,0.07055289906339658,-0.0016006358193305073
ADAMTS3,0.03143467544782394,-0.016821761535298605
CD34,0.032684357309966015,-0.05131054037042311
PLAT,0.03698673808346392,0.05151750896535153
NTF3,0.029397285598892046,-0.01671067926607834
CKLF,0.006282583426965037,0.07607305461325997
CD24,-0.012561727956227195,-0.00342421044974757
HSP90AA1,-0.07989640945840458,0.03714978614461358
BMP4,0.06814364877714675,0.05873207888938851
SCGB3A1,0.003540890647718865,0.015455914186342384
IGFBP4,-0.010159749653971858,0.024117319783463462
RSPO4,,-0.018460467690813387
LEFTY2,0.039250816958396786,0.004155206026385856
ANGPTL2,-0.015043640128949076,0.052545479667375404
LRIG2,0.01644137306316332,0.02895646185118529
ICOSLG,-0.0205594626685116,0.03610974729800395
WIF1,,-0.01716079283469864
NPPC,0.03401718418108453,-0.0032242342916027466
LYZ,0.009902067402790414,0.0008296757639687411
EREG,-0.037454542311279516,-0.006175064718533805
SPTAN1,0.03327426129117773,-0.0061059925104629004
PTH2,,-0.0031382545316049042
COL8A1,0.07465391630310728,-0.020419799321733666
GSTM2,-0.022839521671535884,-0.039192305780104755
SPX,-0.01860430090072497,-0.04543020570890702
MFGE8,0.0503336945424372,0.014329983559723727
TGFA,-0.043829082339648995,0.0393012649429308
SLIT2,0.0242065869642851,0.02424523634334786
PLTP,0.006348577058761014,0.06709736355182894
APOD,0.06324238639752915,-0.007920398488548025
B2M,0.038791442254328824,0.09853777755507402
OMG,0.06628776626475522,0.0221479228277715
CXCL3,0.00780518704045607,-0.0006756631353499271
CXCL10,-0.019054205177909612,0.04975049682436777
RSPO3,-0.0015686315353167731,0.0002107423540411661
CORT,-0.021040326530297252,-0.03070223362797584
NCAN,0.07318847959050834,-0.021978062769308523
PRG4,0.04370177081247062,0.002375256479949411
TGM2,-0.040174508683005275,0.008209614982108957
VEGFC,-0.02374684844614771,-0.006527786128319433
WNT6,-0.027545726178316327,-0.024500053355816485
NRG4,,-0.02437752655526736
PMCH,0.02752578523818092,-0.014035573300032798
COL9A1,0.002705414373544324,0.0848297086047797
GDF11,0.05375974871482032,-0.003962752676966187
IL24,-0.013983524742156339,
SORBS1,0.038220198073659506,0.05906030636114732
DLL1,0.11026003555552072,-0.029296209675441266
TLN1,-0.02538931623223906,0.05949174266397161
COL2A1,-0.030569818220753938,-0.02956819633409473
SHH,-0.01606428641508148,0.0475363450731996
PON2,0.07742477853161986,0.038359732445679896
ICAM5,-0.017221369488301108,0.010096466144777166
HPX,0.04255418050170829,-0.029393346311794376
SFRP2,0.01904650798716475,0.04914879223832757
CD70,0.008079818784592616,-0.023777891171852264
HP,-0.02337221660020075,0.019462583881562193
CXCL2,0.052946174886027784,0.057254302215497835
NPPB,0.015900355014027638,-0.020977614938758753
CCK,0.0012468046436432886,0.03739676473689684
SEMA6A,0.007060518536281035,0.04261155594578054
IRAK4,0.03393922970686326,-0.04631900583041287
GSTP1,0.03370550433437673,0.05220886417741217
VCAM1,0.003964086271723837,-0.04355527964432321
NXPH3,0.047925090266800245,-0.03507853873478997
MTMR4,-0.011346582523591149,-0.0013662008402801097
LAMC2,0.007631656970884885,0.1753908869090022
IL10,0.04617494969677799,0.04151510993671132
SEMA4D,-0.0012006510006428528,0.004429107130229657
TRH,0.013200969543333453,-0.03603868782884178
SEMA6D,-0.020201500425132832,0.011247726253782168
CEL,0.04088234458086509,-0.02271017027904973
PDCD1LG2,0.010561585024317388,0.07473380489667542
SPINT1,0.04361124754341086,-0.007179430430671045
CTHRC1,0.01730007426074191,-0.030300992755711083
PODXL,0.042969330910972645,0.008021677531102533
JAM3,-0.03174443885600249,-0.004023954820347735
TGFB2,-0.016693882975902637,-0.01871657853476722
COL18A1,-0.003717969840105367,0.05144171185416974
NODAL,0.16645144633619666,0.03119895257846337
INHBB,-0.024157770592758563,0.012972618319140828
LCN1,0.1198648366984568,
ARF4,0.09588813223489795,0.0029023528512826216
CXCL14,-0.04684179319581482,0.0071507873026678695
LIF,-0.023767695207169835,0.049303652373215885
IL17B,0.025676357180467298,-0.019382641470029216
MMP1,0.012152412042392187,-0.014035572188501273
MATN1,0.019722098114518166,-0.019975892859371062
ADAM28,0.005861711600740767,0.01230742275904633
TCN2,0.06283164692446472,-0.035589630926000385
THPO,,-0.01732816181564588
CUBN,-0.022815761655003628,-0.029441021815311337
TIMP3,0.031396138766125514,0.04652275565351801
PIGF,0.027281419484116994,-0.0368507000570472
CRH,0.032730647368208035,-0.03146947144190661
BDNF,0.021293161934440606,0.03340526009451976
CCL5,-0.012217868791459467,-0.03531731173137732
GAD1,0.04390755125645441,-0.015992424278932885
COL14A1,0.03075774047386515,0.06251604916521873
HLA-A,-0.02889155541315616,0.02088356803635759
FGF18,-0.022875083482795974,-0.008797717040687995
ADM,-0.010116594696380916,-0.028462983952794684
GNAI2,0.04686714444057965,0.025376084866197385
COL11A1,0.0516376756869675,0.04391549972009348
NUCB2,-0.00570698500427218,-0.024715553946187362
CXCL1,-0.03251269235914767,-0.020229846209586514
VCAN,0.056479479717601457,-0.009506405128886121
MMP7,-0.05790235071216551,0.02175011431084843
PTPN6,-0.004296092896751439,0.02405661802050411
