,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.0010707205689095309,0.08989949343381233,0.08768326738784779,-0.04038266131745945,0.02722240428284678,0.0017278167520711335,-0.0014596980484557532,0.1170682716788141,0.2714762363660131,0.046153869011502126,0.01907426897211031,0.07775722431584206,0.05208827905164381,0.042054249441105564,0.043276440865063076,0.048710384345238215,0.03164373804049952,-0.042596047980560756,0.002892995541436375,-0.08769338540759289,-0.10285989431483938
MIA,0.05616668753744755,0.034765450541497066,0.010327825010259306,0.0373544079770452,-0.04566053205644402,0.057773437463876115,-0.01890305784597752,0.03875272215507404,0.09428340653831552,0.09449007807939085,0.029879471801521274,,-0.006138099986518575,-0.002458343584705971,0.002395824401899811,0.13347071484521394,0.014640531699848244,-0.017096821857501183,0.0569163398961416,0.10830464723935504,0.08222141070936678
COL4A4,0.019162498605739747,0.07575538674342859,0.02869393627429919,-0.03146035314180667,-0.05553186135632428,0.0005030956678922146,0.04137225803919984,-0.03548759163906758,0.0007552477983826349,0.06083826302079154,-0.01244999741813866,,,0.03754602142836647,0.24810543739777355,0.07848003168133114,0.06400772316866143,0.03728420426606357,0.11722729566569409,-0.05929885645273452,0.1537439817239146
TAC1,0.0016388567965400385,0.01886019759164121,0.034404618665448826,0.005136168857346993,0.08788473192967841,0.054002671347731034,-0.03528974345142863,-0.12887760240571067,-0.21056288719605074,-0.03755282887904047,-0.02350873224587404,-0.09387509642947334,,-0.07577900876883836,,,,,-0.01796745535491317,0.0409249198550485,-0.12258862172810465
RARRES2,-0.013892219906836856,0.04022395025114366,-0.033593136265891464,0.05432915044837013,0.04307645658866602,0.04857934646456355,-0.05126442683524481,0.11887264334022499,0.30794450796741735,-0.09154285771541211,0.0017506952864927506,-0.0057967370920319365,-0.05288786422736709,0.07381924349819244,-0.06227113859554547,-0.015378332551645868,-0.0558804831988101,0.0245749135657835,-0.03543312561695756,0.02477224096898102,0.20038659698416714
FGF7,-0.009340588481979875,-0.008119056788910749,,0.01693655445903858,0.01734570580770709,0.007086231555822045,0.052168969666215134,-0.0018417904202391883,0.10560173898610271,0.007234985000012897,0.0431047683600263,0.03605561656049043,0.07277389335680473,0.05939428536828886,-0.01556163516818257,0.026002498441722064,-0.017243656739218353,0.012890534902146302,0.022415925891902062,0.07564193047843715,0.07341014582712271
EFNA2,,,,,,,,,,,,,,,,,-0.008106575256799293,,,,
HBEGF,0.0213718940984592,0.10171595894376596,0.07741181480278451,0.018520721672263003,0.06431413827830662,0.03470418859806997,-0.0127415625041415,0.185478392909961,0.12730458683136697,0.07523317509974808,0.04319753294704774,0.13356031111438016,0.11368309098990242,0.03492316869147356,-0.02322930122560259,-0.043330293817082755,0.05433298874137658,0.045061831164997714,0.010829778441147476,0.031737237026907734,0.18242267994792824
CSF3,,-0.028118692567879265,,,-0.017033015386522278,0.02037540260960983,-0.0353953577883945,,-0.033163885094914025,,,,0.0015024646505209076,,,-0.063759908656216,-0.06320862590731194,,-0.04445688880203098,-0.005959465453014459,0.10830754377669567
PI3,,-0.08858262208532704,-0.026783963853229134,,0.01841542086757354,-0.049088442096345906,-0.05043606176462428,,-0.005170777876623527,,,,,,,-0.052322963397216656,-0.12942555454104765,0.10113876135403206,0.029440519138926844,0.031408745229721875,0.10079178185625003
PCSK1N,0.03966535284206884,0.05097744058017197,0.03723487004458387,0.03245600676429624,0.009787066495990633,-0.028812398262331257,0.014582484562063232,-0.036127811436436216,-0.07770903721063381,0.08879143469383748,0.005070431850659334,-0.09931328019513526,0.06653390540517484,-0.07050759659802033,-0.013095447119516898,-0.02034902288633505,0.06110069564659731,0.039048131034547,0.05039702272131643,0.06453225670032549,-0.19321597553229294
NTS,,,,,,,0.010181625880178229,0.059663557748695646,-0.01505733942408228,-0.014604436386754075,0.002940469669431649,0.02822065999709753,,,,-0.01593480232436173,0.05463800987757173,,7.842314958805085e-05,-0.0014713916580327445,
SFRP1,-0.03475969995504451,0.03862713084202523,0.030434912510906315,0.043913496327522714,,-0.008210880795216377,0.02894716012249058,0.12491633880224584,-0.025097598618666277,-0.025623551548228696,-0.003956273075259564,0.12559752749466643,0.10306874926892048,-0.0052115107641770055,0.05082417906619714,0.09270035213177487,0.0785435293213323,0.04170882662532906,0.006399467788782657,0.030585125891758547,-0.03167971036371548
CXCL13,,,,0.04709729128588032,-0.0002637830770258715,,0.026977620672631385,,,,,,0.09264020650718977,,,-0.02965362334246595,-0.008206548531585416,,0.03093203324253186,,0.03486222684102473
MICA,0.014947973367089714,0.008255803824158891,0.052558149226787386,0.0413217336473011,0.042668268763120604,0.05965944642610786,-0.04982309252940553,0.06309706418190301,0.15322449631480345,0.0019322190261121441,0.06865197007001182,8.842520868227182e-05,0.044632772737236474,0.03921966905256691,0.007056152502131088,0.025008451324401947,0.0990068122273287,-0.01650075681326744,0.02842739931114405,0.05541830878586871,0.09626655505391046
TG,-0.022767370451903475,-0.03526232320648124,0.03896639378177374,0.010996104526405225,,-0.015589600152228284,-0.03225837965723217,-0.016682261986581206,0.051703317626854414,-0.01438036057717276,0.0028628637979959673,,0.10943366387700254,0.021312202806348844,-0.018800861221566472,-0.00806138311272551,-0.002670849815077809,,0.006280075890588018,0.05200944963210791,0.035225473331179744
ADA,0.0007039440399835378,0.006562912176760063,0.0019197223621368745,0.04197876964046094,-0.04086424210740512,-0.008560773827758172,0.006426400908042404,0.05117411352021979,0.22832873678343535,0.03263233952944446,0.04065094028589017,0.10639383866078887,0.1011708035498703,0.04120334990155045,-0.07314567850847899,0.08379464546130988,-0.010585830543762595,-0.05613644365839435,-0.02660724591518234,0.025374738958210553,-0.0685176941122047
LAMC3,0.016396622048253016,0.04889335227451161,0.10762960847535445,-0.025411003627843737,0.05526737634473146,-0.017784017815646112,0.02036358983564812,0.0742275444789413,0.29489642892532475,0.10179386596888679,0.050029829234326556,-0.0010083673013675473,0.003661592702571675,0.006688018956114186,-0.035812364247242004,0.03561432885346452,0.005472607050426542,0.015362583884172252,-0.0518759617205972,-0.07831475414053013,-0.0626571414328286
CCL7,,,-0.022046620235045156,,,0.013013541466057496,-0.001093090176822649,,,,,,,,,0.0026752590276758834,,,,0.05915602821078006,0.09203223608707777
NGF,,-0.014895400134161263,-0.0038935536943813915,,,0.038545053380981395,-0.0019791380298462002,-0.009273433813216547,,,,-0.05198534376459667,0.049248266111836185,,0.13115431588074683,-0.0013106597277958596,-0.03421219360903098,,0.04855831935066648,-0.03165311571589433,0.0741211516161135
TNFSF15,,-0.03654428622380086,,,,0.006944115707302889,0.07977925574938534,0.05256546719121414,,,,,0.002591296812257566,,-0.054549306835304644,0.013611451712068567,,,0.026202854162215433,0.033457567063537454,0.044373074357524
HMGB1,-0.020595533034431204,0.14557011649664658,-0.0060529482535660265,0.062226536299509055,0.04936905087643617,0.05088115965640076,0.03731053859909345,0.08845181360652908,0.2573950086540563,-0.0067556379733876475,0.02309253945426874,0.03419985881570286,0.11467157015577736,-0.0015382906208169223,0.11924824784797854,-0.0067520049433989725,0.05841099032023663,-0.014426067099740513,0.04876420485531727,0.025058337033179782,0.01866782927488403
ITGB3BP,0.0466590183243886,0.014373028806334892,0.06019615963380875,0.1179244668984309,0.09760927701566177,-0.0065591677874647005,-0.0068655934424715365,0.21390690278837712,0.21479465275778437,0.012733986852333366,-0.004146194043886768,0.030591859203292847,0.05515533791744904,0.10981913245903585,0.007803436437993375,0.014950883235982353,-0.03642440975884387,0.018534426253202917,0.004762901406560904,0.05325201616092286,0.07254146638951382
AANAT,,0.01162690451334092,-0.030325315425451603,,,0.0190111796537584,0.048443872467752856,,0.005644720081395757,0.000444002353698041,0.0004188708206298179,0.024726623312231313,,-0.001747884651818028,,0.01751901908733414,0.11049834783460126,-0.007442062441917029,,0.0328182044919376,-0.014649705284293994
RELN,0.0021388228412622646,0.06517696674576605,0.06234160882082862,0.009822652366203166,0.15619456613879143,0.0663710796390266,0.04093664738203545,-0.08182646309266776,-0.06638976519391586,0.000794582756738456,0.006210975727586927,0.01923332482389393,,-0.03686205299586942,-0.07241773158200299,,,-0.028620122684332058,-0.011264025354163997,,-0.022900099499513445
IL15,-0.020915270785785516,-0.0041933315500004556,0.03387420621795243,0.07084394064177184,,-0.013078486565062948,0.030463948543637293,-0.002814883076127644,0.06849987125885475,-0.00468185000416664,-0.010621568319117562,0.1333216489138172,0.0015234508795170625,-0.00013478366373296066,-0.0187191413833963,-0.01766066901978227,-0.025675434549293965,0.02777461952414256,-0.027730007372720557,-0.028790639393139725,0.05247813013328296
UTS2,,,,,,,,,0.1504721494043665,,,,,,,0.020110692511236112,,,,,
BSG,0.057260056403876686,0.07848360250783855,0.06917445697898328,0.0052098973618404714,0.026220362717084878,-0.10055018704504062,0.05253088932086526,0.12512975070616908,-0.016361676422245716,0.1350711827940755,0.02981625547028016,-0.0867081703306976,-0.04126808121581303,0.07934253380294486,-0.009598194786530125,0.08651766743556522,-0.06379770274443539,0.08939833305343249,0.03087077226303201,0.1343950049633101,0.08923279090355166
ADAMTS3,-0.023526028103410555,0.08459287484444063,0.07488954180785205,0.03482431578914567,,0.008704420368118325,0.05589726169461677,-0.008093677689190974,0.3273211880692374,0.03801809986850112,-0.03943434316318415,0.020767218679656193,0.03997767129278113,0.006739985627151399,,0.06879164800612549,0.11549570660914814,0.05418027268319353,-0.010350499381778282,0.11343933791665714,-0.005803393801727611
CD34,0.022836985517131612,0.03359232286499786,0.03705384277648339,-0.025326777236522185,0.05907341205454378,0.013246079334232507,0.009312028374689155,0.05325347680411233,0.19138901238732142,0.04833870239734961,-0.043965401160725975,-0.013919653497600399,0.032920070574607795,-0.02335907753354767,0.021773926487005192,0.018600190133165304,0.08289447297406902,-0.0473099331527528,0.04191821262162688,-0.01649758702480955,-0.015514446047611744
CCL23,,,,,,,,,0.037328363793694905,,,,,,,,,,,,
PLAT,0.02897288566542056,0.12859728242479201,0.07581023288976987,0.0538349378652161,0.0010009496001666292,0.07514600240059544,0.0781611308242735,0.16107917442989003,0.29162607242106303,0.12539004457907124,0.015452272146599987,-0.04710873068140405,-0.04090116038281561,0.04923531567721465,-0.0502421470774035,0.09275617522813184,0.14294410948039987,0.03870911881056448,0.0713319395043207,0.04004093814809618,-0.044177327843944
NTF3,,,,,,,,,,,0.019882495884329686,,0.0015480040131583771,,,-0.013864274246707308,0.05350375530736866,,-0.028249786776218096,,
LTA,,,,0.0019834156125183447,,0.013978136579692126,,,,0.0017574964094452257,,,,0.015871375438727152,,,,,,-0.05055803836492027,
CKLF,-0.006778179257706666,0.0716514485484129,-0.0019312681886212775,0.0350409013767323,0.061723985171616286,0.03570531016221569,0.02479363364722739,0.10074622958253565,0.2858781118049782,0.019643983212833387,-0.011751771673455038,0.06188561415992819,0.10684576879091166,0.10737612302126251,0.014747032916924153,0.08461429667084405,0.10657254254372796,-0.04416318326612411,0.06504852818802513,0.03890060524624597,0.06592727466757681
APELA,,,,,,,,,,,,,-0.005014131448519014,,,,,,,,
CD24,0.01951840208379811,-0.009867229903245149,0.05822689278049358,0.09041424351064287,-0.001258223507918003,0.024297505017502122,0.022464753265009886,0.15193831602305471,0.0651990383951261,-0.09075158653001744,0.055297867925443694,-0.04124783009334231,0.11154194566795711,-0.022266028252515828,0.02361312582717722,0.007470602111109499,0.05334518732755486,0.0010409692852390486,0.029794242813388726,0.039985443904867225,0.04556224158002837
HSP90AA1,-0.08633142393278515,-0.030967760569773666,-0.02235716061703189,0.05042788284387943,-0.13363178700207867,-0.06223018177149204,-0.04940967537110244,-0.12356719311769727,-0.31300716823615365,-0.01775381690193299,-0.04202173910418776,-0.17745080376393554,0.005128270489061009,-0.08885943017072455,0.11881460696189478,-0.13586467003812294,-0.10458706992679254,-0.020043943661161478,-0.006713703859362376,-0.011552802851570693,-0.09238543858468139
BMP4,0.13526944548039055,-0.03226956232250787,-0.008325621913721638,-0.009696132585281032,0.015183969880019209,0.026457622775774004,-0.03021046513820736,0.16316271702743787,-0.03425660840953011,-0.04106179050601352,0.01075650417290309,0.04667704613606726,-0.013329679567973325,0.014866892760472913,0.0966193017890916,-0.014215650098359733,0.07367511397813961,0.11003376409079628,0.0562670233100884,0.05117084209269548,0.027492592882648048
SCGB3A1,,,-0.0012318375112603125,,0.0006946938568380927,,0.044091812927625935,-0.00868062311799823,,,0.03373628615069178,0.06950529185771542,0.002500422543860753,0.018215567293915567,0.046894334895955306,0.029877347581986423,-0.03867831894603781,,0.04353624088417168,0.018070750451390855,-0.04199211376813759
IGFBP4,-0.03289038624105502,0.07334495911245202,0.07989738125387924,-0.015427639518610021,0.04125512111151108,0.01028951405539639,0.01518819628006141,0.15836244859465687,0.23178165330520797,0.07047267167519326,0.03885908454353206,0.03674130230391523,0.06920978974533835,0.007166402326896392,0.03891662470913158,-0.03602694103540925,-0.004443875676836859,0.005408182621439639,0.03344570315207486,-0.06323683760328674,-0.07802374218773012
RSPO4,,0.05646894399458173,,0.05277137873019491,,0.030507459778845024,-0.061316412826965594,,,0.03163851602231592,0.024237541332831885,,,-0.016144830774003437,0.03362648678100906,,,,0.022008252180930266,-0.018778666593974952,0.0023847502194754926
LEFTY2,0.0717728173369052,-0.011142881223280561,0.045853042007374945,0.001585849433809506,0.13877336224177056,-0.004739587036958099,-0.00647857640465186,0.06240520534092534,0.28795197304367426,0.05831221303241246,-0.0031780193810100436,0.05365032594319907,-0.015390315612732727,-0.013732041638523537,,0.0048548856253657485,0.011051763904045813,0.017419985509950314,0.00679937064104698,0.012465553093673339,-0.04070594991078988
PF4,,,0.024308099217545592,0.009805330891551061,,-0.004922252199412014,,,,,,,,,,,-0.03178508913594336,,,-0.017804224770894925,-0.04910511330658632
ANGPTL2,0.009371435323960365,-0.012037164201004502,0.04978938417468874,0.05455415815083245,0.112146069065562,0.04864270502254384,0.053158796528541545,0.22268167472143144,0.2209449881523436,0.05286447796487657,0.004434447911352031,0.1366601546552756,-0.005570368421803059,0.10810499962928358,-0.03609131599729725,0.07642553775433943,0.10601266063690769,-0.002696091757680519,0.03362879049687991,0.07478425343808698,-0.013963110211064176
LRIG2,-0.006634454159633264,0.05990221931662944,0.01772053393372136,0.00956480195683701,-0.03570364226428892,0.035993734356707746,0.07433888380765617,0.0993170918830319,0.10809085083071582,0.002704319443719579,0.022632467195438745,0.015625247032199824,0.1658559039465753,0.029460300953618065,-0.04583799070914775,0.04252774320806997,0.007739760227484531,-0.03369065608135367,-0.05826304895779947,0.06964091025001755,0.029404008623436076
ICOSLG,0.0503335641771734,-0.027677801860536477,0.023434635357206014,0.047960140885157654,0.03041394587181447,0.030327200379389775,0.07562389995092414,0.12568573697265492,0.162248621671314,0.03143393271494881,-0.007913966692852692,0.17522377675507056,0.03561387819362015,0.0017721048820541116,-0.0336477416864253,0.016565516175698368,0.12232293976059111,0.054165552121456,0.03506547214843879,0.033062178921097744,-0.02433925730941064
WIF1,,-0.083366957644757,-0.07034358754982131,,-0.025854438692297716,,0.004754273524252798,-0.120106387774601,-0.1999006867240326,-0.04534180981063463,0.013122781151214007,-0.11639281543707955,,-0.03330253756341176,,,,,0.0417539700208006,,0.010746466988790941
NPPC,0.01157387176287015,0.0060778547993902855,0.04510322986141503,,0.01593064983837048,-0.023706280799751754,-0.012340712127686724,0.025039469579401723,-0.04954973614786566,0.017498481241154502,0.0036298412339541403,0.03148585073425666,,0.07612491739825755,-0.05393681594085648,-0.033402542415277084,0.047170717481040216,0.09827663853020954,-0.07760620234127516,,-0.067432094689985
LYZ,-0.012504692858026575,-0.011858592580551988,0.06827469655672029,0.033501468664441925,0.010833436726599623,0.015977754990096647,-0.013767744313063043,0.019039270352944896,0.14557052511451377,0.022013182119260184,0.012268442913739333,0.08967424306143426,0.07695078807170691,0.0424865609680636,-0.010669835475195956,0.04612087136663293,0.032724279032982924,0.03279019941233346,0.03559175206176042,-0.019208981653710006,-0.04028962041314885
EREG,,,,,0.03899839194748927,,0.02956292565400578,,,,,-0.04153283945798185,0.07344605758769779,,,-0.021816585181719826,-0.053407171461437496,,0.010344564836989948,0.030966747087061743,-0.052012804476179786
SPTAN1,0.013295821193269114,0.1542869415948751,-0.023748227915710303,-0.026118467645671484,0.026919371490283183,-0.021125381247805348,0.040348540850258775,-0.0335365195687907,-0.08727983325814334,-0.006340562410033391,-0.03948923997506578,-0.1693691204716467,0.12077564601720163,0.003506817361267251,0.04262314149159318,0.038253523449500865,0.052303352852463424,0.036077051351671746,0.021410311152899836,-0.0236964319448875,-0.15669893170508847
PTH2,,,,,,,,,,,,,,,,,,,-0.009510404748501301,,
LIPC,0.02795004468361772,0.01650726724892038,-0.033179924283882195,-0.005576383572041998,,-0.009474989276048581,-0.0025652268454869867,-0.0022439855653783617,0.07794771810657579,0.0012361095752664048,,0.047231934637109105,0.04783245950903357,0.07038869011255047,-0.04940806095343785,,,-0.026152313217687264,,0.055541244240700074,-0.06190365612027298
COL8A1,0.00349014110763186,0.061606693898515016,0.06856290645125683,-0.028833622125196284,-0.009335966340795504,0.0014023495622827568,0.08257930888550429,0.10958536668406478,0.09508267404350333,0.014382118049710842,0.016632264476834035,0.040475753538515624,-0.08586115131192754,0.10255693893430312,-0.05659806096626079,0.07314052839185146,0.01046050866688314,0.05488266464519652,0.033678792425191714,-0.014318832625775317,0.10096722070936176
GSTM2,0.0011371920675825326,0.13901604824959676,0.06569591797222822,-0.008898436024882148,0.037159515543644786,0.043202703923906974,-0.023767846014678417,-0.010113662000894459,0.15628508585993064,0.003669826263175992,0.0032380375569927267,0.005917084170949604,0.0026617884133276846,0.03035846207363423,-0.07278763155504896,0.03151826898338629,0.0024150851053928403,-0.0010684121655664218,0.037842470980012304,0.07186119211371342,0.03817254325605375
SPX,-0.007015593407435837,0.10489535337336381,0.010182392528489856,0.02056140670893109,,0.08119878678446252,0.017908157245761,-0.06014546795671549,-0.06668842045314692,-0.006004388609086074,-0.031219674676488566,0.05881906561843763,,-0.09142994768741183,,0.006410808088616828,0.06498253749349149,-0.03786293141510852,-0.03523032967309072,0.04539682351891228,-0.0809749570065406
MFGE8,0.029088480596271653,0.016134638502884387,0.03170647098038792,-0.003764994618055618,0.0595405862997856,-0.006463771884958445,-0.003950747964900128,0.05472280889943099,0.07136401204555799,-0.015557215848859678,-0.019174510507008417,-0.11894676093268741,-0.07137817206143016,0.03577753627423252,-0.02254450960019429,0.02030732580611168,-0.01434479647389412,0.05855927443471284,-0.014194334475478907,-0.033970999003208324,0.04035183894062237
TGFA,0.044531602568388784,-0.05638068173671313,0.0006191555226868199,0.049683337588393287,0.0392986578146234,-0.007623816958178091,0.033294473154481426,0.16248394969959948,0.08670310445830796,0.09089530480728962,0.037993490119243876,0.06476911332615891,0.03707185720188128,0.055809329918924504,-0.07104702793327583,0.05475789083399532,0.03194241102952171,-0.06575067366710458,0.020832735316946335,0.17108517346122445,0.07534863413142101
SLIT2,-0.012180769906020402,-0.03484237453615013,0.019762314890560632,0.0017218047315519485,-0.017049727719095204,-0.03952357803626259,-0.00503472156382067,-0.024247550474066924,-0.05995957479397956,-0.02054488378741469,0.01463914392124607,-0.09844265569352345,-0.015413489756393268,-0.042224540774504826,0.0842706736003264,0.04859982793195644,0.10065669819080383,0.015114702575628962,0.03544342141550824,0.029697387807745963,0.11211970707609263
PLTP,-0.02302589438774408,0.09390153877993694,-0.043573158235932476,0.007909859760956416,0.12758965853889573,-0.05937452511271372,-0.04552711431707404,0.1160758070193999,0.2845077852418156,-0.03168705417256123,0.012228167440003256,0.13468018887400496,0.0449920818549317,0.06640958357310255,0.03199156776952759,0.05578557878887258,0.06686961038393907,-0.03294685220382792,0.031490447755387826,-0.06311121931678083,-0.0598610142903995
APOD,0.021801595226504662,0.12289702371196545,0.015210495934095541,-0.008916579645942743,0.06334039997585282,-0.005284762885131291,0.08891537277558224,-0.04477400919129118,0.10040745762502104,-0.05716979055016491,0.017570392760945082,0.12209362033411285,0.028397605833986424,-0.028718315952523252,-0.038811480463282866,0.1709401501277441,0.07488963213639117,-0.04412512060698123,-0.02626865208053484,-0.11782681164308878,-0.1367178597637654
B2M,0.05835491120799171,0.09724470313271402,0.11952965372828746,-0.07291402843933734,0.06906189847328766,0.03571601044714831,-0.014194863549196276,0.11278111964012213,0.32126007214904506,-0.09575682720885154,0.043492260271617955,0.18286789230610892,0.10685173788244604,0.13134385616415759,-0.056550735099365,0.12660425248248278,0.08947408597352456,0.05316551210185709,0.0276012569690424,-0.10150918974142298,-0.10791726045723998
OMG,0.008811445508584462,0.1258773571604959,-0.006059447714483649,0.011377767939663525,0.13110539950900083,0.07093189804501493,0.07927340914857367,-0.022223363447754132,-0.06986502098979167,-0.10029059120795902,-0.023728002937060164,0.10329988519882509,0.08513695166220195,-0.03223434635197414,0.02632157975951036,0.10241622827786508,0.05992317848729973,-0.005638154922034824,0.04904229043590908,0.05630911041963189,-0.14366835406982362
CXCL3,-0.012748274336796355,-0.1101998320259734,-0.013854857295395612,0.025193031184714266,-0.029038780618068298,0.06775218525183077,-0.006329167191409311,,0.021652963076700272,0.08784374923788718,-0.0344793361787329,0.04784933807291773,0.11490186393222943,-0.03140470184153266,,0.030395551643419567,-0.036349388181557564,-0.04648449408856156,-0.04562077320509804,0.030070765538735812,0.10830568290895207
