,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.004077168835765757,,,,,,,,,,,,0.03215100516596388,,-0.026622502921564158,,
BMP1,-0.012811475198404754,-0.020485291302561066,0.040234569696535855,0.033435843556762865,-0.09317343854863543,0.008436405051842932,-0.013036403025752917,-0.0031067627507781466,0.06341845933027525,0.008800876705827477,0.02616089100323183,0.046456238251866816,0.06297898239907311,0.0018417287570701502,0.0571994758007081,0.031086346899867407,-0.10510686295401407,-0.044890322581479555,0.07926503939611003,0.05622429202305024,0.15102008418495794,0.03400966558628495,0.04404054162800564,0.12667016546948587,0.037640083594848425
NDP,0.04922560206087704,-0.059505584831331323,-1.9153532709721717e-05,0.0004725828873388903,-0.04634981745919433,-0.06752785110839585,0.0913025065687244,0.009670782522087877,-0.003567128659993203,0.059479755124570606,0.011417878475484443,0.0203191467191015,0.03881716876510363,-0.028606284721978775,0.08882644374599513,-0.021587085293713067,-0.024345977468103706,0.013902298366494627,0.05302633181374093,0.029551915798731003,0.14657717675853266,-0.041271092683317974,0.015409568307675087,-0.006256515843832445,0.03769405461951364
TNFSF18,0.08813400354687313,-0.03852283061329989,0.006025459993684612,0.08706109662098889,,,,0.027946286643000126,0.017010076369522432,0.00025070294069425117,,,,,0.014148451709648938,,0.07121006337668863,,,,0.023841517131697628,,-0.03790530638829669,0.08556970567506675,
IL36G,,,,,,,,,,,,,,0.03542967267853303,,,,,,,,,,,
RTN4,0.036055833699944605,0.03625680545242576,0.013425453341188954,0.0033254234400086702,-0.03885105572621999,0.036958495724157554,0.01752869465753522,0.023578010453609802,-0.051640738754719494,0.0433336366043867,0.056022127161430554,-0.0318989427149803,-0.005636364827723672,-0.08858362439535192,0.027916020918168537,0.045306479587805606,-0.04178413810226051,-0.030927707779856563,-0.10067127670537514,-0.10950040074167329,-0.20216972940034383,0.016675718455579792,0.006164342670249547,-0.12873623519378566,0.11750643317157988
HEBP1,-0.014869488649710914,0.08652284980194488,-0.019002304097676715,0.03575515468023176,0.06568361645993359,-0.028141167258247515,-0.008635977029194868,0.017697244400391287,0.01631390976300513,-0.006118588114941701,0.00017237283522978755,0.04615546324739106,0.018663096454991635,-0.02622378974614544,0.12532846697646005,-0.08173552480063757,-0.07251598025247669,0.011372634727509136,-0.004010280960277943,0.07578358901148172,0.035139847899989446,-0.057463852216126814,0.10669906667319175,0.020221986381751055,-0.00849882994233027
WNT7B,0.049502949550928814,0.024399364396890208,0.050304338989055085,-0.04006752350485774,-0.0570826117648605,0.051744878109337006,0.0270040463405502,0.001013730581779519,-0.03965860353336408,0.006341040416063866,-0.01858373501061511,,0.04151456646355728,-0.025151472418736963,0.07462174292012093,-0.010409669159372461,,0.011055320097578054,0.02310547362083611,-0.011395385428977552,0.0631637318056043,0.009992175538681654,0.0401731870948051,0.041164104408117415,-0.01697510584432698
PTMA,0.031890563766779026,0.038047075628597646,-0.03754352843051109,0.004741111728963826,-0.10090949786792103,-0.013827496918446154,0.006047283778205576,0.009899858915320688,-0.029234775184528786,0.0007203835901053085,0.006172916619202873,0.06653984598480274,0.13039384661995523,0.0006928770986657659,0.015313922268401968,-0.10630497273444298,0.03147672161954455,-0.08635022115348999,-0.09792723725415778,-0.07018755270668357,-0.21735848233323402,0.03720866109566212,-0.054329377154225124,0.055530499355321686,-0.031216050553913684
FASLG,0.012236296792268722,,,,,,,,,,,,,,,,,,,,,,-0.03528887788355886,,
CEACAM1,0.017776808156533368,,0.007816255243529037,0.06805348675027838,,0.036325473835926714,0.02902001535988122,,0.11853629218158959,-0.012828927360863029,,,,,,0.15895193605274816,0.05219472162605348,0.04062501759034772,-0.009493046848848018,-0.028312938112242725,0.09679651333943887,0.043320608453555766,0.03685068512462351,,
PDAP1,-0.06874971645937435,-0.08346516903547514,0.016631729761177005,0.0070060087302476004,0.013948947764638037,0.05600022791876939,-0.049635085532160915,-0.01808387227122762,0.039892049133953646,0.06495380914846592,-0.02227495268745956,-0.0034995211808213464,0.08104077581887772,0.0292816148391589,-0.05338207350368238,-0.007055102386244159,-0.07298676618822765,0.017078403000269807,-0.09936095269918269,-0.0351739964771883,0.015200974137073974,-0.020258388659133878,0.045481137557472795,0.02235154825998187,0.07741333616555582
