,UKF251,ZH8811Abulk
BMP1,0.020065322972819863,0.0045668268753535956
NDP,0.08681448988226981,0.01305165067799215
TNFSF18,-0.02404630053698345,
RTN4,-0.008433829173658997,0.008526650242576856
HEBP1,0.022604384332762125,0.021317279489818226
WNT7B,-0.013626139487029823,0.026894225751645837
PTMA,0.012255911220143663,-0.021366191416128635
CEACAM1,-0.016263643759820978,-0.017353588067248606
PDAP1,0.0451210845213388,-0.06120348678443644
QDPR,-0.0036139345304530444,0.03840061834165407
POMC,0.061453265406552354,-0.029716650527909345
CCL18,,-0.002842943718030276
CCL17,,-0.012311530796440389
VEGFD,-0.011138328191187485,
TNFSF13,,-0.023623978378072914
WNT5A,-0.009497311380197222,-0.0015760816905418746
CXCL8,0.005918888625440486,-0.05137871622638541
GRN,-0.019991478237577725,-0.0030244873087981318
MIA,0.021081881788644934,0.03985721807714523
COL4A4,-0.011050509781337255,0.024895474735015913
TAC1,-0.028605508301073355,
RARRES2,0.02844305907986141,0.023119287709987616
FGF7,-0.03205125366368693,0.029935966674690048
HBEGF,0.05010959041442908,-0.04028101317940722
CSF3,,0.02430118136641812
PI3,,-0.027811369249799333
PCSK1N,-0.04714791104042133,-0.026557541245437907
NTS,,-0.028721519764971202
SFRP1,0.031275445399968634,0.017604404459449934
CXCL13,-0.058387997456176045,-0.02765422238629375
MICA,-0.013969912818637705,-0.029606415743130252
TG,-0.0483694845421981,-0.01635894636936099
ADA,0.03377573460527527,0.01922774085163968
LAMC3,0.028756986028073164,-0.00650398101246694
CCL7,,-0.018452146848359496
NGF,,-0.02131075240380935
TNFSF15,,-0.017988771179763382
HMGB1,0.007086103014253664,-0.020935574806635816
ITGB3BP,0.044016496750788586,-0.05125448743709994
AANAT,,-0.01618773933468405
RELN,0.042687290616586,
IL15,-0.03898939928373263,0.04742580187965042
UTS2,,-0.01378504478508541
BSG,-0.0010561376401730556,0.0015896672101994938
ADAMTS3,0.0861628803561718,-0.027284819514379402
CD34,0.04200675241036547,-0.02256147121073189
PLAT,-0.029957567089612402,0.019806812404216247
NTF3,,-0.05116755190277949
LTA,-0.044733319865374745,
CKLF,0.019297112817228002,0.04437520408528166
CD24,0.028763300214013496,-0.029306077677363457
HSP90AA1,0.014461406922669688,-0.05750754059314379
BMP4,-0.039772180049920225,-0.03897954536024445
SCGB3A1,,0.07961024804689093
IGFBP4,0.017870543936159743,0.008873063404305302
RSPO4,-0.006698763016002384,
LEFTY2,0.05337251529976404,0.039102670807877424
PF4,-0.03270847988720502,
ANGPTL2,-0.017282369368676005,0.03567957829879544
LRIG2,0.0732387714504039,0.03359932082941276
ICOSLG,0.03570810737259139,-0.002614252402017149
NPPC,,0.02057504253896067
LYZ,-0.015233535131431938,-0.06467579537292018
EREG,,-0.02567727414488313
SPTAN1,0.02039344659124524,0.042326086380812596
LIPC,0.015995341131640743,
COL8A1,-0.05094141129641278,0.016691621222642655
GSTM2,0.01332361850031066,0.0076661593157123275
SPX,0.02343037327533994,0.004205313775047489
MFGE8,0.019901349824731122,-0.02610947315561512
TGFA,0.043570766126281524,0.019103211120724887
SLIT2,-0.04424133873905425,0.006263623509101536
PLTP,-0.014723542048086898,-0.027810760162192052
APOD,-0.013236445584146415,0.059477110996250304
B2M,-0.03345066671540708,0.022845304704640853
OMG,-0.04886268514283869,0.03098887459685586
CXCL3,0.033535522688467885,-0.005343391994740845
CXCL10,-0.034259134368199815,-0.019054208802435604
RSPO3,,0.017010758382138634
CORT,-0.023934519897516916,-0.021040330532626904
NCAN,0.03794425135415441,0.028398282015466684
PRG4,,0.0011752364549447462
ZG16B,-0.048965046336004264,
TGM2,0.012342771835922571,-0.016766450055920853
VEGFC,-0.02040563617636996,0.048177180800102394
WNT6,-0.020106841429742353,0.03732942534180989
PMCH,,-0.018755337108609615
COL9A1,0.020570564760273333,0.02012658828688735
GDF11,0.05367168781830445,-0.029158256381653005
IL24,,-0.013983527402128161
SORBS1,0.015777992916795734,-0.011868578606689717
DLL1,0.034099609707031214,0.0758026116722108
TLN1,0.021637310410952265,-0.014560320633009587
COL2A1,,-0.030569824035801045
SHH,,-0.012733035754936096
PON2,-0.04012316483752321,0.06777000651860632
ICAM5,-0.033398397900304445,-0.03908780550362953
HPX,,-0.03541405758645959
SFRP2,,0.04739632789185062
CD70,,-0.0036495659218012504
HP,,0.00421665031633777
CXCL2,0.006078684314147135,0.05353779692864134
NPPB,,-0.0015274426379118528
CCK,-0.048575164759231175,0.03298848218276775
SEMA6A,0.036678267193851456,0.031494606131372595
IRAK4,0.067249545752076,0.003106427929417295
GSTP1,0.023928018816131828,-0.0004188797964297248
VCAM1,0.043147089572335096,0.016199864887181274
NXPH3,0.06786844251205124,0.01306138409803188
MTMR4,0.07046059659284924,0.015377730962159292
LAMC2,,-0.017191471328254174
IL10,-0.0022359956471215414,-0.03272190598181316
SEMA4D,-0.0168252637028017,0.019249767187250955
TRH,,-0.01488854155143243
SEMA6D,-0.009887093886753226,0.06788338761533513
CEL,,0.062395571359778176
PDCD1LG2,-0.010766934774825017,-0.0016369317563685345
SPINT1,0.09126216892947528,0.09317616866085617
