,MGH258,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
MICA,-0.0069740759714087,-0.011693087901577748,0.004583715453579813,0.0586041134093258,0.02636673775842398,-0.013104928948320969,0.015697838054190193,0.006835418751445459,0.014239348087071637,-0.043988247872029665,0.12339254312056631,0.09272315252329408
TG,-0.028041390833384434,-0.011028118448065458,0.044802964418211806,0.10925955138858073,0.04532400958943744,,0.01940571309214197,-0.017749595587628578,-0.06376802889418111,0.07808231025533875,0.046049360912332075,-0.0025646056164859076
ADA,0.021436801446665335,-0.014044870432812539,0.027852092033268938,0.072285560737176,-0.04671536209325825,0.015528797564975725,0.09379784124075599,0.0238806511288308,-0.07877167668824614,0.017306580950109708,0.07182610951291458,0.13179664042892894
LAMC3,0.09764992994335125,-0.03978537074236818,0.0282686088032236,0.12315863918326803,-0.03447732046335526,0.016864862369306413,0.039800163535652,0.08038360470647593,0.08918105656127204,0.02930604536485623,0.13767194266228322,0.13813511760777805
CCL7,,0.03064386681429677,0.015137069011464707,,,,,,,0.0669160789672914,,-0.027477302682273094
NGF,,-0.03727258585162145,0.043668964060464055,,,-0.020181955600634863,0.0316077549107444,,,-0.023042524010583345,-0.014953980681033839,0.16578961434365727
TNFSF15,,-0.024208644335000404,-0.02360423920201647,,,,-0.028844049062083533,,,-0.01945058926011892,-0.020153069160369245,0.017367777510186574
HMGB1,-0.02361133764108143,-0.011226417021666745,0.022743694126200076,0.05943508469692761,0.017669702937905665,0.09627692893412414,0.07204115236107464,0.04916181400180484,-0.07011086839921975,0.03955488591297493,-0.0021851506040138093,-0.16860602896308433
ITGB3BP,-0.04455327792526616,0.0015355383559266078,0.05156591465618879,0.09366229614146546,-0.02167373118123337,0.022178416484310015,0.006352344394991512,0.03495436527359531,-0.0004646081827879797,0.006062826094719132,0.0300614382972702,-0.010238449693953796
AANAT,,-0.008388778258197695,-0.02126883119037334,-0.015657281523451548,-0.015806058426829212,0.008414919885055076,,-0.015850298395448385,0.026579321966770906,-0.01750320050782655,,-0.029072132101217743
RELN,0.01823127163474774,0.022592584433957993,-0.011939399572330794,-0.04594337661918096,-0.03479983844329767,-0.026825058760585493,,-0.017547648419125414,,,0.1177273379066651,
IL15,0.08192744123786114,0.016930828838050287,0.04289347930532099,0.024242690159535205,-0.0379645039971617,-0.008710205080565728,0.014161415621274006,-0.014700419172903646,-0.06334843896694893,0.024711741394891542,-0.01810051534840753,0.14326951144006284
UTS2,,,,0.04214138668825625,,,,,-0.06449359582517945,-0.014905256249447019,,
BSG,0.11213571263887315,-0.04774007142178283,0.011449076608383214,0.003974835849123132,-0.04596791832836134,-0.029374182263330273,0.01997368137621884,-0.04752271118855166,0.06565843744075656,-0.05850437192712724,0.06627983696774624,-0.03437939095416481
ADAMTS3,0.07396586211756552,0.054082437815346884,-0.008439063168828158,0.08736357437034371,-0.02003065079786403,-0.03046779579314788,-0.0007015657781838415,-0.02442735221764402,-0.08585799109086915,-0.009437569542437473,0.032781872676045425,-0.006597649094503356
CD34,0.03558759612812221,0.015417746781069282,0.041618683413521464,0.12929203436321846,-0.05368247881352496,0.008115568515290307,0.07561075414251643,-0.03404381550614539,-0.0031684716172865088,-0.024667575761025122,0.14381013296772163,0.08630742943983662
CCL23,,,,0.13187761405924286,,,,,,,,
PLAT,0.0424959538033775,0.01965733982223337,-0.03874392173055632,0.0832102948849448,-0.03229169883163828,0.060502903846756696,0.006365664015826525,-0.027504941198909796,-0.04910400440587791,-0.0381880687078719,-0.03998044405882239,0.0018606738314025995
NTF3,,,,,,,0.03003216628740663,,,-0.04753764585386048,-0.0036431348868516218,
LTA,,-0.006877966770237095,,,-0.015222881513941234,,,-0.014700420987530247,,,,0.04755391646198747
CKLF,-0.04144505528274103,0.032779615894568,0.053662156084336915,0.1114189417748512,0.0380177595144501,0.08671257504853823,0.008488633015474189,0.08333237572668432,-0.044436910531466096,0.016315873610433542,0.02668276489554462,-0.04201040601399647
APELA,,,,,,,0.024820416486841256,,,,,
CD24,0.01512754907404527,-0.012517265372607488,0.02488686736010956,0.0633929369156078,0.045744910779849074,0.0019376906601757022,0.14617853576220938,-0.039614034240066584,-0.023742743074000268,0.025941892744701926,-0.09233600424767086,-0.0064102519409951686
HSP90AA1,-0.07766676905738651,-0.02861528148060569,-0.047252377899711664,-0.05410340716214803,0.02882285175133717,-0.09647282784524555,0.027867270116315943,0.08601356027787097,0.018837148708846726,-0.0673836379552782,-0.0285205269800055,-0.04945839747087507
BMP4,0.06763107873487306,0.0036420899335131186,-0.032306926367041244,-0.00021451577469553082,0.0017317142317694845,-0.030263951839735424,-0.03548571326188739,-0.01252627700591164,0.0653290329923179,0.02733311682942324,-0.009373169923282763,0.0763501061215214
SCGB3A1,,,-0.025328552318981536,,,0.029271228523318777,0.061291420785858135,-0.010257759360161585,0.00834797053265306,-0.015216835375922394,0.020302776157312595,0.0066894818175165195
IGFBP4,0.09176824636333761,0.009083222667082566,0.0027491062643274534,0.1246105941029405,0.011120294125655825,0.14085263823188096,0.06900395219987923,0.020812882487775502,0.06976877794465969,-0.00687162777575401,0.11018140088293003,0.19736660368989467
RSPO4,,-0.012812587638826103,0.10970603116921183,,-0.01770513794615132,,,-0.020391798223867764,,,-0.028185248236297436,0.06740386536876786
LEFTY2,-0.02776413779666405,0.04318250584885548,-0.005554713878916747,0.1011078050708199,0.0007025147888995046,-0.020181955600634863,-0.0326136738089541,-0.018147505540179906,0.018240136176585414,0.0862538382458802,-0.03833007551902065,0.02772659409134171
PF4,,-0.018967793031596066,,,,,,,,,,-0.03912669947856988
ANGPTL2,0.006512652362216494,0.04564629186721431,-0.022747920245121282,0.0633012827536487,0.04252509606197787,-0.019915725223412457,0.031062277544709357,-0.014226668613602481,-0.14073588600807724,0.015247044704938137,-0.023557280521800245,0.008784241508523194
LRIG2,0.008115912085299099,0.0022335343556413264,0.045090584882163824,0.02010098722741275,-0.0028797071055777844,-0.010067482151903107,0.07721528305924878,0.007458276171169851,0.01862953737080875,-0.005313047301824215,-0.031111852277030633,0.06626364515914106
ICOSLG,-0.052857421400690184,0.03178701594214639,0.025188983171962148,0.03984232301474477,-0.053952237417889314,0.06157450519185034,0.07635697370442655,-0.005728754476392484,-0.021710944237290843,0.05826202152652507,0.0069464502077583425,0.048217773291259716
WIF1,,,0.03836130384571043,-0.038413088444329245,-0.013662635594767672,-0.04623113588145323,,0.003673151727641426,,,0.0027921202444801604,
NPPC,0.026278126699842218,-0.029423724571644456,0.012762681122651944,-0.02343596778873855,-0.026651460923903348,0.031631554645842386,,-0.03321099998058052,0.025592791386014262,-0.029784170916556156,-0.02763601126950105,
LYZ,-0.08583889877427844,0.02559717957712905,-0.019867776282893115,0.043095050668334835,-0.015361070848956439,0.11487234353378938,0.03408397076769487,0.023902851858827016,0.05457254463906693,0.001919549181222016,0.019162438964890935,0.16748500607260663
EREG,,,-0.004981264041998283,,,-0.02076133437139363,-0.027247001521345706,,,-0.029569863054202766,-0.035105201883580225,-0.01416521959236065
SPTAN1,0.018460175026220733,0.033490651217226296,0.01132620379180178,-0.03420740456520174,0.017646549047416273,-0.04157387516498807,0.042800802853409155,-0.03356142304082277,-0.07320191153406214,-0.09285010184669042,-0.08757212016677399,-0.005407649886327345
PTH2,,,,,,,,,,,0.05015022809416296,
LIPC,-0.007927988325441,0.03522119853447681,0.06676513989294129,0.13913998289892843,-0.03310155844088453,-0.03718317145967762,0.11802362822668325,-0.023092986667002203,-0.04095156356479673,,,0.08700141302046642
COL8A1,0.020282214835797164,-0.020243584998977642,0.026132243130506598,0.021601141598341464,-0.031607554136547596,0.05862158737605012,-0.03644279912932546,0.0054858798669119415,0.14369995426753224,0.0072992974580407865,0.011421875591962696,0.09188037161376644
GSTM2,0.05941091964433581,0.016643814899040828,0.03478087809362252,0.062215656711201085,-0.0215836766930932,-0.015943417670243668,-0.046449762996167224,0.026695471787308637,-0.040338241879284094,0.05124471988550303,-0.03217090919755767,-0.017520072559912944
IL4,,,,,,,,,0.07562567305429235,,,
SPX,-0.004700111619337499,-0.01643809289415024,-0.009018146487721477,-0.019477882545076562,0.009435830387607206,-0.1006229295569894,,-0.02153631118152943,,-0.020116142481888807,0.05701508464912681,-0.029958441887945185
MFGE8,0.0027068577412016023,-0.026471778427121576,-0.050748445783157625,0.06477181071657988,0.004647378602052874,-0.03565596924549686,0.01563552087047605,-0.003239456563082229,0.057093789026827345,0.02530258104186945,0.09828103580359046,-0.0049862099922989905
TGFA,-0.07823689194066467,-0.02460164781617472,0.05288851967804714,0.06350967197213293,-0.06459411348533124,-0.009851140732822259,0.08864411024268964,-0.048868396672430904,-0.028795068007474604,0.002124742083097428,0.05166068962881113,0.025684324953347798
SLIT2,-0.012422364004184727,0.008912564466004129,-0.022875498898871294,-0.04398257199577296,-0.03939512309426248,-0.03295645122241052,-0.0062730065382421984,0.02541154497617071,0.11080515988629042,-0.04744779192376179,-0.01555834132126241,0.0873901851399956
PLTP,0.11373383890922752,0.02480288868703205,-0.015527337503463627,0.0717057861864277,0.054582840000352864,0.09594414214840395,0.05273706336101835,0.002500730056524641,0.1289076296659425,-0.043111788301828505,0.0704341042497009,0.18728353284434462
APOD,-0.0837049462650208,0.014929176873792999,0.07788915065507182,0.03850260146789469,0.012534435853354451,0.06370810796760244,0.020909339420995505,0.008664555061507736,-0.109115714060367,0.07582289807583202,0.11992884620116244,0.17964106278004932
B2M,-0.022407023095971507,0.04798014394134508,-0.056770749781945115,0.11453297733834651,0.05851810924932171,0.08884250720870847,0.026178682269422767,0.056872697992723015,0.07873599664598104,-0.0038712863754165466,0.09641774548863793,0.1874798325987872
OMG,0.01770978266889864,0.05673470682817729,0.03941700070403,-0.01589525497826557,0.018668090747185864,-0.02242142235517984,0.05583694250010054,-0.006813732544685275,-0.01722839810148407,0.05559396633246873,0.04382197172887022,-0.03243824536747408
CXCL3,0.06114014217188185,-0.027208152707604905,-0.01634243803796852,0.05296878242144001,-0.05830570274756181,-0.02922666044839129,-0.03466257240321486,0.051737169079312445,0.0021706572798924854,-0.022701570141223464,-0.003628982196460959,0.022957809718356596
CXCL10,0.07862371004769496,-0.0076654510978787635,0.042183781346061024,0.12163416767686769,-0.0016871900615510452,0.055528810569416706,0.02667894938406113,0.023865192551844248,-0.08437473063926106,0.06439429652532695,-0.03851254803571893,0.01355555228954451
RSPO3,,-0.02202739116507404,0.04909820927945068,-0.025710086479089594,-0.02674093448873608,-0.044589146210474884,,-0.011063174545485964,,0.024397319311629785,-0.007188595864923955,0.002219917001988603
CORT,0.10850950784469643,-0.02458222490924699,0.05367889708914957,0.01889886768537396,0.0238115148814799,-0.026495768552267353,,-0.02935025851299117,,0.11420931256490933,-0.004112712461580028,
NCAN,-0.03970065881223247,0.006620168890457634,0.004143100553647748,-0.018679863547126828,-0.02528735115066091,-0.026412160158500897,,-0.003732207172027318,-0.0410250482489517,0.05241469369285117,0.005160060085347728,-0.15363056313035345
PRG4,,0.08856592913879895,-0.020264557267888797,-0.02227191998412987,0.02804587747397528,,,-0.012934679853888586,,-0.02185254522480905,0.13342688023675547,0.20576378914985663
ZG16B,,-0.0018824356582365525,,-0.024046116703604316,0.010996328429912454,,-0.02401108456214943,,,,,-0.03476845847240076
TGM2,0.005950814629479257,0.04980723995488981,-0.06615231477784275,0.07234509805481941,-0.016083788510197775,0.08118050922487216,0.01141235896440363,-0.018375584682769577,0.056353617063178166,-0.02537919335090909,0.12270352162864646,0.12128295666907166
VEGFC,0.005323487295106808,-0.03874665285529898,-0.006704402334557617,0.06167466737444926,-0.03257143942410923,-0.0003926213535280752,0.0022368139415210827,-0.013200356365464468,-0.01760314838686196,-0.025676588945081635,0.1064834006711322,0.05777725255414174
WNT6,,-0.0003973407148688646,-0.027922608954076108,-0.021901516922665898,-0.02691913037857209,,-0.0398669708999315,-0.01152060445835358,0.04277580614849467,0.00044453992440261205,0.15178566422026202,0.03246788899683135
NRG4,,0.06277493451119477,-0.028864211780542433,-0.0141012376360484,-0.011169992462433782,-0.026136070426693782,,-0.015399755379388725,,,-0.03721935158170793,0.03301920045882556
PMCH,,-0.0035062701539648805,,,0.04462708532585141,,,,,-0.020279448489790085,-0.02142936594163517,-0.0004824645199921432
COL9A1,0.15728475707797515,0.023785639817896973,0.09004452404242921,-0.021379102392355145,0.014046798302949377,0.032934775269282596,,0.0013378981707332825,-0.05640664371563403,-0.06493415917089025,0.020021823609376956,0.005976075020992039
GDF11,-0.002539903279954282,-0.012329204059981528,0.006482380691130083,0.06506231783782902,0.008932779958312575,0.05700707830880614,0.06723681256522028,-0.01274890208291799,0.013198616948113948,0.04944797938427059,-0.00354844801379738,0.0997094459715468
RAET1E,,,,,,,,,,,,-0.001060942404080598
IL24,,,,,,,-0.02713038284977422,,,-0.01511986812153059,,
SORBS1,0.026985965440532028,0.03054510563374404,0.037176400877232216,-0.02650486278276191,-0.01323652883539586,0.01220751076099963,-0.021927269964280363,0.017389737609206698,-0.07132049637418762,-0.04240717143181598,0.056817802647812596,-0.01035643337977201
DLL1,-0.013807784048696644,-0.052043457730274606,0.02965004042581847,0.057749255653880255,0.038722843277321076,-0.0269044656630834,0.012559937675898405,-0.047757842359858284,0.0276406628696392,0.08617722866369103,-0.030754002166135126,0.002767404945192777
TLN1,0.004271229729588801,0.04583310417066995,-9.074405915261137e-05,0.048136395103468,-0.03448420490627828,0.07821103620431819,0.038826624673461076,0.0082769640387819,0.10531598532533631,-0.06664882107955829,0.058496905218337496,0.1366681520572699
COL2A1,-0.0263380428355331,,-0.018099323809922723,-0.02055726917766455,,,,-0.010747943170417358,,-0.03305401381409412,0.02373382383846592,0.03437764782778976
SHH,,0.0027808476839606645,-0.045883010423945436,0.0766699419931216,-0.05555037695469954,,,0.08741878870587395,-0.003408443579112383,0.06298918639045943,0.026788922336918642,-0.06527127592519642
PON2,0.07527198120529752,-0.02592127151957347,0.021004338002021887,0.0720892047889524,-0.0024525088712899486,0.0401352474721111,0.08732043249024087,-0.01982256326881982,-0.031727538374031826,-0.005828746155970422,0.04664790984546768,-0.029203949843123668
ICAM5,,0.016086103140976308,-0.025619921765503467,-0.0003445289412298877,-0.024040331887101734,-0.03015375537360217,0.11613425310023527,-0.0026855655889931533,,-0.021031160015595598,-0.025743972363494412,-0.0018884298099470457
HPX,-0.02991691165606552,0.0024842446577988428,0.050056056878229,0.036016728063256065,-0.011674213394555556,,0.032314418813911706,0.027790264558263177,-0.07024995597815428,-0.038291903391562535,-0.00789214714518655,-0.036992433192726284
SFRP2,,-0.025729290635994786,,-0.01640661166346336,-0.01978371592791148,0.08604610696314466,-0.011689892720930515,0.11689294486425642,-0.0391458094689768,-0.03851799439788536,0.005166978365053675,0.13880997944633927
CFC1,,,,,-0.0152228824339386,-0.021326131949164013,,,,,,
CD70,,0.057189045048274066,,,0.03291519931351335,,-0.018400300000574174,,,-0.010512440777305196,0.04025632773210489,-0.0005559075838489769
HP,-0.05226053891813507,0.014820135190113905,-0.010731286624917898,0.0433673881459919,-0.058838029344639595,0.04337597627468739,,-0.003165546100663953,0.012007150517515842,-0.07147928074279938,-0.0008270755186159796,0.013776125632761935
CXCL2,-0.05471908100095288,-0.030397456814726977,-0.041769236996419844,0.02569964878093839,0.05768272844773398,0.022190213441412265,0.025799793556688183,-0.020302569395143213,-0.05542538193996806,-0.007918936952391504,-0.020878891448935864,0.09659903579123809
NPPB,,-0.03899286906331227,,,-0.013329774953811881,,,-0.013200357325564242,,0.05307786664800984,0.049224672720087154,-0.028285306305897595
CCK,0.03780211896318727,-0.02167785768733576,0.023917928268677988,-0.09228428526874304,0.01716839066342175,-0.13515760411167882,,0.023083240640252606,,0.03331349283563103,0.02615143037623557,0.0597337460533023
SEMA6A,0.021588421647687997,0.027572606788845228,0.019211387034853398,0.031312561875372465,0.012146781401078024,0.02252729173058148,0.07791990917721839,-0.03462181701812841,-0.046162738883856844,-0.028648675264550012,0.028620368407810626,-0.025801103143229843
IRAK4,-0.006037137894615425,0.040442860563304726,0.005263483316545659,0.0790112014843408,0.041441663212749884,0.017545682019777856,0.041514941683862966,-0.032678724195095155,-0.04375765411983775,0.05792356241163953,0.03804686282710904,0.05696006995392263
GSTP1,0.05097897587620898,-0.0024262354496567546,0.05393333680568582,0.0551734063152213,0.0027343958534195244,0.12246259167548214,0.012984374081229403,-0.03084710880838096,-0.07172536138133376,0.010417262342091773,0.0352974091863194,-0.0018508817216329866
VCAM1,-0.012898043604278679,0.010593578331003509,-0.056316758433760376,0.06523706172408889,0.013645554082197047,0.023095030854398946,-0.0014031687924910827,-0.0357124674825647,-0.04408174231909556,0.006716022868961545,-0.05952425584205462,0.0982259075900467
NXPH3,-0.0070861153254923055,0.024550550088762613,0.02171879906115783,0.04163115050208193,0.026277218368071925,-0.048361785570273125,0.06024960765810645,0.029449653659580265,0.0032139108577213965,0.007559410940181392,0.06950685136265891,-0.016052263380079045
MTMR4,0.04643375270670478,0.002142841627992558,0.005349532929718757,-0.01612715182543725,-0.06418096864224578,-0.0019210778439592946,-0.03707582645837459,-0.03258094826370793,-0.02590456781818636,-0.04271128129354313,-0.044024568356371814,-0.019523815638037106
LAMC2,,-0.050496008787804886,,,0.1304926903949859,,0.0204818087893395,,,-0.018588498582891043,-0.02080054215202321,0.040541939521562445
IL10,-0.029126474670866216,-0.018818383570923032,-0.008330214278213866,0.000822749509371702,0.051423641329553266,0.10581044100245872,0.031061300511667146,-0.011816196509825874,-0.004875656030224256,0.029311495851072723,-0.03641437693373566,0.1401462067941625
SEMA4D,-0.04254272356307622,0.0018807859209946899,-0.01642376237592448,-0.09226529373824147,0.05618122070807558,0.023046280683629336,-0.06348994868323704,0.006265847117591731,0.16367962180510606,0.01904561242392517,-0.003599963301361787,0.10289148487184734
TRH,-0.025747384820683263,0.009372089811032462,-0.017811106854969092,0.0031898166639099845,-0.02280221756373905,0.031369810410045676,,0.02445743578483958,-0.07637714440181831,-0.007969266060791107,0.010654337245447147,-0.031681439916940744
SEMA6D,0.029838521781144264,-0.004617534064723964,-0.009015404642569799,0.0163668297868868,0.00590008724326058,0.023873313690136733,-0.025762150299544474,-0.04670145713286746,-0.01748025686279057,0.00623808400742819,-0.06325997657490806,-0.07450503324620031
CEL,,,-0.02443820023603189,,,,,,0.038378110319782166,-0.02289672913189261,-0.003023628688471946,0.08920468633835747
PDCD1LG2,0.04727650494948642,-0.001643131069714689,0.01653528744932101,-0.0018529141549670472,0.024240414885766132,0.023816802824047783,0.02108251105848249,-0.02021300765386841,0.044847367407123424,-0.03936764746892492,0.012256895481805377,0.07060454597568648
SPINT1,0.019216749203325348,0.014543550639151285,0.02355272341569918,0.019209617072056078,0.09934541571413044,0.00043631595489824175,-0.06511780827796577,-0.017343632667776554,0.022836561445110138,0.05378964037613914,-0.008132318704737877,0.026547452813457776
CTHRC1,-0.011332439316773147,-0.018099499691732468,0.005621871586092488,0.07284189432444343,-0.019423623775713588,-0.018511411806213778,0.054847496500210396,-0.0453649805028012,-0.014241302671138685,0.010748509033022527,0.15242680890148355,0.16682595959956964
PODXL,0.021237270678131914,0.0029812157706012327,-0.015428743971559519,0.102336523842196,0.027890028760943323,-0.01147543595500464,0.02123240689061583,0.002125350129243626,0.08077750947458483,0.0038108786593224206,0.05757967219387556,-0.028451104939634993
JAM3,-0.03232742735453214,0.018477059793014623,0.04151082038731144,0.03469673576913465,-0.014426200462859116,0.0857737559880683,0.07089668491185702,-0.03587005847092207,0.013365679125282484,-0.06508418537390456,-0.04305260834662007,0.06713991882139461
TGFB2,-0.018177297738498015,0.08274242227839337,0.01925809036124814,0.08143846782098967,0.014068755864848442,0.02485151620818541,0.04968256841723651,0.04877343855959385,-0.031173462644288136,0.005458848339915048,0.06875752216311608,0.02373514935284626
COL18A1,0.022502447099685324,-0.020725081516933128,-0.03024256263988027,0.11341365313153053,-0.030383150939516965,0.07868277991478372,0.05720218405588145,0.04502863752269542,0.06062676091535428,-0.059957345574390544,0.124917273360682,0.11046590105390447
NODAL,-0.040733685527145874,-0.010595009805018658,0.05744539009086878,0.18061976917456823,,,,-0.01814750351018218,0.04809623828741095,-0.02260269440320834,0.0070904528671627024,-0.043358931620239884
INHBB,-0.01871390318585755,0.052882519236599666,0.047201517499028796,0.03015696858902993,0.011075069926669536,0.03932003373086142,0.08049627740532521,-0.0077335176700640395,-0.012276115601164168,-0.059382472415795334,0.06590809408671952,-0.0661075949872258
LCN1,,,,-0.01804019612997144,,,,,,0.04829633996941178,,-0.006419726462173037
ARF4,0.009931325559934109,-0.02292063348551878,-0.00651422087915141,0.060202013200847226,-0.008830711772986517,0.04316589647911884,0.11558179707199356,0.025554362773958755,0.040552148450325676,0.04218702955772762,0.04936378783072903,0.03190942422510919
CXCL14,-0.0834477525910311,0.04826632581086307,-0.0017671500607994372,-0.037275570062666206,5.2103656127757424e-05,-0.03408444248689447,-0.04504236439786924,-0.03215855959439861,0.018997489099045653,-0.088000863675123,-0.029557802676783786,-0.06435095523828566
LIF,-0.03477668126563861,-0.032229183206009114,-0.0652932110166871,0.07709099642568168,-0.04397840465863237,0.009736929271664689,0.07787327847876277,-0.02186137487503422,0.21880173512088516,-0.04410691250235322,-0.02930903424268198,-0.09677213014477687
IL17B,,,,-0.004327435870465988,,,0.020568625130153985,,-0.051623900759245354,0.019491434037295,0.2510841090222536,-0.028948254783017404
