,UKF243,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
IL15,0.05586900874558157,-0.0024279952482119584,0.06229366314040762,-0.02750885022477707,-0.028949170692455558,0.0027452060976937125,0.05693862691495847,-0.027863422537906662,
UTS2,,-0.03796598724940769,0.009149671394864183,0.03726114684723362,0.04038871271322392,,,,
BSG,-0.018900108048529714,-0.0067735635216575945,0.047325438017434496,0.009962918260515801,0.002315804293896551,0.05851612970690748,0.0551432091217673,0.06114339477981601,0.0861711208785011
ADAMTS3,0.03289050663838105,-0.008589455237952357,0.10059170042296074,0.07021255503832317,0.008894075949227179,0.10990618535220568,-0.01737025378900444,0.08157104438618294,
CD34,-0.025110993430456464,-0.06240359746011387,-0.06293171625776854,0.032753887120368766,0.03735978277403339,-0.0012139032310045392,-0.0197337160349684,-0.02586180273607422,0.058571955684996166
CCL23,,-0.013096067067023464,-0.046055039315322906,,,,,,
PLAT,-0.022229282310801665,0.015177719833271557,-0.06558980788593705,-0.04528162008171582,0.10408855239303112,0.08346832515421714,-0.017416391864990742,-0.04859535222976946,-0.022384169708514524
NTF3,,,,,0.0704888031850482,0.08537045408570208,0.010028337026917434,,
LTA,,,,,,,,0.0035976535246994533,
CKLF,0.07577633846466925,-0.038124428430149467,0.02137971071882806,-0.02153830930755428,0.044721520313986636,0.0391499052664238,-0.0018371549891123761,0.02258439628452374,-0.007748180237938386
CD24,0.024367681127400145,-0.002233254006715672,0.014255173526159556,-0.05632549906891624,0.06048247783738277,0.09836624373187884,0.04004317016367115,0.05997086087359148,0.016415764715683852
HSP90AA1,-0.04261828452434174,0.023800698833850126,0.023614011788845285,0.0012780116895855988,-0.09924059753084274,-0.08019261329405589,0.03052711892813088,0.07044251587191408,0.09259064034441143
BMP4,0.03088512366326559,0.03761571833062183,-0.06960460401780096,-0.07431368316479064,-0.0064451552814472415,0.03188905561295706,-0.013276716115758758,-0.0548688426419641,
SCGB3A1,,,-0.004614210205124601,0.03830093616036269,-0.0065070348187927715,0.007031706004300575,-0.01144895064079554,-0.027230835152508515,
IGFBP4,-0.03862119839667432,-0.061385673712084754,-0.042510205409125514,-0.006543753223360249,0.04105302798499258,-0.05585317298094132,0.09465492484540745,-0.05315244079512534,0.1932308969531957
RSPO4,-0.01966877276072875,,,,,,-0.016997289657405965,-0.024390878912398304,
LEFTY2,0.1008592828226631,-0.03984954103160941,0.0671273283430384,-0.01910212466852464,0.0030903688134266893,0.009003472292231163,0.003378497901541671,-0.04255343551485142,
PF4,,,,,,-0.015223843833737689,,-0.01849341099456885,
ANGPTL2,0.029824083488097217,-0.043304211275332204,0.006319145105142697,0.08961572255863592,0.0794606592218952,0.018757694806695792,-0.08327736738657818,0.015265849351192514,0.037267962023826894
LRIG2,-0.048649508100359555,-0.03673273698897813,-0.016276162484359636,-0.07275192593461197,-0.008813152885459278,0.017820416348168843,0.04542819605227208,-0.004736080480594321,-0.01686924987754241
ICOSLG,-0.021034677378853377,0.01288259735924943,0.025490721673805797,-0.06347783577733959,-0.025504291900071686,0.04929033000815563,0.009794561323020026,-0.006940743268012151,0.006747638879757799
WIF1,0.00606787002229334,0.09099644114030862,,,,,-0.06030324514330271,,0.18694440930699147
NPPC,-0.040141105665743096,0.15289211985018336,0.000699873117338958,0.0014023507318701206,0.06709755550263996,0.0831718668748939,0.014982267079057011,,0.17298126338039851
LYZ,-0.03749450785761551,-0.06376558511095348,-0.0822003756068085,-0.05749544684684291,0.013362277881045607,0.09942724436087766,-0.018569029697471442,-0.04917267415254626,-0.07370957148524572
EREG,,,,,0.10451956571548532,-0.05115508194567486,0.09864905581410148,0.06262394106615717,
SPTAN1,0.040938722749651636,-0.009875323108092578,-0.03736028447834998,0.0056772753431079915,-0.0024707536606191675,0.022138314094919436,-0.023080376151532897,-0.03237044568895382,0.16127882316086486
PTH2,,,,,,,0.08049101783866873,,
LIPC,-0.041251975050149874,-0.0018600058306033986,0.047713884204484115,0.010537158547715211,,,,-0.023382671211089362,
COL8A1,-0.04104830852120769,-0.018225023795850115,0.05794444861205099,-0.03146830061554394,0.003097416644874955,0.073508455215304,0.07231199275318916,-0.028708708764882237,
GSTM2,-0.025430114602431306,0.023035551455637647,-0.054248276750902595,-0.012955642838651187,0.09200092582578621,0.0769790138642371,-0.015186407669113416,0.01601080255768398,
IL4,,,,0.14139790032936286,,,,,
SPX,-0.035876003899230804,0.08031226942231039,-0.025900030943225908,,0.03876997275443174,-0.053550757690644366,-0.04449265292506564,0.04478596531605168,-0.021204643666850848
MFGE8,-0.06899122460982565,0.057680403633424096,-0.017702195988891122,0.044140140939461565,0.029119448803943074,-0.011871061077823862,0.012365023662450765,0.0029149767243104503,0.07375345140192563
TGFA,-0.10643749288736362,-0.021568168714704346,0.029253686285412323,0.014088773653096845,0.024961263454086235,0.06211829545434205,-0.011856506767596317,-0.014962797810822636,0.02023287765370236
SLIT2,0.020135057704660883,0.028569640468758033,-0.03626379952440881,0.07258816924848654,0.046316839381067,0.07970512899215598,0.05362978964618533,0.03233781838153306,0.10524930318514344
PLTP,0.05490470295577454,-0.027292874414170106,-0.10004058228826494,-0.09197672794184664,0.0067482268502171774,-0.023701691859566318,0.0789415183568307,-0.04368992350102868,-0.0020573441819703615
APOD,-0.04582705231504073,-0.0007469951109772894,-0.08438977441330425,-0.08116794305553676,0.10243063494988787,0.07603405137692774,-0.1455063497140438,-0.04750739463044839,-0.03002924235178885
B2M,0.025121557666642636,-0.04829706513754287,0.07389153665045714,-0.013919014490719533,0.0017266851068545204,0.021483120504546056,0.04249615847325992,-0.06369525640845464,-0.1345288678808415
OMG,0.01294858691529184,0.01497676030534999,-0.031703236173641416,-0.07039280144562707,0.07550075727622325,0.059687515813262176,-0.04224760989600839,0.029258439361664196,-0.056888828691271605
CXCL3,0.01395291676637372,-0.015111519181862099,-0.04193637033137123,0.05171391031582854,-0.0568576330380855,-0.11828587481778981,0.029266638062004715,0.04149307743233449,
CXCL10,-0.020717415337997737,-0.07072970583850569,0.041065175804358006,0.08934016522199105,-0.028763469320754177,-0.04060605282207861,-0.05778486252424002,-0.03285060372983235,
RSPO3,,0.00121268975569067,,,0.07213234830785414,0.042253316929961704,0.04374191870557409,-0.013179540581544968,0.29254735168038426
CORT,0.005434834152818788,-0.007486199980220754,,,0.05309723327490936,-0.025113619466586443,0.025024893751424755,,0.3232955239513435
NCAN,0.10141055814705967,-0.0220417712436382,-0.04253910924030541,-0.03564176630278605,0.12873793432100888,0.07761398829914275,-0.08113257338660494,0.05291508984820592,-0.027789232057106854
PRG4,-0.030096020325190063,0.0076845907268741995,,,-0.032805527506941136,-0.04701361473581767,-0.0018756047092487133,-0.029855211350159665,
ZG16B,,-0.01767615505422265,,,,,,-0.016433468724595023,
TGM2,-0.010943257463049035,-0.03195667204867467,0.000312002880204575,-0.04634932164326804,-0.0032402754296526996,-0.005926136783826803,0.01925660074300215,-0.014599922761249773,-0.042675934182873694
VEGFC,-0.021594495470410015,-0.021585393118443454,0.005592227945262208,-0.06551774956618772,-0.02154578090626769,-0.05900468946314979,0.033600111538340825,-0.043737902316161516,
WNT6,-0.027387573216688627,0.08085144836520557,,-0.044424924903710715,-0.030136305519333814,0.05034412495426782,0.03288245319582272,0.10555227919829357,
NRG4,0.007832028941732894,-0.020392307027540472,,,,,-0.019512935692533807,0.20357476764138965,
PMCH,,,,,-0.0522643328347102,0.016313662579269812,0.010536546885864442,0.04940662473009324,
COL9A1,0.005746359338379425,-0.04196515366606775,0.05997403894060423,0.10915788824109307,0.06246925649553402,0.04429626114755124,0.04020586981967409,0.061019660101352506,-0.0471614159835682
GDF11,-0.05367982773591197,-0.012054355604235829,-0.017232604845566057,0.08801460445488542,0.03980685900197512,0.027443517086369003,0.03938819151842939,0.05210011018969651,-0.08379231354853314
RAET1E,,,,,,,,-0.014457863995174448,
IL24,,,,,-0.05350735674516963,0.03841970035197855,,,
SORBS1,0.009521448262290816,-0.058499715024599046,0.024195893428623348,0.006826851969381125,0.03180778618100844,-0.04862137651727906,0.016868383336965193,-0.010939684499986132,-0.07969933237817266
DLL1,0.11188105426301165,-0.002328063949965838,0.12650749313674967,0.08700867653240951,0.0742061658493133,0.00319101738811847,0.03199191397637245,0.013177796916221203,0.06371725789642502
TLN1,0.041176569410422525,-0.031362856012212344,0.02213305839510549,-0.013453487220793429,-0.04866058030213469,-0.052376436483463934,0.021191489255438567,-0.07066726889685383,0.017545441744137996
COL2A1,-0.02089117463619144,-0.015111524324479556,,,-0.03536328349692471,-0.021262868723549506,0.005100185399509683,-0.019180686107864924,
SHH,,-0.011879494265267736,0.06802698630872282,-0.026050501363126987,0.07002692811600385,0.07064555009807086,0.04147751769975713,0.11484053915227672,
PON2,0.03668398217530055,-0.014300543206696997,0.08177959201648742,-0.005525887770204111,0.12735550996429723,0.0719496926974878,-0.011852611706606807,0.0036151792579437606,-0.05109573575590381
ICAM5,0.07140330978485727,0.05033812128003146,,,0.02788008541218874,0.06705295206423399,0.025775724874659945,-0.028420098261065813,0.17264154817574684
HPX,0.0024166842344071787,-0.022005527730306382,-0.04193634839116356,-0.03298571690435481,0.044253741966717226,0.04427572038085179,-0.03986134081209763,0.027942888048971604,
SFRP2,0.01423516518894122,-0.012060401072341406,0.002938447822241324,-0.07003301863994037,0.03276887791997122,0.10527422698860306,-0.02769633016928383,-0.023574103847475495,-0.06227092386112606
CD70,,,,,0.025544024823766456,-0.05374170305043151,0.059500940715110306,-0.02010777277248113,
HP,0.1369484183416059,-0.03981145559117426,-0.02843122276990989,-0.06746182400105698,0.020343299807431513,-0.01759351742288761,0.07124833429958793,0.0008666093746071437,
CXCL2,0.031931581133474385,0.025336890876712658,0.017411628056243245,0.11221202337462903,-0.029919993916096066,0.009585877168186235,0.0888989792112925,0.03117815714593218,-0.02954264768698069
NPPB,,,,,-0.03685790221542956,0.007668962259676801,-0.03271037670749391,0.017751048465865085,
CCK,0.06894630874799375,0.018850103593880792,0.09192377009497513,,0.06969655754236882,0.06740560183341651,0.055656828948232276,-0.017343432441959943,0.128517148900202
SEMA6A,-0.01468603078667385,0.04338607522919668,0.04075184824491732,0.13129949204360572,0.040469672799244176,0.060477857853008674,-0.008350189227099576,0.07275146991479275,-0.06586618632667858
IRAK4,3.881885792432924e-05,-0.020340661389435157,0.06485330052597145,0.07380915309146541,0.045183111616184,0.061856565143780386,0.07507514783241567,0.07845102830952906,-0.04762563761311661
GSTP1,0.02070564629390939,-0.02396212100112417,-0.02884148222869213,0.0022132201052212893,0.08619767282635013,0.07201930754818096,0.03083058773206959,0.0050321352199866306,-0.02579404141163073
VCAM1,-0.012042933033563777,-0.017209735248443183,0.007800432032062624,0.08368901954195485,0.01898762220880598,0.010817121905825164,0.107829164542979,0.04376892280511344,-0.03668600463399957
NXPH3,0.017511595262642902,-0.002724431710802349,-0.0457894386390486,-0.012975943399670472,0.06464440381794746,0.07675532079558679,-0.00300409248559705,0.02706687472953737,0.05456536653207509
MTMR4,0.06676459539546137,0.04913753849628067,0.0915159677551126,-0.05529815371574966,0.1180405267836897,0.03679468772712398,-0.015182292007985447,0.024827417875608992,0.17671388413915715
LAMC2,-0.018638519731399343,,,,-0.02458382510660533,-0.031742174472917446,-0.018175604134807708,-0.02547238317002937,
IL10,-0.029570661514793845,0.0609362713350394,0.053837839889863986,-0.1267504484086188,0.06074758833559293,0.0824448854148759,0.037892706058529124,-0.03149995480015477,
SEMA4D,0.045746682715272886,-0.05429434291086168,-0.04364080545619266,0.08678626627809594,0.06536051428337722,0.10205599008839847,-0.0633068053431722,0.02823506916702872,-0.06418419931620414
TRH,0.1531246790428425,0.03476586725774195,0.06404741395622329,0.03924026908881958,0.06966725632149459,0.03615011725567109,-0.006130787326066507,0.04001919380244079,
SEMA6D,0.04246289367635915,0.005958625704034244,0.03503755023585853,0.05815107004934744,0.06590155013734085,0.09872367365412987,0.03568391955977857,0.10665132638941811,0.015767704093717683
CEL,,,,0.09609691116872297,0.051547778627255875,0.030561930910237938,-0.0033643583640079583,0.01294357461268381,
PDCD1LG2,-0.041400882750472996,0.011661923330896917,-0.03256920038782976,0.08090795033875121,0.02559639129058186,-0.012196715787824577,0.0010068017906321068,0.004587740557583984,
SPINT1,0.013663104397345352,-0.0007255688526224605,-0.04975534806021554,-0.02394870139196567,0.09895527120221273,0.011231897191629458,0.0012372357003414176,-0.05322507154784297,
CTHRC1,-0.020261461537688024,-0.03518566581478529,0.050546705417081526,0.035244503128043475,0.026196401736457948,-0.02991790284369851,0.025428162280984185,-0.005528350663293507,-0.012377048177206211
PODXL,0.11288021686546841,-0.0419128857350325,0.013876837297250404,0.05203629453784404,0.01493286100169956,0.05013265430580953,0.014518858934782075,-0.016927250314242408,0.009680706380720971
JAM3,0.01950664637385941,-0.024887667504211237,0.04028415736369444,0.0724023799469228,-0.04488166917712685,0.026985166431403012,-0.023142406001263785,0.03737511764441295,-0.08470025562238452
TGFB2,0.06682095006969727,-0.021013041584989105,0.051289793713325225,0.00932177196471541,0.08150519919551581,0.03621675053649993,-0.04725442896254338,-0.02078097829685618,0.09045678244616799
COL18A1,-0.06531755087619423,-0.014209744422198847,-0.05932778206861223,0.03293298151111946,0.03928849871781513,-0.04245332695822303,0.10588656624492405,-0.095806933937574,0.12248529488325775
NODAL,,-0.039824051220677045,0.03524790437634882,0.035264768767029026,0.05346236872609524,-0.049563861602358754,0.03218838887205723,-0.02049379460635793,
INHBB,0.011758583107308004,0.01327880478775515,-0.012338067553704634,0.031837180378298066,0.042114801496163694,0.01572308682685519,-0.016150812466054404,0.006363135403035974,-0.013289933957431355
LCN1,,-0.013261239140295982,0.005901008609962537,,-0.0005695495102322699,-0.014431827771254431,,-0.015142903523663494,
ARF4,0.015840678866351026,0.030340711609954888,0.04196798363476487,0.0005034669722916868,0.06728150545845944,0.03433232841355759,-0.042875377201007654,-0.00610213850859677,0.04384708781410715
CXCL14,0.02853165115356442,-0.054914018464868174,0.12315842747155613,-0.007462808664870716,-0.07684787227872465,0.004306340391169801,0.04609001718572042,0.0026853194086696505,0.035643442547055836
LIF,0.01168709208020638,0.008336383354960862,-0.04855704093100738,-0.005390379595320337,0.003869171263748417,-0.007827387855826264,-0.0038782572890445,0.04013173732775177,
IL17B,0.08108468190025063,-0.021901133450029205,-0.027419744283300185,0.1498829823033861,-0.0269010341324931,-0.015894561374405317,0.05080896624097986,-0.025578482881994734,
MMP1,,,0.041679593627253486,-0.031699686430208485,0.0023552483395384116,0.0019003092198007997,-0.03859460886872168,0.00655867849004126,
MATN1,-0.01755287962333246,-0.013903507673516715,,,0.040447298070140095,0.11250523305452866,0.0007186098195223666,0.004469541298835506,
ADAM28,0.06672000968810629,0.01696377095119563,0.0054153565989639345,0.013695180113190078,-0.04396648213908033,0.04007575763112552,-0.023082180068123518,-0.050809393193581937,-0.025661999140032584
TCN2,0.03377496967801293,-0.03401588323377732,0.031092592413952926,-0.005429181380688126,0.07178143513202154,0.0487107336705641,-0.006408705910625318,0.004144651848111148,-0.0679599098793056
THPO,,0.035037271935335464,,-0.020774812035923126,,,-0.017938091581622385,-0.0197151594184406,
CUBN,-0.04542526454874995,-0.021366828207221706,0.050243707558330894,0.0011879710225436145,0.04545228795110492,0.06933909290365424,-0.009694436503223205,-0.006215890164528128,
TIMP3,0.05163789667384012,-0.007013303845564245,-0.08528366218244757,0.0056934850867874495,0.01887556800851049,-0.02978931963862346,0.08584264817129697,-0.05296285552875739,-0.042732953032106294
PIGF,0.015438753077876413,-0.04675605056123713,0.07797358324647238,0.07723188887106583,0.04331039130732152,-0.0072259107434889044,0.045011360884049514,0.08219930479480518,-0.015892151163155552
CRH,,-0.00048090102065366486,,,-0.03218407491471583,0.03928943330383396,-0.008724245264442203,0.01581626939547889,0.03608875359907285
BDNF,0.005285032745422108,0.054091348805266046,-0.01988782558533241,-0.002091325839894883,0.0035342777158116666,0.07967886069542983,0.014484445796505417,0.05829502266232065,0.19834121255510012
CCL5,-0.05758441408316801,-0.030103125340113748,0.021311664074897832,0.04061562117392121,0.10818040532523623,-0.04685812205264018,-0.0013169235832980676,-0.05230383697952941,
GAD1,0.05489881137610254,0.08394659648219177,0.034914231856195466,0.10152700355030626,0.039234658720260496,0.034358558949956514,0.07646562832755299,0.02757466358582983,0.10542119402782411
COL14A1,0.0381283699294437,-0.023524671546789264,0.033695961839272905,-0.0008518614930589098,-0.02848870905463221,-0.04471617848273973,0.15361145754823113,-0.007704851706498448,
HLA-A,0.04225985888643853,-0.041418855011958064,-0.04335652726999207,-0.002274060253332534,-0.06855774951807335,-0.031071099604948537,0.006011528061618711,-0.014786414726346345,-0.021632542652045474
FGF18,,,,,0.02585522043346682,-0.01058211340029895,-0.03871777389396182,-0.01497437668134402,
ADM,-0.11494165461938036,0.006260147588518343,0.06259595580758597,-0.025759879985476145,-0.03419051179174909,-0.05118102447124822,-0.03100001702162608,0.006511108848965044,0.04507149230241389
CCL15,,,0.031157524974199356,,,,,-0.01298727573322018,
GNAI2,-0.021620013797345714,-0.012027415087983282,-0.008295357444801015,-0.11161814414204317,-0.013033883295020069,-0.018190172365367605,0.034455570982502466,0.01673754381440687,-0.1259224359374801
HDC,,0.061757865989616856,,,,,,-0.021112613184822746,
COL11A1,,0.026596073337873796,0.055577133076895255,-0.08492547252897734,0.08028775039531835,0.05970268560816354,0.09769429963190647,-0.007584451752023236,0.0682534115336133
NUCB2,-0.03929669385930083,0.07381156693800582,0.03645046647719622,0.06861600599359004,-0.051551888765086366,0.012913550166439348,-0.05307568256704513,0.00804327594852082,0.003738626341181918
CXCL1,0.04376405305422413,-0.02167614137189028,0.023490251947519466,0.02253628253469908,-0.06413577445099095,-0.021488207534951714,0.048927704606433926,-0.032671044959489574,-0.03341421914609487
VCAN,-0.00549702547971953,-0.021863200830559194,-0.07070121137896078,-0.037148230822739804,-0.00129037727723034,0.037384948484259356,0.009707147347069971,0.019681763262061756,-0.07880182261986943
MMP7,-0.0071599346570991535,-0.009679610925609495,-0.025830225886569205,-0.02478327212121001,-0.021358428964661332,-0.02978134073230415,0.05068536862521721,-0.01360772406383557,
PTPN6,0.01986216538084083,0.019164584702746672,0.09066627550333184,0.04467532388987584,0.018375717362697414,0.034983701423978025,0.05571811312388124,0.005516838422088228,0.04375475955109283
PTGS2,-0.020444703016729168,0.058530079469816663,0.0007108534305828304,0.020043281156715994,-0.035908844648981586,-0.09053433272071462,0.07901982131152067,0.09551183514625768,0.1274683785738747
CD58,-0.025201638124932993,0.018802023841531058,0.07768250965367862,0.05928956137908039,0.03299188761414145,0.022844462437311048,-0.00907569746648496,-0.03528499306795672,0.0332808541682438
TNFSF14,0.004017058121960089,-0.020168891892568593,-0.05344936437713273,-0.032046828361425146,0.03667305767367869,-0.027947060331452438,-0.01764377229457921,0.009357142844123822,-0.03628427967063635
CNTN4,-0.02903757354309438,0.012883782790493585,0.01267953883827644,,0.03384578421998869,-0.03901207575928192,0.042078073756351524,-0.022098657309731415,0.16014922829180425
INSL3,,,,,0.04264126567918659,0.033485099234862,-0.023745444141576096,-0.017782526326783107,
BTLA,,,,,,,,-0.0171948138199622,
MFNG,0.04596571638864276,-0.06984624723160561,0.0250355998266719,0.02214748990950093,0.0687022348693317,0.05059181011166547,0.0027459174994697365,-0.024573084477758453,0.0804454423483792
ICAM1,-0.04874142489410965,-0.04977990716086819,0.03621145192135217,0.01936708827986675,-0.04211291759289231,-0.0055104300514835424,0.044679687842098796,0.00285956071064955,0.003965345216409286
PROS1,-0.017928190930064796,0.010926486843866488,0.040336985461624404,0.0001206615416214605,0.022302295143580682,0.07112030725109296,0.07419065187368934,-0.0032005150056326082,-0.035799220940367874
CLCF1,-0.03355889061468079,-0.02231752867590269,0.015643551434299734,-0.03381715163653954,0.0037834244614909215,0.04214170882055776,0.04092272684998255,0.07074005171942835,
PSAP,0.04150203481629616,-0.02856796052444584,0.06658898276913103,0.004822847193239289,0.01886082515985228,0.017036068177783935,-0.035876699476378844,-0.04476258027510519,0.044977337078229984
EFEMP1,0.02757103964042799,-0.03324319564678378,-0.007756752998625254,0.12055804654291268,-0.04699318601745903,0.0381654905175639,0.04403711329017577,0.0064450424213652515,-0.031043360693396527
C1QTNF1,-0.08409939853333905,-0.04712003176989817,-0.01672214882607854,-0.04231179129002625,-0.07078779091779806,0.024762089623018103,-0.06978458855950216,0.09449506304768705,0.009687153200227049
ALB,0.06942780168368545,-0.016236329484443104,-0.0017842573577324802,-0.08635899471201006,0.05416625531239832,-0.00036290964979618194,-0.014310065108912697,0.0650705206240305,-0.05909371155915218
CCL13,,,,,0.07906877217922346,,0.014684602425404583,,
EFNA3,-0.06499482059362637,0.028349701145454948,-0.015526497483124568,-0.018693904247779187,0.04686970478566755,0.04908964023995471,0.0381984260638417,-0.0065896734454679255,0.18685074608116703
DRAXIN,0.006123307757087594,0.009850628854966249,-0.024658773744035186,0.05738780224832317,-0.051448720247668736,-0.025340668817176552,0.01684598380864763,-0.026784336152222192,-0.04716147499252263
RAET1L,,,,,,0.028913644411462474,0.008521805951924297,,
NPTX2,0.10558624614346293,-0.00032546487322245867,0.10304848309341777,0.16880877689860832,0.03168778030932423,0.03942099614283843,0.022374887057406395,0.0005472330929059139,0.10083394427531199
