,UKF259,UKF334,ZH881T1,ZH916T1
DCN,-0.015823976707619508,-0.08139748819081374,0.0657889896999798,-0.060452172662517005
RARRES2,0.05567490114997973,0.013130500637422212,0.012017620246214457,0.015653072638479856
SEMA4A,0.005440047570103474,-0.009784646579633705,0.004127281033954216,0.10070279009679135
GDF11,0.033085288252677786,0.07446532075542586,0.011322270525816483,0.07276062597028488
GPC3,-0.016908652194520705,,0.01936026699105423,0.009025909121598367
OSTN,0.0043917479293043,,,
GRN,-0.020003074778269382,-0.0074049134834139226,0.010977992224829435,-0.02466307303396516
CALM1,-0.03943375671994207,-0.04873506689774572,0.009423213042961755,0.046257611158462435
ANGPTL4,-0.04451134468233745,-0.00540227007156085,0.0446229689355768,0.008679699554026235
BMP8B,-0.01669895649084065,-0.003590006305534868,0.029145672551038674,0.006857681402250863
TNFSF4,-0.02597574706931589,0.07073034543312302,0.03924099728754815,0.09344056305151446
RBP4,0.019464912830196947,-0.0374071008934146,0.011800995455360288,-0.02840329203258037
DKK3,-0.03571145273026294,-0.07138566678137269,-0.05229642317837469,-0.019455079076716744
COL11A1,0.05147766518190518,-0.013298610821476287,0.03792276519252445,-0.005257789216491928
COL5A1,0.02330175675283095,0.023714118309976932,0.0031613689357958994,-0.028356211455730404
KISS1,-0.017012620757632577,-0.013411569355415162,-0.00413230612065662,
MEGF10,-0.015971192917462164,-0.054121568064274775,0.01871619696178307,0.06330922056281696
CEACAM1,-0.02881055981191716,,-0.017163928396483053,0.03828427405572224
EFEMP2,-0.019704042307689032,0.0015077248913595196,-0.025719640552823338,-0.06158125143065734
IGF1,0.01515662495360607,-0.02419652343093921,0.022021977330728585,0.0075505925599103785
COL6A3,0.006210035301389663,-0.0061768090170973575,0.02227940819770406,-0.027018641045010144
RLN2,-0.013835777150606453,-0.011427842680664744,0.06402441250948207,0.0028657871454453253
WIF1,,-0.05143743052960588,-0.019866011612618067,
IL13,,-0.015894844548414305,,
PLAU,0.024953558022717467,0.05874943280233907,0.08143886633831876,-0.0003546348261273739
CXCL12,-0.04772334650929223,-0.03213201682881556,0.07465571088527391,-0.007815330668425918
MMP9,0.006493961537545145,-0.03498974977513774,0.020195033768918638,0.0111529596587977
TNFSF14,-0.03533624488848679,,-0.00735511101879878,-0.036946148598470056
HBEGF,0.0113312664404048,-0.014249767669316822,0.07296894154409658,0.029713026630478305
NUCB2,-0.006774853740623945,-0.05039188360545424,-0.029765392167996625,0.0027019211542674937
VCAN,-0.02399764970747451,0.05865236006735866,0.09563467169325066,-0.006461390689974103
VEGFC,-0.02026140615400715,0.034472601949625606,0.008076997896846558,-0.011592457746950481
LMAN1,0.010676304707437845,0.009362268948841826,0.0018333075164157296,0.030569877170653122
IRAK4,-0.022200711052956307,-0.011272126009613255,0.0661366826973299,0.02261069841419445
MICB,-0.020535052374467583,0.022253796965581576,-0.023254176167161977,-0.022857363346941783
COL1A2,0.018690197266708612,-0.030421053081409355,0.07506948134242705,-0.0357008150572846
ICOSLG,0.032830130284406484,0.026516232943070768,0.004090023927398009,0.02486278572336168
GNAS,-0.05468106810523292,-0.007993219662235545,-0.011966479973978972,-0.06635059467698956
C4B,-0.018604481112050722,0.014007529063079652,-0.020630927052409497,-0.017558870975416946
COL2A1,,-0.011261551942465716,-0.023382252823453277,-0.02274989790936617
GSTM2,0.04534534857271209,0.07076326284084293,-0.026910984468227477,0.03462653209870426
NLGN1,-0.009327052847050495,-0.007060304960613741,0.03766057687588032,-0.017004769424480107
SCGB3A2,,-0.018492261327424698,0.1287189731657878,0.12195684706944936
LEFTY2,-0.015072892166655147,0.016144610818490533,0.021364090368960205,0.07167283795530441
ACE,-0.009651198227652166,-0.0406027153727189,0.07967359406285326,-0.002957032379290519
RPH3A,-0.037203009818104225,-0.06632981577934885,-0.01043758299817898,0.01300183948680121
NCAM1,-0.0006727089270506905,-0.037891245956870774,0.01796308599325685,0.035061329213788926
EFNB2,0.0002893797690094554,0.020616082639177424,0.06345730635539798,-0.011165909494837022
ICAM5,-0.018412272195109405,-0.020990151960082182,0.0028105140399527525,-0.03370861346551553
CCL5,-0.020542627974564628,0.028509762523568617,0.008531699607918825,0.03664678374100291
PSPN,0.008903305702203695,0.014452751658526322,0.042505290401304005,0.055206127656745506
PENK,-0.032803216465536855,-0.019825384908868777,-0.023124882637830375,-0.019306237819334743
EGF,-0.010202404610330479,0.011460358355227103,-0.022438111035105728,-0.018045266726341117
SERPINC1,,,0.024563822419003227,
UTS2B,-0.013835777071118318,,,-0.020570755967968736
F10,,,-0.019714108752007208,0.004607939678488066
FN1,-0.006797612454105942,0.028249448104635092,0.06223154655103925,-0.01904150075341111
FGF2,-0.008967985053568321,0.002947248711114973,-0.024089782054917543,0.03965311254893181
GDF9,0.00025449444736400323,0.08629148545896716,-0.010614161139138144,0.005991918752359539
CSF1,-0.023278486981848742,-0.015025231552776063,0.025466162012082655,-0.06064124541279084
GZMB,-0.013454364733713815,,-0.01538920916489039,0.0028419489326710935
WNT11,-0.01869992699932665,,-0.03828358346708401,-0.000728907239763851
GDNF,-0.01358261955275618,-0.013552785563163227,-0.010860188609308138,
FASLG,,,,-0.01540399514231361
SHBG,-0.02213874943766641,-0.010921717701933313,0.0031558020401423145,-0.00736103230492693
EFNA5,0.01851422613844998,-0.022473651003096073,-0.046209242260236795,0.09022294340492067
THBS1,-0.019771487844747533,0.01397435994405858,0.05075258129250311,-0.022901670344423034
PODXL,-0.01694852603912362,-0.015007020701002552,0.037387311460679605,-0.0022281759622741733
LCN2,-0.016379829194380042,,,
C5,0.03322963496020417,0.04445308767074368,0.03829982201318897,-0.04922430690505377
DLK1,-0.010061574625573616,,,
CXCL5,-0.010586569591288723,,0.0427204998803349,0.1054288946312309
BCAN,-0.011367157454143583,0.08438535863237405,0.042052429323075124,-0.024255791772389134
RELN,0.009570265786158237,0.018435040085369052,0.0020585567470418234,
COL4A3,-0.014705816919305115,-0.015024261391770615,0.07868176501646347,0.0022852630308704716
GNB3,-0.006388030149974409,-0.009097378438263366,0.01988759440630025,-0.04458801179117013
PYY,,0.018706692361892478,,0.03897072002027458
MSTN,0.03565829209289399,0.07928641269518621,-0.02764677575905043,-0.0012678024445561924
COL18A1,-0.014080628238582651,-0.010274150782968313,0.0059969781365794995,-0.012178217519073263
FABP5,0.032121451471397326,0.10768702093007712,0.07796627306957125,0.012734804923417782
TGFB3,0.013407995177928463,0.0507483284189637,-0.0484815423750841,0.0030767453096583043
BSG,-0.02715106419210412,-0.05640159368158599,-0.051143524526042115,0.05791382372410151
BMP8A,,,,0.0023917008285873555
S100A10,0.057589673471892505,0.038987085218072086,-0.0008546904744810618,0.005374745429801426
PLAT,0.02390847712916362,0.03222580933454844,0.10501087235855198,-0.01450363414700864
SFTPD,,-0.019322199761495105,-0.022671752316063644,-0.002808774191129923
EPO,-0.016698956958429014,0.08446082995183585,0.06261259068732916,-0.015632034413643355
FGF7,0.011671556718477772,0.021323126196665033,-0.0259727395419831,0.03458485179928036
CGN,-0.03814241009927162,0.022072793142883067,-0.014348016134277955,-0.002230913105015095
FGF13,-0.003324576759712384,-0.04438694287545668,0.013219070553498675,0.004310342293128594
CXCL13,,,-0.04013886997634944,
ACTR2,-0.02179390178251096,0.004528927818955107,-0.000193742855928564,-0.032914886903297275
SLIT2,-0.033757913713874564,-0.024791146571076547,0.025655060729210186,0.06353462556588743
LAMA5,-0.0006371443942981699,0.07322112397985935,0.032153857701636805,0.009487712204327097
TIMP1,0.001325667039128464,0.02485119766874487,0.01111457223056818,-0.023239669659698894
PLTP,-0.05721972035269203,0.008865601303005333,-0.02029540310023706,0.003367815588616814
TNFSF15,-0.012659188321147246,,0.03416658681282041,0.003151449473894777
PRND,,,,-0.020037725412378995
NPW,0.05751831924006752,-0.013268944802887992,-0.05781923661568562,0.037438786970242305
SHANK1,-0.02254668074869824,-0.015277646926939626,-0.017406486407229034,-0.027868773995232726
PTHLH,-0.0058876385583882225,0.005439884663710602,0.012801821338221159,0.021881024644692156
SYK,0.019297881741715435,-0.011755753740835853,-0.011302680112119615,-0.04210766422624322
FARP2,0.020650690032236466,-0.034257846141859186,0.024163513950766546,0.048641808583059394
P4HB,-0.017037978488496346,0.003737043325249581,-0.007088600899510686,-0.0005224607481564373
TAC3,-0.022546679299265966,-0.03018872710857331,-0.006841267732179285,-0.03157442757595585
C1QA,-0.039418314161309885,0.09561624137651593,0.01889943975245997,-0.0549737750297867
EDN3,0.03598582830000903,-0.013692631206906615,-0.0567223137211072,0.001820151088807096
AANAT,-0.011518567901915534,0.06470268634540605,,-0.016298063445319273
GDF15,-0.015852979567899696,-0.05921276515232117,0.014641872637642989,-0.03084591932597615
LRPAP1,-0.001517696080962661,-0.030285843750640987,0.006227597918971578,0.022587571182692584
LAMA3,-0.020261406013450174,0.02642261789353829,-0.01886964041921856,0.026447517370255524
VCL,0.014735555778330122,0.03430398193759587,0.04333776582838288,-0.017936758810604178
COL5A2,-0.020796737033455553,0.055175875338742526,0.02718233988770688,0.011579094602708076
DKK1,,,0.03111653201676339,-0.022964514586924945
COMP,,,,-0.023849507028983783
POMC,-0.026829562242784637,-0.017468479713541048,0.04155470740972254,-0.030191743011874283
CCL13,,,0.07758722194419582,
CD34,0.013562433178442107,-0.0356706572190862,0.010205136596017447,0.025058450162114485
SPON2,0.011385904885116038,0.01080548659852454,0.013935097905482674,-0.006672099396460729
THPO,-0.023966688741577154,-0.011261551834662141,-0.02005976455580184,0.05132407912588544
SFRP1,-0.014570485289733877,-0.014972863091894236,0.011388385882865157,0.055519101029675944
ARPC5,-0.04769226720000316,0.012823210412002156,-0.0195944717805649,0.00746049348466644
VEGFB,-0.0069620053137433345,0.00018389962466786242,-0.017652500766492912,-0.020638920739436687
GDF6,0.13646742796749914,,0.07278844989383693,
LAMA4,-0.02076839976162226,0.004173676646097738,0.0024043597017210224,-0.008348324452428602
PLG,,-0.006035543884000523,,
NPPC,0.022604040114779747,-0.00788580369655096,0.037972119145540655,
HAS2,-0.03862284004266662,0.08305848318524603,0.1077443655812623,0.04702075459004844
JAM3,0.05237310748734683,-0.02962443370993025,0.011819726104089923,-0.05357737010932708
MEPE,-0.024423947821598683,-0.025108314602557396,-0.027501764896313254,-0.021601006087019956
ALB,-0.018794943116051583,0.17242422932187032,0.06688005609368439,-0.02384950767405608
SAA1,-0.03322701423529624,,0.0029199248965796855,0.04264181229398011
SFRP2,-0.01345436493772104,0.04419178197708536,0.0555150164937434,0.00959761256702932
CHAD,,,-0.02539672318644641,
CXCL8,0.0008934298121928801,0.01430617880028919,0.008336609765996808,-0.0018482826629215826
VASP,-0.005485110724799992,0.022899995402929894,0.03499189278322255,0.06477644164630995
PDAP1,0.03540132406904964,0.03510636681126527,0.08237896466726001,0.024329784996233787
VCAM1,0.011233965205154049,-0.00624967802134274,-0.030880094714771412,0.0834005729778261
CALM3,0.031531516662467986,-0.08733505443586356,-0.003636534425433233,-0.008245184577443087
JAG1,0.025815482030249994,-0.02967645247306897,0.027528855736057203,0.04745319637209189
CFH,-0.007867966534036742,-0.032334285489234886,0.008912391861560922,0.019917538091160047
