,UKF248,UKF266,ZH8811Bbulk,ZH916T1,ZH916bulk
PCSK1N,-0.016626790611500228,-0.023193741140833873,0.009363914841175845,0.007765936472960435,-0.034327913351574375
NTS,,-0.015356578781240311,-0.022855860549875064,-0.03066374487938514,
SFRP1,-0.006872505570591324,-0.014764242263829809,0.0143512402741234,-0.029951197133203638,0.03302873324606044
CXCL13,,,0.07838426447801307,,-0.02994015397189503
MICA,0.026968226472952415,-0.03259484216783385,0.0354023494003107,-0.003552351764029423,0.005514268337869941
TG,0.00847436622316841,-0.017725540111574727,0.0450863875027793,-0.00042815576930911565,-0.03299420461549968
ADA,0.030664732759081784,0.018802275116771152,0.041695811078221755,-0.017423724085918944,-0.001288060481730956
LAMC3,0.06470236010168989,-0.0032442842893501103,0.051069990624324164,0.011151829864608347,0.05198301055113823
CCL7,0.03661294620144741,,,-0.021698576027838007,0.0024228035256787044
NGF,0.126879538279369,0.005146235848139804,-0.018508125972154194,0.0057043244025669305,0.023165476920196063
TNFSF15,,-0.020538420653012833,,0.0060507215456441655,-0.015295414311519852
HMGB1,-0.018210229068576576,0.043750159187258456,0.03281031251227519,-0.02010926552350588,0.01792515400247038
ITGB3BP,0.025266488232967024,-0.02145733555938564,-0.009017455908122295,0.05894435051239184,0.03378661147803408
AANAT,-0.019718536906881242,,-0.025246277152298675,-0.022957998315336726,-0.02253805128838767
RELN,-0.02668906459941693,0.054060386778987515,,,-0.060756208874670425
IL15,0.06563548655877484,-0.014614307289617764,0.010755797067531703,0.036074730194450774,0.046821405314945025
BSG,0.01576081530367136,0.02089045364192805,0.06548757143776678,0.09967360718278605,0.048597354618726406
ADAMTS3,-0.02438472982882382,0.13769505555529302,-0.015484927088875711,0.02415926803095479,0.016845569896341197
CD34,0.0005294943425593786,0.018886733393383544,-0.004103885473612274,-0.02752559519243044,0.023062032999101915
PLAT,0.008407125824675081,0.030249738507645257,0.028705544655305674,-0.033976565665061,0.05785226546110229
NTF3,,,0.037191464330492544,,
LTA,,,,0.03838717665459984,
CKLF,-0.023914069855469566,0.039884048819605264,0.04742914546294699,0.04681497885554613,0.04288038210335528
CD24,0.026463254819320173,0.005966166480944815,-0.01604991297021141,0.02968932308601989,0.00731246774138099
HSP90AA1,0.0036905101804943974,-0.03881161261857789,-0.05993964283930062,-0.024597665609455678,-0.05015854789134274
BMP4,0.05883736201789843,0.03176055691541203,-0.02481438206584929,0.038676068060489434,-0.053651217326443595
SCGB3A1,-0.013591042500210681,-0.018655421728418872,-0.01332124088624945,-0.006679770725665708,0.0047149933712374095
IGFBP4,0.05685068384621298,0.009378329026227008,-0.015904386099964467,-0.022657092192152548,0.02747341364879678
RSPO4,,,,0.0761936224710419,-0.010727812633393632
LEFTY2,0.02645282905400169,0.0816483116141504,0.0928953354571006,-0.005017034960894621,0.0488220428647612
PF4,-0.014098524912527293,,-0.017195110038454264,-0.030897998729032608,0.021679651894816646
ANGPTL2,0.032280626232149334,0.022293661410907238,0.02071321777859843,0.062139369724827,0.023032287185389074
LRIG2,0.0047179622965794815,-0.046483020279770075,-0.02252015352688917,-0.0024151330694524723,0.08927031870077726
ICOSLG,0.03778307001328727,0.0387294872675445,0.020696074260248987,0.06700655146509236,0.02978689611369574
WIF1,-0.025368007201833225,-0.0022574228636509765,,,0.01228352386989627
NPPC,-0.007271629697930697,-0.024364681437694092,-0.03253430095302825,,-0.05350234536979988
LYZ,0.038396248820537,-0.005224995528765487,0.044291845694983886,0.027163151232631695,-0.06117201830274851
EREG,,,0.09498364539101245,0.043683881793067855,0.012742519157418258
SPTAN1,-0.029081928308917357,-0.011192065428322061,-0.032691614004583286,-0.0012363255991690281,-0.05053402404011532
LIPC,0.0022251478913142653,-0.022663043302296307,,-0.027857509574578377,0.022753469709264697
COL8A1,0.06321033514623796,0.04528478483467466,0.015236463599758087,-0.008678578944358504,0.025592245020555918
GSTM2,-0.019048336446963545,0.047970588179408254,0.016479050384766023,0.06468353777007663,0.07249626711374652
SPX,0.057798660033195844,-0.02157917297297034,-0.021349926967410955,0.06516982692208832,-0.0161785256744234
MFGE8,0.07865707355576305,0.027025490692842782,0.006638895329917054,0.01789243825836236,-0.0023647967323755423
TGFA,-0.0029288355760713034,-0.009676384662272311,0.05668628327404602,0.07953819876432208,-0.005124115363695248
SLIT2,-0.01769150007175594,-0.02024718381685988,-0.035903577668091234,0.07125598212799285,0.007762759786908582
PLTP,-0.0106511012937436,0.050054799100179105,-0.009419889583493003,0.0006522157345552703,-0.05469485467861781
APOD,0.01275368194837143,-0.0773718814675924,0.05015021417755444,-0.0130379208636932,-0.027058907143337085
B2M,0.047886457868716786,0.01882137713759911,0.06234009505793724,-0.03089967802639084,0.0339371550857035
OMG,-0.02030539444363396,-0.017201560957477973,-0.011733721262304424,0.05572293767794466,-0.020120096303551577
CXCL3,0.03754913143092926,,-0.03295913769393176,0.00995596032799126,0.04566501777545717
CXCL10,0.010680158318052154,0.052827354633855204,0.06570416417535259,0.01910025757546375,-0.029596495810752504
RSPO3,0.054084983727990754,-0.04850946099348233,0.0721567519049636,0.052779793152291005,-0.011164550047964975
CORT,0.008104810300417879,0.021502206598143187,-0.017993808694792182,,
NCAN,-0.0020973996801037153,0.021862003093845374,0.01386867575808107,0.011755073090867218,-0.07565938424940478
PRG4,-0.003724894232181039,,-0.026550965843117846,-0.004831933483879162,0.0016096838772228033
ZG16B,0.12850442196714765,,,-0.011562481864704606,-0.01899234323892833
TGM2,0.01409760576596108,0.016880641662544736,0.00631160317784249,-0.04428585424979677,0.0019381310159927955
VEGFC,-0.025951766287567214,0.01886944474673244,0.08160836990932026,0.005380595537886589,-0.002812449607183478
WNT6,0.009752514516132602,0.08295037838724938,0.11663004977881677,-0.019908517664427052,-0.019624788679953268
NRG4,-0.012517828542465382,-0.018350257214330347,,0.07704936011683089,-0.02951267214558174
PMCH,0.07928462277173204,,0.007874646238858715,-0.038895620667975986,-0.011561681577219622
COL9A1,-0.007387256074481564,0.015785622358915938,0.0004971103507540556,0.011080508004737071,-0.016319757277705363
GDF11,-0.01774098140136282,0.03723459984266462,-0.014950262428951276,0.07489291053834309,0.017814519897037785
RAET1E,,,,0.009431286741150149,
IL24,,,-0.016920942751206494,,0.10968511703601948
SORBS1,0.00997646703266893,0.008414930526076269,0.03297092671577891,0.032871760570107184,-0.046004754606611464
DLL1,0.006539077279697987,0.028481086021295995,0.009406308517948422,-0.005884253852760468,0.12585757050215687
TLN1,0.02149146040928564,0.04835248448905259,0.001127949928613181,0.036308901191781935,-0.007193933028866596
COL2A1,-0.01226332172572823,-0.01623955709309348,-0.008098244010039774,-0.03204626854163529,0.010897086292921163
SHH,,-0.017725542006500002,0.029138210290267592,-0.0077241488628709476,0.005618868679805574
PON2,-0.020458209265345886,0.027373761197478797,0.0878374774527737,0.0005103114626614964,0.01100527843675636
ICAM5,-0.005058393686877586,0.03574557317677848,0.025443655636287588,0.03428131817657735,0.07895317430170831
HPX,0.051104452943655725,-0.014989777302715057,0.06678655242864488,0.06638490220639504,0.0074199143353773965
SFRP2,-0.018069327223343343,0.016283092929570656,0.050927787432357444,-0.006140098096618346,0.008488124223963509
CFC1,,0.051517477414462616,,,0.051923605226472644
CD70,-0.02269213720269064,,0.03138951911084324,0.003980645804710002,0.0010005578967960936
HP,-0.01521164016790752,,0.020938690254988637,-0.032939233621715726,0.038263753326696535
CXCL2,-0.004881765509163006,0.057225762707584456,0.013011820123844211,0.06184660392895738,0.006599406624438733
NPPB,-0.017533760229038863,,-0.032031076013392494,0.05543973866674901,
CCK,-0.03493336004532105,0.007174828723001964,-0.018029050178332232,0.05648668628449532,-0.04546589624745062
SEMA6A,0.027730543999434018,0.010466818867546818,-0.07437991784465275,0.05112761736402101,0.10900683368969623
IRAK4,0.041360261230449,0.04379308698560856,0.048790155120825435,0.004832504675061413,-0.0019362680174775985
GSTP1,-0.011237380940626348,0.005771113378986518,0.05172426049571062,0.02600319631257238,0.01355132125008079
VCAM1,0.03208338104849138,0.0034097091606218443,-0.07675673143973136,0.02165765856723159,-0.011182762203435007
NXPH3,0.01696077272877471,-0.017320405505629615,0.02266811522733079,0.07286246417986467,-0.011466820409804221
MTMR4,-0.011103038572491172,0.033296183394274585,0.05172886821975648,0.06213209718347121,0.05118663009172563
LAMC2,-0.013762168394341811,0.06829444651027024,-0.022221945757761357,0.05090929445994065,0.042917730467238076
IL10,-0.02907794911751609,,-0.044185570310378494,0.011672983200591583,0.01366914877611352
SEMA4D,-0.0170767258409533,-0.03338028897769608,-0.010541209491324281,0.060488685068452445,0.06694421617286402
TRH,0.0037791154292235096,-0.028096951776223022,0.0022805370687044905,0.008988280931416756,0.03819903658581076
SEMA6D,0.02374626584145061,0.008164454476889856,0.009384502359488251,0.026475219121262474,0.13753081314789495
CEL,,,0.0303645974517047,0.05656110665749462,0.034703058359988805
PDCD1LG2,-0.0026117558588389447,-0.0144231181988368,0.051433449548846724,0.052545842003910416,0.014204780236190312
SPINT1,0.039387595452349176,-0.01865542742858854,0.018145810010393292,0.11795514075516224,0.04385629683445232
CTHRC1,0.016345210268636504,0.040283866768038676,-0.0571578915305496,6.040372135132839e-05,0.022170742569637834
PODXL,0.039042202259605925,0.013745642400829898,0.03864908398692785,-0.06434856311091974,0.020520460796008153
JAM3,0.06797446047673023,0.03960260566330742,-0.02340320314448742,-0.013480199760559617,0.012048344977151739
TGFB2,0.025505897246739503,0.07572692418266132,-0.03235115687939607,-0.07934261684046905,-0.08431435417055189
COL18A1,0.05228329194125656,0.04001516628092145,0.01175941930982566,-0.05856430376019741,-0.000584915941115091
NODAL,0.019744197622030907,0.07842861284134346,-0.020901350239485788,-0.022383197091573385,-0.03350004355090614
INHBB,0.016424779171144575,0.023559605127816848,0.0288294511547073,0.04858564877340444,0.0070692427743418535
LCN1,-0.013762171490885733,,0.001129482355048897,-0.025300114401038663,-0.019933928602470438
ARF4,0.08156930723718699,0.06747877538112217,0.06128229331203087,0.018715216702281216,0.039886163993010926
CXCL14,0.037344963906579716,0.02420696190612411,-0.050241986086299595,-0.03365887242668385,-0.012230565017692827
LIF,0.041539397853846555,-0.018195924257836553,0.019342235691449154,0.028871572262316517,0.057262493888743334
IL17B,,,-0.03160471746661578,0.03133694724823248,-0.022538046762130233
MMP1,-0.018973425971500514,,-0.032534298843786176,-0.049537056025838494,-0.040551436661943635
MATN1,-0.01806932968572291,-0.01756617745270444,-0.01025858500230539,-0.01608102876431578,0.02774880856176681
ADAM28,0.04085120887629725,-0.0061718336142020285,0.051323813369900384,0.03225521583466045,-0.0514161980777318
TCN2,0.03247654541078409,0.011772990847157426,0.03810392702208287,0.030812947413807343,-0.04092810746366297
THPO,-0.02354508474699612,-0.02497987027094048,,0.005872171995507241,-0.014106574215105899
CUBN,-0.022839979492125184,0.04166089326002103,-0.04263068355406307,-0.004310072704999658,0.004105463554610555
TIMP3,0.04862953697871597,0.029928480393389387,-0.01280576711243925,-0.02437164815631351,0.03454387153654942
PIGF,-0.036548719569672046,0.048715292219338215,-0.0013378832154083019,0.0070070698845333046,0.08253742862559911
CRH,-0.016124022405170017,-0.014803163348147533,-0.018313634151979605,0.017796034303044925,0.00282151354722299
BDNF,0.09953087457476321,0.01841648048670942,-0.00866472420884535,0.04089720515082353,0.05323645896683644
CCL5,0.028197113445391733,0.012423510845585767,0.003637768018552978,0.014393925972889184,0.030453796045738567
GAD1,0.01890615872032273,0.01119209474235594,0.030580406458806227,0.08899349400353268,0.0014730304252283729
COL14A1,0.0007700596676332483,0.040533363451775065,0.02705541652543705,0.07248258405809686,0.09653366290478857
HLA-A,0.06291305241362892,0.013358798971571674,-0.0023897840040877113,0.009565682125201688,0.0403584499727806
CD5L,-0.016124020539743444,,,,
FGF18,0.07956445513911393,-0.020538415642593708,-0.03081215372371362,-0.025018546973519525,-0.028196542929300794
ADM,-0.016259734208766568,0.0699812278287736,0.0069343720244858294,0.09228288338421464,0.08404167826427468
CCL15,-0.026901500023072997,,,-0.021698583847862433,
GNAI2,0.026503870592196763,0.03143110365183612,0.0017241551404386136,-0.06324739026202336,-0.01855504414091785
HDC,,,,0.054943795012184306,-0.020539139029231233
COL11A1,0.03391250142580709,0.04972590933151441,0.06449241218803983,-0.04203377763719937,0.07149935239708857
NUCB2,0.006164993663076431,0.02333983337927551,-0.02698988544352313,0.029491925255917102,-0.0030660319166136586
FGF16,,,,,-0.02023865144192211
CXCL1,-9.78808607531723e-05,,-0.0229375178913163,0.02097425309444244,0.06287794475219223
VCAN,0.005136699611974993,0.013649549231852784,-0.001966896024824367,-0.0693185324021205,0.018061815659111392
MMP7,0.018099787724651584,0.0016987398220376013,0.034504268053297434,-0.04020671723928607,0.034183557550070576
PTPN6,0.03820101822366382,0.030994276380542782,0.08989674339489744,0.07234186911013589,0.03522687189452733
PTGS2,0.016241702458021964,-0.028151728476902598,-0.0028638656886210393,0.05517219179375631,0.0478235882744328
XCL1,-0.017669042566994527,,,,0.04677998352094998
CD58,0.04556531002160154,0.041224347967159826,0.08926626917108124,0.011363458096644704,0.04891729678386428
TNFSF14,-0.017803381897525852,,-0.03359164236133658,-0.018617526390299087,0.003300859511849204
CNTN4,0.002844294956259421,0.036470042343438924,-0.046822870327779834,-0.036921489803581106,-0.025698832228297216
INSL3,-0.01582820115874845,,0.0018184401772920217,0.027892800047285966,
BTLA,,,,-0.014223555905207136,
MFNG,0.020366237552420407,0.023340823264487952,0.035236713524453615,-0.006420409012213838,-0.018953808485971536
ICAM1,-0.005914772189887746,0.07678347954898601,-0.009493877673339991,0.017318627150278057,0.003660799811585994
PROS1,0.018624391758108653,-0.00327502917492162,-0.0170040848099048,-0.05152552229218627,0.045262006365306494
CLCF1,0.056484229010923974,0.02740294884100429,-0.018872035105879256,0.04536795034501433,0.02106739503725226
PSAP,0.059887604409423215,-0.015008296851343991,0.0706581949391078,0.05840555339369166,-0.04617518033305559
EFEMP1,0.03709603397739693,0.017737474544247026,0.02507750122177161,-0.04636466761815423,0.0449047819649311
C1QTNF1,-0.009907561103085313,0.036271841568230496,0.05476500925087836,0.0017694593069541382,0.10802727359333998
ALB,0.004634502001831545,0.0036444207622057198,0.0021103938814863057,0.0046481986308639376,-0.02907973357249368
EFNA3,0.029923800309493088,0.006323770517780644,-0.0021905474118615285,0.0060686049220955275,0.06963305305503585
DRAXIN,0.0240354111941281,0.03420590734874981,0.01780666078995301,-0.013728957001224614,0.04790487400828092
RAET1L,-0.01233032242436582,,-0.019738668689096867,,
NPTX2,0.028496704556638726,-0.004308680354158493,0.06245681166250444,-0.010452837388259894,0.05135561803099033
FGF11,0.06059331609761986,0.0793482970007581,0.03551152619144911,0.09584048919797931,0.06950419852921841
CD59,0.009079747375600225,-0.014660442312013735,0.030161927729008973,-0.035244028001623226,0.014306744690715195
COL9A2,0.04632610654257785,0.05770016921182755,0.03391322430686785,-0.011917333471693553,0.01543105654202826
DLL3,-0.029776529690267405,0.058366898998223206,-0.00455638400544143,0.037809385873648425,-0.0007999113289057255
FGF5,,,,0.013545861189189892,-0.03471729530964532
LIN7C,-0.037138956852516544,-0.041644104611140986,0.044131609841596246,0.04736029887305937,-0.03167263431167985
GDF7,0.04325631133084649,0.03505660696710573,-0.01692094811210377,0.04159458222704677,-0.031396812032890326
PSPN,-0.0038575867085779633,0.10502888418034831,0.05543832263912233,0.07624729287876186,0.02409971926667475
ANGPT1,0.016591003263806334,0.018541454837601647,0.051328093580276665,0.027868310140974722,-0.030546985982865742
PNOC,-0.006929523573680478,-0.026465497359010874,-0.017993810652463735,0.024820263006261622,-0.028630032504855633
L1CAM,0.020050396129416025,-0.0331227656256593,0.017842992907942536,0.1056118277161953,-0.030638820022598278
APOA1,0.043051630364223645,0.03444854557645998,0.04227617696427077,0.02424755479752378,0.001203553140235966
PSEN1,0.07581620170896633,-0.00933063138326573,0.015170271551874165,-0.006343064552597862,0.014112296310034696
CALM2,0.0030681068629136703,-0.02105033806473636,0.05467653850878743,-0.019349577724507485,-0.011206339002438361
CLEC2B,0.052343570451015155,-0.004785911939281948,0.017687683444465196,0.05074119208421191,-0.011850036110323793
NTNG1,-0.0020713558913119166,0.0654889623658691,0.009878133829265253,-0.0010392071444185853,-0.01103903373552484
LRIG1,0.01886419217358353,-0.010203798993895213,0.005249679612450271,-0.02864579918580409,0.029282652748351966
CPAMD8,-0.02477289271215252,-0.0346285822801466,0.0023523378323639897,0.02222697569645439,-0.022262692911014816
GHRL,0.011604384439924469,-0.018503408597208,,0.027780863135850577,0.08146142790777085
NPY,0.009890787417769508,-0.03448402036404877,0.10016472376982306,0.0774049863459503,0.014438186506037268
MMP2,0.005456400986615326,-0.01422099734345804,0.027820235548103,-0.00519629648705765,0.05127371521668477
PPY,0.04592861320571054,,0.04314083044844346,0.11898845812065616,-0.0007361293872751499
ALKAL2,-0.023123582850183563,0.10606785963000681,-0.03269759894678665,-0.05553004439601662,0.05511165197279728
CSF1,0.026502532395657523,0.007280534554509603,0.012474300193729977,0.0285297088158173,0.01902811861339159
SEMA4C,0.00551888608846144,-0.017342387566210305,0.04909866185065865,0.018918645399819627,0.039595760122450335
BMP8A,,,,0.03572362313511511,
ICAM2,-0.018380806580432354,0.06086357035558442,0.015528745441332564,0.024457772217601044,-0.016709042825560058
SYTL3,-0.033869303401613614,-0.023906485421531017,0.03244275439843176,0.03893477233272614,-0.02569705203757821
IL1A,-0.0077585362244813865,0.005084982149770477,-0.04458281561177551,0.045642800823416416,-0.035276186510501614
HLA-G,0.07326132834958843,0.014440739214494722,0.015201127525576735,,
PGF,0.013487544359469042,0.050688865386143284,-0.01327225782984027,0.025932604879615302,0.03649143267129377
LGALS8,-0.01523757640464446,-0.0023618969560691163,0.044996157849501686,0.021442392930541718,-0.02031628065325764
DKK3,-0.02060523441934762,-0.016097741882352405,0.01856007136495663,-0.01072256162860508,-0.04131597793820683
COL16A1,0.043456060462324926,-0.02175681113882924,0.07223701437838784,0.02150133457481972,0.061278126503620745
TPH1,-0.01393131032730917,-0.014229500617179302,0.003721887246104961,0.018529864408079067,-0.03440947562143451
TNC,0.03290186362298121,0.05169361261914696,-0.0044046842000990604,-0.027736663510192147,0.0474500064087447
TNFSF9,-0.024772890140320167,0.06360125922290738,-0.04250902460143328,-0.021791462777949352,-0.04640494384765927
C4A,,,,0.05008349460101283,
CNTN2,0.02740335693854,-0.04073282442039583,0.010086745090989942,0.009725497529828145,-0.01823211768950814
F7,-0.013591043179753745,-0.01235836189089813,,,0.08441046571102127
LUM,0.022945456139949943,0.027313670759261395,0.02918271101248186,-0.03181138568910331,-0.007234457533911359
BTC,-0.012330317288390243,,0.027536587241447134,0.04487003798294986,0.023188610492896902
APOC1,0.016555891741170847,0.02848740775146927,-0.020787448144939928,0.06472257729829661,0.054383534943659106
PKM,0.013517790510764696,-0.017553172687256594,-0.01301232178852473,0.015415196628642968,0.05413421578814956
TNF,-0.009329118563054874,-0.030361030796786048,-0.019738674072823197,0.002827260933456407,-0.021416989596844533
GNAS,-0.050264209143808664,0.0075435953612695925,-0.0793048430925679,0.016222065056909495,-0.054945653792770215
BMP8B,-0.03830261160769058,0.04760614801607357,0.012597169487147366,-0.004064150108921111,-0.030411600501997323
LIPH,-0.013931306897529487,,0.05371145345321982,0.01509980846840947,0.027329839081772177
CCL28,-0.019596116106579305,0.0738263761753869,,-0.02070665574977593,-0.017103701373222053
PTPN11,0.010793248973606912,0.027448619317465273,-0.07155013668394604,0.014233737115753476,-0.0212156284561936
ADAM12,0.024380248008607226,0.019474489248068626,0.04659657373196255,-0.03157695708197391,-0.027575746734954873
EPO,-0.01871914690254282,,-0.022855867667558833,-0.022019807502760617,
EDN3,-0.02426767629070208,0.08768821182952302,0.05320576724944115,-0.04000982991200896,-0.0037765228414386553
CCL22,,,0.15247766827353973,-0.03402637290095982,
CCL2,0.05422940810945006,0.0608014212304035,-0.026202513028802957,-0.031202710206485833,-0.005623785511252137
DSCAM,0.02394538093023707,0.07767047894859655,0.035866177320177904,0.06848519935963795,0.024471707134772286
GPHA2,0.07364836249022107,,,,
ANG,0.01435362939710658,-0.003075013704733191,-0.022040336396053534,0.08894623648464045,0.029402066778201178
FBLN2,0.006259828382369431,0.023537206071480885,0.04822570781533045,0.012400076889489282,0.025717615923042267
VTN,-0.02633502505789992,-0.014229495964119767,-0.016071785384499566,0.02210063468613401,-0.034717307361507244
VEGFA,-0.03429442381195229,-0.00961345459486234,-0.027171888504946468,-0.010543347721586084,0.07445073700930009
F10,,-0.024744770200572103,0.03186259419507361,0.01643227409514842,-0.02819655307900015
SERPINA1,0.0588226042474246,0.01847504614084686,-0.000216294661171572,0.02520951669373632,0.00835856940214617
VWF,0.06288847121730637,0.004056572085920944,0.04303608447800228,-0.05377319515002479,-0.021527215045951977
GDNF,0.057264060024254576,0.011665522901341806,-0.05010881969342933,,
VASP,0.0443833708155463,0.00372362987750337,-0.006114785264771325,0.011914426659548573,-0.004615262168187046
ADAM15,0.06638218039222055,-0.010548016093788932,-0.01820593696126781,-0.015815554215861272,-0.0024639163514458967
WNT2,-0.010219791879434864,0.042725232162269575,-0.0234741209728682,-0.05354917919480261,0.01865900401975563
CALCB,,-0.014423116401215606,0.08873200037929063,,0.07720363397028925
OLFM2,-0.012206538794164461,0.025460972803528825,-0.017465442256450175,0.04155861020460687,-0.020874911977093395
MFAP2,-0.004542564483044124,0.08318512284748823,-0.03461853277647022,0.013042204553921976,0.0033137217241403054
HLA-C,0.03307915113474049,-0.0027022726080576393,-0.02699101066393312,0.058166740431830025,0.03570217267280145
THBS1,0.03463326690560848,0.006244633194810262,0.03153234272216355,-0.07996199776920966,0.009729151887870553
HSPA4,-0.03901426614979664,-0.03117441828475526,-0.06606126878471273,0.038638933277349435,0.010569486589610261
LMAN1,0.03513871303352553,0.019561692815233758,-0.03515996437115098,0.02332016537261926,0.017910952408296946
LYPD3,-0.02125275285323131,0.04368160509138843,0.10266062349939957,0.055509156806799416,0.06693392424187068
APOE,0.029979463918116442,-0.012231611119040297,-0.07922364907358513,0.06098417126724731,-0.057773827595612635
SOSTDC1,-0.020233044041746844,0.005128598047822966,-0.013263935055581067,-0.0016457365045836954,-0.018927347600096792
ANXA1,0.04194925007357696,0.035576232182132676,0.03966700453885843,0.05087970551335504,0.007437070635175135
WNT2B,-0.03550391663259348,0.06101956694082808,-0.0009878916772429567,-0.027033064402615416,-0.02798509589141022
AMH,0.01578724675968917,0.11760707252480786,-0.009032528950996564,0.035090115287339955,-0.012907205675401908
GDF10,-0.01612402127948149,-0.0027658911899903055,-0.010403568481297521,0.012543642120665022,0.011106515956162289
EFNB3,0.03890053159107536,0.004217177658869057,0.009965673012934974,0.0569789614977636,0.07288905669798097
LTB,-0.0017930397284487327,-0.014803158427182992,-0.024392315804363202,0.0014220920774028385,-0.006151007194072477
ANGPT2,-0.042502867498719954,0.03660267033361862,0.059963860217018806,-0.04707035379401753,0.012027829123071971
ADAM17,-0.027493535653974787,0.04317828472907463,0.015574363422949726,-0.0018901657153838785,0.0483382832614569
LRPAP1,0.012774605556689876,-0.026918955229304764,-0.013183365413385922,0.044445900784992484,0.012336052823084571
NID1,0.05437729963680365,0.031893423714800584,-0.0010762870371094323,-0.05189597715638649,-0.00033416587364612044
MST1,0.08167814619240849,0.06198378724191866,0.02312393262908849,0.06322836353814272,0.06546801928513805
DCN,0.05741851701355555,0.018944486091591575,-0.012533429521375334,-0.01213961570231509,0.0237570686147039
IGFL2,,,-0.005029217276258054,-0.022405899053356375,
COL7A1,4.626408265209279e-05,0.0462181150692247,0.08988988649201038,0.07304956323168238,0.0801423588410964
CALR,0.08733038393993532,0.035716377056737275,-0.00102723337903794,-0.045461586275804496,0.017990876958126165
PIGA,-0.017935073754446026,0.017581131643058003,0.02273494099004712,0.044728241070514804,0.018839992894318248
CD200,-0.052769608395864205,-0.058485980112682204,0.029767819636830933,-0.0015540260514498908,0.022453027869001465
GRP,0.014696167012820692,-0.019252515672394742,-0.0213499284272725,-0.02612792215396492,-0.032003708710539445
CDH1,0.021473410000187924,0.060099708266157494,0.029700165493886994,0.052357677666372476,0.04417833438292428
LPL,-0.0012656213158197648,0.0690671775314269,0.03178317576473329,-0.009270694517868078,0.10037019977935238
SEMA5A,0.028794739133767365,0.014561216642684782,0.02871841149558839,0.005280686286039744,-0.008699349625529993
SEMA7A,0.07694635023557843,0.012137216509102341,0.0435248196285985,0.004555079189229501,0.016155985693739734
SEMA4G,-0.026122167880597624,-0.03657920044437116,-0.03909007191887632,-0.025835612722214647,-0.024423130013469595
SEMA3B,0.04542853874364358,0.0014299731644864457,0.03188506927692704,0.060939273305067904,0.007628758441043647
RPH3A,-0.03814080563354206,0.014152334432916077,0.06345578743883373,0.07064753610186758,0.01676768047834352
JAG2,0.05341361520798051,-0.002049468615698332,-0.008917697696606207,0.0071410092383995954,0.07658531185590278
CGN,0.009996552180291506,0.008083092724929715,0.061955080147674715,0.03668129758050243,-0.0037806772572944536
GDF15,0.04683062185019569,0.08548224395423303,0.022232908088015726,0.10247202084006665,0.07441609900372217
SEMA4F,0.016548816222928007,-0.009243804599510654,0.00042148161468797215,0.04089083850070191,0.043596885986544355
