,MGH258,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VCAN,0.005998523913588052,0.034917907091551535,0.00780077575246402,-0.014335542567306134,0.01908359516442931,0.037797567640622365,-0.006233623948047215,0.08329139087532132,0.02946275886356659,-0.14175214023202326,-0.022352576546196136,-0.028098521951791185,-0.06369046251476447,-0.031583115410685945,0.00600063013789496,0.0692030377726563,-0.02245091643508082,0.09689665575809422,0.12273799139607507
MMP7,,0.01779317977139726,0.04289558169353394,,0.056313740684984556,-0.012022056091594032,0.12595886112157825,0.03282581689975959,0.059608641782003646,-0.07857441080220576,,0.05450951646262437,-0.002307917353107505,,-0.00415176202410876,,-0.05572699057329901,0.10408617887694842,
PTPN6,-0.07487244838801492,-0.04314598416008606,-0.0048293574260830086,0.010681702390699687,-0.02454406272615614,0.08662748896381645,-0.02732580003973152,-0.021914978696470255,0.016016617313853763,-0.123125972996798,-0.02096831729652334,0.011111157686405448,0.10835808750970158,0.00014210540774291792,0.028291455123432008,-0.030449492715600223,0.11920473453680464,0.04313793448900202,0.02606964267567677
PTGS2,-0.03481534212415859,-0.07944708974924282,0.01906120047651315,0.04354103985871005,-0.02547365183750565,-0.037742631056806274,0.04865391314118111,-0.024063060599068375,0.02808659439821359,-0.006911655031367522,0.043172910491376365,0.03439595746813157,-0.051010357984218685,-0.007218669085768164,-0.012032478069177451,-0.014545194784174764,0.07453607315249362,0.05488015003013129,-0.1100643211592963
XCL1,0.026946874374516566,,-0.01754810265436735,0.007166170987039339,,,-0.01666530066150367,0.0330170271728641,,,,,,,,,,0.07944706576942677,
CD58,7.555006748461672e-05,0.053776127094516665,0.0385276470211167,-0.01692597543815036,0.01246783711220544,0.05350180789535537,0.013973460141113768,0.004034892338676741,-0.014227671910272776,-0.003120745978018676,-0.025944737412258105,0.06932585152167146,0.07619349950412359,0.028175440480974534,-0.027641219817531558,0.07179711625354392,0.07248981274226758,0.020344439028702106,0.012809958496089917
TNFSF14,-0.03316101917718843,0.03838074899751522,0.058566211563758463,0.01109944625933656,,0.05156160575235531,0.018924801357969603,,,0.053623430147406816,,-0.007266504758273527,0.010513408997719227,-0.01941744749863097,-0.03304989497692319,-0.04231066151176077,0.033310141893901656,0.13764045297067343,-0.004762559007430101
CNTN4,,-0.03362380400069354,-0.012234706574499396,-0.02831341077643999,0.0374772822262242,-0.0014557788034681822,0.0533874236529831,,-0.03488608184709884,,,0.05956861896664211,0.06698373881521678,-0.03934271409749443,0.021777315573228342,0.008270061371095814,-0.019367400004495924,0.04803426153236876,-0.028093616094285737
NTF4,,,-0.022197581385307787,,,,,,,,,,,,,,,,
INSL3,,,-0.016128237141734825,,,,-0.011700019616745725,,,,,0.03563050945882763,0.08716404565428407,,-0.010232583980071605,,0.006527018491531348,,
BTLA,,,-0.02560041378710317,-0.016815161465284303,,,,,,,,,,,,,0.05175330102668809,,
MFNG,-0.005707462430786558,0.05086498060649377,0.03979823571478817,-0.005283605228102073,-0.029459538068085562,0.09067479446487979,0.009430804847114234,0.09401946796046175,-0.023210703965886773,-0.02135864291135869,-0.005237550788943702,0.07449795955838925,0.05745341292010968,-0.012749943616452562,0.01560720293121753,-0.014248031924142014,0.07263806546388649,0.035727402524327094,0.03573570076482225
ICAM1,-0.03330066230740715,0.03844803843794523,-0.028106040216759443,0.005150144751373938,0.03788888809321084,0.0461565675050073,-0.03866666718446465,0.0035204008145507944,-0.0024900595226215925,0.11919019563822154,0.0007195984889110231,0.05808919545435698,-0.013635673408589477,0.006938004884169651,-0.004350478820307861,-0.08467616775507908,0.03943788396375333,0.17827904613754286,-0.05765442576368432
PROS1,-0.07755812119885008,-0.030269914846291372,0.032742664607348614,0.035615934053843425,0.00011009837752124413,0.09736340946052016,-0.04294973750149235,0.0652393593407567,-0.03152786139029376,0.04597575446373566,-0.05180893171441129,0.02564371059583832,0.0648491098507777,0.045292215554679695,-0.030102412832545132,0.11027937844743863,-0.02851401371395666,0.12357651579733918,0.011740150379680713
CLCF1,-0.03542049817403261,0.033421457684130136,-0.03466359390600787,0.06689848261239553,0.061483918243407924,-0.02156389627564835,-0.05056067234911752,-0.03499477544706856,0.023154620809215355,0.11933016345971131,-0.011796431787310616,0.07190082163061853,0.121947739128255,0.07903095697289217,0.013820226844514335,-0.02949895692036404,0.0023839407769094064,0.08328696888543181,
PSAP,-0.06384777846559639,0.015074221878970777,-0.12832746151244953,0.03961782104449177,-0.05999334960742983,-0.030720524635579446,0.05329859801771411,0.005956174979959275,-0.032439142338857994,0.09832513201548876,0.07289726438479929,0.09738507187053298,0.02585526834663701,0.04514667745018777,-0.0423069838824333,-0.041061531005734835,0.04507667066270751,-0.04242914304457668,0.08907979524882462
EFEMP1,0.010566368382756545,-0.013271167007897476,0.0528991100586878,0.07840757507845729,-0.055176565624454305,0.014406351703074029,0.05824365186653267,0.029182730510672904,0.04454442116804522,0.06607253531409563,0.11141346623659025,0.10350137040762213,0.13904514934749057,-0.009728724834138197,-0.011100281256043216,0.01566304673925981,-0.10607087076359842,0.15349030076876535,0.09544994248611881
C1QTNF1,0.057930768956266976,-0.009024082869034113,-0.006220745512689734,0.01696354396708049,0.0030493814200033796,0.07119984821124711,-0.0682691039117931,0.014501520468680223,-0.037025234860740774,0.08311219983041915,0.019249273797902658,0.07613132744577958,-0.04373553251944519,0.031733410018228055,-0.07129638004604352,0.10932094259060042,-0.04349082678136702,0.16021383494019595,-0.07742618331296848
ALB,0.0017442448311293045,-0.007939862964678872,0.013397008924065526,0.031948585517823994,-0.01925248309409017,-0.02016548653491321,-0.012773352690134515,-0.017507133328934874,0.10933834534144499,-0.018914606839844746,0.0031219200332566473,0.09164183175031053,0.06935084905140955,0.03653729904775845,0.01345172398999154,0.0034946221639184966,-0.019254428697035694,0.022021375863020276,0.0015952587032958768
CCL13,,,,,,,,-0.03336681831993112,,,,-0.013975240322395482,,,-0.026383865874377795,,,,
EFNA3,0.06764768527918708,-0.00903325274526907,-0.022380143679809412,0.0031514504162924836,0.039911495721167416,-0.032367271545104506,-0.008620345004664687,0.05328895844771917,0.03295784367758572,-0.01887946977968784,0.031514275444742994,0.10931340142697654,0.048967805338690336,0.04680555917987227,0.05027921688124143,0.14589613820093966,0.04676372357430226,0.07503885093782146,0.010483876234733487
DRAXIN,-0.05007761042376411,0.11323176253964262,0.041083193373808544,-0.02681466770252173,0.026748198645772263,-0.007848376184838817,-0.039409270945391234,-0.017201695908365948,0.050490913981083546,0.10582856534487882,-0.05422022048527855,0.023002293886834613,-0.0792382947421871,0.0020335247403829347,0.08006622115355107,0.05098273569871069,0.047561704768155806,0.018973989288833044,-0.048872746089505884
RAET1L,,,,,,,,,,,,,0.08209502873968019,,0.06580528976088407,,,,
NPTX2,-0.03510931588007963,0.07714394197369248,0.06243477278207411,-0.0048054303842601336,0.03175294879309524,-0.059705889542887726,0.06547257829055858,0.027297347397765567,0.044933974931644104,-0.004161053375389152,,0.06602717801683028,0.053852989526935464,0.0741423554640905,-0.050963935299495694,-0.07117743099545117,0.048747054204926754,0.04629482459772583,0.024315065326318847
FGF11,0.04652673991258417,0.03826972533095147,-0.03270190334516979,0.06988031932443521,0.027929243722549443,0.07023548558010871,-0.011996110981464567,0.0084119214202805,0.015303716685651279,0.061836581371216476,-0.004210428879009316,0.01701986521022893,0.01570278380670888,0.06332801647533803,0.0519880663379587,-0.008533822058847654,0.077309137131101,0.1197111420528102,-0.039617869057667274
CD59,-0.04160902417030568,0.05644518475216937,-0.014141035791745001,0.028418758620694894,-0.010987330395777763,-0.07118824852976162,-0.008992580476738897,0.0073868249771790965,-0.032302569626636406,0.03727395481212829,-0.07054416501022232,0.03426461475936111,0.0023619153974838414,-0.011136158676992804,-0.04766826931847352,-0.07337478127443382,-0.062220787051312315,-0.01217647806906782,0.004843798711060115
COL9A2,0.028980099456580557,0.11831740338229436,0.007283390709581532,0.030057323840533296,0.018673753185598458,0.01718352370258935,0.01855466783018472,0.09145438701845812,-0.019971298610773448,0.010870291562306393,0.08983406443562282,0.0654212254841436,0.10039172161384581,0.014103568384016411,0.028496254990110725,0.031740698604406724,0.12110828865312444,0.041583260165443246,-0.022642823259712563
DLL3,0.009478400085424436,0.09392065751164252,-0.002751434916157072,-0.06744790878912779,-0.002864988405918427,0.03438142755115158,0.08331030038120181,-0.02243398441839122,0.03079667833734554,0.054538600299017956,0.04646109987772268,0.024657102693172197,0.10885755068198813,-0.036565258497075696,0.05524351991771663,0.030373683744315517,0.03511491595134529,-0.0151148824767073,-0.04899887005281417
FGF5,,,,,,-0.016057663407074103,,-0.02174214110723044,,,,,,,,,-0.014052751890108888,0.14861602212199432,
LIN7C,-0.0391903256583171,0.022937655185892143,-0.032496631171378305,0.03387039211709577,-0.01192354617135533,-0.03588770775809326,-0.0014395822407609964,0.001309906134353855,0.036671131257306054,0.07081087347659999,-0.026661440762523147,0.0661227037765106,0.00772232683813068,0.024282308131495744,0.05367238343777012,0.0429276104027858,0.03989060215244498,-0.021626654255003888,-0.07906265280513489
GDF7,0.07110990795756222,-0.020325217080336615,-0.028777483712331305,,0.02525831707438754,-0.014148849231307926,-0.007417962652029084,,,,,,0.06887375331530704,0.0029497365912600337,0.01527860066806639,,0.06721157835114709,-0.056246181701531485,
PSPN,0.004561617881829616,0.0034378798627548203,0.016559358489854716,0.03386360873027374,-0.037418234634263976,0.007455818100846094,0.001423531589136457,-0.0359416955682605,0.06054114282112957,-0.007945332559560127,0.01317126502847551,0.06441994022421461,0.0845097349755859,0.0005390976913934408,-0.04311927469031406,-0.05787246214809695,0.05985713074105389,0.019592792195317947,-0.06123800548979656
ANGPT1,0.05363640545803118,-0.00038633513247272525,0.0397319444019771,0.027457294429103975,-0.03313870416130281,0.07837132257443256,0.07258591697582488,0.05405028049958087,0.11799961166440671,0.033499017349829865,0.018018423002847943,0.06191578598898039,0.0952146271903416,0.004339516317263427,-0.06375956347822548,0.03693253604244857,0.013008422742727493,-0.006075605895229809,0.06172495714692842
PNOC,-0.029652669642273994,0.024225290811866095,0.00379352307918966,-0.022050812688156896,0.011942778465981234,-0.007663902586448096,0.060794330839779975,-0.017507133328934874,-0.02194910007939284,,,,0.0012477685747944215,,-0.03185267618129313,-0.0377808954301427,0.02270741615529973,0.06079763725095953,-0.059235902514735206
L1CAM,-0.01612016476279578,0.049682103939963335,-0.03807214531355732,-0.03320089532693187,-0.029402158897163962,-0.010315287432403944,0.020218288543728938,0.003987234943498129,-0.025061876186545606,0.05462315823972969,0.08365689854246167,0.07681488298964191,-0.10115406507721351,0.0461667599178834,0.09189123082995666,-0.046726118414535854,0.01021381348736856,-0.02847070965511773,-0.024124365582902065
APOA1,0.024069671386603892,0.11218329084950616,0.04503624798702879,0.030190688496116683,-0.02605372156826898,0.11298939504453001,-0.015235460851368935,-0.00472954725574102,-0.024713468799900863,0.07725357588382699,-0.02562756406798919,0.07545971654743193,0.05848532073191268,-0.011442648002735463,-0.004462839765969805,,0.05615825073501511,-0.00041730477534822813,-0.031410364153223166
PSEN1,-0.00961702251586582,0.0072319255827018964,-0.02362701652463204,0.0014784124337560189,0.07368562461095815,-0.007507484438247307,0.018454522409745804,0.0677675263341604,0.008088343119521052,0.03225304199098765,-0.06739435663028766,-0.03141509400077654,0.0693539237115716,0.007599969332239951,-0.00986627244964682,0.013310742732749117,0.06403253073313563,0.14062606853243215,0.12276042732091902
CALM2,-0.018159686656603505,0.08979400589621217,0.009458122808960457,-0.029151014550266682,0.021999973860916792,-0.06798739122342756,0.015507297471229238,0.06182377534195523,-0.034304100314961734,-0.16353593899852067,0.05353869337660609,0.1189786150056698,0.04240550245094936,0.019452402246142877,0.08621447546761485,-0.03306495157089561,-0.0034583593036124553,-0.09086718825283775,-0.04134694840000213
CLEC2B,-0.031077461978884724,-0.11638346166437274,-0.018355107285423996,-0.055208688749288956,0.025015958642235908,0.055131761361316534,-0.0230450968538063,0.0319900036129397,0.04996635533912074,0.09653998043526076,0.04293712015210632,0.010871676899654879,-0.004520247473842043,0.006840326025776841,-0.0236168393651192,0.019057297053391473,0.07999012388804976,-0.010362261736573408,-0.01429334090274152
NTNG1,0.014245222928358137,0.01692070578685057,0.051127574920124666,-0.013465299055149036,0.055998267137675826,0.007087165610820303,-0.01910838143202519,-0.014379628212921311,-0.0335524477279279,-0.09049698391746087,-0.016625255609699567,0.07760011646574728,0.07824907149026485,0.052301523838682265,0.0695836842407193,0.12735512049601544,0.12545293586841305,0.09910208963501088,-0.05801294851957648
LRIG1,0.018743146554406346,0.08265135735394834,0.03940675003173683,0.031947383999068914,-0.01630891487655692,0.046833612324497176,-0.05230182291757335,-0.03428793749069414,0.02575303966158079,-0.03370444914845149,-0.03103499937349036,0.0818925306531621,0.12353246613406076,0.009798609781418534,0.005175017199390057,-0.00016229039634237718,0.020432186319215156,0.04922082955643181,0.08291625850980396
CPAMD8,0.033432797998697854,,-0.019076826681453572,-0.002820626777539163,0.004501737544229192,-0.014526317537099171,-0.012978023123789031,,0.012398774491407687,,-0.08598961005411514,,0.06811062095528037,-0.041687522718469684,,0.0065368424118661846,0.08168330857174382,0.020417541142054338,-0.004987495408378113
GHRL,-0.013426605833847938,,-0.014339305627096361,-0.012677911086311801,0.07042620261815637,0.03520356014113974,-0.009698557927995937,,-0.014157521780173297,-0.03490874209699909,0.041887893548133825,,,0.01490796119692057,0.08908276457456936,,0.05551928977405655,-0.040953951304566395,
NPY,-0.009076891194781668,0.12386546071546906,0.10909156163357372,-0.02038564506415688,-0.01259603835097155,-0.00770107824078064,0.02260879754215391,,-0.0062141806333149505,0.10756544201941352,,0.03758640601418423,0.06297870418006998,0.06875825622857534,-0.03736943051516827,-0.07247941135039022,0.07300145996005174,-0.06835133923616447,0.04336243922657095
MMP2,0.036583769899939805,0.06030439777699322,-0.01725825042852949,0.022106545138372506,0.018893352220956932,0.12366145003906658,-0.04256679315869395,-0.034870345112125195,0.02877517161669156,0.06798746005407671,0.008530162198626916,0.09690338333717932,0.02847801620894456,0.034892488943984105,0.00781366413916624,0.028272786129155063,0.020355184245009275,0.06025060490415566,-0.07214043677725308
LHB,,,-0.016614475352591855,,,,,,,,,,,,,,,,
PPY,,,0.05133170190163853,,,,-0.009484823525755418,0.03219456973533645,,,,0.06792621189412151,0.0641681902625764,,-0.045883801449643685,,0.03378435845688622,0.05399497789115824,
ALKAL2,0.005847241001662637,-0.02656673247688772,-0.016373092939851567,,0.08231444833258417,-0.016470428013619337,-0.022878923384260303,-0.041285210698400764,0.04571923231999897,-0.02832486623997421,,0.06047149415788274,0.015397825238354026,-0.04286592213810904,0.03696638915054476,,-1.7767706103054944e-05,0.09608613636603208,-0.05718782813916856
CSF1,-0.06292458190147605,-0.084735878508773,0.01935321018933533,0.028080482160254636,-0.018861950584516205,0.03228420081238691,-0.03209521646110415,0.0854432421857978,0.05319219781492151,-0.025740684104295322,0.0522451671973656,0.07755921855495296,-0.024342792554681077,0.028232971686389004,-0.06499149663482434,0.06699856341472563,0.07823384129297176,0.10333713588501144,0.011658564635201442
SEMA4C,0.03959578670070676,0.09478522893828745,-0.0006893552178004305,0.0445416873941841,-0.0019502226155063888,-0.0322749835238825,-0.028580427684104102,0.08389615221469558,0.008065773452458552,-0.09892880335442722,0.070116934815277,0.028812485075370497,0.03894760636983984,0.06197378395862232,-0.01928483077728849,0.020978464219617115,0.05328497782996594,0.04685467965650935,-0.06300216322300849
BMP8A,,,,,,,,,,,,,,,,,0.0011608366895686517,,
ICAM2,0.08534199675202474,0.10457325661602103,-0.023222964959081504,0.009767947777026083,-0.026644402892421953,0.08699388853693225,-0.02869034574841446,0.045877531682873035,0.002208771451731336,0.05553942184017671,0.06204516110825763,-0.004304014869922909,0.02099009462474354,0.005804157657869243,-0.04577110536958652,0.009437612190334685,0.1551387253242923,-0.09550402525864368,0.20449123250109694
SYTL3,-0.01998974667214763,-0.0496549200454355,-0.00803837572616051,-0.0036302254416683494,0.07583985425819978,0.004275822500320387,-0.007415891418675402,-0.040557720905849595,0.05702023753121805,0.08432868098567739,0.0561948895052917,-0.035960364160737966,0.0713510990425789,-0.03393727965845396,0.030330728659402905,-0.03236524650076018,0.012090342840723653,0.10948249576692798,
IL1A,-0.021468692764338004,-0.04909498338935405,-0.0002193709549487163,0.005523075987899053,-0.01368541539062629,0.18288028911849488,-0.006943282166169816,,-0.021320494474784346,0.16320965682543834,0.06247677603850209,0.023255723701836036,0.028981120732986452,0.033089700542556895,0.09054219023730509,-0.05936724818449033,0.024237840678140988,0.1045087780785681,0.0529987002758368
HLA-G,,0.08997898873723731,-0.017548101069626294,,-0.01485362213265627,,,,,0.02039113187069584,0.009234986864383397,0.09156794838860455,0.008380473193389209,,0.04473895740605625,,,,
PGF,0.01873273579199921,0.02562463153172801,-0.0002873500618903729,-0.03828909919846302,-0.0539869578470604,0.14068380175736334,-0.014314853563376646,0.08742648501782851,-0.02710577771884634,-0.08715429506836993,-0.037831503982919394,0.009964784422565388,0.13442245909692915,0.009805610227223186,-0.026254807506436946,-0.006461524949738999,0.07471125019654136,0.009566402012670318,-0.005691266578533515
LGALS8,0.028380869611336578,-0.028157787673577437,0.01794014117499018,0.04334087306149148,0.021082323621109813,-0.042293880946322325,-0.04029361773672856,0.06855567385304133,-0.03283922497149403,0.025718297817935516,0.0027167659358546398,0.023869840758726828,0.05833451502284045,-0.009567576988007242,-0.03296267614859156,0.02618626610560019,-0.011177864658734733,-0.010069608085674087,0.04133091164831535
DKK3,-0.014096317996539022,0.1287013567059159,-0.015314089172263531,-0.0368094404194589,-0.014125358453395435,-0.04544480414489037,0.006737788254104686,-0.001384317745064615,-0.03152018079087968,-0.07747003161262275,-0.081965514098415,0.037302111728453345,0.12201179982653967,-0.01135745127301833,0.003825243586749946,0.03719219968141875,0.04351021067239807,-0.12412729926601584,0.06493417806550468
COL16A1,0.0036280439073846805,0.0775183066632045,0.09529577352221193,0.03639911054266276,0.0006459785886982774,-0.027631806674765787,0.027540976085823045,0.055651880562212805,0.03733520058790621,-0.017415663545850852,0.043634214822514124,0.03072484804455625,0.08157338126568263,0.10438309958090532,0.03345361043360589,-0.019881972022110374,0.11259742887922758,0.15872594562913794,-0.008558795803924489
TPH1,-0.020648969609052513,-0.027069469773777513,-0.031933012186239194,-0.020102369331635565,-0.01573948399584531,-0.01726812666621591,-0.021936406529054653,,0.012394856074984091,-0.03052366894797842,-0.014114652696962233,0.06964460652614118,0.07519524824788335,0.007944751825313245,0.08161430461009302,,0.00903581921954061,0.03227770362205755,-0.030038646145855948
TNC,-0.02312844334122723,0.03077068593306047,0.017840471542583617,0.0008180378516730037,-0.035424169979458416,0.02857353869777804,-0.05177723911750178,-0.04909052311527655,-0.017482210018375407,0.1702118735731447,0.07618872693782835,0.017404853347447895,-0.03523413151664497,0.03261455532752411,-0.028335565793626453,-0.00892433225317316,-0.07716150675081587,0.1374205905075236,0.1015290475661785
TNFSF9,-0.018475885984638545,-0.03814870766642703,-0.02877748564807288,-0.016964275115181303,0.030580503521491137,0.01656857475362905,-0.029815885140161275,-0.038323466516479644,-0.022649544974774432,,0.016059395885628994,0.04862163916854125,-0.042088356943168294,-0.07757579141589302,-0.022505334251435406,0.0881300334031354,0.0666283228554584,0.05876734163342549,0.12524278506093342
C4A,,,0.04036750852517703,,,,-0.01124378254331008,0.0014650177699842006,-0.01173498049551471,0.02127328477476584,,-0.015249681452147978,,-0.03337029737723213,0.0013952916243134856,0.008486982536475696,0.04885191971237747,,
CNTN2,-0.01789436642734186,0.10985531807958787,-0.019218193510383823,-0.04401613251596191,0.008795837231719223,-0.023119035455218286,0.006871656546613886,0.09154956879708563,0.030211894349709972,0.07622341064971923,0.030289102905187992,0.07381019735740688,0.07811736000681016,0.017601023736097024,-0.01728008829092462,-0.02359972517262154,0.05581480165638361,-0.09126254990802554,-0.05065984976610653
F7,,,,,-0.013669786764113023,-0.014526309093917493,,-0.017507135785622466,,,,0.0638060207854437,,,0.06761877366716305,,,-0.006505390888290323,
LUM,-0.04183556221446792,-0.022790632719904756,0.012057295259137422,0.03684892100825749,-0.030597456828402043,0.11172727325150186,-0.022380240230498134,-0.0351919281200757,0.01596697343464939,-0.035255864494366816,0.003255556815739955,0.10022318369968258,0.06510835195728387,0.0709491110170584,-0.03727534987578431,0.016939348658209175,0.05381276811273442,0.04826487367415532,
IZUMO1,-0.017654294350401802,,,,,,,,,,,,,,,,,,
BTC,,,0.03517976796067913,0.016948131440400516,,,,,,,0.0063504470089602106,-0.0026501455306354696,0.05371118491310255,-0.01786945010932112,-0.026000329455859852,,0.06273880718704844,0.08544327841259397,
APOC1,-0.01111127751994122,-0.013355785119995672,-0.07754157298576445,-0.0003835449770314846,0.0015743660145952406,0.11117509401100506,0.021622919384322693,0.037172736468410475,0.04222113593540938,-0.15512815408920214,0.026516499768803246,0.03872001594938235,0.04728617017800829,-0.028776484575924792,-0.005144936513667393,0.13382070169382834,0.0573680178878107,-0.030633232212239712,0.03888860654650025
PKM,-0.061443481717184896,-0.024478001364666428,-0.022099543738554855,0.02148128807996693,0.03293654600146473,-0.0353718271082698,0.026418677473751116,0.0019078830708648545,0.019121380661735906,0.10471082409543817,-0.03263372028227155,-0.01924931669500556,-0.05082778240150576,0.06523156219360673,-0.027865602425465107,0.13262868077657203,-0.027971789075606684,0.11356753463543252,-0.03198308994501927
TNF,,0.05100841845293541,-0.03630041349589718,0.05158198422435335,-0.03358283408389265,0.014324971014661956,0.008158816497510737,0.03643213089332388,-0.02787588068174529,-0.052099909060542834,0.043198739212907046,0.0255187139819761,-0.03511050609459897,,,,0.09568037360617612,-0.03746797213546736,-0.005087543024415597
GNAS,0.0053330838855436095,0.07800177662881237,0.039550724096593874,-0.06615657253687923,0.021440917631773835,-0.026495817167891046,0.009595635630042306,-0.04332366375366734,0.006398007598965736,0.047010304598871774,-0.015685955690985062,-0.07534670069111032,-0.10002645341521822,-0.023594691996165363,0.051928767620891735,-0.010105710460782433,-0.03091175284524618,-0.08019019980159411,0.0025631620566779726
BMP8B,-0.019873559833210094,0.10277312372295479,-0.02544022638499574,0.02851764266460373,-0.034267301968328515,-0.037975355095385604,-0.02920309782320717,-0.012648491272242187,0.0356148470155988,0.07250165465004685,-0.03746312106302111,0.04062629642634826,0.017516317689209207,0.08943943725927135,-0.03427993773636493,0.04019498932145405,-0.014407344420366518,0.009123092921264968,-0.031176246375979124
LIPH,,0.012721426071213779,-0.012916316364885877,,,,-0.009065562403367157,,,-0.008589703826338547,,-0.032082390292704155,0.008629385525023105,,-0.007750690545657594,,0.12427050758604154,0.09121791189481931,
CCL28,,-0.020325199239101307,,,0.023101038965688096,,-0.013959474723066377,,0.11562100483584119,0.05678575102554355,,,,0.03950210363667965,,,0.05639521519563854,0.11983531397247713,
PTPN11,-0.06102932960392393,-0.021239986454777062,0.04489602136841992,0.004438046715211349,-0.038650983267441305,0.04960270947889616,-0.015058925268000478,0.03062133915365315,0.008891522802595763,-0.0595444906557772,-0.09255295791116169,-0.059543905450354546,-0.12483395273378273,-0.035799706515941866,-0.04367131091656936,0.0834727043366399,0.03179580759949663,-0.05733748477512604,-0.031139227029766098
ADAM12,0.02989777342326776,0.0838719753452353,0.013008950678207827,0.011811429498440022,-0.017677804391637734,0.11779773242409942,0.0073312631261629934,0.03052699480711808,-0.009730788509639364,0.04411426204356315,0.06567320432288141,0.05746481119862927,0.0258863073800073,0.09967395028845542,-0.026783704033226136,-0.03925638245396166,0.0029522289066689247,0.018707294562181998,
EPO,,0.046600717156902796,0.055291705109615924,0.013565639520168538,,,-0.00948482393976984,-0.015918163412798544,-0.01334980101003094,,-0.011262548023014001,-0.0009512316352058836,-0.02404925722515396,,0.1059146913631008,,-0.0025399773285388278,,
EDN3,-0.007568307757228897,0.056070433917582915,-0.01271588094482235,-0.022098429566726075,-0.019606508792874754,-0.025738569910238134,-0.01470100931666992,,-0.013487551088934673,,,0.03384752962910256,0.13131090727658395,0.06069577413798113,0.03408564541256216,,0.042523707040562714,0.029815216286800804,-0.04933585836347463
CCL22,,,,,,,-0.019097898409397223,,,,,0.016170461446642317,-0.0170445082808601,-0.014375496186592772,-0.005668068676101563,0.04653430910283322,0.03227084397569833,,
CCL2,0.0005489494767623208,0.0029220673698838492,0.04733695624455294,0.01996084256348684,-0.057824689185539194,0.03840122649154783,-0.01432197642735379,0.07205408129717468,-0.04373838849426951,0.03835631360810862,-0.013432235258093233,0.05490801878603336,-0.00536248808935131,-0.03562839970336673,-0.025647126435054058,-0.13730791057792774,-0.10700974836250643,0.05890543989695288,0.0499790807364396
DSCAM,0.03054662041918897,0.028245188786712998,0.015387769280591953,-0.01601139711025805,0.01220937365532579,-0.015847305274675767,0.05454045842397589,-0.023419195820280753,0.04810467853060865,-0.05453319505242075,0.06874502811495331,0.02244698191928347,0.09604113046003454,0.02324811994804045,0.0545822146406343,0.08839826138337314,0.09972781993102875,0.06314529515576504,0.00945261959313383
ANG,-0.01738015624653406,-0.00805114489803411,0.01183008131426358,0.0028411102451747264,-0.03200720678351738,-0.02084256570912298,-0.004952965542592215,0.02864522635779315,0.02291701347904516,0.04916873508299906,-0.02490425061249872,0.030708885503231254,-0.011838064544962983,-0.042609095631425196,-0.007837601754375222,-0.02603126602902529,0.08779823926191764,0.10074749319295316,
FBLN2,-0.024328694399402495,-0.043757204042100165,-0.02322386124569287,-0.025143120113872073,-0.0041252903056737955,0.08624005955916422,0.0463538277598056,0.05708541749703681,0.018213550832588143,0.21731921821524774,,0.02253637492989685,0.14043185640925987,0.054823326083154086,-0.01454919952880693,-0.05711462045476799,0.1052308853593886,0.08100435219283501,-0.03073142783155282
VTN,,-0.026312191938028865,0.005088427026599249,-0.021748018953110466,-0.015739478849019852,-0.024486617883567346,0.0027110591888426447,,-0.01109288089484435,0.03697696322526906,0.03029886028941436,0.03576084056443575,-0.0435701742652814,,-0.033284672109373734,,0.04999895911022199,0.03138975121792721,
VEGFA,-0.016669226125331112,-0.09156204880058047,0.030743458882001532,0.05083674774538588,0.10066278516543777,-0.029364217095978726,-0.013368782626141629,-0.12568244252598731,0.02661366644129095,0.10272231104808999,-0.09319942700351735,-0.03744044106822769,-0.0981002879910894,0.029094726402441606,-0.04356162172350946,-0.036264017290381596,-0.09753834240290488,0.09057038408416215,-0.0033424876045967094
F10,,,,-0.020291269710931405,-0.013010133055523225,0.025427721434584973,0.17323420973998052,-0.03548379523948135,,,-0.06783628279682721,,-0.01957726712864941,0.04764243251669831,0.015496006840484395,-0.035611218343856825,0.0305129795344886,0.0884000548615317,
SERPINA1,-0.012576204049568152,0.02278740575978671,-0.051169204962642365,0.011776155495488865,-0.03285314117490404,0.0746674215545636,-0.006548050191385356,-0.0032767273032111182,-0.034964455107236954,0.14169911905314259,-0.058860306864966405,0.029849068374295556,-0.018709175297381374,0.05941518067997117,-0.030125758992697628,0.10962749737575149,0.012865480458523166,-0.03812711835111013,-0.09589395420500006
VWF,0.0226942113051807,0.11383537843695413,-0.021206283467770114,0.048522360730293757,0.0038717879352258063,0.07234653975484291,-0.011612615213388761,0.06684181726006454,-0.032037816974703745,-0.04907003903567253,0.05098628001982967,0.070170008040918,0.0769780331734291,0.06538213167001167,-0.0501242141379905,-0.019721744437237475,0.026804692483898978,-0.1030539979745565,-0.05827070104461047
GDNF,,,-0.02069260534410744,,-0.02449910910169334,,,-0.030773135517321804,-0.013349799970391252,,-0.04028807384062404,0.029796758803034895,0.05964365073440806,,-0.035994981452351645,,,,-0.042505397843207886
