,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HBEGF,0.06262753700902732,0.028361082071831134,-0.003581559124395454,-0.03967128646895804,-0.04956825137874416,-0.05299320785888297,-0.08445237895820706,-0.08306700944551697,-0.0482913382217524,0.019929038330836236,-0.18149548822941675,-0.021854610034399084,0.033895804972771344,0.048124190343185706,0.05632252407604531,0.015412428524810637,-0.023491162106753952,-0.09061063584886998,0.00422433262681445,-0.05850170490308228,0.03671561881891759
CSF3,0.008731029800072584,,,-0.022078051645297865,-0.027083508834889043,-0.028184147575839175,,-0.012162107786122403,,,,,,,-0.12734089071358445,-0.2730065189144491,-0.06859310916966681,0.047260436537727005,0.04719394120729002,-0.02186268682922301,
PI3,-0.022969124849237632,-0.012487829455395134,,-0.01050222485123384,-0.04025100702758041,-0.0731210431024661,,-0.01971567339198775,,,,,,,-0.33339316626641746,-0.41096670616871284,-0.05953272087349595,,-0.029113982126606718,-0.060220173629207806,
PCSK1N,0.14733829415107805,0.025198522856225408,0.03657480760177836,0.04386685370602883,0.053629304522778726,0.054969957828474685,0.02375214019830513,0.18135803847785528,-0.01101413133798364,0.09981390608432049,0.3395534746846238,0.2600378872226053,-0.040647337740973545,0.11298535329552017,0.2772351593486368,0.25602736937012527,0.3558805539020023,0.09090594280592579,0.04655369841446423,0.19129106624276007,0.1642178671836537
NTS,,,,,,-0.09578510137409166,0.07188662328021406,-0.06925328717034551,-0.018002363608072093,-0.019293898647577672,-0.05272885397534648,,,,0.164203492160677,0.12981850682553323,0.14282990593756564,,-0.019843732142280936,,
SFRP1,0.06362295950127494,0.03326192479423241,-0.001361298690026149,,-0.019826457267054756,0.16212444894962183,-0.04440045929507028,-0.0004112053041108037,-0.044323767708153335,0.07269606165554346,-0.08530068133548051,0.004300916723376678,0.03327753016402642,0.04365373090389015,0.17112985393191404,0.22461300184909713,0.07870495750922693,-0.038181158705136276,-0.019382614080236348,0.010331330110902521,0.015574470333584304
CXCL13,,,0.022322839474355784,-0.01603127783120419,,-0.01861884728942823,,,,,,,,,-0.046176396150347805,-0.1356810316622201,0.054856954698573934,,,-0.03364842437054509,
MICA,-0.020776156528244546,0.0121623036793347,0.03219735819447519,-0.05167878906660433,-8.801334326751638e-05,-0.002745721786808886,0.020436803233183615,-0.1088253590182231,0.036477006323908115,0.013262486326311537,-0.0163048522886883,-0.06966142189934754,-0.04327147667002824,0.05669963677738889,0.04518973799573803,0.032951669405496396,0.07224122200125924,-0.04576197910317362,0.010671157589056835,0.032422864885206334,-0.05712316627237841
TG,0.0006452237754540642,0.05159880749066172,-0.026059923232177068,,-0.021395888580911546,0.0420410138965001,0.02069551526349335,-0.011730220391011903,-0.007821715338183472,-0.03230016611385542,,-0.01724636340070296,0.059921375290838935,0.08490638201095524,0.030644510066214357,0.06694216877392907,0.02344373248180004,,0.05745823272587846,0.055187419999595935,
ADA,0.005512980814640539,0.028488854231571867,-0.05383633170933926,-0.04356250804410659,-0.02267040893552368,0.05443551264122857,-0.011365917983826171,-0.13060235480731602,0.003918181534734809,-0.011777919665944804,-0.14999228174915472,-0.06033639458544855,0.0180174693624823,0.03213216481350475,-0.038251208181898096,0.07106364713060945,-0.08654732418713226,-0.09033964210713255,0.034867227983682594,-0.04053965067679267,0.004160919756836951
LAMC3,0.0198989545959246,0.0609323229959264,0.01647935668951,0.03165006729730411,-0.047342571289562846,0.03993141792354296,0.008511184139270782,-0.0650761267023378,-0.02229804428811599,-0.023287843335452606,-0.057887700495149054,0.03692308086890723,0.019123369413459164,0.07588619797670537,0.05234177154129829,0.1296956981026036,0.021874165530626606,0.010951799783743906,0.03043515634853584,0.1462212223970039,-0.06971184429385786
CCL7,,-0.04116711566945408,,,0.02131744157599033,-0.04991033373723408,,,,,,,,,-0.05036355095292795,,,,-0.014042013859005515,-0.0712792647409109,
NGF,-0.05095638999705481,-0.060155128932788196,,,-0.0008394483633965995,-0.04648879630836142,0.025062202173763086,,,,0.15867855799072544,,,-0.032578400462758436,0.002172433322535054,0.06082805753117913,-0.03336603365974768,,-0.02169276327212489,0.0030174117681016034,
TNFSF15,0.02152043234325405,,,,0.016302988485758906,-0.0267378612977405,0.019152394376714794,,,,,,0.044940763129742704,0.010024264141868995,-0.023306257378042965,,0.02125162384952103,,-0.002379298780992013,-0.02584451475893124,
HMGB1,0.11425963808837615,0.1002667598087465,-0.043301666718683726,0.10532148224906933,0.003884000046205237,0.03309228991870097,-0.11245675759791698,-0.17329659671645134,0.0313460801284729,-0.03670374095614463,-0.10586182642719856,0.008330324420816082,-0.06357280327960625,-0.023152307519840497,-0.09975787284157214,0.03177572068709923,-0.037828788303973904,-0.03743313747180358,-0.023361633986581257,0.023601413048840253,-0.0730814689258973
ITGB3BP,-0.10301296767263206,-0.0323742498317633,0.02196463529649553,-0.0655757405118089,0.018988817207513983,-0.03016424432869338,-0.07355153601233023,-0.11833186259011597,0.021845964097502207,-0.02666976289261207,0.0011619879948624845,-0.132248531042202,0.09980865350797753,0.010836172877382644,0.03258540370879073,-0.032145475679250045,-0.08090916029760944,-0.013107853024701683,-0.017992557327673173,-0.036580453433445584,0.06655039995377364
AANAT,0.0991971739564255,0.019496260170719284,,,-0.015673629926787978,0.011795992269342285,,-0.05082361717846514,-0.04305311896297189,0.02800820881207277,0.002391675482903796,-0.022555392910482242,,0.007014119171131324,-0.06835495400420936,0.016304050719710188,,,-0.014857036245392018,0.14487903151375173,
RELN,-0.01322957259501376,0.020881631959808168,0.03155791246461397,-0.024863259515036883,-0.005054062614609777,0.06597397735657962,0.09875558234772219,0.1289549670716398,0.05195416691166927,0.0021564328032408608,0.06535894815851913,0.0016761017055348902,,,,,-0.076953696866999,-0.02855157302832643,,0.1537495862393795,0.022938835230416777
IL15,0.004348839927634579,0.0008731189205739205,-0.03319994350420961,,0.04479662464781872,-0.06317305318201351,0.007009442425859222,-0.07963837641879938,0.046249449143036886,-0.008719385300858536,-0.03656104173820953,0.004147459511914002,-0.0035361492643059887,-0.038598328577164394,0.02846630645248195,0.08961158983422694,0.02018048644006867,-0.0290951347593774,0.06314289969995646,-0.03939167788894466,
UTS2,,,,,,,,-0.12802294644791165,,,,,0.045740008164278936,,0.06630003150658464,,,,,,
BSG,-0.17512252740151754,0.04920883858166325,0.03603621113962824,0.03748068590351627,0.03552687051652077,-0.06940312397140976,-0.007418390555963954,0.17260840821525802,-0.06285648276637756,0.0226448746718413,0.20517802643051128,-0.18792253490125044,0.03234193924127758,0.10262024368597504,0.015686271769668775,-0.09706621877238494,-0.09055595456995252,-0.047438852340031465,0.022828447824172413,0.09644707491659567,0.11341007716798435
ADAMTS3,-0.02544155089568667,-0.014851314075530439,0.008679615447947387,,0.006184847082766847,-0.018561482510204546,-0.039404706323483286,-0.1451329845515272,0.05976841534963621,0.021023836784328398,-0.00456649124828286,-0.007825896613839322,0.02155976509383608,-0.027340587937769435,0.16758377672391073,0.21541907017061454,0.2039106308320088,-0.03345089419713439,0.03502850519570419,0.10613250934079409,
CD34,0.10209635501021384,0.04888721665090802,0.021191562216732237,0.008997882143567094,0.01864662212090428,0.07971004760736904,0.018526016638832448,-0.09949383368401668,-0.029425933201403492,0.043950492653541964,-0.004604952419315707,-0.02697293671810156,0.05581126438654299,0.0503952081664206,0.10592066332242447,0.1409255010967014,-0.06294791153610751,-0.06389014097687366,-0.011464497836419618,0.03114611199714326,-0.0510698709225335
CCL23,,,,,,,,0.01985507551515963,,,,,-0.0014827510480562823,,,,,,,,
PLAT,0.0010156009165791008,0.1042964525092214,0.0038672876552415776,0.03451178332363754,-0.024081595124378675,0.000567119556183379,-0.1690220204457827,-0.19291523454114495,-0.027027831172465183,-0.014173704192610678,-0.03902617452829082,-0.1394219406715187,-0.024415308587610027,0.035064386983610384,0.2782452026488615,0.32542534847135945,0.12512517339189785,0.00040927000541838725,0.007318298311517138,0.08152044764150193,0.01793791436632558
NTF3,,,,,,,,,,-0.029772748067877854,,,,,0.1269245493567596,0.31567163164118955,0.17018261603767346,,,,
LTA,,,0.08358963724682499,,0.04016311323523599,,,,-0.026658521860903648,,,-0.030722749963776476,,,,,,,0.001108984787642974,,
CKLF,0.002805991900061369,0.05856403814962697,0.00506921127115029,-0.02723574773519924,0.05742316432251538,-0.0649994259431368,-0.1439275530158515,-0.18518440761849395,0.010098538384081906,-0.015144284196645362,-0.17554726223113779,-0.1352230352250141,0.07967348030380304,0.08016251382042477,0.06554478753477785,0.19843718962109572,0.030375816101867036,0.0451900189997777,0.05290784192338227,-0.048550111222176284,-0.03097754003957862
CD24,-0.028963210229103045,0.05797855038394879,-0.04052930240621344,0.05546395325570424,0.018704886281823423,0.0367913746198108,0.015361417841324497,0.031994924091208944,0.02075447079766159,-0.1821819000323059,0.04676495150388094,0.016199659641667166,0.05454507391554917,0.05450392084779174,0.17079822808179987,0.28568746799730943,0.3057780765448819,0.021621995099128162,0.010698428921896897,0.053502508187132564,0.02355453754675365
HSP90AA1,-0.04792001348314814,-0.02663491714378655,0.00114092023204418,-0.007307138567804661,-0.007931686561463026,0.2425756095764559,0.18785964709233421,0.24749416499768337,-0.023099768555566086,0.03075062919995339,0.31185276288204866,0.2456396582809869,-0.12068456362305958,-0.04104038186619792,-0.25318938256519435,-0.38581125655667126,-0.015502661225991858,0.05570930864757843,-0.05948794568953529,0.12842615419570283,0.1694814574642521
BMP4,0.05988458551463699,-0.0021919373766804513,-0.020315545851044725,0.0517105104995504,-0.01394387195141529,-0.020729190399309892,-0.0683327801588247,-0.022101457437878547,-0.014880749703399166,-0.02749800954847697,0.10059515588720656,-0.012881440972990769,0.018319235288746485,0.04266325859960193,0.005792030470173097,0.0800698781123301,-0.04637081987640503,,0.0019970263602765823,-0.0067942965941374224,
SCGB3A1,,-0.04116711155279752,,-0.02359925390151085,,0.009039994994640874,0.029718292024744908,,,-0.03140633122673495,0.08278030505567517,0.07621942827596186,0.07226685829295257,,0.0400293588842014,0.12469095430692505,0.020525060578414824,,0.08862157256867148,0.04052634236400728,
IGFBP4,0.03291722749324067,0.009040443342013446,0.004066207117024035,0.02233400327983912,-0.05386926249233473,-0.07116437426586945,-0.12233283219542052,-0.11515616913904408,-0.03495404428966999,-0.03830260788712813,-0.10210370274222606,-0.10217981914347077,-0.00927044407675659,0.052489254558794954,-0.08192157669311363,-0.04517988562401174,-0.035980097186351916,-0.0010830791770081152,0.03044042404438987,0.14343871639455405,0.15096094910404692
RSPO4,0.004386172383706834,,0.09662788291205639,,-0.030347865030794313,-0.04576592395244854,,,0.050925661043312226,0.0400886784488933,,-0.042617290938477034,,,,,0.06846456104213983,,0.14949188692643461,0.022421469536512566,
LEFTY2,-0.022498714520413778,0.05353532871620322,-0.01939991928328147,0.036833414782106874,0.014741661016688543,-0.07103578848031489,-0.004682547903022454,-0.12850359080578008,-0.024702770786828674,0.03572024884752518,-0.042932864416808374,-0.03792689172984464,-0.0608610509339968,0.0905785681867775,0.03814694992616187,0.0189572102143174,-0.043012233326817695,0.2447941445926504,-0.027379083988617006,0.1327857077356681,
PF4,,-0.007913291063687955,0.05927028597783156,,0.00740716765179552,,,,,,,,,,,-0.05005740355206869,,,-0.019995327150130988,-0.05717590544608115,
ANGPTL2,0.021597066826069034,0.03783567315322777,0.0380289052283496,0.0322124945439879,0.002263186543529288,-0.03957637469834191,-0.14645714158354245,-0.158837352229759,-0.07131294526287146,-0.03631984631487319,-0.12829803352487068,-0.1912540961217961,-0.012996819150716286,0.050552895688103276,0.17512883865062137,0.2485720548210655,-0.08332982142347622,0.04214622066001133,0.012264244564620755,0.1283808254876773,-0.03622675857917787
LRIG2,0.02683193802086804,-0.033869379455223045,0.04364943383397828,0.04007150868796022,0.026538450525222433,-0.0649131907923697,-0.029683975877603422,-0.09332304206115444,-0.050909356856339336,-0.06708337582542968,0.03963347762371106,-0.06873527511088225,0.02014841781198165,0.061282865134162666,0.14573190834934238,0.07510000121037957,0.052127960678951,0.08255046206706021,0.04519760518855204,0.08227180068366213,-0.006585611195611736
ICOSLG,-0.10845241370086253,0.04514336292807712,0.021793327566711495,-0.042280026328803656,-0.03052395210275243,-0.043849183854699485,-0.0418587737739538,-0.09399772532617352,0.015575751290888841,0.023494978445148123,-0.07337702172951902,-0.1020971852300683,0.049375540152676915,0.042088659963781666,0.07642980585000488,0.1648410816716917,0.020154089123115802,-0.0007439259574460892,0.10628096602541424,0.012645922711954896,0.0012722706725931624
WIF1,0.1601360841728917,0.004022035336868011,,0.06378854014850109,,0.13748189383837045,0.21171081844565495,0.29279605108984036,0.009759328458620558,-0.018599937984145835,0.3528479815083291,0.2460406233326958,,,,,0.002009945928270328,-0.029606820664619855,,-0.02074383194777195,0.20390355714233815
NPPC,-0.042259278705352656,-0.004024058321190029,,-0.02960721747955401,0.034940961946333914,0.10109919386626201,0.08061121205791419,0.08550904644303867,0.04528027642736396,-0.009001645735080584,0.11169957829944696,-0.13406381111052348,0.09614888289037413,0.07871183760007706,0.03814163956114172,0.07876796713709713,0.05631957937681725,-0.05053638815006988,,0.062385894795884377,0.05409286774994401
LYZ,-0.04044809327514273,0.00122565347714854,-0.04482813433216392,-0.06817627794502232,-0.02902291174812399,-0.07709813404501825,-0.06442484788663361,-0.11917311498636521,0.012371172489660801,-0.035638515051326265,-0.24145869046570106,-0.03972616251008105,-0.009510564047628643,0.03508793764644143,-0.040404560763622095,0.10536742694732985,-0.04004958493763869,0.017035388060355854,0.025765693566305554,-0.02761703758429803,-0.0016503733611501195
EREG,,,,-0.029759587765925972,,-0.06440351385869547,,,,,-0.029328335460071034,,,,-0.09413756982826384,-0.12239286373099263,-0.020091236267624334,,0.026843497879141556,-0.05684240399265201,
SPTAN1,0.16018461586272836,0.07836894922104577,0.0005231223458267705,0.03901389976843658,0.04904996026575825,0.11256487750067837,0.1372738462681058,0.1412931976830209,0.04932433066894487,0.03235165073700572,0.37079163468725024,0.21302129878703946,-0.0455818557802251,0.04698891938977922,0.1501681686825612,0.24458995743786413,0.1363841063711953,-0.04584600036236661,0.019530571247389474,0.14175149598321699,0.21934170982965456
PTH2,,,,,,,,,,,,,,,,,0.09612425758814555,,,,
LIPC,-0.0034059695035047297,0.003016008400018173,-0.014094216699342542,,0.07525016279520413,-0.027288974552856286,0.008131987833601086,0.00014555572338800313,-0.03149442840964935,,-0.056523485313012205,-0.04033329499671563,-0.0263769503841602,0.0400340119996191,,,,,0.1257484748969479,0.006639700696324937,
COL8A1,-0.03691539043267456,0.03181897969591745,0.01836793738426127,-0.027564850412797024,-0.026127703668353316,-0.0996992332914645,-0.12012643215242033,-0.01504207511829267,-0.0017627179550818997,-0.0007894115734848845,-0.09691337583814374,-0.11930391852306893,-0.010989711613943718,0.09639252649218528,0.1411166531966443,0.11889908836683268,-0.04988257836944173,0.04881097070227153,0.03730400458047919,-0.06382189083559556,
GSTM2,-0.0022938022512930256,-0.03454602793420485,-0.0023713420949095904,0.02209443808000757,-0.014512023684621617,-0.05330074450865671,0.030732294365114172,-0.041867187524743256,-0.047025554958784195,-0.040249875457908646,-0.009037635744218613,-0.04249399751387058,-0.0376372926240858,0.009521674106592876,0.05038523210643288,0.09930959980489616,0.019795090863345407,-0.05216470553922876,-0.03395532170992982,-0.012322927917979877,
SPX,0.10129566393862711,-0.010341773209656334,-0.03989172495132297,,-0.024433893209735623,0.3176797122492128,0.010618968284303074,0.05966136314016082,0.08775897419770491,-0.007303348244068208,0.024582178840270422,0.23379616682937318,-0.03297603311356689,-0.0040196485042578115,0.112894648637755,0.015002809421052853,-0.1130762097395713,0.03103717691850608,-0.026329092868441446,-0.03258347573400923,-0.12740854592013887
MFGE8,-0.05892517293904466,-0.028760454721206342,-0.023074798425629043,-0.04343793579882566,0.03622795420070891,0.08046605124406153,-0.06907336923256846,-0.05696596760228152,-0.0556263230743076,-0.047103666673228316,0.14984765394575186,-0.057480868724703524,0.038035105857100564,0.057378002274770794,-0.07422813476556059,-0.0233255798895454,-0.07965886631244962,0.019914432349085527,0.04624194288611695,0.018768402397634724,0.12230604786241699
TGFA,-0.12105580530443502,0.009434946722754953,0.05979782075369737,0.033606234295736434,-0.02959273928029884,-0.13676770804747815,-0.04364559457600214,-0.11724584957322959,-0.03677846492317823,-0.018797461930389572,-0.07557869042978867,-0.10040966501378376,0.050487581795210644,0.02775690848948859,0.09995297483090572,0.16654512227728177,0.13805985182027952,-0.029708984691126,0.06264620448713266,0.029803346587686345,-0.1318219334736826
SLIT2,0.10243782031466253,0.02686084675708415,0.0704151562508317,0.10012814157995628,-0.038849481665851684,0.1210287812956089,0.12491647211515912,0.0650188797428718,0.06229083027133893,0.0020068489552282024,0.2628755407229167,0.2224192850303725,0.019309376358699407,0.17777059704583018,0.10694504597310162,0.1684070977915785,0.09073905522401508,0.0968195578250013,-0.0016265529935403692,0.050564120949157194,0.13079070490710293
PLTP,-0.03472736039460326,-0.00871908481230988,-0.006360363214836807,-0.012741748333414488,-0.017912927958604306,-0.12933846919644088,-0.07954268135536238,-0.23336903990598715,-0.0084096707400337,-0.09626637044080402,-0.28233997276102335,-0.00023280334563383556,0.04405224613798268,0.04538486776592351,-0.03934071350268887,-0.02217893794951659,-0.12280872320188693,-0.0032561666258836327,0.0006212258271650928,0.0550370536561781,-0.01893342593490821
APOD,0.07237337318419597,0.033302955945659705,0.03181862822862996,0.043205815696269224,0.005918287443098901,-0.037249037738678464,-0.07760244014110007,-0.24597823926211163,0.02142601840941469,-0.010823807134998028,-0.25662083628026106,0.11197804704287619,-0.009185291744663907,-0.01694156445201575,0.26523156820936516,0.3422111011893351,-0.056018431608899764,-0.010232505836343149,0.0035935231497858334,0.06277836206932905,-0.11495348970983671
B2M,0.11996030309718692,0.09375679079187912,0.040412859736734155,0.022859681610238644,0.00837192983698431,-0.08481577182405008,-0.2231822008147016,-0.274584338977856,-0.00036270522606061294,-0.1448416448288898,-0.3700665577025249,-0.24875938475026277,0.06043769492307847,0.036252342594425106,-0.0790750088279162,0.15268509871814465,-0.15357673903317393,-0.07613731739869396,0.04167704785432138,0.07680681773898503,-0.22270296471358916
OMG,0.08651060144170013,0.027667486843889942,-0.021163698908189286,0.040242163159732065,0.04496267951036307,0.14466390588953684,0.013453046361600678,-0.03632585494094145,0.01447599946279841,0.09385238667272086,-0.017676812191121213,0.16504025998573,0.025592814386380558,-0.005663990975205822,0.23127447198422102,0.33956500258127986,0.005014824672917087,-0.004662099581570048,0.015483474580987507,0.13429117674748212,-0.012008026900607737
CXCL3,0.029176884875534423,-0.018110812450303777,0.03169063586427847,-0.04156993165506606,-0.04727557823027421,-0.08921279863966847,,-0.061180761186301696,0.000524707274865606,0.03828007524289711,-0.04768778422995306,-0.02212594344577781,0.003079220233620614,,-0.20874294764654924,-0.206808446400139,-0.034122664913771826,0.009975931127000242,0.011533473888051884,-0.07881785371297534,
