,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.06047183478640841,0.004112697228232265,0.04953573751204481,-0.013686457033855827,-0.00534783791525379,0.04952479142125025,0.05865991185279456,0.11987269499927343,0.04913784321364996,-0.016407774031286883,0.020701549602101403,0.031197312937468986,-0.06383198321374454,0.09504370115337923,0.050669228510406145,0.012683050298151664,0.09265113476058179,0.030272956514740972,-0.05835969857142216
MIA,-0.035043418119769035,0.027912589322377376,-0.05710676634244044,-0.019489336064497098,-0.006645153196085037,-0.020688309910885265,-0.022693957527173392,0.0488586849871227,0.027014353925570663,-0.02879335247979587,0.039691762870772127,0.10187263620155439,-0.012615349083792136,0.06592213027502371,0.10348539011044203,0.055223017855935176,0.007186625758587829,0.055959022454388135,0.049076443606031896
COL4A4,0.05979529164936012,-0.03236048441686285,-0.03442412841011053,-0.012228234565454264,-0.0039474293663852205,-0.02263719399528018,0.04860614459756371,-0.02310922357096177,-0.021488870539726795,,0.04581498058310075,,,0.09843245471865449,-0.0016700305683465314,-0.05912428572052588,0.054091563784703686,0.05343545442882628,0.045476394849568606
TAC1,-0.008845577234841508,-0.04052898387752271,-0.04816149845217926,-0.022609922839760616,-0.024788555720872178,-0.03143312250885652,-0.10947657356752619,-0.07254250948350718,-0.028404400504767256,,-0.03720469832291162,,,,,,-0.035548820185356295,0.006860657162021258,-0.06628804229476823
RARRES2,0.07065853749626445,-0.010034048572565676,0.013955970354349126,0.05071669600917068,0.0135398485176908,-0.025020603248044834,0.05745191341055997,0.1216654693535805,0.03693324430110655,-0.007146022198358581,0.016268018825634042,0.030955086236092267,-0.0816566981345939,0.009406205474716529,-0.019651918302721994,-0.0075217293198643195,-0.015542680668662255,0.026846335594989185,0.04014521017345837
FGF7,0.04491547865068296,0.04463197738438491,,0.01427198627808664,0.06103929955248334,0.057187560967792,-0.03422597138704519,0.039908378954326924,-0.022956999438325167,-0.01093583978669702,0.03925788100821316,-0.03344296058638459,0.026776144545051495,-0.0012616827733490455,0.0236713878324392,0.052696775597048585,-0.034134137541194966,0.04680539993415518,0.00199889272289603
EFNA2,,,,,,,,,,,,,,,-0.024537018009212524,,,,
HBEGF,-0.02497922300928788,0.02527736614613922,0.09032897475204685,0.03343452952650839,0.025486273040089765,-0.013207514720794743,0.10598704452449252,0.013279602227164001,0.051231092129730385,0.03623159005042232,0.029852460896124373,0.09577035966765675,0.02625572695016231,-0.052347956498318124,-0.008676912642456883,0.0341492416322921,0.06697144877823148,0.05227481981409391,0.1404531515476019
CSF3,,0.022142478119941803,,,-0.024095390014923446,0.005355430816385871,,-0.0244491137407575,,-0.031896223227618155,,,,-0.03965190273387601,-0.07380107327134312,,0.020519606989576427,-0.028576587482105866,-0.0006590929781467876
PI3,,-0.038335789068448284,-0.030154770582457833,,0.03286639102241807,0.004773707001963243,,-0.027530024765465802,,,,,-0.026176781397460595,0.021627415090836162,-0.11113495012457143,-0.03261172336399704,-0.004768853062661109,-0.07005017284810235,-0.02859395508442491
PCSK1N,0.07397094213601178,0.021656977371515795,0.02658665243423935,-0.05408338048180331,-0.035387150626461916,0.009579792351317487,-0.029600543418252894,-0.013806018946403511,0.0035666492961164116,0.07179158883437178,-0.00026065658369085065,0.024944245642782345,-0.00943040726574649,-0.05372266086298529,0.02872754369616833,0.014178598104389198,0.04147193778376211,0.035617917867367954,-0.12482746179393044
NTS,,,,,,,-0.01457769822359026,0.020583940763530085,-0.02454853667046375,,,,,-0.0036387947258277645,-0.015739451104799063,,-0.00667854781889962,-0.044433960505916664,
SFRP1,0.009566885089863383,-0.024363612553639474,-0.0032199319265800268,0.014476215952869067,,0.02181306917782113,0.057773466259250415,0.058714685001665184,0.0668645861880411,0.11788459722688512,0.0026177162693929684,0.04498267663398015,-0.021400780422788052,-0.02067502730222605,0.023293667503626794,0.008671241794759933,-0.015367547042665056,0.021866435621269643,0.014174807176056216
CXCL13,,,,0.009924450637118897,0.16446554319966172,,,,,0.06966461510278922,,,,-0.04627012384363614,0.021856712087550873,,0.03443222094596942,,0.04591087735917123
MICA,0.030964956986037538,0.026628957236324944,0.03168594728028979,0.00529521673704844,0.06814473420650322,-0.019757003711406325,0.01709141351883697,0.07609531636176332,-0.019568531536147567,0.06953267694164338,0.01227044446423597,0.1103485263434755,0.026911176180832774,0.05534613016118615,0.07585501729859329,0.07728575354675059,0.010293944626204572,0.06442606550283338,0.07186151608865657
TG,-0.031006274570291256,-0.025796450771675392,-0.0451374002333418,-0.02080534063111175,,-0.01682376958341627,-0.01682650662479203,0.06184403302873394,-0.020736189947008363,0.03629402549776843,0.08279932653613543,-0.0420160075623486,-0.07596856506314548,0.06811462566740534,0.11063631041734295,,-0.02431148000961937,0.02899450551108446,-0.008293621017539884
ADA,-0.0619709008273159,0.012014124086107468,0.09286008404202728,-0.019912819613365794,0.19300908718859872,-0.018540162597720868,0.0857616294506739,0.1363879497524153,0.024300948381984232,0.10838799530652656,-0.028056368290887805,0.02297871743137973,0.06454577610897305,0.08211698225264154,0.06023833132321481,0.05120203911350444,0.033552800193152266,0.07885523742713894,0.10420857984615792
LAMC3,0.020115840893713793,0.03231446505235081,0.056429502855463824,-0.02745455155417542,-0.019379334714083145,-0.03327466786072157,-0.000125110747794057,0.1778823695312113,0.03649302920327746,0.0304365043638759,0.04201677346408002,0.10506941789286937,0.07715391368365068,0.05980981698601182,0.059154893174832184,0.06174479577303045,0.04201280582315807,0.08009450716235914,0.04039339594896972
CCL7,,,-0.018232141443922708,,,-0.012163558528980262,,,,,,,,0.021098437894086757,,,,0.022540555690676867,0.08714447560974321
NGF,,-0.018643780207467327,0.013546698436619086,,,-0.017196654101195127,-0.01605700047557863,,,0.03927844382384016,,,,-0.013836387573512849,0.06254982755789373,,0.09874681440615107,0.04620725747266892,-0.01159184125057405
TNFSF15,,-0.023064682923913622,,,,0.02816366346071562,-0.019496718802662415,,,-0.02031214189220238,,0.0003329295296484359,,0.027662271972452798,,,-0.018343535640263878,0.0892904352738907,0.05183292466244862
HMGB1,-0.006151987421914353,-0.004745827124325649,-0.005227517037504108,0.02016833970761015,-0.03742427267023429,-0.09571715331690475,0.01946074941249459,0.1057643807763671,-0.05458930176367042,0.10960652976637426,0.023236802740941004,-0.02280667568394018,0.0362548197911234,0.1058865670674078,-0.03199229232306629,0.05445427034554301,-0.02664431102156834,-0.06251340650825683,-0.005367840393278674
ITGB3BP,0.010713679195079593,0.0777293434434566,-0.007411182850290838,0.03737317851558042,0.07568717949201965,0.010338783453578939,0.13531844210815003,0.1354126268962707,0.026558949131843205,0.05219126034745953,0.04420826190966249,0.0874043156730428,0.03567446389928982,0.02147916312306156,-0.048683878947237386,0.017135834395860954,0.05016578386177722,0.059884746887454286,-0.008683558077377179
AANAT,,-0.014736723324550472,-0.02645206340847371,,,0.07971846579632612,,0.17781058783185363,0.04250180768851344,,0.01364506519679913,,-0.05859443327535676,0.03525377499686609,0.021207120835814105,0.022284819406868245,,0.01889859892528608,-0.004302721763825418
RELN,0.030019438514557042,-0.03214590907640262,0.0037849067918899314,0.02841912035782957,-0.027135090753565794,-0.021392240149716347,0.009770474160961592,-0.06471265798441594,-0.0337054907055759,,-0.021896428170236168,,,,,0.012524019091396965,-0.02215700312177832,,-0.020606859178641204
IL15,0.06178823621003122,-0.03278604864729452,-0.031117985739888925,0.02219498915997104,,-0.005767295882114627,-0.013873074494634027,0.054493906352950296,0.01870122155497667,0.048755138268986906,-0.01834357885476089,-0.013069766010401634,-0.02702303021772968,0.05266132049052889,-0.04657781987530102,0.0654911210769237,-0.044745529033166885,0.09626256082653645,0.04123790243620232
UTS2,,,,,,,,0.08620437835840053,,,,0.05246709040651116,-0.03901467467691221,0.015229621173980629,,,,,
BSG,0.05029632982188454,0.08030179527553283,-0.022567242815967784,-0.0191950461520609,0.021453980538712777,-0.002310716247296711,0.05585218072195861,0.0050812976077636,0.0236167933876202,-0.0065341446647134566,0.04794387838467584,0.13240598669382214,-0.06250985842146614,0.06589037898114639,-0.01157529670704112,0.03717705898869178,0.042495978053973364,0.07408033081431599,0.11480336304758647
ADAMTS3,0.026989844681366303,-0.017208962784779885,0.05987983725163216,-0.007338305411177153,,-0.007409353514950067,-0.022345509705086877,0.13291354098804853,-0.01728940815491698,0.021917997860062353,-0.03048110780700038,0.06086365573316527,0.10330703899482058,-0.020964911685268938,0.045519185776766384,0.0007212220618548999,-0.007716165090298212,0.0876792522438588,0.12751358076377978
CD34,0.05255589049675198,-0.06420549899263031,0.04391083556857557,-0.00969029020098743,-0.03995280813117933,-0.02766455444185523,0.005903233156836363,0.11601531628895295,0.02445683213378759,0.030905284558209446,-0.02633768868717099,-0.002047417346107637,0.08938941190439463,0.08211261868644769,0.10239994471238716,-0.035042856280763285,0.055680847287814896,0.09627240623057588,0.05352061996180251
CCL23,,,,,,,,0.19269503939936186,,,,-0.014386288343532144,,,,,,,
PLAT,-0.005745500927683623,0.03249207747013654,0.024614488241107433,-0.02158950796206177,0.05365845784727844,0.008179263279217634,0.10418128622905028,0.10841473791813948,0.06156836658470531,0.01008936783842945,0.032796531265689266,0.07717997364932706,0.09890866834009204,0.019712741578778288,0.09251605697990103,0.04418513908931598,0.01970366490206221,0.03794187826093428,0.10451485997839338
NTF3,,,,,,,,,,0.05642972043584429,,,,0.06168158369934897,0.049401386808797056,,0.012458437469232276,,
LTA,,,,0.006265605625277357,,-0.015589711633182622,,,-0.01796013770430323,,-0.01834358111910082,,,,,,,0.0026859355851279027,
CKLF,0.006839945875201304,0.0520352451624353,0.07188915984273056,0.054673402125555395,0.02356284042481601,0.03660306720657687,0.06702831858754346,0.16324362496980802,0.0014055852237948596,0.08295902755468029,-0.00636565650110555,0.05792271275140316,0.0008317451147216783,0.14394200758690015,0.036506181855509974,-0.06347858236198792,0.06573955026576146,0.01950679287312706,0.020636903082181624
APELA,,,,,,,,,,0.005088912054885602,,,,,,,,,
CD24,-0.05189849423466391,0.003027630942280624,-0.005640295683584078,0.06085015788601709,-0.058039889616321776,-0.06458307601706269,0.03773275098687807,0.04271012937377255,-0.0018770127509213181,0.03143189313390066,-0.009267024361098695,-0.04156642899346008,0.005970255488304362,-0.027685305403158843,0.010616566585066689,0.00028170785749697026,-0.03609261859453024,0.05426185413515707,-0.07213403767969956
HSP90AA1,-0.07208452202147941,0.024475442758670835,-0.10562806852215528,0.08947260083902007,-0.037529860599809534,-0.04240761959615519,-0.08952088415776265,-0.13129925464072187,0.051257594044764494,0.010491108697199039,-0.07835910112870992,-0.09950975048168241,0.03148446921436645,-0.16986328702629075,-0.1331385830844839,0.06143990345480081,9.292224973631244e-05,-0.12860253314990863,-0.15640804136913614
BMP4,-0.017420773876315923,-0.011672234984029813,-0.04589517050882403,0.003508099582550956,-0.04115724828744235,0.03531040882870357,0.12184377729574764,0.008021030893105538,0.0019430316196595106,0.011889678991720004,0.09160128988742867,0.10595713748867792,0.09712236296350947,0.01722088858064048,0.06008622362971399,-0.008988741664211876,0.038457789666860184,0.05790225403174392,0.017562701773509482
SCGB3A1,,,0.07721401686365266,,-0.025755589123246478,,-0.01770922495594647,,,0.053464602710845285,-0.012799908321193756,-0.045098509777648496,0.05947272248168612,0.051601868016680826,0.022930011112947627,,-0.038093735331740874,0.09138667861303648,0.045995288343278595
IGFBP4,0.04811582449768138,-0.011866295131908214,0.09160159004679644,0.029756105615046154,0.022637797423845776,0.03148802226630404,0.049575915495398436,0.1333939309216792,0.024960357504342168,-0.02515801311965769,0.054430231331634125,-0.03744540548523936,0.10293333550017841,0.04853599034366359,0.005905081865360303,0.03746055713785904,0.022165580766534777,0.10192907648262695,0.0798169241523208
RSPO4,,0.07845722462545167,,0.03024485763638997,,-0.023862784978334724,,,-0.007743345348700335,,-0.025445434875719045,,,,,,0.033090805666467424,0.014226732832492116,0.052762402205272875
LEFTY2,-0.030699706902764416,-0.02185548303479559,-0.026880084511225324,-0.015488224017727677,-0.01078694622729836,-0.025537006234977795,0.039972758070617107,0.16964794585857285,0.029142845263137852,-0.005799143024185105,-0.0226449460371236,-0.08192095010468994,0.1026556748179636,-0.040437122081257784,0.0006075836918070517,0.045359843863067496,-0.03488843812235888,0.10324765686067301,-0.013245336988445225
PF4,,,-0.018912918170007523,-0.0139177141092453,,-0.010612465180143285,,,,,,,,,-0.022489875782338388,,,0.025775174522239378,0.023881154819035535
ANGPTL2,-0.017321917904951144,-0.013737526540506228,0.08090826558836477,0.0297838031598789,-0.00609097098316198,-0.036391919733339356,0.1592458366692877,0.08180193563858269,0.010280595252611614,-0.03453349224405819,0.008494710884316572,0.07983327087241672,0.041113157500368445,0.07525231363832481,0.08420611470436588,0.03634909994259279,0.07461728942950627,0.09246676771591937,0.10888513901274183
LRIG2,-0.013926155411591973,0.06500085612198679,0.03391452693771758,0.033342031489832495,0.039497870812595315,0.06163001703895967,0.00018339314903866234,0.034987250105149116,0.0019495176845485361,0.08973967072891047,0.02496448615518632,-0.013943148039659329,-0.0125903900148517,0.0022119505680173834,0.044173227501193,0.04085237613976212,-0.016944331738407807,0.11205339597574927,0.008428196311607178
ICOSLG,0.03800045009300777,-0.03529738989868313,0.06606213624698078,0.017213394914210742,0.005899814656751552,-0.07367026853498916,0.0040631983501036775,0.02017846113494704,-0.03244834088958145,0.009996632437515172,0.009037505137465655,-0.02506687678511177,0.05166491844851329,0.05601264673505643,0.04088763018870502,0.02485982460666413,0.044047260515279164,0.08749216078740776,0.0464336415557074
WIF1,,-0.05300173742568938,-0.003223310239505975,,-0.04176562801748951,,-0.09422254591657984,-0.07327269296188268,-0.016119340905400778,,-0.019745978540174843,,,,,,-0.023848351585981867,,0.011397430269850257
NPPC,-0.024034783962962557,-0.04648105357654385,-0.03014287446300736,,-0.03231251850878111,-0.016462550596505945,-0.03397508547338654,-0.059378882113843366,-0.01354679611710793,,0.04306512087168351,-0.03228807722134494,-0.07529603432220013,-0.045030959681067524,0.03544135112926084,0.027110702895171465,0.02268940806571465,,-0.01518353649639942
LYZ,-0.04800245119299026,-0.1277876110574064,0.054084983006221755,-0.06841801835178475,0.024352327709377813,-0.003154535788727488,0.07805853574485921,0.08803656606054436,-0.03594412664384338,0.07279389528600336,0.05393151156650504,0.09080507656891039,-0.053995525516464526,0.02624439751407088,0.061697859387556245,0.024356171216969976,0.01307557397220991,0.021665347666999103,-0.03500666787507172
EREG,,,,,0.06597913856820452,,,,,-0.026856009465143247,,,,-0.0058948316378684825,-0.03428218460019016,,0.00569857150262049,-0.023453493596557805,-0.038983576873301534
SPTAN1,0.013754436343495225,0.04979710754921407,0.10378362689189852,-0.005042044557970149,0.043182061902058956,0.008929802797336482,-0.08155082922687788,-0.049977362949568435,0.018341145445654863,0.055387096040571994,-0.0312719698444883,0.05300122957447195,0.13263161717277616,0.011454793990931958,0.06155448506861953,0.050442345824789236,-0.03202623609747373,0.022776065093052633,-0.04998735583203981
PTH2,,,,,,,,,,,,,,,,,-0.0033671127009698805,,
LIPC,-0.039697313147958914,-0.047767375378517,-0.023154383002128864,0.010591496031206233,,-0.003997972628937007,-0.02151358129928146,0.09513714594878991,0.0046370691982254575,-0.010866249938420846,0.06967568635230222,-0.03423820075259664,-0.06432649090239123,,,0.007197388946144708,,0.12174537181942086,-0.014073962443101473
COL8A1,-0.024215035007208917,0.05302198267165718,-0.0037659791101718764,0.005252647064587175,-0.030083534184540447,0.001581066937108053,0.025487480423675466,0.10875489622818618,-0.0039267491614125806,-0.04043003397385031,0.08672951663883736,0.028052473419478446,-0.04232102531134837,0.13458083866374337,0.060324933827031,0.1077393157912333,0.04707547904726181,0.06172334691739011,0.06282736576542991
GSTM2,0.0493207959116982,0.13491101470148026,-0.01683537578964233,0.06639019988928271,-0.040094326541975166,0.07311609606433213,-0.0117315525309207,0.073620368498218,0.022341291473286173,0.037440198631410584,-0.006766811245235068,-0.044634410604483706,0.015955150501264535,0.040484941688948825,0.033043654362522885,0.0046294057014776395,0.004482708844564495,-0.0028963117930280043,-0.0738836902815708
IL4,,,,,,,,,,,,,0.1393219903245007,,,,,,
SPX,-0.012626137478853548,0.0006930886346647574,0.05619694707726424,0.0012789075950835256,,-0.03125061708152218,-0.011319331253135827,-0.03720556092941995,-0.009479826924998797,,-0.04994879471167764,-0.04280404009269339,,0.026908143105627877,0.0007152695064826578,0.0510792236985261,0.0671892217771148,0.055805179425342036,-0.005045355271597939
MFGE8,0.09581944494677826,0.04372249696160301,0.03127115006521525,-0.019739340570837725,-0.05694747604519764,-0.025689273746275998,0.022385955874914217,0.052202152623880796,0.020042208278878586,0.0005703552368805289,0.002568845920835174,0.013421424744492778,0.08892259195187133,-0.0005808998434424683,0.07306096482981901,-0.028525239471133338,0.05097052937081258,0.0626040678373153,0.04013476351580704
TGFA,0.07389599942284163,0.1047048480630583,0.03758054328733703,-0.053978394647796704,0.04281449779238055,0.03410696059887571,0.0947000376285144,0.0020975233065106736,0.04943387344033225,-0.03619361975337715,-0.03379877372623253,-0.05217815648338072,0.03206427258052694,-0.0028499735599822875,0.057227466976853165,-0.056222353114991755,-0.0054093173640447365,0.04651945836903369,0.0407669262721862
SLIT2,-0.002145885772163602,0.0069219307731933554,0.04410284058324168,-0.01790321884784932,-0.019143361464983577,-0.019063167713337013,0.004282151152424068,-0.013399583484698736,-0.04743954161276957,0.0034255265381032095,0.015209310321632459,0.11037311326386472,-0.011787446492343477,0.04049832133489747,0.036021861162860686,-0.008894470055437908,0.03442478274480963,0.02967825286610029,0.06734130375538253
PLTP,-0.013877111811791455,0.07729831866718677,-0.0029480220004564086,-0.005094546488149889,-0.010722126076999936,-0.014863530241095824,0.02911583777151111,0.07294850420203389,0.007862179047288177,0.037916203314754524,0.016536603812868193,0.10173961776253741,-0.06790981495307566,0.10486374351578154,0.015767086379826992,0.03829147435356607,0.09655256815869766,-0.05581638774415341,-0.02722918939945318
APOD,-0.08067148425069899,-0.027828451344577353,0.0075994628272648326,-0.05679845048327904,-0.04949024405921374,-0.012066880350514685,0.0016825015089222213,0.07774044197175806,-0.006914772886337931,0.02572895993679744,-0.04097860315795864,-0.14995098299637402,-0.02500252559075782,0.06847775186509096,0.10866605247819638,0.04406452721987755,0.017415803264847894,-0.037877109253696264,0.02436702629668721
B2M,0.023007353085104987,-0.04369528717166229,0.02449208591163634,-0.013317816194566411,0.04439542849597668,-0.07703378464310015,0.1173379807994207,0.18195353916063442,0.02364604617070329,0.11560513707689413,0.09476801523165307,0.005529000272792424,-0.07321671767397125,0.17837663168481394,0.10298843096457634,-0.02174073043833001,0.05001572957806181,0.05865387513342356,0.01836356172677922
OMG,-0.08994760711328897,0.0586236930960042,0.038306199716460106,0.0024957515810264228,-0.01327107323522039,-0.0268452582062179,0.03496364508552346,-0.04052295272233422,-0.008470179373151436,-0.01700805835168204,-0.014718085049743018,-0.13144548820191135,0.003399608420391181,0.02602906655232542,0.09493921960974573,0.01888682280293642,-0.06823346073209766,-0.03897969385772167,-0.07784110157415045
CXCL3,-0.024969451252190227,-0.04596703698098111,0.05494782022261293,0.04042039348978839,0.06229275241789229,0.030648624773889434,,0.02472550660256419,0.026366008773192198,0.09783468843770943,-0.01321070017862335,0.012520010252418206,-0.03068031264645614,0.00034871401876950355,-0.04605598314716165,-0.0334334926251431,-0.013881695316836308,-0.023426439085891333,0.05582399531581946
CXCL10,0.06371732035573159,-0.03715287711203063,0.051796827510176086,0.0463649953052971,,-0.01817737077334441,0.06116278416150426,0.15066979530483085,0.02752369032402897,0.0422162698756372,-0.02099340131319164,0.08745688724504384,-0.07270267814335506,0.10490571400072309,-0.030165443160132623,-0.04504204610170761,-0.012651379379065911,0.017000160171653223,-0.006514029256032465
RSPO3,,,-0.010661274292840332,,-0.02409539076648553,-0.012324307912857569,-0.04604907729942262,-0.03621344697543352,-0.03154927438143795,,-0.013804927075356358,,,-0.031230977161723045,0.006468825699130091,,-0.00895167288910133,-0.001528151293783756,-0.06600091340205408
CORT,0.08322519877882262,0.06618629853493745,-0.010508153695499827,-0.011355478424513541,0.0032761460671151188,0.01807635969864244,0.0549409994073447,-0.050356916059042266,0.03861597098476236,,-0.018665931186674502,,,-0.04533482971124373,0.04559140070440214,,-0.02476936918438725,,
NCAN,-0.047315661318852495,0.0711156491539699,0.06344679660723006,-0.0021457443847848253,-0.04374940811226812,-0.018049515146447898,0.06809154250249949,0.08524364955897175,-0.018434002727498143,,0.03799587227652849,-0.05750331333954833,0.08407028653671986,0.066868531186137,0.12808621829061703,0.06574191530405345,0.03047447623319612,-0.052672494659356923,-0.03133662586447708
PRG4,,0.035857689317043855,-0.0009745646928014286,,-0.02694175961304189,-0.0121635604244903,,-0.00684105318889077,0.004559671515994962,,-0.016140241789719442,,,-0.006358762437255414,0.016241346070705646,,0.043329616978901316,0.011007224964530882,0.018494849122584173
ZG16B,,,-0.025282474842934513,-0.016747706903476562,,-0.01411729947291144,,-0.033869694406484796,-0.014270959800108453,0.008965814681681734,,,,,,,,-0.01067264377524667,0.11024793423560203
TGM2,-0.02053957949734989,0.024619975863414474,0.028675890810492693,4.7750588619878874e-05,0.02309046820256183,-0.040997234527492966,0.0061481799861943034,0.12306043351968343,0.033354381318291805,-0.009465032451187806,-0.012035221752232334,-0.0338185667778992,-0.011472479098761475,0.0339499998862911,-0.00359840813225853,0.03217733041390352,-0.04481468643176732,0.11064387927262044,-0.04686435438859971
VEGFC,-0.01625961308966052,-0.025005163267716388,0.06549699970529277,-0.021504700610296024,-0.03582780139394269,-0.021678721588167763,0.028252121945304236,0.1787401485595769,-0.009253202466938242,0.0690462583472562,-0.016471760094240506,-0.010651143515156135,-0.031081832886530866,0.016985482283953603,0.007033403422181731,0.025186864842031628,-0.009515456817818962,0.0906462406613284,0.003042321341763251
