,UKF266,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1
CD24,0.013571843249511828,-0.10136150967177429,0.033420735547500545,0.039407599063692435,0.013221067675906518,0.053647062975501536
HSP90AA1,0.04576108203174343,-0.022067852737630535,0.06246156196939412,0.1389771675137665,-0.15232879950991213,-0.024961910493632597
BMP4,-0.02202424882718579,-0.014152216440432134,-0.0072671226608771134,-0.01211148635399066,0.01881303542883429,-0.0464626066674429
SCGB3A1,-0.027165783916478618,-0.01196786497378333,-0.029988392374589938,0.02358717604675693,-0.02991046974391534,0.059881934349730506
IGFBP4,-0.011982160484667282,-0.01904021023967008,-0.03436332442264886,-0.07592140184112688,-0.03460555726272991,-0.02047464133837335
RSPO4,,-0.011967863223212345,,-0.019716551518471785,,0.09033489417921882
LEFTY2,-0.002664498796754622,-0.013122908394435554,-0.018120729288988925,-0.01754657553917495,-0.0069179187442430295,0.0032919119956921266
PF4,,,,,-0.01924462156781816,
ANGPTL2,-0.08637323294969407,-0.04991928460512585,-0.09012281299330044,-0.119700523184715,0.06678428251373393,0.010096341132816766
LRIG2,0.004667635027075064,-0.04764738546879596,0.033655604263476864,-0.018887922903692324,0.02511216806718853,0.011326579829912725
ICOSLG,-0.012958117769597871,-0.022712769496115604,0.019535671921534555,-0.05806810837927203,0.029850442551445908,0.04604303371097171
WIF1,0.013350799315338682,0.054817724319717286,0.11248854296677144,0.06375627181783707,,-0.026200923100660307
NPPC,0.05482046965774178,-0.016632401089955333,0.05682060349618812,-0.08319033434094972,0.05271517320378156,0.01644127503502542
LYZ,-0.031729081819788424,-0.026170191432112928,-0.0714138694572014,-0.03244642160539529,0.017100856729313718,-0.03161355825761488
EREG,,,-0.018640934866112308,,-0.007772788065553968,-0.03510520829897093
SPTAN1,0.04916964161550341,-0.011052083401260003,0.11832225170320496,0.06672485019841778,0.03712366670327895,0.005550675429281558
PTH2,,,,,,0.044157526213498985
LIPC,0.025763567892898395,,-0.03338557459246823,-0.02232829377462183,,
COL8A1,-0.025540556662009637,-0.05252048859431434,-0.057320465215258264,-0.07495918647565292,0.023700580844184513,0.03660959066590804
GSTM2,-0.009458422297141555,-0.03537312185770757,-0.029648636562497197,0.004051133815457638,-0.009478597531387835,0.042070191888275765
SPX,-0.019834733282043417,0.029911079869267693,0.04056089135558093,0.06314509270346,-0.02389465749678414,-0.05353700106412616
MFGE8,-0.021041070679112154,-0.042606376269257604,0.010737608682834156,-0.05279569380050842,0.047611863142924746,-0.040098648878655066
TGFA,-0.004053281964187206,-0.010856180681761078,-0.021244536565651728,-0.06022539194850246,0.055473082879676235,0.09065320556956098
SLIT2,0.054943465761519,0.038192989919432506,0.044081608518174296,0.038027253105170064,0.05970059203098487,0.040253415028875916
PLTP,-0.0649007468673176,-0.09793210550801876,-0.09991162442461597,-0.054874347405650885,0.03381256635994981,-0.044668147805328996
APOD,0.026779705159794994,-0.0568067105744624,-0.0023111518838791864,0.03319961710132874,0.13112092733988664,-0.05827269256818762
B2M,-0.06168954736325071,-0.09883876530913939,-0.09989519790015795,-0.1242841519688561,0.11261661985508191,-0.04968462712073795
OMG,0.03495430294321675,0.016990796248292143,0.011233831298431472,0.11192827523233607,0.13177334111105143,0.0009039654617627996
CXCL3,,-0.012803083921548103,-0.026241679076424006,-0.01023639218347418,-0.059300423716255796,-0.024250437523287444
CXCL10,0.04896638434373759,-0.019448821556318475,0.01921506800205013,-0.016266865964804998,-0.025812616470659806,-0.0385125550737939
RSPO3,0.041036110059412816,0.0348648556341595,0.08855578830086294,0.11548500008594306,0.049556957976457636,0.004631114391125133
CORT,0.035479924459217514,0.03868845522484329,-0.020485157791623132,0.03844085362134429,0.020610706406309593,0.02619671373462628
NCAN,-0.06845899693244623,0.03322397181188339,0.023502790339038654,-0.11174968117932346,0.14217057654681994,-0.006260748105252907
PRG4,,,,-0.012506365496282446,-0.029715616170421524,-0.029991148106797944
TGM2,0.02103038082555098,-0.026598311158615134,-0.05737123712225235,0.03241344694007794,-0.0324833727667184,-0.026271630457820813
VEGFC,-0.027656642689356952,0.056118641573044935,-0.021064175233633173,-0.012763244490975647,-0.04035025110622919,-0.04003240084441942
WNT6,-0.029757146182864395,,,-0.01113911528710589,-0.0030342265088843887,-0.027713442372330935
NRG4,0.07624215430759203,0.030100762646719882,-0.02346673762701019,0.008441990293229219,,-0.00674239680771527
PMCH,,,,,0.016258422827338213,-0.004241229451022907
COL9A1,-0.02862984823934378,-0.025351685729681467,-0.01838251983223834,-0.016966588379819587,0.13829272122423222,-0.06548499128931026
GDF11,-0.030643106720007314,-0.012341402960520168,0.011878390123642864,-0.026648056947009714,0.013808359234964361,-0.013825199993386685
IL24,,,,,-0.018937775861244656,
SORBS1,0.0020512057799744144,-0.0011530479118301651,0.05738111619240722,0.04459005502087688,0.0591306938392868,0.004211996957437412
DLL1,-0.02533038937143407,-0.03760534417005374,-0.03282742200856253,-0.0719421685954276,0.09967388401071481,0.018132710629439674
TLN1,-0.06078178003985854,0.035631852381682115,-0.09094646827779598,-0.060066577106883665,-0.017390972374076802,-0.01622836572840627
COL2A1,0.0015051825546034388,,,-0.010392039628418158,-0.039627886816547456,-0.018676141144938655
SHH,0.0736973966062595,-0.013741243367856733,,0.057776050403496544,0.012973362437437892,0.09889089686952153
PON2,-0.0699822578393183,-0.03729222793967709,-0.07857700345564123,-0.09926310563538639,0.10706916026658761,-0.06278436123077984
ICAM5,0.0887309046292408,-0.0007445049332923759,0.031785315354412806,0.03379535671559076,0.013960649398302799,0.040070495412893974
HPX,0.05562271178926736,0.035364124660647575,,-0.010456454246702029,-0.013553703502399551,-0.004469264048987818
SFRP2,0.00791384883127597,0.00687974615459926,-0.060107735312098086,-0.019456747976972437,0.01019878484791376,0.03771010158206025
CFC1,-0.0068828882054083424,,-0.019148048458688633,,,
CD70,,,,,-0.0021119392013956087,-0.024884443888247617
HP,,0.02547703315680838,-0.043207477031312745,-0.0346433656961902,0.020457876439640182,-0.04828057128909538
CXCL2,-0.014068947093576093,0.000461351880736443,-0.0053941473622546865,-0.01963027738123453,0.012142395218043712,-0.011115852171440706
NPPB,,,,-0.01276324541928302,0.014837041887122088,-0.03202840807764655
CCK,0.03664672738154551,0.10691672594225955,0.09912846421874483,0.14991407628047626,0.14925157260657884,0.04367690935580737
SEMA6A,-0.02907051889016601,-0.021674342364663167,0.043501360873648455,-0.1000243405109331,-0.0008214537015712505,0.006170722221261362
IRAK4,-0.01185493168400039,0.06790851447642854,0.0748103873995174,-0.058482205301231084,0.004883263966534667,0.023922446230435927
GSTP1,-0.04985139902321518,0.019388809719257757,-0.0815370337593258,-0.11990815039867274,0.06352099057920836,0.010677230854141294
VCAM1,-0.03940474544989584,-0.033935402890489366,-0.03758976642547022,-0.03452989762068085,-0.01916939802901803,-0.04372747662426912
NXPH3,-0.018981611687521063,0.003145877768319237,0.05986462683284557,-0.03484279690280741,0.05744978371628373,0.016564410950064484
MTMR4,0.03731267049252261,0.02715269495524196,0.10439863136844721,-0.013208002523933487,0.012983255846804757,0.03937951916462678
LAMC2,-0.04077210451860176,,,,-0.02487061354375275,-0.02080054595327196
IL10,,,-0.06857162186552876,-0.011424919209218199,0.0948354121804311,-0.03717518719564203
SEMA4D,0.0003543409567430136,0.05826823721742049,0.046775362234533234,-0.052418976557775145,0.09757822224120284,0.023553178722662882
TRH,-0.05577702328815537,,-0.029818902746744383,-0.008233699255816306,-0.008053590772366196,0.04196234232021422
SEMA6D,-0.04269578885361596,-0.012515328837943106,0.001182236642693633,-0.037574633833266036,0.031369398910599325,0.03700393628327484
CEL,,,,,-0.004780481797036752,0.02152907721311352
PDCD1LG2,-0.028632237620350186,-0.029999579199694097,-0.042689820657467015,-0.01954368135539401,0.007825950499140161,-0.028840767846192217
SPINT1,-0.03703406043553214,-0.019558122366283348,0.049618730084007766,-0.016769321825253276,0.07745137800451828,0.02582461842441051
CTHRC1,-0.04315910641792593,0.0069539261523236095,-0.0472291962975521,-0.04386278078070829,0.0764931047120415,0.006974201269968966
PODXL,-0.07851021558766687,0.03601478068100608,-0.00751348442073339,0.019594399804545016,0.02014267151794661,-0.005379733605127345
JAM3,-0.01240576950131768,-0.03396702568896632,-0.046389026761838585,-0.0847050689059846,-0.005281254448259338,-0.023822938093602718
TGFB2,-0.018546132544088902,0.007450138482925701,-0.05284803248816481,-0.045296922441834364,0.06742873520701408,-0.08299121871153675
COL18A1,-0.030128109149426624,-0.03883321874372447,-0.0832366652866894,-0.03124965910260749,-0.014805436235063637,-0.018005097889763164
NODAL,-0.015619943778547071,,,-0.017546573576397845,0.03034705049668584,-0.02378698436734616
INHBB,0.0012779866317180037,-0.02415438028660258,0.031808305514341,-0.06083899298211823,-0.031199259181074267,-0.003000946510159695
LCN1,,,,,-0.022091365351620755,
ARF4,-0.12479814362845913,0.016077423834738515,-0.07480400874500488,-0.07155508595438645,0.09967682439896723,-0.022468668484014638
CXCL14,-0.014053979653517729,-0.008949978886382109,0.06803865158424685,0.06348260143829373,-0.0362410428353873,-0.052689620721565626
LIF,-0.03612187183727631,-0.014188175700821232,-0.02605199596487282,-0.02113746513457224,-0.03671729629705142,0.034157632100707824
IL17B,,,,,-0.03537173219843545,-0.029593218887711322
MMP1,,,,,-0.03641211180520323,-0.02142936816072498
MATN1,-0.034871721910150755,,,-0.010392038335178553,0.08166895830668434,-0.006593823626666773
ADAM28,-0.025946236702580727,0.027855356180053754,0.01598047811458156,-0.01614482396798922,0.07124349958640239,0.011067272409286885
TCN2,-0.047805871978355244,0.01865298849686946,-0.020076537538921607,0.021761569176464404,0.0628526513915327,-0.04542435123930353
THPO,-0.017619235002264304,0.08200686145190622,-0.025861117189406438,-0.010392039528938175,,-0.026456460350102982
CUBN,0.0131345516719183,0.00043769489257334133,-0.019886371773029793,-0.030396819881258,0.009057750308483232,-0.06329179483939883
TIMP3,-0.02017548556220079,0.007526162894284172,0.04076651062408495,-0.038679941340703135,-0.04169263048228826,-0.056390008083160574
PIGF,-0.008721184398165596,0.02704393533932674,-0.020750949514504333,-0.006705665067532794,0.08635125053071256,0.06454242274154502
CRH,-0.029386689110763958,-0.01631878182981839,0.07460252060588803,0.08166473927364402,0.06089618930992217,0.037370784316448476
BDNF,0.029491168501409922,0.08547828165283751,-0.025669013106357944,0.18684149537364736,0.026855740816065222,0.016471828969885787
CCL5,0.0025116407893424142,-0.03689337697906206,-0.054239873369460886,-0.014098051321836976,0.012498523879465774,-0.010765499633962809
GAD1,0.05900723853965213,0.067278770733932,0.06871734516769806,0.15490220877495725,0.09953750889945158,0.002443945968611447
COL14A1,0.004905849360448501,-0.01933896270057095,0.0041709919057008405,-0.03481316162873204,-0.04014248676298461,0.03511623531591056
HLA-A,-0.029517999492915586,-0.04507874493828239,-0.10884500865062666,-0.15215234434662053,-0.1047609747935554,-0.022325325701534015
CD5L,,,-0.026988954681831163,,,
FGF18,0.03297535835870287,,,,-0.009960185797775264,0.047480369470170265
ADM,0.012641508174986502,-0.0346976409750886,-0.03602859173080115,-0.11818134430071882,-0.0886803332750617,0.025357847793605982
CCL15,,-0.026899043224250848,,,,
GNAI2,-0.05705295122790856,-0.06679846114743576,-0.04901241525043781,-0.094422826567887,-0.04980804057326061,0.02500529606374709
HDC,,-0.017973446522148835,,,,
COL11A1,-0.04016275480706441,-0.00998031743723251,-0.01578544993390558,0.05475721705914175,0.001337648079539593,0.002940185025815213
NUCB2,-0.0071130068957192625,0.02013139103447462,-0.005499952239077737,-0.023507428499664237,-0.023992559304382783,-0.02396522874862307
CXCL1,,0.13355387444580946,0.05156579220545574,-0.014098053712041965,-0.05987613211935512,-0.023894654501841795
VCAN,-0.04249794377195399,0.009168446175441044,-0.043162744585908464,-0.12587596872176698,0.03227239554038452,-0.023720814691872413
MMP7,0.029410675057495905,0.016942013814181256,-0.015882612907385744,-0.01606195581593617,-0.08531506020436501,-0.023612200059481923
PTPN6,-0.009307419917058544,-0.0034061565279378944,-0.05528492442075202,-0.00744533724726472,0.025316479244873336,0.045348401054731785
PTGS2,0.02375680240767774,0.02079340700192166,0.09988719011724835,0.050266791297276715,-0.09857084968094444,-0.0007198310395944703
XCL1,,,-0.02083346903098166,,,
CD58,-0.008685140934404522,-0.01495775315707891,-0.0006833031038050979,-0.05840287232944258,0.04713793128870686,0.03605164887641087
TNFSF14,,-0.013122908394435554,-0.04523940921851866,,0.017321276230730504,-0.030942882986358132
CNTN4,0.06437072796668317,0.033654818929704976,0.04554935724057144,0.16856155299034783,0.08496362715717196,0.11323532614548008
INSL3,,,,,0.1323933985679704,0.029819436102331297
BTLA,,-0.016758402856498687,,,,
MFNG,-0.0406681835387423,0.06199055611074763,-0.015506035608092349,-0.012628601912962674,0.0818280671069075,-0.004263655560090534
ICAM1,0.03186118742889741,0.0202469911391109,-0.06183267129829715,-1.998574779875931e-06,-0.07358531473832887,0.020113949307639264
PROS1,-0.029070400968064708,-0.018260251140162873,-0.030837383993270996,-0.007831270241010725,-0.007140404341380257,-0.009162712740127737
CLCF1,-0.022647340037712103,0.035869207478207016,-0.03653226361897723,-0.018520083230894088,0.06377631730357845,0.000971928853079155
PSAP,0.07383872978188206,-0.0008019171230242226,-0.025830330069733044,0.11402700331018263,-0.026312972282159824,-0.033581581232972106
EFEMP1,-0.05149424515885079,-0.04125238872631581,-0.055612977623468875,-0.08157029076640104,0.022437780632458826,-0.028987707145575105
C1QTNF1,-0.0412496131674894,-0.029122648654609444,0.03516890645067495,-0.07076456021579691,-0.07073797143606642,0.0048353344606162025
ALB,-0.03455270451653659,0.004112814061397244,0.020488604934949896,-0.02248315947160623,-0.006646072794371051,0.010416904964136171
CCL13,,,,,,-0.03470886972605521
EFNA3,0.05696569923694992,0.027783557640545412,0.11994654488625024,-0.02229553045637706,0.04676051186307767,0.015588372172104537
DRAXIN,0.013878730722069113,-0.01196786497378333,-0.02174299364667606,-0.0615051463912491,-0.05526438432182959,-0.012454174961515919
RAET1L,,0.044756612474086126,,,-0.022091350873864955,-0.00817240313939603
NPTX2,0.03011015947334278,-0.028574214682573006,-0.054940462379491684,-0.07035699000423298,0.01274045894310832,-0.024161194792994445
FGF11,-0.011987891418377207,-0.02712632423504843,0.021977493265676794,-0.07675122180050017,-0.047337082927707615,0.06084559685687615
CD59,0.03474287646913153,-0.020850818595512813,-0.03988651986561434,0.09484463200783193,-0.03018943386234692,-0.05761835721247238
COL9A2,-0.0261933788904565,-0.018669216701214665,0.07539469314545418,-0.07403613967572321,0.13968975376618173,-0.06994141121849867
DLL3,-0.04348888812332507,0.01395513177690819,0.004814784426439532,-0.07273912766448642,0.12378399633523299,0.014613518854711313
FGF5,,,-0.015275141701402348,,,
LIN7C,-0.022934629354248573,-0.02391991335255459,0.0491997793105561,-0.050529542190006466,0.016962849785376745,0.06242017750186222
GDF7,-0.033211917628128466,0.02951743982387669,0.2498398447776804,,0.06594618370745568,0.05275818224892201
PSPN,0.054401788933133036,0.0018840063602965256,-0.01425167375469065,0.013926078864595357,0.019252737688231582,-0.028256221666286406
ANGPT1,-0.006334340238599749,-0.0381500006235376,0.0024620050094189302,0.06619652814642243,-0.008406791429176391,0.04638283607105607
PNOC,0.051376526932098196,0.04459430302372466,-0.017745184958347378,0.029457263848010402,0.061647374523722064,-0.004790294705079711
L1CAM,-0.0005136177052038043,0.08452262043259821,0.10243650551243619,0.10733531290003254,-0.041282044200713866,0.09119666560220016
APOA1,-0.00889882869871736,-0.021238166477336017,-0.0113507170914609,0.029202269483323093,0.02682431526316039,0.04737265018291333
PSEN1,0.054539728583702415,0.031156551146253878,-0.06448127990350755,-0.0573700714715454,-0.006753603862684267,-0.050241269355768385
CALM2,0.06598830596001179,0.1146186230467542,0.06909581974553303,0.14239658985790715,0.09153628269890225,0.08029629891552091
CLEC2B,0.04276771384950706,-0.026497462344646946,0.013764367754581876,-0.03875637738288155,-0.024479012306832245,-0.027176423229002534
NTNG1,0.004215247785201617,-0.019564446855455775,0.035922266684154054,0.01733422475400999,0.09557787165914326,0.026868292436099856
LRIG1,-0.04797013022384798,-0.019053519156381926,-0.012576066837785034,-0.1113441918304411,0.12756593632057364,-0.046644369356833956
CPAMD8,-0.041066934338642815,-0.012228536296262513,0.07111132045660036,-0.019193957215745197,-0.002568177760284489,
GHRL,0.03242935726705385,-0.01196786497378333,-0.017036150627070385,-0.013263055798373688,,-0.02720975170406215
NPY,0.05224642173015119,-0.04771939334212607,0.024005156466828298,-0.025188562707628856,-0.06410427645277832,0.013674739649344486
MMP2,-0.02511731843033306,-0.05507372506010682,-0.056841112518906965,-0.12367196694752344,0.018858784659991953,0.007617003541032237
PPY,,,,,-0.030856139534733682,-0.026210180017759745
ALKAL2,0.00514914090599752,-0.03182116052824406,-0.06007674964664429,-0.03413095655241772,0.012540835234524211,-0.046622460872944325
CSF1,-0.02880411124739342,-0.03863158351956535,-0.06631668816712731,-0.04802999880772096,0.006285677516585056,0.012817669513756805
SEMA4C,0.005078702477369926,-0.006425175124826384,0.05265637024092952,-0.06623560501403258,0.019359546275157645,-0.05448888310460136
ICAM2,-0.035047261049030956,-0.03670238592655904,0.01851343516144798,0.0006177796346855526,0.0768017231788317,0.005107539517139136
SYTL3,-0.0474582653917318,-0.026961475526640497,-0.04346483065974252,-0.03244642109706608,0.01204172860535121,-0.001024335889318035
IL1A,-0.04935621615245077,-0.033735756869750264,-0.03767867278351278,-0.019973475037417268,-0.03279741029450514,0.04653986284529606
HLA-G,0.046161715367426324,,,,0.051038410066484435,0.03995845874591042
PGF,0.007115446852472712,0.01712993461589151,-0.048064551285459785,-0.057537077118870475,0.058315859930686775,-0.028133742303677586
LGALS8,0.03873649315433746,0.049850877336216584,0.018310867622047696,0.02645974496256564,0.04064129180262768,0.010136355843715346
DKK3,0.04665853367901614,0.04025716275664899,0.07036576019685442,0.14214416223148627,0.060320480490783764,-0.02734465258673723
COL16A1,0.03479050985691279,0.029906719827804882,-0.06904473921071701,-0.09607094112103064,0.033520530555604534,-0.05753818576629573
TPH1,0.06186031934322824,,,-0.012506364633636151,0.03548302259196933,-0.028663355936977043
TNC,-0.07408765030973306,-0.050585418305006805,-0.039383594841038184,-0.1343259101454527,-0.050912445894758906,0.0367337315179787
TNFSF9,-0.01529294959780827,0.03750640120840207,-0.006934429298636687,0.09499104664175578,-0.0044362042730483105,0.05961088669426105
C4A,,,-0.01838252468016816,-0.01099356960360144,,0.033316172214534215
CNTN2,0.02068070236016108,0.03548229031094409,-0.030141508010312297,0.01908062592033211,0.08622530024544105,0.012781477015226472
F7,0.15245085070052516,,,,,0.0047034984125857195
LUM,-0.010691397412508016,-0.019094573835162377,-0.06443724971332615,-0.01351198353117153,0.07254010299989021,0.022974559958227784
BTC,,-0.0359506663862469,0.07341964683200256,,-0.0070386140041842,-0.024342744584247088
APOC1,-0.04865799932876196,-0.07632381274203766,-0.10356254944301818,-0.09552334052429211,0.10009561894922164,-0.015925572144606038
PKM,0.05970664886031668,0.08070602388586276,0.09387189931407439,-0.07328954285045862,-0.11998312448479714,0.04138300757151429
TNF,-0.028228753904301736,-0.017496754095475194,-0.05746776513707345,-0.026114694835120307,-0.022091356899285874,
GNAS,0.04886739994688726,0.005075079679981484,0.11966631404604529,-0.11717251097586705,-0.10728825831794205,0.04973716927035424
BMP8B,0.01279373131053221,-0.011617664875387488,-0.036326491729942935,-0.02492234162049961,-0.0005710697611677864,-0.004582248954595198
LIPH,,,,,0.1763085848134211,0.058605657316471736
CCL28,0.009860745503071982,0.06726969526800274,-0.022833949770664396,-0.009918090432794072,,
PTPN11,0.0027510252650443986,-0.04289461530572153,-0.08906542261695097,-0.06585488595152021,-0.02415543653052355,-0.0011523614442081722
ADAM12,0.012670218234604564,0.030023093849094174,-0.039214970955844794,-0.06618907453382218,0.01277118004457123,-0.025305498034091503
EPO,,,,-0.012506366470238154,-0.025580093577920515,0.04064025597273779
EDN3,-0.035188079460203935,-0.034956531939101934,-0.027356055779481112,0.1196907170995948,-0.006824389062843074,-0.003780250065366765
CCL22,,,,,-0.023392603905870252,-0.02111718630056203
CCL2,-0.01852091046824176,-0.003490988384723843,-0.0797607740662473,-0.07538826364774426,0.04068135716973574,-0.032311826023949025
DSCAM,-0.03653449323315914,0.07706201203370298,0.0318306363539752,-0.04889936094412389,0.11480785298567364,-0.026694834849751752
ANG,-0.0100566525686542,-0.04171459418268068,-0.04973669821660998,-0.059308923292444866,-0.029682421180398617,-0.010025181413227191
FBLN2,0.004143053447700815,-0.054455848692742975,-0.04805204038522156,0.07149358491023204,0.09108554760606086,-0.015251255221302723
VTN,-0.028247865963918196,-0.018323501535006368,,-0.010392037572499013,-0.01798740612605517,0.031916946409968824
VEGFA,0.022309600548597187,0.004693639611518982,0.001546476122655111,-0.12693355400043638,-0.1436999292530817,0.033042891077481935
F10,0.01511917623156397,-0.009853862738130869,0.017220260007834668,,-0.002426441611200285,-0.041681389971289666
SERPINA1,-0.020787944465925,-0.05693176030196163,-0.09562776376898756,-0.06528171820225015,-0.018267044135210596,0.00021457023077193355
VWF,0.020802964838849008,0.0076679389318748264,0.0027594608421554097,-0.013699841580269611,0.055823861857760865,-0.054725621412809546
GDNF,-0.035225051054627664,,,-0.012506365496282446,0.06883282996373896,0.03545818468112802
VASP,-0.021702791455657382,-0.03358780013069828,-0.015878389317678397,-0.07753889491348775,-0.03927353730214747,0.04498409224794247
ADAM15,-0.024118234991375966,0.04456183119473558,-0.03165449978808166,-0.03288563118607548,-0.02364694456400055,0.010165461380471542
WNT2,0.03001583664254588,-0.01559047232847998,-0.025861134938388156,-0.011704103881750588,0.004054438007413702,-0.016011173668249116
CALCB,-0.014489574291890638,,-0.017313243856098233,,0.10514067407175234,-0.03759270666295897
OLFM2,0.037706928067413374,-0.02709865716422932,0.0720964838172069,0.07696259121372487,0.04849497896918619,0.038174671457659105
MFAP2,-0.04820176409590658,-0.0064073110259861505,-0.02012695384395146,-0.029273341570658945,0.06694188682244549,-0.044557774600754566
HLA-C,-0.05859529937198269,-0.08069127906727,-0.08431703668015021,-0.13936595704393676,-0.02665635385161619,0.011061237147537411
THBS1,-0.02989105336115982,0.025320603672900482,-0.04310997714414928,-0.02805385107636443,-0.00911065412507116,-0.09165911458207911
HSPA4,0.00942482110291649,-0.03362159968322209,0.055402925924992116,0.009844036446605855,0.03910603328887288,-0.003999539548185968
LMAN1,-0.0694462179074355,-0.023504335125543244,-0.04428755898397787,-0.036103505828503926,-0.07610310265199145,0.0027806647575099475
LYPD3,0.008509901396171539,0.028244352341133178,-0.0208334603863825,,0.04849876084671708,-0.027532327107804292
