,ZH916T1,ZH916bulk
IGFL3,-0.0190101896650716,
BMP1,0.0378096359467164,0.06425644196016887
NDP,0.06690468805667707,0.08558961734632947
TNFSF18,0.0076472526936273745,0.07715805378754685
RTN4,-0.02061206099114511,-0.05432501187080673
HEBP1,0.03523234590553939,0.09331979359654549
WNT7B,-0.04057564739182299,-0.016636864493966546
PTMA,0.015375375887978751,-0.09746298428052202
FASLG,0.033239523623706746,
CEACAM1,0.048305986582418164,
PDAP1,-0.0035690218552712266,-0.001582509718120977
QDPR,0.005807232823849922,-0.01261710891607508
POMC,0.0010989335179762564,-0.0393218278387054
CCL17,-0.01494409498835901,
TNFSF13,0.026843068168197808,0.09459848638541167
WNT5A,-0.008256376224311838,0.01572162833029367
CXCL8,0.003088446950140514,-0.05572590830209676
GRN,0.03641669108948439,-0.06939858072393086
MIA,-0.041116066919516386,0.08254572180362162
COL4A4,0.017505089911109176,0.010141344571431387
TAC1,0.0021867665483253805,0.005962608563571384
RARRES2,0.01598832365167563,0.023281675398442288
FGF7,0.07266001199104707,-0.029320513369036474
HBEGF,-0.00037091097382950766,-0.0761582492342325
CSF3,-0.01573382662398665,-0.017145691133205916
PI3,-0.03418437820245678,0.011498022215563104
PCSK1N,-0.0023253325649508494,-0.03621733877303178
NTS,-0.02329965174637007,
SFRP1,-0.022758226868097906,-0.052395217453782755
CXCL13,,-0.034065647972427976
MICA,0.00926169767240099,0.06892507201703307
TG,0.03584211862081853,0.019314734254849548
ADA,0.038946076507082865,0.050390984602622084
LAMC3,0.022107949970791612,-0.06338295991250656
CCL7,-0.01648752514832745,-0.029371094797769885
NGF,0.03593406146537614,-0.04759601643581568
TNFSF15,-0.012887449467163156,-0.03445208948166479
HMGB1,-0.011441421717932984,0.03238076884577396
ITGB3BP,0.031200824521528656,0.051746971753110986
AANAT,-0.01744448917264219,0.055642290246732326
RELN,,-0.04886506261807489
IL15,0.10275911308985801,-0.0260854651281195
BSG,-0.030651859576088996,0.02484450107697096
ADAMTS3,0.018453563667097897,0.034703027965188066
CD34,0.02920283580624983,-0.05029723448340952
PLAT,0.022699191377719835,-0.014527560119027437
LTA,0.1570847688346142,
CKLF,0.03086934434537695,0.018553031396928512
CD24,0.01480519029490016,-0.011190102323464549
HSP90AA1,-0.06625019502081426,-0.05685995831902433
BMP4,0.06120324690385228,-0.007437929690794007
SCGB3A1,0.053470282430036147,-0.029736253408684903
IGFBP4,0.05002533833375101,-0.1202076279143654
RSPO4,0.038358037045785186,-0.016362584884449423
LEFTY2,0.09990591927022104,-0.0594290108812577
PF4,-0.02347764804585996,0.05585562373453711
ANGPTL2,0.041763762659449206,-0.006615800615306553
LRIG2,0.016413399002571463,-0.03308882675835585
ICOSLG,0.05540005604253608,-0.06792044607279965
WIF1,,0.017922069877349754
NPPC,,-0.025644224430249454
LYZ,0.04638329761544828,-0.057052137620441624
EREG,-0.012341843782906474,-0.02916265188550673
SPTAN1,0.0219256882743032,-0.018827608033814683
LIPC,0.08446606131143782,0.0611351873331529
COL8A1,-0.030267041342345872,0.01925320068506065
GSTM2,0.006913638268648021,0.016592094797040567
SPX,0.11087971688585552,0.047431125486829144
MFGE8,0.023623270190740807,-0.035749957528196194
TGFA,0.0008316168782056183,-0.028162168741027494
SLIT2,0.000821284933074427,-0.05272996189498763
PLTP,0.01904404100414786,0.036553448333724294
APOD,-0.047427322885743514,-0.06117583649425784
B2M,0.003921923191389629,-0.08427692761200854
OMG,0.07478525546637452,-0.007181595174801771
CXCL3,0.02319669099839454,-0.005879136518476535
CXCL10,0.004026013545307218,0.026390012537235438
RSPO3,0.008343593519893784,-0.0220056186647733
NCAN,-0.008343687261570122,0.08145975020627644
PRG4,0.01970714822734189,-0.0070741061483515005
