,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.09596815644885522,0.04882845094621572,-0.014465925898544877,0.03458403488755885,0.037067778170014894,0.05198427067541527,0.04126693742425587,-0.04556819066638072,-0.024803268680455234,-0.009859021307993902,0.012768932689018471,0.014145192057488628,0.06591503221685462,0.0918509315940467,-0.08549225527303132,0.08291762107084423,-0.005515689661258672,0.027486465431209948,0.022221913286277425,0.14772407121058523,0.05258442838074383,0.0807325801595175,-0.03819689313302366
POMC,0.020622683094704674,0.05951826931417783,-0.01340180270392771,-0.02657879730528627,-0.0012497754290703633,-0.01495897849021874,-0.035963219356383545,-0.018222058058280234,0.0491833286637282,0.002928908234486941,0.0314324933154534,0.020560724573837327,-0.08309708957131388,0.045909230000424704,0.06752010672283258,0.08912641789504207,0.009889108703948364,0.033907867244413754,-0.0351950562854212,,-0.026140902738655096,0.01907712469038433,-0.022858121112127556
CCL18,,0.025905261425427647,-0.024341724452463492,,,,,,,,-0.046255683230703726,,-0.027004599694584214,,-0.028574152610092576,0.1504467304280003,-0.03760516534818016,,0.01642293380688146,,,,
CCL17,,,,,0.04970525668780929,,,,0.059550372156144324,0.059028419976706596,,0.1549058878824129,,,,-0.01495409388737364,-0.0222305033197112,0.022299504498354442,,,0.08435074189722289,,
VEGFD,,0.11986685372207069,-0.0243417321821011,0.016194021085389927,0.07376511457073893,-0.011597563770865614,,-0.005049781571045839,-0.017227562584990874,-0.017505900792778573,0.0224869699388066,-0.01693476374559738,-0.03614622364891697,-0.0783091637764366,,,-0.015399748203835729,0.03349889539501051,,,,,
TNFSF13,,,0.019372306896256235,,-0.024104243150151836,,0.009167312161626688,,,,,,,,,-0.013517173894980273,0.07782658784403705,0.045100675610698304,-0.024159451753217844,,0.009463930199244101,0.02837055861707879,
WNT5A,0.02440362762852812,-0.02063424982978217,-0.02688958864931052,0.04720049920285613,0.050065990822654186,-0.028927283040254232,-0.05939245877937031,0.07373185735403937,0.004425109413350596,-0.00038064636054449866,-0.006139230918952083,0.05878913010303462,0.0023051727828950724,0.06920433976601786,0.007535620683808027,0.02499111923583958,0.05863955101881641,0.09175027252750362,0.0337961851588647,0.05335910467717652,-0.0014847076169385623,0.005574925761012337,-0.05415325097823432
CXCL8,,-0.12734109512463085,-0.04729501513264853,-0.026891807511900553,-0.005825842148978375,-0.01841752776575775,-0.019849831987264085,0.025186572516665517,-0.026968119399804747,-0.01630225600010758,0.025756300654409835,-0.05091635473214276,-0.08384438892048089,-0.045170968220707215,-0.05030929447704154,-0.039918557348078705,-0.09271468143937654,-0.012278740662027183,0.0409649398034388,-0.027682581958342858,-0.03510666532269497,-0.09074375525676615,-0.10039686448498379
GRN,0.018741805163715732,0.009456566918006809,0.04590291617981858,0.039828315555549276,-0.021894009820029176,0.032675290939529866,-0.0786234439946857,0.11360619740168247,0.0033838084864368663,0.03544746334343986,-0.007057825598937765,0.048300119642281064,-0.00495721001746849,0.0242085875784723,-0.053333988542778536,-0.012049935227182604,0.014650043957370113,0.05248018745368008,-0.02312572358934702,0.020148745299370757,-0.07036144897517228,-0.008810920400519845,-0.07576051548668418
MIA,-0.026389139878737443,-0.010003063846430968,0.004131790109267203,-0.025541656218818678,0.04224345802455335,0.08391394470597006,-0.013661810850669934,0.0802734215570236,0.058976337369723825,0.008540592395706656,,0.03568870040814168,-0.10088628699510332,-0.0023727733511455253,0.04855236601574844,0.05470037443383284,0.049430930603267836,0.10621875474364105,0.018024149790348786,,0.13790872054025835,-0.046084247516609736,
COL4A4,0.07882069569467647,-0.0049729070911563675,0.019827329706589743,-0.04295345826626254,0.009009333783789758,0.0841647765938696,-0.021641596899325877,0.028506776839670154,0.010447717159728349,-0.03344599941277082,,-0.022498007414625452,,-0.040133232992623044,-0.036126656986619834,0.05117847527613238,0.07404338592257019,0.0019199025100394935,0.021528105796137627,,-0.028370276111304268,0.006332666585349586,
TAC1,-0.020161088203792348,-0.056410096927514065,-0.06689095786784233,0.007927910126885263,0.002383477187082162,0.01229476882331694,0.06828669489981613,-0.07305785620553276,-0.017337530946008078,-0.022175019877820445,0.016723145553288212,0.08874798163457608,,,,,,,-0.037118810931384486,-0.020529383826697216,-0.03011626892364621,-0.06532619363153618,0.05173707676395248
RARRES2,-0.07431857229286108,-0.004469327401941434,-0.0030776944861354485,0.03413208412864866,0.005157739301834417,-0.025269436214835097,-0.007071273520205042,0.10459473006640443,0.0014336965723142083,0.011186373849492186,0.01486613450838981,-0.05826264009186842,-0.12241647165753984,-0.017985969312435016,0.06410068271792389,-0.012727704485602764,-0.07046276042742891,-0.018367029778332752,-0.028690194861389812,-0.0422198063392903,0.05494805672205018,0.05608586383035336,0.14435541856595652
FGF7,0.005005461003769793,0.04846808771316504,,-0.022411198832481872,-0.00897503973285236,0.0018850032241254288,-0.05017369769292673,0.0707379589296087,0.022081740236592238,-0.054939187042576165,-0.020798991060319794,-0.02748712515671081,0.010425994419648806,-0.04817588016320906,0.06750207136285331,-0.013388993517193816,0.06464460176772598,-0.012125996144704656,-0.01354118166029475,0.10326042144437977,0.07671122752134406,0.03331258224663724,-0.09122702517742783
EFNA2,,,,,,,,,,,,,,,,,-0.014636430069208301,,,,,,
HBEGF,0.07095923754718741,0.03692477390206526,0.030762840917633524,-0.01672289273507436,0.012392321520903497,-0.022640381900851138,0.01566467253287811,0.09119176384484774,0.015730225384562927,0.014825909028528535,-0.0031666978094188375,-0.009293752163390552,0.05383927217127578,-0.006182852543707449,-0.009755741957342471,0.020525165394995888,-0.0157117521764681,0.0096453713319015,0.04752575441317762,0.0010234576895038763,-0.04850220171225557,0.036547459663167116,0.09626049160384095
CSF3,,-0.058596805957005164,,,0.09325837481054143,0.010717371277823465,,0.05328568091194574,,,,,,,,-0.03565280696780552,-0.045496793374122955,,-0.030844115305361696,-0.03273936495558952,-0.024119690072606923,0.027888121632978574,
PI3,,-0.03386929087781394,-0.025608520413794817,,-0.008102147164232415,-0.07542264735316254,,0.08927898591534646,,,,,-0.06576372526855694,,,-0.05356191003703215,-0.09055191928842778,-0.002975603784907917,-0.009231567998846899,,-0.04407229386547766,-0.05776255089806828,
PCSK1N,-0.00801540208862596,0.13060828508215178,0.025056549314769347,-0.004370573572654784,-0.023134086958566794,-0.0036462085414056015,-0.018198501898911864,-0.03792975439340825,-0.004969839048473559,-0.07422945761500624,0.04839578884011783,0.06264883291171307,-0.053304617446479075,-0.00019061568777468068,0.026125894607547193,0.021212676343425208,0.0549110857574908,0.031819337677958165,0.07566212852287962,-0.10183526766677803,0.08792449759199322,-0.08384522113229327,-0.05150462337097102
NTS,,,,,,0.05289140288654999,-0.02641947266628161,-0.036499251573579104,0.040591320954315314,0.0026329714421611462,0.00937072569641558,,,,,-0.034886344375438576,0.09514714402404059,,-0.01845886777851527,,0.2118049706433358,,
SFRP1,0.019184545587623093,0.019962940927031485,0.019618817745588997,0.04240865170433376,-0.010464020523807254,0.017998792651745418,0.01024595578269786,0.04719884142391877,-0.01452529439974297,-0.023865865506489232,-0.07135841161560444,0.08408888610153947,0.008540393627138026,0.04671060696032567,0.03770900593807297,0.0287353965948304,0.046774234162374896,-0.027811624383783904,0.061191025337223495,0.0113766058682432,0.012700588395965128,-0.04868122652387329,0.05160373935651354
CXCL13,,,,0.03407954133654985,,0.05410046595435831,,,,,,,,,,0.04412328314005183,-0.015063740171623527,,0.06816121559007352,,,0.05079091840911262,
MICA,-0.02648967720872811,-0.018135078090080605,0.018845761948647653,0.027249732181289822,0.0012148156328880316,-0.03471999088764014,-0.028121889394462755,0.12768885023445495,0.03801270766335431,-0.01997929515310788,0.012106817482222747,-0.05876514432690039,0.12493437973091863,-0.02681340647444316,-0.010589784136896986,0.050842489866166365,0.05056574063890689,-0.0086294000532837,-0.018020840245570796,-0.018319137863039868,0.013100597753789304,-0.0035312255057424594,-0.017283671580953317
TG,-0.0038416943601476375,-0.04671100708834209,-0.01080321464613374,0.02104184261452216,-0.032904423430941736,0.008333930863725662,-0.0063742112281504225,-0.03583972329205896,-0.032096678637904066,0.05110309325691342,,0.004243331891963411,-0.06499196952288053,-0.058118274404919616,-0.0011174712892050612,0.0020086182425159108,0.09174993028627842,,-0.025385180864903302,,-0.010172648050369097,-0.03610282639928384,
ADA,0.08169098636224166,0.05055911803440414,-0.008905007376810199,-0.005596389782722119,-0.04297327341074351,0.018206483217159532,0.016492420366015306,0.08977618793417216,0.03829842372570937,-0.028050504822427106,0.004233587371917826,-0.02294189579334243,0.10237132277115409,0.007084781908410811,0.0598644545993201,0.00592788930393076,0.039407082338784295,0.04578192356753406,0.06622645062358218,0.18743971258474545,-0.011228243381255526,0.13625416520824787,-0.022283245326172582
LAMC3,0.002660828656529828,0.05457387929193556,0.04286442601424536,0.006983900257147002,-0.04851274653944464,0.024965590421919592,-0.009236679481787002,0.057635173824592247,0.061353797447999105,0.00786133872852552,-0.02336911576395312,-0.009993915497756372,-0.037491556659857594,0.008194874073667802,0.036125701711618156,0.07173696006793781,0.01622962513691501,0.02638579988518478,0.07498539010780075,-0.0338791135776615,-0.06484572123838697,0.010117276909234262,-0.03372397328222308
CCL7,,,-0.015483393086250229,,-0.023789845568209265,0.006646958429401924,,,,,,,,,,-0.02241273980923267,,,,,-0.02527509716140546,-0.05742912054889105,
NGF,,-0.03375928561384564,-0.026584217037939173,,0.017217608572373207,0.0315884432735797,0.03304781430515321,,,,0.004602330527979281,,,-0.021847349423668047,0.09426415580232071,-0.025884920204177913,0.013882262980806399,,0.038803628345620754,,-0.05784912636849479,0.023510183242006516,
TNFSF15,,0.0149672861241695,,,-0.00447631581039143,0.014258519729329849,0.020255085649397733,,,,,,,0.04980320705925219,0.09205737269925174,-0.02184990458038247,,,-0.019153666076505923,,0.001923639974809567,0.019541920778565525,
HMGB1,0.04463291911854623,0.10025060394018821,0.01550065311189447,0.049756244352617766,-0.023902508941614466,0.018746478832820157,0.015412997868461101,0.07566603741068094,0.01823824265777046,-0.010086791375359073,-0.04226471883454877,-0.022774042701482086,-0.05531010019956758,0.055986154129833016,-0.037539420126571334,-0.009762831365375377,-0.04318196693224472,-0.02321366856260413,-0.04749303940437151,-0.009424084182463053,0.055567520402870225,-0.002251752609683932,-0.035315105698368064
ITGB3BP,0.09271178365357498,0.006936667968919436,-0.0195696854700806,0.01897194409837746,-0.007307473688697529,0.0006181394137604772,-0.03174817705870746,0.10355395064181644,-0.00473925417681617,0.061949159377730885,0.0037523422603315646,0.004053295237160111,-0.06576589466844532,-0.042050240909949896,0.01969313475784758,-0.0011665083486126276,0.026065450173482933,0.03852229287910216,-0.04132296192175582,0.043961039094179054,0.03338047555195113,0.03743265163760687,-0.002465512729947383
AANAT,,-0.04089654228755552,-0.022464047734356236,,0.03573478115309548,-0.03368170264858608,,0.07639288757026975,0.043376512411604916,-0.019909276550811345,-0.03513196686971726,0.009991585603798587,-0.038248610517579266,,-0.02976117771875038,0.025793591102201384,-0.019696670659968954,-0.05501613109672589,,,0.09627191330643449,-0.023363623476037453,
RELN,-0.01935694351162719,-0.05820830935307467,0.06965016145594287,-0.02212275005760718,0.010615560341769994,0.04626826186383316,0.014715597234569123,-0.0684171720198272,-0.021038499730566925,0.014605844808157983,0.004830534221169889,-0.02346575607736648,,0.037121231163911,,,,0.013817525388369042,-0.02313555289303738,0.08471280186385048,,-0.007140970042073152,0.08394100828305481
IL15,0.005547890504292799,-0.05936744416189466,-0.02177447642768578,0.04859181536120654,-0.013497427343392723,0.026990471913963518,0.032793024434910535,0.06625652857846406,-0.049201188276799084,-0.021788844439321404,-0.04012718064201488,-0.019658272282821996,0.02596660846949938,-0.02241707229105591,0.007631365611829103,-0.03602213352150207,0.09742765653959322,0.047198397758465106,0.06184195902570689,-0.03462685390212798,0.0032788528788278075,0.06775748729286504,
UTS2,,,,,,,,0.016110767113838312,,,,,0.03969117681115529,,,-0.016743884847968647,,,,,,,
BSG,-0.02701497203994058,0.000447878559259966,0.031633953167165066,-0.035141173237334504,-0.03503735865460437,0.007794000620657428,0.005241465981055825,-0.00671969188461362,-0.0013741552727187841,0.057431956436372694,0.10996649934723662,-0.013345426413444494,-0.004806817423158033,-0.020401029427570702,0.022771123692488977,0.027029678274830563,0.015782256146725588,0.02104310564363924,-0.01097019987042944,0.07887236676902115,-0.03662153136160661,-0.11863816039156369,0.04637662467270151
ADAMTS3,0.05058814895710261,0.005851311719974741,-0.027626642960857314,-0.03431305973867254,-0.017024331204546956,0.0008509586526665479,-0.020678639070283687,0.09757097987110246,0.061443160292409676,0.013046503358510047,-0.01770876741717786,0.032100951078216755,0.07741161220601737,,-0.03563598050472038,-0.0036870124485527678,0.06311009094756873,0.03337189816730289,0.023010644353663682,0.011526509109628531,0.06820349289701273,0.004789520955875423,
CD34,0.04978912475334501,0.03668278141132166,0.07743078084964986,0.028167995035024606,0.03246380313240322,-0.027248746116210337,-0.032971561775927326,0.06486141533574175,0.03156654531155069,0.0013526907315703348,0.04204780741953547,-0.005018147172799377,0.017375532974340042,-0.06205865943256622,-0.0055549930307442425,0.06452037286766431,0.08416225619428504,0.04539709917939707,0.03262997728746995,0.07323348965864174,-0.02397822357633253,0.10859823311427709,-0.013104865756538606
CCL23,,,,,,,,-0.005705166040318012,,,,,,,,,,,,,,,
PLAT,0.00975403766074342,0.06569801151531712,0.024106059818438542,0.024067806776588135,0.015760224031744312,0.043727038437613254,-0.04731603372077773,0.07184797649445851,0.07619173976572627,0.052127286837164694,-0.018655044931240265,0.04114151683003212,-0.038507240482221684,-0.017968382348506468,0.03897565057090504,-0.007911531160410266,0.13280994453204484,0.05206082874192307,-0.03298695899265699,-0.01374238536607608,0.0462494444648454,-0.007688270539624681,0.032723590822573465
NTF3,,,,,,,,,,-0.02279067384396125,,,,,,-0.02190409429847194,0.060826761880169604,,0.05030210481495766,,,,
LTA,,,,-0.020051751929642543,-0.020850929603558173,,,,-0.017095767535437977,,,-0.019658274709448302,,,,,,,,,-0.035990845652037896,,
CKLF,0.036031673046415795,0.06336255676780583,0.021315817786547578,-0.005426728110341625,0.05257190339939799,-0.013396219411185028,-0.08236040168565326,0.08149764359676706,0.055036005094301545,0.05482581428735588,-0.02425860756943114,-0.029906560222049516,-0.043984030454877775,-0.005562062355378401,0.09480721214684905,0.030085012407272155,0.10263044082624873,0.02949092755484077,-0.04022090692825821,0.009948604090537888,0.059045453195842576,0.09592776476458277,0.01671024689797157
CD24,0.02974045085979574,-0.051120982286813985,0.04757854730271177,0.05566846047537185,-0.003967862033280916,0.002635989429845323,0.03815159486212326,0.020899048356172407,-0.045813733683551204,0.0342001346042041,-0.07868915811577742,-0.07367970728944717,-0.031636501301328314,0.05370826387192434,0.015018549449012559,-0.033653657749272835,0.04768211838883496,-0.0027672104639852426,0.006530641172360622,0.019053366897955858,0.05272153320739415,-0.013645328405444584,0.004136340362858932
HSP90AA1,0.045822947847084156,-0.05948141213487683,-0.008962206038589285,0.01769533848516808,0.0006674562340612278,-0.03194454289256219,0.0245398844128943,-0.0800342174888536,0.07063607488251761,-0.01848478569203491,0.08532041177229475,0.07740598067732457,-0.01722618469805358,0.032602238976432614,0.018565350165962127,-0.08180534077575391,-0.09062589071320312,-0.030264435870443085,0.05013766925795479,-0.03169377895450402,-0.051272964570143624,-0.06261305078305693,0.006592875138550558
BMP4,-0.00506626635072107,-0.06499832957871503,-0.020278912207918973,0.04112136005552293,0.009938192109304233,-0.014349810104808352,0.027620090085317326,0.05790170253415145,-0.03417607481690881,0.005431825046007893,-0.026276264125843832,0.02287129978509793,-0.028499039228631964,0.021183369986989834,0.06692169500228465,0.0839206028881704,-0.030130643360940845,-0.0036833843393747254,-0.021051684522017357,,0.039687879993361215,0.0425261301820422,
SCGB3A1,,,-0.015483391537931606,,,0.014257804364200929,-0.03209480519411049,,,0.0006318410305824859,0.017629348143188575,0.035232567563762134,-0.012082306088928494,-0.0032305496393344782,,0.1144890860006697,0.10855658270352239,,-0.03977612061599615,,0.011990756106331383,0.0018015152754186328,
IGFBP4,-0.010231431546425349,0.04171571373743243,0.07133320148449059,-0.0443738426684083,-0.021817971306151842,-0.0018298598421079976,-0.028469039994514927,0.10139934657723294,-0.012438353941815878,0.014465700046949845,0.04452936539600067,0.02455104371623026,0.048185849076503445,-0.013905706991212647,-0.07215164342496044,0.0138597049332771,-0.026320811185478455,0.03679069404289475,0.04729752032694652,0.032312389967122664,-0.0745749007068935,-0.019958984502638864,0.05413087479447663
RSPO4,,0.06992776656332139,,-0.011449168838200114,-0.012996170934906539,0.013642492902217185,,,0.0671633275289148,-0.01679366704060675,,-0.027269121860147513,,-0.0009479657992549993,,,,,0.002572409341563517,,0.10591930229044327,-0.0478012240777455,
LEFTY2,-0.0028955501108964884,0.0921581739243888,-0.0016881507723446477,-0.02029801795154477,-0.025601402074959142,-0.030535991508615305,0.019909741859104102,0.117693619981352,0.03282136187994886,-0.01841446130108599,-0.03736858639770794,-0.010502968697519923,-0.020624213361574096,,-0.038032262869723575,-0.019025878055683912,0.0071269502212070075,0.08484484160614394,-0.014757022655030197,-0.016910990315840594,-0.00829414556519496,0.04375633707436276,
PF4,,,-0.016061533272709518,-0.018239793698139946,-0.02075617157035809,,,,,,,,,,,,0.10622328355939507,,,,-0.03599083732348926,-0.022871375731508246,
ANGPTL2,0.04413557604465022,0.08789052739998177,0.04929012331005672,0.009223291508821617,0.027478052347283594,-0.014605484468399694,-0.04802104253165914,0.10566157111900039,0.0018360339218871943,0.003389227191325953,-0.03355197663129805,-0.06899274836916083,0.020271540494895345,-0.004264593662351296,-0.048252030968423176,0.04789037105783212,0.104491407519028,-0.012464266405699982,0.0017446142288345073,0.1487362683985765,-0.01407514812110805,-0.03159065267017618,0.02073569232442119
LRIG2,-0.01694031424360726,0.003121608115196752,0.045238558346020676,-0.041712674117543196,-0.003011668757692348,-0.004493757799481629,0.020270814647046394,0.07511619726936247,0.01958303852307051,0.10633566153359232,0.061760801129488986,-0.056806775252999424,-0.02450799881597405,0.0036780675376672373,0.022146817166554447,0.05622606768702661,0.007614202112792026,0.05351652445849118,-0.04087717995136014,-0.07840797501065049,0.11008170845017574,0.07059668830144432,0.019069234964934217
ICOSLG,-0.02041208401989126,-0.004848196981891616,-0.03454560223722606,0.03456001965516256,0.0015250386642629257,0.07269907716629226,-0.03307665438514489,0.029707963165743548,-0.006955711672108959,-0.03187124396174654,-0.03946907406506984,0.020523517061077922,-0.03490428588491808,-0.012870068455770654,-0.016682947437348022,0.012706218009719956,0.013618598003198982,0.009873722910948906,-0.026560577274448747,0.05200440792841253,0.02322655000993073,0.044443521492141286,0.10125209495061294
WIF1,,-0.02201923723988693,0.056090035808758,,,0.056157023057297535,0.052448005143396856,-0.06681021959850642,0.01987205058598301,-0.01239448994176351,-0.006105894448672575,0.04813767727975062,,,,,,,-0.024901598672742904,-0.007176291543510803,,0.04689609957930806,0.028463889697401514
NPPC,-0.03595974782894021,-0.04160555025711004,-0.048033627802420015,,-0.01439378366526926,0.0478991979925577,0.08854716585520629,0.05388866072807166,-0.031132548462307594,0.014000933031136515,-0.0021413862904997114,-0.06061572879481378,0.05722685272060584,-0.05408013244168402,0.026116161834257714,-0.0334581787641212,-0.025382649772810757,0.01510045931959757,0.06504126017207838,0.08346029433095721,,-0.04942104791536688,0.1104460756554252
LYZ,0.05196667251484901,-0.05085720569129339,0.0015918969373530005,0.020072679689058483,0.004840826989474228,-0.016933984918344774,-0.006085713313850109,0.061812392658032025,-0.02687246012202908,0.03561514082708378,-0.026198145057265573,0.0019944434682449877,-0.09019649910681032,0.01886998003794927,0.019507898703084555,0.03493904279213424,-0.012682005514868864,0.006395313123259839,0.006966101606638359,-0.05685353239098084,-0.050226218308436266,-0.0419980555567955,-0.10260772966451291
EREG,,,,,,-0.030579803337819234,,,,,-0.038441354868738356,,,,,-0.014741954176034801,-0.042627696052490366,,-0.021321594354497434,,-0.007245880896617249,0.03166991267863438,
SPTAN1,-0.005137183946949249,0.14315316810091375,0.03436401931513995,0.028604713085204174,-0.026327280305485663,0.030976258021187565,0.08904665407919347,0.005060553032775197,-0.018740431891944503,0.03606469649676323,0.008605029124131528,-0.042226736425856656,-0.09795712448640066,-0.08119216489531791,0.14158797549319152,0.00022064198709646117,0.03866840748133986,0.0032768520054018446,-0.009170624791669843,-0.03710675029964281,0.0454787711046927,0.02517447392810556,0.01665099141894172
PTH2,,,,,,,,,,,,,,,,,,,-0.024723661233970764,,,,
LIPC,0.03292728310453444,0.15539078508719367,-0.019663538416166287,0.05619883358184938,0.025310815665110203,-0.044820526742326686,0.0007996613509496509,0.06873226541130698,0.007530645289472768,,-0.003082659740662564,0.0032792694233573587,-0.05136740054824644,-0.06957993440876585,0.014041445808650776,,,0.02902947011423409,,,-0.045506040826870875,-0.02340961587862117,
COL8A1,-0.015463204660799906,0.08989347116652253,-0.022684492826484437,-0.04752547431693715,0.05440906765190331,-0.019824573607286053,-0.04000142838720733,0.09591136608566408,0.007982216087252865,-0.009847831161223442,-0.030799343485030186,-0.0017910871244327152,-0.06678651528332548,0.09178139646991983,-0.05952030630965322,0.08460270422371377,0.032833334951531554,0.01389766211748442,-0.03722382935406378,-0.03236251940161608,-0.03571539996346235,0.11278116107600618,
GSTM2,-0.051218505308679725,0.004513804232259532,0.09111215777391946,0.008920818141605849,0.04427868851941464,0.03127202905564541,0.04831377891171601,0.01277768897391092,-0.012224147296496221,0.032528566631541786,0.015422024812320308,-0.03853496372078315,-0.1186384174340433,0.024488157485509688,0.006393988809598102,0.007121906518428006,-0.02128888269447737,-0.02092561651263553,-0.008698009672187295,-0.06208253209661548,0.03599396622703657,0.0058094156819026325,
IL4,,,,,,,,,,,,,-0.04910233251683178,,,,,,,,,,
SPX,-0.05141003144156716,0.023457919490664333,-0.021366895935366885,-0.029281942184514177,0.014360326492256084,0.08613551244288056,-0.047971613142858006,0.012969794931746778,0.012779083513204491,0.04219031942943577,-0.016910442383343337,0.07832960298097008,,,0.011763277839090442,-0.02259755670517724,-0.01665681151936473,-0.054436382621329354,0.024674281484860103,0.07242434409963766,0.19190501769780288,0.11285865555669597,0.025159879136835532
MFGE8,0.008248540413996948,0.05404277111409747,0.002545268389467457,0.00678745010216197,0.012873326012693607,-0.023158143667773873,0.020918127753785553,0.03367379599606334,0.041442359230378534,0.030227906457368392,0.019995508617598197,-0.003713090542071005,0.0027989017747009257,-0.01378581448789097,-0.0954262136070946,-0.00869149370847794,0.010567991651031549,0.0419636381357601,0.023979489636776645,0.03769934475762313,0.0108749981378668,-0.014113310115238049,0.08270394186392396
TGFA,0.07553991704165866,-0.02195687356935645,0.033087933907811146,-0.023784535723331852,0.0480221623385272,0.022446915137156683,0.003939651716023589,0.039961611873841785,0.06557077008434399,-0.05009335951712652,0.014371885494390668,0.015603011699210093,0.11060045909730067,-0.006636520977476841,0.04520508254883762,0.011767479734916438,0.0644337690239777,-0.006808848610803689,0.024872455021156006,-0.004485011517387505,0.08700744511696212,0.029314992634610203,0.0065859816372187945
