,UKF260,UKF266,UKF269,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CD24,0.0655287368509131,0.09099554541358286,-0.007080723450866016,-0.021319031166051033,0.08925441003617762,0.047337647166433475,0.08005331037423312
HSP90AA1,-0.014649687730440383,-0.12397625106054161,-0.11887988961426671,-0.011236083720760572,-0.14784827093948358,-0.15065422370413523,-0.06333879835893888
BMP4,0.17230890717341915,0.08955118104343565,0.03755466534062497,0.018643055495376974,0.036471651571972005,0.03716300511335687,0.0015867290804130216
SCGB3A1,-0.018242342316121176,0.08347433724387424,,0.04938926158902279,0.04689005185593866,-0.004780094497416907,-0.03858103050931302
IGFBP4,0.005948736892157432,0.08382938469303218,0.13004099573562677,-0.023869988404904736,-0.061102148696428625,-0.07677491076045018,-0.059162444585658704
RSPO4,0.10053780788412735,,,-0.04540847292581477,,,-0.0259826821296173
LEFTY2,0.06238105298020977,0.07519138239395708,0.17423325609068524,,-0.00398164351632342,-0.02288907840208628,0.04367772757327568
PF4,,,,,,-0.01824582888381901,
ANGPTL2,0.02634164011889833,0.1320745563118974,0.16038285764089194,-0.06977165588169791,0.09990930910320844,0.10303022364765309,0.024724243254490123
LRIG2,-0.0354701814290938,0.10095584265060847,0.047149765992387446,0.11021614184802431,0.026870734470193006,0.023157305043518806,-0.01870710664640856
ICOSLG,-0.05871841858825396,0.13870948595630095,0.006642834949628666,0.009244671749745095,0.06967687992504501,0.052271904001954715,0.015164563490672495
WIF1,0.012795335909308895,-0.07254491942873513,-0.08643014159250824,,,,-0.02415341977159534
NPPC,-0.03672817701120249,-0.039989517791615636,-0.04627583697920225,-0.015267462128931443,0.00682801586537696,0.02380534697795176,-0.04063249892710367
LYZ,0.005279862123365622,-0.022002733823255453,0.06495623952675635,0.018670907638471526,0.01613824969615714,-0.016319507407030316,-0.0013192598097324128
EREG,-0.017195050680774572,,,,-0.030256851815174162,-0.029648032012360593,-0.008513956790849297
SPTAN1,-0.014706506543756583,-0.05831029148479039,-0.0775040758749816,0.003276343854313233,-0.012035517340114156,0.09600399714166737,0.011829432216542524
PTH2,,,,,,,-0.022796551206028772
LIPC,-0.0203843457038876,-0.025322018477419047,0.007537815465655138,-0.02851285175267336,,,
COL8A1,-0.011675252136151955,0.040307910686052544,0.11104731059055988,-0.09759513541413085,0.06400353547027621,-0.037794359624558314,-0.06167801207120799
GSTM2,0.017043829471345025,-0.013808328135804519,0.05107038223276288,0.03229854457695567,0.05192843009627124,0.054654246053841865,0.09084723429926661
SPX,0.029810849717086328,-0.03515991753186815,-0.06027705900486119,,0.0357446898727187,-0.02265452871532954,-0.024936905129968868
MFGE8,0.06279458583510834,0.012137176713414686,0.050033646815839605,-0.012630146617070258,-0.038150633548553435,0.03088452103735667,-0.038699328839020025
TGFA,0.015002843053135703,0.03058194408811872,0.048471797607944817,0.02645977194562902,0.02018048989358037,0.055289833009259555,-0.04045563582510113
SLIT2,0.012193035873066707,-0.01896168421832531,0.029593461536244484,-0.03781418981206241,0.07238719212155417,-0.00718559506462573,-0.005652825006651964
PLTP,0.09445122611074275,0.007149759916549636,0.12289600214084134,0.15447349996531748,-0.02842755817694388,-0.049166202353325236,-0.054082198123063585
APOD,0.03443038193258017,-0.022166472356501772,0.041089645571280434,0.03233111964726251,0.167741751246559,0.17242404171340978,-0.025848738437931174
B2M,0.020853313726073176,0.035548567402941725,0.16677984057172623,0.05176288430840529,-0.0020790602208488333,-0.032927694808973375,-0.052892915124516056
OMG,0.046461013311685014,-0.03836271880280489,-0.03424859277660171,0.05737878695073142,0.1430819632337852,0.15314667529003145,-0.08135377027847941
CXCL3,-0.004685496075308313,,0.044901982231638354,,-0.06175949190409267,-0.06155500472764651,-0.03096183168268177
CXCL10,-0.03154308113713218,-0.022319828291965608,0.14542909051762576,0.1175466716285848,-0.02780528738019882,-0.024472945934925085,0.1026169095120127
RSPO3,-0.02038433313593852,-0.010438179466265029,-0.028222282216044874,,0.014956887498072655,0.009269983047037125,0.03450402342038084
CORT,-0.024739465993128356,0.0017101621633225526,-0.033445172690105274,,-0.016256195042250263,0.08841761423491465,-0.04321268509475096
NCAN,0.008375162587252325,0.07826583893319677,0.06895129911858701,-0.010306988415965073,0.11367029781569771,0.1653536302782699,0.014472436197098447
PRG4,-0.014595109341817025,,0.07039480873789879,,0.00020987573763986783,0.016019447265384686,-0.03559285632263434
ZG16B,,,0.1051008076309732,,,,
TGM2,0.029521016866716127,0.0020577875018847245,0.06637752107380146,-0.04213227250047193,-0.007028828164659254,-0.06602496315912192,-0.041866640093775324
VEGFC,-0.022466709628788575,0.05408560427828435,0.0395870957376417,-0.05851916205890134,0.12944637731092126,-0.02781855270393183,-0.035660922994486956
WNT6,0.03551778568509264,-0.01674847403166363,-0.02404156796802992,,0.0058661901541769024,0.011256899227407819,-0.023397390890059395
NRG4,-0.020788824617941893,-0.02050322836384395,0.045597037771892,-0.03624133933203366,,,0.07853155615092618
PMCH,,,,,-0.01114586996351889,0.0356038067568568,-0.019754745419758524
COL9A1,0.006141683188301195,0.14276642705635303,0.016995999972180178,0.02893061627783867,0.09407380945619499,0.11498502234538763,-0.011137283956308372
GDF11,0.017116591598761676,0.12842163064912027,0.11730284342706035,-0.03158141754969891,0.025679489990957018,0.029383459904056455,-0.03247452458197888
IL24,,,,,-0.02040578026810319,-0.017954908418787007,
SORBS1,0.0129793744544564,-0.05814974275903441,-0.02096979859559804,-0.05189682175973945,-0.028671687469255556,0.012144283381424653,0.08054156961663479
DLL1,0.0071777603552966515,0.11676205896584972,0.03713629647815826,0.09244571100522508,0.08106514780815095,0.142922932519768,0.07311969093939528
TLN1,0.041113529536885796,0.08430000133771604,0.05102826532697889,-0.08539816807998878,-0.07153070843922374,-0.04994243216771028,0.0014305660960131097
COL2A1,-0.013035646746517613,-0.018144887219747247,-0.004972912459368528,,-0.02552271479669403,-0.046795983880344526,-0.02178947568276553
SHH,-0.03304624646946365,-0.019805217517515912,-0.017739594699901107,,0.002570645226396954,0.014816508576086245,0.03343404876824598
PON2,0.0395149986027031,0.02434252092745257,0.08598674204729538,-0.13824751399934973,0.07354800561135184,0.06603025565267388,-0.04730715316194917
ICAM5,-0.03457046105357135,0.025302690979717515,-0.04409611151400417,,0.0305915162267863,0.050344945065733435,0.04257671734219473
HPX,0.006454822586331155,0.02761028696526286,0.09944625801791797,-0.047146582017327514,-0.02552047055201995,-0.001186845885535022,0.014206696604987658
SFRP2,,0.053637130272765315,-0.01800974201124945,,0.05236939349222006,0.0032514560164935576,-0.013560968930763593
CFC1,,0.010469429291598765,,,,,
CD70,,,,-0.03933237532972885,-0.042233292515676826,-0.04661139743466227,-0.018688666712623717
HP,0.01464495986478322,,0.044444062043209595,0.06283705738994735,0.0036869445300251203,-0.044808412884677566,-0.04809010069904391
CXCL2,0.008157776697049677,0.04589646574781543,0.06073531668550522,0.017774807434310015,-0.025591573034907434,-0.04288196032077079,-0.018641570536498578
NPPB,,,,,0.05614659563252604,-0.05234317907706891,0.03496531878481797
CCK,-0.0009884663236341229,-0.13949591264485203,-0.10397162821474425,,0.09195160288789357,0.09192314030124328,-0.017757304166080342
SEMA6A,0.021722606367795706,0.08887339879142842,0.06271402605833643,0.0541390461154424,0.07992120587761664,0.09451106286909572,0.05651946939889732
IRAK4,0.03618480821610094,0.12464028829521932,0.09745053296435606,-0.051131248250829306,-0.04626003216603123,-0.010836302091649255,-0.029638203768198406
GSTP1,0.08043378243503095,0.11150041628881528,0.11550051431788681,0.008512415002441496,0.021971635179750693,0.032251747047866486,-0.0006211636064446428
VCAM1,0.001545201839595633,0.03438703707954925,0.08189289252208765,-0.0447542357140332,-0.004548587813534194,-0.058187654953085116,-0.005243724645804347
NXPH3,-0.03895277481199382,0.12370497958823429,0.04278352147899052,-0.05142271160531135,0.07111173776928648,0.07723345013069545,-0.02527798917622937
MTMR4,-0.007633903331799672,0.045850006699604505,0.014572203247447662,0.03046120995271493,0.015411581806510947,0.06084409333060345,-0.029560593007847066
LAMC2,,0.05727997276225446,,-0.03624136105889027,-0.02508704537285503,-0.023579832804493633,-0.019175061731892755
IL10,0.07032358806635107,,-0.029611591694861224,-0.06311823192454175,0.027294908072548713,0.08430877017303265,-0.0391546503866439
SEMA4D,0.013918876537956941,0.005330048068035966,-0.05399468058900265,0.04408728452866467,0.10712816470238319,0.13760355069344754,0.03153730741061157
TRH,-0.012828064714692052,0.10101689712935592,0.012409192652280807,,0.0272373811795492,0.06476704089332584,-0.01491406996614755
SEMA6D,-0.02694493304972489,0.0938731186815776,0.06373904472691526,-0.05869253131155697,0.08838529214747301,0.031629224543215886,0.0098051420658221
CEL,-0.02530843542556566,,,-0.03512619985273832,0.01179619744869298,0.029619192210088213,0.03929765262732769
PDCD1LG2,-0.0026680822036162888,-0.016115331937610455,0.1036184027982471,-0.0038111537686777567,-0.037377347047156895,0.05425991939448536,-0.0013256835737147795
SPINT1,-0.03421629928829408,-0.020844203126197284,0.11655038932383639,0.0656347963741714,0.1070675487933994,0.10506979791216187,-0.0551632191493666
CTHRC1,0.08942263647169302,0.14461060264207437,0.051513867458542695,0.008661818386188201,-0.0028524856047137045,-0.013724606046491596,-0.00935745553666322
PODXL,-0.008151867770638274,0.10972235545210253,0.13914122646980456,-0.015538168981566545,-0.04616141615204137,-0.015796681585325857,-0.035763209517389205
JAM3,0.03693448090607735,0.0497070739216541,0.09654381548932711,0.07852467430084631,0.044584042006559896,-0.04404538668233475,-0.03087181024873703
TGFB2,0.07274158235235315,0.02028377198832172,0.10991628855320668,0.03103585394365598,0.05498093775956978,0.07873207263023912,0.0699999556692278
COL18A1,0.005617696573181552,0.11973769494081081,0.12908894047439237,0.006991647818778493,-0.07763810351562092,-0.08831333735236668,-0.08853588539731373
NODAL,0.054733446923974596,0.029297948295948242,0.06122556873520368,0.043601698631420015,-0.030504605711618154,0.05154688054370909,0.011886602432530983
INHBB,-0.007988243080374647,-0.013833076940248623,0.05982853422504871,0.012300347394055647,-0.008858718656011559,-0.04285503280732565,-0.04200964954869363
LCN1,,,-0.019802948030802705,,0.13144248841663528,-0.001387165622646246,
ARF4,-0.027728678869287336,0.06698648530868055,0.10242836654845329,0.019299990243809937,0.08454831099397594,0.08708830094890842,0.024206987286938313
CXCL14,-0.04112248277521085,-0.07913870684458692,-0.005202484453451751,0.01791145103165841,-0.08660869952986025,-0.07272484241919391,-0.11866433208695396
LIF,-0.008268897702038475,-0.020330788064283005,0.07290325300751399,-0.01530124826171396,-0.014543147681227431,-0.10500994801377325,-0.014454907375717328
IL17B,,,-0.021075182503121064,0.020238783514499252,0.0017049256002614835,0.06742984382580915,-0.027280620436215916
MMP1,-0.012828061916286736,,,,-0.025175290120969626,-0.03452232921052687,-0.019754743855303562
MATN1,,-0.019627155281035612,-0.02076204470726202,0.012536281301641009,-0.04082716854879656,-0.037045589508230725,-0.014665138870488877
ADAM28,0.007677952204121262,0.06537088860772416,0.005677160180751144,0.03154040555463951,-0.0012341814220838841,-0.007740458070212692,-0.04490711560185305
TCN2,0.0545961534626841,0.03721985816732919,0.1575842466249264,-0.03888356694028578,0.016308031610995716,0.020489949765228874,-0.030085769456968954
THPO,,-0.027910670607075708,0.026725481803022033,0.07115832283024148,,,0.08010629782456359
CUBN,0.024708978304204567,0.08157628979719056,0.15774359093558193,-0.10303867209326716,0.021174539221690946,0.08755104959239153,-0.038829395516994145
TIMP3,0.05776938407474679,-0.018769341622624818,0.07140559897501622,-0.01209371041184003,-0.00789316937606492,-0.03203534084438901,-0.12010541867345854
PIGF,0.027535615731512243,0.1269228234173085,0.0985774877755351,0.038247810907124306,0.1052351534588928,0.07739379983402919,0.01096686621422869
CRH,-0.013035649138349186,0.07094500229571277,-0.03045172661356802,,-0.015470422003560684,0.03664327087476886,-0.025226152641775277
BDNF,-0.0284197759748453,-0.0514874538077345,-0.06125216122755605,,-0.008813154821898121,0.022389458623151948,-0.019780889575095294
CCL5,0.004975013781243542,0.006588486806114515,-0.018674601350714692,-0.049953087682331594,-0.04346967233893732,-0.0276383539398623,-0.04178073249249603
GAD1,-0.015016033942281532,-0.10355380867655888,-0.05863436310547135,0.03042256671194192,0.12623864507285523,0.07504249720075258,-0.022633821170065807
COL14A1,0.05394590373109746,0.1327259947692267,-0.012893296005077338,-0.034886675038639486,-0.013969600344537644,-0.05899881672922539,-0.06124176463557237
HLA-A,-0.010668911564976073,-0.0017257381357315522,0.14081443199210228,0.05748397487515891,-0.1038988893653871,-0.16978466215979016,-0.020878818088828424
FGF18,-0.017785972130345423,-0.022948115725745198,,,0.017170624945501776,0.005332759702437623,-0.0011593928789997664
ADM,-0.06459612232716941,0.12106288454651819,0.018553153135390826,-0.03572142733719553,-0.05313825957932157,-0.12291971673186476,0.03528586708221031
GNAI2,0.0655942137956437,0.05759428382532613,0.10733589791300464,-0.09789961175300561,0.013662725029552826,0.030694905363848172,-0.014123559686640495
HDC,,,0.04848528820003482,-0.04315634198011122,,,
COL11A1,0.0029884932498166713,0.15436046178116597,-0.03600342642641798,,0.040064719262892214,-0.07109300753898538,0.015159654757683374
NUCB2,0.002146914487041277,0.010182788889409834,0.08442409478051965,0.04528287938886014,-0.06640511072787904,-0.03949559984154784,0.011829884724877057
CXCL1,0.10216268990344944,,0.046242129988059426,-0.04362447094598499,-0.06466625537431285,-0.039714303576688745,0.028224334666721487
VCAN,0.030646148926882888,0.15949108914747173,0.06685851079060684,-0.07250391255646153,0.13159370041215265,0.1281083769945888,-0.006730654212066309
MMP7,,0.054051482080251435,0.08988289203895407,,-0.06044781016900902,-0.06151421038543224,-0.012498614208054003
PTPN6,0.034045336041343306,0.08772787004650737,0.08724711036323213,0.03472370272237292,-0.0368983920434323,-0.02911328016485418,-0.010937011346144625
PTGS2,0.010714707116204356,0.04452019452720142,-0.060520460684836595,0.006638940118855668,-0.08581177855459779,-0.07812468430870516,0.013583074677079197
XCL1,-0.013640306284200345,,,,,,
CD58,-0.00396248185293781,0.07767174408916101,0.100905393228749,0.030702248433206063,0.053092964668086336,0.01998187092940902,-0.06521332348669466
TNFSF14,0.0012997607517050765,,-0.016522581122400536,,-0.026703037833026407,-0.011218892681686141,0.03932943272814976
CNTN4,0.0648679016178649,-0.029785500613729317,-0.05132501128931786,,0.05301618922797119,0.031099936452349475,0.0017017211713964149
INSL3,,,,,0.07895933156054848,-0.020689862467198557,-0.028524810619570504
BTLA,0.11278386532360522,,,,,,
MFNG,0.08216698842495564,0.08804653281117662,0.05797100720712339,-0.0560242944952309,0.00916372758872457,0.04636669664572438,-0.018132945871139308
ICAM1,-0.04111374366344506,0.05488650206463447,0.11996516525322987,0.0316605231878705,-0.0003799737720380901,-0.03936016700864173,0.022902024365613297
PROS1,0.005740195125637072,0.07335117105242729,0.09091814520265895,0.1095342790345578,-0.01119191862577477,-0.09614126105537706,-0.04362965929025773
CLCF1,-0.04078763513723259,0.15962239556093719,-0.005622913731565066,0.03541892058966455,0.03085730476379537,-0.015252345842869065,-0.014792216146462358
PSAP,-0.01009585068598027,-0.15134498287658377,-0.07442542300818222,0.046047173055104966,-0.06551445998754848,-0.09694653735975511,0.04226868326707753
EFEMP1,0.016528244532535392,0.053144690102777815,0.08101119071171191,0.03666612428057063,-0.0010049881803062758,-0.030058614516420584,-0.013193858557945371
C1QTNF1,-0.006647282325316512,0.09523084211920727,0.11732667718283678,0.006735988393718726,-0.07211881540226295,-0.12869653899352324,0.05839064480875232
ALB,0.04631944506045845,0.05572554530251144,-0.02424563689636022,-0.008504137324744884,0.02788504611320325,-0.029011822362577443,0.017873932842315955
CCL13,,,,,-0.01982249260097452,,-0.007950978880145494
EFNA3,-0.06472191391647353,-0.03898128061311445,-0.07524087575064979,0.015146196037617079,0.034799956138635964,0.056290436648857085,-0.001856114203872273
DRAXIN,0.031027857799052587,0.1345136972432654,0.05582028049125503,0.05183369642093434,-0.05562197078930049,-0.0947532957889835,0.020425280710733427
RAET1L,,,,,,0.14093818741751946,-0.03465498524736328
NPTX2,-0.033450275519319554,-0.12104931907394537,-0.12182729286338742,,-0.03441013652831269,-0.014251974105599325,-0.017406194963560696
FGF11,-0.041484587807419794,0.09640252725999142,0.10473180828898798,-0.0010151579154970816,0.03938934418530209,-0.041222386224765886,0.02986788697161428
CD59,0.018884794038188005,-0.09020348584716814,-0.05022446694375372,-0.02358520320241187,-0.03048454453439816,-0.08208687637095555,-0.1190968312999376
COL9A2,0.05615621716971933,0.11721933978166854,0.0027386030151037477,0.03784244943221237,0.054503479858328444,0.13927641453015285,-0.019977812127360613
DLL3,0.010457908646793745,0.09769861862713716,0.000788324075958531,0.06212373509704153,0.1363089083373299,0.2017066411933361,0.026031698637575387
FGF5,,,-0.019306664170875898,,,,
LIN7C,-0.06156538966633959,-0.017679185935980456,0.04312505882040457,-0.06734631448273116,0.04100192077174561,0.020395248733769165,0.0563873096877866
GDF7,,0.02633551577172914,0.011006187335070954,,,-0.017954914107265543,-0.023189006055286957
PSPN,3.55441018604928e-05,0.0271714077585371,-0.006328703467747829,-0.060580646995729896,-0.0210654893845712,0.02347301376771122,0.02595579653417067
ANGPT1,0.018859892501358347,0.03246336892877227,0.09800874849063343,-0.00399006775546977,-0.00846912193771254,-0.00364865715906258,0.0445444623024869
PNOC,-0.04263457531584545,-0.07608189568436592,-0.0628420359045853,,,-0.019093334639817536,-0.027491513792007195
L1CAM,-0.0518603204823249,0.004448539247189185,-0.06826578531343434,-0.005385925609322428,-0.03410385176227944,-0.06873734232395204,0.04539470669471131
APOA1,0.12094776206187842,0.11725600035472658,0.04491259229453387,0.06140554537011875,-0.014612841320803973,0.04052310807042149,0.018185183136849983
PSEN1,-0.03937088072297236,0.051648604430059766,-0.018266130683417824,0.06202931175529294,-0.0051684866005489195,-0.02578722643767744,-0.02484358409912756
CALM2,-0.002576129051486333,-0.1310899661824509,-0.16947485812680493,-0.13009367166849167,0.10535646696646393,0.05933358530003104,0.013582014142130549
CLEC2B,0.045276759640967904,-0.005103310151979818,0.11924764250218876,0.06968131057947334,-0.0380934022917709,-0.06637840614737414,0.030228960620594044
NTNG1,-0.012670767607083742,0.05607050459489645,0.02371036607483964,0.11305134353829072,0.022079356666351233,0.10514439953189623,-0.07002838423993123
LRIG1,0.04802272463007676,0.012130889838567976,0.08830973800765367,0.10756162202494687,0.09636185820965773,0.09453007670015261,-0.016585122704989543
CPAMD8,-0.017318592733306378,0.03884311780077083,0.004007056295906744,-0.043156300051644385,,-0.020170895951343113,
GHRL,-0.029330310999244495,0.01507801581453708,0.0047988471536901675,0.007949177992843427,,,-0.025083412224225488
NPY,0.013262965817534278,-0.09381417415387691,-0.008751641483017977,,-0.045119259737209046,-0.07272975685699677,0.0527475914888781
MMP2,0.018169342223353615,0.12439761456136056,0.09813499827882007,-0.010541479834018737,0.019537591497129383,0.05465479033932504,0.006405495297755094
PPY,,,,,-0.08416723408428667,-0.04036764601660303,0.03451930458827988
ALKAL2,,0.02567331635155517,-0.019802944821314856,,0.052463006293698794,0.10037856266470621,0.01590506576265259
CSF1,0.0035045073906540187,0.09470753284868472,0.11762034107198144,0.07074711102725321,-0.039010325537241555,-0.057533494351966086,0.010738432630782934
SEMA4C,-0.022728597986279003,0.08895673375726398,0.010622918960946356,-0.1111823749190163,0.040871215827090294,0.051056229648969116,-0.037915171506739384
ICAM2,0.10803807251761012,0.01819828936163667,0.14878312046146855,-0.038779675158076815,0.086409649829062,-0.009847310290985713,-0.002203960069232268
SYTL3,0.008617266100071052,0.001002659279446966,0.03449486419803195,0.11352264002735496,0.025013689524328427,0.03900904670438624,0.023346714052024518
IL1A,-0.04801882447166804,0.025742794877647177,0.028750508018852518,-0.034983216975621574,-0.04122629067002729,-0.029781509726985938,0.02779703726017783
HLA-G,,0.08143721543991779,,0.039083711463933114,-0.003728490689361673,-0.034121676948612636,0.014141512576490819
PGF,0.017139916232509527,0.09992711473953604,0.13321294219457702,-0.03801585858623795,-0.016153471053373343,0.0975479843526735,-0.015600241365995318
LGALS8,0.018099032166847766,0.01830359107600209,0.10364422013831813,-0.018873014823058223,0.01896921441332109,-0.01969850171620282,0.017408365442223357
DKK3,-0.025647014217967015,-0.15545147356313682,-0.10602049089061534,0.016347185971563198,0.018497594895682895,0.03239076110392387,-0.06091473436694793
COL16A1,0.06493497332155364,-0.012408264991311709,0.033702361659535635,0.08385708602458265,0.012329788745424747,0.019006809009591626,-0.06760299675009561
TPH1,-0.017000443835197162,-0.01589899788596137,-0.0022782976370415977,0.09517792476203864,-0.038949151504350916,-0.0147369740924004,-0.03287671801190423
TNC,-0.07201055419951963,0.1109441817320741,0.13511788381277556,-0.008432409223134662,-0.10223428339077109,-0.15004874674328864,0.01260246642187979
TNFSF9,-0.032310731448961745,-0.037207657324184386,-0.014221318817307739,-0.03677211552754016,-0.04871856207743614,0.0006998778934345542,-0.035837362129420285
C4A,,,,,-0.02206869503709132,,-0.023433572297616282
CNTN2,0.03291818535185037,-0.019780935496995573,-0.05527082020391054,-0.0228545349563396,0.07279152307682744,0.1558786926491598,0.027166552842208872
F7,,-0.013808325032862894,-0.017465465815845477,,-0.02780528158279202,,-0.006782092408017996
LUM,0.06270691098284482,0.04328866547988863,0.16452282432077892,0.0029319561072643783,-0.0365573647391763,0.05130075665796986,-0.02581276280714385
BTC,0.07092502120891508,,,-0.032424874828496215,-0.020116143694464267,-0.0035351903307646697,-0.022440450898511714
APOC1,0.012699464488549991,0.09751262131216613,0.1589493937073679,0.02244849320138432,0.0208670343488212,0.08716541078416636,0.07963678882396377
