,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.024590628498335782,,0.02572346246090544,-0.02368173479701546,0.06119692465123114,-0.020874928420265202,,-0.05845759863673771,-0.0022688175438115537,,,,,-0.03891296744172277,-0.010661061473378624,0.08868871197964043,0.06823325940105068,-0.02947134675611874,0.008534425608360966,,
PDAP1,0.0023072114020781954,-0.0382901182189423,0.08789567566978429,-0.02010601705913186,0.055432553279355576,-0.04060829172805024,-0.010425141062195383,-0.16796414641157265,0.07591811046877622,-0.02289092642626189,-0.03321686135127417,-0.03177995073455653,0.024738623161955506,0.009390014717703407,0.010652482364802091,-0.022988513104930268,0.001846803539445974,-0.0025098913912196073,0.008397927935892426,-0.02908021186278196,0.024422470263135324
QDPR,0.014506109145500878,0.058958926313413956,0.059643700377077565,0.029142537254149732,-0.014842875388843449,-0.0129258516603364,0.08154568977443745,0.046735729489234025,0.06444676647565462,-0.05881840776037441,-0.14780575841755325,-0.01891725484714501,-0.0852235229061416,-0.015961579002953873,0.048211163759886565,0.056414100292013665,-0.04462916769521763,0.0448136699003805,0.03055942177842824,-0.09363634385020579,0.02823594580023723
POMC,-0.05741485667055265,0.14181085546742894,-0.03199777310741422,0.013607901414616213,0.026080358194667006,-0.0027865706197689353,0.04412893891271947,0.07305577924568947,-0.025977484387891225,-0.038375011315246704,-0.025740098631844278,-0.01668941118779736,0.08234854965112372,-0.012794181981509696,0.006028144523062709,0.09150606654547437,0.07581349521356161,0.009248174406426163,0.03369979689263325,0.05289890849392245,-0.014881291188168517
CCL18,,-0.012749399343257846,-0.05928930919862101,,,,,,,,-0.02826550289671937,,,0.00013863488955438583,-0.021725365474385784,0.05792141853244145,,-0.04736105729798491,,,
CCL17,,,,,-0.019996516794615095,,,,-0.007829480473144843,-0.01765967041734918,,0.04834504120380698,,,-0.025534075455794534,-0.042050479617623385,0.022906567322853916,,0.16437175894743591,,
VEGFD,,-0.019814106875783798,0.015015410342186536,-0.013792567897453017,0.08440630191103873,-0.019971949612502933,,-0.05011532608840586,-0.010121008435680017,-0.01295358181703493,0.12113788244986906,0.011121390837831839,,-0.03759034304985579,,0.043644775260510076,0.03769160419398936,,,,
TNFSF13,,,0.008912962149047304,,0.11988935497546718,,0.03281868280674243,,,,,,,,0.07214365242717843,-0.009037907423653926,-0.03680807253238146,0.08606901343987597,0.0868763591269885,-0.04866914214903257,
WNT5A,0.047400249402750796,-0.063075436289101,0.028717093149860474,0.019374444936907896,0.004299479148221969,0.0420072234171184,-0.03154126930669007,-0.15308466702217108,-0.009829588217737406,0.026115521060442643,0.062124725630306084,0.06374872941710905,-0.031725621889066066,0.08291134060410364,0.055104701101564305,0.00016956163556402544,-0.008154576798415006,-0.0035824561138517656,0.032383914496065154,0.0037622186937130804,-0.08657615302821796
CXCL8,,-0.10382108491119417,-0.09103948892558725,0.00812504788566878,0.018091682992795795,-0.05952909378795408,-0.0053887077710749786,-0.021468566633818204,-0.03421507324434519,0.08153929245544168,0.013792580171415488,-0.009224734546688557,,-0.14136633915843608,-0.04907589906191157,-0.07897784129205403,0.007415493501354945,-0.07616545353554309,-0.04153850344547031,-0.0325467684292324,0.03757927005757457
GRN,0.0059729577901789345,0.01762514208294179,0.050966664558799675,-0.05510862296023705,-0.013345679421893956,0.005565022441933782,-0.10941123373822755,-0.1808375838490041,0.012569930824028016,0.051905967913921255,-0.09091094930600696,0.017313880847035293,0.013387272917637865,-0.03308550141375435,-0.061467936943090315,-0.02007899909563094,0.0419659791076394,-0.05668601865880808,0.0157577665231399,-0.009656924908491439,-0.0483338206593277
MIA,0.11795273040176533,0.0013909495830380758,0.05267162555209605,0.03583963933504948,-0.01161601931757315,0.032218633174235144,-0.012367561373430858,-0.057499852240441775,-0.049642074395393164,0.004450730401814375,,-0.005449028023200507,0.03807692366608522,-0.00022486231320295895,0.07592538172025678,0.13219550552791529,0.012793889724004335,-0.09928953238914302,0.1333766748786502,-4.743131400461177e-05,
COL4A4,-0.020510453476500976,-0.0036120600045429847,0.07249096313546541,0.010608684642650152,-0.03084371043108389,0.029007041190508027,-0.002103207063807138,0.055176394400193715,0.04069433048443423,-0.01272370870261648,,-0.02793706314828126,,,0.05665990295424925,-0.0027714362707897907,-0.022693508482567914,0.03607092473661005,0.026720189574416492,0.10372712717118703,
TAC1,-0.017710090116253154,0.08605421932896072,0.10457807247035093,0.056807332522759255,0.019529411293924884,-0.022324395798933652,0.1042468169023353,0.22888249156999382,0.06772583598975453,-0.028749198679454045,0.11952826541180117,-0.028183829137248786,,,,,,0.08190712351032634,-0.002832431180148238,-0.014943965323010398,0.1212100823297864
RARRES2,-0.03262664030099433,0.07837489893807767,0.0446177738991373,0.03444159958531546,0.07836363583323425,-0.03909819160451303,-0.059122842997823964,-0.22144927992107416,0.06551185659984007,0.026081317275220457,-0.010802193792896443,-0.013388755021017471,-0.023280750689446877,-0.08215831473097107,0.008158119378059304,-0.011335118290151852,-0.05815844011567336,-0.07242928973950766,0.0641501442295952,-0.05573168453257009,0.060962104788436444
FGF7,0.07504536705729045,-0.009620184388005758,,-0.02173293305211284,0.00034661004092833425,-0.019126987906445916,0.02532161955916699,-0.03466115984748164,-0.023190604103375305,-0.04479944199178593,0.0052441286668079914,-0.053837049210732936,0.020335094837421366,-0.027202820867431865,0.05863795488130081,0.0549693246880649,-0.0406064849991493,0.035485251357755675,0.05623576242782233,0.0037073880793350145,-0.023294989991401855
EFNA2,,,,,,,,,,,,,,,,-0.027685783603212156,,,,,
HBEGF,0.03702224639773437,0.021132699585768765,0.009681548479629402,-0.0046481297734512995,0.015707891297173985,0.0077629439547009585,-0.061419424279826745,-0.06509802023506618,-0.07884305655048558,0.004805961302251508,-0.008498502785546383,0.04322070742150104,0.08339983331455758,-0.055873350543052445,0.012017377708011477,-0.016470858416861054,0.04802188359838942,-0.039697760523087676,-0.02439893426038353,-0.008274554800219599,0.03527949214708453
CSF3,,-0.03628177377014992,,,0.047737485076431,-0.020411720837505084,,-0.018327265365764553,,,,,,,-0.02134305548649792,-0.015000188098583835,,-0.032999071568847835,0.07379969582700062,-0.0347638488315074,
PI3,,-0.0429811714045238,-0.014027294268658778,,0.027735717213272462,0.021193213053175092,,-0.035118129001192155,,,,,,0.037248378485756246,-0.04396792520243163,-0.09698567697416537,0.006996640763971926,-0.09596574913255311,-0.043252074262105436,-0.06335169442555016,
PCSK1N,0.0028257068894660276,0.13063394310901655,0.09390132264305469,-0.03516670378348286,-0.039173143581538665,0.09491873111710034,0.02370036052419507,0.17446763966047557,-0.024195407908841716,0.015332458329455612,0.15295349674154957,-0.0015296460360475416,-0.00498934870584678,-0.033362587560928955,0.056461790678062763,-0.011676438364376708,0.04508158324937941,0.12456572982280731,0.11754354829616323,0.01290627459166191,0.06093698347980247
NTS,,,,,,0.024433984131518916,-0.034351063203876396,-0.03833383570005779,-0.033302636129736135,0.011749514452606118,0.05074929291446768,,,,-0.0361488074284006,-0.00968943711145305,,0.045747926960511394,0.08257603255703355,,
SFRP1,0.13902029075278896,0.025285794775122914,0.026809070686598338,0.05930609471080278,0.021748651583115952,-0.022784535828984476,-0.04268849049748666,-0.02008878450056412,0.001625629046239966,0.07864104526022204,0.052627549336036764,0.03905356690184997,0.013900417764484871,-0.018652925939575467,0.05477704386892795,-0.02097989302790061,0.00023151607373943705,0.04852816777716674,-0.022996212075984995,0.0002042677595780589,-0.02217189117772829
CXCL13,,,,-0.02105874680856592,,0.04441410548454258,,,,,,,,,-0.034642335385818485,0.036383343374532785,,0.05205533525254788,,-0.021188316450822624,
MICA,0.004326904710820418,0.02707253697523927,0.020632492388643103,0.03739035256340924,-0.008623946800854048,-0.043212521025433145,-0.001127044852710134,-0.09596480004091652,-0.06934531244596696,-0.0012770122592644084,0.03866928052447323,-0.008294516603388643,0.01389162490498963,-0.0042778210554829275,0.0019350033291031482,0.03234018169424218,0.04742957313098506,0.01911474867339082,0.06247393460357076,0.07693477298101133,0.05662496250952858
TG,0.02400882010794639,0.1106084109873723,0.024901420110187363,-0.03220238782605977,0.016693327283243752,-0.039574617252620195,-0.010865919289383354,0.006486270782642305,0.12350800000528658,-0.01278022679177772,,0.08429362487914081,-0.03421782105017098,-0.05272085581016599,-0.03392840239601492,0.04708930168908022,,-0.023403261986186502,-0.039288468772534446,0.0025350965657271692,
ADA,0.06280091586317885,-0.04277145244745693,0.006744595394089127,0.0017282905502309465,0.02632297487861735,0.05131757167488778,-0.0031852652002644128,-0.12321296351495278,-0.01261190534155467,-0.02075611609636969,-0.052129512337483655,0.0632946862114544,0.04544067049199979,0.10302380550532991,0.065878041538396,0.04161788307456039,0.04262053998390809,0.006368852081795314,0.0639967357753705,-0.03492915571064568,0.07092971577110578
LAMC3,-0.02077442425905653,0.0940871812952006,0.05834445001714092,-0.057264466686751246,0.013088112748572843,0.039458268785709405,0.04788831691850245,-0.07565230104281039,-0.02861954404902592,-0.00666129102866359,-0.040872901913977626,-0.014200932107628312,0.03086694789957216,0.19478880535926482,0.049158256943532,0.022664938961614135,0.008106161261498209,-0.0008238682189789494,0.02956299329130348,0.07190005051186892,-0.050951819667253505
CCL7,,,-0.042673119370704574,,0.051278715064403756,-0.01662467397993793,,,,,,,,,0.006969605161725932,,,,-0.03527567767013128,-0.07914430551988517,
NGF,,-0.020902961232769978,-0.05484328506477288,,0.0008118949273354884,0.06284946561449374,0.03727139037400319,,,,0.30366597227782127,,,,-0.002658502517124293,-0.027313640093424584,,0.020623936774246062,-0.005502578765495544,0.004704548949460925,
TNFSF15,,-0.025859571805700452,,,-0.0088194009554225,0.010041869993184644,-0.0035017014100100505,,,,,,-0.0073816925220952226,,-0.025536163921858684,,,-0.011741568382877517,0.10216423470822385,-0.05923199170204272,
HMGB1,0.04057846605784547,0.07012563808596663,0.053725577828770014,0.008326293572023202,0.005395209182821261,0.002558001572951887,0.01811709323479819,-0.17124210752584507,0.0361115054519679,-0.02038364649197648,-0.027307376585100216,-0.008343112820408035,5.1982168380725044e-05,-0.024088964137040886,-0.04507605355859154,-0.16573875849235314,-0.021147160466621944,-0.05078056503684109,-0.07194649896542506,0.044714465280446626,-0.016121337310924383
ITGB3BP,0.05868806426972389,-0.09376081357782548,-0.013915655601180372,-0.031004352882682717,-0.03148814997753535,0.021193655370005025,-0.05729786637929365,-0.15872326737505743,0.00906723192994677,-0.020321267210799184,-0.027652286148823865,-0.01856107186783167,0.007798915741022227,0.11371474349202325,0.06842710362436522,-0.04336926741828368,0.020208442462993997,-0.0007466041958645078,0.0589467258905082,0.018723934703290604,0.14270786391299364
AANAT,,0.04015588499872508,0.023666250325276125,,-0.020519441265577885,0.05560578893226959,,0.013476790145369321,-0.025298185991987642,-0.014731972137377564,-0.02644730669348165,0.08940184817538366,,0.007487247042791137,-0.0335733195542234,0.06497565549249339,-0.004693093187579521,,0.04519919943727854,-0.03542672687708,
RELN,0.03699540672705103,0.05989923698641835,0.004939987293323638,-0.032447002993320366,0.057725500666063335,0.024681783134214864,0.03115780544404149,0.09452193337214708,0.018021178996853935,-0.05099687926106326,-0.007028866351320083,0.033018265102957335,,,,,-0.013785875442535164,-0.031691779559618403,,-0.0014446882896070891,-0.004136236913188056
IL15,-0.026314842607267103,-0.03675893494901947,0.028576849745861742,-0.00940470206243542,0.06262572373405388,0.04473143791283394,0.00372952876906704,-0.028293039945826333,-0.04341499706294497,0.023827318213150518,0.07360729815662803,0.0041703287050364945,-0.05383869303221654,0.05946856062290443,0.05116492752749091,0.08487226344860035,0.09397330935216622,0.004593072880350505,0.03311277310810417,0.07247120165933751,
UTS2,,,,,,,,-0.0871166408945247,,,,,0.04846674942336574,-0.025964137589404992,0.03395415612702432,,,,,,
BSG,-0.07830106723923314,-0.03816890560461436,0.10431806359201706,0.0034249982662816433,0.029212754800279007,-0.003854037411081002,0.05117351954700114,0.044431941287560346,-0.06398681149573013,0.05740747260924422,0.146790307134561,0.04213744189565549,0.02298345203670382,-0.03615772568136207,-0.05456129466462546,-0.033696341475612554,0.03558780035534372,-0.09696441477941618,0.02261627341320797,-0.026601040196517475,0.1121768633961499
ADAMTS3,0.008664594869896416,-0.031161942564063454,0.030439304615032876,-0.05030511684933675,-0.005256857104634946,0.011314507872088464,0.03811704001278342,-0.17155821368739027,0.0419495610270196,0.046421469681762646,0.04766151891606941,0.019800857816521487,-0.0038037985457305325,0.08165592900935097,0.08894806503526863,0.009875444400536471,-0.02691256875560064,0.09311290326060098,0.1130227099237523,0.04836402724109732,
CD34,0.08235114251176177,0.05189872894096755,0.04444084141508811,0.003931988110660885,0.020006042607343937,0.016248424446242294,0.0022093679373746513,-0.09482744610579616,0.015026725760797043,-0.027563119865163216,0.0016946483886762249,0.023275628503116177,0.034755471340619314,0.17609743794238145,0.0719007371297373,0.0438773912694247,0.018804575194995732,-0.019564950669509397,0.015007568750886642,-0.001944261408204846,-0.042288900433616876
CCL23,,,,,,,,-0.032010255005911606,,,,,0.01999078552565477,,,,,,,,
PLAT,-0.005237047224828797,0.04334524391611762,0.08176631571240944,-0.004097663633776353,-0.04960437462753955,-0.014448619705622648,-0.040244525892820945,-0.16553918323024921,-0.08697046122681713,-0.02232705610626893,0.0051837094519482435,0.015549783460613495,0.07253976620596166,0.10080332040083884,0.07379852482934054,0.05057219572538305,-0.011594382311854695,0.010034126031780074,0.04831936982805291,0.024166376309352266,-0.09708078841183496
NTF3,,,,,,,,,,-0.023780917408308875,,,,,0.10549456785997899,0.11993658157031979,,0.05866767909349825,,,
LTA,,,,-0.02368173722718563,0.00852973069091261,,,,-0.02436478959358948,,,0.06991991855375437,,,,,,,0.03197730297876363,,
CKLF,0.023308898155071825,0.030349865005319485,0.086017571343283,-0.04257688937591064,-0.012315619644117929,-0.012450623932768691,-0.014805331203422801,-0.21922975240746384,0.011401969643242266,-0.03809799423081004,-0.061581880215950444,0.0052870371487160495,0.05484203465359432,-0.05804552801926416,0.05825923599492358,0.03142136987152779,0.02960325821508487,0.03129189400401557,0.07362443420640216,-0.02091554186592395,0.0008959133248008631
CD24,0.1002979146555444,-0.11083642569731361,0.03826597579713904,0.05588189807069283,0.03547554815897544,-0.04673726816732358,0.08113367427973239,-0.011965067935429117,0.05166552221903857,0.022902922208108217,0.08294337880759384,-0.006665196554273876,-0.012965114382123435,0.15729326705397642,0.08012826595862202,0.03779341354241366,0.0230811287646711,0.13456367828171453,0.040320568913556065,-0.020592791781584463,0.01230947247709824
HSP90AA1,-0.029640245250688167,0.03616951631906238,-0.06196264717829432,0.009255122930078286,-0.008634250580776283,0.03539294135920604,0.06560549251402732,0.24305833694524803,0.047566092417295786,0.00023519580989147967,0.18234433060744365,0.0364278325513626,-0.02397305313970059,-0.11075987321165852,-0.05628346506526908,-0.17752416052092312,0.060524948194658874,0.035129869709741204,-0.18313616873688202,-0.06380737562859028,0.010287207667499047
BMP4,-0.02110822948348188,0.11876528347131596,-0.024402032453979212,0.02884028644283052,0.01560888075045324,0.012489857171308578,0.04609112442423232,0.0587407179020241,-0.020170424555191583,-0.010215815085687224,-0.029834169458804495,-0.0208005267393878,0.07962647992527414,0.15899751621098737,0.03219554940936856,0.09787910745298121,0.010276071592098911,0.0025924931200409632,0.0029808712309029556,-0.022161475495752397,
SCGB3A1,,,0.05292931747491198,,,0.007038522986360073,-0.041730230412436134,,,-0.012426562586722674,-0.023293732630290553,0.022463841298837977,-0.03672820971652316,0.048342359420755945,-0.004743536343747893,-0.006207784513470567,,-0.026690822374190126,-0.027653959580557528,-0.02118352886992477,
IGFBP4,0.058385698617398334,0.0758432263989013,0.05533782310714835,-0.022154996575586523,0.0035476056321869405,-0.05246493830687482,-0.05264389616407947,-0.09095233378321918,-0.0529120400624254,0.002502277613789514,-0.01858293770576954,0.016911853317286174,0.014653901419513176,0.11891755315407722,0.03187799867970991,-0.03516586440425442,0.017273484084633417,-0.09866353250531366,0.02464951937207466,0.034010578199430416,-0.05761978296277335
RSPO4,,-0.02553511019632261,,0.022826613609648834,-0.0030067993883490015,-0.02745075208527973,,,-0.028337733587980102,-0.012426560769056788,,-0.03386162895963296,,,,,,0.03603059392305461,0.1826689177781766,0.04513742797072413,
LEFTY2,-0.02030765633731659,0.06547200367101612,0.028124329814685527,0.031287470936261094,0.004212182811157575,0.011839440297193516,0.007744432286213278,-0.12908302328865906,-0.0468324914630917,0.028503579745181275,0.14474130054454165,0.014505341903449832,-0.03359183520617979,0.09135925930347581,0.052006518252971784,0.11870925568593937,0.012486110673492047,-0.0327913072905086,0.07726392140304764,0.060012800266943125,
PF4,,,-0.017586806783496032,-0.021541758692858858,0.15061125348887272,,,,,,,,,,,-0.02537593744843672,,,0.008572852447050354,-0.0029075428010272393,
ANGPTL2,0.016405278584690448,0.02374624831630669,0.03941914843285963,0.001659148855695781,-0.021578442443862037,-0.008952215383408024,-0.0526810313299767,-0.17139702710002683,0.010814755805226985,-0.015736342774848422,-0.05681297828485545,0.011127819286224324,0.007946020201695542,0.07879073045718876,0.019266657744977392,0.05591707539075702,-0.0620312976732722,0.006846465200226128,0.04310439954096464,0.033503701690950335,-0.038522602661837484
LRIG2,-0.06951107634676754,-0.06611756421160069,-0.05555000877702513,-0.0010121572549582698,-0.015640609078424888,-0.012105009633973238,0.044406465027565296,-0.06681958416334972,-0.0074641722787218,0.022492319484511716,-0.039896021835491374,-0.038613581776827596,0.077390052658026,-0.034559211325983136,0.10881681000096718,0.05786785699569395,0.03947338936372973,-0.0034470985041436973,0.09370979513761868,0.01985265726681004,0.0238484778594282
ICOSLG,-0.034041568158719095,-0.03540451162022882,0.009347430210275605,-0.03531452335805255,0.04680755594412434,-0.053266602874284544,0.0156227963922884,-0.11983023189346466,-0.050756974595666034,0.0001525423157543055,-0.057458223472320484,-0.0062279089957853724,0.11741218492872241,0.05161836565506106,0.07074973266998882,0.1003505329054684,0.008319951101350581,-0.007433668863017193,0.09581025525101697,-0.004069356663095645,0.023532151732885927
WIF1,,0.15197901965842753,0.015922322689587994,,,0.04346060148470999,0.03957200108505657,0.3076980037867771,0.004019321887416683,-0.023384214506826505,0.03173457845919415,-0.042660157582709496,,,,,,-0.03411096244240421,,0.0615463073906741,0.03491812088740078
NPPC,0.012133661461573023,-0.02934807588426834,0.030515022697346957,,-0.027409434872559525,-0.04788572192202191,0.005634213629691595,0.0037870473337295405,0.03126198802925876,-0.017269878425647606,-0.03533225956388213,-0.033668736546579404,-0.02629539817115184,-0.046960861068021845,-0.04119784528240518,0.08266975063071325,-0.0034950822125235062,0.019293923709956518,,-0.014528788312094807,0.0022738774130166032
LYZ,0.009075173376029672,0.018261243294711894,0.05977473848655295,0.03448339224672225,0.02721789632973453,-0.008871253595440986,0.005071866466761965,-0.14043417014110796,0.0021825178673192456,-0.025383192875809882,-0.10362905213618176,0.04300606853576166,0.07179641496077133,-0.06630322789673775,-0.03739579876871305,0.05491628622652175,-0.021189043390905417,0.009437030283316947,0.04712659416190712,-0.04478550801640266,0.0684975690816183
EREG,,,,,,-0.038629721410034824,,,,,-0.028938610402790395,,,,-0.056034373497852605,0.08171297289252574,,-0.04570344476866144,-0.06326300124393591,0.024206276221761053,
SPTAN1,0.03640248274879919,0.13942501700404716,0.07778180502138818,0.04465188308431461,0.002179830305721305,0.03881137234941953,0.041785575497763634,0.10454596444165513,0.08200527428618476,0.0164671691315375,0.16769058247261706,0.021048227560436488,0.020305190878621163,0.057946620794427674,0.1017651503974697,0.07045033594146566,0.05518408899532367,0.04097729610955455,0.017575020466610376,-0.022613931612295617,0.016489777021859883
PTH2,,,,,,,,,,,,,,,,,,-0.012653325873692433,,,
LIPC,-0.02625951431643788,0.0022183051008792263,-0.008674931232825143,0.06207019097907232,0.05229074649819619,-0.02657684615386701,-0.0011217401324995603,-0.07358001197902053,0.003492740707928828,,0.09651026898073861,-0.0007836247003103991,-0.02788357805518954,0.03467948200369351,,,-0.03901238384351667,,0.06836237217204919,0.053003219226505235,
COL8A1,-0.034988268738119506,-0.06288914966999584,0.0460937219924377,-0.007272974057048912,0.003525819677629368,0.003929032464095318,-0.08425446045452188,-0.07814715201402199,-0.041197638167089434,-0.01593492760999202,-0.0900055414887156,0.05020813526164077,0.053979465116957934,0.11279168895887662,0.05276657724316223,0.013434497124429243,0.06105259196970907,-0.03688035501725835,0.08622744398783351,0.011624407143314378,
GSTM2,-0.008191878690060146,0.08671522629662737,0.051269119797894815,0.1390539922405401,-0.011194910397343265,0.02068011870342531,0.11033880754914283,-0.04303872445120539,-0.05801042664325923,-0.002294603539184552,-0.02327259903502863,-0.004719362394029735,-0.05474760409303997,-0.05630166704235473,-0.01663850232939883,0.02259804002720202,0.08369175563178793,0.043990286328741426,0.09921249080370989,-0.0021168441830993114,
IL4,,,,,,,,,,,,,,-0.03236417053585012,,,,,,,
SPX,-0.032205673445046504,0.10721662280021035,0.0355358759375548,0.01803711683440298,-0.022745873309599873,0.04375314802790943,0.03386513276880866,0.14272338149716435,-0.009647457211190797,-0.032300401074182264,0.03859485721548774,-0.03915390599656327,0.00924974394270009,,0.009567289274981294,0.033872606139894526,0.01791696453640294,-0.0365772093607417,0.10788933876435461,0.055603525508695434,-0.08058298577980938
MFGE8,0.02006366979251778,-0.021562327898853793,0.020712099172408578,-0.0003407555017150397,-0.022677782406026466,-0.05177931194351772,-0.037736550814064476,-0.032961471927636335,-0.036607983726675564,0.05414751242924904,0.04120819872937116,0.07243802643248712,0.08013394080874293,0.06703327675803959,-0.029924469535215454,0.09415543640336974,0.008906314003855272,-0.03440374222950635,0.04646460691494986,0.0001759255780006565,0.04076361240401813
TGFA,0.13939756875290177,-0.11735395754659794,0.04853958000601616,0.03429161086991708,0.003960270958119417,0.018382929473256485,-0.04491465720969332,-0.12591770005688058,-0.05547337947908835,-0.03346467223302671,-0.027423761365810345,0.01895892834507218,0.05376010388990809,-0.03504982640569577,0.06512838244851137,0.0390022029789327,5.6943437789696856e-05,0.014523615657689844,0.12666730892973538,0.06596735436626663,-0.022530584224564287
SLIT2,0.20387436718517946,0.12091997480557462,0.05337889121161115,0.03295415375632444,-0.013859011840978368,-0.002523775918017847,-0.008754995053838997,0.1419844111536159,0.024319477260311678,-0.005166751771543459,-0.01853502358842471,-0.012749886615727362,0.04558777327488662,0.04940638984266301,0.012797603396180444,0.062395834047895976,-0.042254737859268414,0.03544402248644459,0.03756245686619893,-0.02276143823381755,0.09431846679112063
PLTP,-0.030120524786508996,0.02813576823744356,0.03737092941380003,-0.06915770184057236,0.015655561375944683,-0.017146189796417768,-0.061299397964171345,-0.2106080813733491,0.016906706048080044,0.021970252067439154,-0.11813881791691491,-0.01485577011309418,-0.030506526240655897,-0.12840362801613947,-0.03139352491430058,-0.09086934210407839,0.04089673371427756,-0.08404594851775891,0.059720690441165805,0.0385072575675023,-0.0375626732233657
APOD,0.06062071269233459,0.07886072288969388,0.10568924164348421,-0.03786356288727348,-0.01719008214672146,-0.005056455666938074,-0.041443979967807944,-0.20308869812881433,0.0536508650461305,0.002915687073154017,-0.059554862003048825,0.004909820386754116,-0.08217087739242263,0.051234700080846435,0.07312960327435686,0.10836116346074086,-0.049051068129411034,-0.0058715166351532904,-0.06346709334802962,-0.06253784514450227,-0.07898585731981045
B2M,0.09433488736123187,0.11838767325067243,0.057118395116516674,0.011153127943357755,0.06844448818822801,-0.09220898721115826,-0.1052551549116934,-0.27302548131375665,0.018403233267958966,0.007017971187405329,-0.13084039842211484,0.04479309094157376,-0.01950759539118932,0.1275121553110412,0.0024159253170575185,-0.012584828027132648,0.01463879951404566,-0.11388108223135844,-0.02601552948031496,0.0053096363140982955,-0.14848636938389417
OMG,-0.01973395618856075,0.18036097619331418,0.06189565493430059,0.008061418667548566,-0.063827495904906,0.06013757234905619,0.007203929179443972,-0.04927415648277717,0.10583428719329893,-0.0032241412534384775,-0.024169153013133084,0.049779483932409635,0.06516047532738134,0.058370443049360926,0.04478984172696797,0.1341758039062814,-0.05361330140866365,0.026597876836125356,0.14149942695085357,0.032872751552090275,-0.018947882094235525
CXCL3,-0.01651712951419736,-0.047236514731758085,-0.0361542585450927,-0.028862083972862176,0.024406876259723757,-0.036258791164804016,,0.017130349291738473,-0.07636490681605793,-0.013293793337633678,-0.00032656947666470626,-0.017580199746256443,-0.02710004478831519,-0.06559157744854116,-6.350525628528033e-05,-0.02183155946799833,0.05258350630003366,-0.05315770651305457,-0.019118934414786928,-0.06931846463065071,
