,UKF251,UKF266,UKF269,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
BSG,0.006739846432042156,0.050841239104053984,0.06928202704741196,-0.05835054922568557,0.0648776419170943,-0.0016522415495949828,0.056143474782495394,0.010783088294468586
ADAMTS3,0.005051774105197429,-0.02707842614987491,0.059211126361984924,0.07711040547228074,0.05870091627419845,0.053114757494799276,0.024502115598463117,-0.04198186644075699
CD34,-0.03261430238019825,0.12593426364295032,0.021256891637755217,-0.020766292518513557,0.03859556252957769,0.04669066569451067,0.03667430489231984,0.004048871333382054
CCL23,,,0.009075817276703969,,,,,
PLAT,-0.003956568015391617,0.11580840016523838,0.06628574704776946,0.04357175131101829,0.06718812021684152,0.0769959752168517,-0.004579306826044482,0.00026977050289925643
NTF3,,,,-0.017916748527575622,0.04128169099815043,0.019414517999678162,,0.04261930997238074
LTA,-0.013845184468411065,,,,,,,
CKLF,0.02073779814003377,0.11181955455901849,0.06296169334679688,-0.04060858722520024,0.03949078944396249,0.0948271643642983,0.035595144333455744,0.009804172766789312
CD24,0.0826439083059378,0.04042004417454975,-0.007190976672497174,0.004835151315393943,0.04117740932830405,0.07218854601917093,0.07978747297492284,0.0356273011575764
HSP90AA1,0.06808998737997844,-0.08635419871170921,-0.06277879061167113,-0.0034217933395755628,-0.12116115931461746,-0.09919312107828765,-0.10594985098473834,-0.09283289865887773
BMP4,0.030336125576679227,0.11444544768620625,-0.03233586071607942,-0.0059286442448552665,0.058148182990556255,0.025296977398756554,0.018882637064014673,0.024750984618001196
SCGB3A1,,0.09869887070241082,,-0.00936227955826043,-0.04452126294494977,0.05485206630399032,,0.023106733888743073
IGFBP4,-0.03191741832313329,0.1397142578086303,0.08099593839445467,-0.010225228536639113,-0.0018309565512914998,0.03935923057155813,-0.036744737891070446,-0.0031157705919761984
RSPO4,-0.0223823219581757,,,0.021174898043485848,,,,-0.014961756338024063
LEFTY2,-0.014015224398762374,0.17735781413350582,0.001711323704086283,-0.010265852537214,0.07824190102871773,0.07427545930250212,0.020419681147385044,-0.03812296387452443
PF4,-0.012594077031403365,,,,,0.018508213637741848,,
ANGPTL2,0.056630152245725575,0.14803179562546576,0.07779704921925751,-0.04040214348589039,0.07492369067155892,0.09215633956690171,-0.004305532549986568,0.03439077568631712
LRIG2,0.06731711240934714,0.1264243460771013,0.03541716994070045,-0.03250000171969272,0.045865886144618916,-0.015765882207341948,-0.038778673895460386,0.008083690951075377
ICOSLG,-0.02350042112580995,0.11991016643316525,0.05377037352880034,-0.017767855672735127,0.0430998947837672,0.06329349213663105,0.022909361740117828,0.021536039762061258
WIF1,,-0.12469321210217198,-0.03808061959522179,-0.01761786913600363,,,,-0.02605934501254404
NPPC,,-0.005926322006632756,0.00915069367137416,-0.013011275534139936,0.13360544292456816,-0.019110087729840096,0.0755345281601716,0.02783503754289409
LYZ,-0.013417959498935438,0.030164928846587644,0.04511830190696551,0.02479686090374333,0.0015923459915194158,0.02630646735530335,0.011117902564893832,-0.022533225796510306
EREG,,,,,-0.0271654198283624,-0.012343667604155758,,0.04529339516131927
SPTAN1,-0.04808298948693562,-0.02400296739963108,-0.00033914009261409004,-0.01680663435430485,0.027495296836797987,0.052227352830801065,0.07744420654749502,0.044507950509945285
PTH2,,,,,,,,0.043146082554770274
LIPC,-0.018954759017336738,-0.026070290188963854,-0.01246109255458932,,,,0.010377180395069085,
COL8A1,0.008255424448984807,0.09983141395748002,-0.0035581163852768595,-0.03856101959098184,0.022790740648937068,0.0844810422362976,-0.01749717288939555,-0.02493259025536885
GSTM2,-0.015064550904316859,0.09033303326186075,0.0044809982626860595,-0.016246112280209342,0.0009634470692347692,-0.04392340286230546,-0.049825390435256536,0.03168660224491478
SPX,-0.00787715053258048,-0.0019270531429856196,-0.047868206824733146,-0.023054380709061177,-0.01476307558239995,0.013944331739938256,-0.030781177371318382,-0.034562362140540454
MFGE8,0.04004723419794895,0.03956998787165262,0.03493642082916541,-0.05064430746157851,0.0461898960279422,-0.016051212658695645,0.007075177986544793,0.013835713369241227
TGFA,-0.03134336109565353,0.0835876804150775,0.025938825505188976,-0.022041952788173294,0.04101236770081546,0.0200298539869203,0.06669800737047261,0.04728207446531939
SLIT2,0.03720804986674785,0.039149727856379504,0.03609008523146364,-0.004932851044547662,0.09422076081081095,-0.020779281820643262,-0.04900406945813657,0.03672223984005136
PLTP,0.0528801123256313,0.03964400690235008,0.07981697041614061,0.037264816169446276,0.0016109683924910103,0.023273415979845,0.01070403977092063,0.0364186764458485
APOD,-0.02699635934161983,0.007484400199631121,0.023200456962853597,-0.0885535660176444,0.08549234574608465,0.13286437784974695,-0.0341274259715996,-0.019270244421616192
B2M,-0.05155011935458782,0.12202384805351808,0.07082908661881694,-0.037504055798255505,0.05905443013259167,0.1287108564785319,-0.008558030219398612,0.012605895432147865
OMG,-0.023753482499177647,-0.035883035571681446,0.004961792804385021,-0.0430320026908989,0.12063366166489217,0.06746326659932632,0.051179575036566394,0.03316830514071158
CXCL3,0.022873254795007642,,-0.017920452523614967,-0.01001565869467777,-0.0006166268426402771,-0.01838124466213434,-0.02446563495046577,-0.019463019387587658
CXCL10,0.01984117980276131,0.057535415306393445,0.1012533748847574,0.05859745811585895,-0.0008286537839512806,0.0620294315496868,-0.03296042892383014,-0.01913248974940767
RSPO3,,-0.016132972109492393,-0.02241234168499616,-0.024321059963401056,0.02631334767097634,0.0696343645919224,,0.002011340671829967
CORT,0.06576222338311997,0.017812572915740992,-0.0387895786393396,-0.03290655660585051,0.08738899419763811,-0.014141708676015741,,-0.03834271515787186
NCAN,0.005783891253796749,0.06808718955511418,0.051607861915748295,0.017566973645347872,0.09781486343936248,0.09546106227345144,-0.07773915416860154,0.011655918717139014
PRG4,,,-0.019415177038443344,,0.021368216635195537,0.08262980711860003,,0.03613431983214483
ZG16B,0.15567384905855886,,-0.0028808642212031586,,,,,
TGM2,0.022639495707223057,0.04334534068760575,0.08230933849913208,0.0072555405133399075,0.03031859569058184,0.01797635952908276,0.022042928413235734,0.014453134997757409
VEGFC,0.047675426476535936,0.04040974479595446,-0.02559769192808355,0.039136478062511214,0.011066253346675612,0.04941155700243249,-0.03227057564804987,0.013331330234295209
WNT6,0.07773119007073839,-0.017243395451163126,-0.0190922843098852,,0.0184541756662755,0.09795136899312659,,0.08206251988144458
NRG4,,-0.0038352356582777793,-0.008678248086231364,-0.038034444805130366,,,-0.025912806129426324,0.04414967978443917
PMCH,,,,,-0.029731630905974873,0.05403378521191561,,-0.021313575112616823
COL9A1,0.023924384596614074,0.1833368154144489,-0.04118134749755371,0.008191175180533203,0.056501440424343075,0.034936052705200824,0.05600124207020423,0.021896250145726822
GDF11,-0.04256321561488558,0.11701580712865432,0.07159150648142863,-0.03402770541072717,-0.02096518774226773,-0.015441286773601,-0.009697391617450703,0.0545998316382432
IL24,,,,,-0.022167187562457048,0.0376821356442111,,
SORBS1,-0.013872064245471813,-0.038594387398270105,0.005616593687707924,-0.0010494562515112294,0.034832612329074766,0.006781895809014164,-0.01872591722844282,0.009598769007141008
DLL1,0.015135777530806424,0.09331909805480601,0.018391800537514255,-0.019801960018535892,0.08009971503939496,0.04422344680525741,0.004745409126929971,0.005531915910816886
TLN1,0.04947056965030343,0.16187764809275348,0.05838721723580749,-0.008186221432522314,-0.027301439726628896,-0.024524050263408155,-0.01619138540899518,-0.012930542098643678
COL2A1,,-0.01868107298344596,0.004018723705547499,,0.07161857897765012,0.047983420458653336,,-0.04490047966261961
SHH,,0.06916952849782143,-0.0140876579265973,-0.010749566624438413,-0.043875098504347856,-0.01172453659311397,0.012228495310285711,-0.027648430897364518
PON2,-0.06182094402340019,0.038747334164133625,0.07114063978910908,0.03137238678429882,0.08807770611630229,0.13030848203788323,-0.009043840095973142,0.009087755846335829
ICAM5,-0.018040741866479346,-0.041019286531439665,-0.03501832738635468,0.10076152184651624,0.006634836926557247,-0.049591657047581145,,0.025888646846773635
HPX,,0.02505246974076699,-0.026095921277152163,-0.009362278603798577,0.02839927840878294,0.09543715605030538,-0.020435200211627376,0.054612290732757474
SFRP2,,-0.022534402033621285,-0.014302191740725908,-0.007552502020389765,0.04747132372709755,0.018983651858956764,-0.03094531394114724,0.005367802480245951
CFC1,,0.08465704869572338,,,,,,
CD70,,,,,0.031740523273785515,-0.006237761769810244,,0.006822363727893294
HP,,,0.0012370737368803827,-0.04340605869820035,0.045910220619983295,-0.03038482171223781,-0.03318763276927462,-0.012767150313761496
CXCL2,0.028496609395507477,0.14005102677142955,0.03285577026561154,0.008563700755448147,-0.02671511861455463,-0.043845805484941075,0.012089561229723619,-0.0019308516366134056
NPPB,,,,,0.01032897613081722,-0.0257131925810762,,-0.008849378491787154
CCK,-0.06001456652604846,-0.1523859668997847,-0.038892469083933436,0.03839448100253021,0.017213012297229387,0.05896813446514788,0.04542686863737913,-0.007674899814458437
SEMA6A,-0.0246945554644266,0.10567793177090676,0.030160211486271037,-0.022577564664477207,0.09803755459062934,0.019993040738311315,0.06767995903126503,0.06840113336149116
IRAK4,0.013985186197647931,0.09017439548302444,0.04392663159991828,0.02252350990355794,0.04343027575421513,0.040896589604765075,0.09704611625276056,0.016005777403698903
GSTP1,-0.016430682572372797,0.10011219577302681,0.0457739299485719,0.0420107235185955,0.10100529305876245,0.07169832003707384,-0.016020854575734038,0.03952014207761319
VCAM1,0.03340173396459047,0.08023400358652603,0.0677830048430695,0.0422902336010566,0.011237786914532406,-0.005038983197324259,-0.047348590052752604,0.051001397420438986
NXPH3,0.021364325656002804,0.11146245479836754,-0.0015029828453524165,-0.04613344967863833,0.0848893123388548,0.012967613879989834,0.04366950823743804,0.04521035357548478
MTMR4,0.019163746696364038,0.057528288637808844,0.06637771696481794,0.03127945284733829,0.056552939868976256,0.057910921924219885,-0.03161214944336413,0.02661448658239251
LAMC2,,0.00767943929725494,,,0.004505084543646931,0.011964350631429078,0.03665943485804264,-0.02068814909166045
IL10,-0.003993095452201469,,-0.023515642917230805,,0.019857000130960725,0.16029243655433714,0.07810700733896833,0.01901998940773683
SEMA4D,-0.01875761359812105,0.007996158678794845,-0.003992170824835471,0.05925610924390462,0.10008305121477186,0.02280233180241908,0.00840626653355559,0.0019001737461919366
TRH,,0.030592028698436965,0.003787509773449201,,0.04061128645127517,0.04605975521841777,0.060321501198658596,-0.034454466331340944
SEMA6D,0.003495113013187839,0.13679513213882788,0.04358274255517064,0.048808986113587374,0.029795923861811603,0.059545984548050004,-0.04135213532877316,0.026615114181569487
CEL,,,,,-0.00788683899957129,-0.02577862172523784,0.028677476387089843,0.04602096057960341
PDCD1LG2,-0.03618156132286489,0.09582643348520613,0.022285126588238984,-0.0034951093421223735,0.08034048167081363,0.019147700084518125,-0.06287341545506375,0.0016462958424891577
SPINT1,-0.014624175529723159,-0.021460154321515146,0.08818627751339216,-0.01530002298897308,0.10658814622777564,0.045375930356127185,0.011178515364518572,-0.012260158884695326
CTHRC1,-0.02102441873164377,0.172766438330156,0.021170640662387576,-0.011313745412718328,-0.033952995352359794,0.032874298795752634,0.014096810630523008,0.04039090541990718
PODXL,0.06347711329407878,0.11786456490001611,0.08920334709959145,-0.03526161400406086,0.03321696755732509,0.012071069157852502,0.02959772941929853,0.03152413733210821
JAM3,0.04021078004435779,0.07782197966775371,0.03787186935779251,0.05033856876539211,-0.006236581311929332,-0.02621235505689178,-0.010208231039430242,-0.015435380265822458
TGFB2,-0.042268577246338215,0.03617731633545768,0.07511349536970577,-0.014148484406704975,-0.00103489588277829,0.05302607176220403,-0.022446660725179285,0.037709697159664705
COL18A1,0.07990972668658505,0.12777975591885996,0.03815744379756086,-0.021275032223677173,0.020127300245901737,-0.00939965063223706,-0.034145549547323795,0.025082088542080716
NODAL,-0.01349901124775386,0.2033281993460218,0.1082184210310694,,-0.033137733889314985,0.06648008918242568,-0.03768877395240126,0.05531863303018301
INHBB,-0.003660651793578991,0.029982473628341406,0.06001235826814892,0.011109725288346627,0.004276981738540534,-0.01671101331168138,-0.011999368970077733,0.023493893286618533
LCN1,,,-0.015726241919026895,,-0.035247336290326885,-0.03180777070983488,,
ARF4,0.026103279556281788,0.04639284591618469,-0.011655271699601899,0.006956677247892364,0.039922679220024446,0.04937034052664273,0.053833693187433994,-0.033528764223946905
CXCL14,-0.015851797813666108,-0.08234459788209005,0.02043182235757608,0.006093861212944308,-0.08207684580045077,-0.024599147693461394,-0.021201971864729496,-0.019099192676347965
LIF,-0.01708222436340591,0.05126883373772681,0.003782561494425297,-0.011099195021316658,-0.037792677483483306,-0.03369955855476561,0.026065145231169925,0.013656220800818176
IL17B,,,0.0033674527955079845,,-0.030672639551585605,-0.034254689706184824,,0.009567795947188987
MMP1,,,,,-0.03972685562759691,-0.052427185233972155,,-0.021313573424712087
MATN1,,-0.020207142421002074,-0.01648789550385037,,-0.003670791630917156,-0.03421380520422668,0.05842522019037907,-0.030334186128242884
ADAM28,0.0064010357676895025,0.03145009338981499,0.07829244372422829,0.02915124161745299,-0.033356817195789645,0.036169208527469514,0.03335261502248191,-0.043337450625998364
TCN2,0.024105430052132712,0.06048054125046682,0.04437400099032486,-0.036856726486322516,0.03740673769555976,0.011774034033823851,-0.007361264489053836,0.02547647393526605
THPO,,-0.028735437609127456,-0.03208760410965703,0.013027288105136616,,,,0.0734034461075608
CUBN,0.049964128360899585,0.08792105440798237,0.1557567748076801,-0.02311494350057018,0.06147237465359741,0.05728890147015023,-0.0001350870647780268,0.020171069779064094
TIMP3,-0.009428518625692243,0.026662468186851952,0.055368023253358996,-0.049413661226614135,-0.0071984719102222445,0.06631511105192534,-0.0479027235460901,0.003196355643116659
PIGF,0.07236651444338843,0.05640652933856875,-0.005868402726065055,0.052775845771040705,0.07700737795467431,0.0641566779096995,0.004647598319839534,0.02033800283942305
CRH,0.02112840787275848,0.004494910027389931,-0.007654158447610775,-0.006521169091077827,-0.03054349890217767,0.01463835934451483,-0.03036608922100214,0.026815454354695428
BDNF,-0.015154921920555892,-0.014721412022632914,-0.04775172463127749,-0.01878864473452468,0.03115648932336031,0.019277374874545068,0.02114625163462766,0.016369487049939884
CCL5,-0.01695834649147226,0.06320424855713894,-0.0028231494760817925,-0.028861130191802073,0.00973785016997406,-0.01843059289494731,-0.03561918892838061,-0.0007650369855218189
GAD1,0.006848662350463372,-0.07735104692098566,-0.015162241259058108,0.056825220132816386,0.033899975706836734,0.05055149449599195,0.05591608763013751,0.018227074275094013
COL14A1,-0.021140509104133034,0.0025968821004759774,0.06849874546039587,-0.015128577700879582,0.0013307171884450986,0.0017030763741022698,-0.05048556806259766,0.04006110929655468
HLA-A,-0.030351695349980376,0.07902880500237346,0.05428720653896697,-0.004047745964528791,-0.06300792418913226,-0.07031121399185039,-0.02675929520204151,-0.03607512538723956
CD5L,-0.018429304375496818,,,,,,,
FGF18,,-0.02362623804234268,,,-0.024099908300272987,0.01185501511938043,,0.042542954455420806
ADM,0.005051774575666614,0.04554728129134057,0.07781040169241327,-0.0042560769667406885,-0.05192348597749764,-0.0671170674456209,0.02608890563685992,-0.04498671238268634
CCL15,,,,0.0018594527530748758,,,,
GNAI2,-0.05367507885691251,0.11597147260368822,0.03127381735945476,-0.0016683299643306482,-0.026351182743135543,-0.0406200491598117,0.03449298178798306,-0.016676591769551965
HDC,,,0.00304710035124572,-0.014060355070383626,,,,
COL11A1,0.0622806507234575,0.1522113035628431,-0.028591631559858437,-0.002567365440137699,0.05719247156704881,0.002748745085648706,0.023802782699009355,0.034264842091981954
NUCB2,0.04985826688288373,-0.015752362744773787,0.08531757526510153,0.02220421141230578,-0.03436397198390516,0.037291798295188,-0.04336905124136411,-0.0379653427121396
CXCL1,-0.018173881372809064,,-0.0306753923623847,-0.01051035640326873,-0.02170235967841742,-0.04063260904192957,-0.0380942387969681,-0.027431433671551587
VCAN,0.035172475854966134,0.1664024581899385,0.036055707256904455,0.03186915299233428,0.037626152194145425,0.014419554891935197,-0.01150682129392836,0.00746717371776489
MMP7,,-0.0029235380042032617,-0.011478859666713864,0.06706474892771534,0.00939350311843316,-0.0215593022380016,,0.03559466045567222
PTPN6,-0.00985260824769708,0.0989375964298971,0.0738699879397143,-0.030411974952766478,0.05440865746173223,0.01766283166941208,-0.0299588358220895,0.014722569404612505
PTGS2,-0.01621923579288379,0.08876856289291135,-0.045208708998568534,-0.022415385454382382,-0.03744434444144541,-0.10241855753047034,0.002643200222517701,-0.026064870195056482
CD58,0.02500031963087785,0.07419527953936586,0.05911872217707316,-0.011516341558759193,0.05583382423773798,0.012186820724001955,0.04046874779412365,0.004543219241915057
TNFSF14,-0.018954759118385674,,0.08915417154060837,-0.010265852537214,-0.029008018333773113,-0.05413103459973594,-0.04342944514629859,-0.030775681464595583
CNTN4,-0.01483772497180458,0.013596648957635087,-0.040759059851952856,0.053364417765202475,0.10013449927593485,0.08558885379729327,0.0014490526834505147,0.06543956488245346
INSL3,,,,,-0.01874428595261475,0.02071610083791382,,-0.006838097558727278
BTLA,,,,-0.013109844808258391,,,,
MFNG,0.09145235911761042,0.12025252638657634,0.063561668558957,-0.0360929518806997,0.06944917911627477,0.045167385238361876,0.004566053363880048,-0.009455950052432811
ICAM1,-0.010670918258752625,0.12264736367845724,0.09685363517976908,-0.022438425152452396,-0.03832977769041155,-0.04151804676856851,0.047749284523337446,0.04956966194769778
PROS1,0.053129670171656,0.07446820757496428,0.06129962543460659,-0.008013791291029707,0.0224523087410631,0.07463121480595375,0.012106332147648084,0.0006591437709007749
CLCF1,0.007282388009080351,0.24393066028999752,-0.0303023069169315,-0.0167164109717453,0.043276291869934154,0.03712398832581535,0.050175165551513946,-0.002827841428483858
PSAP,-0.10181206893924344,-0.14424504975555014,-0.02546940628028355,-0.00027601690012164386,-0.01737053387264102,-0.01692672720532452,0.004139441424772032,-0.015775702938807767
EFEMP1,0.010845313192919401,0.06081995660589065,0.0536988457300297,-0.0041580069178227905,0.04937865931127848,0.08167288826392803,-0.028431453842853276,-0.047307140009895186
C1QTNF1,0.01376985098665522,0.0452155810113904,0.03755714028314217,-0.022782207083613008,-0.041637285072959024,-0.034169180433347705,-0.024702892588222503,-0.007729712044232123
ALB,-0.025004048389413225,0.03661729195456887,-0.0192543428746043,-0.011659840259079395,0.048622633655913995,0.04701247880091539,-0.0662354124917151,-0.0018134990501103712
CCL13,,,,,-0.021533551065825732,,,-0.03452131849369548
EFNA3,0.052057201265022966,-0.019648046352115214,-0.04718055503919109,0.038847390859686984,0.08081032465178974,0.05610772760435943,0.029392382074213904,0.03510858681989872
DRAXIN,0.0566400531928181,0.1329723383998622,0.04911309628909391,-0.00936227955826043,-0.014656433682898155,-0.09670227476630332,0.03068991130935556,0.03717272651679891
RAET1L,,,,0.09074632206405066,,0.01886512419519374,,0.006452064680018024
NPTX2,-0.04743338745166221,-0.12181298791370457,-0.06206994852393441,-0.014404573043647999,0.0037303796660291375,0.02950103243727461,-0.010422688118985318,-0.029100125153609824
FGF11,-0.013264147596925506,0.08618541774243332,0.037243047645335835,0.04600731439876797,0.014885298158338185,-0.040842276866839645,-0.019822101928972814,0.009051774459607066
CD59,-0.009316679597949698,-0.057960381998464365,-0.009119807549833164,0.015207576713674268,0.04326178187208987,0.013853587692207113,-0.038786300242125524,0.028428016196920713
COL9A2,-0.04640618371730104,0.14960828867915624,0.021151946934569,-0.0037121327885147955,0.11800644792235382,0.09280540190804781,0.0847213059583125,0.026245730578128706
DLL3,0.0037300360804403054,0.08347439667872351,-0.025806084387193774,0.028470240236992884,0.060002448507457194,0.08806152524429905,0.011238902165520323,-6.522392177986122e-05
FGF5,,,-0.015332124839611367,,,,,
LIN7C,-0.018383208676630982,0.031022311734075093,-0.009479526088024713,0.003409724389572895,0.03261601820567089,-0.009217160215918124,-0.025450437267860178,0.011701334912833474
GDF7,0.004873055920272442,-0.014968299889438662,-0.02742666581762597,0.21035982524184904,,-0.027267152283416404,-0.015203593304087812,0.021642003207533327
PSPN,-0.005240196591225853,0.01565239954887044,-0.03012885373557604,-0.015115709243191309,0.02678976536825969,-0.025806005907033486,0.03797580577327863,0.041187327028622225
ANGPT1,-0.04163477809392315,0.020756860892093727,0.04663250918687032,-0.00792452020434562,0.016522189566644422,0.039173205072866,0.04139764732121502,0.016930865437354455
PNOC,-0.03331964720344949,-0.04184673099904731,-0.009844516016043397,-0.008473175096391693,,-0.02899600967801135,,-0.029660845114178606
L1CAM,0.06569762451145728,-0.03659240135530779,0.013440288493124277,0.0043544670015894784,-0.016788634480914378,-0.04969867633170544,-0.014178098786074627,0.02453760470519318
APOA1,-0.022049742122948066,0.026109339617173693,-0.032813066105949744,-0.016614296058759557,-0.011650435244637198,-0.03946121727102735,0.0804599336059974,0.038115675469642854
PSEN1,0.08679570444610776,0.04878296298567777,0.00748556395211056,0.005480571688528856,0.015691496250688306,-0.016306562006378672,-0.030010287272212197,-0.0017953681339467184
CALM2,-0.05540996891764785,-0.11701411935417065,-0.051276763570216634,-0.001142687893269763,0.08450599787394139,0.11301122889442074,0.04550733794548128,0.037904328405414245
CLEC2B,0.0011254086942682677,0.0636943068492324,0.045360934778678835,0.039974603484883416,-0.008144126571129007,-0.022083908262876276,-0.004324130213057405,-0.024426202809886312
NTNG1,0.007699821890740849,0.03939012785823403,0.0533590151645967,0.05048132966685867,0.031190644645107256,0.05039790836365349,-0.02519425174410808,-0.020973910779268717
LRIG1,0.03609858884779328,0.017881065025776438,0.05622911663341197,-0.06724803101606754,0.09444530776935636,0.0979290251729723,-0.0021504798607836903,-0.03935297653041818
CPAMD8,,-0.00042604838415277464,-0.01386997026233112,0.011062808836719113,,-0.03063244348106676,0.034646321375393495,
