,UKF251,UKF255
BMP1,-0.03939915658227361,0.016957735532572252
NDP,0.06915260423168468,-0.02121923365139776
TNFSF18,-0.023785813875866032,
RTN4,0.06076472035617937,0.061758512751009895
HEBP1,-0.009998950059270092,0.00922677886314224
WNT7B,-0.014775010249035622,-0.010639108026115712
PTMA,-0.031084935024503994,0.002011697431601542
CEACAM1,0.104137894778576,
PDAP1,0.04255640211627081,-0.0056686137070963835
QDPR,0.06775717057485821,0.0203238462499314
POMC,-0.020147472604465633,
VEGFD,-0.01624074475061543,
WNT5A,-0.020737649809817685,-0.008532808356361941
CXCL8,-0.015206870764835225,-0.024283952426408024
GRN,0.061266512118876695,-0.033610015442742995
MIA,-0.014443382620061571,0.07704479077910789
COL4A4,0.004420008542748387,0.017367002531797154
TAC1,-0.01404458651551857,0.040938738797111636
RARRES2,-0.004346114293957255,-0.0026408336130241197
FGF7,-0.018330683493597642,0.07804163666225852
HBEGF,-0.006824486111746188,-0.0020185271896364402
CSF3,,0.05015528681521668
PI3,,-0.0022341732052889953
PCSK1N,-0.007158706199722634,0.005044338127977932
SFRP1,0.030931498160286394,
CXCL13,-0.027418509676030146,0.03245950793292717
MICA,-0.04058587072724178,0.052287714367624555
TG,-0.015418662507609355,
ADA,-0.03185290385848401,0.10597041183278895
LAMC3,-0.02741850977916415,-0.05067812299377681
HMGB1,0.005591295523228009,-0.013098270311540478
ITGB3BP,-0.05584565617011972,0.034849975721259044
RELN,-0.0361825416361769,-0.030574257059710196
IL15,0.032357634848754854,
BSG,0.01395799218477414,-0.021943692827937754
ADAMTS3,-0.02709170790365734,
CD34,0.028452381248483545,0.03802600787403406
PLAT,-0.022662870483038607,0.0420252713305748
LTA,-0.011338932872685108,
CKLF,0.05208439834084438,0.006481417965370866
CD24,-0.027186816452470817,0.03515022399534349
HSP90AA1,0.0039862939627777726,0.030590291846579413
BMP4,-0.012019933533355766,0.029564084867851205
SCGB3A1,,-0.029019914093153895
IGFBP4,0.026957802544584738,0.06590199365926055
RSPO4,-0.018330680013518542,
LEFTY2,-0.011478192220245884,-0.004699331056106568
PF4,-0.010314300569871485,
ANGPTL2,-0.027195138150148873,0.0370222224796687
LRIG2,-0.02909255307280619,0.0013996954566375633
ICOSLG,0.054202873592315175,-0.030505505986064083
WIF1,,-0.012407997241500709
NPPC,,0.006844208342629852
LYZ,0.03512749081317628,0.028570943476845627
EREG,,0.020261324750529296
SPTAN1,-0.032184165734789764,-0.047130753919673106
LIPC,0.0468224125971588,
COL8A1,-0.019098692269131037,0.027897564163341226
GSTM2,-0.02260129653040035,0.0393558006796966
SPX,0.004305204696666119,
MFGE8,0.06674929184689987,0.001984202790285816
TGFA,0.024359143200167643,-0.06805112949656401
SLIT2,-0.026894217485626266,0.07415420014045852
PLTP,0.08232971965265305,-0.019617904644489793
APOD,-0.013154015856744963,-0.03564865964468342
B2M,-0.0010474070374120784,0.014357504918350675
OMG,0.02239617851823731,0.0024954899084964717
CXCL3,-0.02120522037810208,-0.029379120330741547
CXCL10,0.020835180318924014,
RSPO3,,-0.008141637199219207
CORT,-0.01842068766890774,0.06396686723141962
NCAN,-0.045336887657000516,-0.019587548476701012
PRG4,,-0.013438156755702813
ZG16B,-0.012411584366704302,
TGM2,0.021055136473961518,-0.04084417017781406
VEGFC,-0.015936952291062654,0.010764160980583436
WNT6,-0.011478192521485337,-0.006255020913808677
NRG4,,0.08184802784364417
COL9A1,-0.028509007338075584,0.03803236035707624
GDF11,0.014075937776515808,-0.0278170542768606
SORBS1,0.0046013878377349935,0.03725552214883564
DLL1,-0.06460209869986716,0.009618731776752338
TLN1,0.014905754677368698,0.03913263528551454
PON2,0.004084082659296137,0.03098360082126312
ICAM5,-0.014775011590793611,-0.02901991614689023
HPX,,0.05058984276842321
HP,,-0.03530407363797815
CXCL2,-0.017016826063687932,-0.02965479296450321
NPPB,,0.04701950301803849
CCK,-0.020325546888286233,-0.0043699147143143385
SEMA6A,-0.0009995434130434897,6.604588707502418e-05
IRAK4,-0.03662632941191052,0.04696855307120409
GSTP1,0.02023741582743461,-0.03199589915206945
VCAM1,0.014679717841201709,0.0046436457641476185
NXPH3,-0.047500787346789884,0.053794425549314316
MTMR4,-0.043600215715442016,0.02240750854007287
IL10,-0.01644046407681162,0.008530626569538445
SEMA4D,-0.05515721846026897,-0.005224458605226265
TRH,,0.03023607176146322
SEMA6D,-0.008779035049240092,0.02030562546882107
CEL,,0.0653056634354524
PDCD1LG2,-0.0052668811029108024,-0.01041084893573388
SPINT1,-0.036936216891321406,0.047970414194338666
CTHRC1,-0.017218584066485267,-0.024635869540499653
PODXL,-0.018935157841699014,0.006433077633002076
JAM3,0.0379889397060526,0.057450852891617166
TGFB2,-0.042920182020380976,-0.03053714442067576
COL18A1,0.009029551682617772,-0.021770829222839176
NODAL,-0.01105542383600098,
INHBB,-0.028105772236263957,0.0391050396703958
ARF4,0.009031963298692654,0.048977181291370284
CXCL14,-0.04576696643641163,-0.0193704703244192
LIF,-0.013990004670196706,0.0005443109756431301
IL17B,,-0.0209680184959196
MMP1,,0.02350633651554716
MATN1,,-0.03349635168108554
ADAM28,-0.008308372701210761,0.02390809753055719
TCN2,-0.0032246834954717724,0.00014174141538374937
CUBN,-0.013308681183545381,-0.03288867164364341
TIMP3,-0.03473075852970038,-0.01880860577576652
PIGF,0.008506317068592626,0.01563379212295099
CRH,-0.013874527762849295,
BDNF,0.013473057703596561,-0.04122723595537528
CCL5,-0.042774229848805766,
GAD1,-0.04680008680718251,0.03484483212160202
COL14A1,-0.017313659790743334,0.01700868740190117
HLA-A,0.02335666744701465,0.035756176938197506
CD5L,-0.030146938206744335,
FGF18,,-0.020967995080689642
ADM,0.02663726584797465,0.05617065270405376
GNAI2,-0.01904213238238856,0.0029663026797846505
COL11A1,-0.02927151977327326,0.03005080555505988
NUCB2,-0.05185624746634296,0.05600170087604583
CXCL1,-0.014884050219236555,-0.020661088453103986
VCAN,-0.03817744115159642,-0.05572071274398073
PTPN6,0.015441888189012744,0.029006959951536494
PTGS2,-0.013283234060287469,0.07542197922928266
CD58,-0.016067370991603807,-0.035114114510479695
TNFSF14,0.02705618113265498,-0.035751023880925055
CNTN4,-0.012151803959168487,0.061748956018157414
MFNG,-0.023786628906113046,-0.0216738055473962
ICAM1,0.016617884272006406,0.0469837586087652
PROS1,0.022160659264085232,0.027169107659508307
CLCF1,-0.03810337542469297,0.01742081574850539
PSAP,0.013543914820132378,0.0021741284257238377
EFEMP1,-0.05279553438446418,0.04009268851994515
C1QTNF1,0.03431632635393447,0.028917206301699902
ALB,-0.0037328139036629346,
EFNA3,-0.026332763242559933,-0.01339648317986714
DRAXIN,-0.03498860610461558,0.04292592686832644
NPTX2,0.0383573752929896,-0.002217846645637075
FGF11,-0.015468529291514625,0.08574666236715338
CD59,-0.005583139422869246,0.013995391482441482
COL9A2,0.013375952904184581,0.04883586149213315
DLL3,-0.03439393077619856,0.0024184255128229183
LIN7C,-0.027814926866407356,-0.017498056039461644
GDF7,-0.013039750356300148,
PSPN,0.09065111397538694,-0.004499813097316872
ANGPT1,-0.0221714522614611,-0.0034554619797398673
PNOC,-0.02728813356322314,0.036658803827524816
L1CAM,-0.0008391206640635409,0.06197310626413056
APOA1,0.0003952074550471562,0.0039839340023603296
PSEN1,-0.07200564055971523,-0.0031451560400520546
CALM2,0.05177888253651654,0.013958158986641463
CLEC2B,-0.012332694370749108,0.07931582992764176
NTNG1,-0.03414454661730258,
LRIG1,0.008819636768343285,-0.010748694947777417
GHRL,-0.016539515075926207,
NPY,0.008075662360820114,-0.019388165113083135
MMP2,-0.04741488964329037,-0.004605688757955204
ALKAL2,-0.010466536096904662,
CSF1,-0.02425220718747811,-0.01607256626259652
SEMA4C,-0.034964382821670775,-0.011989444039842189
ICAM2,-0.040691644432855285,0.009683035233483671
