,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH916bulk
FGF7,0.05755687556857097,0.023558496977624643,,-0.0024697799267446837,0.0002468935203254652,0.03265284659697046,-0.0159997137916863,0.030700713303138456,0.04071499777592599,0.07741702286298631,-0.03232364289944418,-0.012543999628154312,0.030096774743976956,-0.0008622953738486464
EFNA2,,,,,,,,,,,,-0.014206446254205073,,
HBEGF,0.040973610358961854,-0.004459043427474619,-0.004011214382374079,0.02072447004798527,0.05545670312926304,0.09790390649909446,-0.016018041738609667,0.0045939896251948895,0.05017965837454853,-0.02088151232058458,0.0033749797309923896,0.03198878532394932,0.012493572526668552,-0.040455566110351046
CSF3,,-0.009820465163985284,,-0.03898535090692473,0.06385960398009029,-0.02739271217198671,,,,,,-0.055411612184220055,,-0.01969108496421263
PI3,,-0.026819714278716777,-0.03896733312723898,-0.04925894986119049,0.02490151139203892,-0.018131701153281894,,,,,-0.02597005071112372,-0.05632258011687251,-0.017771231156030798,-0.09113540837761068
PCSK1N,0.07000889684687316,-0.02972404145392299,2.262880674962237e-05,-0.07540950956204194,0.03580429964194852,-0.07147058931121429,0.06558944422704224,-0.07493711631500928,-0.03504890135592904,-0.020310479934462475,-0.02975001138698356,-0.03553548424541203,-0.017105596400097636,0.011720161488183885
NTS,,,,,-0.011924820768961593,-0.0336689383661043,-0.021329629486880268,-0.016770704253640654,,,,-0.017307858896867253,,
SFRP1,0.03157732852639599,-0.07689955555512054,-0.03462166986705116,0.014441625543508821,-0.015894202768866897,0.011486847232172942,-0.018829880537386212,-0.025401483961486778,0.016244552774563954,0.08790812605487208,-0.04127483810457476,-0.009719701806016232,-0.001218279017740071,0.028650391133782597
CXCL13,,,,,-0.01575135792218863,,,,,,,-0.02547200798236071,,0.008586739389800115
MICA,-0.017039862685284582,0.05827794306140637,-0.012145511373237118,-0.01356532093926151,-0.009763312609657154,0.02438909490330287,-0.024612302670872273,-0.0354785105840078,0.07153883712193689,-0.0021838267821441934,0.005289243116302029,0.0020227696453115306,0.09400867938549579,-0.028972707936215203
TG,-0.024771106801997244,-0.043209204099972656,-0.03169954156589932,0.007545051851854553,0.03239726566492682,-0.009596204812344945,-0.0026076941089709644,-0.0031051158043088997,0.018495277417467506,0.10545422475776413,0.0060257871060699,-0.021316520264769864,,0.016083034739227006
ADA,-0.018000361918951567,-0.023999575105345446,-0.03018470442491736,0.013736866758659616,-0.02965209404171163,0.0920947308787429,-0.02063600014071899,0.08706470757101087,0.00666421470673162,0.044036881125252954,0.00012167322365554437,0.000380357249707036,0.05801005277609056,-0.028515691670158192
LAMC3,0.02330833633513421,0.00909326135669179,0.03430194143268624,-0.023028337972527235,0.0026442105401371227,0.10442004020339483,0.03032252149813404,0.011904950270685735,-0.024885977279128488,-0.11012568458592602,-0.009985155399903347,-0.03682465072372989,-0.0028174123358874156,0.01722411962593956
CCL7,,,-0.023560382504835782,-0.022267126875323524,-0.020883392477175532,,,,,,,,,-0.04513105754240912
NGF,,0.08367802353327289,0.00303508079501164,0.013413152865978469,-0.02229084789819227,,,,,,,0.044896376334006276,,0.07061020799771588
TNFSF15,,0.07678438856041825,,-0.024795534846897394,0.007941999290902625,,,,,0.09858769711094797,,,,0.02910784064112523
HMGB1,-0.04453268068029854,-0.05506903836937988,-0.015525770988476033,-0.04475100046657457,-0.006524062178418801,0.14129915268904253,-0.04607780839881117,-0.007165056562050921,-0.04004277743242063,0.052510439886174626,-0.00013387933897481772,-0.020206959743048106,-0.014285175840966339,0.04164354254772198
ITGB3BP,0.04730800848728403,0.03380474920552216,-0.014376574253627358,0.06594287474024883,0.022538147454628066,0.12008500870781881,0.035293433504126365,0.011753176652560206,0.07434795787943643,-0.004711849244289381,-0.06173203972752657,0.017713557034359857,0.05111969877784519,-0.033984567999709614
AANAT,,0.08802098289362972,0.04942578998617082,0.05482773810504319,-0.013932180340623471,-0.024708967678532874,-0.016202949574237093,-0.021190313372575167,0.049881190782418594,,-0.06921169318526799,0.10968625468077027,-0.025871951950502337,0.03324496954865461
RELN,-0.02053590427421236,0.04945785701738048,0.010101208648345076,-0.007928701023973792,-0.023108680173439873,-0.06585636822006344,0.0023806771093021705,-0.01616054598264937,0.0011589048837576863,,,,0.04820693180151396,-0.030635860991293618
IL15,0.09030770427867196,-0.0428064226878759,0.017351016907954292,-0.006491782023129184,-0.05280725496944352,0.04569233238286376,0.004801190809393915,0.061836298232819484,0.058173568325316845,-0.015145652481576356,0.07138814966799702,0.06152905989052944,0.035139021616538625,0.0077445466652969865
UTS2,,,,,,0.09653263193625686,,,,0.041463183617248094,0.042683149404819716,,,
BSG,0.08985697830523165,0.03453495430527999,-0.019638160009957426,0.02234370560977821,0.022120584279576482,-0.04478680097008269,-0.04487228660172156,0.01737092285028875,0.052477005316045974,0.09148756238294718,-0.020129750670397253,0.015815763742332574,0.02467696519199083,0.05834917686514272
ADAMTS3,0.015302655744570104,-0.029839170959767177,-0.020234117505947002,-0.0075776954452506755,0.00014300889408068836,0.14248882195715848,0.007370554878945251,0.002606700545637024,-0.023441320573275092,-0.007957052929717755,0.010970906696615882,0.04822611059389712,0.016921180298563543,0.07481880318285632
CD34,-0.010379797540687501,-0.032285213972951046,-0.043759957031373774,-0.016808361658239596,0.000934015136617728,0.0522166762888771,0.009041534663019263,0.012973118696039601,-0.056116164898796214,-0.08151666711731931,0.013100562082810243,0.06003394562296653,-0.06064408597940193,0.07396403548122717
CCL23,,,,,,-0.0008691761332444265,,,,-0.036214722261527665,,,,
PLAT,0.06676970342227319,-0.03748016200843641,-0.03901637490584903,0.057016546045066174,-0.018341690887129586,0.14174160757939833,0.003823127390455724,0.045188291002617016,-0.014367790479562667,-0.0486533860621757,-0.00041838734867411046,0.017407526527361404,-0.07359231763424262,0.06332187915406187
NTF3,,,,,,,,-0.008727958019868887,,,,0.026646432829979996,,
LTA,,,,-0.02853918826951105,,,0.05616255139699944,,-0.030722761024564192,,,,,
CKLF,-0.06601240318153821,0.06132394978452159,-0.026453955974930006,0.01975958994309485,0.0061615637278141676,0.1312516231457284,0.038747832415504904,0.05640879934494581,0.022548525541943178,0.06744618749265142,0.02366402395576134,0.0272368579746738,0.02321003766974165,0.0866111668044963
CD24,-0.022094400626561907,0.015481818550180146,-0.003464748514032861,0.025356817185962163,0.0027447860745565124,0.059382634620854004,0.0940581236075566,0.09815353492697532,0.049558024837831754,0.21200684977754486,0.03290257271039041,-0.006607507546160413,0.007091413850592008,-0.052254463596060244
HSP90AA1,-0.1106206985890591,0.047807478971122266,0.014905051920699897,-0.026531767205979696,0.02795991146906053,-0.13603449805910753,0.051108685830775755,-0.03411652770925003,-0.089289012086242,-0.05851185093712055,-0.03657492361577946,-0.10522061433680027,-0.0436854626870046,-0.022673640136879083
BMP4,0.011310336457406377,0.004639857859924722,-0.04925726288556057,-0.03052522229970169,0.05427741061916349,-0.032310099050849486,-0.010571590418842735,0.026790438277889263,0.09305573134297158,0.036220899974859236,-0.007401914634641536,0.040240403651787424,0.045569868309769196,0.04621371356864769
SCGB3A1,,,0.006874608819775685,,-0.016591506863559497,,,-0.017874236585641943,-0.021437936351418548,0.16879849955215376,-0.000646216189572182,-0.0271947888811928,,-0.011376550312884611
IGFBP4,0.03732722251595675,-0.01668303817793946,0.021626645063119076,-0.06447358546103422,0.012198778542143155,0.09937476761262917,0.006612330633255222,-0.029965099551363374,-0.012454497238381797,-0.13113093140436632,-0.08369584167684546,-0.04085353366196875,-0.06047244374769639,-0.01575183043678837
RSPO4,,0.02269919688726012,,-0.028680232195051787,-0.01914929595564986,,-0.01814971510287846,-0.0178742339711305,0.03039083446851845,,,,,-0.0038165451504059175
LEFTY2,-0.024526187973805513,-0.016444205950137143,-0.02892026753670206,0.06643556874228976,-0.02972266742535012,0.13783307780108428,0.08792902739884505,0.038595950444911535,-0.001235444380348631,-0.012444471036810937,-0.01010334977530395,-0.016334860760560486,0.017754572497111643,-0.011555017905998435
PF4,,,-0.024440112410194448,-0.01942762951016233,,,,,,,,-0.013021191550072652,,-0.007312600378913632
ANGPTL2,-0.020371615085136133,-0.036671174844821436,0.040073526599241086,0.04216705122874232,-0.013097558242438323,0.1008619290299462,0.05822136717226762,0.06439117830440577,0.07153773656753094,-0.023764775202673356,-0.1209793250849784,-0.001471813094440499,0.01518915729767256,0.0010881441674642817
LRIG2,-0.04671126312879709,0.03958128560185983,-0.04022287128480948,-0.002633117901147037,0.04397690715732906,0.09756509214316086,0.005775493172682663,-0.008700144156827459,0.009233694987028595,-0.03943153386034014,-0.05971660143406408,0.030166417792971502,0.04193251858939526,0.029612212222381973
ICOSLG,-0.04326045817909749,0.01143118068823263,0.009422576440259258,-0.023655930552480747,-0.0027518809926477834,0.11202662248780311,0.019318223498649843,-2.0372736614534168e-05,-0.014025035821225947,0.03741268352135702,-0.03439065853740305,0.03418378626697593,-0.03932415867756743,0.015847001444430023
WIF1,,-0.055293150075542676,-0.011958204304390426,,-0.0328002559737553,-0.10595205772196395,0.06471085001212398,-0.03363560755820023,-0.02913185529759451,,,,,-0.04798047842383429
NPPC,0.012708028321423816,-0.06105316763851965,-0.029670909227734753,-0.01037432941064884,0.04116929585298358,-0.024213204512556798,-0.02732068082810348,-0.0011483132608792036,0.09448093905069731,0.041711403394613246,-0.012988694881156304,0.008045856455532142,-0.024544937141647197,0.008555656733705177
LYZ,-0.07689102728215833,0.0047413052090393305,-0.004927327842334633,0.008793649324818534,-0.05381652166751878,0.1052877508040614,-0.015419730452814261,-0.028867131975932835,-0.028082603064625733,0.06413844516787964,0.02059382305327387,-0.002426806524169162,-0.0004536961401690449,-0.028937488741976304
EREG,,,,,-0.026947602953353574,,,,,,,-0.021879758970031613,,-0.030103753266390924
SPTAN1,0.08160290096933448,-0.07311438438876891,0.02229724302965955,0.012356989624590845,-0.0009529886844339697,-0.01333266317563477,0.005182449820305053,0.013240159232438696,-0.011738548294562709,-0.018096855980060937,-0.03713130316180909,0.02979801060035021,-0.00239701015323801,0.031530313151765
LIPC,-0.016647991307631515,0.012284721772537957,-0.02992112154633723,-0.01874299277327523,0.0639088132350768,0.020311367322570106,-0.024899127406198845,,0.02498931833669973,-0.03392949016318108,0.08885679892706065,,-0.013027023506245395,0.05138985077023279
COL8A1,-0.008779989497867825,-0.03907599432064784,-0.0028282330408292335,-0.010685151438179951,-0.021564016142060723,0.11050549977243475,-0.01925435058800235,-0.010292247450647636,0.025320274813528124,-0.0011658869133176247,0.08973279086093153,0.060393330345425746,0.012522290285834483,-0.002024023092571729
GSTM2,0.11084501691634949,0.0632964644863131,0.03834055580595402,0.019354238570117876,0.0075216849333155705,0.0645997341785137,-0.028013717788069683,-0.028664911896230223,0.12126633781250586,0.05005690056390262,0.021201962904383892,0.005014265930006908,-0.04336852296996342,0.00402429374149198
IL4,,,,,,,,,,,0.0049827028139770345,,,
SPX,-0.0073652746559680765,-0.04741671267104107,0.10969864883924489,-0.05720870696091802,-0.03718305496680379,-0.013440971754864785,0.06279155736778796,0.016493605969454525,0.0014219384720219343,-0.02454338999232011,,0.03342920670948329,-0.0060782212983536525,0.07016304019529863
MFGE8,0.06195941774471358,-0.027878367322349138,-0.030084583493687,0.05321140537684014,0.014593944194066339,0.060779056908092016,-0.015070643787167666,-0.005320049162042974,0.03402383478416979,-0.004806970032472818,-0.06378483918498654,0.027921254108262995,0.03072396338867459,-0.06310036778096066
TGFA,-0.046491039733323254,-0.08361776778840842,0.0021729200678290727,0.03675334788747561,-0.030993650801770526,0.10924719452365039,-0.03610804379654253,-0.012729829678335722,0.05580621926492998,-0.003993276062310815,-0.052083533900275036,0.05604291028436952,0.05833189149421802,-0.034098277824536345
SLIT2,-0.02549306097495445,-0.015935106821626178,0.09283054655094135,0.08271150819267045,-0.06710435661078538,-0.014976402213943606,0.006968854733291285,0.07470020314219296,-0.010601355279575954,-0.0707248666556154,0.0031901894033917223,0.09182175649397369,-0.006637289388178857,-0.008078441668352998
PLTP,0.08776643084915982,-0.017337122128468264,0.007155427801268716,-0.06305719716867828,0.03985134970395552,0.13071293749202872,0.06397292131527191,0.09106396692192256,-0.003189872852684335,0.09773060542900897,-0.004361718232014011,-0.05794059607977379,-0.008863839693185724,-0.0008939548784330327
APOD,-0.08261432528174618,0.02139257382818731,-0.017619749574091466,0.010492211480904352,0.030404896900090697,0.0521790309086527,0.011507108014071543,-0.0010090261370418118,-0.05409819215739846,-0.02168917683916486,0.09995118246362641,0.0631224535892609,0.06137414229286961,0.06286060035966144
B2M,0.05811434325483171,-0.042005680086259246,0.043245587283632314,0.020274856252368523,-0.03564779661102538,0.13465823723767278,0.040673692288497154,0.08161121070588807,0.04638072582666637,0.08597128748779595,0.1195085573603326,-0.03145220631010649,0.007081338260671916,-0.04533218736093417
OMG,-0.06098782491150468,-0.04870216216738122,-0.023863457703556724,-0.05538857778544517,0.07129875309831028,-0.06032980249350134,0.022664624242034765,-0.0039442705443475425,-0.0535796971977296,0.0575312386805888,0.1101270085672148,0.10070874844300193,0.014727869228621076,0.03007517391151168
CXCL3,-0.01994825087267676,0.0030291149517813606,0.13375474395323877,-0.013101006755764519,0.006291592749532811,-0.01997885381535366,-0.049826183071144954,0.19009016215817434,-0.022125951411547926,0.12555467605320964,0.10733423942326943,0.01373598861450284,-0.01821904102286138,-0.032210728799467694
CXCL10,0.053031248030719944,-0.020753261299466145,-0.052240703055424935,0.053192351731224115,0.05936917299566107,0.12132321791923749,0.05155299501634474,-0.019281382609050088,0.03481038697438579,0.001882658172251299,0.007515374272169759,-0.01746519266635431,-0.024544934472789378,-0.043687205168468926
RSPO3,,,-0.03200378284900498,0.004233779635402828,-0.0185396588482569,-0.040573435105742975,-0.01663552730973938,-0.0335384126474493,-0.02312119278912641,,,0.07029206927187415,,0.08287509029868405
CORT,0.05363843662044959,0.014349938470533997,-0.053761899941029326,-0.006788292732106089,0.011399621165325101,-0.07022141969020354,-0.0021542615499507145,0.02246766032611149,0.013798004967418748,,,-0.013626015140715785,,
NCAN,-0.06357474240591668,-0.04516715303851536,-0.02084195482598307,-0.02872663295731876,0.04887621652420502,0.09716692153401854,-0.03717798626799593,-0.013467733785011588,0.04423744735693089,-0.0009428105780053078,-0.038271541202887345,0.04393409843738476,-0.01421121507586737,0.08842508283309862
PRG4,,-0.013373703196979758,0.016569252586295533,0.0032388398343983628,-0.013274329174557849,0.010223281787069334,0.000614831114639419,,-0.014784148851138802,,,0.019957936193328536,,-0.009012177424016454
ZG16B,,,0.049432794299619054,-0.025843728030025007,,-0.037947501904060474,-0.012399691641282904,,,,,,,0.09324629267721385
TGM2,-8.531509023484299e-05,-0.007083486279160924,-0.023422328878073707,-0.040352385525846184,-0.005331702387821951,0.059794859592634565,0.04272598158444385,0.02876528958830714,-0.002822763035074453,-0.06557348342989065,-0.031548221746535716,0.0054001763808976515,0.02270787661576726,-0.07042349820655373
VEGFC,-0.024771113580463043,-0.012987975767478213,0.0030437422205056492,0.0286521589814032,-0.020433591287135882,0.0035417665883606337,-0.016923369208990742,-0.03530457091896213,-0.02758774013337862,-0.03959433562231547,-0.0586948908274493,0.002104294678218027,0.08363497155408954,0.006084932475926656
WNT6,,-0.03207915665973632,-0.009976000061914533,-0.03079830844706283,0.021506168431878397,0.02208994927173342,-0.007596721979397859,,-0.024077186492329872,,0.0032045743470717433,0.007029119764863583,,-0.023049486035340887
NRG4,,-0.039586765030505,0.040895446337040495,-0.02710011625957944,-0.01890754599145449,0.04689860331538858,-0.011551144520271025,-0.0004949464030673278,-0.0216038532221367,,,,-0.019296718799463822,0.0745454630803135
PMCH,,,-0.025010347999943013,0.041885817594502904,,,-0.01814971422695868,,,,,-0.019118028226249875,,0.00043083852481179494
COL9A1,-0.0037843200999287834,-0.02220931350940737,0.016660146070556953,0.04412980771606693,-0.010844358324836016,0.012102054649124661,0.02023877420949637,0.02431610563858021,-0.03667326372251325,-0.009656159507712458,-0.024810096749635267,0.039159625657444574,-0.06201342884970411,0.06331489056709487
GDF11,0.011128402875461836,-0.010297964518024675,0.060297679754140805,-0.006171596480499294,-0.034974362495910516,0.10471341783009212,0.03988136427390741,0.06093016027914985,0.08059160762002482,0.06165627856794258,0.06207698548827116,-0.050173830568024526,-0.03783501121382155,0.015614541688136448
IL24,,,,,,,,,,,,-0.012813575271023942,,-0.03875195979098477
SORBS1,0.009445859923932511,-0.0611899979475076,0.04776997168700681,0.013086958306374786,-0.04821597593282883,0.021831974154110954,-0.012476877119723716,0.032387097980821095,-0.02807751230731052,0.06723410209296526,-0.0025449604509019848,0.000784367395856764,0.05765920643391211,0.044950353478910146
DLL1,0.048177128347574524,0.014656600570928663,-0.009833493799034056,0.026279935659212512,0.01873073412076275,0.03936205614933608,0.0025857596851145007,0.006391776791791946,0.05010404875402288,-0.013984622025532046,-0.03326750757673498,0.051882950183398883,-0.005318019464531787,-0.03012060110133481
TLN1,0.024406437515192652,0.0668707868467805,0.03626173785183407,0.014032420879269062,0.06245012313280522,0.11839344791233206,0.00807321012454216,0.021621726059712656,0.07856911256081762,-0.022325884739372463,-0.05356687889763162,-0.01685053894768828,0.014768905563976814,-0.08556466168595908
COL2A1,-0.023266409141797374,-0.04051966087021754,-0.004725962792380026,,-0.011855989692433932,-0.006695390022671521,,,0.11270866486716069,,,-0.03339609692495033,,-0.031229404901365394
SHH,,,,0.039407607290645116,-0.030055736024011077,-0.025503121570707887,0.048027530679302266,0.14960525387781412,-0.021437934477609454,0.03307305438321796,0.008206680332819223,0.030228433480141054,-0.01051140865496564,0.005771562709453696
PON2,-0.03066250992940457,-0.041067295413119355,-0.0010490667101171768,-0.050328779945503575,-0.010048045722760381,0.14007264266723662,-0.012192162777133794,0.03712954366950283,-0.043030309182589516,0.02678851123068827,-0.03218688675502572,0.011684903878772955,-0.04307663648769504,0.11939751046896414
ICAM5,,-0.025272662243063612,0.02805330422783736,-0.0026194771499111775,-0.03144201725344574,-0.038695587790313415,0.005236241017776206,0.02371125813704668,-0.041867128022435945,,,0.07344677329990075,,-0.011313147595596554
HPX,0.08110109997129328,0.055585480996432325,0.028948339783847938,0.02387703403270321,0.050299054914406734,0.003149635420011611,-0.024333626339538207,-0.01787423476340657,0.02931156407750997,0.08609138327161538,-0.020511772921882377,0.12560095721995543,0.05455022474195994,0.047434309634717786
SFRP2,,-0.030546713268154998,0.027242451125669243,-0.02635304619798112,,-0.01119298672493022,-0.02028048631193666,0.04778421829823832,-0.016792839481794695,0.006152233462738951,-0.03317725768990714,0.0557608210355392,0.13072249622017956,0.07503719554684217
CFC1,,,,,,,0.05630636173358126,,,,,,,-0.030671205199968174
CD70,,,-0.026912544324131687,0.03413674297538604,,,-0.02910903129890187,,,,,0.01895804002205869,,0.018353686334813185
HP,-0.046165734030918344,-0.0222310786195299,-0.037706975641591735,-0.024071159104733703,-0.03775316461581699,0.046488394074790704,0.03712897538278174,0.006752207822488529,-0.041359936550580186,0.0619842250953009,0.06114379842358987,-0.06626955953453792,0.06062538806394776,-0.03837197445082358
CXCL2,-0.07127527096484025,0.0214347828148398,-0.04238285370544368,0.030563251928976316,-0.004411196809997343,-0.013581376731505434,-0.013977811876059747,-0.024840809071078704,0.07511709907463879,0.02864535808700784,0.08917509723322094,-0.004504313821195422,0.03639201890391032,-0.049960646985491866
NPPB,,,0.015933711069859694,-0.02228564210118892,,,-0.013664486463363639,,0.02284703945614357,,,0.049953458164756395,,
CCK,0.0048049475136524075,-0.031396109091829646,-0.005505455072543642,0.06564808895656093,-0.005572378450011637,-0.11900193105180472,0.0029443567774798357,-0.06042834049188411,-0.07982693020121577,-0.03392951754892449,,0.019600203829793637,-0.03396448007911129,-0.006244816541526224
SEMA6A,0.00453095123842176,0.01688902136817099,-0.04066169116623132,0.04501983203795718,0.03097196324638245,0.12675492054599408,0.07807640909406026,-0.0007829632777355771,0.07151794736868673,0.0364271821976512,-0.015446503976956924,0.0273651625833702,-0.0340289808296553,0.054910044828165416
IRAK4,-0.02081185101784127,0.01925114644559226,-0.028446210589012737,-0.037476762306373534,-0.03245284861923184,0.1078903564494913,0.016061704324875328,-0.05059414925650385,0.08977127674005372,0.056221818524319477,-0.037281724257435665,0.0018933131912599376,0.005647803002711729,-0.029373060923349775
GSTP1,0.026428976585291298,0.0477845475148523,-0.022877463217533436,0.024428581072262895,0.03225061241908042,0.11403880129688464,0.04218617578749328,0.04607078024463017,0.007734844565889227,0.10346509251338591,-0.022782269587094676,0.12588181582623714,0.04656803953968495,0.032400624559369456
VCAM1,-0.010031553132172483,0.09210982374670651,0.003948025530635349,0.034316888132867845,0.01844622234967789,0.10471932563596682,0.009145034416978242,0.051892265625284345,-0.040404503497390706,-0.048537793013974116,0.0696473259311148,-0.008214842327773808,-0.002785433651183491,-0.012409285761317047
NXPH3,-0.009458464290065659,0.017102429176464568,-0.027517862875528147,0.043123988673613105,-0.04306758086842875,0.014006383871110488,0.010001604888081717,0.004357125258146149,-0.029488283040656982,0.03823013203673222,-0.020176181629390087,0.0433077216425248,-0.0012129330120966566,0.1152782411049781
MTMR4,0.05550621044649594,0.005413099169204021,0.010283855122190233,0.04044291711026771,-0.04264485880398606,0.00801979409062139,0.0669753008874348,-0.007226786262857676,-0.028537087720573905,-0.021740677701543604,0.04668884788779908,0.07413382254337197,0.052554775492230255,0.020180451612718846
LAMC2,,0.26531345131652156,0.03269538437251831,-0.0036899048983654835,,,0.04751440561197784,,,,,-0.01682781975108235,-0.018656944210720023,-0.03337907543003066
IL10,-0.025729644407606382,0.020983565456810863,0.030375147795568744,0.00563243706536584,0.03723643352342624,0.04527614794580383,0.05922738221965229,,-0.02469495138259031,0.025163966434893676,-0.005561159883495,0.02627943135786905,-0.01799641440640088,0.053799668819466503
SEMA4D,-0.0996216943195716,-0.025238519907145384,-0.022721771095727865,-0.019266064868890723,-0.05583412528321013,-0.07162829901913878,-0.01952072411782874,0.006341859612249034,-0.009352429718790264,0.028659407162992295,0.1069102027673378,0.04265114053384189,0.02926687485441992,0.014761777493877914
